weight logl C sigma mu1 mu2 mu3 a1 a2 a3 W lam0
1.000000000000000000e+00 -9.999999999999999673e+98 1.851729406880036208e+02 6.214987363482020744e-01 1.211464483559217342e+03 1.215916387437431240e+03 1.219216085631757096e+03 3.529885656321068268e+02 2.280358399647584022e+01 1.537160094461849553e+02 2.859533132148782020e+00 1.213906494469296831e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.881751812324538946e+02 2.103378143971838199e+00 1.211817559742803496e+03 1.214607183768389177e+03 1.218347076348706423e+03 2.439063555603013356e+02 3.556575426306197869e+02 5.519276919277600513e+01 2.272078617539043499e+00 1.213883262921020105e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.144736550491520006e+02 2.910139876600732478e+00 1.214804216772274913e+03 1.214919649730879200e+03 1.218178937043812311e+03 1.262865472006579353e+02 3.403519498884830909e+02 1.189332746885581287e+02 2.730273662951753888e+00 1.215556736594493032e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.097965310949451805e+02 2.281277244650856684e+00 1.210539007800762647e+03 1.212819423318852841e+03 1.219880400297485266e+03 2.672420505939268764e+02 1.759807945198107291e+02 1.645997222541746225e+02 5.535899552621614816e+00 1.213728918885394933e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.037618305597394226e+02 2.120480273760659617e+00 1.213518292299167342e+03 1.216291041353378887e+03 1.217184887236906434e+03 2.271321510954870462e+02 2.152931610544768404e+01 9.307476594877019238e+01 1.677135664765800449e+00 1.214691603226231109e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.364182342264724070e+02 1.220679420384015001e+00 1.214010918951382337e+03 1.214793538960540900e+03 1.216271813542622112e+03 1.504997573736685581e+02 1.575129111321472806e+02 2.571431185413584330e+02 4.142817052659840904e+00 1.215257736657203168e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.102631398373542311e+02 1.162134535049838657e+00 1.211988685497748747e+03 1.215177087599762217e+03 1.219068133002428567e+03 2.855419526283176879e+02 1.518234644977266328e+02 3.116178007443079991e+02 3.562123244472219952e+00 1.215580429679790313e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.949410400776816346e+02 2.801438879158009154e+00 1.211482650430723197e+03 1.214389812991726330e+03 1.217352778726870383e+03 2.427176767107511921e+02 1.426629248504132192e+02 7.488909998435823923e+01 2.361071333989553267e+00 1.213338851123470704e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.045706570551250820e+02 2.053500642849630964e+00 1.210304648964062608e+03 1.214711230115675789e+03 1.217975008854693442e+03 3.843697039260061956e+02 1.702696927211170816e+02 4.444086184162721054e+01 2.928475995104801388e+00 1.212126082081494133e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.927277684394267112e+02 4.464748528135560335e-01 1.212335406880246865e+03 1.215772252860559774e+03 1.216728721920000680e+03 1.159654917370404235e+02 1.897471656297612981e+02 6.360166590626139538e+01 1.916248635386117893e+00 1.214857794667955204e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.475752265582183895e+02 2.091996284251542271e+00 1.211610959876110428e+03 1.211657748200149626e+03 1.217095925533095624e+03 1.480266559936494843e+02 4.999356063947093531e+01 3.009033843576173695e+02 3.380808639950910521e+00 1.214923659136889455e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.056499373781545614e+02 9.750426476362803463e-01 1.212448337148363407e+03 1.214892923539538288e+03 1.215326987792939917e+03 1.872187701152544719e+02 3.855883206722081695e+02 1.046011058542024585e+01 2.836213853546454722e+00 1.214116037583259867e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.100940798809824628e+02 2.394053868341805114e+00 1.210821318197787150e+03 1.215512385253084403e+03 1.215689365139940719e+03 3.056129318996597704e+02 1.689914763141764809e+02 2.319915944428596219e+02 3.363236141908329646e+00 1.213541537830886682e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.779698447467516189e+02 2.182911417728012893e+00 1.211013667081632548e+03 1.213720892633919220e+03 1.216705495628337076e+03 1.327332314664278385e+02 2.393259718710705783e+02 1.393327900569946678e+02 1.839739105011207299e+00 1.213831403293630956e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.565665235752716171e+02 1.817669622666441054e+00 1.210048764459537779e+03 1.211062032917056285e+03 1.211342088916614557e+03 2.429485294290980733e+02 8.494703334839957165e+01 9.362609059370998921e+01 1.642933175759936359e+00 1.210540229276541140e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.842548408408357830e+02 3.816700839564232117e-01 1.215397836641654976e+03 1.218769585698007859e+03 1.219721853366597315e+03 3.031123367857355788e+02 1.426899886017629058e+02 3.016460199338076222e+02 4.056600857325489251e+00 1.217786546551578795e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.510722898465202206e+02 1.679513027917813650e+00 1.211479772243668549e+03 1.215728860643295775e+03 1.218185896585428736e+03 3.397480265736163574e+01 3.234638382142365032e+01 8.166199773002036366e+00 4.930579017996069013e-01 1.214060158064875850e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.201927073227839458e+02 2.938183303731897178e-01 1.212912753631178475e+03 1.213237252427194562e+03 1.216744224570226834e+03 2.447453071880805737e+02 3.468943517387902489e+02 3.822720686639062819e+02 8.102918631953976103e+00 1.214532234202873724e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.623556065936753043e+02 6.827708376434683535e-01 1.210899982873900399e+03 1.211885386859005621e+03 1.212624194644154841e+03 7.619315379925630793e+01 1.342429392228072800e+02 5.774217184257119584e+01 1.022193763444046999e+00 1.211764494618468461e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.754837526819659672e+02 2.844917596674879645e-01 1.215089821377754106e+03 1.216864539536584971e+03 1.218612794815486041e+03 1.542868506862361642e+02 1.969590018342925077e+02 2.595843333848783914e+02 3.480836126250567375e+00 1.217159227012305792e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.456289302894073785e+02 2.074598062029988199e+00 1.210247054133207939e+03 1.215367686382881175e+03 1.216585698005814493e+03 1.884146451343515594e+01 3.508508638442286838e+02 1.215142263152965398e+02 3.373001186624037473e+00 1.215472582233099502e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.430075250550197552e+02 2.805482230936128474e+00 1.212148342182325450e+03 1.219557639537494424e+03 1.219725042505700912e+03 3.755936660800239792e+02 9.129802265108737913e+01 1.168973862435140916e+02 4.082226265715894087e+00 1.214824224155590855e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.887720174305155751e+02 1.630003931529865779e+00 1.215094174727757490e+03 1.217475368683022680e+03 1.218486691400280733e+03 3.230707124213556654e+02 1.067730612845465998e+02 2.176977772234545512e+02 3.430283575624274661e+00 1.216627343843303606e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.825459045288542370e+02 2.352264248694444504e+00 1.216362219006293799e+03 1.216655510001520270e+03 1.217741242614006751e+03 2.013883515556736654e+02 3.418089791352286966e+02 1.596530417893867195e+02 3.850266453768578678e+00 1.216818098126351742e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.301067030239533437e+02 2.592739410569479652e+00 1.217275577122874665e+03 1.218239172129553708e+03 1.219962136700117298e+03 8.156768493452393187e+00 2.142856325463731650e+02 6.109812587990557375e+01 1.232213243654251444e+00 1.218582721201308004e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.747443626634228053e+02 8.749768740151122604e-01 1.215774976108841201e+03 1.219108787136987303e+03 1.219173455436316772e+03 1.054633335915803514e+02 1.553296971289196620e+02 6.134574851416849839e+01 1.843485960432062143e+00 1.218029663101715641e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.933579447229276411e+02 1.248190983891897643e+00 1.212728221608966578e+03 1.215338681438426875e+03 1.219610230517734180e+03 2.528138724614856869e+02 3.011633297798195485e+02 9.051083880203272258e+01 3.333134523987919984e+00 1.214914563455110510e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.069495361796301154e+02 2.643149242517367270e+00 1.210284105728717350e+03 1.211147448509678952e+03 1.217141353064064560e+03 2.855287713870460493e+02 9.800136517916678258e+01 7.162967426779576385e+01 2.199375844162001048e+00 1.211549136494727691e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.414738555013700534e+02 1.793277165174403720e+00 1.214243471241453335e+03 1.216021435118403360e+03 1.217819858256194721e+03 2.003793475457017621e+02 9.355654334437657837e+01 3.949278643732201033e+01 2.356821874584250409e+00 1.215165952311691399e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.563258906920435720e+02 1.105684821038106724e+00 1.214989829282875007e+03 1.219264824269912651e+03 1.219578933036782018e+03 3.431465771916875269e+02 2.176521124765175159e+02 6.107044622186670324e+01 2.426087876691321643e+00 1.216936734562282254e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.390981930042688646e+02 2.429602260296008787e+00 1.213509757659098568e+03 1.216957652176985903e+03 1.218202582213162486e+03 2.970220466740581173e+02 2.792371664173782051e+02 2.556146610923638889e+02 5.980479373720335445e+00 1.216109112104933956e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.190779826423370196e+02 9.655732194881868624e-01 1.210700996537664423e+03 1.216936160628144989e+03 1.218591137393790632e+03 3.392149669978189763e+02 1.800280069630015873e+02 2.233457153738479803e+02 3.389608943711181599e+00 1.214585695240513132e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.824528649896686261e+02 6.817838289180200295e-01 1.210764673804256063e+03 1.211994875336416044e+03 1.217610296093893339e+03 1.687604615405062418e+02 5.654186076245122194e+01 1.015563303660587593e+02 1.791469005912976975e+00 1.213104444088150785e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.043210609825463280e+02 1.752573752842391031e+00 1.212018578100791501e+03 1.212650336976857034e+03 1.213545657126651804e+03 3.669304654072559515e+02 3.148499043032652480e+02 8.759530557087819602e+01 3.765523101640126935e+00 1.212450973075393904e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.237242695320831132e+02 5.071404007259761038e-01 1.211854396877470208e+03 1.214156771118145571e+03 1.217739608657103190e+03 1.699546732740826940e+02 8.359959073620477454e+01 7.407834773252818650e+01 2.648086854599345674e+00 1.213772534103158250e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.379175974422259969e+02 1.410648978024558797e+00 1.215189553130871218e+03 1.218410468821502263e+03 1.218440478330766609e+03 3.592199121299938724e+02 3.237531869196913021e+02 2.367355444480307654e+02 3.865660436156054480e+00 1.217160167715840089e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.397638589377496032e+02 1.381138796464568275e+00 1.213879440088628144e+03 1.215655639124923482e+03 1.217281004298522703e+03 6.557908622747592631e+01 2.787935216522574819e+02 3.633193893316489493e+02 2.951620817026981314e+00 1.216325485858279990e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.603150504780331005e+02 4.927538929297905490e-01 1.212017288038002562e+03 1.215704091436704402e+03 1.217711634160252743e+03 3.892762851210154622e+02 3.046368344684181579e+02 2.311338242554859050e+02 5.770181533714905164e+00 1.214654226767208229e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.492279197319578259e+02 3.553537013025291902e-01 1.215921278049240755e+03 1.217188421465996953e+03 1.218599132605720797e+03 3.276338884606672082e+02 1.919444968072206450e+02 1.667235485691395240e+02 2.753712082398867445e+00 1.216926203994683192e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.804849607361012431e+02 9.662156578359368808e-01 1.212836012700889341e+03 1.213850111751632312e+03 1.214895320168163607e+03 3.050006516794507547e+02 2.012334070132854720e+02 3.999440507191201277e+02 3.230754715096644691e+00 1.213970092598090559e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.744505550283158755e+02 2.787456860026376493e+00 1.211591773301080821e+03 1.212410248978501386e+03 1.219017940221270237e+03 3.731396751641180742e+01 2.098296564705929939e+02 3.432232641496574388e+02 2.151086515659450527e+00 1.216200049570227748e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.600817646832591663e+02 2.481409468847016075e+00 1.210009742626306888e+03 1.210604389396699844e+03 1.217468622947819085e+03 8.711764997629880725e+01 3.808254800774476507e+02 1.095766087379285381e+02 3.607654750273190380e+00 1.211817084232688330e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.154564293064668163e+02 1.396875448698472244e+00 1.210318496434618964e+03 1.211378383055483255e+03 1.215047057704541203e+03 1.040366133850922949e+02 2.667076118341024085e+02 2.676018642102723106e+02 2.962761851592178974e+00 1.212743594145663110e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.333872131084555406e+02 1.707424893281350942e+00 1.216935616589887331e+03 1.217941267401082769e+03 1.219858326472475937e+03 1.686912396789863777e+01 7.975852782577019795e+00 4.386762434696023405e+01 5.151363425035839771e-01 1.218918269841976326e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.072304366353214391e+02 6.420626100068421716e-01 1.214097606612546770e+03 1.215346008688406982e+03 1.217833504247479596e+03 1.217756505076692122e+02 1.701655855300860480e+02 1.785094905948282644e+02 2.270181611692833279e+00 1.215966725319698298e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.103068033560279417e+02 1.030570124789216502e+00 1.210384213416255761e+03 1.216716069090699193e+03 1.219290979269265563e+03 4.878182657395320376e+01 1.578934581188871675e+02 3.715877217568021251e+02 5.242314969306398176e+00 1.217836537656651444e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.366144979497219083e+02 1.182343190101571739e+00 1.210351430319618430e+03 1.214257541616501612e+03 1.218139919696083098e+03 8.469647752124442874e+00 1.048762481153739543e+02 3.106506357408646863e+02 3.103598358677905900e+00 1.217024026114367189e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.077586678270201332e+02 1.399296193155352697e+00 1.212440670805447326e+03 1.219164103578001232e+03 1.219725403149647263e+03 2.060084931034691920e+02 6.008853420403931977e+01 4.850314685581871288e+01 1.514257756144563372e+00 1.214847960200096850e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.973102650933624318e+02 1.986683212971488199e+00 1.212645341348472357e+03 1.213636538622713488e+03 1.214821467199285735e+03 1.017450612584209750e+02 2.694358019833584805e+01 2.899660128636389800e+02 1.408140597462816723e+00 1.214216347266866705e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.131094520463361732e+02 1.597379224477514015e+00 1.210674638891154245e+03 1.216101226145534156e+03 1.219303960562364409e+03 2.313017443148101506e+02 2.802681351773738925e+02 7.490997724635222710e+01 2.752012410087838479e+00 1.214370114115583874e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.083806690056226785e+02 1.543627248997152090e+00 1.211783545238900615e+03 1.212586374161317963e+03 1.216983254616568502e+03 2.135187777132393592e+02 2.783827389902742198e+02 4.751169385985036797e+01 2.588595252800580671e+00 1.212655864835937564e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.724075051509880723e+02 3.992197232931027351e-01 1.215117138065409108e+03 1.215727007437223392e+03 1.216033614337767403e+03 3.455540489692147048e+02 1.870973301008054648e+02 1.321159911373407567e+02 2.440341611876289729e+00 1.215470925138591838e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.864843380776870845e+02 2.074743042981519014e+00 1.210989765903508669e+03 1.213512131365937421e+03 1.214611961601662870e+03 1.023702786900491049e+02 2.574974499457632646e+02 1.199770258474176217e+02 1.674942364050311827e+00 1.213249002732045255e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.692267281166174939e+02 1.804054470456212922e+00 1.210070376776223384e+03 1.212750511478971021e+03 1.214524320354946894e+03 5.172772710417383735e+00 2.611500590507316133e+02 3.749751779632037483e+02 2.381999789584672733e+00 1.213766062067645180e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.977223827424504634e+02 1.859332954032196783e+00 1.211312352958433166e+03 1.213203428487069687e+03 1.216572581168768011e+03 2.399394777627885844e+01 7.162000994807939946e+01 1.671919250520794265e+02 8.827212799911725583e-01 1.215174163501449129e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.497605581364057912e+02 1.280202718820927732e+00 1.210879683201771286e+03 1.211914191200365849e+03 1.219858515559280931e+03 1.115320091675430945e+02 1.916613212436727736e+02 1.952531150277696526e+01 2.154897430470660513e+00 1.212037315950668926e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.194226419294642341e+02 3.313128928636718262e-01 1.210006313276789342e+03 1.215955051296487227e+03 1.216303386406896607e+03 1.811166647033635968e+02 2.447649017933995026e+02 1.050097111806147510e+01 3.654102191714779568e+00 1.213494463074380747e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.154771437675917696e+02 1.152481043738284194e+00 1.215535279440457089e+03 1.217187779539050553e+03 1.219106846056081395e+03 3.437766360123341656e+02 2.328701592425754257e+02 2.299191400113466841e+02 6.984637036828201140e+00 1.217030494441655037e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.928828548345453555e+02 2.396075269944517139e+00 1.217393860494603587e+03 1.219544590770787181e+03 1.219848193478794656e+03 1.553539287485181717e+02 1.241581482825718155e+02 2.905509061626804623e+02 1.946385641166359592e+00 1.219113213250393528e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.244539468558132569e+02 1.767777695966807894e+00 1.218897785902061287e+03 1.219289106417919356e+03 1.219400104412477276e+03 2.153141530792779292e+02 3.284211388093232245e+02 2.657429770098929112e+01 2.540875745686713483e+00 1.219146539725745242e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.536856195028615559e+02 2.168825976024583380e+00 1.210432104763174266e+03 1.216214648580004678e+03 1.219641117814851214e+03 3.506386532152365731e+01 3.803705219006909601e+02 7.690510069699239182e+01 3.203549489612721235e+00 1.216338048440106377e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.099554566699347191e+02 4.026095354673190352e-01 1.211128921465331587e+03 1.218649297025064925e+03 1.219617730653414810e+03 1.438088309005044607e+02 2.405110219676585359e+02 3.745458689948579831e+02 6.901574008655077641e+00 1.217702128663685698e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.563461489171745598e+02 1.627740999186682247e+00 1.210686136569110204e+03 1.212723790532966632e+03 1.216730478598791706e+03 5.722283059608042066e+01 2.990017002205402150e+02 2.678733253858109720e+02 2.434590333573053211e+00 1.214256698423742591e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.727635874169434942e+02 2.305411740836362799e+00 1.213936626122097550e+03 1.214873887502820480e+03 1.218703956253155866e+03 2.977645024160465255e+02 2.525226919204910701e+02 2.742114268327722471e+02 4.772409704479478876e+00 1.215809201921101021e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.963277163760945427e+02 2.622829005145002057e+00 1.211313724537244752e+03 1.217548937504121113e+03 1.218678078795212286e+03 2.048945443641470376e+02 2.574340488473542337e+02 3.253748477678983591e+02 2.658217228589102366e+00 1.216393468457251629e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.384750472059973845e+02 2.166187157460782942e+00 1.213344077937462089e+03 1.215134023740287375e+03 1.218662474101200587e+03 5.453460325500558525e+01 3.556103975445644210e+02 9.827085860610385026e+00 1.761073502576577354e+00 1.214984157590720088e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.449766709937236442e+02 1.235696665065602717e+00 1.211440340718203743e+03 1.212112397018081538e+03 1.213160864797458999e+03 8.031920241307398101e+01 2.334268028948519884e+02 3.345303519817005053e+02 2.646277927853119660e+00 1.212570172881656845e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.942249561839096259e+02 2.692836743995342452e+00 1.211035589088226516e+03 1.214222617900352361e+03 1.218682535438912510e+03 2.779052638511545297e+02 1.222650588251464683e+02 8.900979007761509365e+01 1.662605779939846151e+00 1.213223567149263772e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.141690223957654098e+02 1.794516806941557352e+00 1.210124208685199392e+03 1.210633438710535756e+03 1.214886384107352569e+03 8.468160976000808660e+01 1.355315646741477735e+02 9.601220946711110571e+01 2.769800224837485558e+00 1.211788350000395440e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.889102462224332157e+02 3.319360324421571917e-01 1.210223261931523666e+03 1.212244154594467773e+03 1.217558409270949142e+03 1.216403451001439464e+02 1.183087127536730492e+02 2.721474028763658453e+02 2.710792405231490232e+00 1.214588319453145914e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.049451367832090511e+02 1.650406263731407419e+00 1.210136635982722510e+03 1.217657312889836248e+03 1.219801609672322229e+03 3.890345093106499803e+02 1.120017566288193507e+02 2.713907992940796703e+02 7.360294044203249619e+00 1.214622902861995499e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.841050568376630565e+02 1.157741784159057152e+00 1.211409597529988332e+03 1.211697973529477395e+03 1.217233871231220292e+03 2.559744375916095009e+02 3.097118182838019038e+02 3.218804132647486540e+02 4.820979305977364682e+00 1.213622426322864612e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.935735468648921369e+02 1.418061007906035398e+00 1.210520957283339612e+03 1.212700940557686181e+03 1.215122061720676129e+03 7.313480201905919742e+00 2.276877106945836999e+02 1.894366505696995659e+02 1.445763237181322713e+00 1.213743980965425408e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.820840125668195810e+02 1.017881942979062426e+00 1.211862417731026653e+03 1.216697596648167746e+03 1.219782619062872300e+03 1.646115782811362749e+02 3.826161813022069396e+02 4.665396125478085310e+01 3.261580808035996704e+00 1.215599738448901462e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.300110465128259705e+02 1.968604453058960257e-01 1.214254341359264345e+03 1.214805405472770417e+03 1.216865728139208159e+03 3.879171585426506681e+02 1.750847724300348034e+02 8.945308595284360820e+01 5.018458311241748682e+00 1.214760245264403011e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.183612676384025519e+02 1.670123632263917468e+00 1.215888924934253509e+03 1.216840126451289279e+03 1.219369570330238957e+03 1.089195051238850596e+02 2.292452217553919525e+01 2.263258411714461715e+02 3.026073272255674240e+00 1.218149209532711893e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.626476300111669389e+02 1.245598155320515765e+00 1.212667630820430759e+03 1.216275274886085754e+03 1.219810509229846048e+03 1.942054894976990340e+02 3.167089674453750376e+02 2.860221721023337977e+02 4.899774002183077570e+00 1.216664930867341127e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.219141815547200167e+02 1.433052401390292996e+00 1.210935737037612625e+03 1.214362091675945067e+03 1.216866238456364499e+03 1.892205921126978865e+02 3.335975821881988281e+02 8.708529164728334138e+01 2.748375347962108695e+00 1.213656631673214861e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.877571040016421193e+02 1.444935130821216385e+00 1.210197694952077882e+03 1.212700500189750755e+03 1.219110889159691396e+03 2.239116092103669189e+02 8.081212956115923873e+01 1.472324714130766381e+02 1.570617037423422513e+00 1.213548835169591939e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.714360567898999648e+02 1.255628050789435513e+00 1.210201335972028346e+03 1.211978052656685122e+03 1.216460775731069134e+03 3.692869163875817549e+02 2.216739911897490458e+02 5.624339915715887628e+01 3.775193613602871867e+00 1.211353837647013734e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.702891977728293682e+02 1.923991363697460155e+00 1.210927702723359289e+03 1.212614513351776850e+03 1.219256634199292648e+03 2.354530931609932765e+00 2.364861139350011285e+02 2.396505660845639909e+02 2.809874127127522936e+00 1.215932894832917327e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.243018548625572350e+02 2.206609548574305357e+00 1.210357416357320972e+03 1.218913898991961787e+03 1.219126077036901506e+03 2.131991329065044170e+02 2.965244325748313372e+02 2.572787357927863354e+02 6.170481543676159752e+00 1.216606675433009968e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.578552073803782037e+02 1.656494077682042265e+00 1.214020165889719237e+03 1.214129518484622395e+03 1.214878081718178009e+03 2.823452408569645513e+02 7.771445228516289205e+01 1.877072825346827472e+02 2.124320005951112034e+00 1.214329668531080188e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.054834328132955079e+02 8.910032058413815959e-01 1.211245234391982649e+03 1.212574553124757585e+03 1.215281192348477589e+03 3.711227870230352437e+02 6.828162363531666301e+01 3.698518851864055819e+02 7.671880543337379343e+00 1.213201937983015569e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.705074426598931723e+02 2.113089322023731675e+00 1.210725818736842257e+03 1.210878090414400958e+03 1.217111771568056838e+03 3.751149562247541667e+02 1.061597807196440328e+02 6.385948196652737607e+01 2.015228170990912115e+00 1.211503551546223662e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.974973374579445817e+02 1.216462382855172386e+00 1.210895026617173016e+03 1.214761841262264170e+03 1.215372298303480420e+03 1.954777997169663308e+02 3.986945148784743083e+02 3.319225184656291958e+02 3.112951668658165083e+00 1.214164438101756787e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.843728593323590417e+02 1.019400208809731062e-01 1.211304473889761084e+03 1.213887552663336010e+03 1.216142754712978103e+03 2.429165155793517386e+02 3.153122390983963896e+02 2.623569372678087461e+02 2.885597781279479523e+00 1.213843919691385508e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.930044028300351329e+02 1.239866192231853514e-01 1.211807743817483242e+03 1.214833888876020183e+03 1.215184256009712726e+03 2.735192411606810765e+02 2.386752296663929940e+02 5.212361274386969967e+01 1.925971344185879675e+00 1.213399509006184644e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.468582615622355263e+02 9.634608337988093130e-01 1.213488794221885883e+03 1.213741264169893839e+03 1.219729957215707600e+03 4.551627191986833054e+01 6.952262078415323288e+01 4.165032334748408971e+01 6.347335311360550181e-01 1.215259808438464688e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.032351137113101629e+02 3.369887905424595598e-01 1.214293775057039511e+03 1.219097996353762255e+03 1.219311866865624552e+03 1.317157511221502375e+02 3.574214795886588263e+02 3.779109955839413715e+02 4.266232396860162090e+00 1.218461390935688087e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.042210901213903185e+02 1.002292206887426262e+00 1.212714357862297675e+03 1.212722791879983561e+03 1.219714844206131602e+03 2.643734809382492585e+02 9.217640297273118222e+01 3.970838601202821678e+02 7.231105941738628751e+00 1.216403892174639395e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.276008771980072964e+02 2.062821782113742231e+00 1.210116639562774026e+03 1.217144936070150607e+03 1.217300031525917575e+03 2.196056593399681844e+02 2.787192979507358359e+02 3.066875316573591590e+02 6.308831934586691226e+00 1.215286719127462447e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.506250191105104648e+02 1.637566920035260498e+00 1.211570152515043219e+03 1.215078545423132709e+03 1.219537308090075157e+03 2.959352265019106767e+02 2.535405323768365236e+02 3.250796223992802325e+00 3.669553427224570008e+00 1.213226341088782419e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.931674940991069320e+02 1.143287242186614261e+00 1.211711144356056366e+03 1.212618825246396909e+03 1.216134097117276497e+03 2.275074874954175357e+02 2.821753398444039931e+02 2.256671362923538595e+02 3.806799726122113814e+00 1.213416781548296058e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.193392308002691493e+02 8.904035164098396127e-01 1.212676776293375042e+03 1.215644198189303552e+03 1.219513309091566271e+03 1.928842983669412092e+02 3.156999799869840331e+02 3.756980026979097715e+02 4.031573730907558328e+00 1.216640767007570048e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.053709276661108447e+02 7.497156602600326680e-01 1.216120732098006101e+03 1.218902983081156663e+03 1.219068607927621088e+03 7.387310667275399112e+01 1.500355705150969925e+02 3.266203437839070034e+02 2.680657029834331073e+00 1.218627907519999326e+03
