C sigma mu1 mu2 mu3 a1 a2 a3 W lam0
2.029833434814684097e+02 6.966022201247253909e-01 1.215597696112933136e+03 1.215909341145975532e+03 1.219958295715162649e+03 1.602525409435260713e+02 1.667843096856388740e+02 1.256390059696106221e+02 2.230113312918717838e+00 1.216922791967758258e+03
1.982188845742691115e+02 5.748561346312875964e-01 1.215589161533386005e+03 1.215732551296945303e+03 1.219770871798152484e+03 2.626938285803988720e+02 1.401643183574961995e+02 9.373002933730847985e+01 2.505251592661145832e+00 1.216418923444666461e+03
2.061708163352564043e+02 7.444108047834989694e-01 1.215633089767837873e+03 1.210784408280328989e+03 1.219498497466228173e+03 2.316174835487489645e+02 2.907822083582327650e+02 4.094313331832801595e+01 2.732408180938918019e+00 1.213411266125479415e+03
2.124218151853376071e+02 6.202851064197779651e-01 1.213196925464899778e+03 1.215655067889115799e+03 1.217765126289194541e+03 2.408900518689125079e+02 8.051570063621711881e+01 2.645391265993800403e+02 2.758402561400174147e+00 1.215597128907053275e+03
1.996551963473087312e+02 6.247398892270152881e-01 1.215727176099577264e+03 1.215439332777158597e+03 1.211895582735723110e+03 3.715979362481404991e+01 2.000540991715403152e+02 4.104007667315600827e+01 1.393672564301686068e+00 1.214955100422053192e+03
2.040664388087584484e+02 6.514444127347542857e-01 1.215679401616360110e+03 1.216243625991836552e+03 1.217045246224859284e+03 3.422717792803907173e+02 2.413862595587993951e+02 2.542016103460020204e+01 2.984705390211616738e+00 1.215960015832202771e+03
2.142457476740160587e+02 7.300193515848686365e-01 1.215778458888421483e+03 1.213802551734689587e+03 1.210679876876917660e+03 3.091520555838278597e+02 3.033064245125034972e+02 5.235401360898065093e+01 3.103037054050903798e+00 1.214475480117436064e+03
2.121772708048875131e+02 7.578416288906189013e-01 1.217422678841897778e+03 1.215585936887366870e+03 1.211590980821932590e+03 3.881849760427160732e+02 3.820575205627893922e+01 2.652768065058600087e+02 3.259856873363659258e+00 1.215084578159070361e+03
1.991362933689643171e+02 7.316627498144425701e-01 1.210424315491975676e+03 1.215688051760666895e+03 1.217291421442059573e+03 3.543584301160079804e+02 5.327225116718763331e+01 2.796174395238061265e+02 3.451144485920768279e+00 1.213626323029953028e+03
2.125302531615429018e+02 7.509236977887123743e-01 1.215656014691606060e+03 1.213361523072842147e+03 1.217265047180425199e+03 1.828962085058025764e+02 3.180833568674444223e+02 2.162382161252650192e+01 2.458959979634268489e+00 1.214326045957759106e+03
1.968448990591257370e+02 6.441931795547803929e-01 1.215644694055806667e+03 1.216372996404344349e+03 1.218273845163800843e+03 2.509230129466378969e+02 2.020770398389710749e+02 4.452850430377237245e+01 2.527515620000598151e+00 1.216175809999530202e+03
2.027150317013575318e+02 7.151212496613370551e-01 1.215846093396498873e+03 1.215673365847733749e+03 1.216673268319993440e+03 7.447379950392920023e+01 6.050305486311719960e+01 1.721839436055556689e+02 1.515234442136069060e+00 1.216275756611631550e+03
2.043248540593684197e+02 5.612105184639175626e-01 1.215674461106508716e+03 1.216220432632210986e+03 1.213414317077957776e+03 1.039692389863480848e+01 2.092820737848827548e+02 4.460955120609730074e+01 1.293472348757060297e+00 1.215725307207893593e+03
2.026052665633985157e+02 6.879597659214837790e-01 1.212454984009050349e+03 1.215706185466838406e+03 1.215765022108734229e+03 5.909612939248488317e+01 2.704346900732598158e+01 2.458005206732180170e+02 1.638358788512337849e+00 1.215170934273599187e+03
1.960545960639189786e+02 5.648144496684565086e-01 1.214213964099729765e+03 1.215709231211845463e+03 1.215684468830935202e+03 2.173299088457902428e+02 2.394865111103639777e+01 2.169196319261453709e+02 2.337094876029263357e+00 1.214988281811387651e+03
2.017763017190570167e+02 6.573374597178107681e-01 1.210798036248101425e+03 1.215722496686990780e+03 1.212349950723074244e+03 2.135901206769740952e+02 2.860366459881203838e+01 2.611004591411063416e+02 2.494317916073482078e+00 1.211883014275854975e+03
2.217298357158766180e+02 7.355085392695074331e-01 1.210614538366322677e+03 1.215625414656427665e+03 1.214168782598076859e+03 3.116632688528669632e+02 1.339041707537522825e+02 3.181006224810727758e+02 3.444137590334266363e+00 1.212973658285547344e+03
1.995464221675411522e+02 6.908704632506131871e-01 1.215761503830409538e+03 1.214625251373331594e+03 1.215421862687778457e+03 1.163165410886967379e+02 2.179884093483985055e+02 2.862069293712855611e+01 1.818752946968439588e+00 1.215052238350584048e+03
2.011022174782175398e+02 6.780199526192399739e-01 1.215706716564496901e+03 1.212381492162551922e+03 1.218393167216408528e+03 1.044405502320332744e+02 2.573362098671648823e+02 3.492431097598456802e+01 1.972633997027663399e+00 1.213786181778693617e+03
1.929375817728001721e+02 6.091615479014194090e-01 1.215697030366018225e+03 1.213498052134882983e+03 1.210543490221763705e+03 4.038991464398156950e+01 2.194226408329695062e+02 1.055627800087012425e+01 1.401327989049860889e+00 1.213711195659573150e+03
1.956004876040719864e+02 7.140759541530015131e-01 1.215643167466181467e+03 1.210308259528320605e+03 1.210763346807641028e+03 1.888733937929148112e+02 2.554786501900886151e+02 1.816703214963470003e+01 2.364611058991089365e+00 1.212504687320067660e+03
2.028140131066746790e+02 7.773929730696303997e-01 1.215977868706979962e+03 1.215689222353833884e+03 1.216255298938778878e+03 2.888319503674109114e+02 6.851697112893205599e+01 2.173586757830562419e+02 2.833668090661559003e+00 1.216048382293633267e+03
1.988519402011260695e+02 8.554509136500523248e-01 1.211954738662578848e+03 1.215684563871100636e+03 1.211950320457996895e+03 2.560824186922044277e+01 6.461475666833038645e+01 2.865849460817245813e+02 1.894917113899709404e+00 1.212590966111510170e+03
2.065922315685382102e+02 7.102566306152122699e-01 1.215734676709019823e+03 1.212141384042721029e+03 1.215851676852994615e+03 3.381275000755576343e+02 2.923067060441836134e+02 1.352728627705863573e+01 3.117065378052039204e+00 1.214106068692734198e+03
1.960876613637620665e+02 7.984372459270628886e-01 1.215605016356618307e+03 1.210765729373113345e+03 1.216117727641137890e+03 1.837968776991986033e+02 2.724857216788296910e+02 7.297011748897301686e+01 2.699061803206398213e+00 1.213184199301532772e+03
1.864271546234415098e+02 7.051753965588805073e-01 1.215618861415799984e+03 1.214266071987329497e+03 1.212815432830662530e+03 3.887630541795595036e+02 2.317911907743328470e+02 3.645674132572865211e+00 3.348224245267634736e+00 1.215100141291578893e+03
1.996895330654934355e+02 6.386309424282421432e-01 1.215743978175103393e+03 1.211976866133730255e+03 1.214994462738203765e+03 2.036960473530628235e+02 2.453183232820650801e+02 3.874218699833515966e-01 2.250502495580066764e+00 1.213686950357914839e+03
2.061152611828569547e+02 5.933209788229275583e-01 1.215275981586328271e+03 1.215743512196622078e+03 1.212859173276104912e+03 6.338282252403310224e+01 4.730350160829829065e+01 2.106653196806624351e+02 1.559087095098231845e+00 1.213760439750209343e+03
2.031773584089176552e+02 6.214426885624717567e-01 1.215642349084615489e+03 1.210366071795874177e+03 1.217505681639968543e+03 2.372925553189195398e+02 2.522150789850664694e+02 3.752170135142469576e+01 2.593937335255161347e+00 1.213249994048251892e+03
2.067858523925757481e+02 6.451094053770667358e-01 1.215688913855237388e+03 1.215739352607824685e+03 1.211133434771383236e+03 3.946618305945340239e+02 6.535498209094620847e+01 2.012541795467213888e+02 3.197854130643336568e+00 1.214307463901402798e+03
2.063883601632759053e+02 5.802665202156883639e-01 1.215541454918088220e+03 1.216316201869482029e+03 1.212790938803113477e+03 1.933906175486123047e+01 2.018801270769884582e+02 7.094186498794657325e+01 1.415588813190165940e+00 1.215408922777443195e+03
1.956169158724221688e+02 6.036249036769850695e-01 1.215634670034065039e+03 1.216335157108950625e+03 1.212270882639534420e+03 2.583169925429103273e+02 2.226453859591921400e+02 1.631260418112573518e+01 2.542085792864365423e+00 1.215837954104953724e+03
2.076675008383308523e+02 9.092520751024086856e-01 1.215695288223179432e+03 1.212973829622567109e+03 1.214189328607866628e+03 3.626466848455197010e+02 3.122749994939101725e+02 2.905369384687925916e+01 3.389915973103340807e+00 1.214425929662599856e+03
2.074041207469596770e+02 8.156983842920323413e-01 1.215596445594122542e+03 1.215336431254016816e+03 1.219150280362139938e+03 3.055242967471596671e+02 2.976836081358254091e+02 2.240481719792612836e+01 3.016394851885227268e+00 1.215599995731965009e+03
1.993763369627444604e+02 6.513404370191189230e-01 1.215797967783819104e+03 1.211303517945039175e+03 1.219253546934441601e+03 2.439094296431645716e+02 2.468659032210651105e+02 1.060153916556216025e+01 2.514726068638121870e+00 1.213658076574071856e+03
2.020820019926085820e+02 6.086964459780138670e-01 1.215644836288636725e+03 1.216210580150031092e+03 1.210849643879048472e+03 3.601227297530742817e+02 1.747749019392323078e+02 8.958781944740672998e+01 3.090257642848148301e+00 1.215115259493365784e+03
1.948451579371678974e+02 6.780749898368479966e-01 1.215560007890649786e+03 1.215892646252779059e+03 1.217684738222747910e+03 3.360446191491114405e+02 1.427274156301542121e+02 9.265196755998258027e+01 2.932708250946202355e+00 1.215987601163892123e+03
1.973196214801212136e+02 7.498942939113976136e-01 1.215670749123009500e+03 1.210277551410172691e+03 1.219973236420434887e+03 3.645079184568501773e+02 2.757755152683964184e+02 1.500559393942252351e-01 3.245665508886862671e+00 1.213349405395018039e+03
2.062758828668652882e+02 7.230425633517300055e-01 1.215712893352962965e+03 1.210215422920534820e+03 1.213013937298844667e+03 9.785158395364832984e+01 2.963103782925282417e+02 3.810492406529621690e+01 2.095576469259214480e+00 1.211706569681584824e+03
2.040030507920477021e+02 7.306936094181942787e-01 1.215694427703888778e+03 1.210212334919578552e+03 1.214794379880185033e+03 3.287975624919259587e+01 2.698308825141364764e+02 2.012769856712561634e+01 1.582517202939003109e+00 1.211056335965193966e+03
1.916300584210096360e+02 6.608803588084127822e-01 1.215740943712180297e+03 1.214020323513642097e+03 1.217451459288292881e+03 1.929215262995666436e+01 2.259094291698017116e+02 3.325627356461509976e+01 1.453101134857475607e+00 1.214549312926617176e+03
1.948399320785874522e+02 6.336894323469834944e-01 1.213040194997634899e+03 1.215622191866436879e+03 1.210184263362865750e+03 2.935761651149822455e+02 3.327688245835764036e+01 2.401886906073568468e+02 2.910295297947363302e+00 1.211981998337485265e+03
2.045524445795194595e+02 7.324265787880961387e-01 1.215746553385639572e+03 1.211705194555029038e+03 1.216654313905744857e+03 3.162250629787530443e+02 2.899163806269069141e+02 1.507794903257850194e+01 3.036968802378406274e+00 1.213882527613340699e+03
2.016484816678339484e+02 7.116615508106078902e-01 1.215800535862343622e+03 1.215317570573175544e+03 1.216479847231942585e+03 2.171741661889676891e+02 2.463129943000081141e+02 1.875533038181808720e+01 2.391500728803746867e+00 1.215580273402357534e+03
1.914790625075991102e+02 6.271305774293920443e-01 1.210185189823591827e+03 1.215735636991789534e+03 1.216011570342501273e+03 1.432632722322882124e+01 4.546102472935709926e+01 2.355427711692543369e+02 1.542362487335238841e+00 1.215686460104147272e+03
2.004536772823364004e+02 6.931177998757351855e-01 1.210696810379884937e+03 1.215697748953474502e+03 1.210736780125462019e+03 1.396322804475211576e+01 1.463739085479313395e+01 2.680066747463495744e+02 1.479679982264068272e+00 1.210979719306747711e+03
1.971124836328474998e+02 6.516640476680467531e-01 1.215698360141017247e+03 1.212575524568742594e+03 1.211137627741205506e+03 1.704482532855430748e+02 2.542844900895528042e+02 3.399957829031632794e+00 2.172022255077415309e+00 1.213807369458265839e+03
2.035654078912006639e+02 5.979614084408875208e-01 1.210638022698341729e+03 1.215771248901479339e+03 1.218240845952918335e+03 8.679740723487444143e+01 4.119643708590400166e+01 2.442335043250536728e+02 1.828539300964022063e+00 1.216194666518520989e+03
2.006820486523158706e+02 6.835608299233015828e-01 1.215620361473233288e+03 1.215722455076116603e+03 1.211460568559572039e+03 7.043932173361135085e+01 1.475743713437696272e+02 1.163804338249837826e+02 1.666288186452126174e+00 1.214217669060554726e+03
2.039249314860980746e+02 5.490726886902643766e-01 1.215787857008915580e+03 1.215645691624945584e+03 1.217898388694986807e+03 3.253113046669061958e+01 1.358038058762473952e+02 6.909115011065621559e+01 1.164281800775203379e+00 1.216320706887453980e+03
1.963708906254675810e+02 6.421883523532548876e-01 1.210525809411268938e+03 1.215717528277534939e+03 1.212195812901255749e+03 1.697243235879502095e+02 3.622204043099996085e+01 2.247733229045466317e+02 2.193398856376303829e+00 1.211833915127102955e+03
2.003203482798776918e+02 8.189213303561228008e-01 1.215829090543110169e+03 1.210656731722958284e+03 1.215281687184449083e+03 1.264028197543747893e+02 2.976088540945200975e+02 3.375411934829956806e+01 2.285168716647929976e+00 1.212426003368660758e+03
2.070101298597772370e+02 6.727884448877599066e-01 1.218113809722698306e+03 1.215775876947443066e+03 1.212097004568435977e+03 2.647945909810603098e+02 1.226967028326380049e+00 2.694107843961427875e+02 2.586503098994314964e+00 1.215081006819342520e+03
2.036752885718792072e+02 6.522349333379340308e-01 1.211793768894785444e+03 1.215738374234369303e+03 1.212352680379636695e+03 7.430369479993798620e+01 2.747949925759080614e+01 2.684739809962675281e+02 1.817879712605039888e+00 1.212491794451820397e+03
1.937831496955533339e+02 5.394095691754837718e-01 1.215264661431205695e+03 1.215762440313835896e+03 1.218440397322249964e+03 2.083713115466805448e+02 2.314899266010846901e+01 1.963854208150403906e+02 2.208167870602262273e+00 1.216749080245719369e+03
2.104977643507514244e+02 7.331609870517865613e-01 1.215715514297305617e+03 1.210651109930746998e+03 1.212166711750313425e+03 8.670052670597904410e+01 2.937158947154898669e+02 1.631253566747775707e+01 1.884718150392699965e+00 1.211820194834897620e+03
1.896513565749184522e+02 5.508308460364330639e-01 1.210185528355063525e+03 1.215703918997773826e+03 1.219023461016007786e+03 3.268826587093417402e+02 1.964060691442882245e+01 2.083577423150098014e+02 2.925795090316606117e+00 1.213699500196744111e+03
1.975635895367873900e+02 7.592697250022819588e-01 1.212222636243958050e+03 1.215683022753339856e+03 1.218856140865551879e+03 2.600386882196254987e+02 2.269670020280856448e+01 2.667024643635378425e+02 2.781068384484195022e+00 1.215585548674847587e+03
2.054143764278218782e+02 5.988186947080347267e-01 1.215637492482315338e+03 1.216799784543584337e+03 1.218634498837031742e+03 8.466863024165215279e+01 2.359266468108529580e+02 2.762789980148820490e+01 1.695223006829569945e+00 1.216662744917055761e+03
2.126422703905704168e+02 9.123516705146315076e-01 1.215752137975890491e+03 1.215582233616327130e+03 1.217135276208439564e+03 5.492430473744403230e+01 2.319848165324312959e+02 9.812234774326073250e+01 1.810700517380340102e+00 1.216002251399597753e+03
1.930847021755242281e+02 5.171447938737560035e-01 1.215786728580489353e+03 1.215102192367761290e+03 1.218093730711759690e+03 2.839999265210610702e+02 1.682878708121386637e+02 3.827042706175518560e+01 2.540637444954139568e+00 1.215731874368288800e+03
1.922655127832018138e+02 6.722199015957172064e-01 1.216115239865283229e+03 1.215644716963197197e+03 1.213540818043234594e+03 5.992821922268282364e+00 5.034166476750764474e+01 1.931897056376538444e+02 1.297810453447221901e+00 1.214027110873336596e+03
2.151203460569001606e+02 7.575529457999435889e-01 1.215681720690990915e+03 1.212883003400267171e+03 1.216473048157771700e+03 3.469230728258162912e+02 3.142239095998456264e+02 7.329946525109100719e+01 3.414118939184343837e+00 1.214563300128946139e+03
1.917683500051527403e+02 7.252313457295431753e-01 1.215654383949154635e+03 1.215694281841323573e+03 1.217012685214562225e+03 2.489317907553415239e+02 1.018963476752064565e+02 1.507187892892148113e+02 2.615379063887687927e+00 1.216070669963811952e+03
2.036803257719487874e+02 6.850289579270844031e-01 1.214350538397737409e+03 1.215728567354367669e+03 1.216040165514080400e+03 9.785821306788866991e+01 1.476827716826413273e+01 2.644759694378071799e+02 1.851442736281675661e+00 1.215589503753637246e+03
1.961881757581384704e+02 6.411233062722274667e-01 1.215687267621978208e+03 1.219237120347641394e+03 1.219538046109893457e+03 8.621545321350025404e+01 2.484751740707083911e+02 8.401326987416705805e+00 1.748790175278404302e+00 1.218352447938167415e+03
2.064635298589189176e+02 6.464116284622605235e-01 1.217695885034441517e+03 1.215782369986410458e+03 1.212130726612524086e+03 2.507508930826283233e+02 3.003569838084408872e+01 2.532080383216680843e+02 2.586387194629631292e+00 1.214949384365730793e+03
1.945044271206745918e+02 6.939057143441732523e-01 1.212836521504384791e+03 1.215694656853117749e+03 1.212185873346467588e+03 2.948571690974040393e+02 1.479954333372394437e+01 2.666935783988633943e+02 2.963173123418993526e+00 1.212608839503257968e+03
1.985948061754528453e+02 6.279111407547682822e-01 1.214851189156781402e+03 1.215716213715893218e+03 1.217751123024357867e+03 1.622446839989282807e+02 1.381825128006351155e+00 2.184738475025990283e+02 1.924019887468551682e+00 1.216512415091831144e+03
2.043001239881876359e+02 7.621532701009184896e-01 1.215787148559284788e+03 1.211402633076717848e+03 1.217386492871772134e+03 3.788873510047274067e+02 2.598625142137685202e+02 3.087588845206817822e+01 3.277657108564852706e+00 1.214159388524152973e+03
1.942957994919089799e+02 7.190411666149529868e-01 1.215161965842757127e+03 1.215822704600647512e+03 1.215817593683618725e+03 2.590484010317873071e+02 8.223155998692374169e+01 1.589028581278534205e+02 2.574336761034267784e+00 1.215478879400197229e+03
2.089797324858067782e+02 6.948827123791828653e-01 1.212410665557403263e+03 1.215660334929429155e+03 1.217729939023631005e+03 2.990162566091931922e+02 3.238434638767539298e+01 2.750536968859582885e+02 2.901976630312776084e+00 1.214996720682291198e+03
1.885390785938454314e+02 5.907795814689992264e-01 1.215846488701422231e+03 1.214967457652283656e+03 1.210435291576342479e+03 6.250817496078301616e+01 1.592952488191367308e+02 4.520142060955675589e+01 1.416177730266007906e+00 1.214405993238414112e+03
2.213068819964274496e+02 9.129096031043187898e-01 1.215578146704331857e+03 1.212079294062586769e+03 1.215336719157777452e+03 3.704452328190083676e+02 3.565106466574283104e+02 8.473875005397719917e+01 3.667733340274149434e+00 1.214016184310759400e+03
1.951313180911906784e+02 6.509814713533728092e-01 1.212005895066621179e+03 1.215666147139313807e+03 1.212958930812903191e+03 5.511637108286564768e+01 4.287652809559362055e+01 2.582467774201464863e+02 1.825640702289133888e+00 1.213137316796294044e+03
1.999799942611099084e+02 6.765382597378578611e-01 1.219725263333571320e+03 1.215560637542634140e+03 1.211718898367820429e+03 2.607475228603844997e+01 1.750254687191684422e+00 2.478052779300183772e+02 1.378289292994796078e+00 1.212500699269223105e+03
2.001354057690273862e+02 5.949455194139008363e-01 1.215645006655614907e+03 1.216513458735318409e+03 1.215158385729836027e+03 4.706290961994162636e+00 1.994679389803704623e+02 2.617369350669229533e+01 1.150960383865797576e+00 1.216341742606490016e+03
2.035467094378721811e+02 7.047962390618864870e-01 1.211829722513956767e+03 1.215572224016525979e+03 1.217227725660830856e+03 3.974125970786537891e+02 3.303576885075003844e+01 2.827655883459250390e+02 3.503932616965348412e+00 1.214143202137273875e+03
2.003147166956237015e+02 6.606654857966178795e-01 1.215660209176958915e+03 1.213374686052778088e+03 1.218487705184751803e+03 2.812171831931527208e+02 2.467891822518539868e+02 1.248118056624117678e+01 2.698191899861823728e+00 1.214681922260798046e+03
2.067276452066723493e+02 7.998893011410098675e-01 1.210199884056328756e+03 1.215772676526745499e+03 1.217975483935352713e+03 3.885435404977999951e+02 6.228428278996460676e+01 3.063675317935205271e+02 3.662767765405987586e+00 1.213804355091435582e+03
2.001479282492840071e+02 7.995007138783392087e-01 1.215662928300788508e+03 1.213090589463269680e+03 1.218587808778408316e+03 1.900945961853176414e+02 2.746782895668075071e+02 8.180142864187807561e+00 2.363017357977597932e+00 1.214219572088638643e+03
1.899160716666183362e+02 6.820509112883074154e-01 1.215849139538686586e+03 1.215700508610428415e+03 1.216950412914226717e+03 4.283072215459590382e+00 2.853000445309025679e+01 2.147013570794586883e+02 1.303283242834230915e+00 1.216787284614441205e+03
2.197858122645603203e+02 7.877994780288823939e-01 1.212844728991586408e+03 1.215794026325974073e+03 1.217697339970806979e+03 2.994626111168996658e+02 3.837324614969323022e+01 3.006567876228013461e+02 2.905067612466397886e+00 1.215307004091793715e+03
2.016024844565071419e+02 6.332183271875780894e-01 1.215757167643575031e+03 1.212658528255664578e+03 1.218477628519204700e+03 3.681818034437134202e+02 2.506724582215146881e+02 2.420389947340251524e+01 3.189733315401483971e+00 1.214651672318399733e+03
1.885897810353082491e+02 5.958961263056410385e-01 1.219604469191312546e+03 1.215718550282449087e+03 1.210374750213359903e+03 1.728098414792376332e+02 1.220755021711312160e+01 2.021442424211602713e+02 2.052930079202041291e+00 1.214662935908607778e+03
1.938314606174787400e+02 7.186068071213300712e-01 1.215662438161944465e+03 1.215755855049378852e+03 1.212215782417244554e+03 2.789170957117555076e+02 2.072690536274726583e+02 6.175234888828713053e+01 2.826881129007521753e+00 1.215309338938547853e+03
2.124078250932964806e+02 8.391597158113438537e-01 1.212886441056552940e+03 1.215686815417027901e+03 1.217272077015891682e+03 2.840269073840810279e+02 3.946551470906467074e+01 2.906767524798375462e+02 2.891462093278437617e+00 1.215142042104418579e+03
2.057256867174783963e+02 6.467995504677532814e-01 1.216346780027595059e+03 1.215605827088877959e+03 1.212168901754783064e+03 2.327402363385218962e+02 3.242410417403699796e+01 2.436086635111459486e+02 2.473065041811716824e+00 1.214299124060423310e+03
1.932895103453629702e+02 5.594084868935149668e-01 1.215849009921591460e+03 1.215689113416874534e+03 1.212652350406409141e+03 2.222345465089316363e+01 1.854086921039245084e+01 1.606359112880440421e+02 1.041961536295863855e+00 1.213284648792136295e+03
2.015372528120352342e+02 7.237750208061672907e-01 1.213207400732125961e+03 1.215851120390577989e+03 1.213972735641071949e+03 1.827131517255616302e+02 1.181708392386735618e+01 2.681884549704213327e+02 2.295946204305004290e+00 1.213718499697078869e+03
2.025317968227163874e+02 7.067812146854902666e-01 1.215699374867831011e+03 1.215580885819606692e+03 1.210599200140009316e+03 3.115886611722526709e+02 7.593578321303596113e+01 1.921179653292999205e+02 2.861982260602621064e+00 1.213993439046642607e+03
1.993892292901283554e+02 5.864317365081708200e-01 1.215693966069247608e+03 1.212182588602836404e+03 1.210975468063172229e+03 1.083775017037482513e+02 2.365365649862531541e+02 2.169400535225833693e+01 1.838655344360720978e+00 1.213149198628431805e+03
1.832096707609199484e+02 5.384882843192151380e-01 1.215808217586414003e+03 1.215005858823760036e+03 1.215086373258514868e+03 1.223431480626121726e+02 1.645790514591055285e+02 1.230820534946844802e+01 1.633267521459977001e+00 1.215337222493631771e+03
1.975981898893295465e+02 6.060748900070181966e-01 1.215814971539226008e+03 1.214909310128094148e+03 1.216011272914357050e+03 6.223123326312884984e+01 1.880496920601825366e+02 4.044358825362449750e+01 1.471291380451229536e+00 1.215256469555726426e+03
2.068397361025258192e+02 8.246240809476086397e-01 1.212511003831251401e+03 1.215697757855570899e+03 1.211757943780058895e+03 9.037286613837565596e+01 6.839969903785096506e+01 3.190005840738736538e+02 2.309871199087581761e+00 1.212464426119555128e+03
2.083672812062406194e+02 6.133172484343049069e-01 1.218326530732806532e+03 1.215738906040739948e+03 1.215636713625518041e+03 3.410858075846802535e+02 2.248148199810679060e+01 2.423011696256610890e+02 2.907694795944298694e+00 1.217154792118066325e+03
2.010153581992890395e+02 6.792157182598197451e-01 1.215672944544488246e+03 1.211644022019209842e+03 1.210197560891333296e+03 8.158978937627820116e+00 2.467166221374424424e+02 4.647910603441793853e+01 1.499162600355747443e+00 1.211530009112487278e+03
1.930172084924339799e+02 6.924587075289160287e-01 1.215652576664843309e+03 1.211602777020669691e+03 1.212608739227730666e+03 1.149631729580624153e+02 2.433934956963816489e+02 3.997255403470098400e+01 2.063697976985088722e+00 1.212872552540031847e+03
1.991813630074992716e+02 7.347005881159639484e-01 1.215713413010048953e+03 1.210997311343386173e+03 1.215337450074070830e+03 1.795595699237864551e+02 2.644711664851459432e+02 2.801079798553081801e+01 2.369908144351289714e+00 1.213048808649527928e+03
2.007375369738554696e+02 7.057787776558259729e-01 1.215634054978563427e+03 1.210120163097438081e+03 1.217750038619951511e+03 3.750517471945364889e+01 2.353046429216055628e+02 6.591734708657160979e+01 1.687413175602266557e+00 1.212215479639296291e+03
1.998788385107798149e+02 6.169880245335104263e-01 1.213489996988603934e+03 1.215778569752696967e+03 1.216119263029667081e+03 2.736152223415348317e+02 1.910553418448919771e+01 2.260223665783694287e+02 2.595287860232471377e+00 1.214719887679636713e+03
2.000941534730833666e+02 6.712364204992541383e-01 1.215543135967584476e+03 1.215793116343117845e+03 1.215888066931612457e+03 8.301549891412346938e+01 1.491133899482050822e+02 1.323648133162575675e+02 1.821610955902405848e+00 1.215770662927258172e+03
2.013637360742214355e+02 7.514658494703292391e-01 1.215647628340802839e+03 1.211489880261621693e+03 1.214930914877063742e+03 5.873790031186170069e+01 2.662967605072824426e+02 1.397680767473206664e+01 1.683577565172503121e+00 1.212352128587666584e+03
1.991085133158598239e+02 7.557683352053383707e-01 1.215667615059483751e+03 1.216206909602663700e+03 1.214639509825670302e+03 3.483639670498008627e+02 2.039483345354058486e+02 5.752895689952680414e+01 3.062858781519298912e+00 1.215750984955360764e+03
2.154022731498403118e+02 7.088259941876940973e-01 1.212351130834101468e+03 1.215706681516204299e+03 1.213766671942404173e+03 2.604747170496597164e+02 4.497286118659447141e+01 2.765878724673390820e+02 2.702085925986082326e+00 1.213283084751875094e+03
1.912957853242247097e+02 7.000210195560616633e-01 1.215687429148423917e+03 1.210224419111881843e+03 1.217779740403410187e+03 1.502081122721722011e+02 2.183595543420188392e+02 2.817576046837222847e+01 2.073978924366409959e+00 1.212829289860426343e+03
1.986686628931004748e+02 7.428379146188511806e-01 1.212440804304408857e+03 1.215679771235046019e+03 1.218462453248850352e+03 2.551733170410730054e+02 6.547813729163640240e+00 2.743245165316388352e+02 2.698189233751025373e+00 1.215561982689057913e+03
1.939829654508574777e+02 5.632234827300423019e-01 1.215658411933665775e+03 1.216405923415372627e+03 1.212831387172683890e+03 3.858936397093096957e+02 1.816921869725306351e+02 4.228202882891275038e+01 3.143924798207363480e+00 1.215685113871319118e+03
2.047153162216569910e+02 6.647479672807459217e-01 1.215178714867435929e+03 1.215851031692422566e+03 1.214804219487964247e+03 1.407286735791544174e+02 9.450827350774471824e+01 1.926563962599207400e+02 2.090187247560486572e+00 1.215158594367832166e+03
1.922655127832018138e+02 6.722199015957172064e-01 1.216115239865283229e+03 1.215644716963197197e+03 1.213540818043234594e+03 5.992821922268282364e+00 5.034166476750764474e+01 1.931897056376538444e+02 1.297810453447221901e+00 1.214027110873336596e+03
2.031471805513997424e+02 6.971916669474595984e-01 1.212760460315962973e+03 1.215735917714903280e+03 1.211577409678945969e+03 2.623760504864795848e+02 4.174411160691384737e+01 2.569099210867959187e+02 2.761692688312940458e+00 1.212440103840538313e+03
2.036879805339362406e+02 6.909878921219639869e-01 1.215597641548142747e+03 1.215755347295887077e+03 1.213778960886289724e+03 2.062927925752612879e+01 6.906904975958897808e+01 1.685853863498258818e+02 1.268036114305274964e+00 1.214452736243265008e+03
1.980419737186425095e+02 6.973989957499572290e-01 1.215902258618957148e+03 1.215403900299241286e+03 1.215397676081124928e+03 1.711113058521251844e+02 1.483893748981393514e+02 1.392524293364537300e+02 2.316443840023868272e+00 1.215587894703899110e+03
2.023719185906433609e+02 7.026231048333846374e-01 1.215749291188032885e+03 1.212872182381757966e+03 1.210158320192973179e+03 1.376018460188322656e+01 2.733616511007884924e+02 2.891782815239574234e+01 1.561677460272294704e+00 1.212749129940693592e+03
2.056372348637710843e+02 6.999646867691623475e-01 1.215857059019919006e+03 1.215571078349284562e+03 1.211791852875224777e+03 1.840317543353953909e+02 8.064109325511638815e+01 2.061904366164956173e+02 2.289776384704555579e+00 1.214027932705067769e+03
1.948545943372942020e+02 6.329635168382271582e-01 1.215533200805776232e+03 1.216236732006324019e+03 1.210567815882167679e+03 1.773924717305994818e+02 1.740782490432956422e+02 7.483702021389346726e+01 2.187824939092007703e+00 1.214948822178773298e+03
