weight logl C sigma mu1 mu2 mu3 a1 a2 a3 W lam0
1.739982057255117474e-07 -1.726611465675380543e+02 1.964041080535131130e+02 9.941305337512230667e-01 1.215503232833164247e+03 1.210388835908669307e+03 1.219567533626402792e+03 2.275947671753490624e+02 2.424218962527355927e+02 7.120349297509116937e+00 2.429363710638837492e+00 1.212965382012474493e+03
1.778618029064830973e-07 -1.726366846941961910e+02 1.778928218387027016e+02 4.334287211090410707e-01 1.215345158464702081e+03 1.215611805611130194e+03 1.219289325461316139e+03 3.326323776201825240e+02 5.437959337856277386e+01 1.123666864188648020e+02 2.807188352267535603e+00 1.216261683695991223e+03
1.861730532171758753e-07 -1.725885149199710327e+02 2.014684054597441900e+02 8.072905901350250213e-01 1.215479703009924151e+03 1.211417705323623750e+03 1.210686324127702846e+03 1.149944305502568227e+02 3.096204243825469575e+02 9.975447479259682382e+01 2.602737280462448677e+00 1.212169367446896104e+03
1.863101066369236117e-07 -1.725852790293821215e+02 2.115223259208215154e+02 8.888677185764621846e-01 1.218238417378073564e+03 1.215914948828809884e+03 1.210757404593800175e+03 1.642671937243725324e+02 5.762322315004213635e+01 3.035614242065171879e+02 2.484143642017356601e+00 1.213661722705065358e+03
1.886476342726137213e-07 -1.725703106487442824e+02 2.167928085821956756e+02 6.688744610671036872e-01 1.215394283967763840e+03 1.215517195367205886e+03 1.211919162456315007e+03 1.033856515762049639e+02 8.690180806266438651e+01 2.066540816216075882e+02 1.830971902880159208e+00 1.213611989226371179e+03
1.892289454474570846e-07 -1.725647339212379450e+02 2.006237006295059473e+02 9.366776391692462900e-01 1.219666763820697724e+03 1.215743627328937009e+03 1.216955122396412662e+03 3.031219600353743999e+02 3.419110835142797100e+01 2.353066095312702828e+02 2.854197565498683975e+00 1.218318218591711229e+03
1.908640449722291633e-07 -1.725536301866130486e+02 2.225429907879400844e+02 7.749817949881258050e-01 1.217677761331293823e+03 1.215735417455754259e+03 1.213854812464839597e+03 8.788334823489691416e+01 5.051082265529885262e+00 2.809295136491107314e+02 1.679962792024262352e+00 1.214778872253003328e+03
1.913626763146437095e-07 -1.725485210983546551e+02 2.267743198169778793e+02 8.731525090773949449e-01 1.214996423726900503e+03 1.216006156982447237e+03 1.213141698742462040e+03 3.215355863866080881e+02 1.523097022176177688e+02 2.730192523320910709e+02 3.293426440608825168e+00 1.214524338847064882e+03
1.947337236803930350e-07 -1.725285584489725466e+02 1.860670564665182383e+02 6.846675837625273431e-01 1.214917086038990647e+03 1.216108739057158118e+03 1.211035049651357895e+03 2.299620157994250178e+02 1.195952273463488211e+02 1.557613808716118058e+02 2.715787703710543788e+00 1.214002504005517267e+03
1.965362740612937344e-07 -1.725168445396835750e+02 2.228463832445667663e+02 8.155527943526764689e-01 1.215269195611487248e+03 1.216397824191158406e+03 1.217531335251060227e+03 3.432829739679912109e+02 2.760141514372251663e+02 1.219720988375303534e+02 3.326368655618823222e+00 1.216061667982113704e+03
1.990083259289086793e-07 -1.725018448920890819e+02 2.101329649317186750e+02 1.193952286987139288e+00 1.217890392738853961e+03 1.215601456673243547e+03 1.211695837231369751e+03 2.404738174015853360e+02 2.074003713693875994e+01 3.693939403616123514e+02 3.000994132953143989e+00 1.214186499597043166e+03
1.990466073403719836e-07 -1.724991525497343616e+02 2.160867063660405734e+02 6.552614190439988162e-01 1.214431802162106351e+03 1.216003382474005548e+03 1.211195998475399847e+03 1.322718939141434760e+02 3.320022615586754000e+01 2.613971372702571898e+02 1.975453578422228462e+00 1.212572560754932738e+03
2.016457146258884201e-07 -1.724836792852288170e+02 2.228895046326395857e+02 8.224454852706151176e-01 1.215653111759530248e+03 1.218020581437282090e+03 1.212027720735979301e+03 1.121375939758563867e+01 2.848579396309688150e+02 3.456511785891400024e+01 1.483411331692872093e+00 1.217313787275639925e+03
2.097307148113474048e-07 -1.724418671573452855e+02 2.166759666685768195e+02 8.000369621398319975e-01 1.213301739571121516e+03 1.215836259248532087e+03 1.216738793144703777e+03 2.929594463484372682e+02 1.489649968879636219e+02 3.296766618063217607e+02 3.561083016756297681e+00 1.215259578996924802e+03
2.159379252059762347e-07 -1.724102005717010684e+02 2.103782379790885102e+02 1.118941343396545607e+00 1.214940710052102077e+03 1.215971786956337837e+03 1.212736587379829643e+03 3.464198769698002138e+02 1.300619930626316432e+02 2.497548677992103308e+02 3.452052573535812741e+00 1.214367361958057700e+03
2.207831302032473763e-07 -1.723855106463580000e+02 1.952668326657670832e+02 5.849417431416542579e-01 1.215768632729326555e+03 1.218564660954332112e+03 1.210223563376114953e+03 1.386318348205178097e+02 1.557259434106312881e+02 2.304739655783584240e+01 1.625494562777482610e+00 1.216737787441508317e+03
2.206442392283634116e-07 -1.723836399275901385e+02 2.053758533882972301e+02 9.324986509318925476e-01 1.214963362985273079e+03 1.215783207212533398e+03 1.215081579199452335e+03 1.494851837946815749e+02 7.396807494312255926e+01 3.197735630420037864e+02 2.645037441440339254e+00 1.215144585110753724e+03
2.240024462197469747e-07 -1.723660345823577984e+02 2.180103913537243443e+02 1.123701471154959108e+00 1.216320877845268114e+03 1.215463158088760110e+03 1.211536722637787761e+03 2.398070262147251128e+02 5.635795319031389994e+01 3.646181556566259019e+02 3.030970821888653521e+00 1.213607840718727402e+03
2.245451790617187025e-07 -1.723611146248048271e+02 2.128538062078048370e+02 7.418107303048038226e-01 1.218454857142889296e+03 1.215814219486293723e+03 1.214599329465294886e+03 1.319034686197382200e+02 9.147286103713983607e+01 2.571651931422690609e+02 2.257613013177712347e+00 1.215888889078147031e+03
2.255633862825887897e-07 -1.723540903431710944e+02 1.937878358069610272e+02 4.737557023843569359e-01 1.215813491733041928e+03 1.216113065060608051e+03 1.217449434757123299e+03 2.151355665761875571e+02 1.095834158149587125e+02 9.697085035056208824e+01 2.176038712573108214e+00 1.216267538854470331e+03
2.252958119756429993e-07 -1.723527772961683695e+02 1.953812057823112127e+02 8.353858472779754907e-01 1.212799912346142719e+03 1.215828851745683551e+03 1.211320303086408103e+03 6.132676782254529257e+01 5.998006489280460585e+01 3.257426007201164566e+02 2.288088210150353685e+00 1.212128183977610661e+03
2.270426327379023791e-07 -1.723425537455115943e+02 2.094311935518756513e+02 8.845937337856542015e-01 1.217195810910829778e+03 1.215689881266157045e+03 1.213213531728505586e+03 9.428429665293532480e+01 3.571263316769341856e+01 2.334376353470585173e+02 1.735341135214727659e+00 1.214489974309579793e+03
2.287865461760161100e-07 -1.723324020986785854e+02 2.198421090521655969e+02 1.057751306855570173e+00 1.215443211453629374e+03 1.215699626474504157e+03 1.212166580888080489e+03 3.882410933889290732e+02 2.794951223897039654e+02 8.848807656541038114e+01 3.439851880990650645e+00 1.215154572235174101e+03
2.299787775388599768e-07 -1.723247045216813547e+02 2.179679714349472874e+02 9.393265035869660107e-01 1.213734961024886616e+03 1.215926755114696562e+03 1.214802840974172568e+03 2.723399637281729042e+02 8.386009742743524953e+01 2.896875665433801714e+02 2.963222639761796451e+00 1.214498492618669161e+03
2.319419818566895833e-07 -1.723137042925894775e+02 2.116893203830250059e+02 1.222090241024971435e+00 1.216923277862005762e+03 1.215687744333361934e+03 1.217058792230979179e+03 1.297576176161652199e+02 1.380619347839596944e+00 3.902441732957152567e+02 2.462960386080623287e+00 1.217021435932527766e+03
2.332412190067764928e-07 -1.723056183620314812e+02 1.963320310940441118e+02 5.829981747772504663e-01 1.210605326118314906e+03 1.215545541154311877e+03 1.215333511246460375e+03 3.286578821648469102e+02 2.589815932788798847e+01 1.535398525927742810e+02 2.587941922946482620e+00 1.212285928803089519e+03
2.363768529637276362e-07 -1.722897641887441580e+02 2.237071803034639288e+02 7.278381132461578806e-01 1.215825869077572406e+03 1.213849416822820558e+03 1.216575091456836844e+03 1.222113774196174063e+02 3.498525870761478131e+02 7.352895413385751056e+01 2.438870839503289201e+00 1.214659473079994541e+03
2.366233736111546437e-07 -1.722862218185468635e+02 2.079432493456948805e+02 6.340642979209205610e-01 1.217143491440571552e+03 1.215841999874117846e+03 1.216476914616790282e+03 3.965109432849487803e+01 7.544584291366352602e+01 2.214451850089535014e+02 1.618432544985521693e+00 1.216413115240716252e+03
2.364960300745311224e-07 -1.722842601331401795e+02 1.961639296879766619e+02 9.702263948988270048e-01 1.210400799871950312e+03 1.215558626146841107e+03 1.214339343721299883e+03 2.865955484674373110e+02 8.711363492148956311e+01 2.488781857642951252e+02 3.173811669370231847e+00 1.212696918800323147e+03
2.407995624943285719e-07 -1.722637266582280802e+02 2.087370677376671892e+02 1.032238887263411176e+00 1.219425255707880069e+03 1.215794475469147756e+03 1.210714550401809674e+03 1.723945998753142987e+02 4.160709366419732191e+01 2.917241541587056304e+02 2.422788885459453923e+00 1.214101839150748447e+03
2.408046698004110710e-07 -1.722612054486716033e+02 1.982583575479840476e+02 1.005585586934914177e+00 1.215835237360890005e+03 1.215270807672470710e+03 1.214681960019488542e+03 5.768899979484518781e+01 3.200419027898000195e+02 4.466965929249903411e+01 2.130556144524255568e+00 1.215285622425835754e+03
2.414824043812407427e-07 -1.722558949440438596e+02 2.089097455921296955e+02 4.957122284277013513e-01 1.215603719280247105e+03 1.210608635791214738e+03 1.215822676888806200e+03 2.105988473621333696e+02 1.836983406818723097e+02 8.585944548075417515e+01 2.298392696634679488e+00 1.213731853087229638e+03
2.494770767267718072e-07 -1.722208245206530535e+02 2.126927782071895763e+02 8.146150714388389336e-01 1.219148129549311534e+03 1.215499637460077111e+03 1.219939169365676662e+03 2.403357013917384677e+02 8.769977530224180384e+01 3.147789449767072369e+02 3.022267267788966816e+00 1.219037725589481852e+03
2.495128925525020926e-07 -1.722181809673634234e+02 2.212800326513550431e+02 7.811421270217075996e-01 1.215851150572701499e+03 1.214237945097151851e+03 1.217884818455426284e+03 2.049980261234979295e+01 3.596126868881432301e+02 8.905145315946905171e+00 1.758033158958220765e+00 1.214406437024406159e+03
2.542466169862563615e-07 -1.721968868257923759e+02 1.885858129972837389e+02 1.013214731186790063e+00 1.215686179827935575e+03 1.215571642888158067e+03 1.219281944369696930e+03 1.763126393584741436e+02 2.418788227963705708e+02 5.691241620837445936e+01 2.519298089353424697e+00 1.216058602778128034e+03
2.567738234115686902e-07 -1.721844959219124576e+02 1.868223586901291640e+02 9.357038014185585784e-01 1.215253341708037397e+03 1.215707715001138695e+03 1.216845624839752190e+03 6.136962429964468413e+01 3.068911267238488705e+01 1.919041007763738946e+02 1.519961741942222666e+00 1.216378524067440367e+03
2.563832095943192553e-07 -1.721835183170763912e+02 2.150324804358600659e+02 8.401532621084292218e-01 1.212489082723453521e+03 1.215489204666921523e+03 1.214495672238792622e+03 1.261903763106854148e+00 6.314765798561963095e+01 3.707423239650287314e+02 2.023656541708136913e+00 1.214634031108615545e+03
2.566124168958327343e-07 -1.721801247136812378e+02 2.057386950901527882e+02 7.100009967260387800e-01 1.218561430234676664e+03 1.215648118773114447e+03 1.217184612515053232e+03 2.437969541928695492e+02 1.001942882196236582e+02 2.499127042697246281e+02 2.886690549009142792e+00 1.217490581301269685e+03
2.607294617021699146e-07 -1.721617082302413166e+02 1.936694805915685720e+02 1.003963307917072889e+00 1.211664964377133856e+03 1.215581262812157547e+03 1.218907230191594635e+03 9.389211077864875676e+01 5.308210676663581751e+01 2.613300230009296001e+02 2.108252881657130651e+00 1.216809429349429820e+03
2.606667481947071723e-07 -1.721594487901325294e+02 2.068265218590165091e+02 8.350087007321239652e-01 1.215827690361949635e+03 1.216678694328625397e+03 1.215233278233022702e+03 8.170842743162005206e+01 3.476108280761793594e+02 1.611978505974926534e+01 2.153684336823991519e+00 1.216470284233901793e+03
2.632409697523098231e-07 -1.721471217072865727e+02 2.140350182540825017e+02 7.387728526036552168e-01 1.216875879203193563e+03 1.215825576744013233e+03 1.215756337280262869e+03 1.705156209026893350e+02 6.388994961009156093e+00 2.344293830841816089e+02 1.921807012250596136e+00 1.216221510976552509e+03
2.670542742608122888e-07 -1.721302396426492294e+02 2.227149151625103514e+02 1.051030449065200045e+00 1.215936016471836865e+03 1.210504798736024213e+03 1.219132669339529684e+03 6.901658300185995643e+01 3.687297786613056587e+02 4.707610798712281763e+01 2.176874724786724613e+00 1.212115719654061877e+03
2.740125768533450141e-07 -1.721020175485178072e+02 2.057522433151536916e+02 9.949036609572660117e-01 1.216191666519049932e+03 1.215805579479037078e+03 1.210614344410759486e+03 4.132499720924612774e+01 1.225798369365684515e+01 3.781393105337318730e+02 2.098262864504274461e+00 1.211295608503929998e+03
2.748045650661064101e-07 -1.720966313822448228e+02 2.192308465202062564e+02 5.079391873587018047e-01 1.216389255373219385e+03 1.215316528034290741e+03 1.210542376239544183e+03 2.492854226458603364e+02 1.528745386575597252e+02 1.895646183795983291e+02 2.699093622431822492e+00 1.214239008193336304e+03
2.781356478294904845e-07 -1.720820826182586529e+02 2.069030424378925659e+02 1.167954423125307173e+00 1.214840295172441529e+03 1.215745402423890710e+03 1.213534221832275534e+03 2.164985296894343492e+02 4.255274682484231619e+01 3.403745464279821249e+02 2.897133922630414027e+00 1.214162914743538295e+03
2.870722543828608108e-07 -1.720479576132714783e+02 2.204228512655028567e+02 6.740981402584604876e-01 1.215762899828320315e+03 1.214405312780152371e+03 1.216249650747422947e+03 1.865050364027277112e+02 2.265508827374185614e+02 5.665339988069750632e+01 2.130946570757636049e+00 1.215166815317421651e+03
2.872326488883357913e-07 -1.720448990440907835e+02 1.829869404653886704e+02 4.712495613692534446e-01 1.213761309071990581e+03 1.215789616560417016e+03 1.213948193300324419e+03 5.860294719083497483e+01 1.302942097162429391e+01 1.966364810901836790e+02 1.466054618817920874e+00 1.213996803909849859e+03
2.866029831331450098e-07 -1.720445936307381487e+02 2.035940948083031685e+02 1.146507869464105100e+00 1.215534569513409679e+03 1.212722612701194976e+03 1.211589612169257862e+03 8.374704440033085007e+00 3.238647113964480582e+02 6.821796461233198272e+00 1.665378421790485231e+00 1.212769271556903732e+03
2.865635843754231844e-07 -1.720422311082534748e+02 2.197847312329154761e+02 8.455555979240584330e-01 1.214662184140482168e+03 1.215688017946586797e+03 1.214063919850977982e+03 1.594248490341153683e+02 2.652212242818606924e+01 3.756630695562757865e+02 2.555273234260366344e+00 1.214310448068872347e+03
2.906369819529679378e-07 -1.720256165510600681e+02 2.247269732476243007e+02 9.517223588792222966e-01 1.213517445540725475e+03 1.215900766244399620e+03 1.213157801251280944e+03 2.760210301159880260e+02 9.762429094225446136e+01 3.302193620829389715e+02 3.132088119949892668e+00 1.213679278473496879e+03
2.912818620641425523e-07 -1.720209001582355484e+02 1.969157994935662828e+02 7.916477443030177641e-01 1.215711577048415620e+03 1.215912928555906547e+03 1.218598051793940613e+03 2.551517775083839012e+02 1.727561207900575084e+02 1.604168133027298779e+02 2.987696838517994724e+00 1.216557748857773049e+03
3.002711780519600844e-07 -1.719880055615768697e+02 1.940618050062230964e+02 7.797097998713675704e-01 1.211466172485505240e+03 1.215787831233564248e+03 1.211527235748142630e+03 2.825838867251702027e+02 9.810399759688134225e+01 2.452463710824566192e+02 3.225437666028283523e+00 1.212167440293126219e+03
3.065012404926496582e-07 -1.719649697521246878e+02 2.026483661860527263e+02 6.336559330791091682e-01 1.216022158897879990e+03 1.210499046646451234e+03 1.219631249789664935e+03 2.522487436625371231e+02 2.410871677114636498e+02 4.202152858571175642e+01 2.641804866406855634e+00 1.213818225814105745e+03
3.135412004480877339e-07 -1.719397607824520549e+02 1.994688024991232282e+02 1.023572710159415200e+00 1.215683716746805885e+03 1.215620600735940570e+03 1.216301977145611318e+03 3.128087198564546725e+02 1.688808230285636398e+02 2.009974614458608073e+02 3.422525205834531015e+00 1.215850132228703615e+03
3.140388941792066380e-07 -1.719356747097269533e+02 2.179394042692006792e+02 1.015073634509640277e+00 1.219451635414637622e+03 1.215709395164823491e+03 1.216844267432521065e+03 2.198581438367632188e+02 6.642618335004848973e+01 3.270785316290525202e+02 2.814373384531385636e+00 1.217655966159235277e+03
3.208396461860780964e-07 -1.719117501010527178e+02 2.058545214842676501e+02 7.448553070196141102e-01 1.215914878223329879e+03 1.214418670945532767e+03 1.215736662174437015e+03 2.071790620271026171e+02 1.858072453736663192e+02 6.969703169795789677e+01 2.247622912349230173e+00 1.215287176169112854e+03
3.248581947022077025e-07 -1.718968027916575920e+02 1.967146127240881128e+02 7.249582941084742327e-01 1.216724913356252955e+03 1.215433924731997422e+03 1.212908766220070675e+03 3.546269900726898072e+02 2.833683595365317132e+01 1.739549553912881095e+02 2.831100210124020133e+00 1.215467243008124569e+03
3.304296496238200445e-07 -1.718772977785856710e+02 2.233058217157873742e+02 9.776013415316359145e-01 1.219335807100731927e+03 1.215770988014627164e+03 1.213555704225619365e+03 2.184515523657009908e+02 3.274062418530064633e+01 3.405754674652434346e+02 2.650032316530545717e+00 1.215811998961235076e+03
3.310591440664672242e-07 -1.718728945123816629e+02 2.011634976311794958e+02 9.399927211039195152e-01 1.215555761048294016e+03 1.214091690519964004e+03 1.219428742354361702e+03 1.592194823777311683e+02 2.583899423940017073e+02 4.855637857477116626e+01 2.317347872928663399e+00 1.215147659142063048e+03
3.499529573130553965e-07 -1.718148928170041358e+02 2.051001672088509054e+02 4.932012331958942619e-01 1.215481344972562056e+03 1.216046760167728962e+03 1.213055544602396822e+03 3.091189808873985498e+02 1.697038473483009113e+02 1.425527163816309795e+01 2.404084338808790022e+00 1.215605813471098145e+03
3.545210076368818240e-07 -1.717994239506541305e+02 2.051447177221424454e+02 9.657372211642206716e-01 1.216921768310944799e+03 1.215340426682394082e+03 1.215137898639806963e+03 2.607919019077276701e+01 5.920378358784606831e+01 2.917996206121065370e+02 1.838129680245842890e+00 1.215293069691728761e+03
3.584753660327941938e-07 -1.717858316110933288e+02 2.143820755432354872e+02 8.476957086446260670e-01 1.215453545363214289e+03 1.216684639326135084e+03 1.213968400890892099e+03 1.171674445614655724e+02 3.074157556271914586e+02 1.105526350017719892e+02 2.496178068219633062e+00 1.215853950329571262e+03
3.644527512592042426e-07 -1.717667946379056048e+02 2.172022215757057779e+02 4.989752718977403800e-01 1.215689170870154612e+03 1.211777162770336417e+03 1.218688246237496060e+03 2.450991804208164524e+02 2.304828899263831943e+02 4.747876362942591300e+01 2.408174420049901787e+00 1.214237602539151339e+03
3.676319836270949767e-07 -1.717556091614778779e+02 1.931796663367238125e+02 5.118214224275589030e-01 1.215992698171825168e+03 1.215735246176571081e+03 1.215017503587061356e+03 1.389134188881674845e+02 1.930421107663021871e+02 9.537807389631350219e+00 1.767749906187628950e+00 1.215819926734430965e+03
3.702806086923855227e-07 -1.717459304347088960e+02 1.977877293780769321e+02 9.044234534831032679e-01 1.215630766986104845e+03 1.212694954114489519e+03 1.210182251131406019e+03 2.956977543122690122e+02 2.140652633922276777e+02 6.385933017511039367e+00 2.609610577688437516e+00 1.214345770839163606e+03
3.773682832822649042e-07 -1.717244699654318083e+02 1.860340933498146399e+02 9.182054404395583180e-01 1.215945336788781333e+03 1.215580523174493692e+03 1.212025023129550391e+03 1.742612243938884120e+01 1.545109342306987799e+02 1.355098711379322367e+02 1.652637547623612368e+00 1.214034083697603137e+03
3.797416844222868516e-07 -1.717157003110464757e+02 1.967011676509181370e+02 1.048445029348576529e+00 1.215742075939460392e+03 1.214524393829450219e+03 1.210204334983819308e+03 1.673802870020455771e+02 2.816698233726480112e+02 4.893739968769101978e+01 2.531695749494246250e+00 1.214509139500378296e+03
3.866368610491953776e-07 -1.716952056458093523e+02 2.128226076821835022e+02 7.454519464470673595e-01 1.215775536041530131e+03 1.217386637219993190e+03 1.213930793231981625e+03 2.568955807833559106e+02 3.326727259188361927e+02 5.352664052079148860e+01 3.021741694770242237e+00 1.216455414708651233e+03
3.857731233241810477e-07 -1.716949421215217626e+02 2.077658884354841007e+02 7.776956164721638975e-01 1.217472694128012336e+03 1.215656446371422135e+03 1.213122596780508047e+03 2.824257601275312481e+02 5.874717890719228564e+01 2.136540362547057441e+02 2.670443061983754252e+00 1.215605237543460134e+03
3.939997457921770644e-07 -1.716713412906769065e+02 2.035571106016167846e+02 5.786515769897336847e-01 1.216048889493962179e+03 1.215517722085116930e+03 1.212296897885997851e+03 2.607545082683984106e+02 5.396608396234039162e+01 2.342604738657654195e+02 2.696938782801448831e+00 1.214395629640285506e+03
3.938780785423885414e-07 -1.716691501386911511e+02 2.109493734098849984e+02 7.359837451486188620e-01 1.215021967897790546e+03 1.216217075291806395e+03 1.218536503887126628e+03 1.679069972183575743e+01 1.669559276716722138e+02 1.335915796788229670e+02 1.504333489797702317e+00 1.217130263285418323e+03
3.977764500466588023e-07 -1.716568013905956889e+02 2.182307999284760172e+02 9.300725925319518472e-01 1.215805861371404944e+03 1.211588467037593091e+03 1.217518796868827394e+03 3.201404476481781103e+02 3.638202134395039025e+02 1.799192427509384800e+02 3.958560863644144057e+00 1.214386470500451651e+03
4.017316801972388654e-07 -1.716444071512060816e+02 1.766519058069572168e+02 4.157061416867643411e-01 1.215981572503947064e+03 1.215753949286520992e+03 1.216957537251817712e+03 2.235194163984060367e+02 5.500286078664571221e+01 7.979854606261547190e+01 2.028400551982922018e+00 1.216163980657501270e+03
4.099271335725682737e-07 -1.716217121338671063e+02 1.961440500596418701e+02 7.420339538043733141e-01 1.210068348380382758e+03 1.215547378714870774e+03 1.216245890465492266e+03 1.654647661241072569e+02 3.031365484110504838e+01 3.114902167070906103e+02 2.586204565053372040e+00 1.214189110442124957e+03
4.103056003888020456e-07 -1.716182893059246908e+02 2.038352797755562165e+02 9.616568068187518747e-01 1.218370976052902279e+03 1.215779255734177923e+03 1.216999000189921617e+03 1.858136901624589541e+02 1.384680871165579497e+01 2.493740965306261899e+02 2.202928736866231141e+00 1.217529120434986226e+03
4.141946505253417040e-07 -1.716063555210961624e+02 2.214448539220629186e+02 5.351898179017769985e-01 1.215982185413577326e+03 1.215426192619871699e+03 1.211617332144046486e+03 2.096368562194206788e+02 1.417159023229336867e+02 1.506980892212149570e+02 2.267159696292897930e+00 1.214515066951024437e+03
4.150923725997057538e-07 -1.716016904747370688e+02 1.937082445082268691e+02 1.009234139559205490e+00 1.215581455339717422e+03 1.216222407694424646e+03 1.216604088019194478e+03 1.877024570058639483e+02 1.787719732073008174e+02 9.530310715984356307e+01 2.383881690453275581e+00 1.216040646989069955e+03
4.278146279097784678e-07 -1.715690015653758849e+02 2.154069780623090651e+02 5.830891192201516082e-01 1.215994376617444004e+03 1.214711774599339378e+03 1.215293323498715381e+03 5.909196957750661738e+01 1.791226366395360685e+02 9.641841079308241547e+01 1.553491999285781855e+00 1.215105828662767863e+03
4.375683706473426369e-07 -1.715439585854238658e+02 2.043413058448804804e+02 1.047911081931227617e+00 1.215456861552481087e+03 1.215902979634322037e+03 1.210644489932986517e+03 2.158812034089307872e+02 1.386857361052898696e+01 3.529325767888261680e+02 2.851515269509981465e+00 1.212552610748219649e+03
4.451191517504612871e-07 -1.715243495517086956e+02 2.011672098175918109e+02 1.117190164436593580e+00 1.215945742642708410e+03 1.215371273305905106e+03 1.213590378312103212e+03 2.720306682961460183e+02 2.334510643836675285e+02 1.022302480672095015e+02 3.020929610238494600e+00 1.215328838632558472e+03
4.465385034912801115e-07 -1.715186659241554707e+02 1.897478136192143268e+02 4.861862152069410525e-01 1.216821624789552743e+03 1.215658459687917230e+03 1.211624620799648483e+03 2.739798077218289905e+02 2.845445167217083338e+01 2.148902967330148499e+02 2.726379536394452963e+00 1.214598875180887262e+03
4.462030389640531107e-07 -1.715169174620352806e+02 1.883769134498755875e+02 5.927333261571821055e-01 1.214639387756016504e+03 1.216071398414745772e+03 1.210667806344838027e+03 2.503188262826591028e+02 4.097359947594102891e+01 1.847776257416017245e+02 2.527220787205844754e+00 1.213221141112915802e+03
4.514338033157163815e-07 -1.715027628076952055e+02 2.179737414595673499e+02 6.757036600094273870e-01 1.216927927718730416e+03 1.215411237379458271e+03 1.215968869218604368e+03 2.552559175063871919e+02 7.633267859185610860e+01 2.297580195247281836e+02 2.575294674781262394e+00 1.216329145418394546e+03
4.604134272207730185e-07 -1.714805667141044978e+02 2.104727593094783913e+02 1.007182397470984592e+00 1.218619120794776109e+03 1.215562880593848831e+03 1.216338266319675768e+03 4.151127394084696931e+01 7.616292858320190362e+01 3.281316701072885849e+02 2.118116729661087216e+00 1.216418178966551068e+03
4.609029949817945782e-07 -1.714770039569554854e+02 2.204112210960128095e+02 1.092894310192829233e+00 1.215523212025593466e+03 1.215675796703824972e+03 1.215675092048732495e+03 2.522537648284527165e+02 2.495939975651071734e+02 1.322633083854882443e+02 2.876945500441760561e+00 1.215614950487238048e+03
4.608202225091769464e-07 -1.714746835607047899e+02 1.987024714873647611e+02 9.130816291525819528e-01 1.215862391689935293e+03 1.216023666366729685e+03 1.213049281703817769e+03 1.554038003517455593e+02 2.954496518549875077e+02 4.836731819322116621e+01 2.512403427411314727e+00 1.215685287603043207e+03
4.663488743742778482e-07 -1.714602575433001448e+02 2.054792164170796127e+02 1.015888334143384197e+00 1.215598773553405863e+03 1.216491681902734626e+03 1.215547879716327998e+03 3.465971580592856753e+02 2.301545972191105704e+02 5.057086399004879951e+01 3.052973581498928723e+00 1.215922264545038388e+03
4.786990929916096726e-07 -1.714316193531128363e+02 2.246465884023324975e+02 1.010302503910357919e+00 1.215431444640006475e+03 1.215942046108405748e+03 1.213355161193074764e+03 1.266833702975152391e+02 2.356385186117825583e+02 1.857600052469043419e+02 2.439751691998147454e+00 1.214947259606326497e+03
4.811558198528014294e-07 -1.714240003873338480e+02 2.136390608030397971e+02 1.150150556636326371e+00 1.216163442012522410e+03 1.215521968301651441e+03 1.216290702125498001e+03 1.030198533999518702e+02 2.315668100608456825e+01 3.550420827298403310e+02 2.252484238261684535e+00 1.216226465952957824e+03
4.819867534347600062e-07 -1.714197749236046775e+02 2.077135444160349493e+02 3.800157851170408163e-01 1.216247379941893541e+03 1.215353582959402274e+03 1.219201057069565877e+03 3.359522811517425112e+02 1.398134535231098994e+02 1.052249880612912563e+02 2.797076735508696288e+00 1.216567240122707517e+03
4.813448610598711990e-07 -1.714186075747088580e+02 2.105517678276854667e+02 8.887296878765587049e-01 1.211987894615550431e+03 1.215992014429702976e+03 1.210427713561117571e+03 5.655455026453230971e+01 1.055292918453584861e+02 3.163025046538791685e+02 2.272060461421910205e+00 1.211839610185488937e+03
4.832027321428651790e-07 -1.714122552539033109e+02 1.962074288637315647e+02 7.497929550066624316e-01 1.212384292495549744e+03 1.215587076934233437e+03 1.214874012538686429e+03 3.059259480376776423e+02 1.082889701464424945e+02 2.628930608909327020e+02 3.450980337473931847e+00 1.213863164968350247e+03
4.831911464072086035e-07 -1.714097792311571311e+02 1.851808125979260353e+02 6.595839716723491675e-01 1.215593884171324589e+03 1.215428298981628359e+03 1.217026847355668224e+03 3.340835083636706031e+02 1.160860159205933542e+02 4.214291332388911826e+01 2.658549936688563875e+00 1.215677504074382114e+03
4.858489121406685054e-07 -1.714017938595789303e+02 1.940912606814866592e+02 8.820850731836283876e-01 1.215974680657178624e+03 1.213330855078173272e+03 1.211619235872602758e+03 6.035152855998743604e+01 2.478135870649554988e+02 3.009927397309384389e+01 1.742811028226280312e+00 1.213650251452297425e+03
4.915389440858400134e-07 -1.713876503831592686e+02 2.237960902411865902e+02 8.206144750434045676e-01 1.215570946430702634e+03 1.217212993165050193e+03 1.215265294652998591e+03 1.650133498929332632e+02 3.027731509682551518e+02 1.024796076476152535e+02 2.548150452021855639e+00 1.216387836269654599e+03
4.975820496964422492e-07 -1.713729310877639875e+02 1.970276565205721795e+02 9.544959272873549949e-01 1.212846136806106642e+03 1.215875318209830994e+03 1.217273222765443052e+03 1.515565592406372275e+02 6.831954061246500487e+01 3.012437217762052910e+02 2.644906968047382012e+00 1.215802432208824484e+03
