weight logl B
1.151355739248130332e-03 -2.881520431580611330e+02 6.404760321537931134e+01
1.148697088430667259e-03 -2.881518549762677139e+02 6.404742960550781561e+01
1.149796042619703794e-03 -2.881483987373667333e+02 6.404423713827866038e+01
1.151284996568833346e-03 -2.881446046028868295e+02 6.135105849064446915e+01
1.152444481882165328e-03 -2.881410979869433504e+02 6.403746929630372620e+01
1.150327125866477430e-03 -2.881404369505689829e+02 6.135481874391515333e+01
1.157359754241330148e-03 -2.881318419727740547e+02 6.402884090820005270e+01
1.154789136395226526e-03 -2.881315655483540468e+02 6.402858239243094829e+01
1.152110719558263911e-03 -2.881313876413860271e+02 6.402841598570286408e+01
1.154498932961762429e-03 -2.881268168841997976e+02 6.402413374274648561e+01
1.153531709094483826e-03 -2.881251550220531499e+02 6.402257344980458242e+01
1.152078209355142119e-03 -2.881239158597345522e+02 6.402140886032536571e+01
1.151852507196915410e-03 -2.881216117876392673e+02 6.401924079905332121e+01
1.154539078644174072e-03 -2.881167821115523111e+02 6.401468497923509915e+01
1.154862478109727796e-03 -2.881140020394559542e+02 6.137892692105624093e+01
1.153119730717089243e-03 -2.881130122311005834e+02 6.137983843603930012e+01
1.155480400158341320e-03 -2.881084671213975525e+02 6.138403239573532488e+01
1.153114494881520751e-03 -2.881080167716936558e+02 6.400637733515952732e+01
1.151994896712945369e-03 -2.881064881774418609e+02 6.400492331026265447e+01
1.151719877965122528e-03 -2.881042269385525287e+02 6.138795746167839695e+01
1.152849616835568795e-03 -2.881007465047114238e+02 6.139118831885941319e+01
1.151975197016925955e-03 -2.880990052780944097e+02 6.399778266870588084e+01
1.161726823209522762e-03 -2.880880757708800957e+02 6.140302061994861305e+01
1.165461174694849096e-03 -2.880823664429753990e+02 6.140838871561181378e+01
1.176532923666386747e-03 -2.880704113965584838e+02 6.141970447812716571e+01
1.173989199991573064e-03 -2.880700757877311844e+02 6.142002363012483102e+01
1.172245819232470418e-03 -2.880690618972348602e+02 6.142098830277569022e+01
1.171047277824958932e-03 -2.880675848520786531e+02 6.142239499172737993e+01
1.175201321779217271e-03 -2.880615438391650969e+02 6.396144611005441760e+01
1.174643250405548031e-03 -2.880595188249499188e+02 6.395945295850836487e+01
1.180395248203273354e-03 -2.880521339712722693e+02 6.143720682107895925e+01
1.178208158998706378e-03 -2.880514885347183736e+02 6.395151872542052729e+01
1.176601473344591814e-03 -2.880503531341164489e+02 6.395039296785306249e+01
1.183639025378433298e-03 -2.880418896970058995e+02 6.144712700112879844e+01
1.184184531096686395e-03 -2.880389289314844063e+02 6.393901061038354783e+01
1.190445530584542059e-03 -2.880311556772649055e+02 6.145760910711538827e+01
1.191630854586713624e-03 -2.880276604748378304e+02 6.146104202528132276e+01
1.189936701664822327e-03 -2.880265831959386560e+02 6.146210208675977071e+01
1.192185152179218131e-03 -2.880221954241787898e+02 6.392215292475484034e+01
1.192269589047283314e-03 -2.880196246013892960e+02 6.146897215050925212e+01
1.189769920732193856e-03 -2.880192233652614959e+02 6.146936948807748280e+01
1.190199383721018142e-03 -2.880163624673350569e+02 6.147220643235438331e+01
1.189610847050368665e-03 -2.880143570754134998e+02 6.147419907046155174e+01
1.187025753083058776e-03 -2.880140324984349718e+02 6.391384705814677858e+01
1.187391654094669151e-03 -2.880112242956620321e+02 6.391097690986990898e+01
1.191993299190715954e-03 -2.880048563626260147e+02 6.148368512230562999e+01
1.195178049662209757e-03 -2.879996881399511039e+02 6.389911639247267772e+01
1.199176928788230501e-03 -2.879938478809835942e+02 6.149477292730964706e+01
1.198650979855980965e-03 -2.879917865687966696e+02 6.389092656160249106e+01
1.196207832999779093e-03 -2.879913268959262496e+02 6.389044843729023881e+01
1.201165228834902982e-03 -2.879846912000848533e+02 6.388352551104610200e+01
1.198676508714024112e-03 -2.879842652710322000e+02 6.388307980339845926e+01
1.195789861160977867e-03 -2.879841763710483065e+02 6.388298675467116539e+01
1.196787661176152177e-03 -2.879808422914302355e+02 6.387949194118804996e+01
1.196736556461634260e-03 -2.879783849939140055e+02 6.151052726672049431e+01
1.197500237331951614e-03 -2.879752470612766047e+02 6.151375068030385762e+01
1.198829502642134509e-03 -2.879716376434662379e+02 6.386979097563957453e+01
1.196476991337780882e-03 -2.879711019115602539e+02 6.151802264367489670e+01
1.193495936190084802e-03 -2.879710965479298466e+02 6.151802818170551035e+01
1.191338921895701173e-03 -2.879704054906960664e+02 6.386848645621239484e+01
1.189745697109473093e-03 -2.879692437253906974e+02 6.151994285386381733e+01
1.187599415847362741e-03 -2.879685493377382954e+02 6.152066124668166225e+01
1.194304030423923345e-03 -2.879604196953659994e+02 6.385786158548408764e+01
1.194124223787964255e-03 -2.879580702601870144e+02 6.385534801729279053e+01
1.193033273007431576e-03 -2.879564842768431845e+02 6.153321620650493884e+01
1.192751982595876116e-03 -2.879542200821506412e+02 6.385121735229121498e+01
1.191761755288042778e-03 -2.879525506308273179e+02 6.153733979435273227e+01
1.191978360274656683e-03 -2.879498688954226964e+02 6.154015968550521620e+01
1.195280240647586230e-03 -2.879446026408768375e+02 6.384083589982665075e+01
1.200743569917085522e-03 -2.879375423032761319e+02 6.383315596447965135e+01
1.203529804420399489e-03 -2.879327245670483535e+02 6.155835695814554498e+01
1.203117617876134013e-03 -2.879305671070851531e+02 6.156066814768781370e+01
1.201302771179840485e-03 -2.879295766992090648e+02 6.156173074688409486e+01
1.201465412088953758e-03 -2.879269413212641666e+02 6.156456321131755516e+01
1.199276538625703055e-03 -2.879262648192616325e+02 6.156529148093673598e+01
1.198520222937690888e-03 -2.879243956614791387e+02 6.381871934681298342e+01
1.195962543794412344e-03 -2.879240319726286543e+02 6.156769861704406566e+01
1.204415502672338996e-03 -2.879144889205290383e+02 6.380771995754606252e+01
1.202092660577911689e-03 -2.879139193879600498e+02 6.380708438609168098e+01
1.202526507805880013e-03 -2.879110585431008076e+02 6.380388644677088905e+01
1.201143434727783722e-03 -2.879097093443870108e+02 6.158326642616349744e+01
1.199705059380616655e-03 -2.879084075670343736e+02 6.380091505896810133e+01
1.199157963725986558e-03 -2.879063636961745942e+02 6.379861883048595672e+01
1.201509601815865498e-03 -2.879019045420827752e+02 6.159184466308249739e+01
1.199162854341338921e-03 -2.879013596178083390e+02 6.159244614522540928e+01
1.199415090063409321e-03 -2.878986492967524100e+02 6.378990963811372694e+01
1.200695211953011453e-03 -2.878950825774354598e+02 6.159939910964040877e+01
1.204189273467093412e-03 -2.878896767713613372e+02 6.160542350556064406e+01
1.208807651537544730e-03 -2.878833488479504013e+02 6.377243318022636487e+01
1.206158432376866875e-03 -2.878830428499622940e+02 6.377208084395441290e+01
1.208782244261355325e-03 -2.878783698666320561e+02 6.161813606315283920e+01
1.208746088835965836e-03 -2.878758997776985780e+02 6.376382389815833562e+01
1.206228663072033856e-03 -2.878754846248993999e+02 6.162140472175425998e+01
1.214419221800273462e-03 -2.878662173540069489e+02 6.375253128767727162e+01
1.211771393082626937e-03 -2.878659000594816462e+02 6.375215923661776429e+01
1.210169742108800064e-03 -2.878647226772645809e+02 6.375077755232140220e+01
1.207866515239332684e-03 -2.878641277169917885e+02 6.375007868202911254e+01
1.206725196102982015e-03 -2.878625730687181203e+02 6.374825037915338299e+01
1.203778733216285396e-03 -2.878625177561698365e+02 6.374818527327567352e+01
1.201566605847011497e-03 -2.878618570995331538e+02 6.374740734082524796e+01
1.202270089235686406e-03 -2.878587717990340025e+02 6.164054297622556788e+01
1.202152963927418956e-03 -2.878563692239094962e+02 6.164332358970497694e+01
1.199651423364510696e-03 -2.878559522757022933e+02 6.164380691158488901e+01
1.197119396535776181e-03 -2.878555651416882029e+02 6.373997017111442176e+01
1.196253850057675495e-03 -2.878537884275501710e+02 6.373786070865469355e+01
1.193303184066126866e-03 -2.878537580630927550e+02 6.373782462127937976e+01
1.192292603461198074e-03 -2.878521052985470305e+02 6.373585851235553434e+01
1.189646881730060425e-03 -2.878518267847230163e+02 6.164860147526481882e+01
1.187882376699635591e-03 -2.878508111032424495e+02 6.373431642070090675e+01
1.189510641364752283e-03 -2.878469413129660097e+02 6.372969202069182870e+01
1.189728725635154751e-03 -2.878442579902839498e+02 6.372647357803382562e+01
1.189248256246152073e-03 -2.878421619197033579e+02 6.165992297029016811e+01
1.187374682874297845e-03 -2.878412385886222182e+02 6.372284028103787534e+01
1.184667452610040084e-03 -2.878410212052749557e+02 6.166126760064267387e+01
1.184728021118584221e-03 -2.878384700795686513e+02 6.371949784263470917e+01
1.185623763142812847e-03 -2.878352142912735872e+02 6.371555344715050495e+01
1.187896401805755469e-03 -2.878307992964982986e+02 6.167339778825314767e+01
1.188779640746998262e-03 -2.878275560408201272e+02 6.370621629727851598e+01
1.187777190416506451e-03 -2.878258996565728012e+02 6.370418570394858904e+01
1.187320308121815344e-03 -2.878237843837687251e+02 6.370158674025103807e+01
1.184416834023366847e-03 -2.878237327795013698e+02 6.168187058071811180e+01
1.182058549508372119e-03 -2.878232258577409084e+02 6.168248117687611654e+01
1.181745552700885164e-03 -2.878209906824013160e+02 6.369814414782616296e+01
1.185142158449136764e-03 -2.878156205774412228e+02 6.369149414842000567e+01
1.185532064659921073e-03 -2.878127916362391261e+02 6.368797349383055462e+01
1.184056529151435947e-03 -2.878115370302311931e+02 6.169666677768027796e+01
1.181139802902157624e-03 -2.878115034028433001e+02 6.368636622820599058e+01
1.178402385987998126e-03 -2.878113236988356221e+02 6.169692759797186454e+01
1.181808671404895343e-03 -2.878059372724110290e+02 6.170353638389010342e+01
1.178952308169629393e-03 -2.878058571401179506e+02 6.367929145863718077e+01
1.176716541618542510e-03 -2.878052553417455783e+02 6.367853447694066205e+01
1.174248894904306390e-03 -2.878048546049521974e+02 6.367803008828985867e+01
1.171449907091088628e-03 -2.878047410913495696e+02 6.367788716812901839e+01
1.172588734797176029e-03 -2.878012694112967438e+02 6.170930027452678246e+01
1.172221236351781663e-03 -2.877990828682104620e+02 6.367073725658421068e+01
1.172536970939267852e-03 -2.877963135572099418e+02 6.366721916736306497e+01
1.173999698457709210e-03 -2.877925668452135142e+02 6.172013950931584958e+01
1.173204769649901277e-03 -2.877907441861516418e+02 6.172242535260129870e+01
1.172691056112383197e-03 -2.877886821540614619e+02 6.172501805565610766e+01
1.179776188902727230e-03 -2.877801585597026133e+02 6.173581143743740540e+01
1.179493887726764485e-03 -2.877778978720052692e+02 6.364350046086128287e+01
1.178187394801724977e-03 -2.877765061584123032e+02 6.364168442149521354e+01
1.176599301188417266e-03 -2.877753549802455382e+02 6.174194938046007053e+01
1.181639996463325001e-03 -2.877685800086965173e+02 6.363127610103818199e+01
1.180742543952795166e-03 -2.877668397946654295e+02 6.175293068133919405e+01
1.178569513290536998e-03 -2.877661818835658778e+02 6.362810464785339803e+01
1.180882865277061442e-03 -2.877617209601339709e+02 6.175959558127311766e+01
1.180937156662651127e-03 -2.877591749859402626e+02 6.361877734556551189e+01
1.178866406741387735e-03 -2.877584300052858453e+02 6.176390633643718786e+01
1.176174490843945233e-03 -2.877582160947313241e+02 6.176418724152586748e+01
1.177639932120329563e-03 -2.877544709316025546e+02 6.176911949823276871e+01
1.176257230832571370e-03 -2.877531457505101571e+02 6.361067725358292790e+01
1.174667287511392631e-03 -2.877519983618349215e+02 6.177239059732695381e+01
1.171848901385243863e-03 -2.877519005506583198e+02 6.177252024148401688e+01
1.171428899730417306e-03 -2.877497590242965089e+02 6.360609646266600947e+01
1.169008378819434181e-03 -2.877493274597945856e+02 6.360551112466619372e+01
1.166188327399763410e-03 -2.877492427191027673e+02 6.177605024608403284e+01
1.164009763809358347e-03 -2.877486125723426085e+02 6.360454070203226706e+01
1.161598156282660221e-03 -2.877481865319041390e+02 6.360396189327960315e+01
1.161387405416198278e-03 -2.877458679801839025e+02 6.360080563349280425e+01
1.160361430201994415e-03 -2.877442517754207074e+02 6.178271679311261266e+01
1.159086842556710959e-03 -2.877428508193515881e+02 6.359668220450460296e+01
1.157475885434242242e-03 -2.877417416363259690e+02 6.178608859182767077e+01
1.155195106218179137e-03 -2.877412140569285839e+02 6.178679890524304597e+01
1.153539279627741184e-03 -2.877401484591573535e+02 6.359297331001869935e+01
1.151292847213185614e-03 -2.877395977838823455e+02 6.178897854657543576e+01
1.150703480606841966e-03 -2.877376098321528843e+02 6.358947545833901671e+01
1.149788487451165698e-03 -2.877359053082655009e+02 6.358711936467494041e+01
1.147597692533311713e-03 -2.877353125153349538e+02 6.179478365949847785e+01
1.147711899668531557e-03 -2.877327130018438766e+02 6.179832389732519005e+01
1.146878253975798772e-03 -2.877309396202581411e+02 6.180074727696096204e+01
1.145374595409660813e-03 -2.877297515687041596e+02 6.180237455533389124e+01
1.147196635920713940e-03 -2.877256620513362577e+02 6.180799936354767254e+01
1.147768027288136776e-03 -2.877226640991120803e+02 6.181214613072534547e+01
1.148076443058562539e-03 -2.877198954260584287e+02 6.356468558838811589e+01
1.146864339160960210e-03 -2.877184517531059100e+02 6.356263481820221273e+01
1.149286353011862378e-03 -2.877138421226209175e+02 6.355605481417758540e+01
1.146989108757701581e-03 -2.877133429670830083e+02 6.182516849330846753e+01
1.149671280221921084e-03 -2.877085072515401407e+02 6.354837773881326513e+01
1.146903875475555447e-03 -2.877084172802988178e+02 6.354824768860721917e+01
1.146606294130514533e-03 -2.877061767789055011e+02 6.354500285827964490e+01
1.147185908186952076e-03 -2.877031714026397822e+02 6.183961071906155382e+01
1.147783589726554358e-03 -2.877001505403331976e+02 6.353621466197697742e+01
1.147374238901331276e-03 -2.876980072485512210e+02 6.184703954727835651e+01
1.146751842681545527e-03 -2.876960498484022537e+02 6.184987282040750500e+01
1.144323240036872582e-03 -2.876956699042420951e+02 6.185042390534501067e+01
1.142665622207485578e-03 -2.876946195117561729e+02 6.185194935290385843e+01
1.139985199820745931e-03 -2.876944680300603068e+02 6.185216957766064638e+01
1.137180914962621948e-03 -2.876944309915961639e+02 6.185222343330305250e+01
1.134682344220772684e-03 -2.876941305709406151e+02 6.185266038919326093e+01
1.132858629229362667e-03 -2.876932391111222387e+02 6.352602388381490073e+01
1.130458516188868542e-03 -2.876928599928069161e+02 6.352546134805196942e+01
1.127742326958783986e-03 -2.876927656163352367e+02 6.185464861886805465e+01
1.125507301274780931e-03 -2.876922494412865490e+02 6.185540174984814143e+01
1.124871278753650531e-03 -2.876903146995446150e+02 6.185823083402206635e+01
1.122510109412148353e-03 -2.876899159630174836e+02 6.185881510645381098e+01
1.122180505250319630e-03 -2.876877096374882967e+02 6.186205564296896142e+01
1.119390271708051946e-03 -2.876876991729623114e+02 6.186207104347959529e+01
1.117663158865707558e-03 -2.876867432694616582e+02 6.351633335974348427e+01
1.117469501491372575e-03 -2.876844165543661802e+02 6.186691651161392258e+01
1.115369412051749011e-03 -2.876837976484712271e+02 6.351190208292182149e+01
1.115638466436498760e-03 -2.876810564531006094e+02 6.187190660828038347e+01
1.116195999459375669e-03 -2.876780568344747735e+02 6.350319766138156297e+01
1.113794945879226271e-03 -2.876777102553332952e+02 6.187690703656198110e+01
1.112754319531729938e-03 -2.876761449990099209e+02 6.350027847786837754e+01
1.110020050706455935e-03 -2.876761052309084334e+02 6.187931666310512924e+01
1.107499559390639566e-03 -2.876758784846733761e+02 6.187965766558488667e+01
1.105954195448958805e-03 -2.876747748221296206e+02 6.349817997987119611e+01
1.104372501148893600e-03 -2.876737060083632969e+02 6.349653931042787036e+01
1.102567926124960402e-03 -2.876728413723303674e+02 6.188423932211604495e+01
1.101209431963272355e-03 -2.876715742503511137e+02 6.188615870487674897e+01
1.100101520003829740e-03 -2.876700808433106431e+02 6.349094995006767306e+01
1.097636448678210612e-03 -2.876698241247158876e+02 6.188881741636329537e+01
1.095014509398295737e-03 -2.876697156959962740e+02 6.349038483145229605e+01
1.093163706621229055e-03 -2.876689073344605276e+02 6.348913237724428171e+01
1.093991673831872131e-03 -2.876656502165551501e+02 6.348406621471471567e+01
1.091770614916114492e-03 -2.876651825141125300e+02 6.348333613387890040e+01
1.090427077457775586e-03 -2.876639138760856440e+02 6.348135246415714050e+01
1.088067758851452667e-03 -2.876635798849183629e+02 6.189837743527142067e+01
1.085924091417844479e-03 -2.876630519881055079e+02 6.189919104434942199e+01
1.084483393155275498e-03 -2.876618795715057786e+02 6.190100105847547241e+01
1.083101549393555981e-03 -2.876606545793929399e+02 6.190289676474549907e+01
1.081437633633119694e-03 -2.876596920115644025e+02 6.190438962843462178e+01
1.078824724359355195e-03 -2.876596110793580010e+02 6.347458781199449618e+01
1.076911583480471678e-03 -2.876588860101546743e+02 6.347344224083466457e+01
1.075553559711047618e-03 -2.876576478414590383e+02 6.347148218363552985e+01
1.073395961263005384e-03 -2.876571558915802598e+02 6.190833683358339812e+01
1.072233198780312216e-03 -2.876557397346023208e+02 6.346845209708715885e+01
1.069663200766641153e-03 -2.876556394764829747e+02 6.346829256587608370e+01
1.068282301679927826e-03 -2.876544312767437077e+02 6.191260013333042167e+01
1.068946447663533502e-03 -2.876513097747119900e+02 6.191751388073495121e+01
1.067071348599674249e-03 -2.876505654712691467e+02 6.346017636882217516e+01
1.066234502134003103e-03 -2.876488500249779463e+02 6.192140843928666527e+01
1.064069016129147449e-03 -2.876483830561701325e+02 6.192215006764352125e+01
1.065652861825914502e-03 -2.876443956826260546e+02 6.192851264154528224e+01
1.064747321798083408e-03 -2.876427457952850091e+02 6.344750096178729848e+01
1.065009728110352183e-03 -2.876399993762734084e+02 6.193559101729569960e+01
1.062815718333224441e-03 -2.876395615854253265e+02 6.193629959490268533e+01
1.060387573554065228e-03 -2.876393488330450054e+02 6.344192917527008291e+01
1.060522599400984083e-03 -2.876367215048358048e+02 6.194091290827184082e+01
1.059003980261238919e-03 -2.876356544846476027e+02 6.194265361883977050e+01
1.057358461097390517e-03 -2.876347095297223859e+02 6.194419864543773002e+01
1.055046981081339888e-03 -2.876343980120018387e+02 6.343373522898810535e+01
1.054418490375571638e-03 -2.876324938887610188e+02 6.194783410562678938e+01
1.053667990274496837e-03 -2.876307059090122493e+02 6.342756629223359255e+01
1.052151592085522839e-03 -2.876296461068941426e+02 6.195253356403392075e+01
1.050207346255768032e-03 -2.876289956924701983e+02 6.195361116782126487e+01
1.049249224563566889e-03 -2.876274084255765047e+02 6.195624770137003878e+01
1.047341467847143865e-03 -2.876267282917524426e+02 6.195738039254074891e+01
1.048121759219677960e-03 -2.876234835481573100e+02 6.196280887007812055e+01
1.047206289032659530e-03 -2.876218573686037416e+02 6.196554504038554967e+01
1.045417156686436486e-03 -2.876210673110072094e+02 6.196687817217240024e+01
1.044549091524439805e-03 -2.876193980088355602e+02 6.196970317981178766e+01
1.042875453845171696e-03 -2.876185015523424227e+02 6.197122493837285617e+01
1.041803301650624184e-03 -2.876170301542661036e+02 6.340426006612408827e+01
1.042674307651036752e-03 -2.876136944474710617e+02 6.339846100070434431e+01
1.040790058266612443e-03 -2.876130032136097725e+02 6.339725345377481602e+01
1.040073141869886147e-03 -2.876111922703676100e+02 6.198375706563454912e+01
1.037653382514851317e-03 -2.876110215090047859e+02 6.339378023092550052e+01
1.035919669475014867e-03 -2.876101937080547941e+02 6.339232438803341552e+01
1.033406274224045332e-03 -2.876101229014784622e+02 6.198560956310540604e+01
1.032343625540352826e-03 -2.876086517276471568e+02 6.198816624284724242e+01
1.030606529816996582e-03 -2.876078358169397688e+02 6.338816123000617608e+01
1.028515295434065261e-03 -2.876073670081750606e+02 6.338733057461265474e+01
1.026059686805144613e-03 -2.876072573904384626e+02 6.199059816278887070e+01
1.023600338924026592e-03 -2.876071571533557290e+02 6.199077332165698095e+01
1.023011203911128970e-03 -2.876052328708447021e+02 6.199414459121425125e+01
1.020694673412798990e-03 -2.876049998619182588e+02 6.199455394169675060e+01
1.018595327610912751e-03 -2.876045587613807584e+02 6.338233427995771763e+01
1.016828545264000837e-03 -2.876037947956428980e+02 6.199667492558601367e+01
1.014471404195811449e-03 -2.876036156169739115e+02 6.199699085359404904e+01
1.012722855959959783e-03 -2.876028407093381247e+02 6.337926004235846733e+01
1.010373717039815501e-03 -2.876026630304841092e+02 6.199867291943429137e+01
1.008673051612159286e-03 -2.876018476530061889e+02 6.200011601497244840e+01
1.006552336733162805e-03 -2.876014523462818033e+02 6.337676585204641100e+01
1.004979058835440454e-03 -2.876005166054546862e+02 6.337507975707688956e+01
1.006048284900594057e-03 -2.875969532423241617e+02 6.336862127109471743e+01
1.003958942800304514e-03 -2.875965321829608001e+02 6.336785411479601038e+01
1.002921404151568699e-03 -2.875950661646256776e+02 6.336517638706784794e+01
1.000460349040369415e-03 -2.875950230666567222e+02 6.201231701164188337e+01
9.997882089329542064e-04 -2.875931951232669235e+02 6.336174361901187524e+01
9.990829543323025141e-04 -2.875914007761803077e+02 6.201888455156488078e+01
9.971482705494068809e-04 -2.875908391131470125e+02 6.201990875658928104e+01
9.946680043454209259e-04 -2.875908295712451945e+02 6.201992617020386689e+01
9.924907499876706608e-04 -2.875905208961448807e+02 6.335680707822445612e+01
9.923868677933049293e-04 -2.875881255697968300e+02 6.335235464961931484e+01
9.908710791486227080e-04 -2.875871541545602668e+02 6.335054056892454355e+01
9.892216004662847482e-04 -2.875863202170439763e+02 6.334897930284289203e+01
9.876791903867068213e-04 -2.875853806498180347e+02 6.334721590890269027e+01
9.888788706877381634e-04 -2.875816667411836534e+02 6.203686580493028657e+01
9.889911103629833375e-04 -2.875790532456794608e+02 6.204177993662193558e+01
9.880808575272515860e-04 -2.875774740547494730e+02 6.204476771050492090e+01
9.869671247078215959e-04 -2.875761018581724784e+02 6.204737532110289067e+01
9.857530462590374191e-04 -2.875748327257024357e+02 6.332708998500884690e+01
9.851283881248357015e-04 -2.875729666127990640e+02 6.332346386352383405e+01
9.827973927298467877e-04 -2.875728356010076823e+02 6.332320852137677036e+01
9.808076872074109748e-04 -2.875723621859087871e+02 6.205453709210627977e+01
9.793163082283823113e-04 -2.875713839052186813e+02 6.205642415324408034e+01
9.777359656890677493e-04 -2.875704989288988145e+02 6.331863720060960787e+01
9.771323816427125719e-04 -2.875686164477883722e+02 6.206179365573326834e+01
9.751215644716306960e-04 -2.875681764440159895e+02 6.206265166677250278e+01
9.728669386188114375e-04 -2.875679912696487008e+02 6.206301311503526819e+01
9.707381132834067049e-04 -2.875676818650936184e+02 6.206361752540148302e+01
9.684807236212867763e-04 -2.875675100094358640e+02 6.206395349519851123e+01
9.666617954272933204e-04 -2.875668899006705033e+02 6.206516730503829393e+01
9.655515071728947582e-04 -2.875655391406380659e+02 6.330882406979110044e+01
9.632805792511846222e-04 -2.875653938598352397e+02 6.330853431645315510e+01
9.609829270202991562e-04 -2.875652819457864098e+02 6.330831101985865672e+01
9.590732782140382441e-04 -2.875647711057190463e+02 6.206933286562752272e+01
9.567237325451428531e-04 -2.875647239197005547e+02 6.330719643119467577e+01
9.556675351314998729e-04 -2.875633285027834063e+02 6.330440054695688445e+01
9.536027808382082282e-04 -2.875629913762968499e+02 6.330372319364882117e+01
9.522572831996744050e-04 -2.875619033350103564e+02 6.330153206769531948e+01
9.500681297766915478e-04 -2.875617048911735765e+02 6.330113160258862592e+01
9.484088620369126406e-04 -2.875609528904060426e+02 6.329961169459926396e+01
9.462208735504496447e-04 -2.875607625653974537e+02 6.207729239658787890e+01
9.471120972188935882e-04 -2.875573211316950619e+02 6.329221821683179883e+01
9.448358657181788823e-04 -2.875572273634134035e+02 6.329202614131983751e+01
9.432194907346968258e-04 -2.875564395752644486e+02 6.208599576170431789e+01
9.410644683389603063e-04 -2.875562269410565932e+02 6.328997310247316221e+01
9.394786727750306654e-04 -2.875554134707672347e+02 6.208808036843029754e+01
9.374714857942513394e-04 -2.875550522465218819e+02 6.208881596970184091e+01
9.354483554915484899e-04 -2.875547126498076977e+02 6.328685229283751568e+01
9.331652207410174931e-04 -2.875546563181142119e+02 6.328673588866312372e+01
9.310720380353035503e-04 -2.875544019374156051e+02 6.328620995613685096e+01
9.290523345380997857e-04 -2.875540735172526183e+02 6.328553027072274517e+01
9.270219736313181332e-04 -2.875537613194410369e+02 6.328488344971921720e+01
9.257595011266445866e-04 -2.875526241058432788e+02 6.209378459498496738e+01
9.236825942543015798e-04 -2.875523700888352323e+02 6.209430681444763422e+01
9.214209519221563862e-04 -2.875523215972825710e+02 6.328189158668649839e+01
9.197470265889796633e-04 -2.875516399276184529e+02 6.328046981494931345e+01
9.176741362550393114e-04 -2.875513962325476314e+02 6.327996071695201863e+01
9.154403580136511722e-04 -2.875513333736580535e+02 6.209644297958401893e+01
9.133501214277918142e-04 -2.875511192970807315e+02 6.209688506078151704e+01
9.123413403761444773e-04 -2.875497243919726316e+02 6.327645638242502457e+01
9.102499518128502349e-04 -2.875495193546339578e+02 6.327602518490219552e+01
9.086185029886142267e-04 -2.875488132713489904e+02 6.327453788218873143e+01
9.071810575034366508e-04 -2.875478965361726296e+02 6.327260128319650789e+01
9.053673317404537044e-04 -2.875473978359768807e+02 6.327154511512635793e+01
9.040261252742741839e-04 -2.875463803291368095e+02 6.210675849975534391e+01
9.018892530938886314e-04 -2.875462468555015221e+02 6.326910028237403338e+01
8.999406340400262173e-04 -2.875459097897801257e+02 6.326838238492097588e+01
8.977651790379980986e-04 -2.875458300479203899e+02 6.326821241883671121e+01
8.956160444882229048e-04 -2.875457267893943936e+02 6.210813347719508215e+01
8.934697250258235917e-04 -2.875456261383005767e+02 6.210834552970151634e+01
8.914105090359001607e-04 -2.875454335389476910e+02 6.210875151856639320e+01
8.900870929067339734e-04 -2.875444192736140394e+02 6.326519724402048439e+01
8.881794237190979028e-04 -2.875440648124313157e+02 6.326443722347674736e+01
8.863368669641985033e-04 -2.875436414993873768e+02 6.326352827463337292e+01
8.843653800054323069e-04 -2.875433682857110398e+02 6.326294086927946836e+01
8.825449669638700577e-04 -2.875429288471750624e+02 6.326199483721135408e+01
8.817911383353279351e-04 -2.875412833653954294e+02 6.211757092092366150e+01
8.798213222626864033e-04 -2.875410197447781684e+02 6.325786687251315499e+01
8.780320288650947207e-04 -2.875405555164361431e+02 6.211913191580661220e+01
8.761707344110798105e-04 -2.875401776145099575e+02 6.325603655329270225e+01
8.743101536110392492e-04 -2.875398034092140733e+02 6.212074950460746692e+01
8.744775625108355691e-04 -2.875371119521278160e+02 6.324932372458184915e+01
8.736195952755505985e-04 -2.875355935535226308e+02 6.324596936802237224e+01
8.714696899560000348e-04 -2.875355575035628135e+02 6.212997038255632276e+01
8.693834062880387422e-04 -2.875354543567736982e+02 6.213019630709128904e+01
8.679837359764725965e-04 -2.875345656116205646e+02 6.324368714307758665e+01
8.661795901966767028e-04 -2.875341463227086933e+02 6.324275357884457804e+01
8.651469489923742807e-04 -2.875328392130195425e+02 6.323983322925899131e+01
8.634013686146579719e-04 -2.875323589204854215e+02 6.213701993228271192e+01
8.615213655183885265e-04 -2.875320387327210483e+02 6.323803722886896139e+01
8.596954655207391998e-04 -2.875316603720748390e+02 6.323718629873887664e+01
8.588571789919773611e-04 -2.875301359448603762e+02 6.323374459179264306e+01
8.575477344856311229e-04 -2.875291617442217103e+02 6.323153385568195262e+01
8.562987263096692205e-04 -2.875281192941547488e+02 6.322915835808176155e+01
8.543658469998053045e-04 -2.875278790944248613e+02 6.322860953734242884e+01
8.526992943462381952e-04 -2.875273316305556364e+02 6.322735660125704271e+01
8.511311410594340782e-04 -2.875266723697477573e+02 6.322584397642069121e+01
8.494725782200516877e-04 -2.875261229280658881e+02 6.322458010383235205e+01
8.481514286420315961e-04 -2.875251793973893655e+02 6.322240282214379903e+01
8.462909102398227280e-04 -2.875248754227213794e+02 6.215388109565821395e+01
8.444312379896825194e-04 -2.875245752791579434e+02 6.322100414946699942e+01
8.424961299808174289e-04 -2.875243695200297225e+02 6.322052694087011560e+01
8.405954708843441829e-04 -2.875241280541504238e+02 6.321996637949146702e+01
