weight logl C sigma mu1 a1 W lam0
1.000000000000000000e+00 -9.999999999999999673e+98 1.059388817484536105e+02 8.194588748319457938e-01 1.217285166889637367e+03 2.721211051832711973e+02 2.568661295004120326e+00 1.217285166889637367e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.425956365114743960e+02 6.296866039712467611e-01 1.214113589444420541e+03 3.163676589632704577e+02 2.218634922519616914e+00 1.214113589444420541e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.711833559827904878e+02 1.716438301020756452e+00 1.216126774384141527e+03 2.240471039220195451e+02 8.261830933910182528e-01 1.216126774384141527e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.290094129068170048e+02 9.221358153707608363e-01 1.212580949607730645e+03 8.041296018996702344e+01 6.233107986317942828e-01 1.212580949607730645e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.900392557484888130e+02 1.256112676193157141e+00 1.218229193957796497e+03 1.935260134762378641e+02 1.018347565685921552e+00 1.218229193957796497e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.761218690387889865e+02 8.033057724093201069e-01 1.215896672230036529e+03 5.533428809245162228e+01 2.003980643948139462e-01 1.215896672230036529e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.261420895949773922e+02 2.954184354863182094e+00 1.219689103376370440e+03 2.784505441896420734e+02 2.207435639315183273e+00 1.219689103376370440e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.474403682161611755e+02 6.510751964935685976e-01 1.213605750982227846e+03 2.525232431880359343e+02 1.020541817846934318e+00 1.213605750982228074e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.287388530466781731e+02 2.232842266035441336e-01 1.214303395952678102e+03 3.182936595389941203e+02 2.472397819355956816e+00 1.214303395952678102e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.033943515718195840e+02 2.711957768785214107e+00 1.217704569667711667e+03 4.347804399722470237e+01 2.137622980246449145e-01 1.217704569667711667e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.325356001645515960e+02 2.506251068811674032e-01 1.219941794342973253e+03 1.770905450792374936e+01 7.615631540027464896e-02 1.219941794342973253e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.002774295680111294e+02 2.964222890088691553e+00 1.216995376747693626e+03 1.078499212201224964e+02 1.075515414433070083e+00 1.216995376747693626e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.849750087891017643e+02 2.091888591838570122e+00 1.218929387059107739e+03 2.845282586611204323e+01 1.538198378925467458e-01 1.218929387059107739e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.636496511001469116e+02 6.946055831311549467e-01 1.217323398843391942e+03 1.166405631080562557e+02 7.127455654438089594e-01 1.217323398843391942e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.644797480594732804e+02 2.815965940816966384e+00 1.219207900694383852e+03 9.806635534597565140e+01 5.962214588905887513e-01 1.219207900694383852e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.221574410484228963e+02 2.808798660219637977e-01 1.214805009697080550e+03 1.308877400590483262e+02 1.071467598991082015e+00 1.214805009697080550e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.001972201489986389e+02 2.697973519504104356e+00 1.218367203707537783e+03 8.368682665480808680e+01 8.352210423638628534e-01 1.218367203707537783e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.400649982805291813e+02 1.723885809468433727e+00 1.217130083071034051e+03 3.869694664702078626e+02 2.762784930002041506e+00 1.217130083071034051e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.763893677978470009e+02 2.621276636609010779e+00 1.215126322112799471e+03 3.998620087900057740e+01 2.266928068183066969e-01 1.215126322112799471e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.966589062008531528e+02 2.137061700736437420e+00 1.212509420909878600e+03 2.517619012352004688e+02 1.280195777037776761e+00 1.212509420909878600e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.292312958613683804e+02 1.037874470118431480e+00 1.218641901296336755e+03 6.357536407899626596e+01 4.919502172847985966e-01 1.218641901296336755e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.913360147832952407e+02 9.836017425285981108e-01 1.212076014479916694e+03 3.711045090014960124e+02 1.939543422715291232e+00 1.212076014479916694e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.439904588561203127e+02 1.165792298306382646e+00 1.212440048024840507e+03 2.725598477056683464e+02 1.117092237882937988e+00 1.212440048024840507e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.839870566258914550e+02 1.124872953357765715e+00 1.217030411954638112e+03 3.731195426491896114e+02 1.313861086073075057e+00 1.217030411954638112e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.876513138440760997e+02 2.203375076307090730e+00 1.213281528623431313e+03 2.981265565783202121e+01 1.588726188328425937e-01 1.213281528623431313e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.988953544004634750e+02 6.254045404845681722e-01 1.219787699277684169e+03 2.163331530591140108e+02 7.237755618284663628e-01 1.219787699277684169e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.186303948239147985e+02 2.381744695376834198e+00 1.216259686922153151e+03 2.340738174619648078e+02 1.973135281302947019e+00 1.216259686922153151e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.343343730016241864e+02 2.156505562240790486e+00 1.219322940620719919e+03 7.839188973651403103e+01 3.345300509369604769e-01 1.219322940620719919e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.932390377246206583e+02 1.842070671506777391e+00 1.210698132012768610e+03 1.471644323925297613e+02 7.615667834273193160e-01 1.210698132012768610e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.902453553164268669e+02 6.279244697953954013e-01 1.219027655962037215e+03 1.869493984331796810e+02 6.441081485330456546e-01 1.219027655962037215e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.181547134875988831e+02 2.414569362652879914e+00 1.213226055056545192e+03 1.458589313705689392e+02 6.686031625847055349e-01 1.213226055056545192e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.771172185220657411e+02 2.551679408921327497e+00 1.219345886377795068e+03 3.616276684187047863e+01 2.041742025062640853e-01 1.219345886377795068e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.725537149291795913e+02 8.374176009528510045e-01 1.218884382986466790e+03 2.299662474424664538e+02 8.437465161765302923e-01 1.218884382986466790e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.764177238114652937e+02 2.659141408105285986e+00 1.217982455789211144e+03 1.527607573796578038e+02 5.526445818063767668e-01 1.217982455789211144e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.016446895707449727e+02 9.712847180613851661e-01 1.215027538113228502e+03 3.399355061792175547e+02 3.344350871794650182e+00 1.215027538113228502e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.025224126293574045e+02 2.170443714940637925e+00 1.219957279715765935e+03 1.715889988064893146e+02 8.472593061614356325e-01 1.219957279715765935e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.245524825707544210e+02 1.022656095957541034e+00 1.213781761081254899e+03 3.053584302064097074e+02 1.359853281115224632e+00 1.213781761081254899e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.235340411657267623e+02 2.670062078805279238e-01 1.211937935405761891e+03 9.482552938313774860e+01 7.676064709639410788e-01 1.211937935405761891e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.537666876486752017e+02 1.527011554586469533e+00 1.212832306903746712e+03 1.105734911624794705e+02 7.190991290331806285e-01 1.212832306903746712e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.787694684382763626e+02 6.323343862630295131e-01 1.219635048350530496e+03 8.079353662102350953e+00 2.898220421111588965e-02 1.219635048350530496e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.720010979965953197e+02 1.642883185622544984e+00 1.218438977539604593e+03 3.765388762862509680e+02 2.189165538313623927e+00 1.218438977539604593e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.689414425520340046e+02 1.688189531047670666e+00 1.212559612113101821e+03 2.834811987027392206e+02 1.677984953960760306e+00 1.212559612113101821e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.272783789506634946e+02 2.492540730658349357e+00 1.211601114111428842e+03 1.325963249871181802e+02 5.834093220803090452e-01 1.211601114111428842e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.792138559383816414e+02 7.143256495047488608e-01 1.213911625443385446e+03 8.409379439403879530e+01 4.692371242932935615e-01 1.213911625443385446e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.946880692041752354e+02 2.432553405566833860e+00 1.213974163161602974e+03 1.988069528329393449e+02 6.746352282595993177e-01 1.213974163161602974e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.650699888868949756e+02 2.269008553938299144e+00 1.217639509040727489e+03 3.119704448826284420e+02 1.176936122390474848e+00 1.217639509040727489e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.680840462337397980e+02 2.095922009394353580e+00 1.215697672550368452e+03 4.164332227132292275e+01 2.477529736130530402e-01 1.215697672550368452e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.959521852570854321e+02 1.875699389700031583e+00 1.218948178160214411e+03 1.311343181612228364e+02 4.430929207274144632e-01 1.218948178160214411e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.804271751102056669e+02 1.611755568566878294e+00 1.214459137091689627e+03 3.723195781955184316e+02 2.063544906514798161e+00 1.214459137091689627e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.508279471305271215e+02 1.487551051447888240e+00 1.219851592854756746e+03 3.078436013503126674e+02 2.041024937400384598e+00 1.219851592854756746e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.704663579220948009e+02 1.871521871367113565e+00 1.213867291556774944e+03 3.778540866210712466e+02 2.216590365553273489e+00 1.213867291556774944e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.617225645238714264e+02 1.959277120343654088e+00 1.214882338614750324e+03 3.569566176410347680e+02 1.363874063707170903e+00 1.214882338614750324e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.784954404084523958e+02 1.090953458538482135e+00 1.217694632886995350e+03 3.767396792669262027e+02 1.352767853988506630e+00 1.217694632886995350e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.888157569147685990e+02 1.806089362016641831e+00 1.217748473114497983e+03 2.506705399309596771e+02 8.679254297227770865e-01 1.217748473114497983e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.572537046160795171e+02 2.907263404263483952e+00 1.219300418539514339e+03 2.535663864342466525e+02 1.612466854458568744e+00 1.219300418539514339e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.709385153980935002e+02 1.565638380494880133e+00 1.217766493186310981e+03 2.067836377781861188e+02 7.632124117693500631e-01 1.217766493186310981e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.747116520623896463e+02 2.666651972084677968e+00 1.214041441601146516e+03 1.426332469890166692e+02 8.163922972812497347e-01 1.214041441601146516e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.690220040224622267e+02 2.850988160139769967e+00 1.218098377521090697e+03 2.470429487130778057e+02 1.461602293392799679e+00 1.218098377521090697e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.955474594903906791e+02 6.688157093135607134e-01 1.218938786372612640e+03 1.100166426187998425e+01 5.626083964757728345e-02 1.218938786372612640e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.649043987485044909e+02 2.915979183045350753e-01 1.216255687816671070e+03 6.649911617476354309e+01 4.032585951584061190e-01 1.216255687816671070e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.878175798827618905e+02 1.735571333600200106e+00 1.214508094082656044e+03 2.637704805003544379e+02 1.404397185103776202e+00 1.214508094082656044e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.111950975183720800e+02 7.279829571310114655e-01 1.215741512963525338e+03 3.750484253975929505e+02 3.372886339126830890e+00 1.215741512963525338e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.591808323737676574e+02 8.255122464799795612e-01 1.213014373531835417e+03 1.196387487392479727e+02 4.616033818685926771e-01 1.213014373531835417e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.737986745980131786e+02 2.636045711319806362e+00 1.218681861445879576e+03 2.146983125264403895e+02 1.235327674523559072e+00 1.218681861445879576e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.853467699666579733e+02 8.923009647618200813e-01 1.219688859834137475e+03 2.133567181208827606e+02 1.151121857474308730e+00 1.219688859834137475e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.026206531686558492e+02 7.828330249566120003e-01 1.218339277985147646e+03 2.516485005719752905e+02 2.452220803529616244e+00 1.218339277985147646e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.285286353220596141e+02 1.084952679055209979e+00 1.218568616793289721e+03 8.152363442585341957e+00 6.342838249357912739e-02 1.218568616793289721e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.781929434332610924e+02 1.975182883476153561e+00 1.214155473180210265e+03 1.312287698607718198e+02 7.364420124185285799e-01 1.214155473180210265e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.699100438698608286e+02 9.363532667891436567e-01 1.214829595459201300e+03 1.218217442154631271e+02 4.513420192477179405e-01 1.214829595459201300e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.040306448977383269e+02 1.334697986873987774e-01 1.215185880419482601e+03 9.833463459933611261e+01 9.452468039201201710e-01 1.215185880419482601e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.068818410378933947e+02 1.517927716133823157e+00 1.213309866636303468e+03 3.025283880486596786e+02 2.830493796803169371e+00 1.213309866636303468e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.685905933619860662e+02 1.674929047259536175e+00 1.216493819190995964e+03 2.147298204932754402e+02 7.994688786583037388e-01 1.216493819190995964e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.127572980076852787e+02 1.984090334470896222e+00 1.211886452745134875e+03 2.061375894837449323e+02 1.828152972144606370e+00 1.211886452745134875e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.634846094592177792e+02 2.890368687794896196e+00 1.218805730287425831e+03 3.831649630143051013e+02 1.454221420373365214e+00 1.218805730287425831e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.423517297086525843e+02 1.425798527692046236e-01 1.213323559259620197e+03 2.437558651793167428e+02 1.005793791826252503e+00 1.213323559259620197e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.933266942588930988e+02 1.541773129042349311e+00 1.215492471674252783e+03 9.307001874174183342e+01 4.814131804121539737e-01 1.215492471674252783e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.836380096867072496e+02 1.312802221891110177e+00 1.219054539388044986e+03 1.381152726531338359e+01 7.521061292744526949e-02 1.219054539388044986e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.137637878978741384e+02 1.254764312646093671e+00 1.211961792879228369e+03 3.072992527351580065e+02 2.701204472999974460e+00 1.211961792879228369e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.039151904231926551e+02 1.924789970298029340e+00 1.212795754304558386e+03 2.755779071802670899e+01 2.651950172616546753e-01 1.212795754304558386e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.186143689418109943e+02 1.625629773549220003e+00 1.211271990774933556e+03 1.322719886169397228e+02 1.115143045458757198e+00 1.211271990774933556e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.539178969439706179e+02 2.115581030772896387e+00 1.213419265708707599e+03 2.141097662968885516e+02 8.432243999883706209e-01 1.213419265708707599e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.116562959620201383e+02 1.081128057489094463e+00 1.217026052331103983e+03 7.517995371723920073e+01 6.733158490481507830e-01 1.217026052331103983e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.642239850881108509e+02 2.625992930835030936e+00 1.216474892030707451e+03 3.119966824782982826e+02 1.899824086663730371e+00 1.216474892030707451e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.822604390975055821e+02 8.809099535736157893e-01 1.219632762890053527e+03 2.736993496417285883e+02 9.696695382351487869e-01 1.219632762890053527e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.158781469955632133e+02 2.321023972191844198e+00 1.213009165992589942e+03 1.634440356986968652e+02 7.571124635512830325e-01 1.213009165992589942e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.083652779325594366e+02 1.264316967561172511e+00 1.215155187710196287e+03 3.348446739092560733e+02 3.089962765726904870e+00 1.215155187710196287e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.312686576154613931e+02 1.311429650595664409e+00 1.216392191611294493e+03 1.766922937775871389e+02 7.640131421153474323e-01 1.216392191611294493e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.781113820804957015e+02 1.949397765885596767e+00 1.216946969509268683e+03 3.609879683947993385e+02 2.026754069156873506e+00 1.216946969509268683e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.501501647295760620e+02 1.440898057061433812e+00 1.217981977577511088e+03 1.751506058960989378e+02 7.001818531098904508e-01 1.217981977577511088e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.034069346618659324e+02 1.404801984396847780e+00 1.218308435213708435e+03 2.171344082530403909e+02 1.067487736413679222e+00 1.218308435213708435e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.360924604460723799e+02 2.107030265502766397e+00 1.214983055168441297e+03 1.389597176923897450e+02 1.021068450352938806e+00 1.214983055168441297e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.835425800977977815e+02 1.459692488004043387e+00 1.219535027800984835e+03 2.473410009971133547e+02 8.723240118355486405e-01 1.219535027800984835e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.000536349834934242e+02 9.846937178088743803e-01 1.215076933852016964e+03 3.156050506416137864e+02 3.154358666665947997e+00 1.215076933852016964e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.701587334029654812e+02 1.895043678068200288e+00 1.212063931814874422e+03 3.573319672011520538e+02 2.099991931386370858e+00 1.212063931814874422e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.418244163002151481e+02 2.474737444810893305e-01 1.215882132699293606e+03 8.524820548460398584e+01 6.010827169854155994e-01 1.215882132699293606e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.372182631355997273e+02 2.029501173763718080e-01 1.218263744289664601e+03 2.709256358934436548e+02 1.974413825845570347e+00 1.218263744289664601e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.726834776794724462e+02 7.922291761144030220e-01 1.216723940820350890e+03 2.022739096880939371e+02 1.171356474899966749e+00 1.216723940820350890e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.327711826332669034e+02 6.657543904186722372e-01 1.216023376215469625e+03 1.046824214267996211e+01 7.884423362857850837e-02 1.216023376215469625e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.096608222101137358e+02 2.382909179315758852e+00 1.219690436915446753e+03 1.022547245105470921e+02 4.877149838135780846e-01 1.219690436915446753e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.528654126823041963e+02 1.020747393437896777e+00 1.218927211899466556e+03 2.774332324621254315e+02 1.097157691592593576e+00 1.218927211899466556e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.786278616676592605e+02 1.763049426694622834e+00 1.216576841062902076e+03 3.282991503763107630e+02 1.178271076020022123e+00 1.216576841062902076e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.003206063281497649e+02 2.914057253637581280e+00 1.215010703285090358e+03 1.915402910941114385e+02 1.909281633202864814e+00 1.215010703285090358e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.953305081358826101e+02 2.231348011416486532e+00 1.217582167925507065e+03 1.597477574660526898e+02 5.409118024222278054e-01 1.217582167925507065e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.637988993313183528e+02 1.048192589088885462e-01 1.219757932607913290e+03 2.839194800298504333e+02 1.076272420959807130e+00 1.219757932607913290e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.240621162080426529e+02 1.245126496171230057e+00 1.213669160589886360e+03 2.413677632461721885e+02 1.077235934976447096e+00 1.213669160589886360e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.824111670854903764e+02 1.970615309981370578e+00 1.211344032987950413e+03 1.490542045018317481e+02 8.171331113296080861e-01 1.211344032987950413e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.046922577393143001e+02 6.792808279950972583e-01 1.213236106312046786e+03 3.921400935950643429e+02 1.915754400903985966e+00 1.213236106312046786e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.193206361661796677e+02 4.363722484604365404e-01 1.211641883893002614e+03 8.926127264734384781e+00 4.069898492347542168e-02 1.211641883893002614e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.868008295720403567e+02 1.170272880387920988e+00 1.214171007440910216e+03 3.504893511080429107e+02 1.222065332345926514e+00 1.214171007440910216e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.503816475490341986e+02 2.049019324305158207e+00 1.213774772141922313e+03 3.914120817857697148e+02 2.602791551795866187e+00 1.213774772141922313e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.460237100869133826e+02 2.715327475569788263e+00 1.210124351048027165e+03 2.180409697361473604e+02 8.862599855075736777e-01 1.210124351048027165e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.169482045282614422e+02 2.648047147513456601e+00 1.213660696832652548e+03 5.284748423683365104e+01 2.435949371037514355e-01 1.213660696832652548e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.200821074872907275e+02 7.757450671761971783e-01 1.216761534641015714e+03 3.634749381253081992e+02 1.651542427847289218e+00 1.216761534641015714e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.946292254042340346e+02 1.103043058985005320e+00 1.218492257493900297e+03 2.787289263138746946e+02 1.432102119992361144e+00 1.218492257493900297e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.821157930511393488e+02 2.750030548091327187e+00 1.211170605361106254e+03 1.007199231614563075e+02 3.570162523414587286e-01 1.211170605361106254e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.432849499992655637e+02 5.440993984013140494e-01 1.212021249535371908e+03 3.300279638024466067e+01 1.356549033565137841e-01 1.212021249535371908e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.453696586452431063e+02 2.470207009565633438e+00 1.215289411221541741e+03 1.377043246267476206e+02 5.612117055835389445e-01 1.215289411221541741e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.729356907303711068e+02 2.634683036661539801e-01 1.210021156239057518e+03 1.521739586093969194e+02 5.575451059631743034e-01 1.210021156239057518e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.644213505231610952e+02 2.645748585911073203e+00 1.213649902661803253e+03 2.653886987621184517e+02 1.614076869686912552e+00 1.213649902661803253e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.921315945287012710e+02 1.376833538258716905e+00 1.212236827594836086e+03 2.223904829138225239e+02 7.612681650288707358e-01 1.212236827594836086e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.274848863236333045e+02 1.652849893029044059e+00 1.212675990030884350e+03 1.384038109163404897e+02 6.084088185069100874e-01 1.212675990030884350e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.759689547838399335e+02 1.993457911522730885e+00 1.213446934283330393e+03 4.528342992027716463e+01 2.573376080792392218e-01 1.213446934283330393e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.027547515730867360e+02 1.853250211252260859e+00 1.210860263000979558e+03 2.307311758871946381e+02 2.245455050544126419e+00 1.210860263000979785e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.362697399272714165e+02 1.501212397168443458e+00 1.218891598075663978e+03 2.317028026320893161e+02 9.806706635534965244e-01 1.218891598075663978e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.461047127116315494e+02 9.949279223503504355e-01 1.219489560647766211e+03 2.519810347461803985e+02 1.023877324289333313e+00 1.219489560647766211e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.016368140236995146e+02 1.484457478799392716e+00 1.215302622714820473e+03 3.004281456810396094e+02 1.489946898514914020e+00 1.215302622714820473e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.588924436725664009e+02 2.372000687786543605e+00 1.215553089463380275e+03 3.688929335421864408e+01 1.424888761947578908e-01 1.215553089463380275e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.486317099892930571e+02 7.365341571913793794e-01 1.212792724825798587e+03 3.698351730660576777e+02 1.487481918867002317e+00 1.212792724825798587e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.574635364936857798e+02 1.589580612160898410e+00 1.216945546966998108e+03 2.005872658023529027e+02 1.273864859566369301e+00 1.216945546966998108e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.571879762504935059e+02 1.127149420091389853e+00 1.210797383698097974e+03 2.953534064904574734e+02 1.878982181307459864e+00 1.210797383698097974e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.400054443921441134e+02 6.444367924723503060e-01 1.218689440688173590e+03 1.431348502926855417e+02 1.022352030052318561e+00 1.218689440688173590e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.725482959680656450e+02 2.412502627340047834e+00 1.215829084298515227e+03 3.267427414703865907e+02 1.198843457486415076e+00 1.215829084298515227e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.700171511300273437e+02 5.594866829774062245e-01 1.219790591936921373e+03 2.948432880024793690e+01 1.734197320933734965e-01 1.219790591936921373e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.856683702566369618e+02 2.929769698112814513e+00 1.211739752940286962e+03 2.559096082826016527e+02 1.378315584549349548e+00 1.211739752940286962e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.926368009936836643e+02 1.996234974060446810e+00 1.219790741154604348e+03 2.752366238463275749e+02 9.405400240561962999e-01 1.219790741154604348e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.812692053378925152e+02 2.534148825620766932e+00 1.215193740867026918e+03 9.707318831823963379e+00 5.355194675085137024e-02 1.215193740867026918e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.605376887720515242e+02 2.350601879283456874e+00 1.215188828781392658e+03 3.095364078895399302e+02 1.928122986304185771e+00 1.215188828781392658e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.059414144626223901e+02 9.198934618169759547e-01 1.219316372146987533e+03 3.387214784302952353e+02 1.644746780603334901e+00 1.219316372146987533e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.575172884383449059e+02 2.359998142142504474e+00 1.214110197697113335e+03 3.900161396314361468e+02 2.476021162490334770e+00 1.214110197697113335e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.791647300961735709e+02 1.470280868142648689e+00 1.218199979147424528e+03 9.371993800998464508e+01 3.357155396303024286e-01 1.218199979147424528e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.923338168342024801e+02 1.602008513639047615e+00 1.218136349815668382e+03 2.875553212273508166e+02 9.836539759286152540e-01 1.218136349815668382e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.025351047262411726e+02 5.293435456450495957e-01 1.217818297481022910e+03 2.109354246759698128e+02 1.041475871361080996e+00 1.217818297481022910e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.335711399416339589e+02 7.228374645092732198e-01 1.215976148515954264e+03 2.028789361395940887e+02 8.685959069698876434e-01 1.215976148515954264e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.040508253147056621e+02 6.006582920627357991e-01 1.214926471406627797e+03 1.253066658591395139e+02 1.204283247923740641e+00 1.214926471406627797e+03
