weight logl C sigma mu1 mu2 a1 a2 W lam0
1.000000000000000000e+00 -9.999999999999999673e+98 2.702055403907373261e+02 1.014513801708005314e+00 1.211937667809037293e+03 1.219600547388735777e+03 2.358679593052892187e+02 3.025434822895194884e+02 1.992599562600476881e+00 1.216243583496007432e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.006213560685047952e+02 2.772573018815317702e+00 1.215008993012696919e+03 1.219409434611682400e+03 3.369037039058165419e+02 2.636701910680750984e+02 5.968652366054481462e+00 1.216940920602122105e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.126237496540131247e+02 1.840508578959546560e+00 1.213875002037522336e+03 1.213934073832225522e+03 1.009662495426961755e+02 3.350153389581155920e+02 2.050483961505957353e+00 1.213920393764713026e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.868424849236569969e+02 2.145846033395568675e+00 1.212493718256462898e+03 1.214252888123791081e+03 1.580468185775187919e+02 1.943784083205169395e+02 1.886215691479564027e+00 1.213463979783387003e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.261512427664770684e+02 1.861841040602623565e+00 1.212018776256310048e+03 1.212849546229886982e+03 1.639738408607777274e+02 2.189131373021260174e+02 3.035142339990094751e+00 1.212493763580675704e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.201759088027287987e+02 1.785455829391792815e+00 1.214449040393437599e+03 1.215701271059939927e+03 1.493423584560666484e+02 1.175050547671306731e+02 1.211973710812679572e+00 1.215000454519102504e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.222484539894808790e+02 2.980281503879917970e+00 1.215176390864167161e+03 1.219537898791575117e+03 2.919192078754146564e+02 1.366930531117304781e+02 1.928527525358766148e+00 1.216567363286176942e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.301087982233572120e+02 5.412687850878681317e-01 1.211673175113867956e+03 1.216615840471387855e+03 3.837816160065794691e+01 1.185870076454622222e+02 1.206414718985097112e+00 1.215407353195261749e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.611659601469439451e+02 8.126539217303333507e-01 1.213745357250573306e+03 1.217905547402745924e+03 5.528835067412689597e+01 3.815659787655189916e+02 2.710586832612429831e+00 1.217379033101515688e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.917586309721522753e+02 1.063384004186070930e+00 1.218869450077070042e+03 1.219684774878061035e+03 3.146222570232146722e+02 3.202612990336212420e+02 2.176057496367379773e+00 1.219280733339029894e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.441748284951214885e+02 2.055620950282234016e+00 1.213863868651660368e+03 1.218854476742237011e+03 3.341444475309328936e+02 2.306766671290049828e+02 2.313183214424670897e+00 1.215902065899251738e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.459560244249078664e+02 2.177857093376110331e+00 1.210215003723432801e+03 1.219060096726534084e+03 1.441480507799576003e+02 3.480008569441191071e+02 2.000963013102910359e+00 1.216469411477915628e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.179957833561266796e+02 1.969000372656676268e+00 1.214505382832546047e+03 1.219944198484339267e+03 2.925619962633742261e+02 7.408093751834302054e+01 3.107254542097839245e+00 1.215604306404639601e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.531768450297752793e+02 2.201563242222073669e+00 1.215429581664489433e+03 1.218359848859634894e+03 3.686688033124809181e+02 1.992162183675514342e+01 1.534857680620576703e+00 1.215579805836687910e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.527480109018943892e+02 1.485374673681652435e+00 1.210079944116459046e+03 1.210462064760357407e+03 2.904280963419436716e+02 2.149540541759753509e+01 1.234128413697451743e+00 1.210106276977281368e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.031051217143452163e+02 6.222776915500336514e-01 1.212310454532339918e+03 1.215436670906788549e+03 1.702938620284744502e+02 3.831575832778319750e+02 2.724950708454814574e+00 1.214474751908371672e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.592950294200383610e+02 2.332443940770328794e+00 1.214651789093336447e+03 1.216257830042276055e+03 1.480684957657999803e+02 1.656278083956425746e+02 1.209804541425582913e+00 1.215499759053574280e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.765877756754232450e+02 2.037160999581214771e+00 1.216230951649318058e+03 1.216805132709332156e+03 3.340948926067769662e+02 2.494127169882635258e+02 3.304348828016019368e+00 1.216476377854334487e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.472751670634690413e+02 2.358001301887374446e+00 1.211457431019630803e+03 1.216597015810177481e+03 3.047867640614838365e+02 2.954175890335825443e+02 4.075394141881401033e+00 1.213987109019511081e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.247971766777468190e+02 9.711865601369613632e-01 1.210316988735356972e+03 1.219827827855672467e+03 1.279608292752323848e+02 2.570873742881097002e+01 1.231354512937830714e+00 1.211908140912825957e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.915435788011800753e+02 8.390245224334892393e-01 1.216444961573621413e+03 1.219541528128700520e+03 3.042621241521172237e+02 7.313473012893645375e-01 1.592292852426998584e+00 1.216452386865653125e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.092882104839306407e+02 1.944584868143755862e+00 1.216752742540776808e+03 1.218841340079723295e+03 2.573793454331220119e+02 3.338147207560691072e+02 5.409495347863877868e+00 1.217932058511807099e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.555160684766906911e+02 2.358325353055505946e-01 1.214354114176336452e+03 1.217549144015260481e+03 2.162226937892716876e+02 2.576463145622379329e+02 1.854556588853972787e+00 1.216091277080867485e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.364133325148124811e+02 2.928324242753356010e+00 1.213663675363562334e+03 1.219990205240780369e+03 2.456632923886612048e+02 1.621829056255624550e+02 2.989782527085008912e+00 1.216179464411026629e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.191562992313373712e+02 2.152012833412797477e+00 1.211449866299276209e+03 1.219441248207830085e+03 1.756496543518974818e+01 3.372732979031333116e+02 2.977922825963386089e+00 1.219045664186866361e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.999698378733041295e+02 1.756734238370959433e+00 1.210261676407736104e+03 1.210301512840202122e+03 4.147588306157219051e+01 3.328571508794888700e+02 1.871947479290497096e+00 1.210297098986588708e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.865611737844159279e+02 1.562470903725209359e-01 1.211503983371868117e+03 1.211627559759612041e+03 4.388286940230958777e+01 3.351545205364388949e+02 1.322710208550107902e+00 1.211613252763446098e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.303164230153617211e+02 2.307931026558346588e+00 1.214302056370332593e+03 1.217160180269014745e+03 5.057099693698252452e+01 5.074509513459375398e+01 7.774621933847364330e-01 1.215733573972122940e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.833947815223380076e+02 2.074573893543904202e+00 1.210571472097600235e+03 1.212901144984187567e+03 3.599806835877352569e+02 1.572034974651139727e+01 1.325716131101845274e+00 1.210668951926833415e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.701418282642399049e+02 6.174961531849536556e-01 1.211245405635905399e+03 1.216750528298415929e+03 3.249066146614766808e+02 3.353259260119534702e+02 2.444021886264950982e+00 1.214041405894742866e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.921195267970551868e+02 9.181892117920381624e-01 1.214332628457530745e+03 1.216819904396874563e+03 1.899984506095257188e+02 2.386449620479248210e+02 1.467356247483047937e+00 1.215717406234628697e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.002267205989442118e+02 1.518174954766690732e+00 1.210749353397730147e+03 1.211290137181091723e+03 2.302730608326546928e+02 5.451907501243496057e+01 2.841479139925981556e+00 1.210852878137144444e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.839474347019568654e+02 1.087699942091041372e+00 1.212088887082669316e+03 1.216575027514879366e+03 9.607508121524207922e+01 3.378178535469614872e+02 2.358787636615993222e+00 1.215581680373599511e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.078517935374138119e+02 2.058579327406619974e+00 1.214560568307675794e+03 1.215360705715285349e+03 2.088514745945643085e+02 1.772816221042536995e+02 3.580219521939320693e+00 1.214927927797810298e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.614090986229208227e+02 4.471987283163291194e-01 1.214778250103067421e+03 1.219904757857706727e+03 1.808738722969937669e+02 2.916430942929487173e+02 2.927449385575361607e+00 1.217942391689918168e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.849537175270564830e+02 1.582830185034270476e-01 1.210392239062661702e+03 1.218136063593235349e+03 1.935988599524350207e+02 1.623876422360580420e+02 1.924732884249361398e+00 1.213924680320065590e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.150911729586979106e+02 2.235297676156834612e+00 1.211303813353989199e+03 1.215689833777705417e+03 2.280539824843093015e+02 2.559850630046528579e+02 2.250390096584335531e+00 1.213623369441392242e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.090591863398080363e+02 7.905287998098182722e-01 1.210068609343157732e+03 1.213580730585708579e+03 2.775454275131692725e+02 1.864696787449260000e+02 2.219539425088347784e+00 1.211479994685960264e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.717167355104394346e+02 1.132413167361190798e+00 1.213740101735156031e+03 1.213942359108327992e+03 2.844477893857563799e+02 3.436314439014642730e+00 1.059500819056875764e+00 1.213742515970338218e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.888986705876593533e+02 1.466721035655230265e+00 1.211102637678118072e+03 1.211566738099868644e+03 2.068154186554972682e+02 2.230066414408622393e+02 1.487795216302112866e+00 1.211343429126380897e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.561858025224898370e+02 2.111544958558788654e+00 1.213192998294382505e+03 1.218245092791066099e+03 1.656494363634854494e+02 3.932767754307291170e+02 3.578598072086177861e+00 1.216747799251827018e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.668251373125558530e+02 1.862785278887246765e+00 1.210196516806171530e+03 1.210570209424869063e+03 2.359707468300912865e+02 3.370654707733893929e+02 2.147609566981063089e+00 1.210416326435260089e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.540014344803884967e+02 2.579601630585625305e+00 1.215038279482435883e+03 1.218453377739413327e+03 2.616676030772177342e+02 1.716628844972965737e+02 2.813808124817807066e+00 1.216391162869238087e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.856404110701085983e+02 1.094325103011615091e-01 1.212328010304730242e+03 1.214404087880115640e+03 1.985981449475458476e+02 1.708576569852437217e+02 1.293429737580474859e+00 1.213288108233614594e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.922579142929874934e+02 6.859703265548000584e-01 1.215001346940593749e+03 1.216302168449376722e+03 1.648170158614596517e+02 2.930180348811625208e+02 2.381358668257026245e+00 1.215833882941532238e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.794641522600126109e+02 2.310171363102214048e+00 1.212844150801457545e+03 1.214300993558381833e+03 6.629900045593477387e+01 3.259559039074454745e+02 2.185700594930348739e+00 1.214054757711408001e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.441429094705687248e+02 1.858436331054070356e+00 1.210082664092033610e+03 1.215129400248094271e+03 2.947789987149234889e+02 3.334453619790156722e+02 4.358343833917205146e+00 1.212761342076617666e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.993376718382462514e+02 2.825367705241896399e+00 1.210684932122247119e+03 1.212162887150267125e+03 2.371984658472655383e+02 6.359970108057954974e+01 1.004879088825104683e+00 1.210997425708736046e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.729493532271523577e+02 5.595676492527063006e-01 1.210105143948568866e+03 1.217217228615194927e+03 1.053108458386632549e+02 2.600290074414196511e+02 2.112409479787091815e+00 1.215167138417823708e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.785548955305735035e+02 1.643100992867934984e+00 1.216122735984209612e+03 1.219161826427590313e+03 3.168787014043049908e+02 3.336442881211702343e+02 3.643266053235083568e+00 1.217681443645344416e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.891670203822127405e+02 1.996434030487488909e-01 1.210473908836627061e+03 1.216403041344511394e+03 1.041482251623964572e+02 2.908096279430532149e+02 1.365846812625470141e+00 1.214839561538771250e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.718561644056442219e+02 6.805182391807661491e-01 1.214184976801850098e+03 1.218650342638684606e+03 1.153779505870500266e+01 9.571139789377642160e+01 3.945071217603581260e-01 1.218169961626303802e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.512154093755181350e+02 2.448238367159204287e+00 1.210587357805865622e+03 1.215014387240080623e+03 1.090433097833776230e+02 8.680500766827989878e+01 7.796031220318273558e-01 1.212549531027392277e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.042739539190536675e+02 2.034640350491169869e+00 1.210190665338923964e+03 1.214964620809349071e+03 1.184770688425635541e+02 1.720565981080569316e+02 1.422274653114848020e+00 1.213017843842475031e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.453603510575063638e+02 2.687939203949912592e+00 1.213869026435034812e+03 1.219654524381409374e+03 3.983256759492895753e+02 2.560350920496479148e+02 4.501645484744765113e+00 1.216132747873871722e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.532507715189743465e+02 2.622630845823120449e+00 1.212493133142263332e+03 1.214431892289882171e+03 3.498663099919170918e+02 2.893460038082910728e+02 4.171021832154794495e+00 1.213370732336770743e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.937819112371703341e+02 2.351459054626732215e+00 1.215081907528546253e+03 1.218681507269625172e+03 2.436000715254536999e+02 1.093590519015812390e+02 1.201432456956448735e+00 1.216197189125711247e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.410839575586611261e+02 1.263604427267113750e-01 1.212756042251987310e+03 1.218416354892914796e+03 4.231099902287058967e+01 2.077995528862937817e+02 1.772778111963376313e+00 1.217458804398578195e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.653974607648762856e+02 2.466573858891129678e+00 1.215342804032623008e+03 1.217040054575646082e+03 2.127344749611983161e+02 2.942226290578692556e+02 3.065083960023676113e+00 1.216327837111317876e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.435210609496490122e+02 6.617072848758904779e-01 1.217468520546721948e+03 1.219868487961239680e+03 6.704134911500597127e+01 3.846669694892237601e+01 7.351398140858460550e-01 1.218343513712319918e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.411085685660119964e+02 2.001029819378060015e+00 1.219460154621065840e+03 1.219765089386967020e+03 1.819399787702078868e+02 3.143470632593713390e+02 3.517058156517342660e+00 1.219653299595705221e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.353844286520707101e+02 2.240722796983576348e-01 1.210704418853675861e+03 1.219298207410625082e+03 2.536729147166026337e+02 3.609032882248612850e+02 4.539489578383384405e+00 1.215751029076570603e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.935983466628035217e+02 5.271963913052009065e-01 1.210262055914522307e+03 1.216610914249482221e+03 2.955814912929521938e+02 1.767212196274932268e+01 1.618059341184898692e+00 1.210620225123341697e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.743068679381586321e+02 2.509144835954645103e+00 1.215272275132663708e+03 1.216161953985840455e+03 1.754014061628950572e+02 3.655534070420038688e+02 1.972078997769953990e+00 1.215873480867436911e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.879564220577771607e+02 2.995243120921094793e+00 1.218817802891673637e+03 1.219470046587182196e+03 6.912367056283703448e+01 8.788907382532809720e+01 5.452656456353011105e-01 1.219182901244231289e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.786950172558402983e+02 2.479170917094173365e+00 1.212728572141967561e+03 1.217365514341624930e+03 5.499825499115651439e+01 1.212040505800593415e+01 3.756045416368138934e-01 1.213565919276866452e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.860614406385058146e+02 2.233420156068240403e-01 1.210569055025803209e+03 1.212984625526160926e+03 5.609754385824587786e+01 2.660480780269377874e+02 1.126141367274582361e+00 1.212563984788305788e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.093130736690901301e+02 2.574333017270104662e+00 1.211905420868120245e+03 1.218923314477121949e+03 2.203477551228513107e+02 1.019618853758559318e+01 2.109024437079995540e+00 1.212215798860436962e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.630442145002205052e+02 1.318376144780857517e+00 1.216414697938682821e+03 1.217168334476598147e+03 3.869302541721433499e+02 3.819237670578280017e+02 2.922907932762485395e+00 1.216789062509336645e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.104601149580561810e+02 2.050655121909640055e+00 1.210902513365824007e+03 1.214448117543779517e+03 1.872157905841341687e+02 3.871842440490232207e+01 1.073525095403773832e+00 1.211510124777581723e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.567608838494835766e+02 1.712624598463712289e-01 1.210015817570076479e+03 1.212053140144053032e+03 1.108957028612192346e+02 1.493419447236881012e+02 1.660093010414374737e+00 1.211184970911457867e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.354259214586366227e+02 2.187020516362307543e+00 1.210906892532510255e+03 1.217586127075225022e+03 2.448619784116925473e+02 2.907070839726901568e+02 2.274894196298091309e+00 1.214532383498022227e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.266476918532794684e+02 2.511716571777811158e+00 1.212907865061258008e+03 1.219281117835001169e+03 9.546824103841768761e+01 1.689756983440384204e+02 1.166762110922550555e+00 1.216980277689360719e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.664287237471926915e+02 9.913399091590220369e-01 1.214713817100868937e+03 1.215098175573724802e+03 2.928821720870520835e+02 3.381874620738005888e+02 2.368624618566496309e+00 1.214919793128592801e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.318880423824107027e+02 1.791572110898350445e+00 1.212464008347707022e+03 1.213898450559286857e+03 1.647936462344246991e+02 1.542358503850395266e+02 1.375791064264309860e+00 1.213157494112113227e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.416175532221584774e+02 1.992969525598045077e+00 1.211112508252979069e+03 1.213945668387601472e+03 2.356504490217411671e+02 1.421831947128303852e+02 1.563767361666672295e+00 1.212178659364066107e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.437282754721655067e+02 1.992945094974959419e+00 1.210840005433116858e+03 1.214960696357450843e+03 1.330089549278427228e+02 2.468256049599200423e+02 2.642726760896270122e+00 1.213517729204624175e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.483579105978226949e+02 1.137102650139902194e+00 1.211850403826085767e+03 1.212431536312151138e+03 4.215039520747269819e+01 2.107664146878497888e+02 1.018356167059571771e+00 1.212334686427140696e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.069827104695031039e+02 3.138266078865304953e-01 1.210761875021786409e+03 1.218475811112801466e+03 5.633039998345519450e+01 8.753037236466391846e+01 6.950376290937382295e-01 1.215455327499644000e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.526035629670678588e+02 2.699214549008823738e-01 1.216569794201767081e+03 1.218287684413667421e+03 1.460780844910566145e+02 2.226257264378031380e+02 2.416089138157453853e+00 1.217607067332742645e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.862206590381608180e+02 8.545686515281030182e-01 1.211902311993299008e+03 1.212701666369315490e+03 2.282405370928688058e+02 3.393910244035014401e+00 1.243870838677660906e+00 1.211914024141628261e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.671153549648922763e+02 1.635035584694969346e-01 1.211114915530167309e+03 1.213045670085566144e+03 2.287353094863271110e+02 4.026789999566009470e+01 1.609685773868592795e+00 1.211403935990193304e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.724333304602299677e+02 1.890777686411029279e+00 1.210623952329628310e+03 1.216857793471284594e+03 4.883621414758954060e+00 2.145258803738987581e+02 8.053695244190661739e-01 1.216719040500937353e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.191937588661460268e+02 6.798371417165787189e-01 1.212456044937859133e+03 1.218962060182414916e+03 4.387574474797197865e+01 1.330421451895964822e+02 8.071301429964803376e-01 1.217348564428552663e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.338707030681436549e+02 2.979726379377326317e+00 1.214917975336692507e+03 1.219645107629191443e+03 3.117253963422093648e+02 1.757954745332295232e+01 1.408064111816441200e+00 1.215170327595654499e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.297525678672485583e+02 2.842826482661288789e+00 1.210098406028339014e+03 1.218376907981750492e+03 6.754588055326577489e+01 1.439934095547871493e+02 1.630328351763191019e+00 1.215733528097949829e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.473112022553078759e+02 2.853150442457600633e+00 1.211908506949846696e+03 1.215269922715033545e+03 8.972565432979995137e+01 2.223293556990561228e+02 2.118338627689885900e+00 1.214303409698697124e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.209781105945949804e+02 1.969897428600367872e+00 1.212452778369792441e+03 1.216993181135456325e+03 8.803659578531437546e+01 3.843163657264933590e+02 3.904449814848665490e+00 1.216146946146892105e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.401909222181559187e+02 2.218865887463414843e+00 1.212273747690654545e+03 1.212468258287404751e+03 3.282531952168235989e+02 1.013348259621245084e+01 1.408823758566915441e+00 1.212279572594163483e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.017917703645225345e+02 1.954949341128229268e+00 1.215460692869522973e+03 1.217477505128645134e+03 3.690893920068401712e+02 3.640085119423261517e+02 3.632942525975548342e+00 1.216462110040893094e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.942266368573376383e+02 2.291871178091344774e+00 1.211738229543735542e+03 1.216623836297465459e+03 3.929920804251560185e+02 2.931587159460036105e+02 3.532732726434158810e+00 1.213825610641469666e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.591269220881317779e+02 2.697691357545288326e+00 1.217757283468262358e+03 1.219171689044739423e+03 9.814783659275194694e+00 1.213913032909884890e+02 5.063390785216794754e-01 1.219065885380730606e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.051252117305292870e+02 2.694677082009836688e+00 1.212630445794596426e+03 1.215447767236731579e+03 1.768830433650205407e+02 3.596642719690007652e+02 2.615706332768482412e+00 1.214518983555254863e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.839869380672404304e+02 2.395550402826713388e+00 1.213705483637186035e+03 1.216999025225272817e+03 1.618035118550434674e+02 3.862417780740934177e+02 1.929825694304906802e+00 1.216026648297333395e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.331805690240374247e+02 8.237277259429085507e-01 1.210868176669604281e+03 1.213284972358676214e+03 1.542295638650910519e+02 5.477173239229715307e+01 8.963066568202915363e-01 1.211501532008059712e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.861342700938366761e+02 2.549911109045627455e+00 1.210388095490104888e+03 1.215850071674902210e+03 1.592061440456217838e+02 2.977015317755355568e+02 2.454720861401903598e+00 1.213946885947746750e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.186388109257382695e+02 1.146753936874266300e-01 1.217204327357183956e+03 1.219925317813077299e+03 6.194888734904671423e+01 8.933482691418461741e+01 1.275162091416501831e+00 1.218811104481848133e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.761193385842461225e+02 1.424626552739239660e+00 1.216911429571065128e+03 1.218422467515254084e+03 6.347364746416474901e+01 3.114057261753548005e+02 1.357671561729969056e+00 1.218166622311386845e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.569296120438392848e+02 1.462554193459560725e+00 1.215714261372194642e+03 1.216425930399629351e+03 1.333235487091744744e+02 3.624077603064253594e+02 3.158940511986444655e+00 1.216234531876844130e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.166335140410103008e+02 2.633374614235793221e+00 1.212083679454044614e+03 1.217533815486194499e+03 9.634496671631734444e+01 2.015460784335094218e+02 1.375092152608639484e+00 1.215771113373572007e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.337357340698886503e+02 5.432745453055873863e-01 1.213440819399982729e+03 1.214386656688661105e+03 9.399322622930475291e+01 3.925517138680270364e+02 2.081602721267477918e+00 1.214203935030445791e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.576298385071839903e+02 2.454921329843777755e+00 1.218760985524056196e+03 1.219526434011211904e+03 1.749050868973411070e+02 3.158310438994312790e+02 1.904810924232630098e+00 1.219253617673144390e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.181935686840967890e+02 4.275187965952735869e-01 1.211218547600899228e+03 1.214382035019689056e+03 1.694492989417129820e+02 2.490672243735116922e+02 3.540941592463626275e+00 1.213101199746857674e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.377833633973091310e+02 2.600957715351365440e+00 1.212051370600458995e+03 1.214749688832625225e+03 3.357708624866799596e+01 1.181197344999612540e+02 6.379622971989045155e-01 1.214152433968873538e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.221994925067564282e+02 1.819509227979129173e+00 1.210715426333681762e+03 1.216404298939383807e+03 3.856868429388582626e+02 2.615709260543729329e+02 2.912957908639462357e+00 1.213014423343780891e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.729349455214617706e+02 4.100739679594855858e-01 1.215770971738006892e+03 1.219392139020927743e+03 1.511421732330321959e+02 3.627712515136411753e+02 1.882915446260664760e+00 1.218327152067043698e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.514179447302422545e+02 6.051472641339006309e-01 1.216053816307857005e+03 1.217118411086828701e+03 2.102168357247672930e+02 3.606393885545454054e+02 2.270546857312871314e+00 1.216726375866319131e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.473074718895074966e+02 7.380641094619453391e-01 1.212505021493786899e+03 1.212953228697995200e+03 4.271496145416691093e+01 3.925429051864462053e+02 2.954757562923159941e+00 1.212909242925609533e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.897461592803615531e+02 2.025680088237403975e+00 1.214641224565192488e+03 1.215134759653902847e+03 1.333586206694230611e+02 1.206490378052177590e+02 8.766558255871831351e-01 1.214875644794620030e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.460740186631274469e+02 2.503944135390248071e+00 1.210740412252476290e+03 1.213655609586767468e+03 1.379798108205660583e+02 1.789920580051639547e+02 2.169940087406804441e+00 1.212386606194825390e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.523045342048231134e+02 1.579078049074239098e+00 1.210375756230184152e+03 1.216186629621843622e+03 3.656948009278838185e+02 1.513406884339385670e+02 2.049251675128787920e+00 1.212076648330611761e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.655402331988684637e+02 1.696551829935472711e+00 1.210258880862116939e+03 1.216214690639799983e+03 1.708167526102313616e+02 1.793407036427403511e+01 7.108181713207508690e-01 1.210824769317308437e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.230179152243045166e+02 1.721122841507930712e+00 1.218670184463160012e+03 1.219011264069047911e+03 2.930421953391801893e+01 1.676682411482025259e+02 8.832136220267854387e-01 1.218960520571125016e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.270234660180723836e+02 2.002800808322773296e+00 1.218209929653902236e+03 1.219942661040170833e+03 1.452630627527921376e+02 5.524577256604285935e+01 8.832075328410030624e-01 1.218687345444242055e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.346444976151632602e+02 2.379470221610524849e-01 1.212672307773698321e+03 1.219539540073107673e+03 3.617955322486983505e+02 5.006907104720190915e+01 3.058904081420979804e+00 1.213507135382444631e+03
