weight logl A lam0 gamma C W
8.681970134521827980e-14 -1.895280579578798665e+02 6.958946292659911705e+02 1.216072251637628597e+03 1.927507017464235695e+00 2.339098294472798614e+02 2.975055092427556502e+00
9.014693626135165849e-14 -1.894879505636419310e+02 4.703968223956269981e+02 1.215184045606766404e+03 1.645590354220934026e+00 2.063074899140373191e+02 2.280076320019348124e+00
9.493797376291247057e-14 -1.894336677572100598e+02 1.707427184435165657e+02 1.215896138767203865e+03 4.754144459711714399e-01 1.656697815614691649e+02 1.030620773651259814e+00
9.681332635285723090e-14 -1.894116068740731862e+02 4.878814076231262788e+02 1.215150025191319855e+03 1.131610750887339423e+00 2.059157835726637984e+02 2.369324969452679674e+00
1.169841357201529544e-13 -1.892198531943458306e+02 7.829431647107032859e+02 1.215655409849466878e+03 1.925935172369908965e+00 2.504607199237792372e+02 3.126011795178782027e+00
1.199766575608554907e-13 -1.891920943242803901e+02 7.467231963026642916e+02 1.215202053941125541e+03 1.424362149721468684e+00 2.446897198409048713e+02 3.051714623680051641e+00
1.226808830174436075e-13 -1.891673049908651478e+02 5.180348168871764756e+02 1.215736023314018212e+03 1.843084512307019640e+00 1.993914780924590957e+02 2.598079024455400621e+00
1.261071851994207809e-13 -1.891372593062972669e+02 6.999482746949756802e+02 1.215475824292346033e+03 1.743997557583285563e+00 2.076965733488905244e+02 3.370052107307502265e+00
1.379213766939337123e-13 -1.890452077391195758e+02 3.339487481302913352e+02 1.215401191222770649e+03 1.409792969171129506e+00 2.041599584999186163e+02 1.635721081567639734e+00
1.387022070671010563e-13 -1.890370622880963651e+02 7.084139681253866456e+02 1.215984023661701713e+03 1.185579857907647527e+00 2.239112149662163347e+02 3.163816373522299497e+00
1.384043776548172909e-13 -1.890367118546774918e+02 5.266096296040295783e+02 1.215376141920179407e+03 8.286755980513241804e-01 2.403130550470889659e+02 2.191348403859462390e+00
1.416343858140957555e-13 -1.890111425383651920e+02 5.403762781950988483e+02 1.216189010318696774e+03 1.238886179612837868e+00 2.302484390569316020e+02 2.346926999411642178e+00
1.427168798692862812e-13 -1.890010287211243849e+02 5.305150513653820781e+02 1.216112415681874154e+03 1.086448230216490618e+00 2.372857797027992603e+02 2.235764199733556890e+00
1.496858381711756431e-13 -1.889508528422590530e+02 5.762106988090686173e+02 1.215919667597175021e+03 1.976808698013514665e+00 2.081763957654463866e+02 2.767896411552291269e+00
1.530129696129930231e-13 -1.889263688413025477e+02 5.966730283287652128e+02 1.215313438178751312e+03 1.922333717259090857e+00 2.082926882768000496e+02 2.864589406690294826e+00
1.583217440648314820e-13 -1.888897622105070866e+02 4.974670371878472110e+02 1.215752156794241046e+03 1.731593931197668912e+00 2.227695996877706079e+02 2.233101095863560204e+00
1.617455059321795012e-13 -1.888658673788556541e+02 5.116997186728491442e+02 1.215571005835227652e+03 7.948460655551098375e-01 2.509250440605610493e+02 2.039253278159631755e+00
1.643849144580004375e-13 -1.888471808106073127e+02 5.270971780066705605e+02 1.216111326521385990e+03 9.570050268119633108e-01 2.128462295976211180e+02 2.476422434182323329e+00
1.689844658940319174e-13 -1.888170847349031192e+02 2.958927665946267780e+02 1.216221296724223748e+03 7.000410178278460016e-01 1.964940178152592409e+02 1.505861450056055872e+00
1.685861275392292805e-13 -1.888169447659451521e+02 4.399519347823677435e+02 1.215345645513513546e+03 1.081628350266682581e+00 2.322755909872253994e+02 1.894094566340223107e+00
1.714039911970143143e-13 -1.887978682360585765e+02 2.511711307149180072e+02 1.215973134202528399e+03 9.385075630635766331e-01 2.071140182303844028e+02 1.212719123799367527e+00
1.777969450633953596e-13 -1.887587493867531805e+02 4.872714154364663273e+02 1.215651354267893566e+03 1.184912887584501195e+00 1.869763884882490004e+02 2.606058547692454486e+00
1.818343319510187012e-13 -1.887337955192851666e+02 3.345308036175835014e+02 1.216002438152198238e+03 1.241156966409989515e+00 1.862011337379623512e+02 1.796609918005993123e+00
1.819468196454024431e-13 -1.887306770831870892e+02 1.940224882249876259e+02 1.215831793939010367e+03 8.389593362287858236e-01 1.989348030391943496e+02 9.753069109117177282e-01
1.827597557433122237e-13 -1.887237190476092792e+02 6.188936456903394401e+02 1.215149014637805521e+03 1.531682943926293339e+00 2.322331616772154064e+02 2.664966713713994295e+00
1.922623328847734059e-13 -1.886705307712405784e+02 7.662342005948482893e+02 1.215373433760345051e+03 1.900661560727011423e+00 2.156349229017182552e+02 3.553386391610051653e+00
1.938348323584984886e-13 -1.886598851109761767e+02 6.392828007777937955e+02 1.216148358877633655e+03 1.745827671094249522e+00 2.282702554359193527e+02 2.800552352109909382e+00
1.951062711909938878e-13 -1.886508471372322333e+02 2.753779361108673811e+02 1.216102300299089620e+03 6.873909835322760120e-01 1.795632900668082925e+02 1.533598187070476904e+00
1.981198998546984207e-13 -1.886330191255727868e+02 4.089242921044422019e+02 1.215651218590416647e+03 1.371426075287302648e+00 1.856485203720726247e+02 2.202680049832259623e+00
2.022939297360605971e-13 -1.886096697903390407e+02 3.971798964194478003e+02 1.215573691840212632e+03 1.121868832789187476e+00 2.295232156899689073e+02 1.730456307983864628e+00
2.052909979859908262e-13 -1.885924630528466821e+02 7.046984114966804782e+02 1.215458169050874403e+03 1.881075232492890104e+00 2.421221232520109652e+02 2.910508143707299933e+00
2.067671769680528585e-13 -1.885827981165007259e+02 6.075264299419616236e+02 1.215378436106974732e+03 1.443075444194013235e+00 2.024113826384172512e+02 3.001443999951484809e+00
2.082121124738001609e-13 -1.885733341962184682e+02 5.793287949102738139e+02 1.215752703217971657e+03 8.039652550917504303e-01 2.525252686948084602e+02 2.294141880947472512e+00
2.190525666354547127e-13 -1.885200797965019888e+02 4.070029859129552392e+02 1.215433697331397752e+03 1.035452672422686904e+00 2.313976907542223103e+02 1.758889574854275661e+00
2.199769230324741017e-13 -1.885133688822711520e+02 5.320473505165671213e+02 1.216019092400812724e+03 1.286330372418453383e+00 1.970809608628612750e+02 2.699638504841632702e+00
2.256488397668412008e-13 -1.884854115432927983e+02 6.282792031944798055e+02 1.215234489183115556e+03 1.904663828575124507e+00 2.131161382211416822e+02 2.948060191211520742e+00
2.325128403287700930e-13 -1.884529460770917240e+02 4.543678281113247408e+02 1.215202313770492992e+03 1.104573337429243240e+00 2.264409063011105445e+02 2.006562487023115793e+00
2.327338849793179704e-13 -1.884494958515225562e+02 4.225086554800618046e+02 1.216136664283390701e+03 7.519002578392290914e-01 2.130306087764924428e+02 1.983323701259050775e+00
2.321563273715886036e-13 -1.884494805581888954e+02 6.137556741275094510e+02 1.215405496254679292e+03 1.473952012780967546e+00 2.022284579634153090e+02 3.034961945061869670e+00
2.442227420091811464e-13 -1.883963108418535626e+02 7.480593625127373798e+02 1.215512421864514636e+03 1.052679503202285094e+00 2.519450615723082478e+02 2.969136834214328502e+00
2.441822625928026763e-13 -1.883939766035312289e+02 4.619644781408277368e+02 1.215417639593384138e+03 1.461003789730704439e+00 2.253705974643019658e+02 2.049799234409899196e+00
2.438253662105049156e-13 -1.883929392710178092e+02 5.097158590502032780e+02 1.216197200394362426e+03 1.262158718864642593e+00 2.255122387271554771e+02 2.260258077021275458e+00
2.441067254518697093e-13 -1.883892859987598172e+02 6.127590167940691117e+02 1.216073003648160238e+03 1.897015110881940636e+00 2.212045313300020553e+02 2.770101557639114809e+00
2.530847399145823410e-13 -1.883506671547933138e+02 4.299419288427599213e+02 1.216153845270863712e+03 1.362265199132849380e+00 1.981492149698065930e+02 2.169788706497137731e+00
2.640270761112300270e-13 -1.883058398688999944e+02 5.492178400878144657e+02 1.215966699621439375e+03 1.720095105358892429e+00 2.262338685616952034e+02 2.427655255950502244e+00
2.673514976318615995e-13 -1.882908272646706678e+02 2.126311381810865555e+02 1.216023387295157590e+03 3.795523142042860343e-01 2.113303514352098205e+02 1.006155229180487831e+00
2.713020143205903643e-13 -1.882736588834792713e+02 4.432958631230447395e+02 1.215283059970093518e+03 1.097731808274187815e+00 2.294702706540154793e+02 1.931822635932763044e+00
2.712035868298106305e-13 -1.882715217460622625e+02 5.980031437584871128e+02 1.215215350028320927e+03 1.553698307921087984e+00 2.331592591874930633e+02 2.564784027202659189e+00
2.733098581216102786e-13 -1.882612853648337534e+02 5.765444132638707515e+02 1.215110969738556378e+03 1.568724059833765949e+00 2.202636649380820870e+02 2.617519387166930667e+00
2.880344209208829724e-13 -1.882063115377339386e+02 6.459224580089010033e+02 1.215652868018187974e+03 1.672524692939240998e+00 2.432095888073353080e+02 2.655826446549296893e+00
2.919209851951662329e-13 -1.881904083608115172e+02 5.374397167337747305e+02 1.215880365407132558e+03 1.574028494748637819e+00 2.318467104179883336e+02 2.318082131788040012e+00
3.033047602771864677e-13 -1.881496534182971061e+02 2.306096789405766287e+02 1.215460582426276687e+03 6.290157587941351824e-01 1.698787543957073467e+02 1.357495701925183651e+00
3.051842753662368033e-13 -1.881409757521228130e+02 2.838332566780752586e+02 1.215649547970086587e+03 1.147020952714373321e+00 2.083879129564879236e+02 1.362042801097300471e+00
3.067715118088317092e-13 -1.881332883185363869e+02 3.575832013174306212e+02 1.216101642064331600e+03 1.012257385053286107e+00 1.862670423588975552e+02 1.919734145069221354e+00
3.112429816014457364e-13 -1.881163176293616459e+02 5.543813792967575864e+02 1.215805295578006280e+03 1.912509014494460535e+00 2.213659870504687319e+02 2.504365673712852125e+00
3.210773982261149070e-13 -1.880827093177792335e+02 2.221502163347430496e+02 1.215626062039275212e+03 1.020106441564661237e+00 1.811443014116609902e+02 1.226371542485864552e+00
3.309260201469472112e-13 -1.880499966815061441e+02 6.874913681362013449e+02 1.215318532028058144e+03 1.843550921780902074e+00 2.379978621512024120e+02 2.888645141272030425e+00
3.374127155748373581e-13 -1.880280846714691450e+02 5.273245696043178441e+02 1.215271690711958172e+03 1.805880567945632453e+00 2.138405464256574078e+02 2.465970922813950583e+00
3.390913236325960593e-13 -1.880206220654669380e+02 5.319994377239152072e+02 1.215344861063564394e+03 1.765441755997847473e+00 2.216980116000491421e+02 2.399658138042575217e+00
3.429480744880316124e-13 -1.880068124784410770e+02 3.733368411115863523e+02 1.215956036228812991e+03 1.264790223706944161e+00 1.861928974665887608e+02 2.005107854227250908e+00
3.442419987333567646e-13 -1.880005466330806598e+02 6.247437575405549524e+02 1.215692053375297064e+03 8.517827558697970147e-01 2.524909738566608723e+02 2.474321152942370095e+00
3.651457049034316099e-13 -1.879390950623716776e+02 3.104802985015119816e+02 1.216133685249190194e+03 1.065665731652213344e+00 1.887251191485549953e+02 1.645145595362519808e+00
3.737421370462238852e-13 -1.879133254413345071e+02 6.240128753338125307e+02 1.215163546284313043e+03 1.680949455408890403e+00 2.148588980166616125e+02 2.904291519197042426e+00
4.043743557654609960e-13 -1.878320504557219408e+02 2.828414380804440498e+02 1.216070704159318893e+03 9.845523706050079982e-01 2.074808348896860650e+02 1.363217177291704552e+00
4.594383460778201984e-13 -1.877018867711305745e+02 6.367453765249850903e+02 1.215833213128542184e+03 1.813730155737573346e+00 2.356960579803152598e+02 2.701552932116346284e+00
4.650956548293810369e-13 -1.876871484340720713e+02 7.398443654306018971e+02 1.215617848624466205e+03 1.438135499582866350e+00 2.589885186065192784e+02 2.856668586743978278e+00
5.326615275020413625e-13 -1.875490053381967641e+02 5.556318007588049568e+02 1.215137753120663319e+03 1.237677067466510517e+00 2.194491765962183081e+02 2.531938416798689140e+00
5.346697389729677795e-13 -1.875427422818640366e+02 5.451655541726813681e+02 1.215895401397230899e+03 1.749640901850976427e+00 2.015725755588395600e+02 2.704562129353484945e+00
5.642659484748945934e-13 -1.874863658476074875e+02 7.311400303092381137e+02 1.215149338472230056e+03 1.761883112627333325e+00 2.327624042315156316e+02 3.141143144328473191e+00
5.793453720509293653e-13 -1.874574927305783092e+02 6.037037667839813366e+02 1.216102778516537910e+03 1.672164012850121839e+00 2.281498451141974897e+02 2.646084491014250251e+00
6.241834698563229239e-13 -1.873804471804556613e+02 4.967313892175524188e+02 1.215518427123104402e+03 1.859797421820520213e+00 2.063606731067773126e+02 2.407102970441119094e+00
6.649527953504290958e-13 -1.873146754741137840e+02 4.308211093983757678e+02 1.215551495776204547e+03 1.704902559030835762e+00 2.006972640748302013e+02 2.146621735898420980e+00
6.825515351731922658e-13 -1.872860534941949879e+02 3.355108653277883377e+02 1.215616663882590046e+03 1.287145158336988615e+00 1.845287077593486060e+02 1.818204166721536286e+00
6.872786503634479382e-13 -1.872766517132229183e+02 3.117977032010355742e+02 1.215269749411869043e+03 9.640406069666423994e-01 2.118924961653269463e+02 1.471490066159580445e+00
6.918444176766748271e-13 -1.872675304274220593e+02 7.154247287351415707e+02 1.215837509845937575e+03 1.073871599161143386e+00 2.607950329954650215e+02 2.743245224105100633e+00
7.105319455642743760e-13 -1.872383776191992411e+02 7.034135781908686340e+02 1.216156504576796806e+03 1.664247806634215676e+00 2.327464479051228068e+02 3.022231207058461600e+00
7.124749137452729552e-13 -1.872331468250702642e+02 6.873638917732872642e+02 1.215991314886344753e+03 1.557249913247159778e+00 2.453098624986217544e+02 2.802023060842688817e+00
7.248697445387238566e-13 -1.872133995518064751e+02 6.158430035285189206e+02 1.215129016017582217e+03 1.466614050322206042e+00 2.243020200259055628e+02 2.745597224034775241e+00
7.262289417003082610e-13 -1.872090262160065492e+02 5.472132694126892147e+02 1.216043650311162764e+03 1.416036187560143045e+00 2.008039441553551683e+02 2.725112157106480915e+00
7.763672533096263516e-13 -1.871397658550115466e+02 3.551414702819989202e+02 1.215355839308435407e+03 8.143573512116694113e-01 2.262014427435607615e+02 1.570023011235230914e+00
8.003519249627465985e-13 -1.871068399906736772e+02 6.456902629738860924e+02 1.216155268721096036e+03 1.573355884744319200e+00 2.175172234464450298e+02 2.968455797399701890e+00
8.106280503484961150e-13 -1.870915822097922216e+02 1.241844377802377011e+02 1.215516042547919824e+03 3.884162325594184839e-01 1.928790075628994884e+02 6.438463125114333163e-01
8.310977429537439193e-13 -1.870641441189930561e+02 2.502718443437235294e+02 1.215694313847579451e+03 1.164077107589932769e+00 1.898038110875320399e+02 1.318581765612205636e+00
8.471900001175652134e-13 -1.870424665370466641e+02 6.002210045942393890e+02 1.215490708775253324e+03 1.527021959621720937e+00 2.406047372378671128e+02 2.494635024583276461e+00
8.540797049226158029e-13 -1.870318670070900851e+02 6.733079841012552151e+02 1.215650266926408676e+03 1.977011638746206001e+00 2.344834189269611784e+02 2.871452434387195218e+00
9.154774211593270891e-13 -1.869599458268558863e+02 3.653266972029855424e+02 1.215578217931138852e+03 1.523705738280195066e+00 2.032193538903692058e+02 1.797696381812474486e+00
9.219426921980152474e-13 -1.869504084621572986e+02 4.384725122969956601e+02 1.215850777481084151e+03 1.093281040252173320e+00 1.848218789230166408e+02 2.372405879931733796e+00
9.491961713473564576e-13 -1.869187760368185423e+02 2.377288509599934514e+02 1.215708358252279140e+03 1.100481132689412833e+00 1.867994843226771025e+02 1.272641901673245757e+00
9.548147206413249895e-13 -1.869103742159559260e+02 1.983174789056982377e+02 1.216095755126171298e+03 7.007366429258964358e-01 1.833008681907099913e+02 1.081923292907509104e+00
9.848083449776793864e-13 -1.868769444792011996e+02 5.793960717919410399e+02 1.215431156221256970e+03 1.850200252709371496e+00 2.058869865283639058e+02 2.814146156401783561e+00
1.003805920810912830e-12 -1.868553375522142233e+02 2.167114707212143969e+02 1.215760871508468199e+03 7.680729163461471609e-01 1.712918480822009997e+02 1.265159277265880400e+00
1.137395442001195969e-12 -1.867278953003342110e+02 4.175448790582015590e+02 1.215156324574868904e+03 1.223988223649299156e+00 2.020915826565825739e+02 2.066117121600963280e+00
1.244984549707408096e-12 -1.866350131288664329e+02 3.734527560459615074e+02 1.216123864325480554e+03 8.230121589697491080e-01 2.226170324577728366e+02 1.677556977212873335e+00
1.257941752225807309e-12 -1.866221593935135274e+02 7.607532625402000122e+02 1.215286515867470825e+03 1.851442423573609553e+00 2.421105179279672370e+02 3.142173537320421151e+00
1.260431798157213192e-12 -1.866176818896261693e+02 1.953553324983867014e+02 1.215733285689487957e+03 8.992244751719286056e-01 1.825826933394160960e+02 1.069955366115815876e+00
1.285984055387749694e-12 -1.865951120217038124e+02 7.328700514331331988e+02 1.215818156931441081e+03 1.592575491016551492e+00 2.115772269007915725e+02 3.463841842377372249e+00
1.319110595631113080e-12 -1.865671785305221135e+02 2.915500721701140492e+02 1.216144380934335231e+03 9.347424805060893238e-01 2.048180317317241759e+02 1.423459007515479380e+00
1.317311941985361301e-12 -1.865660429961183127e+02 3.557278047038216755e+02 1.215485821105401101e+03 1.184437575361007244e+00 2.178981470725084932e+02 1.632541669046173816e+00
1.343209901732182878e-12 -1.865440740503302948e+02 5.387983708693811877e+02 1.215909137865944331e+03 1.705565287984459166e+00 2.243337430668184993e+02 2.401771412109405368e+00
1.509268921514268649e-12 -1.864250108731855562e+02 5.783247610902767519e+02 1.216111396013820013e+03 1.038972652586593659e+00 2.223047005372359308e+02 2.601495873423547600e+00
1.552913286869397944e-12 -1.863940035421106245e+02 3.271037034207431589e+02 1.215573305805388145e+03 1.285180013030772228e+00 1.863323646750022817e+02 1.755485172912777836e+00
1.588992283332303985e-12 -1.863685362175941407e+02 2.899146883738350198e+02 1.215948975178931050e+03 1.214020275830988149e+00 1.950676405247072012e+02 1.486226457622603636e+00
1.625204388773348719e-12 -1.863435026632535028e+02 5.962540207318268131e+02 1.215701375648068279e+03 1.780679489420844863e+00 2.316020064444961406e+02 2.574476922222693531e+00
1.629060086069745931e-12 -1.863386330346444026e+02 7.761505150332990297e+02 1.215568346359633551e+03 1.748809859188626747e+00 2.522911667274327669e+02 3.076407807300788111e+00
1.638334619505615947e-12 -1.863304559988526137e+02 2.423836268982213653e+02 1.215555310346459237e+03 6.412992681009321849e-01 2.172828221435492821e+02 1.115521349120222050e+00
1.644006952960695129e-12 -1.863244997229126625e+02 1.684471902390448577e+02 1.215552069126443939e+03 7.145279785660857419e-01 1.783369712803891503e+02 9.445444151577793157e-01
1.723607852992133545e-12 -1.862747165659264112e+02 3.902494682649125366e+02 1.215873002613363042e+03 1.533798971258371724e+00 2.048566834417233906e+02 1.904987729511538053e+00
1.761936585113150059e-12 -1.862502227122538727e+02 3.939970498398350855e+02 1.215233749685091880e+03 1.250519436471731138e+00 2.129467769863636590e+02 1.850213726714752038e+00
1.837200811447244197e-12 -1.862058931336870558e+02 1.468889461341875347e+02 1.215872730853745907e+03 6.091072063059662645e-01 1.859893765292558783e+02 7.897706249425601177e-01
1.857268265704286080e-12 -1.861925295150192596e+02 2.747586894507210218e+02 1.215275972844420266e+03 5.478642123382665430e-01 2.013819226214455682e+02 1.364366204642945446e+00
1.867132115743352109e-12 -1.861847326231218460e+02 4.144548640074169725e+02 1.216031987427315244e+03 1.314047193006917968e+00 2.178549780378005494e+02 1.902434673471192772e+00
1.897599565352620051e-12 -1.861660465480623827e+02 7.556378535866761013e+02 1.215359212136141196e+03 1.703652111375970390e+00 2.177692118014743414e+02 3.469902137844631085e+00
2.073298944323795619e-12 -1.860749952172261033e+02 3.580784439293146875e+02 1.216156150828720229e+03 7.386244175730184436e-01 2.165076351504225727e+02 1.653883677961441201e+00
2.080025171514739532e-12 -1.860692562535027434e+02 4.262683706666920784e+02 1.215775504338036399e+03 1.468081472680470290e+00 2.188296459119842154e+02 1.947946170137030197e+00
2.089792849850261077e-12 -1.860620713026721944e+02 4.394642678726651752e+02 1.215654450829066263e+03 1.555823731824809153e+00 1.937824685792681976e+02 2.267822631709838888e+00
2.235627153885769994e-12 -1.859921144543639855e+02 1.530254930347766162e+02 1.215586242508504256e+03 3.668180683983691681e-01 2.047786354411999810e+02 7.472727450550683548e-01
2.249431790793720371e-12 -1.859834586019341600e+02 6.780885741827240736e+02 1.215446441990015273e+03 1.554063202017950340e+00 2.464645108701422487e+02 2.751262531829569813e+00
2.290018463227134058e-12 -1.859630763687542867e+02 2.002907254106298183e+02 1.215320114940359645e+03 7.234478499062469981e-01 1.912069869667176363e+02 1.047507356232193265e+00
2.347411630648489772e-12 -1.859358229614670108e+02 3.956406530193847857e+02 1.215354764391779327e+03 9.373408778933360885e-01 2.279478046770702235e+02 1.735663361969562057e+00
2.465427018800680991e-12 -1.858842712235617398e+02 6.064898167114090484e+02 1.215372898298294331e+03 1.896920947406675717e+00 2.229628360294502727e+02 2.720138600279107699e+00
2.626289111961666579e-12 -1.858185643830631761e+02 3.622920760276869601e+02 1.215357311577845849e+03 6.353961861967771796e-01 2.006075964352103540e+02 1.805973863730007789e+00
2.750878712110680004e-12 -1.857697158565167967e+02 7.558266155965825419e+02 1.215343206473809232e+03 1.320071377355792830e+00 2.307317399378130176e+02 3.275780851825125684e+00
2.827474090302643218e-12 -1.857397524833313867e+02 6.964982557022258334e+02 1.215959217940423741e+03 1.807562904732839204e+00 2.373293374381416641e+02 2.934733072702246481e+00
2.830247990778577645e-12 -1.857362719117662095e+02 3.682865420235731335e+02 1.215594261251799935e+03 1.491658283622960157e+00 2.036702587098909021e+02 1.808249001873968309e+00
2.909174348914682793e-12 -1.857062669368030754e+02 3.656660337485636774e+02 1.216109071421384670e+03 1.250557981482709691e+00 1.976581048072620774e+02 1.849992612775111844e+00
2.968994296584928207e-12 -1.856834129740413175e+02 6.264651053568666157e+02 1.215691563276365741e+03 1.139244426028028556e+00 2.053301882284847579e+02 3.051013154771750280e+00
3.035072242530615612e-12 -1.856589010214641178e+02 5.983137373554316127e+02 1.216039812272042127e+03 1.751358058065126677e+00 2.121103320261711076e+02 2.820766587087370159e+00
3.075882280993157108e-12 -1.856430444680797223e+02 5.260989989433631990e+02 1.215401812754005960e+03 1.539978454045313860e+00 2.280683806653407544e+02 2.306759917392239068e+00
3.093337308686171389e-12 -1.856348857055677399e+02 6.654524030245095219e+02 1.216062896065200221e+03 1.171278368568244188e+00 2.262275110567205161e+02 2.941518473664615829e+00
3.110841601709217492e-12 -1.856267429477680082e+02 4.605940539805722551e+02 1.215601682098383890e+03 7.070331842858824656e-01 2.453001373299433396e+02 1.877675483569117398e+00
3.152455185662686586e-12 -1.856109546755682231e+02 5.192454044695298307e+02 1.215586157782250893e+03 1.699849305823665224e+00 2.231378370872145354e+02 2.327016391516693705e+00
3.297786190717069028e-12 -1.855633848567793507e+02 5.456890245678218889e+02 1.216174772702280507e+03 1.223125031292527032e+00 2.258867778631364445e+02 2.415763462252987104e+00
3.499054115086738038e-12 -1.855016435696943802e+02 5.533326750328865273e+02 1.216016436069743349e+03 9.187133426448460538e-01 2.173675052023846206e+02 2.545608988416619312e+00
3.674340344941568484e-12 -1.854502626302544854e+02 5.532310396645466426e+02 1.216083167873369121e+03 1.258893744904671763e+00 2.051796065194577920e+02 2.696325668272894660e+00
3.673636164823780856e-12 -1.854479542966592476e+02 3.569337426594483986e+02 1.215987238296826717e+03 9.717521945688005758e-01 2.222905106984702002e+02 1.605708410754507431e+00
3.690821809905816656e-12 -1.854407871028652721e+02 6.615687485258360994e+02 1.215811395560664550e+03 1.761773052856451471e+00 2.382013068691586000e+02 2.777351464697163319e+00
3.737729811032064566e-12 -1.854256578241044622e+02 4.991578521310472638e+02 1.215790576879379842e+03 1.136606116296486446e+00 2.404705727464658480e+02 2.075754411153342804e+00
4.020943096302809828e-12 -1.853501197726457690e+02 5.215163367905797713e+02 1.216080633958040380e+03 1.481265848307754540e+00 2.232540977040257530e+02 2.335976549384409129e+00
4.042152398227182179e-12 -1.853423589268935814e+02 6.999007836680990522e+02 1.215309113359513276e+03 1.768265443398273185e+00 2.160915774955456641e+02 3.238908206325284755e+00
4.058473901918319488e-12 -1.853358292321088072e+02 7.021798684588092101e+02 1.215605020265544908e+03 1.460170955788915315e+00 2.092430543671711405e+02 3.355809685451507374e+00
4.110884168728835942e-12 -1.853204981172492865e+02 4.573249746108557474e+02 1.215796110296323377e+03 1.554972238722471589e+00 2.188224289137558571e+02 2.089936469862970547e+00
4.182151320313722001e-12 -1.853008104647614687e+02 4.163328627544109963e+02 1.216104909422444962e+03 1.211430307032077103e+00 2.175242232773291278e+02 1.913960921141246274e+00
4.281209491674419667e-12 -1.852749006876475448e+02 7.429080886137477364e+02 1.215583736754494794e+03 1.048225525341108355e+00 2.571249702375838524e+02 2.889287990689117347e+00
4.334267771372487672e-12 -1.852600835637384478e+02 1.224425125537751740e+02 1.215923276105318791e+03 3.922945865480989003e-01 1.796550760935414246e+02 6.815421819198849152e-01
4.494610263258630968e-12 -1.852212572891710636e+02 4.883199060879471745e+02 1.215901030899608486e+03 1.681416506319636239e+00 2.035406137927293173e+02 2.399127608926324484e+00
4.524972308128401329e-12 -1.852120247914499771e+02 6.917482869680679869e+02 1.215202210706992446e+03 1.500202906923319146e+00 2.255471664526165227e+02 3.066978396793080819e+00
4.703967118794186259e-12 -1.851707300283128745e+02 3.087012599541928921e+02 1.216023016702740506e+03 7.579265871256201104e-01 2.197961763045383350e+02 1.404488763837602905e+00
5.317167085569062360e-12 -1.850456955900214666e+02 3.077916593074962179e+02 1.215935211484217916e+03 1.130835948314376393e+00 2.072637884833096109e+02 1.485023802564922502e+00
5.392505155823116079e-12 -1.850291261934418117e+02 2.997909700517438978e+02 1.215488613058070541e+03 1.096992490227022943e+00 1.831550236937113141e+02 1.636815436485553166e+00
5.386553502456741268e-12 -1.850277304928356443e+02 4.516174009474769946e+02 1.215623255110469700e+03 1.004106096887815713e+00 2.387207810542962250e+02 1.891822735134056632e+00
5.395992892007943258e-12 -1.850234796277584621e+02 4.791894406285401260e+02 1.215439186826791456e+03 1.602236780931677096e+00 2.181299253655765256e+02 2.196807429450310156e+00
5.615809274377527267e-12 -1.849810505438007908e+02 4.733020055314646584e+02 1.215740329465473678e+03 1.466534139182349650e+00 1.929997935391464807e+02 2.452344620956623089e+00
5.672592007352339246e-12 -1.849684900913975412e+02 2.895771124180137122e+02 1.216078608174917690e+03 1.041232741337569268e+00 1.989073203921178674e+02 1.455839392170952262e+00
5.763021519575003692e-12 -1.849501743422924562e+02 4.383507147358301950e+02 1.215330050990051632e+03 8.946213589222832274e-01 2.313356396362445935e+02 1.894868924758411621e+00
5.784424093178300102e-12 -1.849439674448834694e+02 5.162133642469991628e+02 1.215361573285963232e+03 1.020173683058199998e+00 2.390548006853158256e+02 2.159393422625827341e+00
5.831467929051233377e-12 -1.849333674913040397e+02 5.485730347744461142e+02 1.215214803739677336e+03 1.366474309264611442e+00 2.089159682497329982e+02 2.625807109769108028e+00
6.142650036652901122e-12 -1.848788799977261021e+02 4.542460103047092161e+02 1.215406497218453524e+03 1.303287424580063858e+00 1.924744064104343408e+02 2.360033309239413679e+00
6.330828566020548111e-12 -1.848462051261365104e+02 6.530295643061593864e+02 1.215876052460218489e+03 1.981790972487584623e+00 2.221848763879313537e+02 2.939126978048586469e+00
6.321730424682812795e-12 -1.848451432767766391e+02 4.603809834519598780e+02 1.215660792434840232e+03 1.649362361462211046e+00 2.141349960678569460e+02 2.149956765152345017e+00
6.375349902591771565e-12 -1.848341972726131814e+02 3.122482877208203149e+02 1.216147055510752580e+03 7.885161961272940667e-01 1.897050356110025859e+02 1.645967312966311269e+00
6.460253544004214947e-12 -1.848184676835103346e+02 6.577249736573302243e+02 1.216083005905932623e+03 1.332813762812305125e+00 2.403758587384176622e+02 2.736235565041001738e+00
6.651783587609471585e-12 -1.847867512214631631e+02 6.586973693627768398e+02 1.215654522553224069e+03 9.463251365598318587e-01 2.569590372587323372e+02 2.563433364281847648e+00
6.938558920994930472e-12 -1.847420421441472911e+02 3.497358101009033362e+02 1.216121070271195777e+03 1.009891292215764569e+00 1.909987672892415276e+02 1.831089357614943403e+00
7.134718810745997678e-12 -1.847116634085266753e+02 6.119908374395399733e+02 1.215963630277964512e+03 1.685162365647952187e+00 2.082913317577394423e+02 2.938148372642494177e+00
