weight logl m0 p a1 b1 m_100 m_200 m_300 m_400
1.644371455243841608e-52 -1.279671356710560843e+02 1.559528855397948988e+01 1.056533158398002286e+02 5.496333528528207779e-01 6.745552963817402770e-02 1.609189658103921161e+01 1.598326558290186306e+01 1.583119242843231689e+01 1.565270489313765978e+01
1.672124378317320858e-52 -1.279478989873386325e+02 1.427222489644184833e+01 9.877535568584998771e+01 8.545916657080798728e-01 1.350555835603110211e+00 1.522932765848682735e+01 1.532603349843989093e+01 1.541634751783126767e+01 1.549972192173400032e+01
1.727510981104226014e-52 -1.279128122548957265e+02 1.473418659917969364e+01 1.155329274463640274e+02 -2.749507472679404430e-01 -1.601990638852463178e+00 1.574961667264557619e+01 1.635746482270726787e+01 1.587420837571231047e+01 1.462467355259504309e+01
2.114097942357097272e-52 -1.277083656714566899e+02 1.561861533401376612e+01 9.518660527373626223e+01 5.097421637719801168e-01 2.099538829091310177e+00 1.675875874637516461e+01 1.727502629999152006e+01 1.762547935878973959e+01 1.777503593038044372e+01
2.317794474182080470e-52 -1.276138778123437021e+02 1.508631766841809707e+01 9.439421385227294081e+01 8.095350044521509858e-01 6.254779593167754115e-01 1.606815862818208984e+01 1.610533877091929256e+01 1.600227618581259392e+01 1.577315485593999611e+01
2.630549333871513648e-52 -1.274848011916067776e+02 1.495359213788708175e+01 1.206119920915079859e+02 -3.834931930858616056e-01 -6.702729454670706133e-01 1.535990700451562851e+01 1.572456177783060838e+01 1.528250160405055169e+01 1.449628237542813380e+01
3.129350686166396905e-52 -1.273086683536576800e+02 1.522139451178043856e+01 9.906904537276835754e+01 2.014532042548806245e+00 1.626105426566237355e+00 1.732837094467049965e+01 1.741347232165782799e+01 1.749093409889477613e+01 1.756048631471693611e+01
3.196028208512435295e-52 -1.272850850341222326e+02 1.539904538171324866e+01 1.036608082487446865e+02 6.626535089931469003e-01 7.724434680369647310e-01 1.587545622568124060e+01 1.566585298680163341e+01 1.544316696686757950e+01 1.521831746648041772e+01
4.465501848854572800e-52 -1.269481122840076779e+02 1.508665925867203406e+01 1.197394298513879534e+02 -5.155549900222311521e-02 -1.085026712872616983e+00 1.599379275442797166e+01 1.606319165551627393e+01 1.517526664482730681e+01 1.420047716369102098e+01
5.405466769219567670e-52 -1.267545830820351966e+02 1.527202471476906354e+01 9.222939354724616123e+01 2.004282586358527851e-01 2.144456341095196450e+00 1.652796075672755904e+01 1.723964757826003691e+01 1.741268437083813225e+01 1.699970114549607914e+01
9.180787251356604032e-52 -1.262223809299963619e+02 1.515405638389765564e+01 1.089075424558089367e+02 1.583367429896702205e+00 7.400188536051999222e-02 1.649652771893887859e+01 1.590882641211354098e+01 1.512614278217150776e+01 1.435067016844323007e+01
9.474024952302936795e-52 -1.261884400499157124e+02 1.479624802522450366e+01 9.917762908634702512e+01 3.342772776996554285e-01 3.480135460085787003e-01 1.514819487498121653e+01 1.516490935193250955e+01 1.518062337489745417e+01 1.519529429997559333e+01
9.860102885130574510e-52 -1.261459972850226734e+02 1.491006465113988710e+01 1.137582268193549169e+02 8.020389049693026351e-01 -1.764842147407295059e+00 1.670718016777583159e+01 1.671348811043872473e+01 1.572755676909666001e+01 1.429184321514187239e+01
1.475908445268512647e-51 -1.257401350998826217e+02 1.454609849110120479e+01 1.083486994155433081e+02 1.311700299583566931e+00 6.965054206046694674e-02 1.567463069226243988e+01 1.523206601995809706e+01 1.463182961564938545e+01 1.401188765047146489e+01
1.552180470697928768e-51 -1.256872480975192445e+02 1.498552686815082602e+01 1.209443264089957069e+02 -3.907033229569876198e-01 -7.968290402009330364e-01 1.550994862733251622e+01 1.586308969023165361e+01 1.527581157094862263e+01 1.437745680172525020e+01
1.600723681077314770e-51 -1.256539529675242051e+02 1.426589104705149147e+01 1.090667721547582971e+02 1.534154480249931396e+00 -1.126403538323806686e+00 1.615744238030218582e+01 1.601040792966441373e+01 1.539815273145983632e+01 1.448395054007240468e+01
1.764465909834782880e-51 -1.255540607512538998e+02 1.466354149383678873e+01 9.558585762765713412e+01 1.188908013143148423e+00 1.195956267950741392e+00 1.614491794005779113e+01 1.631354052486340223e+01 1.634422009716388047e+01 1.623439178719511133e+01
2.210610252210862882e-51 -1.253261401855518784e+02 1.545130187166870073e+01 1.023197460063557145e+02 1.307718950376115075e+00 1.162843334111286708e+00 1.658068844521362095e+01 1.637947744912426629e+01 1.615946387813385243e+01 1.592510467093833171e+01
2.343755497560721386e-51 -1.252651542388263977e+02 1.464016385464648096e+01 9.596601186719885845e+01 1.056211821320228950e+00 2.233920967141564518e+00 1.624293129367249122e+01 1.667832948303399121e+01 1.697237388377040190e+01 1.710467150647537693e+01
3.505137916105426795e-51 -1.248601789270841778e+02 1.494689302218422355e+01 9.074684281537304287e+01 -1.240536872233660048e+00 1.281199933556303350e+00 1.471818552131598246e+01 1.582072393677068689e+01 1.657668706869995390e+01 1.668624787687238253e+01
4.798206892764252926e-51 -1.245436665110721606e+02 1.475453283597896004e+01 1.034570440411483503e+02 5.383277913067701093e-01 5.129376260419142852e-01 1.517413520367324864e+01 1.503698121855423686e+01 1.488742235254927238e+01 1.473202709757647710e+01
4.903338009935192509e-51 -1.245194925954816370e+02 1.437313990953680509e+01 1.116041522159767538e+02 5.173207563093811245e-01 -1.362882662073930717e+00 1.561230946877708448e+01 1.582382388865415734e+01 1.543789471578931760e+01 1.461346139867676364e+01
5.060701414764531848e-51 -1.244854037019749029e+02 1.459427023747039698e+01 1.011789176459736552e+02 2.245294738195388717e+00 1.181392750698265104e+00 1.674713742450605736e+01 1.664317614102982290e+01 1.652823808556520291e+01 1.640293902520303604e+01
5.090330958722096406e-51 -1.244770659453775750e+02 1.587858910306809257e+01 9.819509722725933898e+01 1.266742064179730676e+00 4.950874029547591704e-01 1.719394326504734138e+01 1.722503078009166799e+01 1.723817953059935348e+01 1.723321433457526553e+01
5.168746386111165860e-51 -1.244592786145769736e+02 1.464872496691732096e+01 9.820589658391679677e+01 8.491791130770032225e-02 9.671172699879555523e-01 1.484385218059423650e+01 1.495149333233342581e+01 1.505514962335665885e+01 1.515345678999164214e+01
5.253840593919587465e-51 -1.244404494443298574e+02 1.475909010414098077e+01 1.168356925723963258e+02 1.961902835683027035e-01 -1.683824855610559723e+00 1.620482088937534826e+01 1.634802875490661123e+01 1.527531543780009571e+01 1.380756527146851909e+01
6.289636748748563925e-51 -1.242580054767378499e+02 1.453886412975418274e+01 1.066611975767638114e+02 9.160895531076640452e-01 1.347710576216556433e-01 1.533378932362011327e+01 1.509178850460972221e+01 1.476573773411596058e+01 1.440519994097204481e+01
1.138846846855468712e-50 -1.236618074895814630e+02 1.466949847164276477e+01 1.138367623532093376e+02 4.736689159917197856e-01 -1.862643867203491510e+00 1.629983909799490149e+01 1.655092529443799165e+01 1.575695817583791225e+01 1.435895301808806757e+01
1.325875137026778750e-50 -1.235072509800004354e+02 1.445831464534399657e+01 9.598792707844449978e+01 1.069692866374165163e+00 1.630651446623112122e+00 1.591467047004365654e+01 1.620146365194931803e+01 1.636872018037811216e+01 1.640497041870989747e+01
1.363810609617525941e-50 -1.234765410016653107e+02 1.487403028156947116e+01 1.020292719923444622e+02 2.407504560012849737e+00 8.939701192787516959e-01 1.715133437906830238e+01 1.698561608455680272e+01 1.678696457314153534e+01 1.655847810078938664e+01
1.367562294624401673e-50 -1.234712938942597731e+02 1.448843661035074604e+01 1.011160900194277446e+02 2.314172098232569752e+00 6.180942985375743604e-01 1.675421400073084754e+01 1.669492595904530319e+01 1.662502962672338924e+01 1.654486104917051037e+01
1.468538509033812595e-50 -1.233975560074992046e+02 1.519305607908154165e+01 1.040172186070716975e+02 1.196777976177575198e+00 1.042844604446926837e+00 1.610418929025763646e+01 1.576515575374012101e+01 1.539259945848646183e+01 1.500835071721073888e+01
1.733879141269075034e-50 -1.232289625256463381e+02 1.525882793231243362e+01 1.036837451245945374e+02 1.691554364529379129e+00 -9.880393212483511434e-01 1.712714521205816709e+01 1.721119016127153500e+01 1.719834629147511862e+01 1.708925099841322393e+01
2.105377749273177667e-50 -1.230323287978211795e+02 1.513963802842495099e+01 1.071302169313861441e+02 1.684981699785652154e+00 -1.330168019393425993e+00 1.721960638419873035e+01 1.725611744188352148e+01 1.692786034243257021e+01 1.629140910044391788e+01
2.254375626611267751e-50 -1.229614506515630410e+02 1.458808990964780605e+01 1.147068762998274138e+02 9.093589562280754990e-01 -1.432006399333941360e+00 1.625080747798291370e+01 1.598222702159901765e+01 1.485678235167183736e+01 1.356619399821003746e+01
2.500330791658873703e-50 -1.228554006624074759e+02 1.541824066044637220e+01 1.050766258312008006e+02 1.048794480386552763e+00 -1.122289686324460689e+00 1.675455894817079994e+01 1.691988306145464804e+01 1.694788940870369842e+01 1.683601694806374738e+01
2.722617160555661833e-50 -1.227677300931128599e+02 1.450757651003720206e+01 1.077034176878430571e+02 1.242145656129331144e+00 -1.436814104249680923e+00 1.625057577148402288e+01 1.640529613702662104e+01 1.618315814284220977e+01 1.562827502827910209e+01
3.693363428759637720e-50 -1.224602861609931495e+02 1.553624494238571430e+01 1.025267854027595433e+02 4.854615564828907992e-01 -1.530928291222046767e-01 1.603950958286217343e+01 1.604526923644264258e+01 1.603884762757986238e+01 1.602039842929843871e+01
4.577318343618425560e-50 -1.222432103900403604e+02 1.548714114580318579e+01 9.840589274150175925e+01 3.887937201100548634e-01 1.708433480423980910e-01 1.589128166743472548e+01 1.590244525541571718e+01 1.590931007680003439e+01 1.591180507458588700e+01
5.950234880613533591e-50 -1.219783930076803671e+02 1.477090810599138848e+01 1.165310812128765861e+02 -3.167826690078694440e-01 -1.514011911073056993e+00 1.574961313927353146e+01 1.631768154200385368e+01 1.573611567175158221e+01 1.443716245031707857e+01
6.049587663479483995e-50 -1.219593335872687874e+02 1.469684904719270335e+01 1.152481720696897440e+02 7.206314033729004365e-01 -1.630624993269703893e+00 1.638721924053003676e+01 1.625452441901357759e+01 1.510593752105144816e+01 1.369054937125175897e+01
7.386753456927083563e-50 -1.217571353794661775e+02 1.429139793417073889e+01 9.797692432990061207e+01 8.722324877005576127e-01 1.295767623106129918e+00 1.532393946732738677e+01 1.546689311148526791e+01 1.559008852813240509e+01 1.569145499582529624e+01
7.564283237827705971e-50 -1.217308861065882724e+02 1.462272099500501810e+01 1.152941683161255781e+02 1.056420677633518324e-01 -8.524583455383787367e-01 1.532480159313728230e+01 1.546109526001236389e+01 1.504791695350601799e+01 1.435606446514212031e+01
7.650839635014493966e-50 -1.217170083041654038e+02 1.442382930543402964e+01 1.093306949432982265e+02 1.814602488085448329e+00 -1.103622396708836106e+00 1.654757513218088860e+01 1.626054253221419543e+01 1.545790951614514519e+01 1.436499047221287384e+01
9.165459774849024965e-50 -1.215338816557813288e+02 1.458921064057652472e+01 1.054530348291114876e+02 1.026830314134272726e+00 -9.750871770194660115e-01 1.587358558234874906e+01 1.599673429666427538e+01 1.597260091980024654e+01 1.580371074800755693e+01
1.282013634071072592e-49 -1.211958066157553162e+02 1.466814665217960822e+01 1.058612527735837716e+02 1.921214713322655143e+00 5.505689482983378014e-01 1.628658027045370105e+01 1.578989949592117270e+01 1.515882487637344234e+01 1.446896356991642030e+01
1.407520218666000366e-49 -1.210999091633203335e+02 1.456481594639144816e+01 1.146758526637897404e+02 -5.855799783067539011e-02 -1.104000020132531290e+00 1.531930056663318318e+01 1.567023363762193355e+01 1.534411636864600936e+01 1.454069027784840529e+01
1.411757750194478537e-49 -1.210944030498640558e+02 1.575518251775241296e+01 9.547665626845659403e+01 6.940553957121053941e-02 1.078527761138239782e+00 1.613786590638921581e+01 1.641748369893080906e+01 1.663884681970891677e+01 1.678248461653697987e+01
1.420359072926692043e-49 -1.210858289012924729e+02 1.425855938156805536e+01 1.080696547691729563e+02 1.273582503509711472e+00 -8.601580283116359027e-01 1.578344078940916440e+01 1.570519291737616285e+01 1.531430865548702158e+01 1.469526319491055055e+01
1.451423257756820143e-49 -1.210616939771040848e+02 1.472598023840030912e+01 9.281308592180937467e+01 -8.206837889839064815e-01 1.695251566875615623e+00 1.479316957603179716e+01 1.566544923860446303e+01 1.631969466255596402e+01 1.660406698694288252e+01
1.529310253260653113e-49 -1.210069217903036218e+02 1.561503937176162538e+01 9.408178080563706658e+01 -1.660950698948546744e-01 1.805686143263734778e+00 1.615699940357815834e+01 1.678148709616456102e+01 1.722611463581428382e+01 1.742232277584339428e+01
1.740490370989506003e-49 -1.208750717132683690e+02 1.580939512006573011e+01 9.487784766548691096e+01 2.517334296507822700e-01 1.521300977037009616e+00 1.655298411038363326e+01 1.696009746662009121e+01 1.723607244566129637e+01 1.734945789855779807e+01
1.810368037883456905e-49 -1.208332084487430507e+02 1.508808526057128674e+01 9.064567785502885044e+01 -8.131065231680434380e-01 4.431224318825659481e-01 1.470760736479290287e+01 1.529467257958633475e+01 1.579788367064858967e+01 1.601298644999748433e+01
2.084540569528786923e-49 -1.206896901285739148e+02 1.530652623757571007e+01 9.406594301190715157e+01 4.640139263439877482e-01 2.388149661082879405e+00 1.665656001118705376e+01 1.733324113242385778e+01 1.769565610535554612e+01 1.768760819608487722e+01
2.594679289037832005e-49 -1.204682756882572221e+02 1.447295855199174852e+01 1.086420164583200858e+02 6.818549988930211470e-01 -1.115252899707297018e+00 1.560589360892316080e+01 1.577980776637928884e+01 1.563400894716047063e+01 1.520416597516387469e+01
2.995417731114889037e-49 -1.203221549111913333e+02 1.537344517744560868e+01 8.871677362122355248e+01 -9.376221352415363697e-01 9.510647681367867534e-01 1.540126341584618253e+01 1.634986506145824947e+01 1.670742752503220174e+01 1.625751377014698917e+01
3.378592967657191605e-49 -1.201992792681306810e+02 1.478313569291901786e+01 1.026000370122016818e+02 7.469726872661759387e-01 -3.539686655688658590e-01 1.557678238526403547e+01 1.560337779924987522e+01 1.560922178062832089e+01 1.559416648160565799e+01
4.040311831805844660e-49 -1.200179167341131716e+02 1.454353941993607791e+01 1.024622722378998674e+02 2.348677581227434530e+00 8.433739469070999917e-03 1.686422622233424562e+01 1.678342799513407968e+01 1.665166089088893031e+01 1.647192328255771088e+01
5.285495937382058717e-49 -1.197467721556063651e+02 1.519962345308190521e+01 9.746339236742502976e+01 8.746354446096731294e-01 2.171148581293744328e+00 1.641605338379566348e+01 1.672539131950455982e+01 1.699401900927363940e+01 1.721476898054209670e+01
6.721500397659170512e-49 -1.195039272061236488e+02 1.514198487488609857e+01 8.944136183291877273e+01 -7.356178173777543350e-01 3.404670207477860089e-01 1.482962509257358086e+01 1.541699891522189070e+01 1.585987863721496716e+01 1.592557247652709052e+01
7.158593058658156093e-49 -1.194384251477216168e+02 1.506498364383497801e+01 1.190018374466735196e+02 4.986594055427495675e-02 -9.254325450933915675e-01 1.587214866399423840e+01 1.588288478828354755e+01 1.513712790271085851e+01 1.432464335950899148e+01
7.539861942574792448e-49 -1.193840347373491966e+02 1.554473527530860899e+01 1.015160513058164753e+02 2.094016316079327922e+00 4.331010100475651825e-03 1.762913388679848481e+01 1.760117699019142279e+01 1.755512687510188741e+01 1.749138870486975250e+01
8.214710563598295056e-49 -1.192958120910016788e+02 1.517272828791106143e+01 9.728745353060834589e+01 5.766652378921293121e-01 2.137620822687583910e+00 1.611313653098412146e+01 1.644809190933295895e+01 1.674400606034338423e+01 1.699182050732046179e+01
9.061569504549607652e-49 -1.191951962696488181e+02 1.442127770653449303e+01 1.012635993622528332e+02 1.467511598179104482e+00 1.410517220620734591e+00 1.577380479204792962e+01 1.565051038889480850e+01 1.551966361279224493e+01 1.538206838285705658e+01
9.823603839222433154e-49 -1.191119505644184642e+02 1.463302005282777962e+01 9.996227681838789181e+01 4.086919203165013670e-01 6.287672532710999462e-01 1.504320170037327564e+01 1.504468912149179616e+01 1.504617422813730521e+01 1.504765701196028971e+01
1.404251678278360961e-48 -1.187521489686321985e+02 1.426858041816957012e+01 9.931999585869175462e+01 1.249881968416268307e+00 1.278620983613322437e+00 1.557229338358829374e+01 1.562371211859354680e+01 1.567262345144138536e+01 1.571893688142146672e+01
1.453026339372191517e-48 -1.187155050042012476e+02 1.489025074807070936e+01 9.441941544606626735e+01 9.732731313597859923e-01 2.047603559557934716e+00 1.654022522372853388e+01 1.699198130777461913e+01 1.715720306374052484e+01 1.701336538506044604e+01
1.640012846529184644e-48 -1.185919494411490973e+02 1.492139498990822410e+01 8.952432339976778053e+01 -1.147595142696504311e+00 9.507845661193350395e-01 1.470799098460963883e+01 1.575243553924488715e+01 1.636752985605794919e+01 1.623549053516833141e+01
1.943943713403822578e-48 -1.184194347645953371e+02 1.495669068038356997e+01 1.141610199534488288e+02 5.634736342340573856e-03 -1.641220200544628582e+00 1.611422697472733034e+01 1.659786018755190540e+01 1.613401414113489452e+01 1.499047623131916396e+01
2.040059032542423833e-48 -1.183686747712458072e+02 1.511200832479312339e+01 1.082592263648886757e+02 1.796668206995589046e+00 3.921523281411154471e-03 1.670437277352391447e+01 1.614113122820899093e+01 1.534591320423735716e+01 1.449797025295725206e+01
2.336313847794997553e-48 -1.182305791076105947e+02 1.444698919311148266e+01 1.004280320885482354e+02 1.105989532437270384e+00 1.540547065226862244e+00 1.551133214241850844e+01 1.546892232456344729e+01 1.542577968384064491e+01 1.538193515761061470e+01
2.387096009117139649e-48 -1.182065759479900464e+02 1.461008535603057901e+01 1.043025623465202898e+02 6.902541175692391562e-01 -9.582636745280659341e-02 1.530184392159333484e+01 1.525713729449995881e+01 1.516920609860141944e+01 1.504392434153337454e+01
3.147583160209573501e-48 -1.179275186085810958e+02 1.436305524501603159e+01 1.054895031163985948e+02 1.763070434549977250e+00 -8.041696606923895985e-01 1.629099653846959583e+01 1.625158612040190320e+01 1.601207028411764810e+01 1.559782770741014701e+01
3.892142611999229046e-48 -1.177126937102085407e+02 1.496764788386262346e+01 1.153961923379761316e+02 -3.567614292388121555e-01 -1.283903013713109331e+00 1.568366783538970921e+01 1.628204951444168103e+01 1.600957313967947115e+01 1.504676819304782143e+01
4.101044754258528405e-48 -1.176579117568425801e+02 1.517396382801203103e+01 1.130004981001660269e+02 -1.800406596961607875e-01 -1.093130170800314716e+00 1.576209734388420181e+01 1.623610003938935265e+01 1.617884550690568091e+01 1.561897120732686517e+01
4.691056867950652652e-48 -1.175209956141534064e+02 1.504392390561357118e+01 9.402714923371351574e+01 -7.398871168474752125e-01 1.271468879718572254e+00 1.485629839819525344e+01 1.543805412905578400e+01 1.595785386667248673e+01 1.633398677762930618e+01
5.081192081035514508e-48 -1.174386076205212248e+02 1.568353401359412302e+01 9.540203657936967829e+01 -3.260423295606429406e-02 1.255731291051237264e+00 1.602689146601451498e+01 1.637160670546035490e+01 1.665370549079641194e+01 1.684751607853507593e+01
5.108298638354244079e-48 -1.174307871149122491e+02 1.551189884590161405e+01 1.077858330666835514e+02 1.280007621108046223e+00 1.569723539327583239e-02 1.665543724245312873e+01 1.628742620693031640e+01 1.576238764162101802e+01 1.518663050878260634e+01
5.595045232717794087e-48 -1.173372720899835002e+02 1.540671197328333974e+01 1.055157808712905023e+02 1.969360704573334786e+00 -5.558325296945039184e-01 1.745009586616570729e+01 1.730565445572755223e+01 1.695819113202278672e+01 1.644485429181470337e+01
9.400453757960071972e-48 -1.168158955559697318e+02 1.495856678137232620e+01 9.003982091134267307e+01 -1.176196389552828236e+00 8.525004900629724602e-01 1.460117585606846902e+01 1.558579253475262760e+01 1.627940836106598255e+01 1.636022086502499917e+01
1.569233214518665602e-47 -1.163009813215508927e+02 1.524544824400035381e+01 1.081157734435995934e+02 1.602517975215002721e+00 9.331104417462654510e-02 1.663060572321494490e+01 1.611078051088734497e+01 1.540200026452191828e+01 1.465903512352317861e+01
1.822057973855423343e-47 -1.161491018060774394e+02 1.463979368951740412e+01 9.560624365015560500e+01 9.691603721836994367e-01 2.147409921924625209e+00 1.618032435592479956e+01 1.662413603050723054e+01 1.690364070657813045e+01 1.699569491063168414e+01
2.030515384380747230e-47 -1.160382787784479888e+02 1.541275013750429501e+01 1.004100693605288370e+02 2.166389830924488891e+00 1.217891966496402745e-01 1.757530199135349491e+01 1.757004016983632866e+01 1.756335796830997253e+01 1.755525978639863638e+01
2.037782648401668268e-47 -1.160322061435563654e+02 1.537713017116681158e+01 1.065875204681009620e+02 1.915273799414718425e+00 -2.615602606544857878e-01 1.724883821894513503e+01 1.692655466905381090e+01 1.637354486614138693e+01 1.567215801785492069e+01
2.150030647944368327e-47 -1.159760863263141744e+02 1.490850812304327100e+01 1.113693968058440475e+02 9.374397380018564263e-01 -2.241309359447303251e-01 1.579372892700998321e+01 1.538961532389222775e+01 1.479425106503144072e+01 1.424430649065983445e+01
2.509625752456829352e-47 -1.158189347837900414e+02 1.490429065386294027e+01 9.846658990722932003e+01 1.315675900412323074e+00 2.087009146933153758e+00 1.641755608377338405e+01 1.660066899373900640e+01 1.676755353865765130e+01 1.691661322130228484e+01
2.585031338978817738e-47 -1.157868307919270308e+02 1.532933253161536769e+01 9.493388747262508787e+01 8.993044415334150443e-01 5.490794952928030881e-01 1.635923212871010080e+01 1.637512049969226879e+01 1.627453249228952714e+01 1.606867126351732367e+01
2.836403309062398737e-47 -1.156915316141213168e+02 1.483383325937202635e+01 1.093532424471978288e+02 7.258917497874648461e-01 -7.123911056578080547e-02 1.549386785793861598e+01 1.524192645065028451e+01 1.487493089609432673e+01 1.449634864112567989e+01
3.526041251558215554e-47 -1.154713926400520023e+02 1.544107704160087025e+01 9.302997146307160392e+01 -6.901314904685964535e-01 1.233382673768566917e+00 1.538542079981484711e+01 1.603200375458228066e+01 1.655003388708086831e+01 1.682681662099503228e+01
4.339116689959696478e-47 -1.152613976234713107e+02 1.548895477965387535e+01 9.846447196915556788e+01 5.324820573062112317e-01 1.573252248156492783e+00 1.617279072527312067e+01 1.631758436119598699e+01 1.645442869403278507e+01 1.658201093324169051e+01
6.384904117889277300e-47 -1.148726319506136235e+02 1.543981931924154338e+01 1.091038978514176705e+02 7.979959823891373816e-01 -6.014980714393836081e-02 1.616074098066158626e+01 1.589000167075983505e+01 1.549832750095563760e+01 1.509093596965364981e+01
6.538223986732519605e-47 -1.148464028562821397e+02 1.557938653160454834e+01 1.037521716740974682e+02 1.363543109580376722e+00 -7.627471858471555066e-01 1.707970992626128748e+01 1.713935615911239196e+01 1.711880183044020143e+01 1.701910367152472148e+01
6.642704165019692550e-47 -1.148280492888589350e+02 1.521912622857662356e+01 1.126841114377117918e+02 1.194255053859416549e+00 -8.268932063776333052e-01 1.666421043037320970e+01 1.622182408491665839e+01 1.529843760926462970e+01 1.433700499219951574e+01
6.668486110561989996e-47 -1.148216755589747748e+02 1.460432470962833840e+01 9.298855105972708657e+01 -5.393301722465189130e-01 1.156242259030067387e+00 1.465191513077369301e+01 1.522835243483327794e+01 1.566732797584788806e+01 1.587214356339390164e+01
9.104716896153343148e-47 -1.145077758037424758e+02 1.523204311861739058e+01 9.803975491602618320e+01 2.102570531276541033e+00 8.686937019382430236e-01 1.742688935204213863e+01 1.748457040855912581e+01 1.750674766431617968e+01 1.749307156666933949e+01
9.923045011880234608e-47 -1.144192085921720832e+02 1.461882317517014052e+01 1.117204853921451502e+02 1.633748712761668997e-01 -1.262635627706179875e+00 1.552127964469924848e+01 1.588224153178753717e+01 1.571384449662934557e+01 1.508664511502076344e+01
1.436640403579336585e-46 -1.140466759955067317e+02 1.550708824699210453e+01 9.621966135022884714e+01 7.716073860408876328e-01 3.072843347454359275e-01 1.633039182678100687e+01 1.633217119740336543e+01 1.628392586181682233e+01 1.618858093044508450e+01
1.487146832754567602e-46 -1.140096239233259894e+02 1.578609145962984250e+01 1.014177232160897688e+02 8.492390706270249723e-01 2.946362348445070722e-01 1.660621134642849839e+01 1.657076931011718912e+01 1.652927766767497175e+01 1.648205630591188253e+01
1.533524752561251439e-46 -1.139764144845537999e+02 1.503476315049994305e+01 8.928445756603815653e+01 -6.595641970872776483e-01 4.911242964621500562e-01 1.489023944331278138e+01 1.548364045065755334e+01 1.583366092069048570e+01 1.575052032755997899e+01
1.638324627654850785e-46 -1.139078091790397451e+02 1.490791955734249541e+01 1.002286470832816718e+02 4.713253285689500416e-01 1.436042773618739332e+00 1.535861358835787271e+01 1.533788969704801808e+01 1.531707746964408656e+01 1.529618118195666909e+01
1.879141519263644209e-46 -1.137681682963548440e+02 1.521363621364091223e+01 1.163336398950435893e+02 4.382292448204125890e-01 -1.021262298993519835e+00 1.628066091078992628e+01 1.613152902827139457e+01 1.531319622391037250e+01 1.442227798300489816e+01
1.902773129026487074e-46 -1.137531709665462358e+02 1.430560039786301019e+01 1.033363735675138741e+02 2.047179618748662833e+00 4.147058174720203994e-01 1.622724804139374299e+01 1.602290512515083876e+01 1.574813181442858401e+01 1.541419715912771160e+01
1.970509324421652841e-46 -1.137156912805663040e+02 1.476491775263782102e+01 1.006652799459117915e+02 2.024823241110393468e+00 1.469952338595458485e+00 1.672697403614283829e+01 1.666082441932608660e+01 1.659140618773823306e+01 1.651883902103501711e+01
1.995539705482743084e-46 -1.137005687873964916e+02 1.459311705032268236e+01 1.086567952777741368e+02 6.281378557383128225e-01 -1.257914329664050257e+00 1.574790768065413182e+01 1.599117640501190252e+01 1.589136326500820218e+01 1.547296226945988451e+01
2.376931536075006633e-46 -1.135231729449136253e+02 1.494619106854057833e+01 1.081484806253065614e+02 1.546608623437354169e+00 2.235514548032906390e-01 1.622078064098887751e+01 1.566840142330651275e+01 1.495716399759653825e+01 1.424351295397712747e+01
3.066988851611107346e-46 -1.132657870800395585e+02 1.532100913410097576e+01 1.053907925815581166e+02 1.696642907322923222e+00 -1.041916779893002243e+00 1.725990501897150153e+01 1.730360671061495736e+01 1.714428187498638678e+01 1.679824606117605512e+01
3.359543832163284117e-46 -1.131721781296947711e+02 1.493216108686073795e+01 9.044750677029901453e+01 -3.217933536573713837e-01 1.212332982147296789e+00 1.542539232517009751e+01 1.603107566251555482e+01 1.617034864682312545e+01 1.578409989380634215e+01
3.448070070889224344e-46 -1.131436686554373665e+02 1.473664019746124154e+01 1.171000577204576558e+02 -1.615781887707896658e-01 -1.469693256757251376e+00 1.580552334252088720e+01 1.619751711742859257e+01 1.544355035340083759e+01 1.413505970566520809e+01
3.481455560202891130e-46 -1.131315328594516529e+02 1.484878932797667517e+01 1.029696472355023644e+02 2.301821775604819820e+00 -4.123018827177400425e-01 1.718722689910895340e+01 1.714726750338006767e+01 1.703204143897769640e+01 1.684532193381617660e+01
3.508928044000030849e-46 -1.131211727399522431e+02 1.462629996213184569e+01 1.076746575949804452e+02 1.245531910291257205e+00 -1.467349651573126579e+00 1.638439626333032351e+01 1.655020573672770468e+01 1.633655716353690224e+01 1.578558913043394796e+01
6.014873104310706771e-46 -1.125797480775520683e+02 1.447935530226090961e+01 1.139219562274515880e+02 7.233712798194460447e-01 -1.166011756180667547e+00 1.580965077844426148e+01 1.567004037601443933e+01 1.486224187572345201e+01 1.383957526558709361e+01
8.365711876579327831e-46 -1.122473418975954758e+02 1.476073961177758065e+01 1.009172076731378809e+02 5.946546411122604070e-01 1.288780531859146095e-01 1.534706918058464353e+01 1.533683254616529013e+01 1.532471772328982951e+01 1.531076420891979950e+01
8.587303412832364571e-46 -1.122186985651761262e+02 1.542727528691522920e+01 1.011245514864384916e+02 6.277051657941470353e-01 -2.093295711856377750e-01 1.606806317983969024e+01 1.607801879948064538e+01 1.608479872723624027e+01 1.608836987639698179e+01
1.097573044998805663e-45 -1.119707968176619062e+02 1.528244800116513602e+01 1.037364257828389782e+02 2.225473105068669355e+00 2.568479792607014645e-01 1.739354094165155473e+01 1.717149867100414440e+01 1.685311806788530475e+01 1.645463599501420049e+01
