weight logl A lam0 gamma C W
1.682889341269821790e-05 -1.674683725907763119e+02 5.556855238846749216e+02 1.215891634122039250e+03 1.129950552812686082e+00 2.207566313202089248e+02 2.517186100193065101e+00
1.694282146790008586e-05 -1.674591256140363100e+02 2.568682674335851743e+02 1.215688125542104899e+03 6.496557035714084494e-01 2.023637903697501770e+02 1.269339079705152917e+00
1.716368517849148061e-05 -1.674436740209430354e+02 4.918053207517602345e+02 1.215739341628540615e+03 1.210894713370983755e+00 2.114172005595559654e+02 2.326231354166565346e+00
1.726532003000692505e-05 -1.674352699789220651e+02 2.535651527726043071e+02 1.215890488627301011e+03 6.090784771457881108e-01 1.957451730558826739e+02 1.295383936237420208e+00
1.732294054823597227e-05 -1.674294381796023572e+02 3.472938423093324900e+02 1.215557743750088548e+03 6.929375578285089654e-01 1.911217236142894933e+02 1.817134314936486694e+00
1.736049620773339030e-05 -1.674247725537193503e+02 5.699062147181127784e+02 1.215772427775181313e+03 9.247151847096598543e-01 2.346281421101249691e+02 2.428976377653034646e+00
1.744465246246984299e-05 -1.674174366933966667e+02 4.416296308392192600e+02 1.215679027001989652e+03 1.067689626437187789e+00 2.180616380817306492e+02 2.025251368026934617e+00
1.753693495883668955e-05 -1.674096606200540123e+02 2.850959621460019662e+02 1.215794804900402141e+03 7.791333593879112840e-01 1.950169667643081084e+02 1.461903376287052803e+00
1.754116547440412766e-05 -1.674069194145419885e+02 4.095184060637259904e+02 1.215661320020301218e+03 1.073034362955754828e+00 2.017352629989886736e+02 2.029979290560515182e+00
1.766196308640427927e-05 -1.673975564968943104e+02 4.375539369072805584e+02 1.215923901035841027e+03 9.695717988648313579e-01 2.141648306800176442e+02 2.043070916536371850e+00
1.776145987656211885e-05 -1.673894389114952048e+02 3.495413859521326003e+02 1.215669437435638656e+03 9.206378042196219358e-01 1.933756480290932132e+02 1.807577063165390685e+00
1.800764495908905398e-05 -1.673731734582602826e+02 3.486878541208066622e+02 1.215962459599207250e+03 6.975218903488329403e-01 2.052332877064284844e+02 1.698982937989960362e+00
1.799163628090877078e-05 -1.673715628470860679e+02 4.304152709897329601e+02 1.215627919975625218e+03 6.967403430978900136e-01 2.269428795364637779e+02 1.896579755526440758e+00
1.800201506098095708e-05 -1.673684861464751066e+02 4.520631228348539707e+02 1.215460358679091541e+03 1.006409174349238489e+00 2.114634338536451708e+02 2.137783892924622453e+00
1.817888135178205063e-05 -1.673562092908868522e+02 4.603262813612518585e+02 1.215527151016099197e+03 1.042565065841180250e+00 2.191220067850930491e+02 2.100776129769216904e+00
1.827480656641931035e-05 -1.673484464249588655e+02 4.209837446534787091e+02 1.215837942990171541e+03 1.059483162671096546e+00 2.065929072512576283e+02 2.037745391430498820e+00
1.829191924786251013e-05 -1.673450104547667650e+02 3.001012117953448524e+02 1.215666389131783262e+03 6.509058241767031738e-01 1.842919746547271416e+02 1.628400869639535120e+00
1.837121168703893483e-05 -1.673381849887859687e+02 4.287840900644631006e+02 1.215903774603047850e+03 1.002316112563024664e+00 2.058395718195792199e+02 2.083098435709423768e+00
1.833908593387501807e-05 -1.673374352203802005e+02 4.132746541960339073e+02 1.215791270535911508e+03 9.351544269236796714e-01 1.953520876713429857e+02 2.115537433576446524e+00
1.958132662699284528e-05 -1.672693934569431065e+02 5.412113921827968852e+02 1.215580555160263202e+03 1.091218068872481517e+00 2.298371264294262062e+02 2.354760523639688241e+00
1.970567537189682385e-05 -1.672605631617398387e+02 4.282320063328535866e+02 1.215941927416496128e+03 7.954214633266707413e-01 2.120259471678035368e+02 2.019715096444956615e+00
1.973834925498026585e-05 -1.672564064397969901e+02 4.799075129741598857e+02 1.215703055233928353e+03 1.176838657118931097e+00 2.159092609670343563e+02 2.222727783072878438e+00
1.998828238196290118e-05 -1.672413236249809927e+02 3.472033489957810843e+02 1.215589625290941513e+03 9.306327677825698697e-01 2.018165282231834681e+02 1.720391050488284224e+00
1.996465998157647033e-05 -1.672400061362926351e+02 4.090091252814959830e+02 1.215548389082263384e+03 9.307748274757352558e-01 1.970114381637699239e+02 2.076067913079739480e+00
2.002814550242446582e-05 -1.672343312865462508e+02 4.019963436291415633e+02 1.215937717131342879e+03 7.322780407103933742e-01 2.119611431534901840e+02 1.896556782287396548e+00
2.016992049543755617e-05 -1.672247774357029755e+02 2.937989449167772023e+02 1.215617516117800506e+03 8.049319801872423241e-01 1.960889074966165140e+02 1.498294567844673519e+00
2.015512057584632752e-05 -1.672230114669580985e+02 4.563447532813397061e+02 1.215825404884486034e+03 1.113159621910461805e+00 2.122587800019767883e+02 2.149945237964195233e+00
2.025936747206886728e-05 -1.672153525681343353e+02 4.790219715200203723e+02 1.215821068973281172e+03 9.174394188399773720e-01 2.287618248649557415e+02 2.093976876617416050e+00
2.057490025669842548e-05 -1.671973979471775351e+02 4.820080297612124696e+02 1.215927989501420598e+03 1.001964304242989545e+00 2.132901636602425981e+02 2.259869941911714086e+00
2.064640360342180362e-05 -1.671914287013389355e+02 3.904539067415355476e+02 1.215878858199625711e+03 7.386571900078982011e-01 1.988955804076605887e+02 1.963110019545195373e+00
2.067400652256742432e-05 -1.671875926582954435e+02 6.767843665806159379e+02 1.215745703441959677e+03 1.175394004030615447e+00 2.352026715839133146e+02 2.877451867459589696e+00
2.075388439926776436e-05 -1.671812364168161480e+02 5.918777908503291201e+02 1.215536899793866496e+03 1.067604228870910221e+00 2.312133092891836270e+02 2.559877684679710441e+00
2.114225714601176802e-05 -1.671601960998608831e+02 5.888675341388986908e+02 1.215561866879467516e+03 1.259294720547638580e+00 2.218589664467010039e+02 2.654242664023079623e+00
2.109725019816828976e-05 -1.671598271363102128e+02 5.255331814074115755e+02 1.215875367305043710e+03 1.046886034515065012e+00 2.118630202388903001e+02 2.480532850021850422e+00
2.105458924249626275e-05 -1.671593512933009436e+02 3.576330287285674672e+02 1.215462930350006900e+03 6.853606951734951824e-01 2.022737881807466351e+02 1.768064127068188496e+00
2.112715094817103233e-05 -1.671534108578461257e+02 4.022956349976833508e+02 1.215713685923602270e+03 1.063991491577989112e+00 2.051633181841842770e+02 1.960855568910835123e+00
2.143644350017404082e-05 -1.671363774050168161e+02 4.263796330970503732e+02 1.215765332864643824e+03 1.039641676477946586e+00 1.993079579496842371e+02 2.139300595336443678e+00
2.140307854364969110e-05 -1.671354350770765791e+02 5.133785344917012026e+02 1.215649633549598093e+03 1.220456613803748036e+00 2.106658995058684525e+02 2.436932297518802581e+00
2.188708186954494906e-05 -1.671105732521270681e+02 3.099517095653458227e+02 1.215828063761872954e+03 8.255228048012491771e-01 1.978503835798629780e+02 1.566596455145272682e+00
2.207770679149830963e-05 -1.670994014890033554e+02 4.705722057747925646e+02 1.215645135941833360e+03 1.174285623060756789e+00 2.109911123862692364e+02 2.230293970455488051e+00
2.250020750524540637e-05 -1.670779453143146327e+02 4.857694911887518288e+02 1.215482808151976087e+03 1.074896593174453185e+00 2.143310579501281268e+02 2.266444703976516983e+00
2.259850406227875626e-05 -1.670710861337849451e+02 2.864321800366892603e+02 1.215626624776687322e+03 7.091865877254304174e-01 2.059243439961329898e+02 1.390958322256780511e+00
2.272923074996651674e-05 -1.670628180515863903e+02 4.736469457606941091e+02 1.215846196150672313e+03 8.376401928626087123e-01 2.088943185409825105e+02 2.267399846337947888e+00
2.272636083512034403e-05 -1.670604443249336271e+02 4.326212093729799335e+02 1.215907668833334810e+03 7.960381904073587922e-01 2.070166237224022154e+02 2.089789706710225126e+00
2.305659468938719246e-05 -1.670435180137539817e+02 3.826749599785709961e+02 1.215670099179254748e+03 1.015202676287630945e+00 1.999612754672867823e+02 1.913745344363817935e+00
2.321575940226529457e-05 -1.670341385132945220e+02 6.244682355485306289e+02 1.215769277829040220e+03 1.215152217411073821e+00 2.202024153645513422e+02 2.835882769563202732e+00
2.316971997016674148e-05 -1.670336235934463218e+02 5.077647402696285894e+02 1.215740167786279244e+03 9.834716409866395281e-01 2.047783042931592661e+02 2.479582698090496695e+00
2.395072484313552833e-05 -1.669979712576897839e+02 5.835928441681518279e+02 1.215705692748442743e+03 9.351545412976145499e-01 2.272242975913656835e+02 2.568355806814595965e+00
2.391891105087199488e-05 -1.669968004425207653e+02 3.762145148855726120e+02 1.215704052091084122e+03 9.445988823923051614e-01 2.124079186127670482e+02 1.771188745422600075e+00
2.388213486964229553e-05 -1.669958391615080870e+02 4.067469583440658880e+02 1.215679620004376375e+03 6.580107567903045185e-01 2.112296244383126123e+02 1.925615118739426812e+00
2.392532014604887750e-05 -1.669915325274532734e+02 4.746291645700675872e+02 1.215550116000793651e+03 9.467277277276772152e-01 2.037444020741289137e+02 2.329532295063409197e+00
2.387799296231447581e-05 -1.669910126077498091e+02 4.932283691757417614e+02 1.215677746076300537e+03 1.205594639966779846e+00 2.132314054871982307e+02 2.313113155394709075e+00
2.407637982906784055e-05 -1.669802385761237247e+02 4.669621658350308735e+02 1.215710271199180625e+03 1.167881586078323597e+00 2.106085197869880972e+02 2.217204538103785261e+00
2.463414234064340372e-05 -1.669548364652163741e+02 6.025469517689230088e+02 1.215850368448936479e+03 1.091847080593706387e+00 2.257325551330045812e+02 2.669295757600822938e+00
2.460667200529766878e-05 -1.669534522200453921e+02 4.856965712600774054e+02 1.215705550421111639e+03 8.293815399864012949e-01 2.327963214128880907e+02 2.086358445495557490e+00
2.457050647225192139e-05 -1.669524230461759373e+02 4.853675893802509904e+02 1.215635688118133430e+03 1.175813884506016427e+00 2.082393113776739995e+02 2.330816338995485015e+00
2.453200589049662548e-05 -1.669514912180593171e+02 5.084475123669581080e+02 1.215572025689778229e+03 1.130856379102519016e+00 2.224849618491300589e+02 2.285311816767836124e+00
2.502234934941645252e-05 -1.669292004464497268e+02 3.175926493210309900e+02 1.215618691942467422e+03 8.516619676001428996e-01 2.017854402977108634e+02 1.573912611596060218e+00
2.560930777358406892e-05 -1.669035139756276465e+02 5.009111268767944125e+02 1.215726340247245389e+03 8.279816058662397005e-01 2.141145460780203962e+02 2.339453979433369746e+00
2.558883266159498761e-05 -1.669018138137821836e+02 3.431751301118063679e+02 1.215784736061258400e+03 7.342236763139308175e-01 2.169579441597266509e+02 1.581758766386343273e+00
2.574902915144910434e-05 -1.668930729223951914e+02 4.560861685732663773e+02 1.215800181424918492e+03 9.736888355097461645e-01 2.238353842894022989e+02 2.037596379237258226e+00
2.594383739551667985e-05 -1.668830357444703054e+02 4.733315141272002506e+02 1.215464060325212586e+03 9.396347272165416209e-01 2.122799125450169413e+02 2.229751785990695900e+00
2.593939609511344493e-05 -1.668807069481565577e+02 4.341118293375614599e+02 1.215630361597320416e+03 6.934305497892878645e-01 2.166517745744373826e+02 2.003730780374517462e+00
2.589441370144974510e-05 -1.668799425876988778e+02 3.452993199402226310e+02 1.215640759186822606e+03 7.474551984556002671e-01 1.882475002820448822e+02 1.834283692600817028e+00
2.605874559344063221e-05 -1.668711164107242837e+02 6.396991104226672178e+02 1.215586405065105964e+03 1.133066971861054428e+00 2.274882926845776296e+02 2.812008929662317858e+00
2.605605620398562439e-05 -1.668687196209204160e+02 6.711345150923203846e+02 1.215667444340451084e+03 1.152205720419815504e+00 2.318004321963346399e+02 2.895311750427929987e+00
2.612821276578433178e-05 -1.668634541665331312e+02 6.238609102579807768e+02 1.215816260363891161e+03 1.187188680653325612e+00 2.300485185161920469e+02 2.711866671786760996e+00
2.654645316354861678e-05 -1.668450736980007321e+02 5.299912503961097627e+02 1.215578893944805714e+03 8.915886575027276439e-01 2.317172338952975110e+02 2.287232768519879222e+00
2.677981061896748781e-05 -1.668338215774336390e+02 4.393200781806442023e+02 1.215616648252521600e+03 7.056582507215662936e-01 2.253621632442225859e+02 1.949395905046215294e+00
2.776970779060434949e-05 -1.667950240671590052e+02 6.257052159133373834e+02 1.215701281119876285e+03 1.026078347416287340e+00 2.358246840439724679e+02 2.653264302886405357e+00
2.835753395157567238e-05 -1.667715771032177656e+02 3.631412128323974571e+02 1.215478249656342769e+03 8.026331159312798391e-01 2.105296245041283214e+02 1.724893651844596087e+00
2.834856963813683830e-05 -1.667693932707181261e+02 4.104537003192588713e+02 1.215587682117413351e+03 9.243244302129158818e-01 2.189287699107790957e+02 1.874827600257986671e+00
2.863845701359085644e-05 -1.667567193805204795e+02 3.094397340878751947e+02 1.215661424487205522e+03 6.697160648419675510e-01 2.138172416699409268e+02 1.447216004056127270e+00
2.952141834939520643e-05 -1.667238538002935400e+02 6.517616455271330551e+02 1.215688975534674455e+03 1.254031256579628328e+00 2.332777521833203309e+02 2.793929722946528305e+00
2.945463084557000573e-05 -1.667236187038700734e+02 4.920589212889868804e+02 1.215653517977568299e+03 1.193320230263263060e+00 2.113088447206041849e+02 2.328624350483742500e+00
2.942415215084292454e-05 -1.667221540071116976e+02 2.783786498708812474e+02 1.215722233332019869e+03 7.206328261384177258e-01 1.875244391295786954e+02 1.484492640868652957e+00
2.944725719059298154e-05 -1.667188690746225745e+02 3.590359296619602105e+02 1.215729946830141216e+03 7.582841395094412906e-01 2.192714757345974874e+02 1.637403718195116653e+00
2.985411107298518285e-05 -1.667026472911942392e+02 4.559444843487170260e+02 1.215510929666465927e+03 9.895804045238911772e-01 2.045053026363559354e+02 2.229499570284792842e+00
2.990233935994841277e-05 -1.666985331291385819e+02 3.942835221712281850e+02 1.215798741965562840e+03 9.751067006901185108e-01 1.978604764127219937e+02 1.992735129924495752e+00
3.014258077145355635e-05 -1.666880310302786370e+02 2.265995017209566811e+02 1.215563324803162232e+03 4.871502259002220558e-01 1.875398349070345034e+02 1.208273974610697854e+00
3.070061834695497955e-05 -1.666671870499528723e+02 3.227871261519871950e+02 1.215734181285496106e+03 5.637166737282780504e-01 1.972817234463034879e+02 1.636173490951096765e+00
3.084880870654071214e-05 -1.666598717120033086e+02 5.562146463016235884e+02 1.215858510677939421e+03 1.147414736471283447e+00 2.179468627946162087e+02 2.552065394149657607e+00
3.081088535617664182e-05 -1.666586017977415679e+02 4.028034073899527243e+02 1.215947626042188404e+03 8.436324275572062437e-01 2.092859012228450695e+02 1.924656200137689011e+00
3.086289910837664198e-05 -1.666544150595274800e+02 4.627560427540299770e+02 1.215504119502147887e+03 1.028802566132446694e+00 2.069348314361598966e+02 2.236240460547076925e+00
3.117148451147813557e-05 -1.666419661270020640e+02 3.198888598368477005e+02 1.215567323537818538e+03 6.430990594366824409e-01 1.894587355357646175e+02 1.688435526249257856e+00
3.167351284030413147e-05 -1.666234890714151788e+02 3.633916001537658644e+02 1.215897918201610764e+03 6.385283596978210685e-01 2.080531469950501275e+02 1.746628711953160051e+00
3.168826436801925543e-05 -1.666205234428096844e+02 2.522583703392275822e+02 1.215864494470165255e+03 5.088007531728901967e-01 2.013541218252960334e+02 1.252809567802631641e+00
3.193259329997894837e-05 -1.666103426242198111e+02 4.535041229266352616e+02 1.215624102747747429e+03 1.053790172178818763e+00 2.012713709625997467e+02 2.253197366111772570e+00
3.267114260246737056e-05 -1.665849776468786558e+02 5.893495473753148417e+02 1.215567244148364125e+03 1.059001262532277332e+00 2.205899090516494141e+02 2.671697676058804927e+00
3.278395178597283150e-05 -1.665790307250995852e+02 5.351736550287004093e+02 1.215558634845916004e+03 1.098246157146244295e+00 2.109404869769541619e+02 2.537083623435313573e+00
3.274963125372214005e-05 -1.665775781433482621e+02 4.922070368318025544e+02 1.215573506966226205e+03 1.161261498628571642e+00 2.124355519170095477e+02 2.316971111427192032e+00
3.285819449418920309e-05 -1.665717686802372270e+02 3.028900540211656107e+02 1.215925242364516180e+03 5.908634052955764604e-01 2.043246047524163771e+02 1.482396377999520398e+00
3.281716358883215849e-05 -1.665705181872637013e+02 6.535489395355599527e+02 1.215694436142718814e+03 1.113279381608739849e+00 2.295845082675670028e+02 2.846659578502081622e+00
3.277219037647202357e-05 -1.665693895445553778e+02 3.276826900982796360e+02 1.215479698094358127e+03 6.226525288228227373e-01 1.998658563220269286e+02 1.639513102079388052e+00
3.294087143356408246e-05 -1.665617556663602272e+02 3.521666252537908122e+02 1.215852067694985863e+03 5.974589401365956176e-01 2.118399827019103441e+02 1.662418117496452297e+00
3.317336146133441767e-05 -1.665522226577054141e+02 5.729482214729941916e+02 1.215528316268355638e+03 1.147625819917741596e+00 2.251403671466146648e+02 2.544848925736547418e+00
3.328385724557967012e-05 -1.665463973338891321e+02 5.355235171492265636e+02 1.215625980383724254e+03 1.213832303360195874e+00 2.208374298163442404e+02 2.424967169716590654e+00
3.339787666873177515e-05 -1.665404775207684622e+02 6.729841298560673977e+02 1.215677507542037802e+03 1.176616091922012330e+00 2.341292374430176437e+02 2.874413025924873022e+00
3.381419050802585022e-05 -1.665255892940404010e+02 4.268827422845450315e+02 1.215580132494511645e+03 1.032310314548352759e+00 2.015580053579205639e+02 2.117915096086110172e+00
3.387917138333411133e-05 -1.665211694338516679e+02 4.899217002234631195e+02 1.215723086226984833e+03 1.049141663700530636e+00 2.257337560116518205e+02 2.170351961884577907e+00
3.406445215632630780e-05 -1.665132154641451336e+02 4.237364541613158622e+02 1.215932210564309344e+03 7.879835497623653984e-01 2.140163422693518669e+02 1.979925690104633151e+00
3.402796880364226755e-05 -1.665117870476095163e+02 3.228317200035993437e+02 1.215708235780328550e+03 7.453164184353933130e-01 2.127293180096176002e+02 1.517570417769138702e+00
3.432536689825519327e-05 -1.665005852053895410e+02 5.477767894508488098e+02 1.215523832926814293e+03 1.158345376522490477e+00 2.194907671617419282e+02 2.495671214485273293e+00
3.458647849938302406e-05 -1.664905070350698395e+02 4.513236207894408949e+02 1.215932151930757527e+03 9.260934740613152583e-01 2.134968473282713148e+02 2.113959182242577839e+00
3.452459043382261902e-05 -1.664897980095999230e+02 3.831064571400082741e+02 1.215667306404120609e+03 9.025668815240301956e-01 1.931074759215874792e+02 1.983902773891421445e+00
3.466490571746059048e-05 -1.664832420333664516e+02 6.185581751666849186e+02 1.215560948479208719e+03 1.190115570159445468e+00 2.280762414373334082e+02 2.712067558061022066e+00
3.560108385198323196e-05 -1.664540937632628470e+02 4.001452994690982337e+02 1.215704945693058107e+03 8.459760564031996166e-01 2.220792944145946990e+02 1.801812728754785375e+00
3.604784360914340010e-05 -1.664391228006632559e+02 5.491419809968206209e+02 1.215644264919931857e+03 1.025536344483116036e+00 2.333160720484263209e+02 2.353639747898903956e+00
3.610081942724512315e-05 -1.664351542820409406e+02 3.399422549039685464e+02 1.215919895783743868e+03 7.461109527421629917e-01 2.081275366901074335e+02 1.633336272124948696e+00
3.631167636589445631e-05 -1.664268304934171567e+02 2.734557324892413135e+02 1.215603844304253016e+03 6.539792556492670661e-01 2.042773220692071732e+02 1.338649487467811872e+00
3.705701047946794829e-05 -1.664040122953751393e+02 5.088143811737937199e+02 1.215763446700581653e+03 8.806904110756165194e-01 2.113046402732091451e+02 2.407965960974237873e+00
3.699680373629767998e-05 -1.664031383225304808e+02 3.363745774246759765e+02 1.215863713280779393e+03 8.482129147866684926e-01 1.990567491368101400e+02 1.689842614647988572e+00
3.707806099630390730e-05 -1.663984443990480031e+02 4.427336917408126737e+02 1.215493458917031830e+03 7.910293556412509863e-01 2.125899168069979623e+02 2.082571452072927709e+00
3.701751850522685380e-05 -1.663975785722323621e+02 6.231267645350530984e+02 1.215784415789281638e+03 1.091684479443140399e+00 2.336974676183517659e+02 2.666382185846674080e+00
3.697606518759251982e-05 -1.663961990294369571e+02 5.243488388156599740e+02 1.215669742133544787e+03 9.140543985275727534e-01 2.339737454730646107e+02 2.241058447628363481e+00
3.693670599056371890e-05 -1.663947640470278770e+02 5.152677120216729918e+02 1.215635948823046419e+03 1.173540341452218083e+00 2.209286267924870799e+02 2.332281332222516657e+00
3.698865387587198494e-05 -1.663908586323243810e+02 5.669508220127808045e+02 1.215749353302004920e+03 1.066002819434890725e+00 2.131412772426690765e+02 2.659976656550137708e+00
3.695155744140208535e-05 -1.663893620494615959e+02 6.131116208028212213e+02 1.215618046485590185e+03 1.056309601197268577e+00 2.349690274231183764e+02 2.609329525370873260e+00
3.762676661912266353e-05 -1.663687541706388799e+02 4.607126296795466942e+02 1.215729404886843213e+03 1.069167725979884409e+00 2.194623839630052657e+02 2.099278342648501106e+00
3.783631611124498338e-05 -1.663607004608473687e+02 2.953857536962865424e+02 1.215572616283105617e+03 6.086828004903970246e-01 1.876616703227257403e+02 1.574033489035376432e+00
3.834685536953766664e-05 -1.663447973196733471e+02 3.384118394581066696e+02 1.215856200721671939e+03 7.384600007842877512e-01 1.914009906742986971e+02 1.768077784058975421e+00
3.830911366006581076e-05 -1.663432820234870064e+02 2.686601911299243284e+02 1.215880292569476524e+03 6.384096815944197978e-01 1.973118240161212782e+02 1.361602085782621652e+00
3.824944910167791710e-05 -1.663423406883395046e+02 4.146798124662487908e+02 1.215923038572977930e+03 8.100340179312226496e-01 2.165338524383586503e+02 1.915080749714629382e+00
3.864014580054772423e-05 -1.663296780632944945e+02 3.769560993828531537e+02 1.215573086271873308e+03 9.078190956258748168e-01 2.119531939251025960e+02 1.778487468870401766e+00
3.858665631096581949e-05 -1.663285633206578211e+02 4.614932170377580292e+02 1.215664562775609056e+03 1.088844810972535493e+00 2.029952487921675868e+02 2.273418810458209816e+00
3.936766447559809082e-05 -1.663060250651802505e+02 5.880386294796862785e+02 1.215532241288405658e+03 1.109461219984132496e+00 2.261870759159077693e+02 2.599788812417860306e+00
4.014254470563938162e-05 -1.662840331088231949e+02 4.499067036119485579e+02 1.215832940159413738e+03 8.182298068320651430e-01 2.264405339836034159e+02 1.986864699959267622e+00
4.007932936354870288e-05 -1.662831091217475716e+02 3.863054078959187905e+02 1.215563778580261214e+03 8.100876327646764352e-01 1.946138191095625416e+02 1.984984466485593346e+00
4.066194837391359649e-05 -1.662661771201962040e+02 3.797015512536183905e+02 1.215875387399180454e+03 9.171313498178779167e-01 2.070488260424517080e+02 1.833874446483301002e+00
4.094171853601887869e-05 -1.662568202896433434e+02 2.579260949313626270e+02 1.215792250287755905e+03 4.797395147546141825e-01 1.937306332393162904e+02 1.331364537547066185e+00
4.084350968657125017e-05 -1.662567219188564991e+02 5.799465982000269832e+02 1.215742758125925775e+03 9.450973157419881865e-01 2.263444952831509056e+02 2.562229743977335605e+00
4.115002634047161708e-05 -1.662467452787062712e+02 4.894159443689195541e+02 1.215516459964660271e+03 1.037862715220469134e+00 2.207002422046827235e+02 2.217559616065230443e+00
4.206725936772644941e-05 -1.662222000950324627e+02 2.900605706846253042e+02 1.215691785186924335e+03 5.811933128873382204e-01 2.126378137287181573e+02 1.364106249957416139e+00
4.201134703980819444e-05 -1.662210300965286649e+02 3.891923073202474370e+02 1.215896390170059021e+03 7.262346747471460917e-01 2.024152956707849569e+02 1.922741589416458341e+00
4.207322895194894741e-05 -1.662170581993921701e+02 5.557840959968120842e+02 1.215704828909740172e+03 1.185915806129653527e+00 2.263790715560082276e+02 2.455103699192025868e+00
4.204306064682814627e-05 -1.662152754993719554e+02 4.147777711434038110e+02 1.215917732788540889e+03 8.207096137235330158e-01 2.167211991341693249e+02 1.913877243206928647e+00
4.219047298199473734e-05 -1.662092754091036966e+02 2.362136951386709427e+02 1.215813606566330463e+03 5.706989522819215788e-01 1.933048163082526685e+02 1.221975218465295887e+00
4.266667240279260574e-05 -1.661955517362458750e+02 3.666815301586748319e+02 1.215532585443167591e+03 8.326757508120129492e-01 2.126610760028315781e+02 1.724253149898444359e+00
4.262247624827695267e-05 -1.661940881203385914e+02 3.126266724297195196e+02 1.215634931712301750e+03 8.114228953815091350e-01 1.919474757327233760e+02 1.628709475007816598e+00
4.276005390687437710e-05 -1.661883654990971593e+02 5.014015935914342776e+02 1.215521356207669442e+03 8.700888305533627243e-01 2.193516851185688665e+02 2.285834245223169692e+00
4.268897810136991196e-05 -1.661875290831127074e+02 6.511341344223911847e+02 1.215730353673460968e+03 1.150053668693465259e+00 2.345283750176238300e+02 2.776355459647307899e+00
4.267588052053940289e-05 -1.661853359442999363e+02 4.366544133362097000e+02 1.215550165525744205e+03 9.999863505140279551e-01 2.164952318575083723e+02 2.016923927560697827e+00
4.394150984544932493e-05 -1.661536104180457585e+02 3.458855945570309700e+02 1.215862479112122628e+03 8.616833959501589701e-01 2.028181422287963187e+02 1.705397706319793816e+00
4.386820391862365976e-05 -1.661527800725910993e+02 3.015763742158799232e+02 1.215842870165086197e+03 6.769115898148315713e-01 2.082690997304915470e+02 1.448013049492851811e+00
4.474293693301890733e-05 -1.661305362475730476e+02 4.714677979681932243e+02 1.215874290611175866e+03 8.869695398792666330e-01 2.081700807605189425e+02 2.264820171302977858e+00
4.505702162024645863e-05 -1.661210410112042553e+02 4.071882840584850669e+02 1.215534039854647290e+03 9.774578471230468413e-01 2.027549157508668998e+02 2.008278233603044249e+00
4.495526891681837106e-05 -1.661208018746077641e+02 4.898645032388461118e+02 1.215493822791796447e+03 9.724646241222476561e-01 2.116751616921608559e+02 2.314227608581000961e+00
4.514521446663218637e-05 -1.661140855635720470e+02 3.276234244670195608e+02 1.215619937046221821e+03 5.667475176298321093e-01 2.162717650823507824e+02 1.514869147816262140e+00
4.523701792949134096e-05 -1.661095541135404119e+02 4.648226084368485544e+02 1.215533318815226949e+03 1.077556216187347315e+00 2.102066542907717803e+02 2.211264957358938243e+00
4.532960225218152824e-05 -1.661050095555176824e+02 4.044334050956789497e+02 1.215629882787012093e+03 9.013162450341192233e-01 2.191259808229822852e+02 1.845666148654433458e+00
4.534303115524032342e-05 -1.661022133492059822e+02 3.540505896520127749e+02 1.215932128929514647e+03 7.422790076138359172e-01 2.000307580549550437e+02 1.769980742435337984e+00
4.609735723539469716e-05 -1.660832142243594944e+02 3.536903585929017027e+02 1.215607765432131373e+03 9.205936808225982926e-01 2.033283072116527705e+02 1.739503778117480248e+00
4.612738242730527805e-05 -1.660800630933705406e+02 5.569109424317886123e+02 1.215827419526109225e+03 9.988012830388364183e-01 2.176937662356493774e+02 2.558231005241294209e+00
4.612397457994037538e-05 -1.660776369751534673e+02 3.142901171697662335e+02 1.215853752477918306e+03 6.063227713360903604e-01 2.124155016977675245e+02 1.479600663123681104e+00
4.665056236022689645e-05 -1.660637848638355365e+02 4.850931423552851243e+02 1.215856023424514888e+03 8.386717002728643067e-01 2.148686924298942245e+02 2.257625980171856561e+00
4.691508955773419470e-05 -1.660556304832615808e+02 3.231568600071306037e+02 1.215929250030043704e+03 6.568469785775237213e-01 2.059360843050002359e+02 1.569209500596900453e+00
4.714606875178678074e-05 -1.660482192178151024e+02 3.539261379960023532e+02 1.215774937391986668e+03 9.205580902665052578e-01 1.982710447246803369e+02 1.785062153111994121e+00
4.713011779348367115e-05 -1.660460576056740081e+02 2.896187777856663388e+02 1.215922403749170371e+03 6.013713668166620341e-01 1.991450587906892906e+02 1.454310639412194073e+00
4.723207966254524165e-05 -1.660413965303389148e+02 5.243039588678921064e+02 1.215611911856831284e+03 1.194066907743203343e+00 2.178757375663245739e+02 2.406435726732933045e+00
4.736096141900050327e-05 -1.660361715553358408e+02 5.373145817710109213e+02 1.215685638921779628e+03 8.567624217005844756e-01 2.300669294936004690e+02 2.335470738683270042e+00
4.781915879831587061e-05 -1.660240434750637064e+02 4.893328507244737011e+02 1.215485595937479957e+03 9.407133745471620845e-01 2.197752237121046619e+02 2.226515084181996063e+00
4.858086397455596632e-05 -1.660057401379489477e+02 4.185066633057581953e+02 1.215833800056003838e+03 7.087837913481890295e-01 2.102047157305831888e+02 1.990948023459916394e+00
4.925073061746146661e-05 -1.659895456435574488e+02 3.569848475080759158e+02 1.215808566750356476e+03 7.760786061545918990e-01 1.913989478897567835e+02 1.865134847625674386e+00
4.919508181862109120e-05 -1.659881761904723589e+02 5.997465386984356428e+02 1.215607858592737557e+03 1.226963103458529769e+00 2.203356808558182252e+02 2.721967392520931561e+00
