A lam0 gamma C W
3.417304767176396467e+02 1.215665664173599453e+03 6.678045441446228692e-01 2.038059719204048292e+02 1.676744177305561800e+00
3.012646368976366489e+02 1.215664613394315438e+03 6.222295528165687761e-01 1.934958605089844923e+02 1.556956495633394555e+00
3.674906740142847639e+02 1.215632698226246248e+03 7.733343508209757911e-01 2.015744953829779149e+02 1.823101049148491359e+00
4.351206780584742546e+02 1.215702827465167957e+03 8.665570849196148062e-01 2.185562085538455506e+02 1.990886833815447732e+00
3.704386385946257292e+02 1.215685503280903049e+03 7.158458593693776129e-01 2.109923452288819306e+02 1.755697052387272139e+00
3.338448413575825953e+02 1.215721673823401716e+03 7.317187399968538841e-01 2.042530017743459325e+02 1.634467246294900367e+00
4.297734596762354045e+02 1.215682680108012619e+03 8.090293386981936008e-01 2.100771336584381004e+02 2.045788859510045299e+00
3.633588048643324555e+02 1.215682079782453911e+03 7.359272950062967222e-01 2.048395442313052968e+02 1.773870402943422020e+00
3.710665125550322045e+02 1.215701142408022633e+03 7.551148179477590316e-01 2.129630548981806442e+02 1.742398524159235462e+00
3.572909689086100684e+02 1.215628447078553336e+03 6.981767129971599983e-01 2.090322317043200826e+02 1.709262566808379402e+00
4.159193637870862403e+02 1.215674157494216161e+03 7.837198802935784192e-01 2.095354744411964703e+02 1.984959181237871295e+00
3.605935225184983892e+02 1.215654450522739808e+03 7.914587902791160312e-01 2.072471979307647416e+02 1.739919893338978563e+00
4.612638429056160589e+02 1.215681783056906852e+03 8.942069555875565845e-01 2.123501750417589733e+02 2.172184896079826011e+00
4.739983697106569025e+02 1.215727143790035598e+03 9.087182826088446852e-01 2.202001267097226105e+02 2.152579913523402055e+00
3.747963785452600973e+02 1.215721215441075856e+03 8.100063951944402874e-01 2.020964168625114326e+02 1.854542422690445225e+00
4.336164120598153886e+02 1.215574511835271323e+03 9.097781317908543164e-01 2.083112371676176622e+02 2.081579553535587213e+00
3.621431292773457926e+02 1.215601122252041023e+03 7.863681738206267369e-01 2.039166663575849157e+02 1.775936885130799281e+00
4.396728885048995608e+02 1.215663077638453387e+03 9.079865940644344935e-01 2.122234845419707767e+02 2.071744743301238145e+00
4.436027919619563704e+02 1.215686052279664409e+03 8.684047003168496870e-01 2.102769403778746096e+02 2.109612167481548450e+00
4.894159443689195541e+02 1.215516459964660271e+03 1.037862715220469134e+00 2.207002422046827235e+02 2.217559616065230443e+00
3.825297560589684736e+02 1.215740800051174347e+03 7.334153169517856341e-01 2.048340653002890406e+02 1.867510443139306808e+00
4.540065957689947709e+02 1.215641681312276887e+03 8.914724992816579485e-01 2.082265396225012637e+02 2.180349328150358978e+00
4.036197917822647128e+02 1.215870459044614336e+03 7.335783110211581137e-01 2.162066933067135324e+02 1.866823758363875374e+00
3.286855219095562006e+02 1.215826118594656919e+03 6.569153510051266576e-01 2.025006372098842462e+02 1.623133272261687132e+00
4.288801744979808177e+02 1.215803879265298519e+03 9.323758496603945511e-01 2.120871735929367219e+02 2.022188174948944983e+00
4.342012841708855717e+02 1.215641779816259032e+03 9.052826369643071081e-01 2.060211718644508778e+02 2.107556617805101062e+00
4.394167410234090312e+02 1.215653811503877705e+03 8.273346797038044764e-01 2.168838942528421114e+02 2.026045975138841992e+00
4.981829029616005755e+02 1.215711765728683986e+03 1.006462902967103057e+00 2.213196592756024188e+02 2.250965434305268964e+00
4.120790848217019402e+02 1.215690639763215131e+03 7.987963361197703005e-01 2.094943066812438701e+02 1.967018060537086610e+00
3.924398898150456603e+02 1.215754613122632463e+03 7.436735295829079995e-01 2.121199836079945271e+02 1.850084481150483739e+00
3.205216908705109518e+02 1.215641581557928703e+03 6.253116393168485221e-01 2.067361192104576446e+02 1.550390382167420977e+00
3.383281471576532340e+02 1.215723365867157327e+03 7.089415212699954338e-01 1.962829471749084007e+02 1.723675704014001164e+00
3.858081927273047427e+02 1.215535150925505832e+03 7.933797318101887264e-01 1.970589309066220380e+02 1.957831552989207413e+00
3.662054676534243072e+02 1.215708863275170415e+03 9.082163420956171906e-01 2.075471998482553317e+02 1.764444270610103782e+00
4.060284572372985394e+02 1.215747185533790571e+03 7.703356485191684699e-01 2.129199632120304955e+02 1.906953444440370626e+00
3.518908847962422897e+02 1.215579494020852280e+03 7.160415548245193662e-01 2.047303581926232710e+02 1.718801685801580437e+00
4.251416088220001370e+02 1.215685786189326336e+03 9.241462909291868755e-01 2.176665722794635940e+02 1.953178222865373792e+00
3.270371957403098122e+02 1.215675648018957645e+03 6.687318292161192890e-01 2.014742590366520858e+02 1.623220739483227870e+00
3.626852490983475832e+02 1.215691485345272895e+03 7.179684790942892914e-01 2.032602331464617293e+02 1.784339432676977033e+00
3.561005776325459351e+02 1.215670529615441183e+03 6.859244246720808125e-01 2.082297007526935602e+02 1.710133455243606049e+00
3.761056181493905797e+02 1.215659016155997506e+03 7.237468290879119914e-01 2.034402616132335311e+02 1.848727558483071576e+00
3.946135151209390415e+02 1.215752185040408676e+03 7.137429941988981952e-01 2.118058514450800374e+02 1.863090714579525686e+00
3.518908847962422897e+02 1.215579494020852280e+03 7.160415548245193662e-01 2.047303581926232710e+02 1.718801685801580437e+00
2.993691057765890946e+02 1.215749814487830918e+03 5.466065558686270531e-01 1.997078000920895988e+02 1.499035619232416128e+00
3.774397632017183355e+02 1.215585549168285752e+03 8.045918453496795353e-01 2.091514898907797715e+02 1.804623832222375102e+00
3.610020600156198611e+02 1.215713237195664760e+03 6.738570060998472222e-01 2.121353375277438431e+02 1.701753532545734693e+00
3.683330414666960451e+02 1.215633844703962723e+03 7.003503876495748015e-01 2.042529174539527048e+02 1.803318386136315343e+00
3.474754100974293465e+02 1.215710459943111573e+03 7.053934734229593273e-01 2.056130117644773350e+02 1.689948545160413040e+00
3.079953153169892630e+02 1.215774874053919120e+03 6.152337333911988004e-01 2.011410159605636636e+02 1.531240726045531186e+00
4.245072530206240344e+02 1.215669133673676242e+03 7.980828043742290712e-01 2.118732582707373240e+02 2.003590526172855935e+00
3.490159282833834595e+02 1.215697535836013913e+03 7.530579994931546617e-01 2.054505255815165583e+02 1.698783331390916640e+00
3.433484003263823752e+02 1.215676387739829124e+03 6.411808432498518062e-01 2.058998662864438529e+02 1.667550380283991052e+00
2.971181012460110651e+02 1.215700015203493649e+03 6.455884054584839493e-01 2.040934012335710008e+02 1.455794746180841148e+00
3.436936105530425039e+02 1.215712029846378073e+03 6.766043926997938884e-01 2.087542881254623524e+02 1.646402637470522068e+00
3.591327559786909092e+02 1.215722771030951208e+03 7.279099745309396408e-01 2.057801310278241544e+02 1.745225616219145515e+00
4.199206681371598506e+02 1.215746883681141981e+03 8.226545883468006082e-01 2.159675600605292516e+02 1.944369182202496660e+00
3.968772647594448699e+02 1.215733154250221560e+03 8.601887373199650355e-01 2.078588670862103243e+02 1.909359318286086848e+00
4.038495232279255447e+02 1.215747444264254000e+03 7.568859212263910896e-01 2.134316774232453326e+02 1.892172371522304219e+00
4.030895129151874698e+02 1.215618909710117805e+03 8.983083551633995745e-01 2.139122640891688150e+02 1.884368409784866527e+00
4.255764017096713019e+02 1.215688681135732622e+03 8.206807603726480327e-01 2.042439683292957397e+02 2.083666926327678137e+00
3.404453630720197452e+02 1.215834548021691717e+03 6.620101582700963494e-01 2.030695606664542368e+02 1.676496280164844421e+00
3.046311789161137540e+02 1.215762916843491439e+03 6.342499100546769020e-01 2.035718290776852086e+02 1.496430917265390459e+00
4.844777834516309554e+02 1.215730633205885852e+03 8.853332123298341960e-01 2.178354468913937296e+02 2.224053937801854453e+00
4.995611129113374318e+02 1.215671183356218990e+03 1.016325006872109915e+00 2.126893647951887658e+02 2.348782758331120935e+00
4.066668218617216439e+02 1.215695995120523776e+03 7.343137384209477148e-01 2.123288049204736865e+02 1.915269207180984923e+00
3.778784978901314844e+02 1.215738518363962157e+03 7.196662519269902969e-01 2.065600549435134781e+02 1.829388058564697994e+00
3.182818758493540372e+02 1.215632486133884868e+03 6.408325885975564296e-01 2.008541486122107642e+02 1.584641781354793277e+00
4.812510507292432180e+02 1.215667164428819206e+03 8.295311211846649879e-01 2.172795821543882084e+02 2.214893115853333150e+00
2.984110849480359775e+02 1.215728733229878571e+03 6.010719837069863347e-01 2.048718344191273104e+02 1.456574476399453921e+00
4.535041229266352616e+02 1.215624102747747429e+03 1.053790172178818763e+00 2.012713709625997467e+02 2.253197366111772570e+00
4.537709152047438010e+02 1.215815578900014998e+03 8.399251098289370887e-01 2.177672530766633940e+02 2.083742660082124498e+00
3.096538049898268810e+02 1.215721705243591941e+03 5.739226159545295358e-01 1.983922131090781704e+02 1.560816325082153844e+00
4.251075278664102939e+02 1.215591722705730035e+03 7.958207374759102004e-01 2.111288166891323499e+02 2.013498368118748161e+00
3.944167978105184034e+02 1.215715847492224839e+03 8.265206361654553469e-01 2.126224191833472901e+02 1.855010395072248963e+00
4.595892841571377403e+02 1.215751051899098456e+03 9.156838542127671010e-01 2.163610386003508097e+02 2.124177657540568642e+00
3.510631243814735853e+02 1.215665164218693235e+03 7.470311184332522059e-01 2.063119555330093249e+02 1.701613091080921292e+00
4.460317391850475701e+02 1.215691496288696953e+03 8.789574758172324920e-01 2.103945920789032016e+02 2.119977204631640966e+00
2.841609367389979752e+02 1.215814919735780450e+03 6.004949318286153526e-01 1.955568848861243509e+02 1.453085821572935421e+00
3.941056329455640821e+02 1.215564058707031791e+03 7.495099550833345114e-01 2.187774068532750107e+02 1.801400055947616652e+00
3.329406438950019833e+02 1.215666292833126363e+03 6.817931921393509676e-01 2.029457496295311785e+02 1.640540117261735986e+00
4.313080831962637944e+02 1.215708735985943349e+03 8.928227490694434776e-01 2.113925359830763853e+02 2.040318411387965547e+00
3.486660050288000434e+02 1.215757073667464965e+03 6.919867291183491309e-01 2.094807881151447475e+02 1.664429507669933583e+00
3.550642035350286960e+02 1.215710418649759731e+03 8.172837492738398435e-01 1.996929557683924372e+02 1.778050718758646065e+00
3.338868904811942571e+02 1.215673924049832976e+03 6.181126552453488632e-01 2.104949404816102287e+02 1.586199125343652039e+00
3.552908412527709743e+02 1.215652168408090574e+03 7.469680886584564306e-01 2.057097525094276307e+02 1.727146316198538312e+00
3.157783054863299981e+02 1.215758181536111579e+03 6.213828816773068198e-01 1.981859196055888219e+02 1.593343796142342450e+00
5.115756323159183125e+02 1.215743783777158342e+03 9.121146028905942060e-01 2.229372465301694604e+02 2.294706875042920480e+00
4.240854361837290298e+02 1.215636602843530227e+03 9.018574730868628153e-01 2.028603599630469603e+02 2.090528855716220047e+00
3.463967409589189401e+02 1.215760191657411951e+03 6.622974253458681071e-01 2.069585474638402616e+02 1.673749382201483060e+00
3.581010330264391541e+02 1.215605993718723084e+03 6.808192351292968736e-01 2.018606216408765306e+02 1.774001437801597136e+00
3.330175792658687897e+02 1.215668591077581823e+03 6.704286778254826551e-01 1.997415933618860606e+02 1.667242028366706430e+00
4.331568385797039014e+02 1.215716295732627714e+03 8.035702854664420469e-01 2.205896319550641067e+02 1.963631902101099058e+00
3.516141075284406270e+02 1.215599622885553345e+03 6.462259903950826612e-01 2.021154654076732982e+02 1.739669484565289581e+00
4.115664641312522463e+02 1.215687171596476901e+03 7.933425018237171278e-01 2.077188178211923741e+02 1.981363404857884092e+00
2.880422628567012566e+02 1.215576573721509931e+03 5.910280901392958031e-01 1.960369237784839527e+02 1.469326580446552288e+00
4.538391240340473587e+02 1.215702760796485791e+03 8.406977099314975055e-01 2.067089646946230346e+02 2.195546403633323873e+00
3.107608505388622007e+02 1.215613021189482424e+03 6.271171910343380507e-01 2.023526991728848543e+02 1.535738598047344361e+00
3.690828580680221194e+02 1.215698637794550677e+03 7.445547208340560497e-01 2.033681921147586706e+02 1.814850465208208696e+00
4.345102730018385273e+02 1.215740279162152319e+03 7.750359855603410342e-01 2.083529641969823274e+02 2.085452802058727517e+00
3.445738297768631355e+02 1.215733287386237635e+03 7.188112002115758514e-01 2.047539702756039333e+02 1.682867635304254206e+00
3.266580731902107004e+02 1.215679540209793913e+03 7.441529198266275680e-01 2.028161181763177865e+02 1.610611997347425550e+00
3.454989281977840392e+02 1.215612440136237410e+03 6.694863090500869918e-01 2.096563024328876850e+02 1.647930084564857900e+00
4.100617014682184731e+02 1.215674517906831397e+03 7.964617393785057287e-01 2.058249650256455823e+02 1.992283596001705570e+00
4.449568895206261914e+02 1.215701952733631742e+03 9.104879723692774762e-01 2.140418053209405969e+02 2.078831697637032683e+00
3.729517659957411411e+02 1.215681373979387672e+03 6.932402532381568561e-01 2.029142264214830220e+02 1.837977418207557667e+00
3.978585601156515850e+02 1.215680391379687080e+03 9.233857687645811163e-01 2.123226200792695977e+02 1.873839725447590476e+00
3.371630664114313731e+02 1.215658850823004741e+03 7.121905358310585132e-01 2.006723519691270212e+02 1.680167014055345076e+00
4.399601082847130442e+02 1.215626704531764062e+03 8.192316874220242351e-01 2.168524302972060411e+02 2.028845642549303552e+00
5.047723361235964035e+02 1.215725601255882566e+03 1.021001405911727167e+00 2.168444000484947765e+02 2.327808954304145583e+00
4.626123600528977704e+02 1.215665135881152310e+03 8.540972437963337827e-01 2.142455141639675844e+02 2.159262759167263734e+00
4.007590308893580868e+02 1.215659127760784031e+03 7.489843378793373807e-01 2.052883735550730364e+02 1.952175975430219923e+00
4.064047781993752437e+02 1.215722963045072675e+03 7.327804697771402864e-01 2.047058034599510279e+02 1.985311463233063289e+00
3.176919653321590431e+02 1.215724740919468786e+03 7.277526551795959753e-01 2.018150490508000416e+02 1.574173813233278540e+00
4.143743664871638543e+02 1.215593671268671415e+03 8.329606135013460921e-01 2.059653885956957140e+02 2.011864077321113164e+00
3.613297825667059442e+02 1.215771236250380525e+03 7.500044766450901790e-01 2.000018535655949279e+02 1.806632169277371469e+00
3.995288651758940546e+02 1.215599275609169581e+03 7.698307228609975184e-01 2.092347650954303049e+02 1.909476491603449011e+00
3.854782020566802885e+02 1.215799762308593472e+03 7.217815496289696764e-01 2.033921977592149233e+02 1.895245768045769275e+00
4.254144645715846877e+02 1.215611947464318746e+03 7.730013752777509239e-01 2.166850308610073625e+02 1.963284971191511907e+00
2.971181012460110651e+02 1.215700015203493649e+03 6.455884054584839493e-01 2.040934012335710008e+02 1.455794746180841148e+00
4.085498492553793426e+02 1.215722683009044886e+03 8.648383807538785328e-01 2.091311631055129965e+02 1.953557964239186928e+00
3.363669418942839684e+02 1.215636020854164826e+03 5.968083813985457509e-01 2.129421218346647038e+02 1.579616747481507488e+00
4.039696308552125856e+02 1.215713367540169202e+03 7.440969789011420144e-01 2.120093970307839299e+02 1.905432667197086039e+00
3.976781056187685408e+02 1.215690145625869491e+03 7.164378171048232380e-01 2.146190192510839552e+02 1.852949039681906163e+00
4.765409578572969735e+02 1.215703766989894802e+03 1.063953423792830533e+00 2.113935017797947182e+02 2.254283853785166158e+00
5.147703217185944595e+02 1.215557414615758717e+03 1.040840070540873796e+00 2.178742395036769608e+02 2.362694749463058574e+00
3.510631243814735853e+02 1.215665164218693235e+03 7.470311184332522059e-01 2.063119555330093249e+02 1.701613091080921292e+00
3.758994677281320378e+02 1.215707032677260941e+03 7.475415069745188212e-01 2.109844925120007701e+02 1.781645007425135319e+00
4.299260812240052019e+02 1.215690423563177092e+03 7.837707584181639042e-01 2.107307825070265324e+02 2.040167440699698798e+00
4.279162256441836689e+02 1.215821076375997563e+03 8.305220610983804486e-01 2.111621129267903711e+02 2.026482022333910393e+00
3.704866080858400892e+02 1.215722992748317210e+03 6.822827483867032194e-01 2.027175673937856004e+02 1.827599910796865235e+00
4.692092649899499293e+02 1.215716170383561348e+03 8.491417458252660255e-01 2.194631495923317175e+02 2.137986563400458007e+00
3.912610458810578962e+02 1.215688569708181603e+03 7.953762077218718973e-01 2.050408480707243086e+02 1.908210239874256864e+00
4.335131425541215435e+02 1.215680232572093473e+03 8.494328771878820739e-01 2.085429535464829200e+02 2.078771472168174483e+00
3.664433228685297763e+02 1.215667708560275059e+03 7.279778290369084415e-01 2.040728163595723004e+02 1.795649853838758414e+00
3.560776075857907585e+02 1.215756562242367181e+03 6.796334657999832940e-01 2.043884618027974511e+02 1.742161002852251839e+00
3.575602846939424353e+02 1.215675741047517931e+03 7.203337168541849023e-01 2.069857121903314123e+02 1.727463605628739574e+00
4.582958771979068047e+02 1.215538630275284049e+03 8.909943585162143354e-01 2.136403912768579971e+02 2.145174301820099938e+00
2.893131025590586205e+02 1.215577899362929656e+03 5.890667643031727296e-01 2.010743308396349676e+02 1.438836580238566976e+00
3.577357464101680193e+02 1.215627293165631954e+03 6.846808232080872081e-01 2.051736959249178369e+02 1.743575095226044036e+00
3.435185367542172798e+02 1.215732409628950109e+03 6.953810283739706444e-01 2.079535676021355357e+02 1.651900184811686767e+00
5.716165527764676426e+02 1.215701772232751864e+03 1.071240361807715757e+00 2.225953057489720663e+02 2.567963196048249852e+00
4.171828855092057893e+02 1.215654478396144896e+03 8.223258924153857841e-01 2.165262898737095725e+02 1.926707771848538808e+00
4.109664262548145075e+02 1.215655922148170248e+03 7.281453653062988085e-01 2.169276899141279671e+02 1.894485791175381406e+00
4.004779969544899814e+02 1.215622140469040914e+03 7.631851748755204001e-01 2.072961832333373309e+02 1.931912062769157501e+00
4.490273589219943347e+02 1.215740444334342556e+03 9.177351140259186746e-01 2.141881309057326348e+02 2.096415693172176464e+00
4.237637920682622621e+02 1.215737267561102044e+03 8.226572203730251331e-01 2.151775850853128418e+02 1.969367728986501476e+00
3.558547844792309434e+02 1.215702056396711441e+03 7.177371607768481265e-01 2.030268030366258358e+02 1.752747810421046104e+00
4.001646502593474111e+02 1.215653642196310102e+03 7.394130775079280626e-01 2.081819174630916791e+02 1.922187359669660589e+00
3.033953330932079666e+02 1.215684052090632122e+03 6.587381401709468953e-01 1.946322844860724217e+02 1.558812988782025233e+00
4.444909055807370919e+02 1.215746356931601895e+03 9.765864645394646271e-01 2.066226689456976544e+02 2.151220424403449183e+00
3.785074866328521352e+02 1.215793047324298868e+03 7.357661712254635056e-01 2.078596160647356044e+02 1.820976550418384798e+00
4.082480737984730581e+02 1.215672344483988127e+03 8.713814271800276456e-01 2.043453134907840649e+02 1.997834287581471635e+00
4.225895814426855281e+02 1.215637440470558886e+03 7.903310235079419321e-01 2.115118171854235243e+02 1.997947854952326407e+00
3.605572688201719416e+02 1.215672034777650197e+03 7.352962039833274011e-01 2.088817587742462365e+02 1.726130950524274787e+00
4.114080266569965261e+02 1.215686108606131029e+03 7.807173325934736452e-01 2.114277063212410894e+02 1.945856736637474604e+00
4.097589350982847236e+02 1.215677187613637670e+03 7.674458524216040134e-01 2.059875409783930422e+02 1.989241354851001287e+00
4.166428232265864722e+02 1.215706796641050005e+03 7.866649415216517838e-01 2.139210077871076976e+02 1.947648001178200028e+00
3.568938838208886750e+02 1.215668393010185582e+03 6.661993894504477653e-01 2.094376155328146183e+02 1.704058188940613894e+00
3.533053986108318441e+02 1.215667146997900090e+03 6.721977163335005612e-01 2.032906278953605579e+02 1.737932546465881023e+00
3.874058291534761338e+02 1.215661240024839344e+03 6.853809545335080022e-01 2.114733909258649192e+02 1.831936526185873104e+00
4.042540596682584919e+02 1.215709834035382300e+03 7.851075288731740320e-01 2.105582552509913228e+02 1.919915508353621014e+00
3.592720851632512336e+02 1.215656607902324822e+03 6.836409642315633972e-01 2.054880669863404137e+02 1.748384178372428099e+00
3.605935225184983892e+02 1.215654450522739808e+03 7.914587902791160312e-01 2.072471979307647416e+02 1.739919893338978563e+00
3.421491098810531071e+02 1.215717708932341111e+03 7.108974136381170927e-01 2.060022912602165661e+02 1.660899535572929686e+00
3.734303757126382948e+02 1.215747630512556270e+03 7.020367696756258935e-01 2.103470163619034565e+02 1.775306263770096926e+00
4.052093195548586095e+02 1.215763370575379895e+03 9.697355758304244677e-01 2.051870589938320677e+02 1.974828829565899779e+00
3.787219153797805689e+02 1.215658886746213511e+03 7.722706127690729394e-01 2.121535317057939380e+02 1.785131326048236655e+00
3.258615908370176157e+02 1.215725796069821172e+03 6.301717900392186378e-01 2.072990273958951093e+02 1.571939796006347478e+00
4.046299655911564628e+02 1.215670307576177493e+03 6.869668547020344462e-01 2.145897928808279289e+02 1.885597446919886844e+00
4.723408371058301327e+02 1.215660615091531326e+03 9.287956681151230409e-01 2.158361474536760340e+02 2.188423221403201779e+00
4.819074855002324966e+02 1.215696872785352753e+03 7.981044410622720742e-01 2.227506598932230872e+02 2.163439092531702634e+00
4.690314501410449566e+02 1.215737899331929157e+03 9.068715773762437982e-01 2.220049087620211594e+02 2.112707564695448514e+00
3.443101156426371290e+02 1.215682598026668074e+03 6.642003715782882622e-01 1.968881791197883899e+02 1.748759713162647556e+00
4.785951134895471455e+02 1.215689106014526715e+03 8.648744732605667673e-01 2.223486183384477499e+02 2.152453732638239359e+00
3.190919685725221484e+02 1.215692361008180114e+03 6.507929016985806170e-01 2.036352565379570194e+02 1.566978007627300773e+00
3.293640739511621405e+02 1.215809220754086482e+03 6.251404804008484639e-01 1.993834101432578905e+02 1.651913134169550768e+00
3.552908412527709743e+02 1.215652168408090574e+03 7.469680886584564306e-01 2.057097525094276307e+02 1.727146316198538312e+00
3.552519942547818346e+02 1.215684558823789075e+03 6.904294106095580918e-01 2.073599694211766291e+02 1.713213959504479744e+00
4.905004287609555718e+02 1.215775029302214307e+03 8.671022500209139006e-01 2.243679598517658746e+02 2.186142928272898356e+00
4.638213182883721970e+02 1.215759900661676056e+03 9.177341413523121272e-01 2.132981417979640355e+02 2.174521139184155238e+00
3.798308491216080824e+02 1.215696376377503611e+03 7.683868082259447396e-01 2.045338673432132737e+02 1.857056017447916485e+00
4.331568385797039014e+02 1.215716295732627714e+03 8.035702854664420469e-01 2.205896319550641067e+02 1.963631902101099058e+00
4.982182128027523618e+02 1.215591759369225883e+03 9.441733397041796039e-01 2.111830101698778321e+02 2.359177532330751337e+00
3.056657638449347587e+02 1.215796072427378249e+03 6.205497218798665671e-01 1.997380764627018550e+02 1.530332970348862620e+00
3.543781382750563012e+02 1.215729828050860988e+03 6.924415514520563253e-01 2.055596369908977579e+02 1.723967523306865202e+00
3.237724765651801704e+02 1.215667648778497323e+03 6.352476675895433189e-01 1.990216751917023430e+02 1.626820175507591948e+00
4.657357083557860733e+02 1.215851914226882172e+03 8.960951155359279108e-01 2.146731429892913070e+02 2.169510828744044328e+00
3.959060905299297701e+02 1.215733110481137828e+03 7.375576320434352739e-01 2.142025687502555797e+02 1.848278911125137425e+00
4.161109158252395446e+02 1.215661722504810768e+03 7.769722659113529328e-01 2.104299905332919423e+02 1.977431614052213682e+00
2.820905341160720354e+02 1.215531982696798423e+03 6.651339690720843301e-01 1.972289245263624764e+02 1.430269595565160534e+00
4.211030961534141852e+02 1.215657816834460846e+03 8.674213735459714858e-01 2.030630124637124823e+02 2.073755781736300374e+00
4.502248859245374888e+02 1.215621180773458946e+03 9.078050827544691392e-01 2.163296706073957125e+02 2.081198037515735511e+00
3.413762845535568431e+02 1.215625514984133815e+03 7.097461381977987482e-01 2.078286010468033567e+02 1.642585682789051260e+00
3.550020570728351004e+02 1.215724947136134688e+03 6.399123354822682241e-01 1.978200589096173303e+02 1.794570576055854794e+00
3.999912128349306499e+02 1.215675881815331195e+03 7.922040023468355230e-01 2.061010344613759742e+02 1.940753057743096033e+00
3.675882822645892247e+02 1.215537904112688011e+03 7.459767320418440040e-01 2.045453516589741980e+02 1.797099172791012167e+00
4.462702820703668749e+02 1.215749880677931969e+03 7.692018657889175826e-01 2.156491219028202693e+02 2.069427772914713248e+00
4.080345851107767317e+02 1.215685857468753966e+03 8.159973774900629584e-01 2.103151094843821625e+02 1.940110656391413890e+00
4.684518846650756245e+02 1.215629226651155250e+03 9.176600510500274588e-01 2.121988446232024899e+02 2.207608083337573746e+00
3.972296968946401989e+02 1.215767201847199658e+03 7.980568072980037675e-01 2.071568693982536331e+02 1.917530893609791676e+00
2.808897248141392424e+02 1.215654508949826550e+03 6.772007293934196870e-01 2.023187445640917588e+02 1.388352450581548991e+00
2.820930010935516066e+02 1.215745312084368152e+03 6.852274701805143309e-01 1.960975428952314132e+02 1.438534093434637118e+00
3.511306173774933086e+02 1.215781441615407402e+03 7.236501041514832311e-01 2.055065947980475300e+02 1.708609972942967126e+00
4.797924226902412101e+02 1.215799580845693981e+03 8.723013188009725027e-01 2.186061896028873548e+02 2.194779679211352530e+00
3.979448648042380796e+02 1.215675867567186742e+03 8.236990276843036973e-01 2.054515568246717123e+02 1.936927959829656265e+00
4.090132059435716769e+02 1.215564745523908641e+03 9.522850808068292761e-01 2.046958623708581513e+02 1.998150823403265219e+00
4.237653540409426682e+02 1.215800677913465051e+03 8.654467880808538460e-01 2.067005510644366950e+02 2.050141385006943207e+00
3.716019023800566288e+02 1.215695648135440251e+03 7.329834240114366795e-01 2.052305431756838630e+02 1.810655941508441114e+00
4.805275330061900831e+02 1.215526509281125755e+03 9.051763867590542079e-01 2.179662267279441039e+02 2.204596281817382319e+00
3.716274983743509779e+02 1.215703135040532970e+03 7.747312914023062325e-01 2.018296594422106409e+02 1.841292798102144745e+00
3.707690087872741174e+02 1.215636644997110125e+03 6.882890790058057151e-01 2.116651002476615417e+02 1.751677571566833347e+00
3.917289309924780696e+02 1.215825820358940291e+03 8.792481509413631047e-01 2.030690155268849821e+02 1.929043335223220135e+00
3.635549739565286131e+02 1.215710468609054260e+03 6.865988052062579339e-01 2.054301935317998584e+02 1.769725120276691932e+00
4.155072425605818580e+02 1.215848766714497742e+03 8.184728410924254627e-01 2.040322669943850542e+02 2.036478095751475426e+00
4.414724567542286309e+02 1.215704152306744163e+03 8.885161367627859574e-01 2.111922825787705165e+02 2.090381577222492293e+00
4.158556493903666365e+02 1.215846558905770735e+03 9.121675187859940026e-01 2.073932652341487142e+02 2.005155032015442540e+00
3.477002486402771524e+02 1.215697343573626085e+03 6.610849340559439291e-01 2.006450603692347840e+02 1.732912078674778922e+00
4.105959489761664258e+02 1.215702666717101692e+03 7.997212190439809687e-01 2.120163264747447158e+02 1.936624201556838232e+00
4.067112053647004473e+02 1.215664396112538043e+03 7.814272137224768100e-01 2.125831720707930685e+02 1.913186266828590387e+00
3.725697302245660012e+02 1.215672075197421464e+03 6.977152221880300598e-01 2.130337525270501260e+02 1.748876531559282688e+00
4.615461871369546998e+02 1.215761956005917000e+03 8.298469947335550545e-01 2.184697812707057096e+02 2.112631707929680580e+00
4.586365388396321805e+02 1.215767091618248969e+03 9.100695695731741974e-01 2.225809211858866661e+02 2.060538416303010933e+00
4.239641304480263102e+02 1.215638356645937620e+03 8.057128550286798419e-01 2.105983580413912364e+02 2.013140721470866978e+00
3.758392216810740933e+02 1.215712087422781451e+03 8.328095637795450701e-01 2.002009117169308468e+02 1.877310240287430432e+00
3.701619289262077928e+02 1.215707053370031645e+03 7.169819823174906626e-01 2.042926722316096289e+02 1.811919756507711199e+00
3.978688444782816873e+02 1.215751558682452242e+03 7.914683943069381611e-01 2.155423914456127648e+02 1.845896029128334392e+00
5.304547982057388253e+02 1.215694064148747657e+03 9.569166886537978645e-01 2.171637166650205586e+02 2.442649289448182159e+00
4.296152252580394588e+02 1.215735024395653909e+03 8.155667785549043369e-01 2.111661530477585131e+02 2.034489045983023825e+00
3.902095031252886770e+02 1.215672356060481889e+03 7.650366150244497510e-01 2.073948884061688887e+02 1.881480812396348457e+00
2.792827377473857382e+02 1.215733222033016091e+03 5.546171330845678371e-01 2.023657848136934376e+02 1.380088724012833223e+00
4.468473807587746478e+02 1.215763071005802658e+03 8.873550750484411331e-01 2.118955860125983293e+02 2.108809292196427432e+00
3.469118275206046746e+02 1.215651016789022378e+03 6.880827254184523900e-01 2.097779473031977773e+02 1.653709705811943875e+00
3.544510057984784908e+02 1.215613013891779701e+03 7.302411022947358221e-01 2.074204786143802721e+02 1.708852511412075836e+00
