weight logl A w B x0 f sigma_v
0.000000000000000000e+00 -1.069955166704490694e+03 8.302380389273183425e+01 8.500617009877581509e+00 9.752261009406858250e+01 7.827116795486301015e+00 7.057535595952967356e+01 8.500617009877581154e+01
0.000000000000000000e+00 -1.064007512841804783e+03 8.965806744757206559e+01 1.211682600937839283e+01 8.039400288332473110e+01 -7.152207955443650178e-01 1.086371203599343573e+02 1.211682600937839283e+02
0.000000000000000000e+00 -1.060518928463894554e+03 5.283246641532242904e+01 6.079623554857167100e+00 2.647154183415302242e+01 -8.935614712823710448e+00 3.212015072797944271e+01 6.079623554857167278e+01
0.000000000000000000e+00 -1.056782589569840638e+03 7.529976672401151205e+00 1.707679221924099267e+00 3.443221034163701688e+01 -1.470291684187365888e+00 1.285878470503261539e+00 1.707679221924099267e+01
0.000000000000000000e+00 -1.054462027603631213e+03 4.190991458175572859e+01 6.613072534910434008e+00 2.154966231926134412e+01 3.660620570159764497e+00 2.771533050610511140e+01 6.613072534910433831e+01
0.000000000000000000e+00 -1.052450776949239298e+03 6.303584534448536658e+01 8.958294247074878314e+00 1.237478727807462775e+01 -1.079552688592569254e+00 5.646936507090050839e+01 8.958294247074877603e+01
0.000000000000000000e+00 -1.044979540666203320e+03 6.975271731592249580e+01 1.068041380213631086e+01 9.307050931531885851e+01 -5.581976541765736322e+00 7.449878847574910878e+01 1.068041380213631157e+02
0.000000000000000000e+00 -1.036808156593951935e+03 6.999880444034658922e+01 1.631645707775972198e+01 8.125822075608964212e+01 1.260471260383898340e+00 1.142132488145411742e+02 1.631645707775972198e+02
0.000000000000000000e+00 -1.030746480863823308e+03 8.542361431769643332e+01 9.959554406851603758e+00 9.042237405908306869e+01 2.891569526472807183e+00 8.507811344270052700e+01 9.959554406851603403e+01
0.000000000000000000e+00 -1.026430603152553886e+03 7.842193086568633476e+01 4.296328302216863904e+00 2.209365472102710015e+01 9.829395869541350805e-01 3.369263610927424679e+01 4.296328302216863904e+01
0.000000000000000000e+00 -1.010619857120942470e+03 7.526759586809616565e+01 1.949007736272446722e+00 3.021969026128656921e+01 3.035672543554637670e+00 1.466971266375474769e+01 1.949007736272446678e+01
