C sigma mu1 mu2 mu3 a1 a2 a3 W lam0
2.523373800280301964e+02 2.000928731569283414e+00 1.218618885925737004e+03 1.216562298176200784e+03 1.210920563088930749e+03 1.636526986881496839e+02 1.316547583292784225e+02 1.042299817614558144e+01 1.211593998319283827e+00 1.217470818528220661e+03
2.091369444008414007e+02 6.794943403828695994e-01 1.214124389204165709e+03 1.216510452221109745e+03 1.213620003796030232e+03 5.914779850763798663e+01 2.322324266387186640e+02 3.153692767395801297e+02 2.901206688393672906e+00 1.214775487461268995e+03
2.902706160724739561e+02 2.445411980025958165e+00 1.211773822712199944e+03 1.215226213650428917e+03 1.216351335515611254e+03 9.674936086854705763e+01 2.934390848029937615e+02 1.742039212093214360e+02 1.944366172909304469e+00 1.214981674595530421e+03
2.514848505232019136e+02 2.756592371009367159e+00 1.210353702532676380e+03 1.217422837867639828e+03 1.212388431803365393e+03 6.939112566710275587e+01 6.960310552542966889e+01 3.363563823153173757e+02 1.890175939102916702e+00 1.212828566171731154e+03
1.475244546181354792e+02 1.596763077737795022e+00 1.219153151171736909e+03 1.214715034628473177e+03 1.211706611716991119e+03 2.876567709996253939e+02 2.300012733146588459e+02 1.669753804804566926e+02 4.640813121911907757e+00 1.215846036542521688e+03
2.163914690916120094e+02 1.210325264460696992e+00 1.215334114997069946e+03 1.218288914465608059e+03 1.213446146753977246e+03 3.161172275672160481e+02 2.723036056204005604e+02 1.237836785824876813e+02 3.291278139382582069e+00 1.216135714657780227e+03
1.893224232546759822e+02 2.228924413361751955e-01 1.215074971276182168e+03 1.217691407899552360e+03 1.213937739555338339e+03 8.921537809802546803e+01 6.054673509329111525e+00 1.419790582136953958e+02 1.253148495262513817e+00 1.214461180061987079e+03
2.771728607731095622e+02 2.847893694396415487e+00 1.214926134443928049e+03 1.214144194725243779e+03 1.218775858998493504e+03 2.250282640100189724e+02 3.201666882554693530e+02 1.878126905939006406e+02 2.644586633824227651e+00 1.215570979120646371e+03
1.876982891594214493e+02 8.948976066415240682e-01 1.215727567820453032e+03 1.215242566335344691e+03 1.210877827890208437e+03 4.952584040037080371e+01 3.943240763094449903e+02 1.826029493140495674e+02 3.337552349727535006e+00 1.214008644281755551e+03
2.655644005275553354e+02 2.556197935781483466e+00 1.217080430621587539e+03 1.216433141446033460e+03 1.219436580588473362e+03 3.480943713519372977e+02 4.798480423657771610e+01 3.780682066768666232e+02 2.915102252890461987e+00 1.218190975419598772e+03
2.992358286316201088e+02 5.152463993922674623e-01 1.211817209093907650e+03 1.211994482218664871e+03 1.212049016071282722e+03 3.450503852348748524e+02 3.815725123582294032e+02 1.640882448723829157e+02 2.976619299027904120e+00 1.211935855135947122e+03
1.648464775361977104e+02 2.768122396205932922e+00 1.211443654817824381e+03 1.210633005572819229e+03 1.210153036990438068e+03 1.563276166131507239e+02 2.858310826855428672e+02 1.730640235863225485e+02 3.732095050377541856e+00 1.210703974294706313e+03
1.092249653303896508e+02 1.378988519876831687e+00 1.215873815166051827e+03 1.219034507447307078e+03 1.216394182252295195e+03 2.745884392642483363e+02 7.647650903976455083e+01 3.435819551755655539e+02 6.359781405087861827e+00 1.216479169412379633e+03
1.492571412353581195e+02 1.198440156760626429e+00 1.216048677616652185e+03 1.218576450266931943e+03 1.217636125868011959e+03 3.013206000267689433e+02 3.066058492495368455e+02 2.338273961486762289e+02 5.639621919983388132e+00 1.217410380657885526e+03
2.516715180100140685e+02 2.409977035779623744e+00 1.211166905913629535e+03 1.216695572740907892e+03 1.210599248505124706e+03 1.032029022249850954e+02 1.838088618341867857e+02 2.904208427446025098e+02 2.294389970583791794e+00 1.212641291675678303e+03
2.789578255027109890e+02 3.366929375826648307e-01 1.217457754557310182e+03 1.210793276536228404e+03 1.210833901584878504e+03 1.546568935005145917e+01 1.817055835487762465e+02 1.912526043586615287e+02 1.392410757997231574e+00 1.211078635906752652e+03
1.041899938075842726e+02 2.299203138406875069e-01 1.219075487491415743e+03 1.213667219764795846e+03 1.212566041555793390e+03 2.285713091304700697e+02 3.676295734889818618e+02 1.763133968520174619e+02 7.414476680919391605e+00 1.215016091095104230e+03
2.413237728821919461e+02 1.915621327564617227e+00 1.217522231620253251e+03 1.216955122339032641e+03 1.218806686444777824e+03 1.557215054227228279e+02 1.627368120336713275e+02 1.725412273717411438e+02 2.034609101971187162e+00 1.217785636865306515e+03
1.756316678116365324e+02 1.929474938253945338e+00 1.219931502192107700e+03 1.210591147208793245e+03 1.218517248762881536e+03 1.451697693459350624e+01 1.617501121475610262e+02 3.620216273321443623e+01 1.209743404835399216e+00 1.212579838431379812e+03
1.818784997850321474e+02 2.407900175635319773e+00 1.218654420204107737e+03 1.218351676994284617e+03 1.219224100966203423e+03 3.243026960852542118e+01 2.298650004844365640e+02 3.125777910510701645e+02 3.160753260135158893e+00 1.218843121838398474e+03
2.701647431471154732e+02 2.043451650726839652e+00 1.212431708037028102e+03 1.219137022634367668e+03 1.219752012568905229e+03 2.271128008327736723e+02 1.684872651299690460e+02 2.884834426299411234e+02 2.532097640217151113e+00 1.217170232983296501e+03
2.981636764701718221e+02 2.812070292978599007e+00 1.217728051288448796e+03 1.212963179179976578e+03 1.216427099065236916e+03 3.668216129555497673e+02 1.401054518696254192e+01 2.551722312950315654e+02 2.133071328362056374e+00 1.217101128983802937e+03
2.744285643131230472e+02 3.989948437233757916e-01 1.216842137723644555e+03 1.212326205173046446e+03 1.219344602929183566e+03 5.583821677214526602e+01 3.990809500331349113e+01 1.998339604000864966e+01 4.217115958942954101e-01 1.215716977084797918e+03
2.488256054561815347e+02 2.792781722384875653e+00 1.216283384665802032e+03 1.219777854278837367e+03 1.212939372154664397e+03 2.911656978833433413e+02 1.527881611365242804e+02 1.243413251931424490e+01 1.834168114260058768e+00 1.217362145940727260e+03
2.199187116856653574e+02 2.090290424338892894e+00 1.211206800922267576e+03 1.211554586997088336e+03 1.210858547949672129e+03 2.183069493170507371e+02 1.455946448015615715e+02 1.908035072818446451e+02 2.522318802018579831e+00 1.211178295508269684e+03
2.525873941266835914e+02 5.931385395151359541e-01 1.218037347271659883e+03 1.211659715764068778e+03 1.216404099711768367e+03 2.055377996333474471e+02 3.010799446600317424e+02 1.064217729967574542e+02 2.427039240852497226e+00 1.214621596763943671e+03
1.365512751870282386e+02 2.752117043138502250e+00 1.217765724801483429e+03 1.218103550305527506e+03 1.212196452853982009e+03 1.857099737412673335e+02 3.131885686713480936e+02 2.917234073329043440e+02 5.789927253792686024e+00 1.215844599409878356e+03
2.858249432885727401e+02 1.077665179621937197e+00 1.213386771100876558e+03 1.218091799116110906e+03 1.210008173688874649e+03 3.076610191638790184e+02 1.595046955508793758e+02 2.534143557584034312e+00 1.643313046328945148e+00 1.214966316415179790e+03
2.608008439440879442e+02 7.858028670680025085e-01 1.210865781996719761e+03 1.219750278890031950e+03 1.215051770506870298e+03 2.185818942214809226e+02 3.628246688911809201e+02 1.886703937720148758e+02 2.952739512797629029e+00 1.216077321841193907e+03
2.495598704064654214e+02 1.609990916811973483e+00 1.216332940657572635e+03 1.215271384294021800e+03 1.213160859492432110e+03 3.329941593229073078e+02 2.716341422580708240e+02 2.335857943000752002e+00 2.432138462547679403e+00 1.215845655735363835e+03
2.259242543056683132e+02 4.014010877140217204e-01 1.218473216268211900e+03 1.215624519077028481e+03 1.216396971442234417e+03 7.424807140587130760e-01 2.293372833765309338e+02 2.069001442352983702e+02 1.934187675727228939e+00 1.215995098148091529e+03
2.605713580989714160e+02 2.775983598829947496e-01 1.218358674264573438e+03 1.217915203698214327e+03 1.213310694161770925e+03 1.608832861305229471e+02 2.274809247128229401e+02 2.026206784722178611e+02 2.268034728095837504e+00 1.216457261439680906e+03
2.784744246150238496e+02 2.755966855342237398e+00 1.210553016685443254e+03 1.217544126173606173e+03 1.217264021205214931e+03 2.470468277728730868e+02 2.930673579253144680e+02 1.068581147288281556e+02 2.323273677004344950e+00 1.214828302158648512e+03
2.455137793212572603e+02 1.163206683278689590e+00 1.211146222708891173e+03 1.218241997302251093e+03 1.214094064388340939e+03 1.711545957008193284e+02 6.355118181029384417e+00 1.095403370660968250e+02 1.169181020069499422e+00 1.212428236267487819e+03
2.490884010810513018e+02 1.002492711954025673e+00 1.215856545498282912e+03 1.213703770218810632e+03 1.210645367421726633e+03 3.073016025893289225e+02 1.856097248856646615e+02 1.729683973018498762e+02 2.673266687195810842e+00 1.213902821576510178e+03
2.079321886432763336e+02 2.658128946045739571e+00 1.212695335961030196e+03 1.218455800649414186e+03 1.212084653785886985e+03 3.727055574693005724e+02 3.916527313121738985e+02 2.296372060992835600e+02 4.780382976615678459e+00 1.214823983818304669e+03
2.201135575986693880e+02 1.609010414945618805e+00 1.214840596974219125e+03 1.213369607317514237e+03 1.218561559930315298e+03 3.054900471773330537e+02 3.999305866799314799e+02 3.251445265830222979e+02 4.681970396023061198e+00 1.215443719422217328e+03
2.465132076673770882e+02 6.233171181393527549e-01 1.212799109293928723e+03 1.212509456830010549e+03 1.218131216076408009e+03 3.781150748621105890e+02 2.438054834982897319e+02 2.015939687258280060e+02 3.340650729746721392e+00 1.214018640554040758e+03
1.514506901687570917e+02 7.119365364056391421e-01 1.216043349030856689e+03 1.213207156740236542e+03 1.216390382351159587e+03 2.539147183977881639e+02 3.176954592670324473e+02 8.003543662469354558e+01 4.302691612454221826e+00 1.214703248783306208e+03
2.550850114444387771e+02 1.138155377256653944e+00 1.217160603070005664e+03 1.219308751617034432e+03 1.214586245116893451e+03 3.580560312511250913e+02 1.084315256658045143e+02 1.639292542714810281e+02 2.471398878431258161e+00 1.216860665708224360e+03
1.065302965230821854e+02 9.511891296117963579e-01 1.210473202413258605e+03 1.211625372753630018e+03 1.218700794832724114e+03 2.015378923752279547e+02 8.796584325770093926e+01 5.912671478502203115e+01 3.272594386728401972e+00 1.212159291924991294e+03
2.209431566679637058e+02 1.691341082019363506e+00 1.216997734250360736e+03 1.214267550374086113e+03 1.210558450036778368e+03 1.243687679620286701e+02 2.735693677507427424e+02 1.398462685341890221e+02 2.434039652357959049e+00 1.213934416435328330e+03
1.042132525055646965e+02 1.130766302290471481e+00 1.213849898117336579e+03 1.212615362160905761e+03 1.218381441953624289e+03 1.800866151530497064e+02 2.123429517181402275e+02 9.899773745244910828e+00 3.860635101039108008e+00 1.213309833726402758e+03
1.727079372816573937e+02 5.765343237350772920e-01 1.212235612374046013e+03 1.214052601820103746e+03 1.210663136397282869e+03 2.293845095987147715e+02 3.814482434868994574e+02 3.559302547907180951e+02 5.597675608271006631e+00 1.212373594130158381e+03
2.362348239478602068e+02 2.444863183357156800e+00 1.211500271418761486e+03 1.212954006195639522e+03 1.219992149436848649e+03 2.906558851676098243e+02 3.277169800732247609e+02 3.949470467991540090e+01 2.784803522726814418e+00 1.212734255008355376e+03
2.790961815133574078e+02 1.307178795347468947e+00 1.217672515421718117e+03 1.218579440237526114e+03 1.211916069262116025e+03 1.471643577027668641e+02 1.518512203002369461e+02 2.331411170955448995e+02 1.906714352783361210e+00 1.215409372518055079e+03
1.485361118848109641e+02 2.173004321274744743e+00 1.212409681230563820e+03 1.215296232334099386e+03 1.210189628148194288e+03 2.341507313381706865e+02 1.770311441182241481e+02 2.868749764358980059e+01 2.961363183123449261e+00 1.213426623314285280e+03
2.592100436792655955e+02 1.108729848956600428e+00 1.212367096503540779e+03 1.214854042209960426e+03 1.214353975970471311e+03 2.106121221151165344e+02 2.719632064474405411e+02 2.583630447422934822e+02 2.858447777670424905e+00 1.213972754949713817e+03
1.161330979694670731e+02 1.450022015126410935e+00 1.219752974757203447e+03 1.212746287819957615e+03 1.219562955290899026e+03 4.199964837967087306e+01 2.685365603463035313e+02 9.659541278972598377e+01 3.505732892984053883e+00 1.215086408669155389e+03
1.997827104040868846e+02 5.034781358124158501e-01 1.212979194448795852e+03 1.216612413179745317e+03 1.218435477754649582e+03 2.771605388856991681e+02 1.110553841518493456e+01 1.536414521456853493e+02 2.211940805852284253e+00 1.214967529297304281e+03
1.658369166110254866e+02 1.975697068755255748e+00 1.215000321470979998e+03 1.216173970112683946e+03 1.217234810032656696e+03 2.168358847165037560e+02 4.259660797171722635e+01 1.715237244818872853e+02 2.598674806411931382e+00 1.216005670121808407e+03
2.140703047771841909e+02 2.739809438735942404e+00 1.211430069288406912e+03 1.211514826178702833e+03 1.211512472217898221e+03 1.308549949226862736e+02 1.269403861495286776e+02 1.703675974221864635e+02 2.000104493428251473e+00 1.211487986162930383e+03
2.260905873388532257e+02 1.513254585996657742e+00 1.213305622219271072e+03 1.215763157733817025e+03 1.211857151138824520e+03 1.377111932232828337e+02 1.738670954892201621e+02 4.785888601401997278e+01 1.589792741737702464e+00 1.214301519068044172e+03
1.803732943232500645e+02 1.498044153367953379e+00 1.215911734852797736e+03 1.215306327811324763e+03 1.216077539227880379e+03 3.919111360136278108e+02 5.171502166171908499e+01 2.476302554749426861e+02 3.832365626762225475e+00 1.215925838941108623e+03
1.486290881302861919e+02 2.174945093354995418e+00 1.218539287081896418e+03 1.213485903651414674e+03 1.214716881334476284e+03 1.088580350350548400e+02 2.869942729398162555e+02 3.528404886299759937e+02 5.037323487772146891e+00 1.214800782280098019e+03
2.948947017319052293e+02 1.204205730215494263e+00 1.213657171818539837e+03 1.212369104715786307e+03 1.218119607507400360e+03 3.142605466878481479e+02 2.364006972922913121e+02 1.111384399045718823e+02 2.244189807405787107e+00 1.213946455999306409e+03
2.351721424923928794e+02 2.589380189623071704e+00 1.211567002991033632e+03 1.214667999718456485e+03 1.219254217738445959e+03 1.792226992213122969e+02 2.827265598960289026e+02 3.388669734715981576e+02 3.405234242890156082e+00 1.215914663779101147e+03
2.663144493112555438e+02 1.874424854232986215e+00 1.216964274226294037e+03 1.212219166746841211e+03 1.210238426877230950e+03 3.880716789197944649e+02 2.937095409849200678e+02 1.704490066666552082e+02 3.200090076882475376e+00 1.213983744716594629e+03
2.481085199664969423e+02 2.237554471179543647e+00 1.212012680521764423e+03 1.211371747931937989e+03 1.210274601354404240e+03 8.397212604818382431e+01 3.526575074355172319e+02 3.255065692057575006e+02 3.071785696002590882e+00 1.210973777142626204e+03
2.942940833987767064e+02 1.969601327468190055e+00 1.215149541978756361e+03 1.216967980842712450e+03 1.213706196656707561e+03 1.409830575141712359e+02 3.104773684236064923e+02 3.624788169724688487e+02 2.765734307364025923e+00 1.215200408193479461e+03
1.644270230114810261e+02 6.627021932098842161e-01 1.211190431640577117e+03 1.216345491733775589e+03 1.213066899670575594e+03 2.578076203461978366e+02 2.024092910801551568e+02 1.087182136169518571e+02 3.460107192986029201e+00 1.213383016095571975e+03
2.242897296233862789e+02 1.447375952479085792e-01 1.210290248924426123e+03 1.210663695256698475e+03 1.210260013782137548e+03 3.456565820483277207e+01 3.225425237312447280e+02 5.103948705505034411e+01 1.819734098732316729e+00 1.210581587440776730e+03
1.975332414886727861e+02 2.273957754060747405e+00 1.212055302696327544e+03 1.214696038269198425e+03 1.215900103284662464e+03 3.985804672864138070e+02 9.008224816211485120e+01 2.413985303088648777e+02 3.695890576469164301e+00 1.213652446244675957e+03
1.522371867559859311e+02 3.592941697081230013e-01 1.213597332041852496e+03 1.211202950143979933e+03 1.217969360765659758e+03 2.426793324765480691e+02 1.916680099455297750e+02 8.282129822440076339e+00 2.907499026200402792e+00 1.212642319485202734e+03
1.475536197056891581e+02 3.018192316768324446e-01 1.214367045203715406e+03 1.211649795716960853e+03 1.211113067869638371e+03 1.104907748916552634e+02 1.846577128528570313e+02 1.615452668670344849e+02 3.095103702114995858e+00 1.212117341322476022e+03
1.279755331981251771e+02 1.079849554701677761e+00 1.213264480246784387e+03 1.211795729134747489e+03 1.212929770520380771e+03 3.925208744231828746e+02 3.327768324255863490e+02 3.849470758591303934e+02 8.675445649357641287e+00 1.212708195828478665e+03
2.693103098301826321e+02 1.606549764147251480e-01 1.210774914101503555e+03 1.216842224260370813e+03 1.219257783616973711e+03 1.339987073059598686e+02 3.842233110301678494e+02 1.955304039617613512e+02 2.650297431048799002e+00 1.216364892890726424e+03
2.718772591448706635e+02 2.335097400007615231e+00 1.214059703593350378e+03 1.213138375398107883e+03 1.214292269385335658e+03 3.716676917063101655e+02 4.977935887139839366e+00 3.831537522264768540e+02 2.794641163478352119e+00 1.214170946304777544e+03
1.282067512095109691e+02 2.821309338872033390e+00 1.216998949169847947e+03 1.210705162641339030e+03 1.210473162243983552e+03 1.583021160828612324e+02 4.607321100055195018e+00 2.776482579785413805e+02 3.436306520563132239e+00 1.212820447948338597e+03
2.463164323522298957e+02 1.006777211694547480e+00 1.213714976811780161e+03 1.215202113336753428e+03 1.218979113291613430e+03 2.260208626876777487e+02 1.632699174214957694e+00 1.893775424506018226e+02 1.693070577265200383e+00 1.216111290338319122e+03
2.300508190305937148e+02 2.404931093740156012e+00 1.213835830925286700e+03 1.211043328843911922e+03 1.214010545457114404e+03 3.249875227145901704e+02 3.887113273905364963e+02 2.499722126363107861e+02 4.188948627969379501e+00 1.212754753104263727e+03
2.066070774644381913e+02 1.979495195746756808e+00 1.216692281000573303e+03 1.218416148375912599e+03 1.219510309165393664e+03 7.868744038916726424e+01 5.524423784032804008e+01 2.530811356938026506e+02 1.873182751882793928e+00 1.218781161468026085e+03
2.035548344085094641e+02 1.344658987597909361e+00 1.214649774982106692e+03 1.216132853639503082e+03 1.215484406520012044e+03 5.260934596184561229e+01 2.501585058201660843e+02 4.585091942180446267e+01 1.712652869271487077e+00 1.215823760430240100e+03
2.274189341088438709e+02 2.971265741608582367e+00 1.219092336033617357e+03 1.216525265635646520e+03 1.218318292635733314e+03 1.279490250873229371e+02 3.482816475336034046e+02 2.113615031607703827e+02 3.023460550793943824e+00 1.217554118292227258e+03
1.019416724286604961e+02 1.536402876028236886e+00 1.215346037916776822e+03 1.216261686397284393e+03 1.217531157439106892e+03 2.730524010345649231e+02 1.832454435377237303e+02 2.993409820276111759e+02 7.412462524868828950e+00 1.216433706001932478e+03
1.820987761503199636e+02 1.181592894417391015e+00 1.214513544908885706e+03 1.219856167243846812e+03 1.216356985055909718e+03 8.426721185876525055e+01 1.491057907017689104e+02 2.296637396521122980e+02 2.542777892314971755e+00 1.217148297563363940e+03
2.223776510036639706e+02 2.623492563809882938e+00 1.215532584114043630e+03 1.217272631583460907e+03 1.217489019389466193e+03 2.588622150086382021e+02 2.815053206884250585e+02 3.708435824816966715e+02 4.097584060566169306e+00 1.216866373905537557e+03
1.238566071688086652e+02 2.181716929337610189e+00 1.216629190377543637e+03 1.217124855605947005e+03 1.212312035235235953e+03 6.842642512270948885e+01 3.325163401100177794e+02 3.223050236076688293e+02 5.839396099835476583e+00 1.214933196250333594e+03
1.445857118688791729e+02 2.554923203876670712e+00 1.213105788453085779e+03 1.213179676558430629e+03 1.211160389760360658e+03 1.722303491635233570e+02 1.750046843390729023e+00 1.942416209837514316e+02 2.546738624661584627e+00 1.212079917998689098e+03
2.554612579977725773e+02 4.157252910528874690e-01 1.215030529478878634e+03 1.210527970324916168e+03 1.210026846244875742e+03 7.750572314128945095e+01 2.474383212021251666e+02 1.556738994332246477e+02 1.881373119131942273e+00 1.211091749033312908e+03
2.663467113109261390e+02 1.818294707290465606e+00 1.219581473847989855e+03 1.215989909577897606e+03 1.217635876543718950e+03 1.256315209304447365e+02 1.673723098298991943e+02 1.080345528635551631e+02 1.505700527143875478e+00 1.217558425242826388e+03
2.103986104045688705e+02 1.023714198843580059e+00 1.217331890018844661e+03 1.211448897656546478e+03 1.211540850329378600e+03 5.031747166629276791e+01 2.803782892428908440e+02 2.107978339187072265e+02 2.573655756502715164e+00 1.212031362026894840e+03
2.633018113424265607e+02 2.798482910447510186e+00 1.219685120239006665e+03 1.210087039367096622e+03 1.214268342173390693e+03 1.478235525045855070e+02 2.837428773622737594e+02 5.711571168086617689e+01 1.855977135349781593e+00 1.213479102134106370e+03
1.204811693950685481e+02 5.078614975406633425e-01 1.210815218482383671e+03 1.213589124843138507e+03 1.213370622904260699e+03 1.063310836183561925e+01 2.800859714955099093e+02 2.985724073022104790e+02 4.891150128425600485e+00 1.213428365865833257e+03
2.548286432940943484e+02 2.871086178953821122e+00 1.219733901821991140e+03 1.215653240958482229e+03 1.212631459507485943e+03 2.583983938373296496e+02 6.702212847644051408e+01 1.243305689353329910e+02 1.764915770202690304e+00 1.217162378833033927e+03
2.209312139898308942e+02 2.644463329832230647e-01 1.218895980121707680e+03 1.211477342348032835e+03 1.214277426471523086e+03 9.985556554778058569e+01 3.483858294877495609e+01 3.403973320306875507e+02 2.150404517077929789e+00 1.215042831322287157e+03
1.409138434708995931e+02 2.750086961313477740e+00 1.212611704954224251e+03 1.219326489733400422e+03 1.216810531816942785e+03 3.489373031744102036e+02 2.385723214075823364e+02 3.849491114607190667e+01 4.442462999437964299e+00 1.215428929365333715e+03
1.399786799640288564e+02 1.463430458336175910e+00 1.218484333574998800e+03 1.213782555194759880e+03 1.210198447739795938e+03 1.545413755951734913e+02 2.893568761306833608e+02 1.222693760678359922e+02 4.044670430805493488e+00 1.214291932103981935e+03
2.818422500068829208e+02 1.468914549884703158e+00 1.214732617215142000e+03 1.214237847216313185e+03 1.217058306983801003e+03 9.271148523481427617e+01 1.286443566560072895e+02 1.090155155614391802e+00 7.892571005269918283e-01 1.214457880846262242e+03
2.915136288486654621e+02 2.704529907646576525e+00 1.211050464222915025e+03 1.218309636191346044e+03 1.211657013504612223e+03 2.596534873740572635e+01 6.129459096318847600e+01 2.342866213825178789e+01 3.797030083156357483e-01 1.215198665637510658e+03
1.012075799039134978e+02 1.302833055238550530e+00 1.211260713536982621e+03 1.215373850358556410e+03 1.215553367450122551e+03 1.281482403755803148e+02 1.905647510771114810e+02 2.972652035226840326e+02 6.086285192869799410e+00 1.214604785698130627e+03
2.777605946079912087e+02 2.804362116338806610e-01 1.215610275085981584e+03 1.215866681060628252e+03 1.216052262140460471e+03 2.240932411670399063e+02 8.406351373852048425e+01 2.246883072450703480e+02 1.918360892417605434e+00 1.215837102204880921e+03
1.637393655227759552e+02 2.436448267912541432e+00 1.215967392257096208e+03 1.212081348905947152e+03 1.219794749637751920e+03 4.738469283429465406e+01 3.949590093963192317e+02 1.732274574054093463e+01 2.807305662285687564e+00 1.212772624615996165e+03
1.347481286715311910e+02 2.064743944342397164e+00 1.212746724281796105e+03 1.212918592649993343e+03 1.210599110367629009e+03 1.415387841748586766e+02 3.433235900995213683e+02 3.995797143219209602e+02 6.563668804278992575e+00 1.211843175593412298e+03
2.603582099544028097e+02 1.080733138243089586e+00 1.211932542514685792e+03 1.210537845095968351e+03 1.213576349001877588e+03 2.034756464308426871e+01 3.246229566501921227e+01 1.097732087713318982e+01 2.449977713259277601e-01 1.211505646574250022e+03
2.287124277536160264e+02 1.226793278751142413e+00 1.212742299067522936e+03 1.210070294385655643e+03 1.215314306991241892e+03 2.780052015242784336e-01 1.940650886619542064e+02 1.220987274955682267e+02 1.383579477805808144e+00 1.212096038310904760e+03
1.501079833071358962e+02 2.255237477616955921e+00 1.213404242299425277e+03 1.213129962356448686e+03 1.218777554108604363e+03 3.721137964090719379e+02 1.894327017946182536e+02 1.533981417873733335e+02 4.762868864397541202e+00 1.214484463638151510e+03
1.318828814560539229e+02 6.912638464477988132e-01 1.213982115646275815e+03 1.214414149282589051e+03 1.210886922392223141e+03 2.215393193727290964e+02 2.067428680621192427e+02 2.867024934070948916e+02 5.421360778200700281e+00 1.212865896275669002e+03
2.004852147186070965e+02 5.172301868030064753e-01 1.214264361862245778e+03 1.216674067056860167e+03 1.217047504975127595e+03 1.565407511737877826e+02 2.628430348048533816e+01 1.473604154962304165e+02 1.646931773068345484e+00 1.215698290944339305e+03
2.289092018418538999e+02 1.052090560897025462e+00 1.210002961831269431e+03 1.218035796677994540e+03 1.216923097623043077e+03 2.776259267599160694e+02 3.826577963884729883e+01 5.142090442853039889e+01 1.604621430120831693e+00 1.211808569125305894e+03
2.581910203072040417e+02 5.378748416226803997e-01 1.215103246529029548e+03 1.214104209960956723e+03 1.215547832674886195e+03 1.491937055347124783e+02 3.553588944254697708e+02 1.013203561624880678e+02 2.346607389373120078e+00 1.214591636131923224e+03
1.846616791940645044e+02 1.232262766162360190e+00 1.213217290970556633e+03 1.216036582049601748e+03 1.217492876511668328e+03 3.199895878868148458e+01 5.409915085041640737e+01 2.685854396299674107e+01 6.116951502611774893e-01 1.215584192317880479e+03
2.566612261693545065e+02 2.569303190862454400e+00 1.215933606237920230e+03 1.216889788221629942e+03 1.213245621045151893e+03 2.635540324028835357e+02 2.472344640245360949e+02 5.462307695804904029e+01 2.202948929311158821e+00 1.216092030865964944e+03
2.606154468691229908e+02 1.223430663911785898e-01 1.213801852472929568e+03 1.216039052347595089e+03 1.218392802686920732e+03 1.237788900554785982e+02 3.938843118376522057e+02 2.237652287473286208e+02 2.844913605649757038e+00 1.216375928242088776e+03
1.915017857712359159e+02 6.127396864173266788e-01 1.218396084930607003e+03 1.210741679825277060e+03 1.212759074750662876e+03 4.546292990100875286e+00 1.278283265842974288e+02 2.724807167282657474e+02 2.114107368096796336e+00 1.212185406339554447e+03
1.983111841924214787e+02 5.979733649642919868e-01 1.211939668440753849e+03 1.215425882903753518e+03 1.216792516862666389e+03 2.992970411985553483e+02 7.720512945902400759e+01 3.442153386905022785e+02 3.634275657639001178e+00 1.214630845603709986e+03
2.924120212507585279e+02 1.278805051206137466e-01 1.219633854054394760e+03 1.219025597612753927e+03 1.219496860681589396e+03 1.905725975668718490e+02 1.806124196244689131e+02 3.678140772547964161e+02 2.527252782854665814e+00 1.219417011084099158e+03
1.345462599185016188e+02 8.784960746634502549e-01 1.214840649430341273e+03 1.212708522947072652e+03 1.216250819164638642e+03 3.088079927853120807e+02 2.002828333140853658e+02 2.775369742821158070e+02 5.846522979219157534e+00 1.214795324192974249e+03
2.434366063809607965e+02 2.582472584871889243e+00 1.213626430701880963e+03 1.210898652680431269e+03 1.218765994883116264e+03 2.646999400278926373e+02 1.288282660363575189e+02 3.383311452499311258e+02 3.006365238960298836e+00 1.215522231746707348e+03
2.616188234391142373e+02 6.704291698560126411e-01 1.218327137188091228e+03 1.210180393086022150e+03 1.212345135309201851e+03 1.808645543762890497e+02 2.056884728526593449e+02 2.753225464662892819e+02 2.529923363290692340e+00 1.213307052635359469e+03
2.436048922213905144e+02 5.151983219954465731e-01 1.212798399125109654e+03 1.210247719273905659e+03 1.214616537930535060e+03 2.677248168933227248e+02 2.991219798386234743e+02 3.093671961967899051e+02 3.596865337714253208e+00 1.212569582986456908e+03
1.344360864473105153e+02 8.177438775036425245e-01 1.212302056083618936e+03 1.217099959162736923e+03 1.218678552824442249e+03 2.211327358313550349e+02 1.096476440083403503e+02 3.260306237459999466e+02 4.885674828410889070e+00 1.216268207631490895e+03
1.502708133885518293e+02 9.153200462568668039e-01 1.217554837658683027e+03 1.212356196727914948e+03 1.219553898947669040e+03 3.725864845889344110e+02 1.938869405122024716e+02 8.856558324291196982e+01 4.359056782705563293e+00 1.216286362735347893e+03
1.120483761520129065e+02 2.631106597391380753e+00 1.215949005830723991e+03 1.213820100727620911e+03 1.210029711943498341e+03 3.364431776387081072e+02 1.832017570111679277e+02 1.972669844986717749e+02 6.398235688627325501e+00 1.213776213930788799e+03
2.387292023956572393e+02 1.330788678131717084e+00 1.210002150664669216e+03 1.214244560092809479e+03 1.219936931183908428e+03 3.371989747328423164e+02 3.822020912754310871e+02 2.639066184031726152e+02 4.118925018572983099e+00 1.214317495855357720e+03
1.337950900316800471e+02 2.830357945892661764e+00 1.219459422879515159e+03 1.218517423554713332e+03 1.212430937980145245e+03 6.794004937200615046e+00 2.380112780940307005e+02 2.205235547155366405e+01 1.994524899528064443e+00 1.218038436345966147e+03
