weight logl A w B x0 k b f sigma_v
0.000000000000000000e+00 -1.465765494835404752e+03 7.497172324360862339e-01 5.680064606373244063e-01 9.722737224801891731e-01 7.420410274673130413e-01 8.569967512325651349e-01 5.209849590129861374e-01 6.325368574627580065e-01 8.477660035415958140e-01
0.000000000000000000e+00 -1.443761916243473024e+03 5.709457654952369010e-01 9.586846532662144371e-01 9.642711192084278959e-01 2.080996032210177260e-01 4.281089891887336352e-01 2.703203217100497158e-01 2.870296596498428388e-01 9.138001907420087999e-01
0.000000000000000000e+00 -1.443394675132223711e+03 4.186996676031757847e-01 1.674657633859616412e-01 1.051316393550630890e-01 1.894774795965509240e-01 9.548080805693810458e-01 7.263952208624950835e-01 8.593088694219218615e-01 6.221491237111124173e-01
0.000000000000000000e+00 -1.425768598321927129e+03 6.777010126889569941e-01 8.811742352970707293e-01 7.793914740989411616e-01 8.272007664706608754e-01 1.445891617894590198e-02 9.380692208774751295e-01 6.138339872269673592e-01 8.112989109821699962e-02
0.000000000000000000e+00 -1.421967199167418585e+03 8.902492467644769203e-01 6.297522726410720306e-02 7.654836304208945119e-02 5.352918890603418633e-01 9.166775814059566763e-01 8.871748099613235850e-01 4.515760460360025430e-01 7.552705425467387546e-02
0.000000000000000000e+00 -1.421921165137911885e+03 8.407518210890903010e-01 7.840682759722670259e-01 6.405070647765359615e-01 2.149379614848265785e-01 4.109182279840162266e-02 9.186679773599163434e-01 1.819576041516273168e-01 1.797723520426206534e-01
0.000000000000000000e+00 -1.402758707836916074e+03 7.339469838741825569e-01 4.441098693183606061e-01 9.488956602047421418e-01 3.651498204120811053e-01 2.436334793494935314e-01 7.626693125359766956e-01 9.879108165374638206e-01 2.370387651855208055e-01
0.000000000000000000e+00 -1.383367428247647695e+03 5.601034108293378999e-02 4.500392372520842788e-01 1.934261246185842165e-01 4.217183538269070331e-01 5.906729640364927203e-01 3.668839126467787759e-01 4.510230176262697288e-01 1.262885147274088737e-01
0.000000000000000000e+00 -1.381615290047144299e+03 5.429343843023378691e-01 7.147286036516958818e-01 9.682249950885860601e-01 4.273778532462503277e-01 2.135872625776336076e-01 5.019821528203313177e-01 1.643314576183961817e-01 7.297430565117453138e-01
0.000000000000000000e+00 -1.371968576890933036e+03 5.983033986129939752e-01 2.657364761338931736e-02 1.756231656012835485e-01 7.776075033428888617e-01 9.468531237812317647e-01 6.244028945615914816e-01 7.844229295190539020e-01 1.309580377046607458e-01
0.000000000000000000e+00 -1.350212571369627767e+03 1.265130121583785128e-01 2.538453087791332496e-01 1.693263288504879283e-01 1.244908268698323717e-01 6.600100330497807866e-01 4.690393280273170706e-01 6.009565578339064462e-01 9.026659214234449280e-01
0.000000000000000000e+00 -1.323763816738706737e+03 7.348288024943291363e-01 6.171532162590893655e-01 9.450452071736384907e-01 5.533548609323956091e-01 3.434764913294584554e-01 2.019722318443810671e-01 8.083684847261615181e-01 6.462062166682187581e-01
0.000000000000000000e+00 -1.313903649900528762e+03 6.204058624335268002e-01 1.204670697817298297e-01 8.086316682175354043e-02 2.455581566357635248e-01 3.902303897551007150e-01 8.740618414848881912e-01 8.736815562750649411e-01 2.205698680360116404e-01
0.000000000000000000e+00 -1.301270879419293124e+03 4.477516395685703365e-01 2.179531476974105875e-01 2.004252410282719721e-01 7.698303244489139718e-01 3.858838266082533774e-01 9.062749811163972602e-02 8.652866847686820906e-01 3.378897255472066430e-01
0.000000000000000000e+00 -1.278235723625821265e+03 3.988769897488229077e-01 9.497022428691530571e-01 9.352450371209405366e-01 9.874950503429301696e-01 5.173115514092150313e-01 8.974543286790372942e-01 5.182479959093820865e-01 9.269903885109465058e-02
0.000000000000000000e+00 -1.277763091687727865e+03 3.983375768556389751e-01 8.351941596822887171e-01 1.653951161742885922e-01 1.503491103042103871e-01 2.591700286777931517e-02 2.722861798436126968e-01 4.220823250474066146e-01 2.191905009001543503e-01
0.000000000000000000e+00 -1.237368142664601692e+03 8.588641942132932972e-01 5.443098991769859119e-01 7.303953584487485884e-01 5.026433799111543754e-01 1.775846275636583371e-02 8.229847468017998935e-01 1.255067139199906867e-01 5.637389429486157066e-01
0.000000000000000000e+00 -1.234345419997220233e+03 8.968642720986291783e-01 3.955410279505100490e-01 9.221558094498160107e-01 8.762911815837304275e-02 9.711188783537356706e-01 4.048077793457023343e-01 7.058639895058765878e-01 4.685063096361653523e-01
0.000000000000000000e+00 -1.231113465700447705e+03 4.003297795465049491e-01 6.243913074879698932e-01 8.776954467489272993e-02 1.494308732298885722e-01 6.609111909241994764e-01 5.478024531693892474e-02 6.063858576543745826e-02 7.245468898647915434e-01
0.000000000000000000e+00 -1.226684758083059933e+03 5.771590503368013714e-01 7.820441240834520302e-01 8.081376108388556023e-01 6.980092729383280403e-01 7.949364050804910153e-01 9.396831247385853958e-01 3.887492245750955311e-01 5.235766053320249913e-01
0.000000000000000000e+00 -1.223850716633580305e+03 9.391982955229472019e-01 4.228492494476316921e-01 9.669182886893468165e-01 4.763843209159301928e-01 3.196730372941597453e-01 2.918054388578728009e-05 3.382205244406960576e-01 4.799639772069395072e-01
0.000000000000000000e+00 -1.221415307725068487e+03 4.502281143749415904e-01 1.687167149453493442e-01 1.435247900948297683e-01 8.923393509798757117e-01 2.556456924436190103e-02 9.294163878757750741e-01 2.981836748683064364e-02 4.112067566444764788e-01
0.000000000000000000e+00 -1.213643905730530605e+03 5.963329514829984745e-02 8.905457974836742396e-01 2.601017290172753516e-01 3.446806495879128907e-02 5.144912093446705192e-01 1.296097037548912256e-01 8.529358469849601665e-02 7.479340486593217818e-01
0.000000000000000000e+00 -1.197839547331939684e+03 3.751054678043536095e-01 9.786981190696725230e-01 9.712548521875636887e-01 4.017913429046595652e-01 1.197019165903611126e-01 3.653692503694436766e-01 8.508506105231512517e-01 7.091593093357251298e-01
0.000000000000000000e+00 -1.197306051287410810e+03 1.988776708373082291e-01 5.344090297444691329e-01 2.431582123182335353e-01 5.818386605777299270e-01 9.304129234366151913e-01 1.423418979023072239e-02 8.841478988140880624e-01 7.634635098558371080e-01
