weight logl A w B x0 k b f sigma_v
1.353517142810724662e-04 -1.780970789958591922e+02 5.161173528699429625e+01 6.045908542046944056e+00 4.585579221567792274e+01 5.896917241669932253e-01 6.078392089068938020e-01 1.137002514253642182e+01 3.120398312415044728e+01 6.045908542046944234e+01
1.367559066373458341e-04 -1.780842580440512393e+02 5.232343298579302626e+01 5.741971309763977516e+00 4.192595243768663948e+01 -1.285408042425842723e+00 6.390581146062108697e-01 1.324898443175831986e+01 3.004396510327816827e+01 5.741971309763977160e+01
1.370401200248858118e-04 -1.780796819475272059e+02 4.792898351725618511e+01 5.954600796761449821e+00 4.526282667218096378e+01 1.089533028121181246e-02 4.095769782316729390e-01 1.240650583172043575e+01 2.853979634398201171e+01 5.954600796761449999e+01
1.381940160559854921e-04 -1.780687970661456347e+02 4.779577462347979377e+01 5.515410719833069741e+00 5.633842296280131734e+01 -9.275076075311865509e-01 7.205409014383576949e-01 2.442359615777611737e-01 2.636133277210658576e+01 5.515410719833069919e+01
1.389284324011590360e-04 -1.780609967516556935e+02 5.679966107353520499e+01 5.617129374121201835e+00 5.824004441848490643e+01 -1.328230769662251731e+00 6.953536263981809906e-01 1.054241318802230376e+00 3.190510446562831959e+01 5.617129374121201835e+01
1.389976030035942119e-04 -1.780579989889774879e+02 6.004638886033200862e+01 3.838684934939690763e+00 4.941371307964399762e+01 -6.455058655928311850e-01 6.333110585835897144e-01 9.549200692378363442e+00 2.304991683156869442e+01 3.838684934939691118e+01
1.403320174932126186e-04 -1.780459445089436485e+02 5.222138115862269103e+01 5.748478617529030998e+00 4.501737876654532755e+01 -1.237780988191735432e+00 8.065589334819633915e-01 1.303623864312031344e+01 3.001934929681759812e+01 5.748478617529030998e+01
1.408762098909023043e-04 -1.780395741166576045e+02 6.187831763585457168e+01 4.242733874118048476e+00 4.540215412382485027e+01 -4.427255531889908724e-01 3.966420609772287609e-01 1.339700223729119166e+01 2.625332343070764551e+01 4.242733874118048476e+01
1.421580676890924530e-04 -1.780280160861348122e+02 5.756543735737210454e+01 4.968439034319509062e+00 3.767340351655231245e+01 -8.572081302178240492e-01 4.613576186283061542e-01 1.797502541392366027e+01 2.860103659940420329e+01 4.968439034319509062e+01
1.418334701611349412e-04 -1.780278020533278323e+02 5.501564930946075549e+01 5.107013046040960624e+00 5.094381865827686084e+01 -5.078683124798608617e-01 4.698321149596103030e-01 1.091463701267298703e+01 2.809656387598304406e+01 5.107013046040960802e+01
1.415116915015121732e-04 -1.780275733382586623e+02 4.664028372844249759e+01 5.104969140795058813e+00 4.602333159058785128e+01 4.328869869910043633e-01 5.078787558869983787e-01 1.653548562350081852e+01 2.380972091516248668e+01 5.104969140795058991e+01
1.417310582236089875e-04 -1.780235243717543199e+02 4.494473190228661963e+01 5.534505696219670590e+00 5.138199808668972679e+01 -3.737456515056791773e-01 7.292162357013427521e-01 1.103691880218067567e+01 2.487468747282712656e+01 5.534505696219670767e+01
1.414359655644831899e-04 -1.780231086029052676e+02 5.116577800948047638e+01 4.995933351734668904e+00 4.444415575390527096e+01 -8.790140543530213790e-01 6.372008151618402394e-01 1.159217941314929767e+01 2.556208168250158153e+01 4.995933351734669259e+01
1.415749599461086836e-04 -1.780196263482976065e+02 4.642368312511528927e+01 4.846261660663477855e+00 4.963220653772686575e+01 -2.053204060915945206e-01 6.613979175655029241e-01 1.455291396435723250e+01 2.249813156760362887e+01 4.846261660663478210e+01
1.413103890798406528e-04 -1.780189968654121913e+02 5.513157546200233838e+01 4.526305180915866089e+00 4.978418090125816065e+01 -1.303191671809429408e-01 8.066812839539185820e-01 1.284492341263770321e+01 2.495423356457152053e+01 4.526305180915866089e+01
1.413049695323805412e-04 -1.780165352182284551e+02 6.405597515448397417e+01 4.440246277050217572e+00 4.715945447129178092e+01 5.309914132658413166e-01 5.678895627794460221e-01 1.054795986214561943e+01 2.844243052025187168e+01 4.440246277050217572e+01
1.409737093472800183e-04 -1.780163822629183414e+02 4.750449393572925061e+01 5.371948098068569877e+00 4.783405719896249053e+01 -9.458529761248026801e-01 5.465101725667131927e-01 1.464521316096762504e+01 2.551916758477506875e+01 5.371948098068570232e+01
1.406516912440160933e-04 -1.780161691180310299e+02 6.259696519627159006e+01 4.279528216284210984e+00 4.641175309117983971e+01 2.666775575653126396e-01 5.789395313004592758e-01 1.584261527007336134e+01 2.678854788112050045e+01 4.279528216284211339e+01
1.406675030247649084e-04 -1.780135567063571216e+02 4.137722850221003057e+01 5.293312361384638010e+00 4.484559904659890606e+01 -5.280595305261641670e-01 6.549010496417022598e-01 1.452315421843809240e+01 2.190225951105851010e+01 5.293312361384637654e+01
1.419352941845829056e-04 -1.780020843983875238e+02 5.280019891262233500e+01 4.544824854189009500e+00 5.544118938125431839e+01 -1.122354752645025044e+00 8.456746265121173334e-01 4.999040542788999453e+00 2.399676563242095284e+01 4.544824854189009500e+01
1.417388422127729150e-04 -1.780009694524196675e+02 5.703242586858841889e+01 4.597896263392255989e+00 4.327697651660854206e+01 -4.338982082250559813e-01 8.524144374959363724e-01 1.725219086902010801e+01 2.622291777933785539e+01 4.597896263392256344e+01
1.423187740807780482e-04 -1.779943862478830852e+02 6.030144844807061588e+01 4.989142343710445182e+00 5.314737378691315683e+01 6.946207021879082788e-01 4.464640139653264228e-01 4.663267957789296148e+00 3.008525098393416286e+01 4.989142343710445004e+01
1.427257373438837443e-04 -1.779890308093581552e+02 4.723611493551488394e+01 5.164899613981257076e+00 5.791806673435682029e+01 -1.272164482827918164e+00 4.812650486798213390e-01 3.123864544644195718e+00 2.439697917964151230e+01 5.164899613981256721e+01
1.430279930656326809e-04 -1.779844153105750593e+02 5.539567854633137500e+01 4.527310496032542986e+00 4.353902192338880894e+01 -9.097926687453323780e-01 8.318229112071577891e-01 1.892376166042124908e+01 2.507934369176508227e+01 4.527310496032542630e+01
1.426965901890416444e-04 -1.779842350481449103e+02 6.137764704917663039e+01 4.330027988499344005e+00 5.256980383294289538e+01 -3.632690791298927024e-01 5.517784977439972316e-01 1.039965274668496065e+01 2.657669295911690099e+01 4.330027988499344360e+01
1.430911012641591159e-04 -1.779789741781878547e+02 5.496286144247702765e+01 4.921713496954791545e+00 4.047043997413909722e+01 9.622431189531930329e-01 5.634443985940418287e-01 1.801491936618625900e+01 2.705114569926952939e+01 4.921713496954791367e+01
1.436475628683890257e-04 -1.779725928578609455e+02 5.070376868973389861e+01 5.126977872632918931e+00 6.001762442465688707e+01 2.567647699395525507e-01 6.590575255237944852e-01 2.831673963990593013e+00 2.599571001313635321e+01 5.126977872632919286e+01
1.457088790238804128e-04 -1.779558450255844946e+02 4.622816247343661900e+01 4.823420760266671437e+00 5.989819141352376874e+01 -1.544776976971075300e+00 7.213530585453358235e-01 1.290648821807249824e-01 2.229778785833548937e+01 4.823420760266671437e+01
1.465384841298817851e-04 -1.779476675931146019e+02 5.041153072010222758e+01 4.227349975235831003e+00 5.971241201975523438e+01 -8.258753669061977831e-01 6.867640686919804782e-01 4.717617845864696235e+00 2.131071831412244677e+01 4.227349975235831181e+01
1.471105980499472308e-04 -1.779412710058022640e+02 4.549914081897637885e+01 4.326296520107057120e+00 4.232350465126886974e+01 -8.798993749248396057e-02 6.769371194304123485e-01 1.859922628360632046e+01 1.968427745929984596e+01 4.326296520107057120e+01
1.471766371803904020e-04 -1.779383221984899137e+02 4.369883335510616007e+01 4.740689254657862506e+00 5.238433331151593109e+01 -5.315617749259242686e-01 7.518435995014278728e-01 1.084604103020700272e+01 2.071625897276363659e+01 4.740689254657862506e+01
1.470287919558130243e-04 -1.779368272461360903e+02 5.305533494737151301e+01 5.138428591446690064e+00 5.896115093389430228e+01 -1.559243381982621912e+00 5.986320159876385993e-01 2.399974559438173838e+00 2.726210500223545452e+01 5.138428591446690064e+01
1.477184125828627829e-04 -1.779296478335763823e+02 5.407338048571004663e+01 5.058950243917775147e+00 5.711962007866544866e+01 -7.125785623249196732e-01 3.700263710521747296e-01 9.815620982389405835e-01 2.735545413976415219e+01 5.058950243917774969e+01
1.478111444182588440e-04 -1.779265202696915367e+02 4.584496406569345339e+01 6.404972143782361904e+00 5.158898815508720048e+01 -3.137330287198949463e-01 5.113437084771650376e-01 5.563976086430820978e+00 2.936357177734699420e+01 6.404972143782362082e+01
1.491383064766699641e-04 -1.779150815705888817e+02 4.494101660531081421e+01 4.563934212429574089e+00 4.459471261644416984e+01 -5.306337271032308678e-01 6.107410174589251728e-01 1.962270884343177002e+01 2.051078432263436113e+01 4.563934212429573734e+01
1.492531186080941195e-04 -1.779118120301300223e+02 5.649077938093637385e+01 4.516811585926522099e+00 4.591444251409323130e+01 -1.547583677136161739e+00 7.031095290785946972e-01 1.228196970843792535e+01 2.551582068058324992e+01 4.516811585926522099e+01
1.508054950140350558e-04 -1.778989647833859635e+02 4.161442162076638596e+01 5.627020479718208179e+00 4.650893098545593318e+01 -7.589268115190392905e-01 5.518581708030230182e-01 1.255976598988174153e+01 2.341652027116806423e+01 5.627020479718208179e+01
1.510548606263475524e-04 -1.778948125911429088e+02 6.456849218316321526e+01 5.177059336480252405e+00 4.709296812037985092e+01 2.681518675160798892e-01 5.695109715934751904e-01 9.834724901208417691e+00 3.342749152992973194e+01 5.177059336480252227e+01
1.515527024876111065e-04 -1.778890222417194309e+02 4.796413529254053287e+01 6.201188557840777271e+00 4.728223406423332165e+01 -1.225966624110910175e+00 6.346877176830518774e-01 1.196095805996487194e+01 2.974346469628293477e+01 6.201188557840777094e+01
1.512575447402178237e-04 -1.778884716991342430e+02 6.420158564225774001e+01 4.871886263914219306e+00 5.580587104526964026e+01 -1.262746839172439905e+00 7.046118038155062546e-01 1.537041439636332996e+00 3.127828232120278429e+01 4.871886263914219484e+01
1.521027225312843569e-04 -1.778803995786620362e+02 4.767233279698633197e+01 5.233533123200761139e+00 6.101422608470781483e+01 -1.409126522262409864e+00 7.584285941914326035e-01 1.144925908974454565e+00 2.494947327532779724e+01 5.233533123200761139e+01
1.520347422533215519e-04 -1.778783466151962784e+02 4.705486953831415775e+01 5.076212876552824937e+00 4.174588456241258427e+01 7.846331587339356872e-01 6.213363196394456889e-01 1.943701943172780133e+01 2.388605346549035957e+01 5.076212876552824582e+01
1.521082212569471455e-04 -1.778753634279200924e+02 6.565584388181979136e+01 4.643874454167915111e+00 5.779934006828146664e+01 -3.575772095266280814e-01 4.269880190540829012e-01 6.813852829833366709e-01 3.048974961696197283e+01 4.643874454167914934e+01
1.528519156085541620e-04 -1.778679860965185071e+02 5.397957361575683422e+01 4.273011336193023091e+00 5.947116662053794300e+01 -1.533744783449634497e+00 6.432589740064582617e-01 1.223629243177981607e-01 2.306553299829947790e+01 4.273011336193022913e+01
1.524905266115747396e-04 -1.778678532038429694e+02 5.223948841773812291e+01 3.951597755037817628e+00 4.614449429428648131e+01 -3.738101862497007488e-01 7.407307108743843571e-01 1.746599955746225419e+01 2.064294451558580334e+01 3.951597755037817450e+01
1.522495001720809975e-04 -1.778669350537384162e+02 6.085423758636261482e+01 4.266145974956402576e+00 4.932514943053857337e+01 1.335783646016288628e-01 4.697984202781153584e-01 1.286345090115991496e+01 2.596130607381015309e+01 4.266145974956402398e+01
1.532320387806393436e-04 -1.778580023115173390e+02 5.533320130136605286e+01 4.630907011953739882e+00 5.365886651557324427e+01 -8.664463876580725810e-01 8.596082861768681305e-01 7.346475298495120931e+00 2.562429099003438893e+01 4.630907011953739527e+01
1.538591321469588268e-04 -1.778514182199032803e+02 4.586720797306560371e+01 5.108578614146930263e+00 4.505324052630235343e+01 -1.022542875101956739e+00 7.087314245431599602e-01 1.296415855158998376e+01 2.343162377418325093e+01 5.108578614146929908e+01
1.536508960331563309e-04 -1.778502725571706833e+02 5.733532273621939623e+01 6.165855112388956449e+00 3.985569306743327189e+01 -3.805063474843599636e-01 5.796317689824694863e-01 1.533074734795956573e+01 3.535212928135891275e+01 6.165855112388956627e+01
1.544122116862980325e-04 -1.778428299516854167e+02 4.309280246792739177e+01 5.801088833580292814e+00 4.671970008887368664e+01 -1.337723693641486022e-01 6.665477627709299746e-01 1.151002508341985475e+01 2.499851752043748832e+01 5.801088833580293169e+01
1.561417651148817106e-04 -1.778291913320590538e+02 6.795436957900837172e+01 3.892080035073909983e+00 5.492759567993320502e+01 -2.004333264845090667e-01 5.872034298670383290e-01 4.500926275541886845e+00 2.644838451344923413e+01 3.892080035073909983e+01
1.589898734135559489e-04 -1.778086151664119825e+02 5.085435835652543091e+01 3.797213021858060422e+00 4.681339692066273983e+01 -4.525458668025663655e-01 6.362024082219148724e-01 1.534329003834366389e+01 1.931048317696346572e+01 3.797213021858060245e+01
1.614599695289467367e-04 -1.777906984321361961e+02 5.954753923847091812e+01 5.356160698394072384e+00 5.397203090406912196e+01 4.800614625189787432e-01 6.208218021937650377e-01 2.353436672250999173e+00 3.189461893551768412e+01 5.356160698394072028e+01
1.613291273874461183e-04 -1.777890091295848833e+02 5.879874154052385649e+01 5.757848773165141765e+00 4.827913688952308746e+01 -8.598173728473970101e-01 7.115748099441043806e-01 7.459095331455499966e+00 3.385542618427595585e+01 5.757848773165142120e+01
1.625357073835691484e-04 -1.777790579620050266e+02 5.310105512322071775e+01 4.241799028093213408e+00 3.906107989923706469e+01 -9.121478457946423646e-01 6.152539748096370609e-01 1.910049248620342155e+01 2.252440040124017884e+01 4.241799028093213053e+01
1.628503394370643133e-04 -1.777746240613068949e+02 5.791996422752937690e+01 4.310414916827506104e+00 5.376543246721682578e+01 1.920390360008372710e-01 5.628561748919651553e-01 9.559422729988867218e+00 2.496590777884581769e+01 4.310414916827505749e+01
1.651426912498708322e-04 -1.777581457817468618e+02 4.364077069845691881e+01 5.687446421837132782e+00 4.341809989568344008e+01 -2.500198770372250578e-01 4.535882770223509386e-01 1.571119490441000366e+01 2.482045451551535820e+01 5.687446421837132959e+01
1.662386522675880079e-04 -1.777490312572117546e+02 5.985702600867037404e+01 5.125948366295340897e+00 4.742476643289532490e+01 -3.365534819388784626e-01 3.940781641854971262e-01 8.809706507672052211e+00 3.068240246804416671e+01 5.125948366295340719e+01
1.658461628538131010e-04 -1.777488950485003443e+02 4.692055140674985836e+01 6.311403368441801831e+00 4.204482172985509436e+01 -9.844443756698630921e-01 5.871908256966009709e-01 1.431090855357678393e+01 2.961345261977077570e+01 6.311403368441801831e+01
1.659202987421559965e-04 -1.777459481323821819e+02 4.662025523653694137e+01 5.815691764843040623e+00 5.131528383875436816e+01 -1.549230444791355410e+00 7.132503239091749769e-01 6.807592383069360764e+00 2.711290344540085329e+01 5.815691764843040801e+01
1.658768439925005576e-04 -1.777437100680308504e+02 5.017346323038699296e+01 5.650587952987200957e+00 5.888085540393973361e+01 5.228281160084797818e-01 5.611997092943530330e-01 1.821454094928331990e+00 2.835095668892710208e+01 5.650587952987201135e+01
1.654848150896483943e-04 -1.777435762384975533e+02 5.040577445403814494e+01 4.301734096404722152e+00 5.399650753917683943e+01 -3.787822779567537879e-01 6.566359595504791535e-01 1.059485423997981002e+01 2.168322386246219935e+01 4.301734096404722152e+01
1.651174307871057739e-04 -1.777432987548800156e+02 4.722859648076341443e+01 5.811700285913564912e+00 4.170245614268227285e+01 2.548571810381776714e-01 4.400028337797259326e-01 1.787921817818947190e+01 2.744784476705491372e+01 5.811700285913565267e+01
1.667556441195528730e-04 -1.777309261453647196e+02 4.265968205647867251e+01 5.407462121557538914e+00 5.767585249791343927e+01 -5.485566092848248587e-01 4.770410131076263660e-01 2.097683408803390215e+00 2.306806148380962185e+01 5.407462121557539092e+01
1.679981342599155358e-04 -1.777210028036352014e+02 4.516608362207463756e+01 4.196598016610613158e+00 4.243365039496893587e+01 -3.133720356797340401e-01 6.443290312336498182e-01 1.947995257819458459e+01 1.895438969464675338e+01 4.196598016610613513e+01
1.679294409394268010e-04 -1.777189117806083232e+02 6.365036355656106082e+01 4.307113712366526848e+00 5.865058836049290392e+01 5.726329081001662047e-01 5.323012092764933811e-01 2.115137074001949280e-01 2.741493536715788082e+01 4.307113712366526670e+01
1.681062647438728809e-04 -1.777153593697021279e+02 5.045713697040342538e+01 5.044812852209171972e+00 5.033445295281018161e+01 4.897350570631360256e-01 7.350074333933911408e-01 1.085834707849885739e+01 2.545468130739697443e+01 5.044812852209172149e+01
1.678422743973801399e-04 -1.777144309818395413e+02 5.239386170064902615e+01 4.813203506277238475e+00 5.642988918613342264e+01 -1.126081811823372192e+00 8.334504009360850230e-01 2.725016146990775212e+00 2.521823188449686270e+01 4.813203506277238830e+01
1.680306229420787823e-04 -1.777108094351715408e+02 5.296143597985732043e+01 4.271538310672585048e+00 4.632679568517333024e+01 -4.529168330959283395e-01 4.034292096416551843e-01 1.355269790674870478e+01 2.262268027761940203e+01 4.271538310672585226e+01
1.686905437697805996e-04 -1.777043897429284698e+02 6.724278340727155978e+01 4.209839099608144508e+00 5.338741883606006411e+01 -4.050494409352332070e-01 5.135450977631235148e-01 7.214738184364865248e+00 2.830812987544135950e+01 4.209839099608144863e+01
1.699776259446216312e-04 -1.776942888610828959e+02 5.634376093481239423e+01 4.782313001612930492e+00 4.958892937231021136e+01 5.895077932958141531e-01 6.090807461984915072e-01 1.232040765291282547e+01 2.694535004783240240e+01 4.782313001612930492e+01
1.698517479681189979e-04 -1.776925296915815125e+02 5.510545079664341728e+01 4.010584977683440577e+00 5.265023546473124583e+01 -8.548699816836631271e-01 7.134139044929583839e-01 1.111841015049830084e+01 2.210050931534920693e+01 4.010584977683440400e+01
1.723936788133729038e-04 -1.776751749856393872e+02 6.471934214345110092e+01 4.598523554142772696e+00 5.315285546621547752e+01 1.303267634758036309e-01 6.555129100265739694e-01 7.418293653999921133e+00 2.976134192552849100e+01 4.598523554142772696e+01
1.722570478988045661e-04 -1.776734678516404529e+02 5.487954145789773008e+01 4.767461110595831109e+00 5.559740273266389465e+01 -2.529017094105530106e-01 4.524920209648806146e-01 5.919084714411648740e-01 2.616360796678590717e+01 4.767461110595831286e+01
1.737565198125745841e-04 -1.776623006695390359e+02 5.539505501545529853e+01 5.223760502845664178e+00 5.122842383025025725e+01 1.354528465125053316e-01 7.608223959648801049e-01 6.336420592833862386e+00 2.893705004426980310e+01 5.223760502845664178e+01
1.738165366249977244e-04 -1.776594553216364147e+02 4.117107957278818020e+01 4.947637380049531686e+00 5.580559622863520985e+01 -5.059468162147311432e-01 5.619881307996732467e-01 5.584690976782768601e+00 2.036995722713205126e+01 4.947637380049531686e+01
1.753006270394701571e-04 -1.776484533085094881e+02 5.639817254807625346e+01 4.291738107248187717e+00 4.855132185992381721e+01 -9.375759152117986162e-01 5.488264354049989802e-01 1.472446852040497234e+01 2.420461863037374783e+01 4.291738107248187362e+01
1.755987536143481802e-04 -1.776442540940734034e+02 4.967673010747041928e+01 6.024905065248310265e+00 5.257072186731770103e+01 -1.240890665803046744e+00 5.194596494172678547e-01 5.120441925983055143e+00 2.992975828494717661e+01 6.024905065248310621e+01
1.773158223060542957e-04 -1.776320232279776974e+02 5.690696297819945926e+01 5.650260694921360738e+00 4.122199095561138904e+01 -9.524406346869209727e-01 5.604814640239297319e-01 1.334380376953595970e+01 3.215391761830654360e+01 5.650260694921360738e+01
1.771405885937924949e-04 -1.776305119742446550e+02 5.038690384636274899e+01 4.797179133354587677e+00 5.019142508003421455e+01 4.703110607738274496e-01 6.332724016421613644e-01 1.284789342324043560e+01 2.417150037261153983e+01 4.797179133354588032e+01
1.775662810387583870e-04 -1.776256117238644947e+02 4.471506491724596088e+01 4.751373573538328898e+00 5.894483337292996339e+01 5.315341350068116810e-01 5.705305053743738863e-01 2.471812536404170757e+00 2.124579777868532915e+01 4.751373573538329254e+01
1.774763478849979419e-04 -1.776236183286964661e+02 4.751661904358314104e+01 5.423019931790105552e+00 4.241075065849535974e+01 -7.104669373188379211e-01 7.737772911132154707e-01 1.973894987760519726e+01 2.576835721646286714e+01 5.423019931790105375e+01
1.778970171474938142e-04 -1.776187508498678653e+02 5.456300570645192494e+01 3.894875517369150053e+00 5.542996274084528352e+01 -1.850750257648847708e-02 4.690726128059128364e-01 6.140707907692663170e+00 2.125161150801328347e+01 3.894875517369150231e+01
1.806769572010895797e-04 -1.776007450075539964e+02 4.702824821013366119e+01 5.157628683059000352e+00 5.710193078687888146e+01 -9.489346815701242832e-01 6.997407702780362726e-01 6.166069926055428141e+00 2.425542418826034563e+01 5.157628683059000707e+01
1.826850729988797851e-04 -1.775871919195851660e+02 5.215156781267531727e+01 4.297461091389253696e+00 4.812560551320363800e+01 -8.416815995864030953e-01 6.573381237891420259e-01 1.013810053726757943e+01 2.241193335299203326e+01 4.297461091389253340e+01
1.835900143329413235e-04 -1.775797505888385786e+02 6.065624706401225552e+01 4.913282896796784982e+00 4.483692399899479852e+01 4.547397020662593548e-01 4.918534793302851149e-01 1.534826468321750959e+01 2.980213012834915887e+01 4.913282896796785337e+01
1.831343967002992633e-04 -1.775797353858870338e+02 6.073760013710833050e+01 4.213824082465759346e+00 5.521676479857156039e+01 2.586705697534537052e-01 4.180923015123330089e-01 3.904424078667564579e+00 2.559375621689226676e+01 4.213824082465759346e+01
1.840986196822320129e-04 -1.775719840868223400e+02 4.161942105181167761e+01 5.077626065512872877e+00 5.667789812627647450e+01 -9.508860543805788268e-01 6.059752505787283638e-01 5.418066889875143843e+00 2.113278571642341674e+01 5.077626065512873055e+01
1.836515625453625405e-04 -1.775719153968730097e+02 5.272854123376205138e+01 5.290185167044625381e+00 5.319133712729876606e+01 -8.281063760925739814e-01 7.161104969813489873e-01 9.075486364909213677e+00 2.789437467147488903e+01 5.290185167044625558e+01
1.835594976394740575e-04 -1.775699168246228510e+02 4.502698952590999681e+01 5.528929164364045690e+00 5.278670354586907365e+01 4.386062238171390959e-01 4.736299253699696177e-01 6.102593754762547285e+00 2.489510355733181868e+01 5.528929164364045334e+01
1.841555681232874564e-04 -1.775641747980571381e+02 6.171062867542033104e+01 4.152556157707913975e+00 5.526608057037577737e+01 -5.555971877401191250e-01 7.897206525286128986e-01 6.268877208479054275e+00 2.562568511021432727e+01 4.152556157707913798e+01
1.855055355794946062e-04 -1.775543709543799196e+02 4.743868386633934620e+01 4.227000685164107097e+00 4.301545903361042633e+01 -9.878315888180857485e-01 5.443003933524654947e-01 1.896405484831507238e+01 2.005233492062998835e+01 4.227000685164107097e+01
1.851052536347931512e-04 -1.775540310755204700e+02 5.352689809592809667e+01 5.378661464979156648e+00 5.562291302298327622e+01 2.752812355877214401e-01 3.818552997830524376e-01 1.459306669462747674e+00 2.879030641284346714e+01 5.378661464979156648e+01
1.849962859506486734e-04 -1.775521199284467002e+02 5.809414318556627421e+01 5.146044822154604681e+00 5.400126665455375985e+01 -1.988502887318901458e-01 4.096866598776551793e-01 5.851962794020537650e+00 2.989550647375915560e+01 5.146044822154604503e+01
1.850059107603490769e-04 -1.775495679027571896e+02 6.338916989145491954e+01 4.840551530564841443e+00 5.952470087453520620e+01 -6.335306778698583940e-01 7.047780544752055842e-01 1.116204448404624072e+00 3.068385433393168427e+01 4.840551530564841443e+01
1.851365672757964028e-04 -1.775463619231486518e+02 6.268590195161978329e+01 5.169258494778222079e+00 5.551595860505186408e+01 -1.197428484195324216e+00 5.493049933513838301e-01 1.826454925199021417e+00 3.240396311662452433e+01 5.169258494778222257e+01
1.856943641511849289e-04 -1.775408535586957441e+02 5.248499803413132270e+01 5.667781386425927437e+00 4.608498904972334742e+01 -6.490949533011267647e-01 5.786349791909120022e-01 8.583859546050646827e+00 2.974734949244508897e+01 5.667781386425927792e+01
1.856974153688218786e-04 -1.775383371274347155e+02 6.707035828046217318e+01 4.722965425479141999e+00 3.912978886079192620e+01 -5.871166771155991171e-01 5.050085738667187130e-01 1.755566173887703485e+01 3.167709832331215125e+01 4.722965425479141999e+01
1.854250153360301558e-04 -1.775373051070509973e+02 5.039734810776180041e+01 5.983735987871034112e+00 4.294215666472616988e+01 -1.316253678470072686e+00 7.265990361946823572e-01 1.378707925427716674e+01 3.015644255656784622e+01 5.983735987871034467e+01
1.863053367748520911e-04 -1.775300687540493527e+02 4.387164437718741539e+01 4.464561653443657185e+00 6.121622664221719390e+01 -5.685640658878163833e-01 7.104614785751157680e-01 8.189047177782127207e-01 1.958676611599079820e+01 4.464561653443657008e+01
1.862687939705161364e-04 -1.775277649179879518e+02 5.441907453665464089e+01 5.070091046227369169e+00 5.427853713338632957e+01 -7.213990003505266202e-02 4.495668625976960708e-01 7.441567898464911401e+00 2.759096625522725077e+01 5.070091046227368992e+01
1.874566895813120713e-04 -1.775189078475523274e+02 6.099075877988926209e+01 5.323009059783748498e+00 5.061339068091365334e+01 3.568956447069098203e-01 6.419447512963665226e-01 6.602213482695193925e+00 3.246543615484357304e+01 5.323009059783748853e+01
1.874702488393572880e-04 -1.775163355174172466e+02 5.830395939359528512e+01 4.478715343002152238e+00 5.699516798570023468e+01 -1.621158823229217560e+00 6.055352625814371947e-01 2.289869383160521021e+00 2.611268374938696724e+01 4.478715343002151883e+01
1.870445925670885848e-04 -1.775161086260286538e+02 5.717527982173653811e+01 4.545113999439147179e+00 4.069717633706327575e+01 -1.084002814999827535e+00 4.305381773305672066e-01 1.882882269464360903e+01 2.598681647396253425e+01 4.545113999439146824e+01
1.894646766668480430e-04 -1.775007530730472354e+02 5.892153100505925778e+01 4.224312086754444806e+00 5.584666738805259456e+01 -8.893213494635077154e-02 6.689804744201484077e-01 1.812281878029948778e+00 2.489029355947485911e+01 4.224312086754444806e+01
1.898169831926697351e-04 -1.774963953157948708e+02 5.596351377438342212e+01 5.871457046107037669e+00 3.781381382990514339e+01 -9.006516080564406224e-01 6.636891398901996197e-01 1.707259006107189236e+01 3.285873672755117525e+01 5.871457046107038025e+01
1.928590604278607992e-04 -1.774779960120940814e+02 5.675933212550480533e+01 3.902375083298708525e+00 5.804839489563355670e+01 -7.091264016422123007e-01 6.177574296730046211e-01 5.586057090844618322e+00 2.214962034312458883e+01 3.902375083298708347e+01
1.932157991003393110e-04 -1.774736479830644384e+02 5.938385052443686618e+01 4.781344097127604442e+00 4.777819927435049152e+01 5.892316986146184377e-01 5.135840418975490262e-01 8.987817634074872331e+00 2.839346231697242118e+01 4.781344097127604442e+01
1.931796846386748016e-04 -1.774713349131052382e+02 5.698707811326160311e+01 4.313262984283918300e+00 5.478071560000445572e+01 -1.251223300030055441e+00 6.986803411478548220e-01 3.514163045762471960e+00 2.458002546084275153e+01 4.313262984283917945e+01
1.935875819069094600e-04 -1.774667256476386683e+02 4.837380015683662293e+01 4.852252557191157223e+00 4.389249457606199911e+01 -1.728900674347263688e+00 6.301614048237631494e-01 1.666570130711141928e+01 2.347218955120644779e+01 4.852252557191157223e+01
1.946448153694598860e-04 -1.774587792393358541e+02 4.372691115328809275e+01 4.982910000688569596e+00 5.817481932182928261e+01 -7.628751472043937554e-02 6.552807163066773910e-01 5.118930125855153612e+00 2.178872628849397941e+01 4.982910000688569596e+01
1.942243046480797149e-04 -1.774584419766870269e+02 5.392837179876808307e+01 4.797383303368496499e+00 5.695122587806113756e+01 4.176969076997707475e-01 3.905318940795328153e-01 3.663458860643072690e+00 2.587150704452584904e+01 4.797383303368496854e+01
1.939616174391063891e-04 -1.774572953861443239e+02 6.866925719835663244e+01 4.154771883353696182e+00 4.909535498675234066e+01 -3.361900532896537896e-01 6.605909093896420448e-01 1.038275890408025504e+01 2.853050990585155589e+01 4.154771883353696182e+01
1.981222034685336728e-04 -1.774335716478344693e+02 5.892146703947354069e+01 4.626316436356191275e+00 4.793381890324207717e+01 -5.147752328027301871e-01 6.433969729287143391e-01 1.503231293393140255e+01 2.725893514189360189e+01 4.626316436356191275e+01
