weight logl C sigma mu1 mu2 a1 a2 W lam0
1.144644339742117684e-17 -1.978869371274757611e+02 1.774096977019696624e+02 8.668502287180807064e-01 1.215074689386127602e+03 1.218150917680609837e+03 3.973555053910825450e+02 1.487208022636400528e+02 3.078052185016827202e+00 1.215912482810761730e+03
1.230065549551572993e-17 -1.978124636356342307e+02 1.744175638790282505e+02 7.175331059979488391e-01 1.216044674975405769e+03 1.212563304853369118e+03 2.462489563593543949e+02 8.941420032516475658e+01 1.924480248544962357e+00 1.215117305023420386e+03
1.255582332974717117e-17 -1.977894316206142662e+02 2.129518559541673426e+02 1.209406147249930008e+00 1.216369634508872423e+03 1.214797298924517918e+03 2.218516124345271976e+02 2.843609531564435997e+02 2.377122112051095026e+00 1.215486387280651343e+03
1.301976726672577563e-17 -1.977506474273497759e+02 2.033406497940031841e+02 1.627969542665210989e+00 1.214939886437308587e+03 1.213637862934670920e+03 1.020017373010290385e+02 3.104340314297386954e+02 2.028299649620432632e+00 1.213959873461751386e+03
1.308942000570092530e-17 -1.977428119181678312e+02 2.248423432595532176e+02 6.744649975671515030e-01 1.215785611630514495e+03 1.212309970030459226e+03 2.678212828650490565e+02 1.929997913653397177e+02 2.049529761831501151e+00 1.214329953152239113e+03
1.313205913832144378e-17 -1.977370596859066723e+02 1.941449476194195540e+02 1.375206033185492505e+00 1.216333093807258365e+03 1.212777160095291038e+03 2.867888190975491511e+02 2.245399185414004819e+02 2.633747331098733380e+00 1.214771575732388328e+03
1.333159964780766473e-17 -1.977194790583337181e+02 1.913484533014947999e+02 1.770186989382879883e+00 1.215311042079724075e+03 1.217842738770593769e+03 3.507571500757014746e+02 3.079228928266383605e+02 3.442306595833844352e+00 1.216494571742133758e+03
1.337143579414115438e-17 -1.977139954143227385e+02 2.010913995481260201e+02 1.880555554751328184e+00 1.215161873650985854e+03 1.212720929472784746e+03 1.817713654537685670e+02 3.154802303555454728e+02 2.472764110880384614e+00 1.213613221744961038e+03
1.429635214728611726e-17 -1.976446117787826324e+02 1.696769374805778057e+02 1.102645737778880308e+00 1.215707594052006925e+03 1.214410451498296652e+03 1.127347565973041696e+02 1.558470621343765572e+02 1.582901145669393994e+00 1.214954915195635067e+03
1.455045813862805704e-17 -1.976244937085982372e+02 2.022222580961180256e+02 2.072754392800470136e+00 1.215448839138120775e+03 1.219836759741206606e+03 2.577175539039220098e+02 3.957714009309319749e+02 3.231538214375219376e+00 1.218106288007621288e+03
1.562071309672150857e-17 -1.975510183927424066e+02 1.983705034724508778e+02 5.228962283580715908e-01 1.216015545407750778e+03 1.213270345936701688e+03 2.177206363342598081e+02 9.836442407283909972e+01 1.593407562485699369e+00 1.215161250160177133e+03
1.735407644691094518e-17 -1.974432887564029500e+02 1.689640751084687054e+02 2.812084751376554004e-01 1.215370432897310366e+03 1.217314672251994352e+03 2.859230799442094622e+02 8.669055962400676663e+01 2.205283219696329233e+00 1.215822770599966361e+03
1.774630200150114518e-17 -1.974184390326385028e+02 1.836164679758872467e+02 1.355081628756707790e+00 1.216100806724151880e+03 1.215932638419364139e+03 3.880641381986142164e+02 1.805429361288622658e+02 3.096710663240438421e+00 1.216047410273630703e+03
1.870833439795631228e-17 -1.973631470746103105e+02 2.096176665458737318e+02 1.411426702281314505e+00 1.215996540453592161e+03 1.212189571698795589e+03 1.398764824706370291e+02 2.357192734603022473e+02 1.791813457902137863e+00 1.213607333720564839e+03
1.873861988025448532e-17 -1.973590295604767562e+02 2.058219359369674635e+02 7.660924763927293712e-01 1.215495465070885757e+03 1.210094683242186647e+03 7.605766485092978257e+01 1.324569561882334767e+02 1.013082595350868864e+00 1.212064669098396962e+03
2.048720318682473869e-17 -1.972673157324712747e+02 1.992024052754473473e+02 5.291104879344560308e-01 1.215236509501194405e+03 1.213152907393589430e+03 7.285965260017636069e+01 2.175793084365029699e+02 1.458009307844825075e+00 1.213675600785602910e+03
2.068034037889597078e-17 -1.972554326800785134e+02 1.897194896904724146e+02 1.661563195269563753e+00 1.215667243326118751e+03 1.216764356492858496e+03 2.820288606343457900e+02 2.234476762874012650e+02 2.664336372327548830e+00 1.216152226049995761e+03
2.121066133947124953e-17 -1.972276122402701901e+02 1.816229763272761488e+02 1.092421938625798727e+00 1.216332604925948090e+03 1.214937106738119837e+03 3.326374720775619380e+02 2.060754204819349695e+02 2.966105409421115002e+00 1.215798780917259137e+03
2.152655311284237452e-17 -1.972103289872933942e+02 1.958155001425973296e+02 9.232765851036565108e-01 1.216410092432570082e+03 1.215299056147684269e+03 3.246610725690485424e+02 1.897944893412063436e+02 2.627246369851296670e+00 1.216000205593080182e+03
2.372721485354313961e-17 -1.971104934935123083e+02 2.104025474614215341e+02 1.660487054412911556e+00 1.215328572514028565e+03 1.212290346496153234e+03 1.676275616685816487e+02 2.801061690693125570e+02 2.127986263189083793e+00 1.213427831532929758e+03
2.394615844549354402e-17 -1.970988082768548679e+02 1.874023221908143171e+02 9.407148273854407661e-01 1.215203018947302326e+03 1.213484480953994307e+03 8.255965352487034181e+01 1.241158201748887393e+02 1.102843717642520538e+00 1.214170977028041762e+03
2.416922927464188921e-17 -1.970870358823894719e+02 2.022389814429871251e+02 2.018764981373820877e+00 1.215733399731703230e+03 1.211763052119768872e+03 5.006860398266241674e+01 3.480280540193768957e+02 1.968446711715001962e+00 1.212262402612318056e+03
2.417958413928178880e-17 -1.970841075424130793e+02 1.783100770304211551e+02 8.660750650311159760e-01 1.215071860060022800e+03 1.216344792196517346e+03 1.085106990034557839e+02 1.462502226646414840e+02 1.428752238296846055e+00 1.215802610314733556e+03
2.422762053744750030e-17 -1.970796228620641841e+02 2.281489461834931660e+02 1.025943966175380417e+00 1.216197118790602644e+03 1.211308546588952140e+03 1.940867960787472555e+02 3.284784680857146100e+02 2.290456620142258704e+00 1.213124218967282104e+03
2.425446443066584047e-17 -1.970760154882381983e+02 2.160224347453801670e+02 6.583998114392618506e-01 1.215983901518932043e+03 1.213025110856406855e+03 3.777550437346190506e+02 1.666342024215954893e+02 2.520058839249133875e+00 1.215078233881917640e+03
2.549374555319005925e-17 -1.970236830392546779e+02 2.198276642177986560e+02 1.120333024487491613e+00 1.216320088629665634e+03 1.212629395995264986e+03 2.824496105330734963e+02 3.235374992241834775e+02 2.756646266126283162e+00 1.214349621855516716e+03
3.157487088368364294e-17 -1.968072546098772477e+02 1.995457774115296843e+02 1.810046074031854024e+00 1.215133019641894634e+03 1.215677785880210877e+03 1.974229852715409947e+02 3.142333632576912237e+02 2.564105114958292742e+00 1.215467587419168240e+03
3.599803735812869254e-17 -1.966736517697707427e+02 1.896002001710896252e+02 1.609182418916355273e+00 1.215214077877354839e+03 1.214282659400946841e+03 8.312144592755828398e+01 3.023935843711954590e+02 2.033304975157602001e+00 1.214483483868056965e+03
3.604142829765563616e-17 -1.966699471260555470e+02 2.136612578392840192e+02 9.669639099030689078e-01 1.215426623809148850e+03 1.213415750907869096e+03 1.786131901840958278e+02 1.901647778990514723e+02 1.725993620989267230e+00 1.214389693103546506e+03
3.727336700675580470e-17 -1.966338371385623702e+02 1.875092571478094783e+02 3.731647360056494778e-01 1.216116289828355093e+03 1.215909770446199218e+03 3.952178239137008973e+02 8.079275898898497132e+01 2.538597774548576602e+00 1.216081237518031685e+03
3.981743254074757391e-17 -1.965653113689797351e+02 1.932686733825004239e+02 1.826733861474907572e+00 1.215626189268973121e+03 1.213225557449596636e+03 2.269511701234785050e+02 3.367904317623003863e+02 2.916880382213163259e+00 1.214192004131233489e+03
4.021808051689237899e-17 -1.965527995302977331e+02 1.837690177020095916e+02 1.113979353515007320e+00 1.216323771524764652e+03 1.216895455190042640e+03 2.010748830622248704e+02 1.995863009815906253e+02 2.180243378639086682e+00 1.216608551365259245e+03
4.059458629665100664e-17 -1.965409814736411818e+02 1.860795228038490450e+02 1.608268580750114030e+00 1.215864107929837701e+03 1.212181428419409940e+03 4.343697800541534804e+01 2.597698640885888040e+02 1.629447655095407121e+00 1.212709003812467245e+03
4.117080228628167035e-17 -1.965243868661613362e+02 2.019633639240435912e+02 1.922736046417598210e+00 1.215335536540079829e+03 1.213487585818631032e+03 1.903980676964915233e+02 3.232395847950265875e+02 2.543221911696282422e+00 1.214172594491292557e+03
4.124200310453052245e-17 -1.965201589590569426e+02 1.766917412235996494e+02 9.348407880710648543e-01 1.215953646481017813e+03 1.217850433786215262e+03 2.244212991491565390e+02 3.038428868792403819e+02 2.989750298288643915e+00 1.217044625854312017e+03
4.206536963932826472e-17 -1.964978913606098558e+02 2.103642022444828967e+02 1.618954269699838910e+00 1.216050516225874162e+03 1.210718417704917329e+03 1.368137806143571389e+01 2.879661062481047225e+02 1.433929732773493226e+00 1.210960257798140674e+03
4.308281874172397371e-17 -1.964714919083611164e+02 1.842845478934362404e+02 1.527794739130760693e+00 1.215941252071821964e+03 1.211613581108954122e+03 2.792657626161836220e+02 2.746664445302296258e+02 3.005852707014416758e+00 1.213795382990493408e+03
4.433655446130771934e-17 -1.964403066949747085e+02 1.853456357913978820e+02 1.529972305160456569e+00 1.216006643196391678e+03 1.213221519708154119e+03 1.537482093110089352e+02 2.609925279299858971e+02 2.237661196985375245e+00 1.214253990624503331e+03
4.572785700705428940e-17 -1.964069085142009499e+02 2.079269831252535994e+02 1.757750462470720532e+00 1.215038975111220680e+03 1.216882267019540222e+03 2.490844845507012053e+02 3.348597044341233868e+02 2.808409857190401926e+00 1.216096001099746445e+03
4.720757603253454120e-17 -1.963725618000357827e+02 1.912911455175866422e+02 1.766422144194292665e+00 1.215736990458049604e+03 1.213344261625201170e+03 1.024173016368949050e+02 3.180186122469287398e+02 2.197884866788935021e+00 1.213927125320990854e+03
4.754634465515081943e-17 -1.963629112765831906e+02 1.950253610196952252e+02 1.613473536240021433e+00 1.215604662578308080e+03 1.217315722696937655e+03 8.125334250755933851e+01 2.187429643497689540e+02 1.538242540810024650e+00 1.216852285812242371e+03
4.758730709002334654e-17 -1.963595501210056966e+02 1.850791706889032753e+02 1.566954994247675259e+00 1.215665864439904453e+03 1.217357674269117751e+03 8.485979729639274183e+01 3.159345869723060787e+02 2.165529393593339069e+00 1.216999469052662334e+03
5.063072956982338219e-17 -1.962950574932003747e+02 1.955683306170936362e+02 1.515984384205968594e+00 1.215175993003497297e+03 1.215151304139871627e+03 8.753663074484980200e+01 2.251284767925215533e+02 1.598751221891561602e+00 1.215158216263695522e+03
5.504341565066357239e-17 -1.962089939396048237e+02 2.435595683713619053e+02 1.032204324873292389e+00 1.215471566218786393e+03 1.212243127267724958e+03 3.352733249278253993e+02 3.882519986767837850e+02 2.970629848142243290e+00 1.213739148797498501e+03
5.679636956366849169e-17 -1.961751437813591679e+02 1.929268648744801169e+02 1.066598787889858402e+00 1.214964456180993693e+03 1.213478959826214577e+03 1.784419416375251899e+02 2.134305100052791602e+02 2.031196909242058535e+00 1.214155391284284860e+03
6.212198760376602271e-17 -1.960830161949452020e+02 2.128052342227232998e+02 1.994312595120458109e+00 1.215608131249091002e+03 1.217278192441382998e+03 2.722673891801680952e+02 3.634602393227888797e+02 2.987368383230651681e+00 1.216562943991874363e+03
6.292208198445933388e-17 -1.960677190218776502e+02 1.980322210969330854e+02 1.394255406437530098e+00 1.215967865349751946e+03 1.217504903117739559e+03 3.591973375890950138e+02 1.958674476207797568e+02 2.802901377034906272e+00 1.216510244676515867e+03
6.930485200505513515e-17 -1.959686012706630152e+02 2.148966441630448116e+02 1.685560426030577874e+00 1.215512460781076015e+03 1.211595653027794469e+03 3.730521761751081158e+02 3.061975067463371261e+02 3.160820335593932828e+00 1.213746811420297263e+03
7.118872298548904888e-17 -1.959392817680725045e+02 1.736264777441477918e+02 8.249366138823197581e-01 1.215283173865066374e+03 1.216562995162959396e+03 5.775461473875351714e+01 2.445012747066974725e+02 1.740839838327243427e+00 1.216318448775029992e+03
7.361981023964004091e-17 -1.959032020385287183e+02 1.854399238818883759e+02 1.256889813554471713e+00 1.215152947027308073e+03 1.211954085384907103e+03 2.604520456713842123e+02 2.976071837858542040e+02 3.009380168925658072e+00 1.213447027378525490e+03
7.484183428780495032e-17 -1.958842391783478263e+02 2.142027574357176150e+02 1.545789181269474621e+00 1.215092179879509558e+03 1.212893529990021079e+03 3.314110224739818022e+02 3.189538105829063852e+02 3.036211302051343264e+00 1.214013911614151539e+03
7.695170904159207839e-17 -1.958539381191054076e+02 2.160305878922362126e+02 1.978323543794260342e+00 1.215313141782437924e+03 1.216349594528265698e+03 2.553772460711137171e+01 3.863796764023189212e+02 1.906754987932123058e+00 1.216285337362323389e+03
7.707583560428066450e-17 -1.958498263737537002e+02 1.876434369864687710e+02 1.586515745151967582e+00 1.215327306717334750e+03 1.216897777468886943e+03 3.968955922036371931e+02 2.521173630513085016e+02 3.458756488785413641e+00 1.215937376117991107e+03
7.752947446714339903e-17 -1.958414580091482549e+02 1.685403771388025689e+02 7.068573342730550824e-01 1.215251556211189154e+03 1.211841609959277775e+03 3.492234471390877388e+02 1.380092583324891393e+02 2.890896019950834006e+00 1.214285684774614765e+03
8.165330241885126166e-17 -1.957871339242762474e+02 2.275180120129663237e+02 1.144555459092769345e+00 1.216174047643926997e+03 1.211948330628963504e+03 1.083784510456738701e+02 3.364639450139077326e+02 1.955196391370674691e+00 1.212977856296246728e+03
8.427338469753876648e-17 -1.957530500950164765e+02 1.972626265101945364e+02 1.504499234823757581e+00 1.216274990489788024e+03 1.214564756658119904e+03 1.741487911326272808e+01 2.762784149892820551e+02 1.488844082116926870e+00 1.214666166925333982e+03
8.428782173360927512e-17 -1.957503787977599927e+02 2.371491827935718391e+02 5.877091786776461602e-01 1.215790743854948914e+03 1.219064896747967168e+03 2.561632838607005738e+02 2.647747005171332830e+02 2.196667845283228004e+00 1.217454882154888082e+03
8.440129632547785557e-17 -1.957465334281203582e+02 1.895532250020385163e+02 1.557342291985932992e+00 1.215887568038725021e+03 1.210164979785911555e+03 9.195179464137633829e+01 2.206331306081160335e+02 1.649061498405689052e+00 1.211848369538056204e+03
8.535972887495868108e-17 -1.957327417581764735e+02 2.267843856332449377e+02 8.230283856431332978e-01 1.216162770428170916e+03 1.213546785960739044e+03 1.227825093214924834e+02 3.156593606297951169e+02 1.933298312081919601e+00 1.214279373697610481e+03
8.833102053994702507e-17 -1.956960248345022251e+02 1.844476933686427742e+02 4.719820353028656434e-01 1.216038146262709006e+03 1.217457908256151086e+03 2.824899582289774003e+02 2.039964298277047305e+02 2.637530343545015921e+00 1.216633489493224033e+03
9.196601993470486884e-17 -1.956531970286236799e+02 2.040631512800118514e+02 8.781323836144440120e-01 1.215102282660176343e+03 1.218450219779359713e+03 3.568667659582102374e+02 3.132022870652870097e+02 3.283635721689117215e+00 1.216667168484924787e+03
9.240042098749279600e-17 -1.956459846541319791e+02 2.062816988830848572e+02 1.384414971091102231e+00 1.215743728380527045e+03 1.219839277501751667e+03 1.094539361423114059e+02 2.163460953285331811e+02 1.579393776737797905e+00 1.218463359979710731e+03
9.350598024599066757e-17 -1.956315907948114727e+02 2.026345876828536916e+02 5.747519909310148112e-01 1.215861637495109107e+03 1.219781431254913741e+03 3.035858336976893384e+02 1.092727084169301293e+02 2.037453461601482996e+00 1.216899102963004680e+03
9.612741922294614079e-17 -1.956014415939329467e+02 2.207807525152078938e+02 6.633772240127664421e-01 1.215870839680175095e+03 1.217171235079789085e+03 2.409486888750851676e+02 1.829500870328749329e+02 1.919998781953426770e+00 1.216432076147600583e+03
9.696197126385966179e-17 -1.955902973361049817e+02 1.902550190644111865e+02 3.412784914004231007e-01 1.216145956112154863e+03 1.215471270381417071e+03 1.077726414704212914e+02 1.316233987446350397e+02 1.258290274770666350e+00 1.215775004157876765e+03
9.954076563523936180e-17 -1.955615489237757458e+02 1.968439369404443369e+02 1.452987288783678332e+00 1.215574261127128239e+03 1.210420281993780691e+03 1.863563339599697031e+02 1.971908455659398101e+02 1.948483582920579327e+00 1.212924476282952583e+03
1.002864134389307013e-16 -1.955515859623514814e+02 2.022485551635873549e+02 1.657367285469613094e+00 1.215027885607360076e+03 1.214848021407428860e+03 6.433972200342921610e+01 3.575068193133885757e+02 2.085782719068673519e+00 1.214875454161969856e+03
1.032274985644378736e-16 -1.955201809123996384e+02 2.178860339355633187e+02 1.193735750821751207e+00 1.215026369775859166e+03 1.217992214815664056e+03 2.390111617891183187e+02 3.329347310995141243e+02 2.624977299177317924e+00 1.216752814240427824e+03
1.039150411762408406e-16 -1.955110425353907431e+02 2.040549551760634586e+02 1.228842832265441887e+00 1.214973975952367937e+03 1.215706445420084265e+03 3.711701193010882776e+02 2.536601996068352776e+02 3.062068835176313897e+00 1.215271334044259902e+03
1.043570731640337429e-16 -1.955042977746083750e+02 1.736348858482721766e+02 1.196448349272757561e+00 1.215866657242016800e+03 1.211248598953812689e+03 3.479390109176721353e+02 2.395805077437105410e+02 3.383649062175076772e+00 1.213983491297166438e+03
1.110654362657433529e-16 -1.954394966453872371e+02 2.277002599444434736e+02 1.526414431931448545e+00 1.215998150347694491e+03 1.216164929552977810e+03 2.907222624726787785e+02 3.737765246574070943e+02 2.918304912309791721e+00 1.216091962635908203e+03
1.127309881035604658e-16 -1.954221118446701553e+02 2.038875726334388219e+02 2.003026061019117954e+00 1.215639555239417405e+03 1.216206307776990343e+03 1.719147142902555743e+02 3.699963196741273919e+02 2.657891439703698122e+00 1.216026512396450698e+03
1.178238978492092950e-16 -1.953754250702784816e+02 1.720284288721910002e+02 1.106210843150841727e+00 1.215491954573747762e+03 1.218872854949115208e+03 1.190323836930623713e+02 2.508816979015610400e+02 2.150307853299364247e+00 1.217784935751841203e+03
1.186431393434187108e-16 -1.953659960303438652e+02 2.003106903881643177e+02 8.124941762999644546e-01 1.216239026288249988e+03 1.211060543726879587e+03 2.428017566457216390e+02 1.597655968200956238e+02 2.009714772016000239e+00 1.214183858749409637e+03
1.186850679032757404e-16 -1.953631426921479601e+02 1.967263540717540309e+02 1.080319784079220691e+00 1.215168658212611717e+03 1.214711002208610125e+03 3.859977830615717949e+02 1.675651922866581458e+02 2.813872996122945391e+00 1.215030124351557788e+03
1.213808262610433243e-16 -1.953381832613007987e+02 1.809085328249895497e+02 1.331100241520120298e+00 1.215501780198059805e+03 1.214226765662367143e+03 1.790753824076703893e+02 1.785912608876159879e+02 1.977057896109809976e+00 1.214865135831446651e+03
1.216749289149133326e-16 -1.953332632174125649e+02 1.727495691621812171e+02 9.566361590712756380e-01 1.216027684389987826e+03 1.211507335484048326e+03 2.126303775491645069e+02 1.386323995766649375e+02 2.033364128370449997e+00 1.214243644472972392e+03
1.237290110197368477e-16 -1.953140224097685120e+02 2.076645160006006563e+02 1.120159425420033106e+00 1.216374494543336368e+03 1.215762638154019214e+03 1.311173060545464750e+02 3.154918151158011597e+02 2.150627992550522283e+00 1.215942269419160539e+03
1.236265235739169610e-16 -1.953123510748869194e+02 1.784542389674519427e+02 1.137046383395094562e+00 1.215338820514181407e+03 1.213357808407033190e+03 3.718080540998677179e+02 2.882898578987627047e+02 3.698975803645801808e+00 1.214473637200487246e+03
1.246208641776471015e-16 -1.953018401473168240e+02 2.106300845028156630e+02 1.650125936536541493e+00 1.215370078915397016e+03 1.212803541239146853e+03 9.562056900291618433e+01 2.900626726094925516e+02 1.831092849451204430e+00 1.213439850434082473e+03
1.283941628218683806e-16 -1.952695112595773139e+02 1.888456256379603246e+02 1.474423020621312252e+00 1.215315164908364522e+03 1.215763773823382280e+03 3.637081330478017662e+02 3.463786829412239854e+02 3.760144369721050595e+00 1.215533995284651837e+03
1.303548044792408795e-16 -1.952518561909119228e+02 1.707842873436730997e+02 8.708216475062471318e-01 1.215587858833179098e+03 1.217028651711651491e+03 1.316034667425953444e+02 2.808283842147729388e+02 2.414928547422060756e+00 1.216568907059959656e+03
1.308191706194548504e-16 -1.952458001962584149e+02 2.048479902338117711e+02 1.509718771583524299e+00 1.214969874858906451e+03 1.219292421591301036e+03 3.907178374206067701e+02 3.429802927275787852e+02 3.581671117743204125e+00 1.216990526517519584e+03
1.330185359210645833e-16 -1.952266277025724150e+02 1.924047743609358463e+02 1.515353894752384578e+00 1.215164366360194208e+03 1.213539564032919316e+03 1.589581780716929984e+02 3.324211771705373053e+02 2.553883378800373638e+00 1.214065177522608792e+03
1.333041761316075375e-16 -1.952219826333977437e+02 1.927210227113507131e+02 1.541520341246741088e+00 1.215155584823249683e+03 1.218472626286354398e+03 3.442125962486173307e+02 2.570646881570422124e+02 3.119936143688002872e+00 1.216573722929298128e+03
1.330052531050244223e-16 -1.952217275644389076e+02 1.850573550564993184e+02 1.536716896581272085e+00 1.215586849135321472e+03 1.218006810848651185e+03 3.662403004639372170e+02 2.348939094823564346e+02 3.248367025254214280e+00 1.216532452060985179e+03
1.395637848043938307e-16 -1.951710944534101202e+02 1.856777935252705447e+02 1.548302564620694266e+00 1.215517146457757690e+03 1.217670150161650781e+03 1.286281778015049611e+02 2.370445476689200177e+02 1.969393962130734588e+00 1.216912814642915009e+03
1.468445977982038892e-16 -1.951177413191530263e+02 1.826318277314671832e+02 1.033889741713857724e+00 1.215058315158174764e+03 1.219999735697055030e+03 1.568028483742812114e+02 2.067243745416743366e+02 1.990492169034567382e+00 1.217868316736745783e+03
1.512180804803450182e-16 -1.950858931524181514e+02 1.835679538427197031e+02 8.286290937481819441e-01 1.216229651791801643e+03 1.218010318776719259e+03 1.977999433857700922e+02 2.515654366102776294e+02 2.447951129754718735e+00 1.217226511557727918e+03
1.536572836166571028e-16 -1.950673914975096466e+02 1.936443797263848978e+02 6.614466136050267675e-01 1.215674655244808946e+03 1.219744254291814059e+03 2.663315262947923543e+02 9.461918662080441322e+01 1.863987549887127892e+00 1.216741455054096150e+03
1.621731370943241207e-16 -1.950109516768867195e+02 1.854507776667582561e+02 1.452355719685055835e+00 1.216048221242365116e+03 1.212614278753696453e+03 3.860661724179681187e+02 2.499533501785786598e+02 3.429586710816754813e+00 1.214698694382153008e+03
1.638979738299929667e-16 -1.949978720654706592e+02 1.862928429697375350e+02 1.327303029909341126e+00 1.215216077429963434e+03 1.211505762202842789e+03 1.007402871708152077e+02 1.961910534433151838e+02 1.593895588690788179e+00 1.212764565738708598e+03
1.804272115573933231e-16 -1.948992887525390358e+02 1.806007585023448883e+02 2.436323844825231677e-01 1.215969938074222000e+03 1.219243729441935557e+03 3.980087384192520403e+02 1.028270791370671873e+02 2.773165637340423650e+00 1.216642083300752802e+03
1.858282285930492230e-16 -1.948672934440764948e+02 2.199361106147745204e+02 1.829485037071733711e+00 1.215782095452958401e+03 1.215621818784231891e+03 3.022029508770175994e+02 3.746424921102692451e+02 3.077463910293495530e+00 1.215693380294688723e+03
1.894094783507683678e-16 -1.948457049653204649e+02 1.851026097702107904e+02 1.467303097048039184e+00 1.215336812654846653e+03 1.216166121534426566e+03 2.793969539985329220e+02 2.275624123436371065e+02 2.738801829814918154e+00 1.215709070357819883e+03
1.924133232592689805e-16 -1.948274704053675350e+02 2.319042014987142579e+02 1.186573199627569908e+00 1.215734025048698186e+03 1.211397288697382919e+03 1.007571819426491970e+02 3.219206532510625038e+02 1.822639833440254264e+00 1.212431072106883221e+03
1.952986090194330187e-16 -1.948100864733299886e+02 2.369127787814364581e+02 1.081690717824427272e+00 1.215284988042152008e+03 1.219778287586928855e+03 3.966340152953450797e+02 3.994700529540723437e+02 3.360325569368556753e+00 1.217539641269885806e+03
1.985074334631225610e-16 -1.947912896413079125e+02 2.055604484178749658e+02 8.162708438295498414e-01 1.216277063845402608e+03 1.219868002754857343e+03 2.014220833844456990e+02 1.978044729116445524e+02 1.942137017937029642e+00 1.218056263568067607e+03
1.980152108140421694e-16 -1.947912723388739380e+02 1.902775153821810932e+02 1.440412140919347328e+00 1.216098784160401920e+03 1.215512018520428910e+03 2.506832369188077507e+02 2.184613573964904560e+02 2.465580830047101824e+00 1.215825551515849611e+03
1.988419734625936233e-16 -1.947846057828564597e+02 1.699963274817128536e+02 6.331749827031054600e-01 1.215558315984849742e+03 1.218989579107028248e+03 2.188028872871466888e+02 2.413548715325596561e+02 2.706868822617401804e+00 1.217358029353091069e+03
2.022766822443471767e-16 -1.947649797146314370e+02 1.909000352858118958e+02 1.143944210100238168e+00 1.215058528224869178e+03 1.215985160172324413e+03 1.667781690790862825e+01 1.896880669401344619e+02 1.081015430610455574e+00 1.215910272803964290e+03
2.251798285955959335e-16 -1.946552168677246186e+02 1.850818187117330922e+02 8.253208012026587159e-01 1.215737261549002596e+03 1.216995923171524737e+03 1.044628356972705774e+02 9.759671045756748242e+01 1.091730930467827099e+00 1.216345207257458242e+03
2.258559648618577081e-16 -1.946497187164357570e+02 2.082211392719754599e+02 1.852044550484590157e+00 1.216039158392066383e+03 1.211193369593175021e+03 3.101904968537228342e+02 3.709629609968874888e+02 3.271298294842664323e+00 1.213400093522786392e+03
2.372639419067160186e-16 -1.945979429885248351e+02 2.026823717264271068e+02 1.611171421103035906e+00 1.215432088857386134e+03 1.214110276219498246e+03 1.716331163930108517e+02 2.531087801912665896e+02 2.095603544434430532e+00 1.214644404884818869e+03
2.366950767536293414e-16 -1.945978434721272379e+02 2.026719346577091301e+02 1.386199321930156936e+00 1.215744584500549308e+03 1.219596865368437193e+03 3.511475070611339788e+02 2.091256070232254274e+02 2.764433640161375827e+00 1.217182473549067481e+03
2.365752894606195613e-16 -1.945958496829704245e+02 1.940422163134628875e+02 9.625878902782856184e-01 1.216356229676654038e+03 1.212849184050187432e+03 3.993238508011211962e+01 1.945229067754303571e+02 1.208269500884255221e+00 1.213446503459535279e+03
2.441920896085185051e-16 -1.945616610208444968e+02 2.210187452193237618e+02 1.045645193667878559e+00 1.216145534622911782e+03 1.217352442535893488e+03 1.779958948932109877e+02 2.740525893820883994e+02 2.045294772742998202e+00 1.216877217728162350e+03
2.570205118669882201e-16 -1.945079602944885551e+02 1.998421703213735725e+02 1.211744381516335123e+00 1.216078880346838559e+03 1.213359036132597794e+03 1.371576440773790182e+02 1.884947721074028095e+02 1.629548036138159128e+00 1.214504574768709290e+03
2.600313429688683161e-16 -1.944938140152806909e+02 1.953415732641141744e+02 1.767562257687550709e+00 1.215811784950373067e+03 1.217402504687862347e+03 7.788447635015209869e+01 3.155617893826369027e+02 2.014145064762147275e+00 1.217087614486672010e+03
2.761275288362528321e-16 -1.944312533689101770e+02 1.692203960859478400e+02 6.152678450036155322e-01 1.216135257699557314e+03 1.211400963138928091e+03 3.468931650046809523e+02 1.600134234078728070e+02 2.995540727579277807e+00 1.214640799554043724e+03
2.858841396772398454e-16 -1.943940295661923017e+02 2.028513950083065822e+02 1.675649380567717506e+00 1.216144125363211970e+03 1.218266765843747862e+03 4.528245883674637540e+00 3.288677889362106725e+02 1.643548149157332716e+00 1.218237935752761132e+03
3.097672884669150432e-16 -1.943112948556996002e+02 1.979363750697438036e+02 1.110658072993542023e+00 1.215958624934692807e+03 1.213891361790510473e+03 1.047741668692732304e+02 1.606462289641833650e+02 1.340937944023348427e+00 1.214707409754537821e+03
3.099039933201285292e-16 -1.943083536383656735e+02 2.122774588456673825e+02 1.975986292756475082e+00 1.215295903551551874e+03 1.217439912527031311e+03 2.739644619292607217e+02 3.993762985738265456e+02 3.171984270796400995e+00 1.216567572250319472e+03
3.164488192759563541e-16 -1.942849546688516966e+02 2.299296656518691577e+02 1.367154510602558437e+00 1.215683467076941497e+03 1.212631120759647729e+03 1.029518652711383311e+02 3.450547460590491937e+02 1.948450671034781978e+00 1.213332549575365192e+03
3.348205238519288554e-16 -1.942260215503467293e+02 1.882535544291177985e+02 1.603612194655878120e+00 1.215521600305917445e+03 1.214810889362155649e+03 3.476586125803505638e+02 2.618780027994721991e+02 3.237849172241412443e+00 1.215216254313857462e+03
