C sigma mu1 mu2 a1 a2 W lam0
1.856683065984980203e+02 5.725460277357476979e-01 1.215721681902008413e+03 1.214681571022756543e+03 7.671852139824139272e+01 2.082583460973511365e+02 1.534870828072160798e+00 1.214961578903563577e+03
1.963115873755014604e+02 7.280284688227042222e-01 1.215640408768017323e+03 1.216187170570957505e+03 3.772798534264252623e+01 2.532720368925690195e+02 1.482337472411099366e+00 1.216116283217998443e+03
1.982926247176501420e+02 6.536732145178798525e-01 1.215694293144415724e+03 1.213282673638611413e+03 3.052644335116216325e+02 2.155347438246607226e+02 2.626417286461616651e+00 1.214696235130874584e+03
1.945924667381277118e+02 5.103282223923345517e-01 1.215634446281316741e+03 1.218699252382374425e+03 3.636685654536550487e+02 2.133258696857052712e+02 2.965142714984177807e+00 1.216767563668780440e+03
2.052063340033309942e+02 6.633190726578972463e-01 1.215752771239817775e+03 1.217571689483738965e+03 1.766844345919487012e+02 2.673943655175728509e+02 2.164059907148446538e+00 1.216848001387353861e+03
1.920593555431473192e+02 6.293174332904420964e-01 1.215568167666341424e+03 1.216593082992302016e+03 3.037408995792130213e+02 2.241060266688141382e+02 2.748353105503590132e+00 1.216003312193952297e+03
2.007262903234091880e+02 5.983564168695084673e-01 1.215642583113037063e+03 1.213915645206730233e+03 1.817795307096057513e+02 2.281773469423988843e+02 2.042367629030976683e+00 1.214681389067330883e+03
1.945403571575326396e+02 5.976725744747166669e-01 1.215744880926036330e+03 1.215754834467970113e+03 3.858279256935520038e+02 2.229999816108700941e+02 3.129571242698050870e+00 1.215748526684782973e+03
2.008090066554476039e+02 5.911346411218872943e-01 1.215706636590880635e+03 1.212001139027242971e+03 3.283000956515095936e+02 2.379551422825531688e+02 2.819869722804094980e+00 1.214149490376745916e+03
1.976211104068537168e+02 5.779684555030114579e-01 1.215625464039201461e+03 1.218219080520089619e+03 2.807456884989391028e+02 2.257606300686069005e+02 2.563017268371647894e+00 1.216781494022277911e+03
2.015919033604905053e+02 6.674355821325667071e-01 1.215662741126505125e+03 1.219330570328386557e+03 3.156787183744006029e+02 2.484122075420461044e+02 2.798182449360223423e+00 1.217277965742016022e+03
1.988751419709539050e+02 7.542736595757465468e-01 1.215694719098797805e+03 1.216260293871271188e+03 3.991334485089811324e+02 2.711600783084791715e+02 3.370423875877650133e+00 1.215923516324874754e+03
2.054371470681297751e+02 6.886350047062874680e-01 1.215599899078816861e+03 1.211156008949340503e+03 3.967456259507391678e+02 2.651447472611051239e+02 3.221863147234708347e+00 1.213819734004775455e+03
1.947312268197194953e+02 6.177880095139340888e-01 1.215661280101846160e+03 1.215158004281998274e+03 1.527407682294348668e+01 2.371150705023775913e+02 1.296089751229168918e+00 1.215188461508930914e+03
2.038673898069289123e+02 6.801622220364423876e-01 1.215630561799771158e+03 1.213067151426032751e+03 1.362071032842065677e+02 2.541087903139149375e+02 1.914557762120598472e+00 1.213961695325633855e+03
1.977552133801169703e+02 7.622867738257561587e-01 1.215590239090815658e+03 1.215465991101445297e+03 2.444980591103690699e+02 2.406219033512068393e+02 2.453133619942035271e+00 1.215528611472899911e+03
1.925151952824509181e+02 6.485897294751038489e-01 1.215655593133285265e+03 1.211844472730623238e+03 2.999592599465968874e+02 2.373571201250686329e+02 2.791033607935911487e+00 1.213972047652864376e+03
2.019454915566242050e+02 7.125137700370209881e-01 1.215660964407519486e+03 1.215748764383409480e+03 3.929239955242995848e+02 2.765578852771516836e+02 3.315161312297645324e+00 1.215697233911378817e+03
1.939464924241842425e+02 7.198243173090445035e-01 1.215642677263369706e+03 1.216068132351267423e+03 2.118908482485459501e+02 2.597860785741738709e+02 2.431995139108294790e+00 1.215877005683118568e+03
2.051985163568715791e+02 7.169192502701052794e-01 1.215745741862563364e+03 1.217388339107538059e+03 1.110396780135886274e+02 2.493792158576095801e+02 1.756440057511793329e+00 1.216882279430064045e+03
1.979029708556398646e+02 6.436590772129625604e-01 1.215605654517420589e+03 1.216916149532891723e+03 5.612891908594929191e+01 2.374877264940808175e+02 1.483639403241745480e+00 1.216665630123337905e+03
1.929914169884134196e+02 7.132117385249296948e-01 1.215838901947010299e+03 1.219582853612634381e+03 1.112785913630237218e+02 2.414342065018487347e+02 1.827608726693002117e+00 1.218401661237410281e+03
2.000994092672314650e+02 6.434156486819589960e-01 1.215653935823692791e+03 1.215592637491579126e+03 6.652049794137036542e+01 2.424362520467585682e+02 1.544016302294622056e+00 1.215605835441050658e+03
2.011146439517785893e+02 7.627355162628376428e-01 1.215796022496203477e+03 1.218696375803304136e+03 1.624145036668786304e+02 2.868301588770372064e+02 2.233773999329614401e+00 1.217647817006492005e+03
1.949987116858372644e+02 6.280558523495399781e-01 1.215689753401253029e+03 1.219034490535761961e+03 3.397853886907344076e+02 2.468427675198880138e+02 3.008369394541128727e+00 1.217097159715061480e+03
1.916498832027029380e+02 6.050823850802643511e-01 1.215645235487349282e+03 1.217567238256446444e+03 9.269864223816846049e+01 2.136627385186100128e+02 1.598547182169416159e+00 1.216985679815127241e+03
1.979175770288086937e+02 6.801632405944870730e-01 1.215694328493487774e+03 1.214496443384519580e+03 2.285266178609474252e+02 2.092433096105050367e+02 2.211879985817182259e+00 1.215121768733201407e+03
2.050431826698172983e+02 6.847395643564285761e-01 1.215605500349878412e+03 1.216533591803366335e+03 3.352652445219600281e+02 2.833832435281299809e+02 3.017161946058478428e+00 1.216030629597682946e+03
1.915219128620481115e+02 5.890034998330144766e-01 1.215725084906766142e+03 1.217249566082463389e+03 3.340825619057758331e+02 1.833899481516785670e+02 2.701897147561314494e+00 1.216265354231871470e+03
1.889586421477252998e+02 6.052426805199286886e-01 1.215638677735739975e+03 1.210709648107116436e+03 2.923733377493265948e+02 2.071469021618988791e+02 2.643542704549640909e+00 1.213594650013429828e+03
2.004917632659216906e+02 7.258819202830115724e-01 1.215661302849651520e+03 1.211472666421094118e+03 1.207443626145947349e+02 2.612029528282363913e+02 1.905052403256269455e+00 1.212796813012369512e+03
1.967161302106871119e+02 6.069092580687726057e-01 1.215702768110064426e+03 1.218321032602534160e+03 1.199953920685050690e+02 2.149724891700364253e+02 1.702798244759003099e+00 1.217383092901714917e+03
1.904961932797586996e+02 5.957610917473890044e-01 1.215698826130762882e+03 1.216897136985394127e+03 1.208650849012386175e+02 2.172667969844575566e+02 1.775005978146360297e+00 1.216468801324244851e+03
1.996120934619869445e+02 6.315915494612542869e-01 1.215655610803701620e+03 1.219349595142782846e+03 3.144316355205887703e+02 2.421727714529511672e+02 2.788430286562455507e+00 1.217262824857150008e+03
1.995909358435957870e+02 6.578060217584802416e-01 1.215652700269208481e+03 1.213116965709843726e+03 1.342088034869805213e+01 2.437807536629113940e+02 1.288643860125786356e+00 1.213249281316034057e+03
2.000322548767636874e+02 6.717567291282804387e-01 1.215674798367030235e+03 1.218564492773254415e+03 3.582201504292815457e+02 2.397679368406796243e+02 2.989458313302377324e+00 1.216833443632094713e+03
1.992976304737676685e+02 6.402442346330000644e-01 1.215775140916795408e+03 1.210429437242695030e+03 1.519150834405940600e+02 2.459235721255932958e+02 1.996203640858401629e+00 1.212470699468820158e+03
1.949575636491157979e+02 6.716377985012813578e-01 1.215658207749644589e+03 1.213523064227432542e+03 3.155116567334358706e+02 2.454065406435919101e+02 2.877129703911191605e+00 1.214724064075907791e+03
2.060763927995503764e+02 8.676496477531820961e-01 1.215704514065943613e+03 1.213890821719190853e+03 3.181439022854105048e+01 2.900107230432308825e+02 1.561678700309985901e+00 1.214070116353743970e+03
1.880285297521335508e+02 5.984256595514688692e-01 1.215816565092902238e+03 1.218454996064250281e+03 2.934579076730163365e+02 2.025335918251088572e+02 2.637852352257183064e+00 1.216893944245469129e+03
2.004810820133255049e+02 6.871959317421545421e-01 1.215628192622476718e+03 1.212719016445985744e+03 2.301000183829537207e+02 2.500966756711809182e+02 2.395221979210073737e+00 1.214113031648460947e+03
1.992918347431238715e+02 6.876088277295413498e-01 1.215812352024940765e+03 1.215822076697668990e+03 1.512678496891580835e+02 2.618460345888137795e+02 2.072909232886800179e+00 1.215818515862779350e+03
1.993381139127764925e+02 5.665726365751939664e-01 1.215729057451538893e+03 1.211019703199094920e+03 1.101423277367270259e+02 2.206488718368290449e+02 1.659447825007007493e+00 1.212587759544516985e+03
1.989055746718734667e+02 6.795378606526263354e-01 1.215627950681255470e+03 1.217648097844221411e+03 1.534215742298623582e+02 2.374962400020727102e+02 1.965343680672683169e+00 1.216855260714178939e+03
2.068002037354098377e+02 6.384301732475687885e-01 1.215669998137724633e+03 1.210978086794310002e+03 1.949694432457191624e+02 2.566433732246920840e+02 2.183812241540276755e+00 1.213003670012991279e+03
2.003176778245966716e+02 6.842612991540857337e-01 1.215740956468261174e+03 1.215301428840088647e+03 3.013454129978593699e+01 2.501578807463095018e+02 1.399239573311781060e+00 1.215348682930537734e+03
1.965138288511216729e+02 6.833107439237604552e-01 1.215701574060196663e+03 1.211331686280152780e+03 3.469965801028688190e+01 2.330106146967854954e+02 1.362297372516663607e+00 1.211898095667351754e+03
1.949609856443136096e+02 6.383443340273895483e-01 1.215596512935778264e+03 1.216661790780351794e+03 3.608119046118089273e+02 2.405451978419225725e+02 3.084499703704032481e+00 1.216022628248682850e+03
2.014667138269384168e+02 6.357899407166224259e-01 1.215708753331620073e+03 1.212748009698982969e+03 1.469249826802841312e+02 2.496671927454707713e+02 1.968524566129722597e+00 1.213844872506422007e+03
1.998983402263642688e+02 6.907261742942281124e-01 1.215713241190376266e+03 1.211222852983156372e+03 2.016169276407658231e+02 2.585711300216548238e+02 2.302110448447471480e+00 1.213190175383595715e+03
2.057922328973184563e+02 7.296794342429194780e-01 1.215638789537422781e+03 1.212483751226353888e+03 2.223943781824707457e+02 2.711653713628354581e+02 2.398340027689827458e+00 1.213905388189210953e+03
2.069380308088502147e+02 8.501471943574283596e-01 1.215684670246915402e+03 1.211302037436988940e+03 1.637358243344986874e+02 3.084145425740485962e+02 2.281602685901051863e+00 1.212821879517356592e+03
2.014905423258504698e+02 6.507362255333978274e-01 1.215718533695859605e+03 1.216766350639568827e+03 2.085546719763004262e+02 2.349723967392610859e+02 2.201230209596089171e+00 1.216273647635850466e+03
2.049382614895302197e+02 7.546379203908994970e-01 1.215607949077456169e+03 1.218525757183666201e+03 4.616672978033490082e+00 2.907272503574157554e+02 1.441136082588158507e+00 1.218480147422385699e+03
2.064832185142039975e+02 7.551175417380048271e-01 1.215710625070962351e+03 1.218174416666361367e+03 3.470904058810456831e+02 2.766189565811788498e+02 3.020629797182861953e+00 1.216803331868984742e+03
2.031939384832949145e+02 6.953760365674274135e-01 1.215706508033601040e+03 1.219809716165970940e+03 2.809295924885927320e+02 2.658018986200372638e+02 2.690687995860556736e+00 1.217701345590525762e+03
1.897113687424170507e+02 5.949727428118178896e-01 1.215763869375299009e+03 1.210095395449289526e+03 1.809647709050556728e+02 2.204698651836176566e+02 2.116028357972189244e+00 1.212650715775896970e+03
1.969927071088258970e+02 7.815301428386804972e-01 1.215732124754100596e+03 1.213361431036491467e+03 2.195086214452614968e+02 2.860093591745792878e+02 2.566176119101578390e+00 1.214390845873889020e+03
1.890486837278493226e+02 5.646747655558809198e-01 1.215712350545951949e+03 1.219915877088591515e+03 2.995076167852748767e+02 1.906003678746989749e+02 2.592496149645365566e+00 1.217347079484216465e+03
1.977489402220298587e+02 7.101379565097724056e-01 1.215707290043912508e+03 1.214790232342574882e+03 3.302162099658332295e+02 2.762686470423890910e+02 3.066943652528652198e+00 1.215289547890121412e+03
1.995715151447208200e+02 5.657780017422319174e-01 1.215658675078415627e+03 1.210231057996192249e+03 5.677438505043222960e+01 2.447310576646174809e+02 1.510763910853764491e+00 1.211253094677711488e+03
1.997444262604825838e+02 7.882362766502352125e-01 1.215758727123002700e+03 1.217936053680246005e+03 2.628038092030457733e+02 2.716975116744118850e+02 2.675926086570373119e+00 1.216865504944869599e+03
2.025852092320406541e+02 7.872109905189892398e-01 1.215630298934417851e+03 1.210456470735530274e+03 1.584557232109112022e+02 2.629587472237976726e+02 2.080183800348532230e+00 1.212401877802777108e+03
1.921206873285660208e+02 7.107009540636837208e-01 1.215623536155107558e+03 1.216387166134552444e+03 2.537297960982625966e+02 2.497609424299405134e+02 2.620700277149904611e+00 1.216002341421499295e+03
1.940425865438241431e+02 6.462960582210685034e-01 1.215765260936291725e+03 1.215076728807136305e+03 1.806333951190105438e+02 2.245646728956869822e+02 2.088191438961180424e+00 1.215383669797124867e+03
2.052745928921791005e+02 7.229432754671554218e-01 1.215760685433335084e+03 1.215618353510043107e+03 3.053358533226377745e+02 2.945471760641971741e+02 2.922344265478216130e+00 1.215690799365525663e+03
2.075375203151950814e+02 7.675565716281085304e-01 1.215718726456451805e+03 1.214790062117192747e+03 1.662721205201048349e+02 2.848199068788142654e+02 2.173544459401020923e+00 1.215132366967558710e+03
1.936889228829868443e+02 5.126743933172014378e-01 1.215632953308798051e+03 1.218300490988391175e+03 4.238238865521279308e+01 2.038957876671011320e+02 1.271513996033205141e+00 1.217841430342509966e+03
2.004555914232269629e+02 7.679457966229795707e-01 1.215781670172523491e+03 1.218838251054326520e+03 3.984817160567999395e+02 2.836782378525094259e+02 3.403047772656277559e+00 1.217052758387882022e+03
1.943603355308109144e+02 5.797215015455841058e-01 1.215735607922649024e+03 1.215266687006219172e+03 2.406252137123834345e+01 2.076169182952828578e+02 1.192009877086234404e+00 1.215315389729211120e+03
1.883907282561575016e+02 5.988847856002628145e-01 1.215753536859741189e+03 1.219633493149709693e+03 8.696671894390772195e+01 2.225431870738460418e+02 1.642914748951492143e+00 1.218543295189567516e+03
1.958262308261898852e+02 6.665945721040520411e-01 1.215691494940929488e+03 1.218582831138003485e+03 2.660154283936019510e+02 2.404110070112327264e+02 2.586101122756763182e+00 1.217064071485419845e+03
2.106624250619656777e+02 8.194476495861424681e-01 1.215627248233435694e+03 1.213795166424846457e+03 9.285134497630021855e+00 3.237863540052783833e+02 1.581067380217124452e+00 1.213846239922851055e+03
1.926210499283412219e+02 6.585835478495767337e-01 1.215870134299310848e+03 1.214320520683757422e+03 3.722976097653494776e+02 2.380329939523691962e+02 3.168556105081835383e+00 1.215265774684812186e+03
1.827267828923747857e+02 5.277083537547029302e-01 1.215718458214126713e+03 1.217495128346404044e+03 2.848991234932941552e+02 2.040414697040071133e+02 2.675801464119712314e+00 1.216459886498079413e+03
2.014473656769226864e+02 7.726481587930701389e-01 1.215724820208438814e+03 1.212257713537680047e+03 2.491564670742661747e+02 2.777751374291033812e+02 2.615728444662076324e+00 1.213897114252446727e+03
1.989893580025169513e+02 7.609149155442820334e-01 1.215813763145708663e+03 1.211158758920918899e+03 6.224534469730645014e+01 2.690245844292857669e+02 1.664762037788986238e+00 1.212033430350660183e+03
2.029621848288863077e+02 7.991130496577475428e-01 1.215718040259493819e+03 1.210057655762125478e+03 2.151153825146070346e+02 2.947226998941903275e+02 2.511985584105889124e+00 1.212445935136193157e+03
1.996693765918629992e+02 7.049829274722134720e-01 1.215602664995989926e+03 1.210890078699081641e+03 5.076846873619068390e+01 2.533142227967811664e+02 1.522931040920392887e+00 1.211676873859552870e+03
1.996499541905368460e+02 7.275651744169820967e-01 1.215650422574002960e+03 1.218609034239010271e+03 4.820481324310296856e+01 2.559489204627399204e+02 1.523435028768263200e+00 1.218140128856745378e+03
