weight logl A T phi m0
7.323311825115340084e-34 -8.378609204036823144e+01 1.898026710903061076e+00 1.000114351525777607e+02 5.062541344383459929e-01 1.484099133490060751e+01
8.221202453789689198e-34 -8.366793821886292903e+01 2.184441799317854205e+00 1.068891893121494263e+02 1.757182164794674373e+00 1.500197727965295691e+01
8.249046822753727325e-34 -8.366205704411277111e+01 2.057858446918347184e+00 9.741652319206284005e+01 1.050578632717699801e+00 1.545974479981196481e+01
8.717645078634211139e-34 -8.360430555949005793e+01 1.541820481292825784e+00 9.955696363325441212e+01 1.486186952021620433e+00 1.537273821206689206e+01
9.082027647829793740e-34 -8.356085722423281936e+01 1.168243483329215460e+00 1.125645654042128712e+02 2.341795714485570556e+00 1.465064317098678615e+01
1.007801269857630422e-33 -8.345429861086157075e+01 2.300560237411631181e+00 9.463160414315436242e+01 3.554567140071227538e-01 1.511287669238847897e+01
1.047093888212822150e-33 -8.341355100673087009e+01 1.160035049338294488e+00 1.058223884714903704e+02 1.966440688828100747e+00 1.456667768890837955e+01
1.319704133226089436e-33 -8.317966203817510973e+01 1.311957975699476808e+00 1.139466667336505026e+02 2.612259257556622583e+00 1.500156559888305274e+01
1.337103257705943049e-33 -8.316406408212239398e+01 1.316612496938550203e+00 1.145553841430251509e+02 2.556688628160534549e+00 1.488798707792235021e+01
1.732118677426316749e-33 -8.290272427990771575e+01 2.435091932959274619e+00 1.003047317441577633e+02 1.125473207307561507e+00 1.482377404401965926e+01
1.770943305391800729e-33 -8.287805726263204065e+01 1.046412703811239853e+00 1.021372745054921012e+02 9.154675194577142072e-01 1.455233928189102599e+01
1.905556955289672825e-33 -8.280229527732473116e+01 9.035504019302168510e-01 1.083506013676053357e+02 2.176284271837292561e+00 1.473486014097746022e+01
1.956694226213370756e-33 -8.277331317813462874e+01 1.161161299893908927e+00 1.136667553621699085e+02 2.273008278808187566e+00 1.505849001387561970e+01
2.253480931292146807e-33 -8.262959350686020343e+01 1.666789535591733706e+00 9.337778321732784548e+01 2.619081373709197802e-01 1.485655656767458233e+01
3.912324706706279480e-33 -8.207543785668971736e+01 1.956735234700502923e+00 1.049443460561619617e+02 1.808309765094785471e+00 1.457130099649132227e+01
4.157601858473613473e-33 -8.201213117643618489e+01 1.446264766345927821e+00 1.122774200027448472e+02 2.219824377607595434e+00 1.463341136706718792e+01
4.295287295708549315e-33 -8.197705116422000060e+01 1.081649947451920779e+00 9.423143484999569353e+01 6.151107193120568528e-01 1.523400307593171554e+01
4.901308678015479811e-33 -8.184256736155069234e+01 2.070088493654620443e+00 9.654441840228440697e+01 8.054296877382927100e-01 1.482158683634153284e+01
5.339636367421558861e-33 -8.175441205348954554e+01 7.828617739990737512e-01 1.043721612044649305e+02 1.868471704017205637e+00 1.505640709928521481e+01
5.907755227456266308e-33 -8.165080367503827574e+01 1.275049106928329179e+00 1.121680744682760462e+02 2.068994169184934950e+00 1.471436589270276585e+01
6.194538986944655042e-33 -8.160090151280058990e+01 1.825649143771473026e+00 1.090603044996632605e+02 1.960433609015080458e+00 1.523449625934583551e+01
6.215975455129804677e-33 -8.159494694375692347e+01 9.716713800901310982e-01 1.048766615667023245e+02 1.163088681115564738e+00 1.466255090128006700e+01
6.553155017247685697e-33 -8.153962299245637269e+01 1.759510154770035584e+00 9.662760325573596276e+01 6.424415358658166486e-01 1.456100339753031747e+01
6.655834629917662486e-33 -8.152157575020905256e+01 8.598236684371097782e-01 1.064454177158976194e+02 1.285247958633651155e+00 1.513279489485057638e+01
6.992014570802945994e-33 -8.146980088587855562e+01 1.487643943116692569e+00 1.057146416708146859e+02 2.093012696200010847e+00 1.533295223249625572e+01
7.177896028178090407e-33 -8.144106330032391838e+01 7.249991276440087562e-01 1.069607136918448163e+02 1.805973245143072337e+00 1.489046337124718988e+01
7.651738999335661528e-33 -8.137463666597480483e+01 9.586447348137753233e-01 9.855928626197525944e+01 1.160208762906185020e+00 1.543611017579157974e+01
7.726523973615786425e-33 -8.136241052668952989e+01 1.610276798352737959e+00 1.071112855516618794e+02 1.950812139206348661e+00 1.445443195627155575e+01
8.949037411870181439e-33 -8.121302363339822250e+01 2.090096038655269162e+00 1.074151243043670831e+02 1.685592056149650464e+00 1.497724344827589782e+01
9.439362092915754659e-33 -8.115718120518340584e+01 1.913475221047319375e+00 1.075346296048796688e+02 1.769780400460861269e+00 1.454053993021910784e+01
1.018338498915780016e-32 -8.107881213863285552e+01 9.489306008578910490e-01 1.015753118192497624e+02 5.917435290660247871e-01 1.493721766373997539e+01
1.047884873232967879e-32 -8.104771078908134996e+01 1.894763315230499012e+00 1.027898815327525455e+02 1.528512559575550656e+00 1.450776159215991967e+01
1.185402516648842486e-32 -8.092190212175347597e+01 7.037331271748157313e-01 9.792884734620331244e+01 8.088642497719845670e-01 1.516543491503470698e+01
1.283499414997814264e-32 -8.083989424961819736e+01 1.824803688044684069e+00 1.111981078858733269e+02 2.172668338356280149e+00 1.477638560438084347e+01
1.514524281986308234e-32 -8.067188313079870454e+01 1.490166528374632815e+00 1.031834981128485111e+02 7.624684938622853236e-01 1.498899936039590131e+01
1.613932393816364820e-32 -8.060581083354048815e+01 1.909222645621465597e+00 9.973028411771223034e+01 1.361448563854921856e+00 1.549793645840534495e+01
1.694237177333316920e-32 -8.055475191849896532e+01 9.545313608900892755e-01 9.767276795466942474e+01 1.156924056606390527e+00 1.521638394093263180e+01
1.704343954281927644e-32 -8.054630425601814636e+01 1.936762110989145302e+00 9.871569145359953268e+01 1.187385926755148757e+00 1.556332661898583858e+01
1.922172546972948683e-32 -8.042352843394212414e+01 7.277245915829546608e-01 1.062623435831932568e+02 1.830342378653507129e+00 1.491800624921688900e+01
2.046812037065619191e-32 -8.035820103630967992e+01 2.062421384281945436e+00 9.611158258319011338e+01 4.779411353052511746e-01 1.465594511531508459e+01
2.072293859925509693e-32 -8.034332837653099091e+01 1.362665783811420006e+00 9.538629425454470834e+01 6.379606370646822011e-01 1.473445246432066469e+01
2.377867927986660862e-32 -8.020328025754835721e+01 8.551236800427960416e-01 1.009726324216142217e+02 6.185822802973561796e-01 1.486382654985974305e+01
2.498536221238735070e-32 -8.015127946626964217e+01 7.666013599432185410e-01 1.038360918035012759e+02 1.064700270531165449e+00 1.513519697605886449e+01
2.500274523579427687e-32 -8.014808397988318234e+01 2.305367219054933692e+00 1.042667520928079909e+02 1.552484602984385953e+00 1.508989384863115113e+01
2.581911224995156978e-32 -8.011345460559081744e+01 1.243304733868420886e+00 9.874712500797912185e+01 1.391521416123257637e+00 1.526866698981858939e+01
2.622656110205920378e-32 -8.009529692839660697e+01 8.714847041408483319e-01 1.045615355458102869e+02 1.608494422051416128e+00 1.539436703593296585e+01
2.625386176070557253e-32 -8.009175651524367368e+01 1.364826252404301776e+00 1.086356733708478970e+02 1.932278828869367304e+00 1.447349156969862882e+01
2.768455031198932657e-32 -8.003619510103160906e+01 2.376657450873845168e+00 9.650238136398482425e+01 6.372305006824475759e-01 1.493881529425543064e+01
2.834027878250103051e-32 -8.001028553687260114e+01 1.350536570507992806e+00 1.014369022625510723e+02 1.750998858541098047e+00 1.516903295160464182e+01
2.901514169858918395e-32 -7.998425178689166160e+01 8.589264535645425580e-01 9.383535677485271265e+01 1.037313429699995571e-01 1.502030279260404555e+01
3.015016447148917603e-32 -7.994337922988879086e+01 1.602130568740778305e+00 9.488338684954717905e+01 4.325608953083697750e-01 1.467494661202278294e+01
3.070686035975655243e-32 -7.992258351403867778e+01 7.333016425911635938e-01 1.013885708476679923e+02 1.333709112935895114e+00 1.524870440044527342e+01
3.312705996082755752e-32 -7.984421913828504103e+01 2.332448783549208482e+00 1.026088148976557051e+02 1.311906370633772800e+00 1.522480342752051996e+01
3.395231001548576270e-32 -7.981711271477132641e+01 1.431951599782491202e+00 9.732062391248599909e+01 1.191519208079738990e+00 1.516839594744528696e+01
3.390005481861413812e-32 -7.981615297670117570e+01 1.245708360182064434e+00 9.272225520917484687e+01 1.399111102041974697e-01 1.542776617433376352e+01
3.486204475729234620e-32 -7.978567091352090301e+01 7.629883483064230365e-01 1.050178056777595543e+02 1.466447470692578303e+00 1.526631087971300893e+01
3.536025993186477341e-32 -7.976898101939784169e+01 9.721905873897533912e-01 9.835193394198255135e+01 2.254683573549835507e-01 1.493751835231466174e+01
3.967111721665871220e-32 -7.965144621126563607e+01 7.876787086603991295e-01 1.085843635231686903e+02 1.831491072336557835e+00 1.513765442290860364e+01
3.959302830049711083e-32 -7.965091655841101215e+01 1.731067338029085301e+00 9.407634431350633974e+01 4.426525473952148126e-01 1.489489443548838565e+01
4.568502498922481324e-32 -7.950529904471440545e+01 1.489987342507651302e+00 9.587899991290757384e+01 9.243604921748577175e-02 1.462491560690077996e+01
5.009875849761496683e-32 -7.941057338085749961e+01 1.513930423560589045e+00 1.024014486672564033e+02 1.000950288283659173e+00 1.443625353568921277e+01
5.079657289219920442e-32 -7.939424071859781407e+01 9.607484078831027841e-01 1.104676902451251408e+02 1.823220362481306145e+00 1.487288890068027847e+01
5.867186032101194438e-32 -7.924760937750383505e+01 2.272599617599968536e+00 1.033191873963026808e+02 1.226044393681499978e+00 1.480206029930467615e+01
6.563828895516272804e-32 -7.913291040937841103e+01 1.010024717594617982e+00 9.423097333225818772e+01 5.468909988167263148e-01 1.511880323943325344e+01
8.485429789759705428e-32 -7.887363396486853162e+01 8.959225693556416292e-01 1.107440568766228495e+02 1.961644600177383069e+00 1.489113613615409548e+01
8.527059729334352194e-32 -7.886623991069492945e+01 2.184008380116845949e+00 9.798208523235628320e+01 1.106357223839660398e+00 1.520374112099060149e+01
1.023177018375022716e-31 -7.868148691167664310e+01 1.607586741508315598e+00 1.049439198849229911e+02 2.077780249268410540e+00 1.488888103828389120e+01
1.521357300986698867e-31 -7.828229652458546184e+01 1.323454473136896237e+00 1.106957754349093506e+02 1.996965544127388803e+00 1.460054555432835599e+01
1.560725168105029038e-31 -7.825424885756555682e+01 8.251539534891031424e-01 1.037637100152820295e+02 1.515520534026949084e+00 1.535676622193321350e+01
1.611734577908359992e-31 -7.821958844554197299e+01 1.033671376952585153e+00 1.110187225406942275e+02 2.487179631186888340e+00 1.485774874818636704e+01
1.765731171522641273e-31 -7.812583455607787641e+01 1.404081193774739278e+00 1.072733392374879031e+02 1.425906808247271451e+00 1.530715050541910216e+01
1.860202545359881817e-31 -7.807121404501523898e+01 7.235989087647490825e-01 1.030463133978569914e+02 1.283370900594682729e+00 1.523258949651246930e+01
2.018640804871291887e-31 -7.798697500610680322e+01 1.053186471449246042e+00 9.696925674145546736e+01 5.862649016831131266e-02 1.502414265165805674e+01
2.092774121979384451e-31 -7.794840890522431209e+01 1.412652711047670984e+00 1.069429226860417828e+02 1.317173587381482269e+00 1.523032109519079214e+01
2.223438832709128852e-31 -7.788534440103919110e+01 1.727227811474937091e+00 1.018026248567291674e+02 1.383082096941134376e+00 1.561966113146472068e+01
2.797777700346857042e-31 -7.765307399856234838e+01 1.060717334539462708e+00 1.078116412003136588e+02 2.275652119896573122e+00 1.518057455843227643e+01
2.838933906843964654e-31 -7.763597082538200311e+01 1.503312875611059640e+00 1.129088868820826690e+02 2.396459521071986121e+00 1.503464812631208503e+01
2.916773211570200953e-31 -7.760642148145103647e+01 1.325386733087547286e+00 1.108379391808303467e+02 1.794291014126768058e+00 1.485331382935326516e+01
3.026239978966117490e-31 -7.756707850427196149e+01 1.254806885095474112e+00 9.516018838090097631e+01 2.573379867648514230e-01 1.555434955040671952e+01
3.031189541374140941e-31 -7.756294429177540906e+01 1.998786905121676671e+00 1.063727330268543483e+02 1.556203392153914900e+00 1.462230604255552180e+01
3.148026820947250118e-31 -7.752262357165164985e+01 1.844325405998660017e+00 1.032923481820635914e+02 1.756954481670728319e+00 1.539259608172371507e+01
3.339526477444397514e-31 -7.746107039844886799e+01 2.344740279683105388e+00 1.001040252741370864e+02 8.236422552934079544e-01 1.488115576451843047e+01
4.135230168397577204e-31 -7.724485643178226724e+01 1.661442705382740970e+00 1.032768407525218493e+02 1.022328847684171649e+00 1.539282257309342761e+01
4.462891144241149979e-31 -7.716610262753130201e+01 1.231400763431613754e+00 9.472727603621562764e+01 7.188178983765964869e-01 1.513919123352963148e+01
4.598803812719746025e-31 -7.713360319320096892e+01 1.911380578423568011e+00 1.043638240620007593e+02 1.692993755646900134e+00 1.543525037570164393e+01
4.861629393629436986e-31 -7.707552577426432094e+01 8.803944649860194760e-01 1.022717596336169947e+02 7.566602743399372111e-01 1.491601611652166426e+01
5.629705416302962628e-31 -7.692634230530867967e+01 2.205538747680189537e+00 1.052767310312984250e+02 1.519500113407858288e+00 1.505270715389629643e+01
5.665390751844417009e-31 -7.691752355357021997e+01 1.094772489675793992e+00 1.059810877408260836e+02 1.141843371390045325e+00 1.513279015432862806e+01
5.743191402643518712e-31 -7.690138437285020245e+01 1.505925502582341480e+00 9.852631112149494186e+01 7.560696090240417444e-01 1.566793363028981823e+01
6.609880847352752667e-31 -7.675833379458444483e+01 2.238313274171904954e+00 9.881904259572196736e+01 1.035145847462333624e+00 1.549392128669613022e+01
6.698432727980909202e-31 -7.674252584433025959e+01 1.314308853765711937e+00 9.511390835838413693e+01 3.978887614096449088e-01 1.465648281599879255e+01
6.782756900706337415e-31 -7.672751578033964392e+01 2.232104433084941775e+00 1.012991517782003683e+02 1.348934294444139814e+00 1.472744650711560155e+01
7.152520048751729946e-31 -7.667193467318713829e+01 8.992314375528216441e-01 1.060637246850210573e+02 1.440347798339009389e+00 1.530622006670935775e+01
8.238752373478708596e-31 -7.652805050069449067e+01 1.430723670855376994e+00 1.002687021659051965e+02 6.887038406523839917e-01 1.449070324700697654e+01
8.652089089498982855e-31 -7.647659861714544149e+01 2.392466286036642131e+00 9.762957545079109423e+01 5.926289908256444638e-01 1.518944269382999224e+01
9.069524797582758573e-31 -7.642697955218125117e+01 1.535002401133523264e+00 1.017267230127001767e+02 1.367584382089131800e+00 1.446805413356722703e+01
1.005018612681764932e-30 -7.632180826775152127e+01 1.710470332590390719e+00 1.112879559513881560e+02 2.105097629663144065e+00 1.502123960431460148e+01
1.014019943041690238e-30 -7.631039175650286666e+01 2.304847423259580808e+00 1.010717906874267413e+02 1.078890919297612383e+00 1.469274164126304427e+01
1.035016395161996309e-30 -7.628739706184433089e+01 1.333834650667339528e+00 9.540240128788417451e+01 6.178062303831207025e+00 1.489500163974862268e+01
1.075000825752801459e-30 -7.624699289945095870e+01 9.997216454054460577e-01 1.015813474543880659e+02 6.365443313194707464e-01 1.516012853764668833e+01
1.076648885324834760e-30 -7.624296099592052656e+01 1.033811171585277577e+00 1.058014297259288270e+02 1.628878669920603262e+00 1.455925399042943980e+01
1.113105173238731995e-30 -7.620716076607052969e+01 1.273096541096489398e+00 1.100124551538259112e+02 1.950618884222596217e+00 1.530946775344394695e+01
1.126520045466748628e-30 -7.619268105397387103e+01 1.658401468772758625e+00 9.631137910837271932e+01 9.754441176670299862e-01 1.508896222205191151e+01
1.263330748070726903e-30 -7.607556264513030442e+01 1.361773144374344824e+00 9.613332520412988913e+01 5.059464156050725858e-01 1.563820353479997038e+01
1.443574883372964002e-30 -7.593969173414288321e+01 2.393204666129657099e+00 1.008987525731329811e+02 1.198935145864757912e+00 1.484562908308407003e+01
1.561486409640271809e-30 -7.585867613486971095e+01 1.945771608388705554e+00 9.554763445315889214e+01 4.402058323694635900e-01 1.468495800965239795e+01
1.756438873076198411e-30 -7.573852593746630646e+01 1.965895411517185609e+00 1.016849543669198965e+02 1.273239695507541569e+00 1.555578038936525154e+01
1.753626780409093033e-30 -7.573762823984259285e+01 1.702056383084268987e+00 1.002502894307960162e+02 1.375283668147206706e+00 1.466249640109521835e+01
1.764668971037936002e-30 -7.572885120819708504e+01 2.296215665727093125e+00 1.019274625275626676e+02 1.213781282487181645e+00 1.469880262199832366e+01
2.010449288275585426e-30 -7.559595610557451550e+01 1.122186816172734858e+00 9.533762186729653365e+01 6.232301557711500628e+00 1.483441025369451971e+01
2.059998314195728848e-30 -7.556910916472287454e+01 1.263429515299242301e+00 1.074251486738025534e+02 1.891724937830963293e+00 1.449801607534835846e+01
2.079506061476829593e-30 -7.555718393410361955e+01 2.410752468614804300e+00 9.855235323308673401e+01 7.098834489632067646e-01 1.513050392999877403e+01
2.387223586140571892e-30 -7.541668331794068081e+01 1.277472926236566497e+00 9.833605767475545179e+01 2.273352183373964219e-01 1.478882826923037896e+01
2.578479409036747619e-30 -7.533711448033176339e+01 1.034439217039421433e+00 1.006823419294503452e+02 9.864645144097972107e-01 1.456048068842785170e+01
2.898159672485820031e-30 -7.521773838931562750e+01 1.093314303471899063e+00 9.941224838272066222e+01 3.856015237647695271e-01 1.477667031236242323e+01
2.915450635465486404e-30 -7.520928992939167301e+01 1.246605246747285900e+00 9.346165073858459493e+01 6.067400049887938351e+00 1.520000369127522788e+01
2.955867614624904610e-30 -7.519302211239894973e+01 1.105721100934657475e+00 1.076789606851434655e+02 1.570499761332188937e+00 1.463201319134727107e+01
3.238806783277028658e-30 -7.509910934396509674e+01 1.560324890001586695e+00 9.776620945247513816e+01 4.850555191562223034e-01 1.556522687693481899e+01
3.914917369556363171e-30 -7.490702010606827344e+01 1.218226234867959112e+00 1.134028818453380580e+02 2.500510445005704963e+00 1.492479904565400517e+01
4.889540727487053039e-30 -7.468221595085577746e+01 1.791691136767302517e+00 1.021220597768495963e+02 8.845134785247160680e-01 1.457084181433316594e+01
4.955724250422164633e-30 -7.466627100649702697e+01 1.401246237317444798e+00 1.077371571162481274e+02 2.312465091770189218e+00 1.480412561679123584e+01
5.880781932015519340e-30 -7.449262459446788398e+01 1.572644349836238797e+00 9.854532060007994687e+01 9.977239418792407388e-01 1.567823102205773367e+01
5.995928114812163453e-30 -7.447073373786116690e+01 1.738892894527410693e+00 1.039216991699095445e+02 1.933493539576430553e+00 1.492363817564342021e+01
6.414920290275521171e-30 -7.440068775670417267e+01 1.422218861686494140e+00 1.129039701634381174e+02 2.245458901484057801e+00 1.484576673362620092e+01
6.516587591370786816e-30 -7.438246346579930446e+01 9.003900805816276165e-01 1.060722385557987764e+02 1.863729337376616835e+00 1.472553361248667692e+01
6.631447902840742395e-30 -7.436249116226539968e+01 1.286841409970818972e+00 9.853744655770596239e+01 1.039551153865809985e+00 1.562056817395229302e+01
6.708177532401806671e-30 -7.434848701978921781e+01 2.162619261747622090e+00 9.631985416425047219e+01 8.150864889054907358e-01 1.511054084437981970e+01
6.696621421576346776e-30 -7.434771119539647088e+01 1.790998731564840352e+00 9.268021995204389896e+01 3.829334788215020546e-02 1.529973481990458772e+01
6.861480167971291613e-30 -7.432089114278335273e+01 1.976937709031081791e+00 9.967238111783210286e+01 7.136412490504748796e-01 1.542551225814039029e+01
7.332108659154895619e-30 -7.425205117945279198e+01 1.864638241165119670e+00 1.085361786623301725e+02 2.090676891225839995e+00 1.514831070752855169e+01
7.431383435631178049e-30 -7.423610229186240872e+01 1.026335309541432483e+00 9.982253984264576729e+01 4.136188276817142073e-01 1.489469053377820984e+01
9.375158351093962971e-30 -7.400125086667526375e+01 2.190410533914713298e+00 1.056911862267484139e+02 1.748520676742052027e+00 1.484224223633049711e+01
9.590046433720119801e-30 -7.397608859839934325e+01 2.082350944837627615e+00 9.409480007892707931e+01 3.677203092179130994e-01 1.529687140391030020e+01
9.911443835090407201e-30 -7.394062429668110781e+01 2.163961400617615993e+00 1.041773955048898301e+02 1.668580044773551263e+00 1.521753092886010705e+01
1.069032199763880337e-29 -7.386247548320102396e+01 1.655486515617808019e+00 1.117260927674846727e+02 2.394360989118723637e+00 1.490626407783365437e+01
1.178523335346705473e-29 -7.376246699209221447e+01 1.218428079137578557e+00 1.098682343093067288e+02 1.769731909693186056e+00 1.521140401485526539e+01
1.256782307123396709e-29 -7.369567450603670977e+01 2.092870589070160214e+00 9.590817203343183905e+01 7.847120733933958814e-01 1.524469548474379366e+01
1.305298806887835563e-29 -7.365529725081827905e+01 1.089864605470061587e+00 1.020135836816691466e+02 6.631756807809405796e-01 1.511841677796910943e+01
1.353547572972207347e-29 -7.361650025860993196e+01 1.334444709405935292e+00 1.086194756298979769e+02 2.300541902463141941e+00 1.521885034650256685e+01
1.382374815826472284e-29 -7.359292633499481440e+01 1.695840910696378323e+00 9.770646374143930757e+01 2.184326322904829865e-01 1.510041038376512290e+01
1.536409599910137575e-29 -7.348478097039398449e+01 2.359733793126908452e+00 9.653472728542774917e+01 5.451229134696944367e-01 1.495013404370566334e+01
1.564462821190865315e-29 -7.346418671635387909e+01 1.590453277854716019e+00 9.700441323152134032e+01 1.782594221902786269e-01 1.469265566018879809e+01
1.564159919650393416e-29 -7.346188034886665719e+01 1.553557034718519470e+00 9.255777704017206986e+01 6.106623972905181219e+00 1.496379632041554508e+01
1.780567987039494498e-29 -7.332979682893162021e+01 9.869541451070487081e-01 1.085401264993345904e+02 1.853821985422794416e+00 1.528923957096441022e+01
2.221640026943061310e-29 -7.310598356216107163e+01 1.320191392587722667e+00 1.074999902628539701e+02 1.558843899943023859e+00 1.457129809700075995e+01
2.509013690838590751e-29 -7.298183951211765930e+01 1.803526744063988829e+00 1.029939613116330435e+02 1.667635850989555912e+00 1.545357501976989134e+01
2.669893171571519020e-29 -7.291719077521406689e+01 1.414860993380570697e+00 1.017766372409627991e+02 1.760138306714553957e+00 1.511595035095856510e+01
2.679475465695103061e-29 -7.291110818256720449e+01 8.188425943795518691e-01 9.848342422216541081e+01 4.424887679875460500e-01 1.495563083509541791e+01
3.181202817452760987e-29 -7.273696986642073625e+01 1.426985335561627988e+00 1.035982496667699877e+02 1.941750133288297819e+00 1.492062736206802498e+01
3.284227738772082300e-29 -7.270259769901093705e+01 1.718889672815377967e+00 9.515793893014344462e+01 6.266132112043762525e+00 1.516917896584743630e+01
3.753933785857849088e-29 -7.256642493646003800e+01 8.950547697801345404e-01 9.802451613383573203e+01 6.120677248951070792e-01 1.538871710520395553e+01
3.758735619351877046e-29 -7.256264660677749134e+01 1.153557098740394027e+00 1.115508087152457648e+02 2.207664394421110288e+00 1.471006397626870132e+01
3.884077878372473587e-29 -7.252734363487607538e+01 9.683994724192090953e-01 9.521684698178017925e+01 4.301701246184924665e-01 1.539273961184366613e+01
3.971399962498393695e-29 -7.250261056825053174e+01 1.362909909189440549e+00 1.080855909907270416e+02 2.129640729962101631e+00 1.456877491348777554e+01
4.097006222987065636e-29 -7.246897271870170698e+01 1.149330486552921027e+00 1.011708894364996922e+02 1.441686975635999568e+00 1.466307088963797156e+01
4.946085035647328969e-29 -7.227813287441514944e+01 9.173955141802965230e-01 1.024536994325437433e+02 1.643880067490403496e+00 1.486495249326223345e+01
5.809399823994227900e-29 -7.211475197116780578e+01 1.449432278760713011e+00 9.862141305049740936e+01 1.237155849085331161e+00 1.480250878775929380e+01
5.832020414817130678e-29 -7.210836574099513996e+01 1.021126477450820413e+00 1.074327905641567469e+02 2.101444702816933408e+00 1.525936002377712697e+01
6.073505247415573721e-29 -7.206529332703516388e+01 1.442581080451419639e+00 9.593574198002210096e+01 8.367294203277320097e-01 1.489579967344621458e+01
9.844756975848297351e-29 -7.157979020942519810e+01 1.221411602782440875e+00 1.071368778083381272e+02 1.469151441375936562e+00 1.531788936844048266e+01
9.964048504376038398e-29 -7.156524577082805649e+01 1.014383261099784272e+00 9.456921352299545447e+01 5.190884331303954324e-01 1.503596996187001800e+01
1.178317870600433254e-28 -7.139505625513564269e+01 8.785882652665071291e-01 9.736735926853855005e+01 9.010563224318459685e-01 1.494983572166271912e+01
1.184954308525937709e-28 -7.138693992754662077e+01 1.166739200065114446e+00 1.017468893844740165e+02 1.298796878228720253e+00 1.555797648804655609e+01
1.431801453220624032e-28 -7.119521073424431279e+01 1.379905642354506634e+00 1.045436900557900515e+02 1.032606333623580008e+00 1.523154415929909433e+01
1.461501914187293934e-28 -7.117217952787450486e+01 8.845719365658211153e-01 1.063142210601694444e+02 1.612809788014194057e+00 1.472906429931831696e+01
1.505659858012172694e-28 -7.113991289721005273e+01 9.505038142005104440e-01 9.909082429122217661e+01 1.055215708676629394e+00 1.544220072593677706e+01
1.659532692799235872e-28 -7.104010809080929789e+01 1.128674281191208051e+00 1.069779084918918102e+02 2.236216569353556949e+00 1.505248964259301481e+01
1.801333926433406512e-28 -7.095561668249843024e+01 1.420976388931058709e+00 1.085311320186294068e+02 2.342099690973075354e+00 1.479199725968242873e+01
2.102978993433233283e-28 -7.079828923537093033e+01 9.925661393310512004e-01 1.006031687962597658e+02 1.225946646746136182e+00 1.547251663930923904e+01
2.298030035688813760e-28 -7.070709189348255563e+01 8.942105174656101996e-01 1.059930307256969400e+02 1.282153663994064940e+00 1.494860385653382906e+01
2.530685591902769278e-28 -7.060815389221292548e+01 1.016402461771685806e+00 1.101972951489658357e+02 2.059267563084854480e+00 1.519016042183773685e+01
2.599109274475547168e-28 -7.057897534359335623e+01 1.066381977242937040e+00 9.498270677306727805e+01 3.069230206254433546e-01 1.543727617054821266e+01
2.606276532040565282e-28 -7.057372155651177081e+01 1.247887136687156007e+00 1.084865095915373985e+02 2.351985793007571157e+00 1.485105705334934356e+01
2.682885114289897330e-28 -7.054225139252727672e+01 9.606680551240039945e-01 1.108780073659914791e+02 2.265156435918791011e+00 1.491878248741452673e+01
2.683806421591664706e-28 -7.053940804977889911e+01 1.529058244711917869e+00 1.018481508506203994e+02 1.414659665960071200e+00 1.559363678307256151e+01
2.889446886023277213e-28 -7.046307904829652102e+01 1.345130800373451230e+00 1.099615249089667088e+02 2.386493737471846455e+00 1.512840452689860271e+01
3.127186587757818317e-28 -7.038151039659507546e+01 1.553684485882324218e+00 1.022989910391927282e+02 1.276982888001076288e+00 1.559349568165417388e+01
3.258182872568321103e-28 -7.033797450426413889e+01 1.899151307922414045e+00 1.039272213542722625e+02 1.676633571547154755e+00 1.540978780139038662e+01
3.609811923570808930e-28 -7.023298847093062136e+01 9.175727695791859873e-01 1.001277076855521670e+02 1.411451867030658835e+00 1.512403718871432190e+01
4.330353508482307633e-28 -7.004849496282065502e+01 1.841074865533879557e+00 1.032983611619771409e+02 9.536412736028800907e-01 1.505431847996004002e+01
4.353329744129766658e-28 -7.004070313247703439e+01 2.311585822365186615e+00 9.994138149251276104e+01 1.172106464093564115e+00 1.531803486991966423e+01
5.626018810233477841e-28 -6.978174208967519121e+01 1.273118418203232904e+00 9.535766409593335879e+01 5.657810544131385705e-02 1.472468826060188007e+01
6.489980016271352513e-28 -6.963638469163007017e+01 1.601703887641721114e+00 9.515130058414857217e+01 6.274858100511340631e+00 1.479469567196639268e+01
6.824180209818127175e-28 -6.958367192510539212e+01 1.500843212848141928e+00 9.726058034658611007e+01 4.227989055371453864e-01 1.553450225716955657e+01
7.034720332932676853e-28 -6.955078620707806181e+01 1.056616649006843822e+00 1.011653096398427323e+02 1.604119643264622752e+00 1.498479900900948181e+01
7.184051143117248768e-28 -6.952728069317902282e+01 1.153522098699564458e+00 9.882816295294691145e+01 7.885696698021456008e-01 1.555727120783773287e+01
7.810323280956916556e-28 -6.944119778698114942e+01 2.005786342853757453e+00 1.000033696872979334e+02 7.740221567362159938e-01 1.539415016747293485e+01
1.078849508701769325e-27 -6.911566384657785989e+01 1.434808558026499536e+00 1.004888469728898173e+02 5.081342743074731549e-01 1.479235652194155293e+01
1.130256270590280203e-27 -6.906661465504564035e+01 1.255198234911273136e+00 1.092766914927930912e+02 1.673292426955489187e+00 1.516291753639190354e+01
1.210741321441781205e-27 -6.899532621583406922e+01 1.761775250659195713e+00 1.023006781582806184e+02 1.110168051925370936e+00 1.446777128450342964e+01
1.573905693974503982e-27 -6.873049881687288121e+01 2.321501857246222933e+00 1.007400544081052516e+02 9.952850015582137555e-01 1.481686595975237353e+01
