weight logl A T phi m0
3.732967797490750175e-13 -3.404816417482111035e+01 4.202931969954283309e-01 3.084980330436437601e-01 1.314308364573283927e-01 5.352914961586071607e-01
3.758644003959678265e-13 -3.403880949316222626e+01 5.972968931880947574e-01 3.190223640035116381e-01 1.682807488659152639e-01 5.118575556060356302e-01
3.769608771938835611e-13 -3.403339652622052114e+01 5.151338198929876766e-01 3.002284734345559425e-01 8.786601844089544922e-02 5.399934136142902075e-01
3.929614056709379553e-13 -3.398932653161485717e+01 5.063463453100366385e-01 2.921955797711492941e-01 5.073082796854130883e-02 5.177198908159288404e-01
4.090560837926741255e-13 -3.394668566343249694e+01 5.690480736508637394e-01 2.969814770138695659e-01 4.737065759524791697e-02 5.154283548588637354e-01
4.084738509771707894e-13 -3.394561003430670354e+01 5.446227579348336123e-01 3.159526748192533208e-01 1.662644814211845790e-01 5.339579579150999233e-01
4.096252700649126232e-13 -3.394029516794541479e+01 5.763920300450634526e-01 3.280429629280873227e-01 2.577199684423894799e-01 5.184330616598055164e-01
4.162107297876166400e-13 -3.392184624027058959e+01 4.219939770487643460e-01 3.178814074536105982e-01 1.997165595731117960e-01 4.710219120654576264e-01
4.312220295755996031e-13 -3.388391482697510071e+01 3.737217936222985704e-01 3.042422925176317405e-01 9.986786667359189018e-02 4.916364081973618738e-01
4.366335821175545650e-13 -3.386894357574842473e+01 4.240821591525161249e-01 3.043834612071958934e-01 7.407395268413659306e-02 5.073612273664372951e-01
4.559459686508453453e-13 -3.382316362156896616e+01 5.107013059300183899e-01 3.199816723469101065e-01 1.799809522852181820e-01 5.282386680870539974e-01
4.678395377887977005e-13 -3.379491256510977593e+01 6.635033541838197824e-01 3.191173696612189525e-01 1.949931001099210470e-01 4.847429278826204668e-01
4.667725120823725188e-13 -3.379469592143964718e+01 5.358884434559021415e-01 3.145992857590707570e-01 1.375462665315479727e-01 5.213612655956907371e-01
4.664313452781663317e-13 -3.379292709462697530e+01 5.608229564534337186e-01 3.279954033790918322e-01 2.747894857147170633e-01 4.778693391843684135e-01
4.656832745101595984e-13 -3.379203219964890081e+01 5.208900442999715441e-01 3.179903635494251146e-01 2.171079024463649643e-01 4.678105756482818234e-01
4.758280023765790193e-13 -3.376798148487455364e+01 5.572609544796287562e-01 2.980973161109977121e-01 1.248325507713826249e-01 5.187993430177400001e-01
5.023907135676766612e-13 -3.371115980341972573e+01 6.048307964878969489e-01 3.282251477551966223e-01 2.528720549955262298e-01 4.806230502610100985e-01
5.316576536527189526e-13 -3.365203816023230132e+01 3.546972913430789243e-01 3.235715584589562432e-01 2.088303439715202270e-01 5.008406235177158550e-01
5.325574096402490380e-13 -3.364784723095878860e+01 4.192382182452363271e-01 3.090632759482537795e-01 1.909996063293007418e-01 5.265420807577622098e-01
5.517776704245114991e-13 -3.360989274008911565e+01 6.353770992596575740e-01 3.049030610272671638e-01 1.663270399387772325e-01 5.068055861484129787e-01
5.629719370388858663e-13 -3.358730815276636861e+01 5.602786885959505359e-01 3.204409920920623378e-01 1.704056971402867493e-01 5.117823977209726705e-01
5.630491123202922872e-13 -3.358467107667605944e+01 5.197226468766006358e-01 3.254772512052532818e-01 2.751021473182254651e-01 5.200813561183673661e-01
5.770608221226062339e-13 -3.355759026235163844e+01 6.165592213997797000e-01 3.003830957199549179e-01 9.502780424170399753e-02 4.822059262019687265e-01
5.809772875776344786e-13 -3.354832627012330448e+01 5.940214723927351725e-01 3.171323700355722086e-01 1.806532189618536843e-01 4.683831817023390021e-01
5.843906759153621682e-13 -3.353996820948314195e+01 4.156404070489861935e-01 3.126090055070678830e-01 1.345334276902029891e-01 4.777691802672522359e-01
6.087234300293998046e-13 -3.349667390758681762e+01 3.658048240014394326e-01 3.089289298196410960e-01 1.526449401930761451e-01 5.250995369414791503e-01
6.121151792320905390e-13 -3.348861746809782147e+01 4.456426898754702881e-01 3.184903914456553853e-01 2.384368704638853143e-01 4.809647633889930773e-01
6.254633872357260727e-13 -3.346454513966426703e+01 6.811666756992671434e-01 2.991347134512941652e-01 9.222179190873969201e-02 5.095664710857589208e-01
6.881979434222841683e-13 -3.336646142924629288e+01 4.026301593171717763e-01 3.222329319958150973e-01 2.135896806716252039e-01 4.752616192212085200e-01
6.890362453343871301e-13 -3.336274405892180539e+01 5.460417210625059248e-01 2.995564730361070516e-01 1.226916925512527845e-01 4.914111073643198102e-01
7.344298178497805391e-13 -3.329644349413275961e+01 4.876517758976391392e-01 3.266071581362005039e-01 1.994236605710255905e-01 4.886074945906059286e-01
7.483751675186400033e-13 -3.327513352117344425e+01 3.714937989979203992e-01 3.282178583623725499e-01 2.414023142803784494e-01 4.926346259727392707e-01
7.642373916866082543e-13 -3.325165947125682209e+01 4.740716248770651675e-01 3.003508978264401441e-01 1.412603690600610085e-01 5.235232029180313384e-01
7.735495515901467998e-13 -3.323704820477512811e+01 4.453101028927557437e-01 3.028254104286464132e-01 1.104681402384960348e-01 4.775766505344395951e-01
7.737806258388238643e-13 -3.323424952999483395e+01 5.851731341797419272e-01 3.121052078928482354e-01 1.198734436904821815e-01 5.023004719950813213e-01
7.841991122245476679e-13 -3.321837497648238013e+01 3.651371934040898992e-01 3.143133772154812489e-01 1.419805006158619543e-01 5.043820521943640500e-01
7.892627684833620800e-13 -3.320943862895885701e+01 5.297322245587674505e-01 3.212712407038944562e-01 2.562544488240068863e-01 4.809202687520449659e-01
7.914456305221487415e-13 -3.320417674899702121e+01 6.695160010227251268e-01 3.002687794796571330e-01 1.119474738798281743e-01 5.269841141874940238e-01
8.314817166252510790e-13 -3.315232862429511584e+01 4.216971499003225321e-01 2.967433109826457249e-01 9.273375110399396937e-02 5.220614300836849964e-01
8.591473516348058701e-13 -3.311709748841522583e+01 6.142260675008042181e-01 3.283608018362171310e-01 2.647232515466887981e-01 4.897130954358127064e-01
8.592589586729020016e-13 -3.311446759243244031e+01 4.974278021470310285e-01 3.029668986460271052e-01 1.436620998260400295e-01 4.847342610361415893e-01
8.692146701146247145e-13 -3.310044780830181566e+01 5.783065733639459749e-01 2.965920966556893079e-01 5.069002173284131718e-02 5.184161541927317929e-01
9.061839474452080881e-13 -3.305629561632722613e+01 7.085293425007369583e-01 3.087051856130280103e-01 1.518880361201432605e-01 5.139642928740711936e-01
9.674986130429399415e-13 -3.298832394290656111e+01 4.481074439433810896e-01 3.244825178665209364e-01 2.217845737146776630e-01 4.704105241999750331e-01
9.677623157914136860e-13 -3.298555141867360163e+01 5.364142805511048495e-01 3.119384451073209386e-01 1.123294926548250305e-01 4.948296577456673950e-01
9.771762669549855058e-13 -3.297337088195714472e+01 6.483959025140466625e-01 3.227711664567742833e-01 2.248724031318867500e-01 4.844906617634083812e-01
9.821103374724850724e-13 -3.296583427226794782e+01 5.309062492833257485e-01 3.050152608857287784e-01 1.592958465480538710e-01 4.836725979090839567e-01
9.927621365580247773e-13 -3.295254683913483262e+01 4.842786358996712948e-01 3.223361755689482244e-01 2.673122416960386771e-01 5.190114427193500690e-01
9.914070408187724318e-13 -3.295141274680580068e+01 4.472221973791022931e-01 2.987198128490127780e-01 7.423949834387731650e-02 5.310326593279524054e-01
1.034809270379559228e-12 -3.290606552537077789e+01 3.782623827726210863e-01 3.081456002629248681e-01 1.772821357776457329e-01 5.145740955177939835e-01
1.060309228557783291e-12 -3.287922206464497776e+01 3.955542772101943716e-01 3.049008330770996977e-01 9.894865160301097307e-02 4.860804962457080380e-01
1.104076401415702472e-12 -3.283627350563869385e+01 5.173925915084528482e-01 3.027924903902683984e-01 1.278189016621674168e-01 4.774796805911836750e-01
1.112904557700907751e-12 -3.282580933895381037e+01 5.055601688619734135e-01 3.258432397646161549e-01 2.860750350164195099e-01 4.962921449673465824e-01
1.223763520714755943e-12 -3.272835169188619631e+01 5.700988715209295288e-01 3.104628889383690415e-01 1.859464666040262781e-01 5.403514910077785727e-01
1.248929622272152408e-12 -3.270549577298420019e+01 4.773609067870159817e-01 3.247580482805805802e-01 2.113996910762598602e-01 4.710439615387452261e-01
1.291868480049625585e-12 -3.266919305072833168e+01 4.305668269768714307e-01 3.315721503083132737e-01 2.892821918729595598e-01 5.109243887515133586e-01
1.305491393031378483e-12 -3.265620313899693627e+01 4.722171598263500969e-01 3.069301656188810901e-01 8.637926222149175381e-02 4.885447570334306988e-01
1.320602788447118409e-12 -3.264219436500372495e+01 5.434946897292548540e-01 3.092348279594828164e-01 1.090939571377859824e-01 4.776945666380216227e-01
1.317413917463968385e-12 -3.264211199376948258e+01 6.607396690654072646e-01 3.103070042205810508e-01 1.707698617582337763e-01 4.816516741958909997e-01
1.366439769990461988e-12 -3.260307400597920946e+01 4.760632868289073616e-01 3.137349266055572961e-01 2.010159492195931763e-01 4.736899419064556360e-01
1.415714888041553720e-12 -3.256514803053529050e+01 4.348532295484136556e-01 3.012666656975800938e-01 1.417675896276827663e-01 5.221748241881138952e-01
1.473336861249197968e-12 -3.252275285334832944e+01 4.705309999622855344e-01 3.082554477857464281e-01 1.299687777395855115e-01 4.700296708813581636e-01
1.488389339097055444e-12 -3.251008810047517983e+01 4.007676250329514356e-01 3.019283864057317190e-01 8.872408399129509682e-02 5.243923951828859398e-01
1.511670374527160231e-12 -3.249206740755457901e+01 5.457481374109618422e-01 3.070455795408934541e-01 9.383433065008883744e-02 5.180791023921590410e-01
1.522012302785892412e-12 -3.248274931257100917e+01 4.385298781654541900e-01 3.072870561310732107e-01 1.781067165355817161e-01 5.307677995063395660e-01
1.556861989034382099e-12 -3.245761040538417319e+01 6.032889345876457643e-01 3.189050092061854191e-01 1.725115680322704126e-01 4.805227087191872304e-01
1.628301708709579762e-12 -3.241024508010997351e+01 3.812197547423111232e-01 3.295677742708809643e-01 2.458142092998770178e-01 4.949716976392222190e-01
1.665088572222693143e-12 -3.238540433673232855e+01 5.541023362497080607e-01 3.253515871247295577e-01 1.987496160655312927e-01 5.000695397385701568e-01
1.663247758933028498e-12 -3.238401048304340435e+01 6.525955073660809624e-01 3.139496064718454993e-01 2.124193716511308672e-01 4.982539377813621773e-01
1.663198700113659057e-12 -3.238153997927607719e+01 7.008410985028645790e-01 3.096468338694532973e-01 1.656235007354208699e-01 4.964068591490978233e-01
1.721759287079644947e-12 -3.234443604587502108e+01 4.440383235476855761e-01 3.064979337578099816e-01 8.309860182885313307e-02 5.039865085279913171e-01
1.763026139589017781e-12 -3.231825092520786313e+01 3.953188792033232035e-01 3.214166605458684822e-01 1.770684035492092745e-01 4.911251010393322680e-01
1.775384891614007665e-12 -3.230876541551317160e+01 5.241019405420410671e-01 3.172633865099744321e-01 2.090537970960090197e-01 4.677376037626129190e-01
1.773779722140523040e-12 -3.230716994925990093e+01 6.250855875213441326e-01 3.174154797368767267e-01 2.086363348986832456e-01 5.291618599815458568e-01
1.843112119698580697e-12 -3.226632714301212701e+01 6.968713255820536689e-01 3.030013168193592121e-01 1.288960290083471516e-01 5.131302198913213486e-01
1.871602006126094129e-12 -3.224848790339306248e+01 6.551436958487636408e-01 3.166897186879095716e-01 2.007245798284833238e-01 5.235535841055679596e-01
1.984754775880945262e-12 -3.218728728737139022e+01 5.809344618805025728e-01 3.283635891582700750e-01 2.782134411826640563e-01 4.874631595292505670e-01
2.043535275045194932e-12 -3.215560136933427060e+01 4.708857727334026522e-01 2.947205737504998702e-01 4.002995790876015536e-02 5.061680594681137180e-01
2.066210142660805304e-12 -3.214206657501129172e+01 5.232908002970051431e-01 3.172854181020270947e-01 1.484211406682673928e-01 5.139625414220251320e-01
2.141421554602652712e-12 -3.210381276892940861e+01 4.887332790692262008e-01 2.997532842731708280e-01 6.466944291751683394e-02 5.262845127607024276e-01
2.171596758358722995e-12 -3.208731992497522612e+01 4.936081640397018688e-01 3.351762304905386292e-01 2.974740047902182938e-01 4.867633163699597310e-01
2.329663251765385028e-12 -3.201455892528677083e+01 3.880024569010440683e-01 3.083138504151722303e-01 1.816215508197790984e-01 5.124540109108564057e-01
2.370843467050601261e-12 -3.199453687017766157e+01 4.092236062239846262e-01 3.191340224995435348e-01 1.742698049576580366e-01 5.217695786728731022e-01
2.432568184757846759e-12 -3.196633508986190719e+01 4.201206589714397421e-01 2.986332385352951091e-01 7.120608330118294305e-02 5.233432963926101245e-01
2.441188963370417994e-12 -3.196029745458743321e+01 5.042777915164922131e-01 3.191473534464935868e-01 2.507306382773247799e-01 4.870115797927639378e-01
2.455748502459758729e-12 -3.195185105151707461e+01 5.251372541347196776e-01 3.045886770947255351e-01 1.254957758609280827e-01 5.435514178067146762e-01
2.737851337544267144e-12 -3.184060922589065257e+01 3.626300338471057927e-01 3.113088323784752864e-01 1.316558060511654471e-01 4.993867978407514618e-01
2.779945473993774667e-12 -3.182285134144111538e+01 4.158956556090913637e-01 3.115326427503714024e-01 1.131401429844699214e-01 4.981128926649904809e-01
3.126568438449891303e-12 -3.170284659769750846e+01 6.680309794368171072e-01 3.039486184936378010e-01 1.252631985191015873e-01 5.301134018535542669e-01
3.120286130714737215e-12 -3.170235794910117022e+01 3.737150383898899531e-01 3.070282463520949134e-01 1.429485562325543413e-01 5.244862491426097728e-01
3.184995567018649915e-12 -3.167933175808773427e+01 4.849935878470130746e-01 3.332937503463387907e-01 2.710118205104879996e-01 4.798873340121312947e-01
3.191309553337503128e-12 -3.167485130443521513e+01 6.633005875971111909e-01 3.079441602528004696e-01 1.212460048593694828e-01 4.899708827909904918e-01
3.338440705109920008e-12 -3.162727881205952229e+01 6.492645403829042650e-01 3.207047201624589339e-01 2.162132439393955885e-01 5.146737726229015930e-01
3.534781830733639830e-12 -3.156763107474307617e+01 5.162332774646765099e-01 3.303736319720889658e-01 2.895962106503559008e-01 4.833027261322319079e-01
3.597086543190195623e-12 -3.154765843103104572e+01 4.493558705368886907e-01 2.948109500193362709e-01 6.939553117884036948e-02 5.032499968903477727e-01
3.800329189142438757e-12 -3.149019496357802694e+01 4.376506542775513986e-01 3.266498394268567695e-01 2.750273204406226135e-01 5.163916489400355303e-01
3.949883437140262154e-12 -3.144909658638714234e+01 5.315147144142637892e-01 2.968408542188655797e-01 4.423086329353409507e-02 5.093686757573094859e-01
4.039048352322902185e-12 -3.142427354741042222e+01 6.090654509489024093e-01 3.227415667124146070e-01 2.459226294420714387e-01 5.185604599677849924e-01
4.093580990942596640e-12 -3.140836252038606347e+01 6.927916472799566794e-01 3.035920501395898974e-01 1.253260401485715159e-01 5.197046602265636972e-01
4.214411630114387996e-12 -3.137677266310367230e+01 5.046704639421472072e-01 3.006854080623452274e-01 6.654155393595399814e-02 5.238973027183422282e-01
4.609499168105297756e-12 -3.128466344449747538e+01 4.035805709623240811e-01 3.128390591607469462e-01 1.436653502278449068e-01 4.796936360293985735e-01
4.616658251980241346e-12 -3.128061153399219307e+01 5.321034536828299633e-01 3.204985359842594805e-01 2.099344556228667780e-01 5.332606751584286764e-01
4.626634678426847234e-12 -3.127595290277805873e+01 6.630998241854456632e-01 3.090577438261801202e-01 1.651337686072887889e-01 5.302179552290123832e-01
4.680946780448023073e-12 -3.126178226229652068e+01 4.899927072629011171e-01 3.224783546678033352e-01 2.413908740362167293e-01 5.308778456534670731e-01
4.872320826338718771e-12 -3.121921227598576110e+01 5.533483093516903262e-01 3.121762662349777950e-01 2.034337880215729699e-01 4.814266806359118744e-01
4.919264662964934522e-12 -3.120712359469283825e+01 4.797796927679531809e-01 3.311190617301061345e-01 2.995480467238784694e-01 4.980159934689777912e-01
5.518021407885802726e-12 -3.108976329984659515e+01 4.947800396612528906e-01 3.190599912381661407e-01 1.852401586781538823e-01 4.680906476118134041e-01
5.662480972099240441e-12 -3.106142052481218485e+01 5.755937261289525431e-01 2.941203735846737444e-01 5.098137056189158689e-02 5.100338861711161131e-01
6.157803373898872965e-12 -3.097506253647604524e+01 5.650421426526009983e-01 3.253303800492824971e-01 2.176442872157826613e-01 4.758051498244153521e-01
6.145673683221931038e-12 -3.097453428715277113e+01 4.440295387344995737e-01 3.201197071708802300e-01 2.534435200686472323e-01 5.181521935097720410e-01
6.217115726367880896e-12 -3.096047656566262418e+01 3.866840756128174239e-01 3.041308186668927882e-01 9.688400280271484977e-02 4.929381847240456582e-01
6.296203280712666873e-12 -3.094533585740649073e+01 5.638241982464208268e-01 2.948642799541307813e-01 8.555286110053235415e-02 5.194620909534145570e-01
6.432635049679477926e-12 -3.092139839542894464e+01 5.088750905313504935e-01 3.154271917666516267e-01 1.495475052497264312e-01 5.258980036522505896e-01
6.488595817716695358e-12 -3.091023650887993313e+01 6.216330712550042215e-01 3.012143414996096835e-01 7.552698303034091620e-02 4.967294577338631223e-01
6.517048184106088193e-12 -3.090336111435482991e+01 6.264689957122995256e-01 3.150391857217549330e-01 2.086680911792276050e-01 4.819175536593425235e-01
6.818552658264786577e-12 -3.085563542614232091e+01 5.527831260436347760e-01 3.217835870492877781e-01 2.164982269995506248e-01 5.297940739809702260e-01
7.359236659677363436e-12 -3.077682644263573053e+01 4.013939676430137160e-01 3.294897949727724207e-01 2.353109906034929200e-01 4.998822803988061114e-01
7.386091265259211189e-12 -3.077068398240565728e+01 4.985698979590361679e-01 3.282879385471582645e-01 2.859441401468844624e-01 4.857948243453117376e-01
7.381811889682759097e-12 -3.076876353329399905e+01 4.443015636145807301e-01 3.294783934182602403e-01 2.716253578680881131e-01 5.176075907786276131e-01
7.549874605516248844e-12 -3.074375170069790641e+01 6.456809948860537940e-01 2.989338374109326013e-01 9.975386818334613936e-02 5.273789204821337506e-01
7.788864301130688095e-12 -3.071008759535420296e+01 4.531480988374443908e-01 3.147712531701842842e-01 1.841081605504316931e-01 4.704526480730637505e-01
7.787753577934925120e-12 -3.070773020952195509e+01 5.555436453812555575e-01 2.965325172591714020e-01 4.750618233385971168e-02 5.015650805276515856e-01
7.779573626036701072e-12 -3.070628112244283869e+01 6.878358339598766857e-01 3.081761320640564739e-01 1.557622104472498881e-01 4.926455101161937300e-01
7.897563079824565943e-12 -3.068872841430226828e+01 4.341142081671516828e-01 3.215547454728847621e-01 2.087661329405028077e-01 5.285987924850015229e-01
7.927845052463680270e-12 -3.068240140278444272e+01 3.652690105453603175e-01 3.207021329499754048e-01 2.313804642587174998e-01 4.986659412372239086e-01
8.059269818971326901e-12 -3.066345969604503097e+01 6.536764191686175174e-01 3.187061030592667210e-01 2.288556442184422890e-01 4.973256961682315791e-01
8.112973416149973493e-12 -3.065431821857035999e+01 5.345377685331114126e-01 3.326077956040829897e-01 2.795571046091654965e-01 4.828367617291003389e-01
8.173545995951720887e-12 -3.064437981413806256e+01 4.335748439569624968e-01 2.976261980880248736e-01 8.662766332153411242e-02 4.950058109844401311e-01
8.274869559533475474e-12 -3.062955949733951400e+01 4.192475832622358789e-01 3.251291745218380935e-01 2.599011520043127410e-01 4.833811906471938147e-01
8.302557958624595167e-12 -3.062371900017148363e+01 5.557133435383758702e-01 3.164180831069430822e-01 2.285084871415004604e-01 4.825546520404812023e-01
8.424832906453121732e-12 -3.060659901230022939e+01 5.675587089299271026e-01 3.096646181530630648e-01 1.078565756387595692e-01 4.892931221288161492e-01
8.742503079651929788e-12 -3.056708611306253687e+01 4.560731001545483276e-01 2.946411792306780075e-01 6.090568015856227813e-02 5.033389729571969839e-01
8.940624907703346370e-12 -3.054217716834698138e+01 4.479013204795297964e-01 3.243598968554884943e-01 2.321623077500665211e-01 4.724386453396237640e-01
9.175697046592789826e-12 -3.051372429184446133e+01 5.590470466018109263e-01 3.237396273953586645e-01 1.912323068807180171e-01 4.912007218004675879e-01
9.476532654100474172e-12 -3.047896415970419781e+01 5.328148447314620118e-01 3.256666609228076603e-01 2.211756558714759180e-01 5.208283625849092768e-01
9.911260419648528532e-12 -3.043161112838101445e+01 4.498803634177739319e-01 3.019184517107430521e-01 1.424246104852019967e-01 5.277275531671381525e-01
9.981299860303880115e-12 -3.042206932691456700e+01 4.402935903748524948e-01 3.183360504483113140e-01 2.454993708137759301e-01 5.169448887514117574e-01
1.037495976197050779e-11 -3.038088746753508218e+01 5.892129742073242138e-01 3.133817256323088163e-01 2.082997580118673975e-01 5.314026163204471631e-01
1.039350581069319340e-11 -3.037660148545686667e+01 4.107928499081730522e-01 3.009092256253524389e-01 7.046467746974996449e-02 5.100330350761902443e-01
1.061863751375863392e-11 -3.035267194206967645e+01 6.073220701978115921e-01 3.001462268838622771e-01 9.546499897993634964e-02 5.346684504329982657e-01
1.087039535833798295e-11 -3.032673958329610997e+01 3.586627006134717188e-01 3.219116464020780333e-01 2.151044787312239581e-01 5.060214023762032998e-01
1.093263741913623567e-11 -3.031853008127259130e+01 5.669246073171867462e-01 2.985948729585237715e-01 5.482810274026961306e-02 5.073250338145933735e-01
1.110803194891379936e-11 -3.030011420963204216e+01 5.433271841839460992e-01 3.322445056472044245e-01 2.590667929516381474e-01 5.000996550387958317e-01
1.136694197102755231e-11 -3.027457333962697561e+01 4.880131625120976424e-01 2.954175862144213238e-01 7.950120213250155832e-02 5.281441776436326396e-01
1.144658297242330895e-11 -3.026509140017503086e+01 6.041219669226156608e-01 2.969425163785243127e-01 5.815663847618166016e-02 5.090780856605195970e-01
1.153837212415641901e-11 -3.025460446791511515e+01 3.558568201019794430e-01 3.189652129590008767e-01 1.992485580849828464e-01 5.097592864248459144e-01
1.220224959932209015e-11 -3.019616232715214466e+01 4.222397642155188979e-01 3.329219503208540321e-01 2.831175882625159290e-01 5.019500676741502909e-01
1.268776011549696999e-11 -3.015464489697414052e+01 4.775790191208555413e-01 2.943926219873763128e-01 7.557938915667100632e-02 5.150410601129378207e-01
1.297630780520247775e-11 -3.012965743707222543e+01 5.422071623230687587e-01 3.310112342880524028e-01 2.897669429882978598e-01 5.011166297235434275e-01
1.310750329244681544e-11 -3.011709781862751356e+01 6.474007281063662855e-01 3.159184376607235833e-01 1.904792123479329968e-01 4.789971146650569556e-01
1.374624735549033821e-11 -3.006701678801749011e+01 4.342475693733368614e-01 3.100902113195342369e-01 1.262254883536273187e-01 5.277321040796651985e-01
1.430015342344236940e-11 -3.002501238915967718e+01 4.699950780167171382e-01 3.160804083687989707e-01 1.371591992495118650e-01 4.913961686539255469e-01
1.438302506630717867e-11 -3.001673395888659002e+01 6.477977419976279627e-01 3.153187381680886414e-01 2.056006812627118596e-01 5.232419213354914111e-01
1.482595823779861761e-11 -2.998390307587136761e+01 5.638506787135307841e-01 3.277389723042418712e-01 2.697550146259569681e-01 4.814396798336600392e-01
1.514122477746024104e-11 -2.996036151374877221e+01 6.044959096325867032e-01 3.155694177306135884e-01 2.203729425964831290e-01 5.255006692336470220e-01
1.567711910420917845e-11 -2.992308038783721713e+01 4.602079936066399424e-01 3.177931868609638055e-01 1.598416664663625530e-01 4.776699509342096084e-01
1.654744345259821590e-11 -2.986655103955258284e+01 5.820175530313201895e-01 2.968056445578456382e-01 5.539754487681353146e-02 4.998341203201093763e-01
1.695198758035335920e-11 -2.983989756695037698e+01 3.587975832451336666e-01 3.143399643331551419e-01 1.870840310602862044e-01 5.140930447218491350e-01
1.811094624315118156e-11 -2.977126613498982977e+01 5.163554949046326170e-01 3.132540607656651988e-01 1.236913486631638914e-01 5.091292366071904496e-01
1.810486308135471269e-11 -2.976910207456798929e+01 5.312825762363292403e-01 3.194337458037418975e-01 1.896544473648429374e-01 5.297447039191636176e-01
1.884006299178126643e-11 -2.972679704262461087e+01 6.303047213880659250e-01 3.083346777925049520e-01 1.135698006317607395e-01 5.090508356844971605e-01
2.061468903007485840e-11 -2.963427877387842102e+01 5.635749163731560429e-01 3.284901742346811870e-01 2.302643659121477726e-01 4.902343853111162941e-01
2.102828833127242385e-11 -2.961191406063863241e+01 5.294265484696680790e-01 3.255709056786853517e-01 2.732157323073599597e-01 4.853480891412277343e-01
2.181065327997635415e-11 -2.957288412228371755e+01 5.578299966738867743e-01 2.987548811476226085e-01 1.248179401660398508e-01 5.203877233208361597e-01
2.248689002218677018e-11 -2.953985018156587472e+01 3.724741677815132102e-01 3.227409478974284096e-01 2.045522749491722192e-01 5.061606546954018349e-01
2.331666438383931769e-11 -2.950111434074205619e+01 6.354864473287114013e-01 2.981064825473078717e-01 7.269433324955910936e-02 5.115373266420671916e-01
2.357783679526062930e-11 -2.948747550334174861e+01 5.967239656853662311e-01 3.273892687071353058e-01 2.338502163393972322e-01 4.925514985586811889e-01
2.478304607620027992e-11 -2.943512286184755311e+01 3.988386810499913726e-01 3.004680383217191442e-01 1.152863348743605604e-01 5.076125788775555092e-01
2.476998244595818231e-11 -2.943315012046057433e+01 4.441285007268058749e-01 2.970171454846498027e-01 5.861358709961791980e-02 4.984546471172452975e-01
2.549469726744686403e-11 -2.940181217503653244e+01 5.001821412567394320e-01 3.143149710653534434e-01 1.779641987788405932e-01 5.383188104981302402e-01
2.546569140423400910e-11 -2.940045054415424630e+01 5.190169136460538457e-01 3.332288183505557333e-01 2.839182638636506550e-01 5.038898611989123255e-01
2.587264973272640074e-11 -2.938209623940540638e+01 4.433280973978196982e-01 3.122640416847793920e-01 1.415397411879905643e-01 5.292926906137562781e-01
2.634678016301117847e-11 -2.936143658271122803e+01 4.818494836486592048e-01 3.175547056125974099e-01 2.029088447707790011e-01 4.695492374664999025e-01
2.641345305192100464e-11 -2.935640918962223367e+01 4.395904102508430000e-01 3.077146804063183305e-01 1.173620285529661522e-01 5.296896684174718928e-01
2.925709017200129155e-11 -2.925166071193331163e+01 4.294449039519344646e-01 3.133055750616696167e-01 2.149719125407000830e-01 5.207277714173571548e-01
3.044723388090076633e-11 -2.920928750660019801e+01 5.625242254562093924e-01 3.294203101929609745e-01 2.589417590692296711e-01 4.808050219024817551e-01
3.038867965946240006e-11 -2.920871249584133267e+01 4.925742784839604038e-01 3.339596308616922249e-01 2.764949524755464516e-01 5.031640210574382932e-01
3.070548351191641252e-11 -2.919584140061351007e+01 6.385360610098382850e-01 3.217759447049600152e-01 2.372305493728615600e-01 5.077284870767239111e-01
3.186334240820080833e-11 -2.915632644706656862e+01 3.829859898347544034e-01 3.249684313833924310e-01 2.263627758166454340e-01 4.895045323778121071e-01
3.235704618624132995e-11 -2.913845084703842048e+01 4.944884168299581995e-01 3.095957432162858569e-01 2.039720175794418888e-01 5.120420652988176835e-01
3.381065159499677751e-11 -2.909200676648933381e+01 5.602772693762546607e-01 2.996541867262960124e-01 8.946281005067796555e-02 4.828467315561203455e-01
3.535608921423938332e-11 -2.904481202277196417e+01 6.313839137050183403e-01 3.192454591768708605e-01 2.133389198084339466e-01 5.208681798052789969e-01
3.567147915384141434e-11 -2.903343118904147957e+01 5.832694047578548258e-01 3.217629083302414594e-01 1.845903257458989255e-01 4.987804645150887839e-01
3.575213307665444242e-11 -2.902867272144016653e+01 3.662765858809738928e-01 3.096505843350966236e-01 1.661215506198278347e-01 5.000157188481884063e-01
3.601755505809345604e-11 -2.901877619517934193e+01 6.456543934777716487e-01 3.167803491417959805e-01 2.012918301915928576e-01 4.814301945339252709e-01
3.610987036154074928e-11 -2.901371641009570368e+01 6.443564333589719695e-01 3.173230670676832621e-01 1.857553374738687146e-01 5.164164048771954230e-01
3.607951839117271586e-11 -2.901205730853468623e+01 3.669356496843714233e-01 3.130630925048819568e-01 1.807396643273447845e-01 5.175500778212462905e-01
3.604823678695051261e-11 -2.901042470295465847e+01 3.681465305359953866e-01 3.187279008841382710e-01 1.804742705289986426e-01 5.067110567350811001e-01
3.760253538530141533e-11 -2.896571117669739692e+01 4.512553909924139628e-01 3.159132590179236644e-01 1.665894210585056601e-01 5.300050221531609207e-01
3.916312465531266068e-11 -2.892254704878582316e+01 4.143095069494868166e-01 3.050769894345209954e-01 1.139210692625044347e-01 4.834835639385820505e-01
4.100109689314153906e-11 -2.887418383544235922e+01 5.104857137532545774e-01 2.973127169436762807e-01 8.294230880746793211e-02 4.894497363313850546e-01
