weight logl C sigma mu1 a1 W lam0
1.000000000000000000e+00 -9.999999999999999673e+98 1.465253554431732823e+02 1.872900272850504644e+00 1.210493228478630726e+03 4.842401577477923524e+01 3.304821587248047976e-01 1.210493228478630726e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.542824831656249103e+02 2.301092389409255201e+00 1.217261995873932619e+03 1.126876903314030898e+02 4.431594694550974878e-01 1.217261995873932619e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.299223982998525173e+02 6.348172587343134943e-01 1.213576453367581962e+03 4.831867901790838005e+01 3.719041493245220376e-01 1.213576453367581962e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.462310982481749875e+02 1.904161316415403649e-01 1.211221544245417363e+03 1.752885750742936182e+02 1.198709283963688366e+00 1.211221544245417363e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.589780540727643938e+02 2.169961345732750235e+00 1.212609775157724926e+03 2.862751029005217163e+01 1.105402942058124061e-01 1.212609775157724926e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.481337070539275089e+02 1.250665163476747388e-01 1.211053799154002945e+03 5.688985540629411730e+01 3.840439595937714667e-01 1.211053799154002945e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.594981276113245485e+02 2.643639369162340547e+00 1.216963724118900473e+03 8.513055544622751825e+01 3.280584574149058574e-01 1.216963724118900473e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.597742937049831653e+02 2.846769829798299956e+00 1.215436301347984681e+03 6.564735963088441650e+00 4.108756052591265584e-02 1.215436301347984681e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.638331280910639975e+02 2.474071280927126804e+00 1.215976218763349380e+03 1.727400495327193255e+02 6.547322195001106238e-01 1.215976218763349380e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.285362398790527436e+02 1.323700334866722006e+00 1.214603680445050941e+03 8.882646397346691458e+01 6.910616341122856054e-01 1.214603680445050941e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.308579567311878975e+02 1.887193753044206779e-01 1.217552656076305766e+03 2.790064020296422882e+02 1.208563074802393222e+00 1.217552656076305766e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.411800935481110457e+02 2.434241166393058542e+00 1.216150686848269743e+03 3.631821204311891194e+01 1.505854463725634362e-01 1.216150686848269743e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.622925323009884551e+02 2.224434177091562770e+00 1.215875401856785174e+03 1.970129482274778923e+02 1.213937236878507742e+00 1.215875401856785174e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.509238835332980955e+02 1.714186538016084338e+00 1.213246971177208934e+03 1.587070658400446916e+02 6.324908717546767756e-01 1.213246971177208934e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.851025288104551976e+02 2.000685883760029871e+00 1.217597451618102014e+03 2.545343674095267374e+02 1.375099351938998460e+00 1.217597451618102014e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.588352842626186145e+02 1.509234683250717302e+00 1.218123245843992436e+03 5.406130882096991286e+01 3.403608277086898615e-01 1.218123245843992436e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.132493658843761466e+02 1.603780966524046558e+00 1.216351091717399640e+03 1.040192467939593968e+02 9.184973883223294111e-01 1.216351091717399640e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.129046921057802706e+02 1.727667717014946591e+00 1.219085734081023247e+03 2.483015664174210144e+02 1.166256900970759514e+00 1.219085734081023247e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.479169055683635179e+02 6.928931998021515826e-01 1.216473212208775294e+03 2.191333234354026160e+02 8.838982679822785515e-01 1.216473212208775294e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.633743512357087866e+02 2.015664571107665726e+00 1.215097447113733779e+03 1.815524093734418329e+02 6.893321560039086249e-01 1.215097447113733779e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.374708819181308570e+02 7.505651587483777032e-01 1.216842544913374923e+03 1.313986373624302075e+02 5.533252595058389955e-01 1.216842544913374923e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.263521410283760247e+02 2.726755684085356624e+00 1.211452045544033126e+03 2.466303643780292987e+02 1.089587062254079308e+00 1.211452045544033126e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.397672403148006595e+02 2.096008432947535360e-01 1.215310208807054778e+03 2.976493004727290668e+02 1.241409377202375763e+00 1.215310208807054778e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.602738217653618449e+02 2.792808847700603891e+00 1.217796231545294859e+03 2.973745962398384179e+01 1.142545163485258614e-01 1.217796231545294859e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.377162189948925857e+02 2.053692321951071931e-01 1.216418961618769117e+03 9.321253208066573848e+01 3.921168377773518454e-01 1.216418961618769117e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.379862634101081085e+02 1.174143821327028547e+00 1.216253667948199791e+03 3.965686333727846318e+02 2.873971825689238813e+00 1.216253667948199791e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.259817036499017604e+02 7.990260825675616907e-01 1.211606738622652756e+03 1.309833229255000902e+02 5.796191497362270795e-01 1.211606738622652756e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.471662281056817108e+02 1.394091224463769874e-01 1.211365299356653622e+03 4.646723741931992890e+01 3.157466085626063901e-01 1.211365299356653622e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.102748631689306080e+02 1.745578669201576449e+00 1.212940030527298177e+03 2.248673936567624025e+02 1.069397408077771283e+00 1.212940030527298177e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.928950217333783144e+02 2.790395057464017725e+00 1.214916662235745207e+03 3.181752017134048742e+02 1.649473370822344132e+00 1.214916662235745207e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.002724984050238959e+02 2.453133726131535575e+00 1.211131664203260016e+03 2.161208810900104140e+02 2.155335555887397891e+00 1.211131664203260016e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.046672734958052473e+02 1.599959960222875566e+00 1.212178226405911346e+03 3.246155027208425281e+02 3.101404019412544955e+00 1.212178226405911346e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.915365477174951252e+02 9.756593181279133997e-01 1.214471201498414985e+03 1.383002185906654802e+02 4.743838111325967000e-01 1.214471201498414985e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.005424742635372581e+02 2.117326622917619527e+00 1.211768144166380807e+03 4.998464510397004901e+00 2.492471746323630943e-02 1.211768144166380807e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.274552382393206358e+02 1.692632260273515987e+00 1.216430101824713347e+03 1.625090029142201331e+02 7.144658622600448261e-01 1.216430101824713347e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.844877062742930889e+02 1.245914300224108873e+00 1.211790112249987033e+03 2.768417823504831858e+02 1.500597454113715701e+00 1.211790112249987033e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.475718946118265364e+02 1.470254780714822518e+00 1.213563143991081461e+03 3.310394729587720803e+02 1.337144805866660402e+00 1.213563143991081461e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.802468729935401370e+02 7.374249879280533326e-01 1.216972459060344136e+03 1.678979526686715928e+02 5.991073187551382295e-01 1.216972459060344136e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.395431231392976201e+02 2.572750092613322437e+00 1.211098725264314226e+03 2.873409332414308892e+02 1.199537392164408578e+00 1.211098725264314226e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.254374734231770816e+02 2.858794446735439809e+00 1.212857144849531096e+03 6.932826558991567367e+01 5.526918208566682367e-01 1.212857144849531096e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.595314125964065965e+02 2.236811668858444513e+00 1.212935993361647206e+03 1.112638893940462594e+02 6.974418867306666492e-01 1.212935993361647206e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.461049398842598634e+02 1.337255958880814999e-01 1.216121326846193369e+03 1.029454676656027523e+01 4.182990707704475203e-02 1.216121326846193369e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.138407584016051430e+02 1.805886643799415658e+00 1.210844347221365524e+03 3.726498905491940832e+02 3.273431201455697437e+00 1.210844347221365524e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.965614302763448222e+02 4.878721315989306140e-01 1.219169716052181684e+03 1.269753152540829433e+02 4.281585610636000072e-01 1.219169716052181684e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.573535803128097541e+02 1.163269341333962537e+00 1.213213209779693670e+03 1.714405609358054789e+02 1.089524373039314487e+00 1.213213209779693670e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.369280284067290836e+02 2.790593926449712825e+00 1.215377476789062030e+03 2.312971575216472218e+02 9.762338338652973846e-01 1.215377476789062030e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.655039857666141359e+02 2.294973843125995838e+00 1.217210621330380263e+03 3.266242044314120108e+02 1.973512619158320103e+00 1.217210621330380263e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.549968777001607236e+02 2.885310287347584435e+00 1.212777639463208516e+03 1.378030669615268096e+02 8.890699542225934948e-01 1.212777639463208516e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.339435976550066130e+02 3.514942445694037021e-01 1.211102102729906392e+03 2.325679146251709994e+02 9.941195953057697654e-01 1.211102102729906392e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.512812022166714314e+02 2.507158192222160853e+00 1.216363666230002536e+03 3.801720942618723029e+02 2.513016083236657039e+00 1.216363666230002536e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.075965689703797068e+02 1.538609486785515346e+00 1.216957096100622721e+03 9.300237419825219121e+00 4.479957190984305837e-02 1.216957096100622721e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.046962474473612019e+02 2.361667617174735501e+00 1.215748430927019399e+03 1.267779271664633001e+02 6.193466111246859196e-01 1.215748430927019399e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.554731041783258263e+02 1.267758011760627967e+00 1.212605574046637685e+03 1.044244710908805587e+02 6.716561790077010263e-01 1.212605574046637685e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.633950151130852930e+02 2.891138535763838835e+00 1.218285367681408161e+03 1.314669235824430586e+02 8.045956817682297091e-01 1.218285367681408161e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.767603658756729601e+02 1.242659690523314486e+00 1.214211784549715048e+03 3.351600484427756754e+01 1.896126695497538650e-01 1.214211784549715048e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.773153456638576699e+02 1.864479248625587449e+00 1.218230277840635608e+03 6.405450691059569124e+01 3.612462681714297408e-01 1.218230277840635608e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.873193625201699319e+02 2.571361179288728760e+00 1.212054955986893447e+03 3.289242131310412560e+02 1.755954156077291772e+00 1.212054955986893447e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.378434426517487736e+02 2.836318893714010247e+00 1.216947153192814994e+03 2.071513105358806115e+02 1.502801341513451794e+00 1.216947153192814994e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.948164809516465823e+02 1.850826159706505436e+00 1.215335408021194326e+03 1.693152217922850298e+02 8.691011200141174342e-01 1.215335408021194326e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.336404548668720906e+02 2.004503552695742763e-01 1.214217487610255603e+03 3.731255757199670597e+02 1.597007572736379721e+00 1.214217487610255603e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.041499817406340611e+02 2.319893194895803923e+00 1.218104298755875334e+03 1.201839520900792309e+02 1.153950774464605811e+00 1.218104298755875334e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.364494485007545279e+02 7.024565959813143801e-01 1.216032273947027988e+03 3.284195535443143967e+02 2.406895426495610391e+00 1.216032273947027988e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.223604785154747958e+02 1.693786592038721617e+00 1.210945582262979769e+03 3.784116053800949544e+02 1.701793447767562917e+00 1.210945582262979769e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.943083260390164924e+02 8.790936253271816048e-01 1.211232472797649507e+03 2.426522301664780059e+02 1.248799961962279603e+00 1.211232472797649507e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.684278876386474053e+02 2.716850642977028496e+00 1.213174407955896413e+03 2.967018029155350689e+01 1.761595464238631115e-01 1.213174407955896640e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.141153625778468381e+02 1.835041868034624768e-01 1.217280241680739437e+03 3.549957209953388428e+02 3.110849520836154181e+00 1.217280241680739437e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.814034002848461569e+02 1.669776946121381833e+00 1.216854747591529076e+03 1.301979689718136228e+02 7.177261769480179909e-01 1.216854747591529076e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.585969415609176849e+02 2.390199393232305791e+00 1.216920234950887107e+03 3.621993040915811548e+02 1.400632590259223376e+00 1.216920234950887107e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.929323399933161909e+02 6.737701886904281512e-01 1.212924955200904606e+03 1.126035480671448710e+02 5.836426804912324684e-01 1.212924955200904606e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.306210576707184998e+02 6.022696406414401737e-01 1.210986827771333992e+03 3.103118965564627274e+02 2.375665165250194999e+00 1.210986827771333992e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.667366078784607453e+02 3.927597008379535293e-01 1.212369460628685829e+03 1.950257525432532901e+01 1.169663669093072428e-01 1.212369460628685829e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.238737825300644886e+02 1.433775720804902010e+00 1.214991418916287785e+03 1.810155271647888924e+02 8.085606323307640286e-01 1.214991418916287785e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.262801420233074623e+02 1.175581166076161255e+00 1.210682985304746126e+03 1.404056431353416201e+02 1.111858451263279646e+00 1.210682985304746126e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.834295255701555334e+02 3.635303255725181870e-01 1.211110199213811029e+03 1.517758438955040390e+02 5.354976465143745923e-01 1.211110199213811029e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.015504527643146702e+02 2.038380747284852301e+00 1.213003653174488591e+03 1.223820601574732159e+01 1.205135544215701210e-01 1.213003653174488591e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.267141731864404619e+02 1.236366656189081148e+00 1.210861394737367391e+03 1.918389801806754491e+01 1.513950455237661752e-01 1.210861394737367391e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.834813846391254515e+02 1.527230431035486724e+00 1.215028592357870593e+03 3.740115676270332301e+01 2.038416967272435043e-01 1.215028592357870593e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.654339480948965502e+02 2.970525251648656884e+00 1.210069870255191745e+03 7.216372131620532571e+01 2.718707303046471457e-01 1.210069870255191745e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.434978877468690541e+02 2.103016216065117572e+00 1.213548345680418606e+03 2.006923269957871980e+02 8.242056177687222540e-01 1.213548345680418606e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.682191558002423335e+02 2.266457898863167397e+00 1.210319964701154731e+03 1.206701105010696864e+02 4.498937077817790064e-01 1.210319964701154731e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.496667317211303612e+02 1.463411671161564342e+00 1.213234553002817620e+03 1.408850973617079205e+02 5.642926327848597490e-01 1.213234553002817620e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.420127973754548236e+02 1.615802580982893311e+00 1.211775306327506314e+03 1.006498267446995385e+02 7.087377236757088639e-01 1.211775306327506314e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.746129102252427856e+02 4.853172068272132433e-01 1.210625283427931890e+03 2.190746957920897131e+01 1.254630574048008484e-01 1.210625283427931890e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.839004231949754740e+02 3.311040882558113907e-01 1.218998655026021652e+03 1.846549008773037883e+02 1.004102642447583627e+00 1.218998655026021652e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.678951279782572215e+02 9.665000903893098405e-01 1.212110342737390965e+03 2.689048930644659663e+02 1.601624158500237982e+00 1.212110342737390965e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.807243732544800423e+02 1.318169553975538921e+00 1.211729774454033077e+03 2.752466892778783176e+02 9.804873231593748129e-01 1.211729774454033077e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.165393083692335381e+02 3.822086028593357776e-01 1.219351290357205698e+03 1.364682436134614250e+02 6.302238824036586751e-01 1.219351290357205698e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.711260098036317459e+02 2.021107900059210483e+00 1.217190117207358298e+03 3.348968610120379594e+02 1.957019049274475453e+00 1.217190117207358298e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.639461462267556726e+02 2.982730614104562861e+00 1.212121459241425782e+03 7.265415427874160059e+01 2.752612808232651753e-01 1.212121459241425782e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.398900761685704026e+02 2.476084981935865181e-01 1.219932665478350827e+03 1.689267987021279396e+02 1.207568137274924958e+00 1.219932665478350827e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.981867008757251369e+02 1.029330711667241438e+00 1.218316100166081242e+03 1.977478390005475148e+02 6.631678690558456823e-01 1.218316100166081242e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.225841806231577920e+02 1.316964465705097398e+00 1.210792401919481335e+03 1.227993188923013292e+02 1.001755024735246247e+00 1.210792401919481335e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.195572743902094714e+02 1.637711409562520593e-01 1.215697647409891715e+03 1.896600936490299887e+02 1.586353441196893144e+00 1.215697647409891715e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.420427055742953257e+02 7.756696983324792294e-01 1.211302960240822358e+03 3.279008441611627518e+02 1.354723098897575140e+00 1.211302960240822358e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.104011834886853478e+02 5.209354837597347521e-01 1.216234274408449437e+03 3.252542254865664972e+02 1.545876406650809276e+00 1.216234274408449437e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.316675623199912479e+02 1.079345743963666227e+00 1.213349736721489535e+03 3.444037126379522533e+02 2.615706606620004315e+00 1.213349736721489535e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.199245132615282046e+02 1.250493225890475957e+00 1.211616470530060724e+03 3.126204645541283966e+01 2.606810368055227922e-01 1.211616470530060724e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.100286926082314665e+02 1.973565652272478266e+00 1.217273069709928905e+03 3.030947130381503598e+02 1.443110982952771293e+00 1.217273069709928905e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.492194352618842004e+02 8.997498664470438001e-01 1.211114276644470237e+03 2.095601608191534240e+02 1.404375780215020963e+00 1.211114276644470237e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.779118119111542171e+02 3.719596748232663064e-01 1.214499076253389831e+03 1.792991378963441775e+02 1.007797829555481028e+00 1.214499076253389831e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.465504323312350152e+02 1.412650038981382861e-01 1.217081100321202712e+03 6.033809488194506088e+01 2.447292195411045757e-01 1.217081100321202712e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.724321177632978106e+02 7.031202222715181582e-01 1.215410535306577685e+03 3.902932575182563824e+02 1.432625715068448713e+00 1.215410535306577685e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.863288036493694904e+02 2.652837262864858658e+00 1.215990480376534151e+03 7.629185116694303304e+01 2.664483984655905413e-01 1.215990480376534151e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.422661678987209086e+02 6.548479163214931953e-01 1.216413817759198309e+03 2.390120016178296680e+01 9.865678055292820270e-02 1.216413817759198309e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.701948095930919180e+02 2.023584332784438278e+00 1.211416487837781915e+03 2.055145083897072880e+02 1.207525123010854573e+00 1.211416487837781915e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.648084574621891534e+02 7.247464362748572420e-01 1.211643171475438294e+03 1.483750446042160718e+02 5.603108224947909166e-01 1.211643171475438294e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.039512820196620737e+02 1.290523366058435650e+00 1.214119938256120577e+03 4.786017526033595004e+01 2.346647433955426354e-01 1.214119938256120577e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.417393796372835482e+02 6.248919713781165841e-01 1.219213024954951152e+03 5.541109080218609151e+00 3.909364563608587473e-02 1.219213024954951152e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.076516526667381584e+02 1.049622987974702548e+00 1.212266932866828711e+03 2.915751424953467676e+02 2.708505956689661431e+00 1.212266932866828711e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.104917832471219015e+02 1.756384966295258643e+00 1.218617470160116227e+03 2.665025487876051784e+02 1.266094783731892326e+00 1.218617470160116227e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.601707312801430874e+02 2.382373035923095905e+00 1.213072135577005383e+03 9.289055197541218334e+00 5.799471053980768259e-02 1.213072135577005383e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.963149256523321924e+02 1.586590486283099066e+00 1.213852786046272740e+03 1.171278295434049284e+02 5.966323200042098485e-01 1.213852786046272740e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.827037944112533410e+02 2.659970315649589967e+00 1.216662226145429713e+03 3.102716633227648799e+02 1.097515029711303214e+00 1.216662226145429713e+03
