C sigma mu1 mu2 mu3 a1 a2 a3 W lam0
2.916151449698622287e+02 2.026884572025409614e+00 1.213256054552080059e+03 1.213736224451852877e+03 1.218402263214343293e+03 2.085889819250167250e+02 3.565929776337598582e+02 1.782429672488605732e+00 1.944221344504791560e+00 1.213574236739139451e+03
2.122380060688041681e+02 1.854492105906409449e+00 1.212380717992820109e+03 1.213584262986700878e+03 1.218972077922894641e+03 3.529167506814386002e+02 1.706903692816781160e+01 1.852110319122963347e+02 2.615916111376945352e+00 1.214616566406665015e+03
2.946447829911822964e+02 2.630347312384233582e+00 1.211145286986241672e+03 1.216834454042615107e+03 1.218833885293701996e+03 3.995473627496195377e+02 1.978783592934728404e+02 2.578367093153119640e+02 2.902689885345770548e+00 1.214779453314310103e+03
1.412710346741078808e+02 9.341354315027533550e-01 1.211646904940031845e+03 1.212568802091725274e+03 1.213830176482545767e+03 3.387676493308072736e+02 1.396272555044102432e+02 3.166045666582465969e+02 5.627476809576815064e+00 1.212678296455579357e+03
2.450633612820545295e+02 1.041177791689497312e+00 1.210024044917102174e+03 1.213486523886036821e+03 1.218016865157749862e+03 2.972770850772313906e+02 2.498143205364790731e+02 1.147303064033821727e+02 2.700614684115802966e+00 1.212716606242722264e+03
2.453352622849489819e+02 2.973842750343909547e+00 1.210823659876618876e+03 1.213335800887629603e+03 1.216435257435620315e+03 3.398058312982534801e+01 9.953789258927318429e+01 2.423408149815537627e+02 1.532023106666598578e+00 1.215107104207391558e+03
1.540138816624289575e+02 2.433071365462722846e-01 1.210873857125371387e+03 1.211835340571890129e+03 1.214038960455073038e+03 1.687722851133021322e+02 9.899291672186384972e+01 3.122904750683478028e+02 3.766255811764375405e+00 1.212741973784461834e+03
2.289911643109663260e+02 2.563988533429142347e+00 1.212429488256552986e+03 1.212767098734986803e+03 1.216655237991134982e+03 2.700696089598579874e+01 5.357618491485717982e+01 2.449760703871226752e+01 4.588856219223256261e-01 1.213586775719439856e+03
2.281833741682620484e+02 2.994536405817035174e+00 1.211365670664483105e+03 1.213350017211286968e+03 1.215750748928806843e+03 2.485269139983228399e+02 1.205033143606921300e+02 3.922679481452480132e+01 1.789162004732613553e+00 1.212372714947161739e+03
2.185237495768097347e+02 1.751434083163026623e+00 1.216204583934432321e+03 1.216732598419239139e+03 1.218423184942446142e+03 2.751285462199264202e+02 1.571891133260364768e+02 1.461079688193250092e+02 2.646969171476599492e+00 1.216908483270189890e+03
1.992990724737729238e+02 1.338718013143016972e+00 1.212020587332947571e+03 1.214612895714649312e+03 1.216302168449376722e+03 2.930180348811625208e+02 2.000538776237509069e+02 1.648170158614596517e+02 3.301013497957693943e+00 1.213881507487926683e+03
2.127625625386707213e+02 1.228921935846759794e+00 1.211473237628655170e+03 1.215165966024696672e+03 1.217893869859492725e+03 2.307288169858101980e+02 3.184293181101131154e+02 8.991770884038392353e+01 3.003704393812947515e+00 1.214216576375152272e+03
1.356180082053519413e+02 1.396020833690167162e+00 1.212743166042954726e+03 1.215314929055808989e+03 1.217170358990545083e+03 5.569300675861055083e+01 3.496725382409088638e+02 2.895080438402830580e+00 3.010371784989914978e+00 1.214977258491081557e+03
2.390528669904310561e+02 2.766610737934692144e-01 1.216795582649559265e+03 1.217133892715070942e+03 1.219354703198386460e+03 1.270484394179809442e+02 3.941479314857235750e+02 3.751999712699155793e+02 3.749782855394499403e+00 1.218015496338929097e+03
1.007950109513660095e+02 1.771489369815512527e+00 1.216725396070655734e+03 1.217124302808443872e+03 1.217884527706707786e+03 1.447322360208345629e+02 2.174536322454305548e+01 3.799975062676950870e+02 5.421648356948432834e+00 1.217547284384524801e+03
2.349769440401381075e+02 1.989690758499512269e+00 1.211211138194965770e+03 1.211349968848786602e+03 1.214547670983819216e+03 3.147289684094099584e+02 3.476919580201910662e+02 5.028188123212760274e+01 3.033075481396960704e+00 1.211514262365312788e+03
2.478591835142302102e+02 2.359361492766363977e+00 1.213751271370457061e+03 1.214443502878645859e+03 1.218613329967180789e+03 1.349254554731129652e+01 7.395724971462196606e+01 2.477511783767737938e+02 1.352384724609013045e+00 1.217497609788137652e+03
1.230513759672799523e+02 1.281427656386788572e+00 1.210057769052160893e+03 1.215591303502019628e+03 1.219951311981773188e+03 2.033157458755935068e+02 4.780135142381723057e+01 1.463484959810893713e+02 3.230078413639100088e+00 1.214366105626386343e+03
2.730118871807638925e+02 6.225063558948141784e-01 1.211761457898224535e+03 1.213978531033229274e+03 1.214602779269589064e+03 3.024313713227799667e+02 3.976026147429693651e+02 3.380307894467776464e+02 3.802269513727121630e+00 1.213535882987332570e+03
2.417263220637489951e+02 1.074929973982015952e+00 1.215154481956344398e+03 1.218230838262029465e+03 1.219290751449235131e+03 2.514644963507931266e+02 2.622091256667127368e+02 1.569253878683190067e+02 2.774207641768412724e+00 1.217325279064888491e+03
2.165742427388828162e+02 4.962109003135822816e-01 1.211715165375154129e+03 1.215237104368315840e+03 1.216690499275578304e+03 9.265162652499560636e+01 2.851057694166892134e+02 2.096993864890149553e+02 2.712496070638368284e+00 1.215200442342268616e+03
1.515974798039492271e+02 1.439697476766047313e+00 1.215256063145850248e+03 1.216408745505085335e+03 1.216725026541410671e+03 2.303095366663239218e+01 1.860350670188745426e+02 1.987071290175641423e+02 2.689841217877873447e+00 1.216497765399380569e+03
1.124790465925664904e+02 2.088760106672549188e+00 1.210122090535368898e+03 1.215363147009347358e+03 1.215959687943307244e+03 7.997753678849362302e+01 9.824179751436936670e+01 3.584824072965927826e+02 4.771570864603375206e+00 1.214980593086027739e+03
2.576040205151881537e+02 1.008191916720144965e+00 1.211989983692487385e+03 1.213014422063835809e+03 1.213793899912456254e+03 3.328342832406423213e+02 5.638744699292943352e+01 3.274205465582962233e+02 2.781952996535685951e+00 1.212894765227219295e+03
2.291745480273894771e+02 4.788727498221453382e-01 1.216341946863819885e+03 1.217160552127271558e+03 1.218461279444604543e+03 6.661359928837779876e+01 2.168965025628766625e+02 2.836216458382396581e+02 2.474671609788510196e+00 1.217714892773540214e+03
1.050713711038246316e+02 2.824022358479037820e+00 1.216279245755530383e+03 1.216676001041425707e+03 1.219011170937780889e+03 1.753847938049794664e+02 2.999270811408721897e+02 3.595140918107313723e+02 7.945322859941200022e+00 1.217598279062431175e+03
1.918221895520998714e+02 1.563907264730498792e+00 1.211719751092478873e+03 1.212073021522284307e+03 1.215843478359649680e+03 7.426449655786449000e+01 5.504838412902377343e+01 2.673398278108376189e+02 2.067814518351084985e+00 1.214548128360126157e+03
2.042739539190536675e+02 2.034640350491169869e+00 1.210190665338923964e+03 1.212961926721064174e+03 1.214964620809349071e+03 1.720565981080569316e+02 3.569571315792982773e+02 9.072070211501275594e+01 3.033839703557831502e+00 1.212485709849895557e+03
1.185400687571876404e+02 2.189567241784108553e+00 1.213210736558425424e+03 1.215927461421532826e+03 1.219926275912230722e+03 1.188297857131803283e+02 7.727625416568719174e+01 4.850859635469140585e+01 2.063560775678450199e+00 1.215400710621653616e+03
1.098332517116472644e+02 2.889877167312881134e+00 1.211937667809037293e+03 1.213153495867958554e+03 1.218510277019536943e+03 3.025434822895194884e+02 2.358679593052892187e+02 3.840218955494322586e+02 8.398488825278233705e+00 1.214984826468271649e+03
2.623083473323807766e+02 6.322746794506105550e-01 1.210463996786294274e+03 1.218008773179809168e+03 1.218137137568897970e+03 3.924788362541656852e+02 1.961736149749083040e+02 2.426678724622777281e+02 3.169248451853323711e+00 1.214484241104718876e+03
2.470095459911906346e+02 2.316309597191687164e+00 1.210331185857583705e+03 1.216209607800059075e+03 1.219947942132418348e+03 1.412308320207095846e+02 2.348905963527752192e+02 3.051662889063505304e+02 2.758143271532238039e+00 1.216665507980136908e+03
1.870822835267294977e+02 2.289251764425564772e+00 1.211820666625740614e+03 1.215405567344731708e+03 1.216441157864055867e+03 3.996082096312158569e+02 3.901136886556353147e+02 1.465470145424951909e+02 5.004583518971085887e+00 1.214037591711261484e+03
1.987114926357704974e+02 2.378191883618261393e+00 1.210224443746740235e+03 1.213718778819594263e+03 1.214089317233831707e+03 2.957462056968469710e+01 3.352080257987394702e+02 3.109030330370935644e+02 3.400335181639544402e+00 1.213736328226488013e+03
1.015988823291830982e+02 2.339987805036660151e-01 1.210537385135439990e+03 1.215155256085717156e+03 1.217260702408548696e+03 9.241818129359367617e+01 2.174668362715418652e+02 7.203830228276326864e+01 3.759129146819322198e+00 1.214434947998380721e+03
1.531143919326026719e+02 9.625016198560011338e-01 1.210196338104548204e+03 1.213974704815929272e+03 1.218788298367357811e+03 3.939116244190798852e+02 2.906437478093392883e+02 6.386965806369522625e+01 4.888012294896180165e+00 1.212396858075177079e+03
1.260682770539700357e+02 5.085556673588089716e-01 1.210414395769043949e+03 1.212561754173378404e+03 1.219934164098848896e+03 2.560665704188007652e+01 3.466233836042086978e+02 3.261118090382028640e+02 5.539393937979578908e+00 1.215925784653039045e+03
2.108830953800704435e+02 1.680923724020723986e+00 1.211351122814836344e+03 1.214755398846494472e+03 1.217779402997291754e+03 3.639800695104349870e+02 1.732388931416536479e+02 3.655852649991131216e+02 4.281064947496600048e+00 1.214607462822584239e+03
2.418443490293784066e+02 2.128279872478817225e+00 1.210161635195003555e+03 1.215512123451290336e+03 1.215794502223453492e+03 1.780477740471655466e+02 5.986879621541061169e+01 1.905664630602231000e+02 1.771730598802408352e+00 1.213414419387554744e+03
2.378807684896061971e+02 1.598794471876002543e+00 1.211092735667661145e+03 1.212810291072293012e+03 1.213196864398070829e+03 1.804559246014429448e+02 7.779108016932548253e+01 2.525511810327723481e+02 2.147286596755126897e+00 1.212394640616757442e+03
2.563461436283531611e+02 2.982013133825522910e+00 1.211277261011515066e+03 1.213571862015377974e+03 1.215208998613292579e+03 3.230418119829834467e+01 3.030338481873728895e+00 2.850971577130163581e+01 2.490547918834079832e-01 1.213141895122875667e+03
2.453535419863450784e+02 1.875249343484771014e+00 1.216332384592664084e+03 1.218316264040613078e+03 1.219281117835001169e+03 1.163146024503190858e+02 1.689756983440384204e+02 9.546824103841768761e+01 1.551877094376595378e+00 1.217952145473447672e+03
1.380342664465388509e+02 1.882232840779390237e+00 1.213075385349918179e+03 1.214932685132879215e+03 1.217434874649975427e+03 2.057418445308464925e+02 2.836713828965877724e+02 1.614988585088861726e+02 4.715583330813156948e+00 1.214966447707066436e+03
2.774773991310979682e+02 2.763603079620399416e+00 1.215696656084404140e+03 1.217266184021010758e+03 1.217493517645923475e+03 3.107281190274367191e+02 2.939629416013193008e+02 1.497247762555142856e+02 2.718837062934398752e+00 1.216664845919134450e+03
1.338798713888876080e+02 4.916577019452915698e-01 1.211654441404166846e+03 1.214243840308562312e+03 1.214455105766706083e+03 2.149416495170965504e+02 1.626767746573008822e+02 9.275220076545510040e+01 3.513378225271394761e+00 1.213102241945253127e+03
2.059569884992113771e+02 2.312215418392963850e-01 1.214099786211362471e+03 1.214395757095755926e+03 1.215620742757597100e+03 3.458049893168363838e+02 1.498155177952465920e+02 1.491172829270654177e+02 3.130448715225884193e+00 1.214520332273825943e+03
2.955230723033915865e+02 2.949284075710958408e+00 1.213266362995419968e+03 1.215368393537922202e+03 1.219949860112280248e+03 1.592910271773036754e+02 1.308206428461108146e+02 1.019424189737494544e+02 1.326644603216195373e+00 1.215705620426952692e+03
1.247874544273019950e+02 1.943925405080482172e+00 1.212360870829099440e+03 1.212767875221414897e+03 1.216541420928876050e+03 1.050387227804012724e+02 1.769237411494857781e+02 2.487304066161990335e+01 2.458865003695235529e+00 1.212934441128946901e+03
2.025880049618868952e+02 1.239725866897683909e-01 1.217369474967872975e+03 1.218336134049475504e+03 1.219966883591912392e+03 2.739728488988802013e+01 3.759127869299167060e+02 8.651548601068581945e+01 2.417840868330985327e+00 1.218570097453678272e+03
1.540688501878406100e+02 2.035241311700989986e+00 1.214090434008827970e+03 1.214851458684966246e+03 1.215222804967204411e+03 1.243744454461938744e+02 3.258999822800696506e+02 8.375812068578878211e+01 3.466194157748047289e+00 1.214732460778320728e+03
1.594098356835384038e+02 3.865520921278745581e-01 1.210175983053769869e+03 1.212762770334871220e+03 1.212963497245076724e+03 3.954929196240031501e+02 1.979483848707747313e+02 4.975368157426069615e+01 4.034851320880313175e+00 1.211187712734272282e+03
1.590598672499806412e+02 3.434338753028429725e-01 1.215929342165445178e+03 1.216109974625337827e+03 1.216404298939383807e+03 2.615709260543729329e+02 2.861705334726662997e+01 3.856868429388582626e+02 4.249185127749941948e+00 1.216208023573877654e+03
2.732396589874151687e+02 2.313102243355878773e+00 1.210648504462059236e+03 1.213424753755233951e+03 1.215310256419078996e+03 5.104785923417809101e+01 9.154328628804724133e+01 3.805400873975349896e+02 1.914550892276785765e+00 1.214525410204586478e+03
2.107605115570563044e+02 2.010103955172367840e+00 1.214085350417635482e+03 1.214723560760731289e+03 1.219171278721673161e+03 3.792912126700222188e+02 1.884184931967528200e+02 3.611719294143313874e+01 2.864990668068018831e+00 1.214588706736527229e+03
2.669191303875267067e+02 1.683959513392983887e+00 1.212216379966895829e+03 1.213070544851379509e+03 1.214856645032462666e+03 1.554097896510957071e+02 6.141635800029736458e+01 2.535377324508833112e+02 1.762196210587747114e+00 1.213751077984041558e+03
1.381351431592922268e+02 8.301838331995430309e-01 1.211238197614419732e+03 1.214182503477070668e+03 1.214962203795465257e+03 3.497915676693781961e+02 6.659722278242145421e+01 2.684754474606034478e+02 4.957929041436207385e+00 1.212984363866175045e+03
2.558751408654660224e+02 7.686269323709274959e-01 1.212240164092136638e+03 1.212819264352178834e+03 1.217733286531055455e+03 1.648404976146037484e+02 1.371114187031598135e+02 2.791348411275533792e+01 1.289165486396177229e+00 1.212945704727347902e+03
2.999219608954208525e+02 8.215165086464316646e-01 1.210575397272685223e+03 1.210581180944579273e+03 1.211213496934860359e+03 2.472743112127936058e+02 2.050471907870618509e+02 2.673215666025890869e+02 2.399434394380261626e+00 1.210814076326940494e+03
2.848831516477755486e+02 1.991518880575609218e+00 1.213716981935292551e+03 1.215110758110667120e+03 1.217149730630896329e+03 1.403033783631065035e+02 2.523315562402037528e+02 5.551997759461055892e+01 1.573118345559486153e+00 1.214927009600482961e+03
2.886835677914435792e+02 1.658089861758762495e+00 1.213477249582854256e+03 1.213550970529019878e+03 1.219595115833488080e+03 1.827696248938459291e+02 7.312796635965943892e+01 8.074301041702010195e+01 1.166123185486359182e+00 1.214960629777631766e+03
1.478556989468881966e+02 1.836490141756112748e-01 1.215014387240080623e+03 1.217560770468775900e+03 1.218097373679859402e+03 1.090433097833776230e+02 2.349431223462881135e+01 8.680500766827989878e+01 1.483491209662991972e+00 1.216507230581379872e+03
1.747680796852897060e+02 2.999022545387690197e+00 1.210503605532818938e+03 1.212313258804363159e+03 1.217051183405785878e+03 1.857334249826890868e+02 1.061323288467157511e+01 4.046617281622717144e+01 1.355011916993217769e+00 1.211703547649664188e+03
2.408010915129206921e+02 1.649413169460679285e+00 1.212176053047482355e+03 1.215318361874029961e+03 1.217355565726446684e+03 3.947395184495859439e+02 2.987408218688808006e+02 7.747686687943317452e+01 3.201635018986334291e+00 1.213914188865172719e+03
1.162707145980071743e+02 1.229553534466037545e+00 1.213391875378372788e+03 1.214999814677294125e+03 1.217090432913898667e+03 2.029332589013478696e+02 1.230644396476039404e+01 2.545950527868650966e+02 4.040869253082118639e+00 1.215438174538461908e+03
1.381701389969354352e+02 1.628277587359704848e+00 1.211048905529729836e+03 1.212243141358245111e+03 1.215558233892476437e+03 9.811113479169377172e+01 2.579168867034990171e+02 2.797272454182488559e+02 4.601249383758254652e+00 1.213517458556584643e+03
1.102456712770080145e+02 5.678966585517295496e-01 1.216814570567801411e+03 1.217325957037741546e+03 1.219696795978280079e+03 3.396396306142263484e+02 8.816672315922073722e+01 1.354692714060573451e+02 5.109276569818273828e+00 1.217587798142790689e+03
2.197982554472106358e+02 1.090143805147656186e+00 1.214143496704515428e+03 1.216254174550725793e+03 1.216293154254085721e+03 1.390832596360065736e+02 1.477383900402330710e+02 1.670898758999378799e+02 2.065127972251783017e+00 1.215621789548536071e+03
1.541401819118907497e+02 1.072775901122469955e-01 1.210047985121139845e+03 1.210083155540891084e+03 1.219765168832787595e+03 1.425813165693336657e+02 1.325178221207409024e+02 2.324568578709274504e+02 3.292820796404211325e+00 1.214507565375789909e+03
1.325511951922406979e+02 5.361551778417253944e-01 1.211097071735057852e+03 1.211515821150768033e+03 1.218378863013410864e+03 1.720822548132992722e+02 2.864072107605865085e+02 3.045422105597719451e+02 5.756505439479615127e+00 1.214160569277846889e+03
2.090591863398080363e+02 7.905287998098182722e-01 1.210068609343157732e+03 1.213580730585708579e+03 1.214661741968623119e+03 3.434334710208788124e+02 2.775454275131692725e+02 1.424018161877504554e+02 3.651505241587364115e+00 1.212202333169535677e+03
1.273212637190877103e+02 1.645760266776099545e+00 1.211579756912801486e+03 1.213742592980522204e+03 1.217116156771036003e+03 2.981362673613565448e+02 3.710547757246188212e+02 8.402105309271514955e+01 5.915838990103981843e+00 1.213262821755891537e+03
2.272498738736755399e+02 1.763652597897305441e+00 1.210003939914100329e+03 1.210089326097755247e+03 1.214791294175840676e+03 5.744619341087950914e+01 1.587032502081343353e+02 1.847574342781266807e+02 1.764167658548396300e+00 1.212243987178839234e+03
1.875795033871082751e+02 2.164082593281592803e+00 1.213462704651948343e+03 1.215048545654158943e+03 1.216487906925212428e+03 2.934488521467081910e+02 1.124614980347198809e+02 2.227284003668684420e+02 3.351318983135237239e+00 1.214818243929666551e+03
1.728809996831223543e+02 2.132478392760524866e+00 1.211418288854343700e+03 1.213717432193130890e+03 1.214770213539931774e+03 1.602446697090449845e+02 2.158612770997958705e+02 3.922810662196483236e+02 4.444600704744209985e+00 1.213775424745745568e+03
2.930904876281855422e+02 1.222017666160079008e+00 1.212662538575948702e+03 1.216400877301241280e+03 1.219958141898732265e+03 1.772756915952827228e+02 3.479490821824993532e+02 9.972532569053558404e+01 2.132276978777724707e+00 1.215908090416890900e+03
2.729349455214617706e+02 4.100739679594855858e-01 1.213778554330825727e+03 1.215770971738006892e+03 1.219392139020927743e+03 6.967548470812423034e+01 3.627712515136411753e+02 3.028358894604845091e+02 2.693984913794896130e+00 1.217073595699145017e+03
2.281272787239642810e+02 7.842600930527449110e-01 1.212225475923364229e+03 1.213312393886449854e+03 1.218433127325300575e+03 2.552967050526062565e+02 2.668027273628239868e+02 6.806288389827663821e-01 2.291615733894677209e+00 1.212788270500554972e+03
2.280608268902262523e+02 2.374335626218617157e-01 1.212603705629059959e+03 1.217270240698576345e+03 1.218592808220282222e+03 3.460137055473798569e+02 8.007148126631258833e+01 1.673990720740067104e+02 2.602306880056012517e+00 1.214922598794488522e+03
1.431472520360744056e+02 1.089512064196350050e+00 1.212112658144792704e+03 1.212857337598639106e+03 1.215689302590032639e+03 1.548868384913692466e+02 1.165879058916606112e+02 4.176458858465861113e+01 2.188231548369152790e+00 1.212866706812997108e+03
1.492801669541384797e+02 1.230550662193206524e+00 1.213855896259625979e+03 1.214119841155860513e+03 1.217080877661107934e+03 1.578267355040613609e+02 2.610992449100751855e+02 4.450033011916092107e+01 3.104406432474518418e+00 1.214314283160133073e+03
2.861314795798427895e+02 3.214036313083454832e-01 1.214480739957760989e+03 1.216261167918620458e+03 1.217651740080072386e+03 8.356934656463023714e+01 1.900262017367579404e+02 3.674621113554260319e+02 2.240430380460574078e+00 1.216826161372311844e+03
1.138573017405765029e+02 2.365113231654870862e+00 1.210225380268556819e+03 1.217785448678367175e+03 1.217964695564599879e+03 5.069021357772367509e+01 3.278268386524255220e+02 1.016812095401658809e+02 4.217544719832244660e+00 1.217025355460179753e+03
1.596925105232166402e+02 2.650259574829267328e-01 1.210465653683454548e+03 1.211402438596456250e+03 1.216651201950673340e+03 3.569325790848752149e+02 7.621683472481043964e+01 3.412873127269109546e+02 4.849549449747089902e+00 1.213283763739403184e+03
1.213233219364470301e+02 5.363445835543936280e-01 1.213816700405332085e+03 1.213931820519713938e+03 1.217816869916828637e+03 1.178001287469823097e+02 5.403196695673395311e+01 1.151617532356950022e+02 2.365529103215189721e+00 1.215443518199949040e+03
2.191640861922256818e+02 1.027315877793881782e+00 1.214379972641161203e+03 1.214425313459310928e+03 1.218014243926973677e+03 2.729332690769548435e+02 1.577766672293604699e+02 3.112682026319154147e+02 3.385491445379660735e+00 1.215914231879334693e+03
1.376220635756581032e+02 2.290322044651893929e+00 1.210759394054650329e+03 1.214801030281507565e+03 1.219820568908123505e+03 5.645817766106926427e+01 2.640257609979604467e+02 2.885866174984872714e+02 4.425675217569156494e+00 1.216804719747667150e+03
2.302589350078087307e+02 1.714529206547946938e+00 1.212696316761650223e+03 1.216867656767963808e+03 1.218064237460967661e+03 7.845629072001374027e+01 3.038086598873898652e+02 1.702435585207299482e+02 2.399509530908741528e+00 1.216644026349695423e+03
2.921581828632466795e+02 7.382653194435291333e-01 1.212468258287404751e+03 1.217009546110907877e+03 1.217306434094701444e+03 3.282531952168235989e+02 9.094990762617776170e+01 1.013348259621245084e+01 1.469534692581852431e+00 1.213544470504258925e+03
2.917586309721522753e+02 1.063384004186070930e+00 1.218006532475840459e+03 1.218869450077070042e+03 1.219684774878061035e+03 2.697408207285839694e+02 2.883496569902429769e+02 3.146222570232146722e+02 2.991214799144503278e+00 1.218896670061576060e+03
1.803021010026597821e+02 1.946227408546209903e+00 1.212298461913514529e+03 1.216672611289085125e+03 1.218705176675777466e+03 2.905051856115458691e+02 2.387138078195629305e+02 3.996775944858113689e+02 5.151889982153992520e+00 1.216179184746436022e+03
2.094227348150852208e+02 4.352872599084286476e-01 1.212529709813499039e+03 1.214530839628906506e+03 1.219700615518625455e+03 2.210606174432273292e+02 3.081704300729058446e+02 3.184781334302741129e+02 4.047837412184079220e+00 1.215951243713345320e+03
2.440159880253975757e+02 2.445298190616442824e+00 1.211397082775119088e+03 1.212335761542422688e+03 1.213905170222636343e+03 3.563733198316788275e+02 1.804054140088879308e+02 2.835996637254681332e+02 3.361986254280389996e+00 1.212470533137731763e+03
1.676387465915250345e+02 3.782898935558941522e-01 1.213789757926500442e+03 1.216274116226305068e+03 1.216659193727423599e+03 1.671140332921408174e+02 3.024966819091423531e+02 2.730370183501731276e+02 4.430048235573008419e+00 1.215856649493590112e+03
1.630903616608183881e+02 2.903755060267362520e+00 1.213696284551962435e+03 1.218635023533729509e+03 1.219219747484087975e+03 2.227366895514967382e+02 1.131183384342562732e+02 2.695101556938448439e+01 2.224570721779812743e+00 1.215646430905991110e+03
2.755964424342554935e+02 1.932966748470924312e+00 1.217959723402180771e+03 1.218687369744648095e+03 1.219830998048441643e+03 4.710902933665650494e+00 2.939922034882202411e+02 1.501328567430415433e+02 1.628598537776839494e+00 1.219062269099470086e+03
2.834589484576899849e+02 1.860298536630792698e+00 1.215657417501397276e+03 1.217265931314997260e+03 1.218593425929507703e+03 3.384694137807438210e+02 1.398481906111760509e+02 3.109768049966902481e+02 2.784510468564102670e+00 1.217099184037795112e+03
1.679404949979629009e+02 4.872573994218394322e-01 1.211516838053282527e+03 1.211650322524617877e+03 1.217882038859166187e+03 1.975456864519515534e+02 1.526560790471281734e+02 1.670977426176025631e+02 3.080254754060103739e+00 1.213612312502746136e+03
1.864474832692246764e+02 6.038936934792291655e-01 1.210360411819405954e+03 1.213510872839361582e+03 1.216559901620923256e+03 1.132290334585870362e+01 1.760855480535353195e+02 2.826973297820271682e+02 2.521384429215396406e+00 1.215268519655096725e+03
2.576298385071839903e+02 2.454921329843777755e+00 1.217895776097485850e+03 1.218760985524056196e+03 1.219526434011211904e+03 4.517500642693428148e+01 3.638713736819356370e+01 1.749050868973411070e+02 9.954872936246372817e-01 1.219130603866717138e+03
1.342050595393656636e+02 2.083196725264045757e+00 1.212832094308762862e+03 1.213283523109356111e+03 1.217793115732004708e+03 3.748435379623224861e+01 3.710897169570649794e+02 3.785024354826648505e+02 5.864730502243792998e+00 1.215430671779710565e+03
2.118430740522485962e+02 1.369485233203961760e+00 1.211158990984607271e+03 1.213886190247461400e+03 1.217893909004954367e+03 1.943640148402255647e+02 3.598338666270615249e+02 3.115012571070018339e+02 4.086511406838697624e+00 1.214715970480667920e+03
2.007730392167547109e+02 7.985010086933006512e-01 1.211528532914846892e+03 1.214386656688661105e+03 1.216686786703494363e+03 3.925517138680270364e+02 9.399322622930475291e+01 1.376327759993108657e+02 3.108872179908478195e+00 1.213096338104727465e+03
2.621261062641236208e+02 1.453815205912291963e+00 1.213691757633552470e+03 1.215875797616772843e+03 1.219877273534517371e+03 1.086673215558072485e+02 1.193489744820042944e+02 1.427539431300774027e+02 1.414472768287692972e+00 1.216776335618960275e+03
1.430889012470623811e+02 1.566427388386858244e+00 1.211167770190986175e+03 1.213072271023200983e+03 1.214770688888458608e+03 2.940128270840240816e+02 2.029311199273181501e+02 9.950228805472902138e+01 4.168361276576063368e+00 1.212416803376307371e+03
2.470888034587191839e+02 2.400714272946203653e+00 1.213914674919821664e+03 1.214700319798740793e+03 1.218509557878078795e+03 4.536934851813256842e+00 3.340339566182483964e+02 3.728050910036083678e+02 2.879029614114096525e+00 1.216691585970342430e+03
1.020269062978691466e+02 1.134876858136435018e+00 1.215784147653432910e+03 1.217341760944025509e+03 1.219597710416203427e+03 3.085901390340407602e+02 2.674928264105324729e+02 2.459946350246776774e+02 8.057458863539217475e+00 1.217432126336653937e+03
1.172072924794691033e+02 1.367990609908976918e+00 1.212948538953726029e+03 1.214338023507494881e+03 1.218639668762702513e+03 3.084156594396530977e+02 3.805476945741464760e+02 3.215676472512501505e+02 8.621741701285879245e+00 1.215282805159813961e+03
2.621961798491608988e+02 3.028343295596609419e-01 1.213570186179070106e+03 1.214460109768117263e+03 1.219103924965433407e+03 1.054392664097722161e+02 4.745841717593179965e+01 3.259594428781995816e+02 1.826331439075068674e+00 1.217425216572815998e+03
2.263245147390066450e+02 1.812566412489696521e+00 1.217153222713116520e+03 1.218611930077430998e+03 1.218855852576304187e+03 2.789297715653374894e+02 1.930175462433495284e+02 1.484288286211620118e+02 2.741091247429628286e+00 1.218014434858989716e+03
2.085395384779533856e+02 2.921296756426301489e+00 1.210644151824224764e+03 1.213113034310086505e+03 1.214006546493164933e+03 3.811109534526746074e+02 1.660742456302404264e+02 1.882186597767056924e+01 2.714147490646831695e+00 1.211480368132163221e+03
2.406115956126914455e+02 4.481949844825212637e-01 1.212417773816250929e+03 1.212774869609632105e+03 1.213173802386511397e+03 3.683370086329136370e+02 3.535998640172415435e+02 2.814211201836185410e+02 4.170031748797605076e+00 1.212755670592412343e+03
2.270234660180723836e+02 2.002800808322773296e+00 1.211381144314151015e+03 1.218209929653902236e+03 1.219942661040170833e+03 1.902717547049000046e+01 6.928899523032652041e+01 1.452630627527921376e+02 1.028877047604472628e+00 1.218731248991187158e+03
1.003163514015307953e+02 6.954106417753611602e-01 1.212772392571530418e+03 1.213733548618092300e+03 1.216771296072931818e+03 2.878648988085940914e+02 3.034450830090007116e+02 3.627570130041037544e+01 6.256065679721564798e+00 1.213468267440934596e+03
2.231117720978410546e+02 1.892633826469047653e+00 1.215979418736532352e+03 1.216646039403556870e+03 1.218659724896578382e+03 1.960371427893133784e+02 2.234679904575122293e+02 1.958622717466560061e+02 2.758112667957408171e+00 1.217074600621162290e+03
2.186937237708033308e+02 6.203870536950787384e-01 1.210176187035397788e+03 1.213653424643897324e+03 1.217449745236033550e+03 5.378930614072277194e+01 1.979200075305126347e+02 8.166361021033874579e+01 1.524382676070565212e+00 1.214022329968871418e+03
1.526202338416758266e+02 2.251490932639356402e+00 1.214523065142832138e+03 1.216982061529089833e+03 1.217450907908022828e+03 4.674741453537372138e+01 1.484414851578693515e+02 1.092143822055841724e+02 1.994514581956460031e+00 1.216772645403917977e+03
