weight logl A w B x0 f sigma_v
0.000000000000000000e+00 -1.079810452731486293e+03 6.551224808515885911e+01 1.257126940515284375e+01 8.220834993059598617e+01 -3.231466440787773564e+00 8.235721200157405519e+01 1.257126940515284446e+02
0.000000000000000000e+00 -1.069371407510017889e+03 1.977230194319565726e+01 1.648701821771165754e+01 1.434734288661350021e+01 6.785141145644431049e+00 3.259863023435623575e+01 1.648701821771165896e+02
0.000000000000000000e+00 -1.061277236274992902e+03 4.058126486983189096e+01 1.613642863414803585e+01 9.038792206449521416e+01 2.626712151399033246e+00 6.548366844555010857e+01 1.613642863414803514e+02
0.000000000000000000e+00 -1.059277583097791648e+03 3.062287700683083003e+01 1.345711809797233371e+01 9.851554824368335517e+00 5.270285097858815604e+00 4.120956723806040145e+01 1.345711809797233514e+02
0.000000000000000000e+00 -1.057922060280945516e+03 9.228776794909295234e+01 5.710001347819547490e+00 1.184581560207847950e+01 -2.511593912533827577e+00 5.269632793765784129e+01 5.710001347819547846e+01
0.000000000000000000e+00 -1.048911690700148029e+03 2.812877360654879766e+01 8.985134461973258269e+00 1.514138122825449173e+01 -2.189726729995804533e-01 2.527408131052454365e+01 8.985134461973258624e+01
0.000000000000000000e+00 -1.048555907105022925e+03 5.494020784526271939e+01 7.629410797695935997e+00 9.791050169361105304e+01 -6.934765811935744040e+00 4.191614149623063668e+01 7.629410797695936708e+01
0.000000000000000000e+00 -1.044773276770358279e+03 6.950508064200587910e+01 9.108405248341883365e+00 8.907405578427659520e+01 1.456934439187978825e+00 6.330804413060722169e+01 9.108405248341883009e+01
0.000000000000000000e+00 -1.040450233790732455e+03 3.675530540418387204e+01 1.478235208371292231e+01 9.381144953291446598e+01 -4.755752927130592056e+00 5.433298654290423713e+01 1.478235208371292231e+02
0.000000000000000000e+00 -1.038792195031704978e+03 4.111523697339784178e+01 1.128348702049284213e+01 9.571633207174153313e+01 7.090384147765476541e+00 4.639232427338219367e+01 1.128348702049284213e+02
0.000000000000000000e+00 -1.033197964176506503e+03 2.976567579384347084e+01 5.730511351356684990e+00 2.129497183363529089e+01 -7.872989736162320895e+00 1.705725430174229018e+01 5.730511351356685168e+01
0.000000000000000000e+00 -1.028135449107099703e+03 4.748834281751579312e+01 1.094548187724190846e+01 7.413932316116422783e+00 -5.683235694527346560e+00 5.197827956893701185e+01 1.094548187724190882e+02
0.000000000000000000e+00 -1.011108718381921790e+03 9.803190539841060058e+01 5.072845294067484190e+00 9.487421549682937894e+01 1.447461947458876352e+00 4.973006899687960214e+01 5.072845294067484190e+01
