A w B x0 f sigma_v
5.013869455767407146e+01 4.920719440230040931e+00 4.935825648716808445e+01 -3.611038970696114347e-01 2.467184490177029588e+01 4.920719440230040931e+01
4.495753373726036983e+01 5.007976752975504375e+00 5.149839509760013812e+01 1.303847218484577297e-02 2.251462838273118905e+01 5.007976752975504553e+01
5.211338284377963248e+01 5.388994063716873839e+00 4.857573876754880615e+01 -1.587509488759769383e+00 2.808387107853332054e+01 5.388994063716873484e+01
4.767296778936497503e+01 5.062277745307614651e+00 4.945488799630016530e+01 -9.226346367338535970e-01 2.413338038928690565e+01 5.062277745307614651e+01
5.521749813192149503e+01 5.207587452432335340e+00 4.748801483552630742e+01 -7.756017790636171583e-02 2.875499504265003026e+01 5.207587452432335340e+01
5.758600887328292117e+01 4.522359680159954820e+00 5.232777101352881033e+01 -1.166080313779730204e+00 2.604246446698680728e+01 4.522359680159954820e+01
5.886937506062750458e+01 4.830367936549091468e+00 4.851614981873380827e+01 -9.634475248701317440e-01 2.843607417375378077e+01 4.830367936549091468e+01
5.265663387085604796e+01 5.125989707576851018e+00 4.922228807489681657e+01 -7.203016551675300860e-01 2.699173632576507131e+01 5.125989707576850662e+01
6.080636395937025895e+01 4.843836963490950609e+00 4.980388797615536589e+01 -5.662315884467172822e-01 2.945361133618816396e+01 4.843836963490950609e+01
4.719398039948609380e+01 5.340989112941842976e+00 5.024474877881854695e+01 -6.461530114372386890e-01 2.520625355100459686e+01 5.340989112941842620e+01
5.174608626509712650e+01 4.694248720484705650e+00 5.080733060849482996e+01 -2.311838244121897645e-01 2.429089992400233911e+01 4.694248720484705473e+01
4.617549025853671907e+01 5.928110867981036591e+00 4.804645273853609666e+01 -1.205868011661859640e+00 2.737334256359840268e+01 5.928110867981036591e+01
6.282604803745211797e+01 3.982425287142294490e+00 5.084765681615661492e+01 -7.568647954687399704e-01 2.502000423955658448e+01 3.982425287142294223e+01
5.746430000282345674e+01 4.967122849804391116e+00 4.829956168522414828e+01 -2.167887530802872220e-01 2.854322375920389021e+01 4.967122849804390938e+01
5.118732902003371521e+01 5.346337694475828073e+00 4.784632483335305153e+01 -7.002152870268041340e-01 2.736647466193426936e+01 5.346337694475828073e+01
5.162247232402135211e+01 5.585554970899932137e+00 4.852774032349602606e+01 -5.230180951041027981e-01 2.883401568995816433e+01 5.585554970899931959e+01
6.016606288988598550e+01 4.785258917307515958e+00 5.040433468629995417e+01 -6.374347112949045879e-01 2.879101889631117572e+01 4.785258917307515958e+01
5.423142126249970119e+01 5.065896140518836965e+00 4.975998325446069259e+01 -1.330861146455390553e+00 2.747307476685484318e+01 5.065896140518837143e+01
5.555466561618931109e+01 4.239883462076214471e+00 5.164822774765865887e+01 -3.646579876976581147e-01 2.355453079872551569e+01 4.239883462076214471e+01
5.872465102906523526e+01 4.924554582566817551e+00 5.139680642636064078e+01 -3.945176148054905241e-01 2.891927493348203981e+01 4.924554582566817373e+01
4.825359951152240257e+01 4.493200296818649520e+00 5.341070039563522442e+01 -7.373153540971024711e-01 2.168130876477406943e+01 4.493200296818649520e+01
5.441366702101873187e+01 5.426250776032963685e+00 4.805669792050616707e+01 -6.923837958244263291e-01 2.952622028996021797e+01 5.426250776032964040e+01
5.112188779862658805e+01 5.336801649447997953e+00 4.860514732050071274e+01 -7.552399918920880140e-01 2.728273751266058156e+01 5.336801649447998130e+01
5.620411461042387202e+01 5.022236504090206388e+00 4.778430048777866546e+01 -1.053543847218078255e+00 2.822703560765404518e+01 5.022236504090206211e+01
4.504556560281397992e+01 5.542418470330652269e+00 5.158262302314031444e+01 -4.363534128657864386e-01 2.496613748035273161e+01 5.542418470330652269e+01
5.341757303750878094e+01 4.817374317343591450e+00 5.095401914279349143e+01 -2.733853476261423054e-01 2.573324444457202986e+01 4.817374317343591628e+01
4.910625202351271668e+01 5.076527467968409368e+00 5.115813854230984958e+01 -3.480077110793136086e-01 2.492892372463415995e+01 5.076527467968409724e+01
5.313349415093455974e+01 4.457759102280428820e+00 5.016377950266384289e+01 -1.133965353547800703e+00 2.368563171872924755e+01 4.457759102280428465e+01
5.187553946555883755e+01 5.160998414314973637e+00 4.961558181937446932e+01 -4.954173122065341772e-01 2.677295769234830303e+01 5.160998414314973814e+01
5.744681288498502170e+01 4.686577218319827765e+00 5.117431591929670986e+01 -5.998808765409986421e-01 2.692289245318527335e+01 4.686577218319827409e+01
5.269102537593736457e+01 4.699506604820456346e+00 5.049427690171076932e+01 -7.843215906902916146e-01 2.476218217689799062e+01 4.699506604820456346e+01
6.077511466968758214e+01 5.096029840413752510e+00 4.940721067760821938e+01 -9.702572007121119668e-01 3.097117979112955055e+01 5.096029840413752510e+01
5.692314343099575780e+01 5.235199384492389640e+00 4.775865305980476450e+01 -7.171583048386587222e-01 2.980040054533209926e+01 5.235199384492389640e+01
4.813362140658968968e+01 5.617290539840678498e+00 4.994298256449545903e+01 -8.948775662741326187e-03 2.703805361755090786e+01 5.617290539840678321e+01
6.046938478744634438e+01 4.484754409388501450e+00 5.012567311358987610e+01 -9.487340188003656749e-02 2.711903400585099533e+01 4.484754409388501273e+01
5.170652339248350415e+01 4.621202526992522763e+00 5.196587643686182645e+01 -4.674874870657053094e-01 2.389463165633427622e+01 4.621202526992522763e+01
5.779886438976740237e+01 4.848224431810584711e+00 5.024968277519982962e+01 -3.122945293356806928e-01 2.802218664653771185e+01 4.848224431810584889e+01
6.080636395937025895e+01 4.843836963490950609e+00 4.980388797615536589e+01 -5.662315884467172822e-01 2.945361133618816396e+01 4.843836963490950609e+01
4.947157187571094283e+01 5.814787870688500782e+00 4.982637386705376059e+01 -1.116899560871951635e+00 2.876666960867783729e+01 5.814787870688500959e+01
5.060838108398465351e+01 4.603943317515641453e+00 4.990358100486317028e+01 -2.425237949470080423e-01 2.329981179018961512e+01 4.603943317515641809e+01
5.986816703403540174e+01 4.291912272265036243e+00 4.918024594056936394e+01 -6.165826911736402849e-01 2.569489208113895984e+01 4.291912272265036421e+01
5.450129711653652720e+01 5.289201044695031939e+00 4.852076283760786879e+01 -3.594478130484368705e-02 2.882683176460193408e+01 5.289201044695032294e+01
4.878555384227949077e+01 4.925680688372017002e+00 4.888607067505531489e+01 -9.168044901079639430e-01 2.403020604324493448e+01 4.925680688372017357e+01
5.317018613404571425e+01 4.691180702659904611e+00 5.134956408383300186e+01 -1.151333596720911956e+00 2.494309511488705056e+01 4.691180702659904966e+01
5.815365133320437963e+01 4.934039093786483754e+00 4.938794923202920018e+01 -4.688336224564775279e-01 2.869323891244588864e+01 4.934039093786483932e+01
5.571675111801517488e+01 4.918235233725106070e+00 5.008327107688829471e+01 3.172691106404919026e-01 2.740280884573149223e+01 4.918235233725106070e+01
5.259050771854245454e+01 4.615086365905665566e+00 5.104635957033769955e+01 -7.337607504947278869e-01 2.427097351479019238e+01 4.615086365905665389e+01
5.233812577896339491e+01 5.228933987266746186e+00 5.183688996217284028e+01 -1.518789998441596012e+00 2.736726047154635211e+01 5.228933987266746186e+01
5.465069525570470432e+01 5.070588635878761963e+00 4.833932835078337575e+01 -5.290487357853184136e-01 2.771111943064496330e+01 5.070588635878762318e+01
4.491262104587016779e+01 5.946656622479174814e+00 4.888678525732474611e+01 -9.448046956276510144e-01 2.670799353753213978e+01 5.946656622479174814e+01
5.155764584134369244e+01 5.257612216380088022e+00 4.853082937760102311e+01 -3.773593756697000146e-01 2.710701086232466395e+01 5.257612216380088199e+01
4.983851154274569240e+01 4.363558481425844349e+00 5.205823045632552493e+01 -3.204624402295959129e-01 2.174732597439878035e+01 4.363558481425844349e+01
5.265549988648899671e+01 4.901907981344135301e+00 4.927136617184358158e+01 -7.089795279485500146e-02 2.581124151552456425e+01 4.901907981344135123e+01
4.676183641889876696e+01 5.083818382470933095e+00 5.157982567914660876e+01 -6.869015934719051586e-01 2.377286835844963164e+01 5.083818382470933273e+01
5.117370145400246173e+01 4.863518791549479303e+00 5.144203359166010614e+01 -1.279608596468431614e+00 2.488842586546838831e+01 4.863518791549479658e+01
5.639333954789576353e+01 4.964655776151035482e+00 4.871017939715422784e+01 -5.695086346594759874e-01 2.799735189229073029e+01 4.964655776151035127e+01
4.866012387675274908e+01 4.825096094176057449e+00 5.072075654395219146e+01 2.205272153105575228e-02 2.347897736598428153e+01 4.825096094176057449e+01
4.430008174217557126e+01 5.307624302545518979e+00 5.001767585387628401e+01 -1.553615854077357028e-01 2.351281904595240846e+01 5.307624302545519157e+01
5.486291083293068738e+01 4.560778484352619344e+00 4.852565974494864776e+01 -5.456668957284254162e-01 2.502175833157865270e+01 4.560778484352618989e+01
5.529612655412605449e+01 4.622117930051027557e+00 4.941824203201320387e+01 7.384810416685816392e-02 2.555852180081967973e+01 4.622117930051027201e+01
4.658488145507956801e+01 4.899722693359628067e+00 5.073445400045685005e+01 -1.007150319321091558e+00 2.282530008329214510e+01 4.899722693359628067e+01
5.190637128105639420e+01 4.999270942884710855e+00 4.980234296550341355e+01 -9.939044821866733770e-01 2.594940136959706933e+01 4.999270942884710678e+01
5.750169514119070868e+01 5.003556440277738382e+00 4.843936439889695578e+01 7.418813833574944283e-02 2.877129770505919026e+01 5.003556440277738204e+01
5.796770326040000754e+01 5.101218691027932906e+00 4.968501904396823932e+01 -1.918047226693957441e-01 2.957059313479133422e+01 5.101218691027932550e+01
5.705596829459697972e+01 5.402274659908888665e+00 4.852536176493559594e+01 -9.161436694979290252e-01 3.082320117144662319e+01 5.402274659908889021e+01
5.808179226567038711e+01 5.395227012197295835e+00 4.710180924997822416e+01 -9.077666944236995050e-02 3.133644545485768873e+01 5.395227012197295835e+01
4.584697012267427141e+01 5.054545515852131743e+00 5.060353158724356604e+01 -7.741975294522713824e-01 2.317355972489698956e+01 5.054545515852132098e+01
6.133461124655511298e+01 4.560509926758983923e+00 4.984028375671608302e+01 -8.575554026075202785e-01 2.797171034438177983e+01 4.560509926758983568e+01
4.997404995141096151e+01 5.713341638239451292e+00 4.640620004490813244e+01 -2.667156171908828810e-01 2.855188204188544887e+01 5.713341638239451470e+01
5.728772104541217658e+01 5.252093044476125350e+00 4.774744816408541226e+01 -3.888980006940343515e-01 3.008804412364978731e+01 5.252093044476125527e+01
5.479917468663312263e+01 4.979087473402392661e+00 4.884966816991006766e+01 -6.868597614095168780e-01 2.728498842350044740e+01 4.979087473402393016e+01
5.115612570326248942e+01 5.218012835014905093e+00 5.014702000905892731e+01 9.349857039092235311e-02 2.669333205092595307e+01 5.218012835014904738e+01
6.096460663352276299e+01 4.557885396606863537e+00 5.149673680835350353e+01 -8.489565823508300468e-01 2.778696902848152916e+01 4.557885396606863537e+01
5.666807308729738679e+01 5.064094993626746977e+00 5.126709812622834050e+01 -4.420139851787165952e-01 2.869725052198572968e+01 5.064094993626746799e+01
5.451498239129214340e+01 4.683657350421079002e+00 5.109885314378196597e+01 -5.863880241843588692e-01 2.553294979850511481e+01 4.683657350421079002e+01
6.096460663352276299e+01 4.557885396606863537e+00 5.149673680835350353e+01 -8.489565823508300468e-01 2.778696902848152916e+01 4.557885396606863537e+01
5.630377054597593656e+01 4.905601461134647678e+00 4.849332582644827738e+01 -5.407208098023676968e-01 2.762038590577295238e+01 4.905601461134647678e+01
4.557115935209534996e+01 4.981424442240605543e+00 5.076913993748772924e+01 -4.367267274067359040e-01 2.270092870577693489e+01 4.981424442240605543e+01
5.074499897477517152e+01 4.776968781001807329e+00 5.057477234207136974e+01 -8.361835991016768332e-01 2.424072758944696915e+01 4.776968781001806974e+01
5.727780031716556408e+01 5.013688609258239559e+00 4.960120287484943447e+01 -1.850936765557058550e-01 2.871730550135409743e+01 5.013688609258239381e+01
5.528256935510480474e+01 5.524054805866299489e+00 4.859511808893394402e+01 -6.991758111483523663e-01 3.053839429267036820e+01 5.524054805866299489e+01
5.715771523086311845e+01 4.708959395231357092e+00 5.036736663104509404e+01 -1.135801919870399246e+00 2.691533601463313019e+01 4.708959395231357092e+01
5.942757513787141477e+01 4.724202827424065276e+00 4.911404612084264443e+01 -7.153441615936380060e-01 2.807479184932882532e+01 4.724202827424065276e+01
5.751014911952631081e+01 4.683893999997990498e+00 4.844994960129355377e+01 -1.339771252720147743e-01 2.693714423999389851e+01 4.683893999997990676e+01
5.501195300715162517e+01 4.778550974976766952e+00 4.951411312835458745e+01 -1.934472512474574302e-01 2.628774216777005179e+01 4.778550974976766952e+01
4.865597344131958835e+01 5.291881227114698660e+00 4.849453845020643428e+01 -5.194461345623224702e-01 2.574816324411104773e+01 5.291881227114699016e+01
5.231662314890631649e+01 4.811838263508255054e+00 5.199399662563869384e+01 -1.188753312915522997e+00 2.517391290854491359e+01 4.811838263508255409e+01
6.022494147951811527e+01 4.922572197468925381e+00 4.806725860962726671e+01 -2.239994521791448534e-01 2.964616225212689216e+01 4.922572197468925026e+01
4.643574519716007387e+01 4.820934505743165843e+00 5.297205510739082257e+01 -6.085030297102900221e-01 2.238636863208865080e+01 4.820934505743166198e+01
5.693159314936087867e+01 4.832001596318704628e+00 4.874435699162836499e+01 -7.764652185347191704e-01 2.750935489786787613e+01 4.832001596318704628e+01
5.332063889507582388e+01 5.932347897994138641e+00 4.766632181365083909e+01 -1.296184418253439219e+00 3.163165800689075624e+01 5.932347897994138464e+01
4.534235522427179887e+01 5.078993105165434230e+00 5.092747678714313508e+01 -7.920246791817646681e-01 2.302935095560383871e+01 5.078993105165434230e+01
5.204316690169270743e+01 5.464305102261187486e+00 4.820433566836567252e+01 -3.949520411014990628e-01 2.843797424387500428e+01 5.464305102261187130e+01
4.845375376451941918e+01 5.209519582851807940e+00 4.886621435947864001e+01 -8.077645876808876579e-01 2.524207790989434130e+01 5.209519582851807940e+01
5.124298630228236817e+01 5.329247194618613293e+00 4.800660078987842638e+01 -7.231687655954015526e-01 2.730865409953183232e+01 5.329247194618613293e+01
5.093547180683043507e+01 4.973063077783965724e+00 5.125234368504285953e+01 -8.143638301617990294e-01 2.533053141920545670e+01 4.973063077783965724e+01
5.535121665959263737e+01 4.407331168906411634e+00 5.003791876021921325e+01 3.889155781862374539e-01 2.439511424207144685e+01 4.407331168906411278e+01
5.462152177364873751e+01 4.986337462306069668e+00 4.972163472345551583e+01 -6.710862801995283178e-01 2.723613402681113627e+01 4.986337462306069312e+01
6.202363391425271999e+01 4.701205720006212729e+00 4.935589516178769287e+01 -3.360746258947084897e-01 2.915858625332561971e+01 4.701205720006213085e+01
5.198231771313481886e+01 5.150868945313700209e+00 4.845836102205296214e+01 -6.848545314223670744e-01 2.677541060140164220e+01 5.150868945313700209e+01
5.289229794960308340e+01 5.219175526193208903e+00 4.782388810062534645e+01 -2.865107428634274811e-01 2.760541869826876749e+01 5.219175526193208725e+01
5.149387024892385512e+01 5.635794334314208953e+00 4.823277924457134702e+01 -6.499111346287733681e-01 2.902088622007961050e+01 5.635794334314208953e+01
5.089929771657322988e+01 4.498348363055510113e+00 5.081764804174598993e+01 -6.820816558633993054e-01 2.289627725640222522e+01 4.498348363055509935e+01
5.239352930904112071e+01 4.627983199985890472e+00 5.005469087992970856e+01 -6.944978752294534985e-01 2.424763734302106499e+01 4.627983199985890650e+01
5.588125695288577077e+01 4.800919726396071674e+00 5.111513360736087463e+01 -6.371726671474995385e-01 2.682814288409169379e+01 4.800919726396071496e+01
5.134651838024446846e+01 5.595350108944013634e+00 4.775141589373023976e+01 -6.604962643299980840e-01 2.873017472127966698e+01 5.595350108944013812e+01
4.809754716182413148e+01 4.899776094131344628e+00 4.928437562137275307e+01 -6.005799312956696667e-01 2.356672117698607849e+01 4.899776094131344450e+01
6.196682987799081133e+01 4.510826364163170510e+00 5.032720013272532356e+01 -1.347852807666360064e+00 2.795216099172550273e+01 4.510826364163170865e+01
