H0 sigma
7.626409373167135186e+01 1.093533594402214248e+03
7.489125393175825707e+01 1.174776905181270649e+03
7.384459469515778096e+01 1.047519299151867244e+03
7.449551634300625835e+01 9.592264980291298571e+02
7.718787496431554018e+01 1.024548208784045528e+03
7.627488495558864656e+01 9.465447167704060121e+02
7.608829245335550695e+01 9.699354627711898047e+02
7.116294241322702874e+01 9.852859117712521311e+02
7.701810862003243585e+01 9.772010284361434742e+02
7.478198451784001577e+01 9.426570282373279497e+02
7.556084755203919201e+01 1.116596172072207992e+03
7.659759510033602226e+01 9.333641118937541705e+02
7.336623527691961044e+01 9.714233202237946898e+02
7.219111091680412073e+01 9.508900428125533608e+02
7.029773232614203948e+01 1.075163042704488362e+03
7.323099628631138103e+01 8.459440384594391844e+02
7.238370702523586431e+01 1.015393250593361927e+03
7.559160785868989763e+01 1.224802372861636741e+03
6.953554517381598998e+01 1.017592567889415932e+03
6.881951638169189778e+01 9.363138406739033144e+02
7.290827508161157766e+01 9.199614734979656987e+02
7.623860540942435193e+01 1.056176214291843735e+03
7.772462771510977575e+01 8.879841520804868651e+02
7.251392853930805416e+01 1.027294783850336671e+03
7.349944978369860848e+01 8.311734775724410156e+02
7.668876165015628033e+01 9.826027690684901472e+02
7.731483894822602565e+01 9.883841062908416006e+02
7.540193186696829741e+01 9.881405759038535734e+02
7.542056729192103148e+01 9.440599942745978979e+02
7.465725044462972448e+01 8.820641775644420477e+02
7.349284181009205952e+01 8.807618274518686121e+02
6.974633719961991574e+01 1.103404047931707964e+03
7.367524636222070455e+01 1.213060363516680354e+03
7.957914108195194558e+01 1.292011585953071517e+03
7.505394321851899520e+01 8.956454920076874942e+02
7.928511249498204450e+01 9.380768684162125055e+02
7.400697201395135494e+01 1.036036212390405126e+03
7.079641673919479672e+01 1.006443398962405126e+03
7.412592466218437437e+01 1.032347777083140272e+03
7.385217665866586856e+01 8.533323602908898238e+02
7.637398987155539487e+01 9.980771006705406307e+02
7.605063278374026936e+01 8.915504129821429160e+02
7.567074943171806467e+01 9.301371379160486867e+02
7.550900176966129607e+01 9.304998447872770839e+02
6.953554517381598998e+01 1.017592567889415932e+03
7.153998500074439448e+01 9.730888840600157437e+02
7.458041732961271464e+01 8.500298021660867107e+02
7.415512505565109791e+01 1.023924943195699143e+03
7.030365944634563391e+01 9.897429010188014900e+02
7.723175129469977662e+01 1.017753179377086667e+03
7.868584783314256015e+01 1.065299412087823384e+03
8.094741081919498527e+01 1.033985465887976034e+03
7.074635348796971357e+01 8.512586060094091636e+02
7.509823895596176158e+01 9.345018344564346080e+02
7.457191840475123001e+01 9.997127387763931665e+02
7.001996141711182986e+01 1.170967473602675454e+03
7.299976971725047292e+01 1.012094366393237124e+03
7.835573123201669432e+01 9.267535931497534420e+02
7.356239723441717615e+01 9.934823294238495919e+02
7.541116650458268111e+01 8.966583191325619282e+02
7.822737002607104273e+01 1.014923859512684544e+03
7.384424434236289869e+01 9.757758259769788083e+02
7.847973710580257034e+01 1.035350512285422610e+03
7.465535142110584843e+01 1.308155359099912175e+03
7.604324834456538440e+01 1.059045858802930752e+03
7.452281965785743978e+01 1.109390768931558796e+03
7.927924329811493465e+01 8.660291989203781213e+02
7.618679429267126579e+01 1.074815833459271289e+03
7.755763263778716521e+01 1.187395300136840888e+03
7.320745903894487583e+01 1.074786460684505528e+03
7.824415047746524010e+01 1.070723807081051291e+03
7.231127495381144854e+01 1.089464897762066130e+03
7.513912423433350796e+01 9.983763267798105971e+02
7.473843671694622515e+01 1.021760695250438403e+03
7.457731886410253708e+01 9.486706210230789793e+02
7.298325242262444590e+01 1.097199805325120451e+03
7.640093008946874420e+01 1.199511767224037158e+03
7.436658527363456983e+01 1.005345918765251099e+03
7.017521770928325964e+01 9.682204594580634875e+02
7.492933734735319717e+01 9.546925973808847630e+02
7.343927904396028339e+01 1.081330405947106556e+03
7.660275533191233421e+01 8.813600185868473318e+02
7.762307883554844068e+01 8.688383131914018804e+02
7.619377189530894157e+01 1.211787098613926446e+03
7.278497618860286877e+01 1.055404315369361029e+03
7.508471797479938914e+01 1.039686196623666092e+03
7.212974802570570887e+01 1.098616453587009346e+03
7.463235618807742355e+01 1.109980389653113889e+03
7.298325242262444590e+01 1.097199805325120451e+03
7.646934632019340938e+01 1.088098434027667736e+03
7.337275426082935326e+01 9.784272638960740096e+02
7.589523652145521737e+01 1.028913488317587962e+03
7.417011369390387188e+01 9.656545805858399945e+02
7.297867812099804041e+01 1.142199379446206422e+03
7.413965507451399617e+01 9.896790594899805455e+02
7.483049156264304713e+01 1.037831558451322962e+03
7.579452077237056073e+01 1.069600318649961082e+03
6.949447790012912662e+01 1.179470232706731167e+03
7.325798427160233928e+01 1.001172562951051191e+03
7.527730952501568140e+01 1.213398180405416952e+03
7.508840361570644006e+01 1.203960429937705157e+03
7.629148224893901897e+01 9.822304217545099618e+02
7.619639062974361821e+01 8.394600446020626805e+02
7.824415047746524010e+01 1.070723807081051291e+03
7.732578813467527823e+01 1.019137904218584254e+03
7.458048068202299419e+01 1.014207791293679406e+03
7.641604814934913747e+01 8.720046887869466445e+02
7.590412647124543355e+01 9.399658878922481335e+02
7.011514117587185524e+01 1.071791467471300621e+03
7.641955736195795623e+01 9.720017774677480702e+02
7.591633208279739620e+01 1.120448977582073439e+03
7.175465309996582164e+01 1.116153174983605595e+03
7.293945350836534658e+01 1.064450521835761492e+03
7.601481213851369034e+01 8.974929693988315194e+02
7.653253558304002979e+01 8.912476420550875673e+02
7.547924147239346837e+01 1.165136192064960142e+03
7.800977323746784009e+01 1.094949854012070091e+03
7.265131310819609212e+01 9.678620445033342321e+02
7.949998881783517390e+01 1.149441725269328344e+03
7.651049051098473797e+01 1.066963889971980734e+03
7.508840361570644006e+01 1.203960429937705157e+03
7.573163437336485515e+01 1.046786320186145986e+03
7.687403151006071766e+01 1.011506810504003738e+03
7.225814222133442399e+01 1.178796727378090736e+03
7.662953801116574937e+01 1.096265789785809829e+03
6.736611837626080046e+01 9.483935083396966093e+02
7.405840142076881705e+01 1.194016979748196945e+03
7.284396564605813751e+01 1.110061800734686585e+03
7.524171946822107770e+01 1.221429332662159368e+03
7.750108428909611291e+01 1.228410665803210122e+03
7.161861157431927438e+01 1.049672311215099171e+03
7.482558621312335845e+01 9.017398934614938071e+02
7.400011962227280549e+01 1.029777064372554378e+03
7.476690934622949669e+01 1.149750052616994026e+03
7.520136184406815971e+01 1.084565966213635875e+03
7.446343666378611204e+01 1.073909611853822753e+03
7.391001426913044270e+01 9.558867139059104829e+02
7.574488386066008161e+01 8.443058751436368539e+02
7.379684167248586846e+01 9.894031303895737892e+02
7.503744323475734745e+01 8.726746638345769043e+02
7.360619656992244586e+01 9.231640472720674779e+02
7.662953801116574937e+01 1.096265789785809829e+03
7.738828454466455753e+01 9.333349412583770572e+02
7.320060264218136581e+01 1.147175901564579362e+03
7.364502651277598488e+01 1.032989572139059874e+03
7.588953687463387610e+01 8.978639712721036403e+02
7.676687793090846412e+01 9.679233565657997360e+02
7.263306671081286936e+01 1.028509323470894287e+03
7.216186699054576081e+01 9.707755428336972727e+02
7.682054761174410373e+01 9.614226406245826411e+02
7.683041176851919829e+01 8.849657261670872685e+02
7.311475723748633015e+01 1.100463053653013503e+03
7.483748305153116576e+01 9.463122569244926581e+02
7.708205009735929991e+01 1.084338085006881101e+03
7.589341587984651483e+01 1.004874545129462717e+03
7.400224544520808934e+01 9.134479038247585549e+02
7.344672232349316232e+01 1.033535141278566925e+03
7.610488653916598878e+01 1.010431684890075758e+03
7.683280960360578149e+01 8.767156349066868870e+02
7.303097320499074385e+01 1.038299058308655276e+03
8.156632184788736595e+01 9.199768610302753586e+02
7.641103417665439679e+01 8.637599764862419534e+02
7.516719625312606468e+01 1.039328311788506198e+03
7.696005727643753858e+01 1.014809476992938357e+03
7.241264696016932589e+01 1.120807471839383425e+03
7.463771248282277782e+01 1.172933004315843391e+03
7.432191915885005074e+01 9.799570632136624226e+02
7.433127798670430764e+01 1.044004795686523948e+03
7.153157562571827555e+01 1.013979254891276696e+03
7.336149669827190678e+01 7.835446636205236928e+02
7.415036716144776108e+01 9.047045612140117328e+02
7.254854715734079207e+01 8.822666334137976492e+02
7.220556288967603109e+01 8.820560616763988264e+02
7.746851526563385448e+01 1.135313720133369543e+03
7.092589028579067190e+01 9.820470727496696099e+02
7.520721497314822557e+01 1.045713192403471112e+03
7.818870641921321862e+01 8.964565299546997039e+02
7.208498469603406988e+01 9.639139815740796848e+02
7.546348474822802643e+01 1.160051524006639511e+03
7.467729743059166481e+01 9.870053034882774909e+02
7.731566999240189375e+01 1.044272325040952410e+03
7.456670700167958898e+01 8.380455612467793571e+02
7.674773348275525109e+01 8.116761160076690658e+02
7.423551145036444154e+01 9.844313601188539451e+02
7.567799805221376630e+01 8.753273745103306283e+02
7.255431602662991963e+01 1.100475789337468314e+03
7.475116761194473725e+01 1.065380652772082385e+03
7.498449619556271273e+01 1.023699595846993134e+03
7.091117033576850304e+01 1.039248370677365983e+03
7.349621647266359048e+01 9.745208333395337377e+02
7.539316417127761838e+01 1.013633637789902309e+03
7.422581810619661269e+01 8.802184191196200800e+02
7.346005908633657100e+01 1.120489000657689303e+03
7.432596276834571825e+01 9.546224265466728411e+02
7.630510999382198634e+01 8.780128643806725677e+02
7.613597168052918107e+01 8.588275359793486814e+02
7.458505379758823040e+01 1.065449085148661652e+03
7.476070277292556909e+01 1.026823245561663498e+03
7.609110415415663908e+01 8.823848635935923994e+02
7.175465309996582164e+01 1.116153174983605595e+03
7.860896010138358747e+01 1.086523453452271951e+03
7.376888557329897367e+01 1.059588434394736169e+03
7.571434697377999612e+01 9.191120121415019639e+02
7.506765714611896101e+01 9.128846491840748740e+02
7.216186699054576081e+01 9.707755428336972727e+02
7.072433483083794670e+01 1.015073778380887802e+03
6.981901120978044162e+01 9.894374656635191059e+02
7.615137461561440091e+01 1.127933445099093205e+03
7.539455412465270001e+01 9.220815190251248623e+02
7.447045276066820918e+01 1.081541415744824917e+03
7.574391688847107673e+01 1.003336614402154055e+03
7.464256612298947857e+01 1.007169685217739584e+03
7.459645511963293529e+01 8.832500294083839663e+02
7.741402724480353470e+01 1.236215122589267594e+03
7.414391602752168353e+01 9.010099574797469586e+02
7.115087359211480589e+01 9.493662093981894259e+02
7.839656707150219006e+01 1.044217811741941659e+03
7.674275857290123781e+01 9.778937012700505420e+02
7.079641673919479672e+01 1.006443398962405126e+03
7.688059112413523621e+01 1.025276307812684763e+03
6.860336595278052130e+01 9.936498731508953597e+02
7.706224390067649210e+01 1.045405407245795232e+03
7.287356253013693674e+01 1.092739127843106871e+03
7.324665190418193106e+01 1.007413074483447645e+03
7.615918800834796798e+01 1.140048328107712905e+03
7.550784726903550848e+01 1.079438809327275067e+03
7.076633222772947818e+01 1.146316000708611455e+03
7.574941055941638979e+01 1.004091829525738603e+03
7.076633222772947818e+01 1.146316000708611455e+03
7.449904184280121910e+01 1.034733918539480328e+03
7.726660847412968280e+01 1.044423484071466419e+03
7.343416938807430938e+01 8.445265013297726000e+02
7.213593695394835947e+01 9.476099387386534545e+02
7.564433635999461103e+01 9.978243688234272213e+02
7.569650493801252367e+01 1.161245612747863561e+03
7.461309342422046598e+01 9.305830658311276693e+02
7.591876623512931133e+01 9.046884863956008758e+02
7.630510999382198634e+01 8.780128643806725677e+02
7.267102508158946250e+01 8.872100720809536369e+02
7.700703760400202214e+01 1.284099550599328722e+03
7.459062511451573130e+01 1.075388754642081039e+03
7.727744582536168139e+01 1.128594147206539901e+03
7.824168255369571057e+01 9.936984442756750013e+02
7.631938494733770995e+01 1.027089013761480146e+03
7.359083097059398426e+01 1.043378838072243980e+03
7.580060362137922425e+01 9.014346359070582366e+02
7.397309838613797695e+01 9.343874080234975281e+02
7.261453653268408459e+01 9.189097130813888725e+02
7.475259713073991463e+01 1.246540833874043074e+03
7.376392680131220914e+01 1.067457599538727891e+03
7.253652413975170532e+01 7.867495105218073377e+02
7.731566999240189375e+01 1.044272325040952410e+03
7.773037494495599731e+01 1.063799387049995630e+03
7.731483894822602565e+01 9.883841062908416006e+02
7.487442367338690019e+01 9.447314981898011865e+02
7.711173797787023432e+01 1.132651005727622305e+03
7.689792210181164478e+01 8.145234697416459539e+02
7.961041556815467857e+01 1.063280612903707151e+03
7.412592466218437437e+01 1.032347777083140272e+03
7.838433302506038558e+01 1.100960673476112333e+03
7.806975865063283493e+01 1.048826589686824263e+03
7.254854715734079207e+01 8.822666334137976492e+02
7.202191391511550478e+01 9.348898550905822731e+02
7.634505197640092433e+01 1.002349405406467326e+03
7.493258225377684312e+01 1.248307098310397350e+03
7.351880378947082306e+01 1.138589678021859072e+03
7.513389327009645058e+01 9.146243345997590950e+02
7.841707842963586472e+01 1.120961705414690641e+03
7.927880149527230458e+01 1.203851301303732726e+03
7.241878514070393180e+01 9.697664731099720257e+02
7.895222254397374684e+01 9.476245685614999275e+02
7.513278425753600231e+01 9.681332920371228283e+02
7.569628176079365289e+01 1.061354904032077229e+03
7.062389575459073399e+01 1.008305012011096892e+03
7.452281965785743978e+01 1.109390768931558796e+03
7.472966914981640230e+01 1.024192307652293039e+03
7.459645511963293529e+01 8.832500294083839663e+02
7.333470097983445157e+01 1.080999156382740011e+03
7.775961144142985404e+01 9.370408399944183202e+02
7.311939222782309855e+01 9.416040547559940705e+02
7.465907354868359391e+01 1.090349182167711888e+03
7.850523713369031498e+01 1.039852387931121939e+03
7.544620762390277946e+01 1.161173596182840811e+03
7.267023559851446635e+01 9.255735326300684847e+02
7.822339201875220738e+01 9.255472630066537931e+02
7.458518854090610262e+01 1.149011502207087915e+03
7.564792496538423450e+01 1.020282962442087751e+03
7.380366348584027492e+01 1.121954479477352606e+03
7.908439731125338312e+01 9.924731419755530624e+02
7.498029161167413292e+01 1.031687862769422509e+03
7.452281965785743978e+01 1.109390768931558796e+03
7.827608183099681582e+01 1.409210166731015079e+03
7.646952693526988298e+01 1.181981746338330368e+03
7.181967968179617401e+01 9.420703332586199394e+02
7.776843388046445682e+01 9.281572776732140255e+02
7.869160373789284790e+01 1.079819476352060974e+03
7.521040229043397574e+01 8.346057089887050324e+02
7.547184555714247267e+01 9.938735223036022717e+02
7.508840361570644006e+01 1.203960429937705157e+03
7.376888557329897367e+01 1.059588434394736169e+03
7.391775031080845793e+01 1.118976258970718391e+03
7.320745903894487583e+01 1.074786460684505528e+03
7.672522621101187212e+01 9.437137378059428556e+02
7.297178463314364194e+01 1.038910790258248426e+03
7.404514179737519441e+01 8.129284230445048252e+02
7.334934518699907358e+01 1.025547295309668243e+03
7.942376607897077179e+01 1.005095059191916675e+03
7.090784964174524418e+01 9.691300512991940650e+02
7.682222215492508610e+01 9.619230401042295853e+02
7.537615151030601623e+01 1.063197006532755040e+03
7.117463176097942323e+01 9.818018618840167164e+02
7.466335928869607130e+01 9.680558716380994611e+02
7.793179945422669164e+01 9.935147171024977979e+02
7.762750987457327767e+01 1.226958959129133746e+03
7.773037494495599731e+01 1.063799387049995630e+03
7.741402724480353470e+01 1.236215122589267594e+03
7.795529317417553727e+01 1.190759898773209898e+03
7.152880365191205669e+01 1.001277106668003739e+03
7.598248910073098727e+01 1.002949461098670440e+03
7.471095648288593338e+01 9.412637359632632297e+02
7.490591011220060125e+01 8.341064616214156331e+02
7.638901336232532913e+01 1.021908325617186392e+03
7.335153348231087023e+01 8.961784982686425565e+02
7.462856033106233156e+01 9.185514379866622221e+02
7.679864720582634163e+01 1.113971718330277781e+03
7.521277538829892251e+01 1.005389847044132807e+03
7.419613421078966553e+01 1.052829865878118653e+03
7.706501092079739124e+01 1.045965302490895965e+03
7.386042775488499501e+01 7.620231100198036529e+02
7.249744193539231674e+01 1.217010481449221061e+03
7.645776706975625814e+01 1.128071720361436064e+03
7.428540793409274556e+01 8.725316100241105914e+02
7.838433302506038558e+01 1.100960673476112333e+03
7.314317778332161879e+01 9.317839019902880864e+02
7.607706866444384275e+01 8.488485020798790401e+02
7.362210633394334991e+01 8.843538603105218954e+02
7.601464023576576778e+01 9.503617253654463184e+02
7.574488386066008161e+01 8.443058751436368539e+02
7.456765236536072905e+01 1.077280235144293783e+03
6.932981910302964934e+01 8.933145514993974530e+02
7.092589028579067190e+01 9.820470727496696099e+02
7.605063278374026936e+01 8.915504129821429160e+02
7.399735533638033758e+01 1.001229266941258743e+03
7.383286731828835059e+01 1.070211737608826752e+03
7.425735929421534820e+01 1.137322544198037576e+03
7.262614235269275298e+01 1.053001158554774975e+03
7.577424848533038926e+01 9.665097878403111054e+02
7.531696256073149698e+01 1.217077634437177494e+03
7.696005727643753858e+01 1.014809476992938357e+03
7.533933978170318824e+01 1.168854336569896077e+03
7.839656707150219006e+01 1.044217811741941659e+03
7.813451625479569884e+01 8.681363259323278498e+02
7.320745903894487583e+01 1.074786460684505528e+03
7.258317275223424758e+01 9.969606738311958907e+02
7.775961144142985404e+01 9.370408399944183202e+02
7.772563093285972968e+01 9.062450615059843813e+02
8.012812246441157527e+01 1.039029300610402970e+03
7.726660847412968280e+01 1.044423484071466419e+03
7.154527621119399328e+01 1.018004650981296663e+03
7.305979777274670539e+01 9.044165496068739003e+02
7.567887508531813978e+01 1.145303527078144953e+03
7.512639582927160120e+01 9.458591860300408598e+02
7.596959706097953813e+01 8.600038702428893203e+02
7.500212875141890834e+01 1.146772020033225317e+03
7.336030854125513656e+01 9.920536755622257488e+02
7.327638433588857936e+01 9.977034182688512374e+02
7.454538051293809531e+01 9.431692192462787716e+02
7.245914228625201758e+01 1.057537687737295983e+03
7.600540584838741154e+01 8.569549997212055814e+02
7.633585242286129358e+01 9.553478632883519595e+02
7.213607990151135141e+01 9.876446146814956819e+02
7.601593054386384551e+01 9.754241378247447756e+02
7.718816930643738772e+01 9.691611250551547982e+02
7.057117596910438806e+01 9.229401881481746841e+02
7.534545935253467519e+01 1.261500329850535309e+03
7.420206215335601030e+01 9.670715673066340514e+02
7.215969783883804212e+01 1.028156259114843124e+03
7.660275533191233421e+01 8.813600185868473318e+02
7.276750437902137492e+01 9.568287682377429064e+02
7.933642247097645850e+01 1.370688033342510835e+03
7.350931702822228431e+01 1.087392695217223491e+03
8.011291283917809380e+01 1.031611781871082258e+03
7.374543324968125546e+01 9.699276185705136868e+02
7.601101883609685217e+01 9.990919912100838474e+02
7.684110869119001563e+01 9.441985876587006032e+02
7.805902489072853712e+01 1.010518712809195563e+03
7.351880378947082306e+01 1.138589678021859072e+03
7.371951587138801187e+01 9.761428998195692657e+02
7.728916857921285555e+01 8.984792865737390457e+02
7.467437442478396292e+01 9.372468313239439794e+02
7.388885383155005115e+01 9.977799809110183560e+02
7.674275857290123781e+01 9.778937012700505420e+02
7.417224569010087976e+01 8.932428067268256200e+02
7.326329198575324142e+01 1.028003921354060822e+03
7.435734679929888102e+01 9.406605007154565783e+02
7.703895537528885029e+01 1.038498324817983530e+03
7.515456187482639905e+01 1.040188855672301088e+03
7.476003272996169358e+01 9.528206238240238690e+02
7.482399093342155538e+01 1.093935633070906533e+03
7.333094665970993731e+01 8.815888616876633250e+02
7.914935256559019194e+01 1.013690612509252560e+03
7.643404959430066015e+01 8.406558147230290388e+02
7.413249516656472338e+01 1.070505206754239907e+03
7.483772636155129021e+01 1.024583998438975414e+03
7.105368407397041608e+01 9.192288891288985724e+02
7.744068254254517569e+01 1.167094848664462916e+03
7.222780374219679800e+01 7.896566532575693600e+02
7.199154577897860463e+01 9.767769151439811139e+02
7.658950064054148754e+01 9.701611618603928946e+02
7.560083235846869343e+01 9.031705032591471536e+02
7.777063431774344338e+01 9.159636699114516887e+02
7.635230513679448450e+01 9.241027481164281880e+02
7.850523713369031498e+01 1.039852387931121939e+03
7.200753748598299353e+01 9.410315412412298883e+02
7.376304013577630769e+01 9.451232139762917086e+02
7.327561718149496528e+01 9.525979906864081386e+02
7.765145415021872566e+01 1.007296029653673145e+03
7.885659036329781202e+01 1.049089402304050736e+03
6.904025633474854828e+01 1.148890458661086996e+03
7.567887508531813978e+01 1.145303527078144953e+03
7.202191391511550478e+01 9.348898550905822731e+02
7.503744323475734745e+01 8.726746638345769043e+02
7.599467950289076157e+01 1.096087921064768580e+03
7.308793276420956886e+01 1.074746573537397580e+03
7.744068050250903923e+01 1.269675422232189476e+03
7.553707465558402134e+01 8.592156284768677779e+02
7.829884211071811251e+01 9.994066904096345070e+02
7.359794718986361772e+01 1.057976243349212154e+03
7.566412985400573632e+01 1.226132718873617478e+03
7.209678874560520967e+01 9.309792830264451595e+02
7.576251452388970620e+01 1.040926951222346815e+03
7.508658364795357443e+01 9.259708671807063638e+02
7.379705044714458495e+01 9.377945827157010399e+02
7.275018846935005001e+01 1.110800750592882423e+03
7.548259346922493762e+01 9.117434182057724001e+02
7.382255424482454487e+01 9.196643022424634637e+02
7.579842398074529797e+01 9.290367288156718359e+02
7.576003244588126506e+01 9.534554397927146283e+02
7.539765815456451037e+01 8.375139177022729200e+02
7.495382967455176981e+01 9.916284360689537607e+02
7.776843388046445682e+01 9.281572776732140255e+02
7.424301600907935494e+01 1.246112897785416408e+03
7.776857611610185472e+01 1.036779916691580638e+03
7.671533694166588191e+01 1.049334943121543347e+03
7.904622348497737505e+01 1.123994022806009525e+03
7.456670700167958898e+01 8.380455612467793571e+02
7.405024144250627671e+01 1.079975705196040508e+03
7.294985467820688996e+01 8.986673986889188654e+02
7.718666184865114133e+01 1.006106338264220199e+03
6.965212035896486498e+01 1.202101284376784179e+03
7.849697058043108200e+01 1.220906980853439336e+03
7.474096758613420377e+01 1.030446856946255139e+03
7.567799805221376630e+01 8.753273745103306283e+02
7.299898114416743056e+01 1.260174914708109554e+03
7.262261037385613349e+01 9.331889147824612110e+02
7.437871184919922030e+01 9.954294151827504038e+02
7.257448391705447932e+01 1.134700557422451084e+03
7.714970179013312190e+01 1.097877942368977983e+03
7.607991421430145351e+01 1.016510500077887173e+03
7.346005908633657100e+01 1.120489000657689303e+03
7.581907724606151078e+01 9.677782558758245841e+02
7.507678560361260622e+01 1.300643397906675318e+03
7.126510766467174562e+01 8.768814549299833061e+02
7.207447400619359712e+01 9.872128112615757800e+02
7.727473523132869104e+01 1.103093370864277631e+03
7.335153348231087023e+01 8.961784982686425565e+02
7.683041176851919829e+01 8.849657261670872685e+02
7.548387585468563543e+01 9.155823713623418598e+02
7.466858494147757597e+01 9.008445825486691092e+02
7.615137461561440091e+01 1.127933445099093205e+03
7.467562105395226979e+01 1.080260243526826798e+03
7.117463176097942323e+01 9.818018618840167164e+02
7.968097656642152060e+01 1.061400840367380169e+03
7.090784964174524418e+01 9.691300512991940650e+02
7.382998960884043527e+01 1.062134249878148239e+03
7.566656816817130959e+01 1.156112361225498489e+03
7.888988557473261665e+01 9.435962094423615554e+02
7.853893734002031124e+01 1.112471226081476971e+03
7.803633029897011397e+01 9.860360093313686320e+02
7.467438002678909470e+01 9.589593081005685917e+02
7.788149624369521007e+01 9.919717060657443426e+02
6.967555247254782103e+01 1.220180948544811145e+03
7.710761990946552658e+01 1.137152087659040262e+03
7.587768467261956573e+01 1.080451435489489086e+03
7.503275206604092773e+01 9.323231073907495556e+02
7.153157562571827555e+01 1.013979254891276696e+03
7.269413858214846869e+01 1.117101502447516395e+03
7.562012098573332253e+01 1.280868206767622723e+03
7.640424047501821292e+01 9.637272159379307368e+02
7.463235618807742355e+01 1.109980389653113889e+03
7.449462493265586716e+01 1.012212219948845359e+03
7.978697725351217684e+01 9.699217563756311620e+02
7.385296582172986746e+01 7.626649875218280386e+02
7.569628176079365289e+01 1.061354904032077229e+03
7.038519855813522952e+01 1.031056294124453871e+03
7.762307883554844068e+01 8.688383131914018804e+02
7.659644461896994017e+01 1.033680806716611414e+03
7.347222604077853703e+01 1.109116365841280867e+03
7.333272455306818927e+01 1.024478215802725117e+03
7.243045010878081769e+01 9.157043466770752502e+02
7.496722127030362515e+01 9.275317229577638045e+02
7.460128538584639557e+01 1.019248863104008592e+03
7.777063431774344338e+01 9.159636699114516887e+02
7.005879313482279258e+01 1.063958021275907640e+03
7.479101600904405700e+01 1.072555243684754259e+03
7.023657309066096843e+01 9.597779710533623074e+02
6.840751440155806051e+01 1.164679257387450662e+03
7.256330752717303767e+01 1.007124191037383184e+03
7.920019070296021368e+01 1.039481083882636085e+03
7.239316357723697593e+01 9.752311203686973613e+02
7.421125319581489066e+01 1.074488875442589688e+03
7.489948583532353155e+01 9.691199400097406169e+02
7.766862155379783417e+01 1.002444042183152874e+03
7.501767000167451727e+01 9.693164423888722467e+02
7.366376076756161240e+01 1.129084259697712241e+03
7.456654805896464211e+01 9.640838232681143154e+02
7.847973710580257034e+01 1.035350512285422610e+03
7.450754062239064979e+01 1.330604176580687863e+03
7.934700587654677406e+01 1.160979215636849403e+03
7.017521770928325964e+01 9.682204594580634875e+02
7.476690934622949669e+01 1.149750052616994026e+03
7.697967699944686615e+01 1.066304011158121284e+03
7.728252365158127191e+01 9.791637806796054520e+02
7.536546305936946055e+01 9.980771529755797928e+02
7.590257833982445845e+01 1.160866201581329506e+03
7.788267140104144914e+01 1.135021516017777458e+03
7.557496451607873666e+01 9.487141082205745306e+02
7.642161471708418219e+01 1.010828027452493870e+03
7.665275873460139167e+01 1.071705672907616645e+03
7.511247309363618285e+01 1.023732093848039426e+03
7.372677764046258631e+01 9.329995334949586550e+02
7.183483465217528874e+01 1.097750886878984602e+03
7.660331866030031733e+01 9.997591454279560139e+02
7.572025511515150242e+01 1.049602998874792547e+03
7.528674949729337129e+01 9.415566675979908950e+02
7.885683238604372036e+01 1.211316904989645764e+03
7.806251512905495815e+01 8.427715371574162191e+02
7.559947748470719375e+01 9.105375701884580621e+02
7.191510726093669348e+01 1.048008658522268888e+03
7.683280960360578149e+01 8.767156349066868870e+02
7.326392624610122084e+01 1.079035177033429363e+03
7.804755291286551255e+01 1.047470642467172638e+03
7.543598248270950535e+01 8.477632463469277582e+02
7.176427487351772072e+01 9.828276964205715558e+02
7.275018846935005001e+01 1.110800750592882423e+03
7.376392680131220914e+01 1.067457599538727891e+03
7.377037363450581609e+01 1.135587066005698489e+03
7.630510999382198634e+01 8.780128643806725677e+02
7.355134615564597311e+01 8.863387936635105007e+02
7.567799805221376630e+01 8.753273745103306283e+02
7.191047684980709676e+01 1.090658191315288377e+03
7.458041732961271464e+01 8.500298021660867107e+02
7.765541064227694790e+01 9.375643002022617338e+02
7.760046234185523417e+01 1.054878302326674202e+03
7.382998960884043527e+01 1.062134249878148239e+03
7.650433434110031783e+01 1.075807139062049600e+03
7.166286887461473043e+01 1.149924251829675995e+03
7.558011059402774379e+01 1.122487470907246006e+03
7.278114112003436276e+01 1.000451776045550901e+03
7.152197099092178689e+01 1.083738719355018475e+03
7.175211163762233468e+01 9.873667812371826358e+02
7.208498469603406988e+01 9.639139815740796848e+02
7.821368740810304132e+01 9.598086660408658872e+02
7.590257833982445845e+01 1.160866201581329506e+03
7.152313235618049703e+01 9.287424414644866602e+02
7.029773232614203948e+01 1.075163042704488362e+03
7.215228251166554685e+01 1.156491999026898384e+03
7.693971356933369066e+01 1.149420696572920178e+03
7.337327199552498769e+01 1.029318447250260078e+03
7.089725134966499809e+01 1.455968459307107423e+03
7.055726381184072693e+01 1.166356116322138405e+03
7.847973710580257034e+01 1.035350512285422610e+03
7.318389682259434892e+01 1.103425488261914779e+03
7.110152804175181984e+01 8.982683094964919519e+02
6.911749901649392314e+01 1.324396433748046320e+03
7.659759510033602226e+01 9.333641118937541705e+02
7.468573361431390367e+01 8.557300154604132558e+02
7.327851624377285589e+01 1.071668583456387296e+03
7.596959706097953813e+01 8.600038702428893203e+02
7.297867812099804041e+01 1.142199379446206422e+03
7.355990253377311205e+01 8.586966719474552292e+02
7.908752349423166095e+01 8.822266255647166417e+02
7.316837084251814360e+01 1.089078731066021192e+03
