C sigma mu1 mu2 a1 a2 W lam0
1.749399416786935717e+02 2.952383353815621447e+00 1.211310772653149797e+03 1.214590902905893017e+03 2.471803973803170891e+02 3.901806468764316946e+02 3.643313460269518078e+00 1.213318807746268703e+03
2.112029665344863361e+02 1.095065018809673996e+00 1.215932947779359893e+03 1.218232366425018881e+03 2.437381699928198202e+02 3.588909693172925586e+02 2.853317589228614892e+00 1.217302348182983906e+03
1.294257254140020734e+02 1.896449660153489702e+00 1.212777375656602089e+03 1.217943140105493285e+03 1.621157756407716590e+02 5.423488298334797264e+01 1.671620212535532612e+00 1.214072331873453322e+03
1.166473385797356741e+02 1.515142128886019512e-01 1.212763008680114581e+03 1.214187951409550124e+03 2.102860440491225447e+01 1.661235208462767901e+02 1.604426877885936298e+00 1.214027843385573760e+03
2.906688376368617810e+02 1.649563592986761806e+00 1.215466598783079235e+03 1.217378596931459242e+03 3.808466501753420630e+01 2.160609242669832781e+02 8.743475611308100248e-01 1.217092076873408359e+03
1.359805295668701888e+02 1.170831685040206738e+00 1.212329176440192441e+03 1.216549509519850517e+03 1.872159089560057055e+02 8.712708757167155227e+01 2.017516753328759016e+00 1.213669488875599882e+03
2.138605923893157126e+02 2.849980204317130728e+00 1.212531642239855728e+03 1.216755764248464857e+03 1.870250374120087429e+02 3.720545054633068958e+02 2.614224231912520846e+00 1.215342697741631355e+03
2.856309980397106756e+02 2.138116330252856301e+00 1.214663787995624944e+03 1.219381890701985867e+03 2.015742696180477083e+02 2.452978077533207681e+02 1.564508335713761689e+00 1.217253657242844838e+03
2.553713569208882461e+02 1.796931843572031395e+00 1.212762773844646517e+03 1.217115905878576086e+03 1.626190857912278034e+02 1.283944662271928792e+02 1.139570058002135511e+00 1.214683365033738255e+03
1.368760909155628553e+02 1.605184700246546692e+00 1.215605732838569111e+03 1.216316900327238500e+03 3.914192753999558931e+02 1.865298610728198696e+02 4.222425791143504803e+00 1.215835258179969742e+03
1.768768273053198072e+02 1.066608250526092982e+00 1.212229286905912431e+03 1.213143258984259091e+03 2.557971139145180928e+02 3.158954532291974715e+02 3.232150733667762843e+00 1.212734312929550697e+03
2.003190578208748889e+02 2.035191755023060711e+00 1.214028428993635316e+03 1.215486435753452042e+03 2.548722817823956177e+02 3.129083353932372802e+02 2.834381428068325715e+00 1.214831947913452723e+03
2.094362553129294895e+02 9.693945887110184678e-01 1.212720437627265710e+03 1.214012100172852115e+03 1.341555069309189037e+02 1.295621299497140626e+02 1.259178533757676854e+00 1.213355019950093492e+03
1.512106398408836014e+02 2.152006193465008099e-01 1.211029370547198823e+03 1.215766574446057803e+03 2.068157728512831284e+02 2.574533850786702374e+02 3.070347155587040522e+00 1.213656314764228000e+03
2.921240200177371662e+02 8.266408854252416116e-01 1.212958482631591096e+03 1.217976822163068618e+03 3.462354928686184508e+01 2.715736163006773722e+02 1.048175242723784040e+00 1.217409368425301864e+03
2.306578131335370188e+02 9.153201570252788022e-01 1.214271904681056867e+03 1.217356921395284871e+03 1.617176684836822176e+02 3.128570047858843850e+02 2.057483623998534572e+00 1.216305660680462324e+03
2.608211317005710725e+02 2.857203317753393534e+00 1.212528384200431901e+03 1.215919738534738372e+03 6.142113914469518221e+01 1.231289079030907061e+02 7.075732163437346012e-01 1.214791042824341503e+03
1.339851101089585086e+02 1.683801358793391989e+00 1.215587883676991169e+03 1.216788869806968705e+03 2.982904167469895285e+01 3.953097738649843222e+02 3.173030310561782752e+00 1.216704604940971194e+03
1.883423122440194106e+02 2.143147588987111885e+00 1.215182867537873790e+03 1.219191771165904584e+03 1.375486006248868591e+02 1.788444059194252418e+02 1.679882777133945959e+00 1.217448941606874769e+03
2.515305281257877539e+02 7.055559802897274357e-01 1.213627707581730874e+03 1.218235935947630196e+03 5.454133163417900221e+01 3.339063300965688654e+02 1.544336047895106034e+00 1.217588901774659007e+03
1.368556855917501878e+02 1.538377003958373845e-01 1.213093556364575988e+03 1.216200436555846409e+03 1.175436822942623749e+01 8.752247116644240066e+01 7.254126050123937963e-01 1.215832582240226202e+03
2.292042490569288304e+02 2.194738837894564476e+00 1.214484670925606679e+03 1.219981011346794730e+03 1.806708520864233378e+02 1.106229196821061151e+02 1.270891673985411474e+00 1.216571983748215871e+03
1.116212294121939976e+02 2.557826090147194975e+00 1.212797767906455647e+03 1.216425484406274563e+03 1.918733371104954415e+02 6.002314171328762171e+01 2.256707618705593443e+00 1.213662198177895107e+03
1.551909190705262631e+02 9.656495236058726395e-01 1.216239021891949278e+03 1.216970233981614911e+03 3.166829789204690542e+02 3.675115313711129374e+02 4.408727742508251168e+00 1.216631788672138100e+03
2.004392296246106184e+02 1.895296516025088529e+00 1.215836805805570521e+03 1.219654314006294044e+03 3.580204681768546493e+02 2.232303352778725980e+01 1.897550207197274075e+00 1.216060862120915544e+03
2.461427777531660297e+02 2.903965284976778305e-01 1.211404457590991342e+03 1.217252537162866474e+03 9.288714247041029637e+01 3.971458474150586540e+02 1.990848540666417588e+00 1.216144017100782321e+03
2.944778635227337418e+02 1.816047546134818447e+00 1.210694334299800857e+03 1.214599152173954508e+03 2.032330152854433436e+02 2.423375658319848469e-01 6.909699439447576363e-01 1.210698984907578961e+03
1.591080453231865590e+02 5.469296694857399554e-01 1.215157008666778665e+03 1.216806813499014652e+03 3.778794424418385915e+02 1.639295564862614896e+01 2.478016729384130201e+00 1.215225603824783093e+03
1.324091949470777081e+02 2.995399631205119206e+00 1.217878809407111476e+03 1.217943611353224696e+03 2.035594542334113157e+02 3.927251963245805655e+01 1.833950987791491904e+00 1.217889289640255811e+03
1.097441750290700355e+02 2.879189939941573684e+00 1.213581622245907056e+03 1.217615145146977284e+03 3.732481370752293515e+02 3.918019041361484369e+02 6.971213196588560201e+00 1.215647293597958424e+03
1.802576123152038576e+02 9.849736422364914201e-01 1.215407383195559987e+03 1.216946366603870274e+03 3.948594517617153770e+02 8.602756722692728175e+00 2.238253371396609737e+00 1.215440197916700072e+03
1.971494730641524029e+02 2.860191086351342449e+00 1.212190780465844682e+03 1.213331540451979436e+03 1.794748883126603687e+02 2.819853206012924716e+02 2.340661639829966667e+00 1.212887866724216565e+03
1.398179607837684841e+02 2.409306019463127502e+00 1.211729193545168073e+03 1.213733078986426790e+03 1.308809610847926024e+02 3.540430578154956720e+02 3.468252692157582029e+00 1.213192230436481850e+03
1.601803809890291177e+02 1.693449249387255495e+00 1.210186373315605806e+03 1.218457137470326870e+03 1.501915943467727743e+02 1.170125929488309566e+02 1.668145534713797229e+00 1.213808261015821699e+03
1.471030500205071121e+02 2.674797987195939974e+00 1.213318627853520184e+03 1.219341062198169311e+03 2.653504472839384221e+02 3.243296162375196445e+02 4.008618879345145380e+00 1.216631023745202810e+03
2.692764337030419597e+02 2.906093116311317726e+00 1.215936291040489095e+03 1.217890154389427380e+03 4.574344116483399603e+01 3.190713935359288200e+01 2.883675316498729990e-01 1.216739146469723892e+03
1.288015240040105027e+02 1.805646210693073739e+00 1.212937246618816289e+03 1.219245436316835367e+03 1.140562269681761904e+02 2.266472868406879684e+02 2.645182317860273358e+00 1.217133663802627552e+03
2.902108693099998504e+02 1.717387793785683792e-01 1.212472897416077330e+03 1.217758313050374909e+03 2.241844119452227062e+02 2.721354735239915499e+02 1.710204330558863894e+00 1.215370925741198789e+03
1.043651524976868359e+02 2.938558096657942098e+00 1.212907204977084348e+03 1.218602702101115710e+03 4.336042454528143963e+00 3.244942254509516033e+02 3.150766899064014304e+00 1.218527599777090700e+03
2.783686862669667903e+02 9.943873557652763706e-01 1.213405553198861526e+03 1.213852243005788750e+03 1.649668547805711967e+02 4.669662924127679560e+01 7.603710275761913495e-01 1.213504100704097709e+03
2.038597709156757105e+02 1.201863384788310674e+00 1.212862617132939931e+03 1.216726135635577066e+03 1.672313748799882092e+02 6.912816420149093233e+01 1.159422175448468373e+00 1.213992581857374944e+03
1.723418748341961759e+02 1.725824578502514806e+00 1.214510841711777402e+03 1.216079261064840694e+03 2.133099789787789859e+02 1.708903437777260592e+02 2.229291767460056750e+00 1.215208466639600601e+03
2.239309992712566100e+02 1.127113472052833743e+00 1.210499408574589779e+03 1.210822900165137980e+03 5.794738375705863120e+01 3.970525675871791123e+02 2.031875679673442736e+00 1.210781701278667242e+03
2.554605433968011425e+02 1.998196160778368258e+00 1.218729233761586329e+03 1.219690310034397044e+03 8.973947474854746531e+01 3.891654399721086861e+02 1.874672731658539870e+00 1.219510219003245993e+03
2.310980209021450094e+02 1.104391823688869678e+00 1.211926280206269439e+03 1.214039640419140369e+03 3.047563318491679638e+02 4.751183745321232266e+01 1.524323609207985930e+00 1.212211317673926033e+03
1.784143986406415650e+02 2.013728282932998881e-01 1.215863149689766033e+03 1.216624355060880134e+03 2.444838163891335512e+02 7.959112060800417510e+01 1.816416945416398310e+00 1.216050097773629432e+03
2.583899261374677963e+02 2.653319626822386201e+00 1.210843245176104801e+03 1.214778050011514551e+03 1.639105453506097376e+02 3.133675766190253853e+02 1.847123566712562504e+00 1.213426728891328594e+03
1.169586281354284125e+02 2.608844925203602561e+00 1.213998222270850647e+03 1.217038998286830520e+03 2.786260799911390222e+02 2.506481707675841903e+02 4.525311720875071941e+00 1.215438241211932109e+03
2.352736654743141003e+02 1.339796621010628463e+00 1.211857363188849376e+03 1.212830967462516583e+03 2.628328054214421172e+02 3.240709084223768741e+02 2.494557615110110760e+00 1.212394958733005751e+03
1.719027185989271231e+02 1.754418448247133666e-01 1.212179742975106592e+03 1.218657574881259961e+03 1.654163821427938785e+01 2.279010435029277062e+02 1.421982640585957025e+00 1.218219214644611611e+03
1.480304486603245948e+02 2.633367525253406782e+00 1.218512982074844786e+03 1.219654509320770558e+03 2.338484315357506489e+02 3.602997767843022530e+02 4.013689167986002282e+00 1.219205220149690149e+03
2.514280237005252161e+02 1.738320632398124621e+00 1.210737477384434669e+03 1.215375903989371636e+03 5.957929427162888913e+01 8.442547421111031269e+01 5.727474859932981666e-01 1.213456841262737044e+03
1.464595932574995629e+02 1.624817193762162215e-01 1.210783434693293884e+03 1.218561347549447873e+03 3.150656094754342575e+02 4.147380635722144149e+01 2.434387587065068193e+00 1.211688186418726900e+03
2.542226983673928373e+02 2.843610533364786086e+00 1.212929308439931674e+03 1.213751658114863176e+03 9.272504451164577688e+01 5.403406441028479890e+01 5.772856234490910676e-01 1.213232082800102035e+03
2.597964061167078853e+02 2.420710313357863797e+00 1.216637000286374359e+03 1.217693870799703518e+03 1.734702132964672217e+02 2.746123811181128076e+02 1.724745161460350173e+00 1.217284715086762617e+03
2.952981153678571218e+02 1.546340908098350786e+00 1.210595168836889798e+03 1.218657249584487317e+03 2.390007115441768235e+02 2.819950426631455684e+02 1.764304365973722755e+00 1.214958864291244254e+03
1.616820257454346859e+02 4.605627351406839098e-01 1.213175540987187787e+03 1.216048425895320406e+03 3.108050503532023754e+02 5.141197014028553269e+01 2.240304813249877292e+00 1.213583309437472735e+03
1.407706131027183574e+02 6.293382089797305845e-01 1.210908337947365908e+03 1.219792104158011171e+03 1.088978096206480188e+02 3.179605508289511704e+02 3.032297374013186886e+00 1.217525725492024094e+03
1.910560200323813547e+02 2.305847155875363264e+00 1.210058175951262911e+03 1.210521802467005955e+03 3.226106126732158259e+02 2.065390246568141919e+01 1.796669453706398079e+00 1.210086071921904477e+03
2.410992693719234410e+02 3.258352550986247653e-01 1.210628818604694516e+03 1.214147426595277693e+03 1.111129168729062826e+02 3.097654057111341785e+02 1.745664031585210108e+00 1.213218505393621172e+03
1.434886369022832184e+02 1.943695325548239428e+00 1.217406871957041176e+03 1.218401033070902031e+03 3.553929798426236175e+02 2.082660634524895897e+02 3.928248643681583108e+00 1.217774203988850786e+03
2.507971966925868514e+02 1.701250686743904783e+00 1.212298976157678453e+03 1.212747046036735128e+03 3.526306266627890977e+02 2.180373874819030959e+02 2.275416239377607841e+00 1.212470171990312110e+03
1.087669798884503933e+02 2.895780478712541406e+00 1.218962647684479407e+03 1.218989808116526774e+03 8.298448869840689213e+01 3.201179296764075843e+02 3.706110244011827870e+00 1.218984216747029677e+03
1.205296466429531961e+02 1.960486467732294846e+00 1.212512541562335855e+03 1.215934096010712892e+03 1.519547285021643859e+02 3.165312330652782862e+02 3.886894010029298130e+00 1.214824305280764293e+03
1.150272168369071579e+02 5.456141197952828481e-01 1.212132399150116044e+03 1.217795529436424204e+03 2.630040289174645523e+02 3.839967798493744340e+02 5.624762787090619831e+00 1.215493482728905519e+03
2.378179997212933472e+02 1.886678877465269855e+00 1.214882752549657198e+03 1.214941862569782188e+03 1.157476773185668719e+02 2.778742661645144949e+02 1.655139408894111375e+00 1.214924480796105627e+03
1.607808495296760327e+02 2.173454995127645173e+00 1.216336481787977846e+03 1.219546784234964207e+03 2.699653090229317627e+02 3.580149911070276403e+02 3.905815288120183304e+00 1.218166692706649656e+03
1.942960923786533272e+02 1.214909191581553527e+00 1.211312848922032572e+03 1.218896997196933171e+03 3.597135063077848258e+02 7.996779864046517616e+01 2.262944661240939848e+00 1.212692229021393587e+03
2.071192337265006245e+02 1.521503508168787100e+00 1.216313471644256424e+03 1.217215320047340583e+03 3.052105453166804523e+02 5.330048212280274100e+01 1.730940294578794614e+00 1.216447551075590354e+03
1.097068634137508383e+02 2.086574189468294094e+00 1.210284801560539790e+03 1.216435639584716910e+03 1.032320442719792339e+02 8.637215878184233020e+01 1.728280229275575453e+00 1.213086749776396800e+03
2.089000828064485518e+02 2.851208877887157378e+00 1.217209968259212701e+03 1.217458362786642738e+03 1.576214650576153247e+02 1.694326028991132773e+02 1.565600470631468566e+00 1.217338650747681186e+03
2.743941337239596123e+02 2.062721307827602157e-01 1.210241751673476983e+03 1.214042758087232642e+03 1.523845480952172409e+02 1.744949741553940896e+02 1.191277371036845834e+00 1.212270806633439634e+03
2.414142504359033410e+02 8.511712659432529859e-01 1.218818344555645808e+03 1.219700184658650187e+03 3.569573320400023135e+02 3.314155383414906169e+02 2.851417715145441623e+00 1.219242904449045454e+03
1.849711061601871620e+02 3.635723431298132358e-01 1.216253161863265404e+03 1.217182556881089113e+03 9.549075124987052732e+01 1.046205080744491625e+02 1.081851449550293331e+00 1.216739060454353648e+03
1.730741810443022359e+02 1.091618291995446466e+00 1.218042255480586618e+03 1.218613358934836697e+03 3.510219894917821648e+02 2.849698630334495419e+02 3.674677809756241142e+00 1.218298150697623669e+03
2.418339767137686067e+02 2.343858095950495546e+00 1.217666748569801939e+03 1.219621387806131679e+03 1.869514032002661708e+01 3.103331904726096582e+02 1.360554605534480821e+00 1.219510326686531016e+03
2.765323171175878088e+02 1.420218648856796717e+00 1.215747388552512803e+03 1.219956297828784500e+03 4.985457051719284038e+01 2.709438597207474118e+02 1.160075732130539716e+00 1.219302200599696562e+03
1.489165485456663021e+02 2.233029528793063267e+00 1.210402032809647835e+03 1.213033628517104944e+03 3.640704979449544680e+02 1.859579648265388698e+02 3.693534856556410340e+00 1.211291743461236820e+03
2.646038054111776319e+02 7.551975768774122910e-01 1.211380913547522141e+03 1.211407697466620903e+03 3.798111629118429846e+02 3.299572882950108124e+02 2.682381873170411879e+00 1.211393364860764905e+03
1.962522031038417651e+02 8.557727238176918716e-01 1.210775711665220797e+03 1.212558235554149633e+03 1.613171485929056814e+02 1.866790871050737621e+02 1.773209320426564872e+00 1.211731928710674765e+03
2.884048749079655636e+02 2.567891348047766087e+00 1.210994311114110587e+03 1.215411635915409988e+03 1.194984122492987524e+02 2.723094053459065549e+02 1.358533962784912008e+00 1.214064385359296466e+03
1.123803055069121228e+02 1.468815381001186582e+00 1.211705639483367804e+03 1.219016801207457092e+03 1.858881265619987175e+02 1.351159958117415272e+02 2.856409056068960339e+00 1.214783029547975502e+03
2.072686792200902346e+02 2.275427158010487450e+00 1.210298378724092117e+03 1.219566332727254121e+03 1.946760645134224887e+02 6.250965632124252380e+01 1.240832535829351713e+00 1.212550978975997850e+03
1.451904125077957133e+02 1.562457010287602754e+00 1.211772318073178667e+03 1.216388965899262757e+03 7.434768071921328669e+01 1.520133271483152804e+01 6.167694676756748651e-01 1.212556014028502659e+03
2.633027581958956489e+02 2.249930275917339184e+00 1.212821047275715500e+03 1.217070413425979496e+03 1.847229559329911410e+02 1.702750783061113680e+02 1.348250343716437927e+00 1.214859258995784330e+03
2.520235163858055216e+02 1.158552545792132848e+00 1.211916961987092236e+03 1.217155580520619651e+03 7.781610995796116015e+01 1.340788007019222903e+02 8.407743598637361648e-01 1.215231754627098780e+03
1.440169640929176751e+02 2.624839856838054319e-01 1.210312712308270875e+03 1.214644730494207579e+03 3.874876346238130509e+02 9.555800871588360224e+00 2.756921297405177107e+00 1.210416972697578785e+03
1.355660589614003015e+02 2.571921486263769374e+00 1.211889078641517926e+03 1.213756302597016429e+03 3.570890370657582480e+01 3.452402732646166328e+02 2.810063078396784153e+00 1.213581275258840606e+03
2.436195006028944476e+02 2.363282635666994480e+00 1.211293270539887317e+03 1.219161250091827696e+03 3.504537369666429640e+02 2.486597199278293999e+02 2.459217983009666764e+00 1.214558844980369258e+03
2.783503884472194159e+02 8.466683786887558849e-01 1.216785685753650796e+03 1.219128246224725444e+03 2.618854682134222003e+02 1.665968467824458514e+02 1.539363093352091649e+00 1.217696489243596488e+03
2.821763382395160988e+02 2.020834828817462459e+00 1.218380359389404248e+03 1.219226740908506144e+03 2.210677780986203800e+02 3.172631053941946107e+02 1.907781803575147928e+00 1.218879170877528850e+03
2.138015484997992530e+02 2.863191841152150197e+00 1.212891285180294290e+03 1.213876459780206687e+03 1.023688733583633308e+02 1.106211550133560593e+02 9.962043299790197537e-01 1.213402957735884002e+03
2.835701789619563442e+02 2.597736166534183599e+00 1.214088475756813978e+03 1.214337294519690431e+03 1.473340838795909917e+02 1.427249384845787574e+02 1.022882672028372797e+00 1.214210908227060372e+03
2.800124605976636758e+02 2.207913542797663276e+00 1.211273886391016504e+03 1.217865804449091229e+03 3.217380891475590374e+02 3.131776742023030238e+02 2.267455391073263105e+00 1.214525406805422108e+03
2.590745923008712452e+02 2.086385344476927806e+00 1.213233238548693635e+03 1.217316552799899000e+03 3.686870864502137124e+02 1.489335542848927219e+02 1.997959877647815796e+00 1.214408119256368764e+03
1.555019620904471367e+02 8.012107151462779520e-01 1.211059969991903927e+03 1.214399096863427985e+03 3.227433889705775982e+02 1.164730170862460739e+02 2.824507164747895871e+00 1.211945451899676527e+03
2.372763489850485144e+02 4.422667481982679449e-01 1.216578265974073702e+03 1.219434560008879998e+03 6.112122748230252967e+01 6.288873327378929901e+00 2.840995366711798753e-01 1.216844737484350162e+03
1.730751118148924377e+02 2.442196035463533921e+00 1.212204506393688689e+03 1.215762854719622510e+03 6.978821511310383130e+01 1.163071288546115909e+02 1.075228795268660109e+00 1.214428427037967595e+03
2.759552963314037584e+02 1.269903779758357443e+00 1.213374126258034721e+03 1.218451400158157185e+03 2.396029539531326691e+02 3.473284049686635058e+02 2.126907389437929119e+00 1.216378704934079906e+03
1.199025764765378597e+02 2.215771311298759816e+00 1.215769593179417370e+03 1.219541693928159475e+03 2.242082331831296074e+02 3.141835437176115988e+02 4.490243602113854315e+00 1.217970837758823563e+03
1.960014082363815930e+02 1.949814593590940115e+00 1.211477321132927500e+03 1.218570073806214168e+03 1.318753969344448365e+02 2.721928863587125988e+02 2.061558061898427940e+00 1.216255218587872378e+03
2.261624259021693888e+02 2.170906650181535724e+00 1.213891627847428936e+03 1.219915057581825977e+03 3.006417379880430758e+02 1.383369508862701878e+02 1.940988593145889674e+00 1.215789813168158162e+03
2.933863078242850406e+02 3.733386503896328756e-01 1.210357141429908552e+03 1.211064393790806434e+03 4.256600801102128173e+01 2.754414591316156020e+02 1.083920614772172497e+00 1.210969726486512400e+03
2.737178902345855249e+02 4.105842610233951806e-01 1.211041581170751215e+03 1.217391324675539636e+03 2.131941867144360572e+02 3.020431429209430689e+02 1.882366290321042968e+00 1.214763936626411578e+03
2.723977126306157288e+02 1.318335814805907003e+00 1.213917740373508195e+03 1.218710192782258673e+03 3.229500614955744595e+02 1.931667778468992083e+02 1.894717963518117720e+00 1.215711409014435048e+03
2.952982805200623488e+02 1.719886517787099667e+00 1.211168720397969537e+03 1.216607467401011945e+03 1.921818646510980670e+02 2.053482252986042909e+02 1.346198458215182470e+00 1.213978160672199465e+03
1.714616271912560137e+02 7.956323139964772695e-01 1.217134590837194537e+03 1.217201564124993183e+03 3.392067735088631366e+02 1.441276397979552542e+02 2.818907187715450124e+00 1.217154561899949840e+03
1.646004496912650836e+02 2.494500183015488481e+00 1.211562364874356263e+03 1.217981786545668683e+03 2.020361608076055404e+01 1.177582708496220931e+02 8.381622722729653585e-01 1.217041704224431896e+03
1.586962209488476390e+02 1.129564111534476778e+00 1.210732225669866466e+03 1.214791741446751075e+03 3.556071562055701065e+02 1.421954623517388825e+02 3.136827175725659167e+00 1.211891811219036981e+03
1.984319332902772999e+02 1.429757092082845960e+00 1.216143288287793439e+03 1.218438325162994715e+03 2.853607181340096872e+02 8.412114398162469797e+01 1.862008074956039039e+00 1.216665806839357629e+03
