m0 c1 c2 c3 c4 c5 m_100 m_200 m_300 m_400
1.309102063540606586e+01 -5.264506774971945191e+00 8.636691721977289404e+00 -7.762372373201882780e+00 9.929787018859851599e+00 -5.723303389148702180e+00 1.510678113478400952e+01 1.510274846071331822e+01 1.595169757033913527e+01 1.243409358706100676e+01
1.150097903999366977e+01 -4.069669320194972961e+00 8.741583025414023211e+00 -6.606955315256943351e+00 9.906880847226421594e+00 -4.167850756689136738e+00 1.506131176758568024e+01 1.509006170726415164e+01 1.601044432441788246e+01 1.254354608394852022e+01
1.065558438341288650e+01 -3.358994901739089656e+00 8.926541215537938001e+00 -5.793660865413593264e+00 9.567577563216797643e+00 -3.249164430436564110e+00 1.528949512137337408e+01 1.518485646678854906e+01 1.590917207526432975e+01 1.252340044825340826e+01
1.253877483481397626e+01 -3.743380572063798262e+00 7.479788062635041257e+00 -6.382446177761332606e+00 9.186564827723898929e+00 -4.581677620405811169e+00 1.506930703084883660e+01 1.513830856220644883e+01 1.604595645625474276e+01 1.274709745406130423e+01
1.269992169037933749e+01 -5.027700732270100836e+00 8.335571196990645859e+00 -6.922541179849900139e+00 9.589393733756701010e+00 -5.228241663549201945e+00 1.502700757517017749e+01 1.526143044630485512e+01 1.599173726895780590e+01 1.244199048898936510e+01
1.491983299044388289e+01 -6.250479952046043230e+00 7.982747699107424211e+00 -8.631938517054994264e+00 9.497593167642946810e+00 -7.074234296840368863e+00 1.508270941446273561e+01 1.508695317438072614e+01 1.590206166042973734e+01 1.252455781329420681e+01
1.093328935796941259e+01 -2.737558796044502252e+00 8.010017182130194868e+00 -5.283154963422587613e+00 9.012901792685109825e+00 -3.019076803701629785e+00 1.526472243533964246e+01 1.519598076119464736e+01 1.596425945273871960e+01 1.275388145563233344e+01
1.140611898611619779e+01 -2.885476613790091349e+00 7.496113498866399993e+00 -5.652409688370764407e+00 9.590377010162921323e+00 -4.249376011940329434e+00 1.497445275919148067e+01 1.515159235740592081e+01 1.597319327696541791e+01 1.229093653223939242e+01
1.094872111270770887e+01 -3.325299195829401810e+00 8.051533752612172634e+00 -5.198157178632406783e+00 9.044266987651198519e+00 -3.116031282166397354e+00 1.501990970120039037e+01 1.524795195072278275e+01 1.600289375189927199e+01 1.270314992607844928e+01
1.109637985797560056e+01 -3.716729649122573420e+00 8.263282687993015685e+00 -5.629604123984656816e+00 9.310191875595851485e+00 -3.408098409013621044e+00 1.491296145771467607e+01 1.516138623122765594e+01 1.600195262018351627e+01 1.266386415556899792e+01
1.189405398520381496e+01 -3.294658809426884716e+00 7.472119803328631349e+00 -5.868485940933601874e+00 9.165462256305584532e+00 -4.263992587295373227e+00 1.500148730961419119e+01 1.509381943926100433e+01 1.588849845191135657e+01 1.247688457793663730e+01
1.088795690617650180e+01 -2.931778405691901845e+00 7.857833773764632213e+00 -5.259375911701092754e+00 9.347230417804478719e+00 -3.380471823251559371e+00 1.500506087429409874e+01 1.520970975639159128e+01 1.602572782072238056e+01 1.255139693216643515e+01
1.249526174831179048e+01 -3.950561379758351421e+00 7.728960545786961234e+00 -6.787730391191526103e+00 9.704020739865217848e+00 -5.067413057816413158e+00 1.496812162332427576e+01 1.506071887233516016e+01 1.601088880295915118e+01 1.247955110693045100e+01
1.274172368343989881e+01 -4.739482151687456124e+00 8.393484041670799201e+00 -7.250359921992677315e+00 9.848439627225353377e+00 -5.378847681542964665e+00 1.513608866842642797e+01 1.518628272490860098e+01 1.601344534055032298e+01 1.244668033855291611e+01
1.109417274120297137e+01 -4.339096437290134389e+00 9.243465443720783270e+00 -6.419320192093417532e+00 9.756123012079921608e+00 -3.568680789398760211e+00 1.509303185783593193e+01 1.512848419872891270e+01 1.599503093538085174e+01 1.267534918309726066e+01
1.033659323186213363e+01 -3.028417286945321862e+00 8.812053827610526469e+00 -5.572594465552644039e+00 9.618958710443664017e+00 -2.832687002632102491e+00 1.520218591844696832e+01 1.514975875107802850e+01 1.601643015183624996e+01 1.268080810590992691e+01
1.276839491080083988e+01 -5.350961565658451491e+00 8.908725583652596924e+00 -7.470564794027263034e+00 9.606258744763099600e+00 -5.002253588658663652e+00 1.514496738325722447e+01 1.512658047073751888e+01 1.595572798006929816e+01 1.267877272767677255e+01
1.051928956248893066e+01 -3.696116260857987612e+00 9.285537236401978589e+00 -6.153865547160818572e+00 9.938196435258372929e+00 -3.202872458475781059e+00 1.513991876508897150e+01 1.509153128896299734e+01 1.599793819157602925e+01 1.261331589956011889e+01
1.208183392238239051e+01 -3.680730622605468128e+00 7.618708903374475483e+00 -6.109245359490181215e+00 9.344417331259990078e+00 -4.404556401005830679e+00 1.497832139916147298e+01 1.516702009938398632e+01 1.603949903935164656e+01 1.260155814211348435e+01
1.094834393787717630e+01 -2.804584952491929073e+00 8.082098722843472416e+00 -5.493023709685940226e+00 9.377897501700751093e+00 -3.642828338824348755e+00 1.522638085196382640e+01 1.517278075292034245e+01 1.584770406483181659e+01 1.233894121119652709e+01
1.329669554103854878e+01 -5.247448580236567572e+00 8.132709694435082071e+00 -7.404054001836549048e+00 9.233604508866754657e+00 -5.218277709165748846e+00 1.494754368050837456e+01 1.500946151805441175e+01 1.591681755198445103e+01 1.276543824167507424e+01
1.297017127070128062e+01 -5.495097561544447728e+00 9.018437570056327957e+00 -7.690864601113934995e+00 9.538777979129793749e+00 -4.861867663556473929e+00 1.522784125978744996e+01 1.513316403685396239e+01 1.605480005125125231e+01 1.295136196043008070e+01
1.120813820320569043e+01 -4.470515691187672225e+00 9.248882632271580917e+00 -6.407557148365326860e+00 9.684446400268384991e+00 -3.776851667928208478e+00 1.512782640416675761e+01 1.516806580600084153e+01 1.591746561266749715e+01 1.253927775205776740e+01
1.209229331599544288e+01 -4.428241895946261053e+00 8.663728432243217981e+00 -6.763807058505737935e+00 9.802185607608482343e+00 -4.828933179033078282e+00 1.524063787593306074e+01 1.527580687153449546e+01 1.598644135682248013e+01 1.238806431564880128e+01
1.505662342964722100e+01 -7.071401152273448787e+00 8.546070042950162815e+00 -8.807025113544572292e+00 9.107019959031170231e+00 -6.438349122719587925e+00 1.513291864187305436e+01 1.512839276104879183e+01 1.599488513449256821e+01 1.304262596419062703e+01
1.342347381556841412e+01 -4.159662763477346203e+00 6.617028252758100137e+00 -6.318182678777137795e+00 9.196274686099442874e+00 -5.765083785638050351e+00 1.486590370341652267e+01 1.535337581525614148e+01 1.614018463505453482e+01 1.245325267236740174e+01
1.148178377116438931e+01 -3.733837585069228027e+00 8.116444757337148985e+00 -6.043602505212451348e+00 9.632134982739852802e+00 -4.103530155961347958e+00 1.492589295400747673e+01 1.514256666160125597e+01 1.601633384803253790e+01 1.249143913765659519e+01
1.333768427673838453e+01 -5.310694871498795600e+00 8.378032506445496352e+00 -7.545771339256158505e+00 9.173589697359961548e+00 -5.073826094435274214e+00 1.510302109427145645e+01 1.503211784558202524e+01 1.593194812861583287e+01 1.289800248639272162e+01
1.556805417938010727e+01 -7.654504805516771704e+00 8.718408469034685027e+00 -9.191329157757131441e+00 9.172854212095199244e+00 -7.170812438608338724e+00 1.523069815358596024e+01 1.522193587039439322e+01 1.591164226686308325e+01 1.281123289179981839e+01
1.122891583885197520e+01 -4.759751540731324226e+00 9.082364434669973008e+00 -5.789633142763300100e+00 8.978339136489591255e+00 -3.154397190678754903e+00 1.509279890443929517e+01 1.532258958783633851e+01 1.595871465654447263e+01 1.283591420284384377e+01
1.371014845300312324e+01 -5.178967722745944968e+00 7.694962320504899367e+00 -6.675282763509465589e+00 7.915407771544217042e+00 -4.282659339515648256e+00 1.523880231059879442e+01 1.522254178143219860e+01 1.596309514234361693e+01 1.340877128723096234e+01
1.617138811641433449e+01 -7.520279175759519319e+00 7.772015074957980829e+00 -9.618966351365749290e+00 9.808349003831217772e+00 -8.373043330938530815e+00 1.478232487596732092e+01 1.506452428473006933e+01 1.603531672423998344e+01 1.252944015780378706e+01
1.222467184322566247e+01 -5.079753084004731356e+00 9.243225674841390571e+00 -7.316018973203276765e+00 9.682027362702996243e+00 -4.504240034356802980e+00 1.520976404304821550e+01 1.509034665690149701e+01 1.593185331739830168e+01 1.270374164732732680e+01
1.003150698978021538e+01 -2.573253956637586271e+00 8.358648028569891864e+00 -4.818973064557202868e+00 9.274682569797974452e+00 -2.544929096481328479e+00 1.513346287042967830e+01 1.521501881283136015e+01 1.594239085290955771e+01 1.255177310786147160e+01
1.369176831768568903e+01 -4.990573367862371157e+00 7.825277832768747999e+00 -7.577152084696337830e+00 9.405709480302391512e+00 -5.677206390421412507e+00 1.510419163104668883e+01 1.512201134039326611e+01 1.606189893764269527e+01 1.277921391340647617e+01
1.041369325358556530e+01 -1.832864824987966657e+00 7.252458599688761609e+00 -4.191418131890806364e+00 8.403136430996543282e+00 -1.972721555708737640e+00 1.512756542917460223e+01 1.520284339313715805e+01 1.603924222305635894e+01 1.305043750080881537e+01
1.080463253375915222e+01 -3.506273363815051169e+00 9.339602707822830752e+00 -6.484516172034510362e+00 9.979540187258603368e+00 -3.599774430420353610e+00 1.539510908948088286e+01 1.507606985603526439e+01 1.589276788829678289e+01 1.248274875442380250e+01
1.161433119828751259e+01 -3.307498056658879193e+00 7.994999612300610181e+00 -6.229412926613409951e+00 9.859471031834715404e+00 -4.378035157686861467e+00 1.511060062752880384e+01 1.517407831589347289e+01 1.608532229822971971e+01 1.246101502816234330e+01
1.389567537133736153e+01 -5.897333635700274357e+00 8.095605549329171424e+00 -7.811649362784065964e+00 9.557583519870320288e+00 -6.048234897351090211e+00 1.490265087078863360e+01 1.517456951988383729e+01 1.607692175841366478e+01 1.267517185147774583e+01
1.342765914973594121e+01 -6.487174695285295556e+00 9.357868367502632623e+00 -8.190417057162719061e+00 9.658563609933590755e+00 -5.538388916331701495e+00 1.512873660714380719e+01 1.514380806776994426e+01 1.595366478027322898e+01 1.274081310198556594e+01
1.381416910202076309e+01 -5.154745337397744542e+00 7.353764258832850231e+00 -6.652052067617596265e+00 8.135202025416621296e+00 -4.902551509490563397e+00 1.505326618424558838e+01 1.519554285568741392e+01 1.587910951781176827e+01 1.302557341050334472e+01
1.516396894781960825e+01 -6.804426482106706864e+00 8.334383093702196987e+00 -9.067402032035159820e+00 9.581972559079012797e+00 -7.305477161175816470e+00 1.508722387174825030e+01 1.505381812350705140e+01 1.586763403479929480e+01 1.253341650417188546e+01
1.064795617260591065e+01 -3.208389811880322462e+00 8.781230520596917444e+00 -5.906777154522645290e+00 9.880323932496789752e+00 -3.385588734900871977e+00 1.520010440401764384e+01 1.516758599749664249e+01 1.604494362025694443e+01 1.255216583601115232e+01
1.042414215102127351e+01 -3.185912746821530916e+00 8.671755021584360179e+00 -5.575853919082208954e+00 9.919570820489326479e+00 -3.338636944494115966e+00 1.508699607680460630e+01 1.524149557939898969e+01 1.607500307535246264e+01 1.244268501277271888e+01
1.056225149670127195e+01 -3.104864149049912925e+00 8.195463509181500683e+00 -5.016752445312503639e+00 9.162588147380866133e+00 -3.104743663043072033e+00 1.503723641047240989e+01 1.523331054193162259e+01 1.587354670181453997e+01 1.242595666411600419e+01
1.187191111662887266e+01 -4.684921425282716712e+00 8.996525700838514439e+00 -6.973863691796243103e+00 9.842758540487928087e+00 -4.482024319896991571e+00 1.507930791121012248e+01 1.508403972539961835e+01 1.593182492176349641e+01 1.251438256651738712e+01
1.046568525430413921e+01 -3.120256591881677366e+00 8.541699423138702230e+00 -5.211137123029275564e+00 9.201599862102355587e+00 -2.968736072976463802e+00 1.516646039602216156e+01 1.519234760530658690e+01 1.582727162154229106e+01 1.246659387741661007e+01
1.259251925734079336e+01 -4.267807253062750661e+00 8.152994533253309584e+00 -6.849227611439452801e+00 9.768382176878915857e+00 -5.247862023729895853e+00 1.526639958779583317e+01 1.532535028809579813e+01 1.607962244558181553e+01 1.243167825914193614e+01
1.015263472835726866e+01 -2.694776871944526420e+00 8.437253681396303051e+00 -5.181233127067651267e+00 9.944948831049106985e+00 -3.309980617320372964e+00 1.512197877275360725e+01 1.530811546255752376e+01 1.605932393503088207e+01 1.226619225858270212e+01
1.317675793027330755e+01 -4.527034745624197498e+00 7.937413733899980173e+00 -7.197422266763418897e+00 9.390605652794789648e+00 -5.212262453788179428e+00 1.521590628790619171e+01 1.517124014862714709e+01 1.606443064521204178e+01 1.277277858785012477e+01
1.119525808709559023e+01 -4.001547110698392196e+00 8.850927301756499332e+00 -6.326795455845554805e+00 9.815136855374589686e+00 -4.000464554643009762e+00 1.506562213766746083e+01 1.510704832352143967e+01 1.589998469557417593e+01 1.238871886076175599e+01
1.282560129769264989e+01 -4.138646810105408136e+00 7.260694204347185376e+00 -6.125002877802722345e+00 8.661960977428510233e+00 -4.474604812244606045e+00 1.498363785866910014e+01 1.519250012377016823e+01 1.599522712373494215e+01 1.285508305764679626e+01
1.329044732510725879e+01 -3.762776532443098176e+00 6.727000723946670036e+00 -6.348540820117970718e+00 8.774488051909155928e+00 -5.036490457690048217e+00 1.501617153534329674e+01 1.515318342835285925e+01 1.602816472207368292e+01 1.279023928100372132e+01
1.463689303410939502e+01 -7.254480991310847671e+00 9.405378759569160252e+00 -9.441426856832702441e+00 9.865003725807611090e+00 -6.546709120231897217e+00 1.517804749645159035e+01 1.501575600629906582e+01 1.599689169232742181e+01 1.289790366675545741e+01
1.658019939921583585e+01 -8.702077691599964027e+00 8.431793147969884217e+00 -9.678462931599534969e+00 8.715545920250136191e+00 -7.391720082588398633e+00 1.496103739999129623e+01 1.512406466485745327e+01 1.598660371737670971e+01 1.325563715029075951e+01
1.123317242618641743e+01 -3.269560496859701182e+00 7.840332790897925008e+00 -5.541693621771324629e+00 9.702098648019454430e+00 -4.215211140690905189e+00 1.499541894616478288e+01 1.531854762849601670e+01 1.604216131456060523e+01 1.223859631763923872e+01
1.405047329313672577e+01 -5.775351205616462202e+00 8.054987111121846510e+00 -7.652083518440203846e+00 9.205539031822397078e+00 -5.993276310200158719e+00 1.514056450926279496e+01 1.527471754500441392e+01 1.600564883167822927e+01 1.269258716404042531e+01
1.040766382940650203e+01 -2.885150076471624914e+00 8.639900234696550996e+00 -5.592471167154943856e+00 9.803919330498672480e+00 -3.202382224542123623e+00 1.519686780478776811e+01 1.517807680258046865e+01 1.601446715335016080e+01 1.248981335653312996e+01
1.123317242618641743e+01 -3.269560496859701182e+00 7.840332790897925008e+00 -5.541693621771324629e+00 9.702098648019454430e+00 -4.215211140690905189e+00 1.499541894616478288e+01 1.531854762849601670e+01 1.604216131456060523e+01 1.223859631763923872e+01
1.301832700587715941e+01 -4.415260693522677471e+00 7.875590394936235583e+00 -7.263785913185024867e+00 9.726176656952841171e+00 -5.436416780875853227e+00 1.506611929511123016e+01 1.509727291342903044e+01 1.605823748531155459e+01 1.258409679677235360e+01
1.326328995181567905e+01 -5.493266241005479777e+00 8.367166618965725888e+00 -7.394439886762639524e+00 9.654735072275194341e+00 -5.661858380637989185e+00 1.505739641135395601e+01 1.529000403690778853e+01 1.607032801117014031e+01 1.254770382694034581e+01
1.243559015638312815e+01 -4.471515762158629670e+00 8.519207096913600452e+00 -7.098593102939357635e+00 9.713697168254846304e+00 -4.810453743068467958e+00 1.519833813396318689e+01 1.513963453389016500e+01 1.602936053686983797e+01 1.264924127257715014e+01
1.256648663522094722e+01 -3.238390666156946374e+00 6.539530298571353484e+00 -5.543335881967411893e+00 8.377694266782064858e+00 -4.223268081189102574e+00 1.486651189311318433e+01 1.506107910997181953e+01 1.586949007156942315e+01 1.274589931327769499e+01
1.150887624010535859e+01 -4.294103744081374074e+00 8.892344469956594111e+00 -6.448548640160900902e+00 9.537424003320872146e+00 -3.910142729016461871e+00 1.513278488918041198e+01 1.512822321021285532e+01 1.591918110737077185e+01 1.260810193970809223e+01
1.194621534913555472e+01 -3.975076603883644033e+00 8.045899079225424799e+00 -6.508442458999337710e+00 9.725919102611634059e+00 -4.340025871612162689e+00 1.490158537914530257e+01 1.509159874759613729e+01 1.613694071685816667e+01 1.271248407889876830e+01
1.370682746276523289e+01 -4.957297181504762840e+00 7.431410985419056203e+00 -6.982677582045014653e+00 8.747631167260465190e+00 -5.446947855325522170e+00 1.501963069469806555e+01 1.512917354218088484e+01 1.586617122684740444e+01 1.270147599289646045e+01
1.179666947516518505e+01 -4.931292110230830694e+00 9.330893602529258146e+00 -6.966273051272543704e+00 9.736983442196894600e+00 -4.242327319881966652e+00 1.518195444382302384e+01 1.515413408327056644e+01 1.594331056135784408e+01 1.261934121011129051e+01
1.038439292319791463e+01 -3.910791596370372325e+00 8.811245746667534462e+00 -5.576853586975250465e+00 9.789498639867709073e+00 -3.383694575414284422e+00 1.472836609753762538e+01 1.510225974800991722e+01 1.588807184323145805e+01 1.228015653038733923e+01
1.682404082694206338e+01 -6.661146618095630245e+00 6.682326331999625779e+00 -9.321586385901760252e+00 9.186328349592940867e+00 -8.513701781810965485e+00 1.496100523149119255e+01 1.507358762754459391e+01 1.602307595010677588e+01 1.269258867993624307e+01
1.243917657424924883e+01 -4.294768495499222460e+00 8.172469235100255247e+00 -6.807797713530176154e+00 9.724257990643415894e+00 -5.055208984207043343e+00 1.513747591240768386e+01 1.522091078117443175e+01 1.602647015666446251e+01 1.245004017066072066e+01
1.105395097169100360e+01 -2.821427630813917453e+00 7.946651907406806714e+00 -5.886829510203645199e+00 9.980740397390274410e+00 -4.027115535114624834e+00 1.502478704646240359e+01 1.511378501392401219e+01 1.606569889727764888e+01 1.237109760009950143e+01
1.338785019513832175e+01 -4.145487249937218621e+00 6.938869373285641018e+00 -6.602788508923954858e+00 8.946174601954254513e+00 -5.359672242924164109e+00 1.495875327487550166e+01 1.513344443590524158e+01 1.597144723395424037e+01 1.263641010223554773e+01
1.079839578677768586e+01 -3.099991539883436786e+00 7.974232934652626170e+00 -5.072903712752800942e+00 9.106283912575882766e+00 -3.079881638514141429e+00 1.501370429016762387e+01 1.524899433864236009e+01 1.600452269927492921e+01 1.264275747124901983e+01
1.066836112184757290e+01 -3.604269548235566667e+00 9.170154363799809971e+00 -6.187980649845266967e+00 9.837771222052452913e+00 -3.411881920128486456e+00 1.519271048324811701e+01 1.505973727115589789e+01 1.588452698639729377e+01 1.248659907257131252e+01
1.674317305037668646e+01 -7.274294799636515485e+00 6.858760101371242257e+00 -8.687087667666968827e+00 8.025180563127843669e+00 -7.169979216372119879e+00 1.492730412417060393e+01 1.512883181796826726e+01 1.599797850044468817e+01 1.333879611343964910e+01
1.125518554484628275e+01 -4.341659683419689664e+00 9.568093703557181584e+00 -6.803760448090931057e+00 9.854007957400167328e+00 -3.670137812066062821e+00 1.535606363294533416e+01 1.514724634689569704e+01 1.600312226976245000e+01 1.274585228794276937e+01
1.038622571971639985e+01 -2.614992325824742281e+00 8.049643125261244592e+00 -5.052765984697936474e+00 9.565740846365851979e+00 -3.116211365480704210e+00 1.504510260391869636e+01 1.524209612157125271e+01 1.605758213631660425e+01 1.247665817016968859e+01
1.135551104612805950e+01 -4.231171606164640941e+00 8.671686112799200430e+00 -6.124853047893012103e+00 9.786981841320109510e+00 -4.129173131198950131e+00 1.502460368300772586e+01 1.529495642687665224e+01 1.604969264982199562e+01 1.242844807678302743e+01
1.386184855041256547e+01 -5.549298089651609978e+00 8.095614774104443967e+00 -7.925279567624500032e+00 9.707867369053648332e+00 -6.050629973563759201e+00 1.503131940128406008e+01 1.516504720230024716e+01 1.612687347052552767e+01 1.271484039597016036e+01
1.555868091635966621e+01 -6.970472466112353160e+00 7.875289737587507943e+00 -8.829692502646670604e+00 9.005434100391852326e+00 -6.943658012339971819e+00 1.499230207370068158e+01 1.508459219029686338e+01 1.598546393572890345e+01 1.296727408761243794e+01
1.247521293112123253e+01 -5.325443253440960589e+00 9.307771633435987013e+00 -7.769460743234717803e+00 9.762076155782903442e+00 -4.599131405499102598e+00 1.511058541123757237e+01 1.492905442563039031e+01 1.593586831086179956e+01 1.284721136193873470e+01
1.530221691512547721e+01 -5.970503459419630232e+00 7.141376515503115030e+00 -8.331534664849581162e+00 9.171368896626866274e+00 -7.050623832717377582e+00 1.493185326342270436e+01 1.510264453667797824e+01 1.604398898158141762e+01 1.276408955229265629e+01
1.155902195989050263e+01 -4.249544887084476308e+00 8.837719788378954888e+00 -6.585087671115147145e+00 9.807203495378267633e+00 -4.228899134999247522e+00 1.510548675195549606e+01 1.513521928522959570e+01 1.595605803491884878e+01 1.248405036081063102e+01
1.218598937401476334e+01 -4.185597475932807399e+00 8.039510131805535309e+00 -6.663817063308603572e+00 9.945223451560657679e+00 -5.082257256129331324e+00 1.493447780224193622e+01 1.517619689062179944e+01 1.604839021247401476e+01 1.232187226794500035e+01
1.030328810679758078e+01 -3.371528475868648123e+00 8.851151889096865233e+00 -5.467947823224260873e+00 9.673370647974756764e+00 -2.973593980381469493e+00 1.506914131595364026e+01 1.521231221405731482e+01 1.601702368535377374e+01 1.255408013369086007e+01
1.565035591415162131e+01 -6.136398784874769419e+00 6.839006768817647242e+00 -8.045416281899216315e+00 8.654312546252075578e+00 -6.999040196626973298e+00 1.498113856094612650e+01 1.522442446256134829e+01 1.603713403272180571e+01 1.288550889435253310e+01
1.091637969211135406e+01 -3.299305330443997875e+00 7.938350886617069335e+00 -5.226132448133979480e+00 9.048128972917865553e+00 -3.106091187994122649e+00 1.487381671960486429e+01 1.512619192731082407e+01 1.594844656031267505e+01 1.267805634300821183e+01
1.067360873163641877e+01 -2.463845842536467323e+00 8.191049890427485991e+00 -5.837773300662654208e+00 9.972746331849361212e+00 -3.523039219045704940e+00 1.513999910543556737e+01 1.504249795104291110e+01 1.604990247245152091e+01 1.249945703795398089e+01
1.079525096252029925e+01 -2.577248327559714447e+00 7.208758945691560172e+00 -4.749955812061275040e+00 9.124622569290504970e+00 -3.359703334956879672e+00 1.475739639468296360e+01 1.514851278127046541e+01 1.594808541027587268e+01 1.240629186663325711e+01
1.134018851921995363e+01 -3.019851561047691035e+00 7.480068768778600941e+00 -5.198858097810052037e+00 9.437461627919365270e+00 -4.247316793352137410e+00 1.506539601151994034e+01 1.541882700605679801e+01 1.602702516355611095e+01 1.219547563060596218e+01
1.241302017433546467e+01 -2.151138003204909666e+00 5.591515136856211043e+00 -4.651547454149382865e+00 8.074922427701348937e+00 -3.941738565129786487e+00 1.492753116671699409e+01 1.522600493603739658e+01 1.600868346380142526e+01 1.280084564010319426e+01
1.214918341419570069e+01 -4.987669706573408135e+00 8.801154105476896916e+00 -7.038423400392330720e+00 9.782189092993537116e+00 -4.496462840335292199e+00 1.493006747518587751e+01 1.509858965914845541e+01 1.607080902406010736e+01 1.272946996713961099e+01
1.147688540754007391e+01 -4.371930259440083510e+00 8.704849906845630869e+00 -5.951024256410164526e+00 9.005638072669192695e+00 -3.405358602041197003e+00 1.510149736407310428e+01 1.521527351829617736e+01 1.593709598210638667e+01 1.282357438182613762e+01
1.366861567436431635e+01 -7.128960809567430168e+00 9.925558257530337158e+00 -8.741683762825434911e+00 9.743583665428456442e+00 -5.626290984375684978e+00 1.522428961736830288e+01 1.513063392376488991e+01 1.596166477474803891e+01 1.287692016293494746e+01
1.157438078119747615e+01 -3.625369497041003086e+00 8.279028228623300123e+00 -6.311173062609372941e+00 9.751362102094041973e+00 -4.154827356712173625e+00 1.510013868516033320e+01 1.514625711591509116e+01 1.605796315745989133e+01 1.257068463933484459e+01
1.089269245899489391e+01 -3.155916426000167085e+00 8.326306421407664971e+00 -5.771582110505542929e+00 9.655196524163411453e+00 -3.772688814803856872e+00 1.506897527279147297e+01 1.508975843999234456e+01 1.585078001555890381e+01 1.228651587919241805e+01
1.187952715137486770e+01 -3.658631258120127683e+00 8.173290755354717163e+00 -6.640036060363844861e+00 9.844503411787989933e+00 -4.686208458810298794e+00 1.508661000790028694e+01 1.503848442711961297e+01 1.591980690025152256e+01 1.235525040517985573e+01
1.133404973596914189e+01 -3.136504772751650627e+00 7.996880390565696217e+00 -5.693404193617101150e+00 9.020629050422297013e+00 -3.183783592239648463e+00 1.516076036256731641e+01 1.510692875424729031e+01 1.601780887424665778e+01 1.293882090002342267e+01
1.113496461018841543e+01 -2.768725452171469925e+00 7.947742768700948091e+00 -5.871717285135463982e+00 9.825596669476372114e+00 -3.980811273976236464e+00 1.512754103479166190e+01 1.512987215523808793e+01 1.602955289009957340e+01 1.240639108733902773e+01
1.182432537820588436e+01 -4.277695652448300301e+00 8.404665014986825611e+00 -6.238872695363243182e+00 9.382336915828691559e+00 -4.266050907843109918e+00 1.507273893443938384e+01 1.521754433761118719e+01 1.592503086486840225e+01 1.249654225379402916e+01
1.026647996153804598e+01 -2.055073714924050776e+00 7.585497010433602583e+00 -4.481744038343791203e+00 8.903391011943028843e+00 -2.578265432539500246e+00 1.506349759026372048e+01 1.515869778748082553e+01 1.589151435114137811e+01 1.256543391392943576e+01
1.116295139101573852e+01 -2.086466221443318503e+00 7.495998964202954085e+00 -5.852780983227127365e+00 9.867886805928407057e+00 -4.004098765719373176e+00 1.513454524704824422e+01 1.501763116151253286e+01 1.604363301703811828e+01 1.243451384268113102e+01
1.322525315074565455e+01 -3.752751517030858075e+00 7.086034449804049729e+00 -6.890184970563664635e+00 9.634298834433877801e+00 -5.932687263920166210e+00 1.509397467071625343e+01 1.516568135699504438e+01 1.599938800506429004e+01 1.228103820448640882e+01
1.036472345000281514e+01 -2.479072320954410102e+00 8.018614597380203435e+00 -4.787612911320038300e+00 9.415434649732851824e+00 -3.120639724834259887e+00 1.521544399874467501e+01 1.539355731423651719e+01 1.604122188302498131e+01 1.239514769105969627e+01
1.411669236486736878e+01 -7.395804345659329648e+00 9.409630199623506996e+00 -8.686324835840110836e+00 9.726698997247261502e+00 -6.351123581416554309e+00 1.501782909632205687e+01 1.517669351663929866e+01 1.591401285654563580e+01 1.259159424448627007e+01
1.211516650231446057e+01 -5.122282922248574621e+00 9.389956326874873582e+00 -7.261684632592033672e+00 9.734437568207503944e+00 -4.368504007014656132e+00 1.526274998784327508e+01 1.516857477830081891e+01 1.600942705818482281e+01 1.277072984678888545e+01
1.163486369865066195e+01 -4.758493553518202468e+00 9.143878649960861082e+00 -6.626396708617138032e+00 9.782878945271985316e+00 -4.199320277578234339e+00 1.515077580566393145e+01 1.527581748847891419e+01 1.603624069698369325e+01 1.257235718575442007e+01
1.071148000850519288e+01 -1.850005385378848288e+00 6.704304235316097760e+00 -4.261659743939560485e+00 8.890707554682052205e+00 -3.068923994273156097e+00 1.487800572005137845e+01 1.524296835296340724e+01 1.604274098153940642e+01 1.253214728905454223e+01
1.648339192378350049e+01 -7.045084614670553691e+00 7.494349054034564972e+00 -9.720390247070314516e+00 9.895341556227471358e+00 -8.688473716735172658e+00 1.505163507732405392e+01 1.518107662165344429e+01 1.614917910678971680e+01 1.256212581707016085e+01
1.531302290320279269e+01 -7.137447481807276617e+00 8.586658358866014140e+00 -9.228599643365432925e+00 9.529232988020190476e+00 -7.337071322008000607e+00 1.518130584789411763e+01 1.511335368771861987e+01 1.587745651369849398e+01 1.259976321645685182e+01
1.037334873533920110e+01 -3.374690467713103104e+00 9.137073239802163016e+00 -5.987335822703729882e+00 9.986251835990074710e+00 -3.129268427102226191e+00 1.514879518153977500e+01 1.510468076756576394e+01 1.602917955149430895e+01 1.259112206543617773e+01
1.399947723362327778e+01 -6.191112835662559100e+00 8.544202035094759395e+00 -8.195665977945814973e+00 9.770261875477626035e+00 -6.323585653185372912e+00 1.506966929084354234e+01 1.521841486903110408e+01 1.605092279012832535e+01 1.258553280874699176e+01
1.214983375833355339e+01 -4.116644193750163438e+00 8.180643897932881714e+00 -6.669667177504123856e+00 9.777790875078121502e+00 -4.844051831976873501e+00 1.505771664686825950e+01 1.515980953647112983e+01 1.600559901973234389e+01 1.242316834425187366e+01
