weight logl m0 c1 c2 c3 c4 c5 m_100 m_200 m_300 m_400
3.294901432137414264e-06 -1.416395780391958112e+02 1.122666356141149890e+01 -1.906026444598651892e+00 7.262877657744848392e+00 -5.033324935338082895e+00 8.462625148320690016e+00 -2.887832302470113355e+00 1.539382270102764494e+01 1.508255998601835124e+01 1.584661354834580393e+01 1.287053029942477878e+01
3.342489927779342483e-06 -1.416227382757187456e+02 1.727045671569775465e+01 -8.125726903357794129e+00 6.771031819664329987e+00 -8.494514305904692364e+00 7.667375112120989655e+00 -7.888770412480484495e+00 1.491083272940202775e+01 1.536595236119732455e+01 1.582695817639496205e+01 1.295507038003353095e+01
3.371682687587531519e-06 -1.416115423587559690e+02 1.237298534768994429e+01 -5.154320121302793822e+00 9.346932069728627113e+00 -7.026815150600021376e+00 9.105192717271169300e+00 -4.423566330662501933e+00 1.551479785716434989e+01 1.524172364146390635e+01 1.574088100583519179e+01 1.262312749821967373e+01
3.396760227316086081e-06 -1.416016321892987833e+02 1.073535405392188657e+01 -9.330482776204327422e-01 6.204881657636533987e+00 -4.444296581507842347e+00 9.345435032401901765e+00 -3.143739517918121784e+00 1.490855449230679497e+01 1.517106808215865499e+01 1.630778673151548475e+01 1.272705428088988988e+01
3.400316144213876228e-06 -1.415980858814370436e+02 1.109007803671087800e+01 -5.535598122425438028e+00 9.877735068619934111e+00 -6.261671033847846957e+00 9.243757254173409876e+00 -2.865184976526967020e+00 1.503158483734726403e+01 1.528925599599086027e+01 1.607342842667821259e+01 1.309196496127067100e+01
3.417815748823446543e-06 -1.415904526152254448e+02 1.301747616603370616e+01 -1.793593527042224522e+00 4.103993433054501594e+00 -3.872949573327471917e+00 7.332815231466334183e+00 -4.156900271349696752e+00 1.463074710967890724e+01 1.527598993340214051e+01 1.601543136319531513e+01 1.282899599235154042e+01
3.443593921806057539e-06 -1.415804386215983186e+02 1.279542332053917342e+01 -2.560228618481396268e+00 5.869320756913808168e+00 -5.414702960962541667e+00 7.984082808591931979e+00 -3.712129193867882648e+00 1.486699364333090756e+01 1.493436304233250667e+01 1.600968721735897304e+01 1.325742818385286270e+01
3.535362247924628384e-06 -1.415516385235699488e+02 1.110199317590255852e+01 -2.738918354527700494e+00 8.616152848418611399e+00 -6.443726005840639814e+00 9.945396159690993443e+00 -4.065829043278305299e+00 1.544938640792570439e+01 1.499549331880333547e+01 1.580866482999690525e+01 1.229108634978278047e+01
3.544526640412693276e-06 -1.415465496700579706e+02 1.244481793751303300e+01 -3.240752808389352424e+00 7.449671183078525161e+00 -6.346671581616602609e+00 9.896270136032224940e+00 -5.437014864197145414e+00 1.535833702291746938e+01 1.544458344168228514e+01 1.616612280757089692e+01 1.223293695144047888e+01
3.564384666116532024e-06 -1.415384628575351940e+02 1.239955544452905478e+01 -1.918791066045509197e+00 6.117619528695225739e+00 -6.186731101420841483e+00 9.842262569721395238e+00 -5.439825389199458350e+00 1.487250165682063674e+01 1.489710171899651669e+01 1.599656896414781215e+01 1.215939799036127056e+01
3.584653511546611310e-06 -1.415302924724468880e+02 1.590788042452180306e+01 -6.254651736173277854e+00 5.915889721900740028e+00 -6.814335769658566910e+00 7.191914900741302574e+00 -6.034772126424210015e+00 1.480330811017810255e+01 1.538063738075920206e+01 1.603756314295815244e+01 1.337662652251839823e+01
3.644340436436218713e-06 -1.415112788934648620e+02 1.171247301793862761e+01 -1.761516725958049534e+00 6.598509102769043011e+00 -4.941186947778065885e+00 8.204213793176954539e+00 -3.062062388368302912e+00 1.532188999657927475e+01 1.509679090813042457e+01 1.593591312656992187e+01 1.303051279061706857e+01
3.697381456598371205e-06 -1.414943294376595304e+02 1.129667989400211781e+01 -3.786237040192038883e+00 9.042388541522864642e+00 -6.397916312314849030e+00 9.919362526003222769e+00 -3.795219296820282473e+00 1.546234584296739278e+01 1.537360842526502225e+01 1.621528607468631122e+01 1.275117599973392402e+01
3.732645880683219786e-06 -1.414823369587542174e+02 1.427808067009864956e+01 -7.589338575917947693e+00 9.214508131339943731e+00 -8.098857858957625666e+00 9.137234645326486771e+00 -6.238570722679837921e+00 1.514450264625494924e+01 1.543871344285314784e+01 1.588196343109533970e+01 1.258527968203265957e+01
3.775384948741715330e-06 -1.414684519416500734e+02 1.607642004910405831e+01 -7.124163543128561038e+00 7.487134808385967233e+00 -9.472917771050346047e+00 9.471105869362975938e+00 -7.707758991769241064e+00 1.469306550613388573e+01 1.488191274669050124e+01 1.606104990898968765e+01 1.291194180290942484e+01
3.788357280120559526e-06 -1.414625218025190634e+02 1.825683679458571973e+01 -7.681885843679408410e+00 5.506732646135434450e+00 -8.058984856830184285e+00 6.175760783486175853e+00 -7.369728879418667944e+00 1.497017679251522893e+01 1.524662784299358975e+01 1.573452683623594339e+01 1.360082846749422281e+01
3.879705096405815340e-06 -1.414361951476631702e+02 1.619644488418627049e+01 -6.396226582160416285e+00 6.719589606058701037e+00 -8.559774592821272066e+00 8.945491638294097214e+00 -8.263143362639372214e+00 1.496360664446912914e+01 1.515409236940453397e+01 1.577666290027403662e+01 1.227307915010843864e+01
4.084831298847919871e-06 -1.413821738625812259e+02 1.654469001233040970e+01 -7.176201701291804014e+00 6.693153085778806854e+00 -9.008512373987359823e+00 9.477719447310896328e+00 -8.754419681983579338e+00 1.460673482066729711e+01 1.518833246692603822e+01 1.607474593005507302e+01 1.239157505260022418e+01
4.075701190829616338e-06 -1.413819114890692958e+02 1.372361595793706535e+01 -7.120293656376547986e+00 9.834366106006598329e+00 -8.763408235772917720e+00 9.205439943298120653e+00 -4.763939182175609410e+00 1.511692811478013709e+01 1.490007782879421683e+01 1.597614235249386816e+01 1.346392134841472910e+01
4.091091609095102366e-06 -1.413756424607954898e+02 1.578661646509994654e+01 -6.168950688715550967e+00 6.593291197551174321e+00 -8.367643753401621254e+00 8.735080778112319422e+00 -7.062278388917375693e+00 1.466672725072472794e+01 1.492544814362818784e+01 1.598675046675348099e+01 1.296117034246427835e+01
4.088197844491713956e-06 -1.413738500441963595e+02 1.025882704239201537e+01 -2.654454650481609335e+00 8.087279623965393682e+00 -4.968445066504756369e+00 8.712381798440048897e+00 -2.030430531899758861e+00 1.487912088469779803e+01 1.484586143827911719e+01 1.579118215788504287e+01 1.292926836106119737e+01
4.121448897466411776e-06 -1.413632495166478691e+02 1.385758017558726074e+01 -2.438417346277514497e+00 4.304398796745303457e+00 -4.048732304282901318e+00 6.191714364280684890e+00 -3.719349103889663333e+00 1.502396299601408103e+01 1.534169924464162094e+01 1.589316365912987195e+01 1.339275889010895249e+01
4.126995939448953114e-06 -1.413594045254577622e+02 1.026415929953166994e+01 -9.410819672412262804e-01 6.954196251625198499e+00 -4.226486033986333268e+00 9.489388974820450073e+00 -3.396474600612988226e+00 1.533058484233169949e+01 1.542418741431694862e+01 1.606068257476556127e+01 1.212823581383695171e+01
4.134562470834024850e-06 -1.413550727806161831e+02 1.323816205136895263e+01 -3.518892347496622719e+00 6.512459808847054887e+00 -6.481084634231917718e+00 9.167443239207720751e+00 -4.999057244122973920e+00 1.487047324209135724e+01 1.511464023652680311e+01 1.628482149339403406e+01 1.299348721494425085e+01
4.148989657351907954e-06 -1.413490894437861698e+02 1.295440445785578909e+01 -3.231288499970207617e+00 6.531273262266804380e+00 -5.547040109679914011e+00 8.179200454390230135e+00 -4.053805271225793483e+00 1.522325297875639727e+01 1.534378744729512611e+01 1.615841317365065422e+01 1.318229670531391662e+01
4.232472204305227577e-06 -1.413266680245300790e+02 1.648465928347789600e+01 -5.595368648341098705e+00 5.859984261380366988e+00 -7.634923239014573149e+00 7.531931930400915576e+00 -7.056886792254445595e+00 1.526100708840349718e+01 1.526004723344574998e+01 1.583646168207192240e+01 1.302606714264130616e+01
4.310711468094188122e-06 -1.413058513280325315e+02 1.311457163881475196e+01 -6.161410555028483671e+00 9.070775436912366985e+00 -6.842702746442906658e+00 8.097851921497824179e+00 -4.111069212829417729e+00 1.534820888575810471e+01 1.529493881150332335e+01 1.572777390191713032e+01 1.308773906984428415e+01
4.344720199838259582e-06 -1.412954929315794459e+02 1.369571119430707284e+01 -6.174581525436838803e+00 8.578628251113290304e+00 -8.234626066773378383e+00 9.764171456449997066e+00 -6.174467326741484463e+00 1.478755803205206121e+01 1.491529351102643375e+01 1.581272340828240353e+01 1.242230638169886348e+01
4.411382393572411099e-06 -1.412777661840605674e+02 1.510752095904603998e+01 -7.753120734446000029e+00 9.197331090501304374e+00 -9.173516669538335222e+00 9.527701107913589595e+00 -7.432246872280620309e+00 1.524519682144993560e+01 1.523619439584416213e+01 1.572191136766254438e+01 1.231218868553470358e+01
4.437319934328162114e-06 -1.412694037165301211e+02 1.636950648604769043e+01 -4.621425301127302987e+00 4.732261386441310336e+00 -7.765771267177763448e+00 8.870059056748925030e+00 -8.233330250707826536e+00 1.469752128344213915e+01 1.511425762735571432e+01 1.612472248175582479e+01 1.251617651260941955e+01
4.432233515614874156e-06 -1.412680506557305193e+02 1.592689973178873686e+01 -7.547197617844194184e+00 7.615659556641823258e+00 -8.603742381265366390e+00 8.872726068342100092e+00 -7.773237661899274897e+00 1.486095902105446065e+01 1.525047331334889478e+01 1.581331094137123117e+01 1.245292308641206347e+01
4.435659724033411804e-06 -1.412647779336202234e+02 1.199829833140339019e+01 -4.918573446272046290e+00 9.541262821379447701e+00 -7.505693224616015513e+00 9.367042651706658063e+00 -3.493963530815586083e+00 1.523273943403299491e+01 1.482255902489365518e+01 1.593034100560421784e+01 1.327429209932263277e+01
4.430527505825585554e-06 -1.412634356395535633e+02 1.519624568037211354e+01 -5.576869291641227910e+00 6.307156806667350679e+00 -6.912622131756979371e+00 7.208983423258594314e+00 -5.356782470564697363e+00 1.484426435004360023e+01 1.500186814099195409e+01 1.575508646709630511e+01 1.334460635916825666e+01
4.536577941713120669e-06 -1.412372813218253214e+02 1.369965058899999200e+01 -3.042316989359468593e+00 5.750424549419271614e+00 -6.175463394522051175e+00 8.798953557337888753e+00 -5.331846287931318429e+00 1.499078613101048951e+01 1.521551133697611746e+01 1.626350625934526306e+01 1.293174218212742943e+01
4.677965108875300973e-06 -1.412040910827505513e+02 1.590327674726721696e+01 -5.192490671013948678e+00 5.304501130969025979e+00 -7.372422614030618604e+00 8.167692140148130164e+00 -7.010567905862734150e+00 1.461426928880518972e+01 1.505064801688880749e+01 1.600744696084335672e+01 1.290610143902355667e+01
4.713013493448453282e-06 -1.411941267813638206e+02 1.175445298004378358e+01 -5.022191803233233998e+00 8.749555132433453508e+00 -5.885008400518106697e+00 8.558579971430276601e+00 -3.591791480269302284e+00 1.500683342269448417e+01 1.520158331499927229e+01 1.569339527850119964e+01 1.265276739733267597e+01
4.733351616475778515e-06 -1.411873207537614121e+02 1.641850319097249766e+01 -4.873659630813539145e+00 4.291825111262323134e+00 -6.139074144691381463e+00 6.189496221515760510e+00 -5.692748641123859699e+00 1.480518411942167134e+01 1.520666393263477012e+01 1.595833003167218678e+01 1.369508337782756868e+01
4.802767202672150528e-06 -1.411702620399708508e+02 1.004107658061865394e+01 -6.230231551708946824e-01 5.920669067471610703e+00 -3.525589861909608658e+00 9.573299115821825467e+00 -3.333218017818300183e+00 1.470406109787541915e+01 1.537763444278972358e+01 1.624865269142938473e+01 1.210278497979821211e+01
4.802971113874480350e-06 -1.411677195838481111e+02 1.019984320987755311e+01 -1.611907501239684848e+00 7.406155627519453333e+00 -4.921744733775868852e+00 9.193259583464740814e+00 -2.439419953075883996e+00 1.486021131874196577e+01 1.479786518634978698e+01 1.591273821426629986e+01 1.275206556180765816e+01
4.811177684926337819e-06 -1.411635123972387191e+02 1.757161623157962893e+01 -6.492676400999863873e+00 5.185584055394102165e+00 -8.066545330352184351e+00 7.025050201091591617e+00 -7.123083101675442563e+00 1.479819277855229309e+01 1.506850228354722887e+01 1.601335644622511722e+01 1.367318185089498606e+01
4.833528233505080453e-06 -1.411563776082098798e+02 1.774774528780972815e+01 -6.329561067508675976e+00 5.197251838522573664e+00 -8.298342812646971822e+00 8.046166693223693045e+00 -8.835158880634292444e+00 1.506350543466514758e+01 1.542962018468749363e+01 1.603497437345092536e+01 1.272538754632347846e+01
4.850703814317995290e-06 -1.411503304815535103e+02 1.265026728060309935e+01 -1.523901248353553228e+00 4.500259569380588687e+00 -3.481771893216279778e+00 6.899007794659418380e+00 -3.365623109935680368e+00 1.501072309558605511e+01 1.542077537801730713e+01 1.598823495645558523e+01 1.304737949045109779e+01
5.022788174944521450e-06 -1.411129690994744692e+02 1.683669237762884308e+01 -8.007241068615760682e+00 7.786744527219241263e+00 -9.313264674002235566e+00 8.421797148270663058e+00 -8.046471883023386340e+00 1.516839720435047134e+01 1.518177138973184981e+01 1.569414592229947303e+01 1.272170215026433482e+01
5.056474057413404608e-06 -1.411037848785240385e+02 1.491473218164519920e+01 -5.848043358106263412e+00 7.267521992550904031e+00 -8.013374155229048057e+00 8.631700105658566713e+00 -5.733414654067238381e+00 1.487936056034904730e+01 1.497734379419038397e+01 1.612716965574053773e+01 1.341098910278963352e+01
5.088644396304279198e-06 -1.410949428240933798e+02 1.200286478279966040e+01 -1.443990367245174156e+00 4.941110766923262787e+00 -3.379246344760665544e+00 6.497356257771389920e+00 -1.985997511813019756e+00 1.487579371479080947e+01 1.509720100751775718e+01 1.589870148587831444e+01 1.355478816480781568e+01
5.107806986250747343e-06 -1.410886841414325659e+02 1.034691356891604030e+01 -2.648468580178499288e+00 8.181300627444574758e+00 -5.574714967283576073e+00 9.552689411187088808e+00 -2.749368638641637830e+00 1.480287445482574249e+01 1.479788945022684388e+01 1.592858786846843344e+01 1.272708588992966483e+01
5.111121123055814959e-06 -1.410855355143190764e+02 1.028167034737669283e+01 -2.318260755652682192e+00 8.344886700806121382e+00 -5.208484853979671314e+00 8.710683518081825838e+00 -1.761880303815271276e+00 1.522064516699155234e+01 1.486572470410584401e+01 1.586821774238494953e+01 1.319012051901063209e+01
5.161365610975948626e-06 -1.410732530945599024e+02 1.043981172556618198e+01 8.434683736644998930e-02 5.569600161917884762e+00 -3.783385402675715881e+00 9.112435610415289489e+00 -3.492717077379523971e+00 1.496026505855384414e+01 1.510025841400077873e+01 1.589376852276899399e+01 1.202394165962621031e+01
5.188670631289723232e-06 -1.410654767683671480e+02 1.452070925043940619e+01 -6.794334923566486495e+00 7.979205469800518813e+00 -7.908865385162776818e+00 9.325405488803014009e+00 -6.834080999727677685e+00 1.476810954805474552e+01 1.526321543702351669e+01 1.590845553141985214e+01 1.235878577743561557e+01
5.203505238688683496e-06 -1.410601218094710134e+02 1.086840865162287884e+01 -1.346847197469330126e+00 5.506923933424431539e+00 -2.294913683342596045e+00 6.229062154841550125e+00 -1.162943577863838840e+00 1.499658571033607757e+01 1.535206710733018376e+01 1.573049335007101845e+01 1.323372404059986351e+01
5.196240058965356409e-06 -1.410590189938629919e+02 1.157635161984645222e+01 -4.152630452320870802e+00 7.916994353805076656e+00 -4.656748116406454585e+00 7.044651202117012900e+00 -1.679660836147609970e+00 1.508491829803047501e+01 1.520498545941670088e+01 1.580309363569725356e+01 1.362582221001430050e+01
5.197670958378068195e-06 -1.410562436596948714e+02 1.424712132038584400e+01 -6.691009222052324290e+00 9.065537206023204675e+00 -8.327364960680091244e+00 8.435749171095750398e+00 -5.064768630343653655e+00 1.528894413174695366e+01 1.494385160651872724e+01 1.571268751674231723e+01 1.327037134229098037e+01
5.210774453789215027e-06 -1.410512258000501618e+02 1.069180706732002228e+01 -4.760562001744414573e+00 9.925369238537715688e+00 -5.683705024926476668e+00 8.659097835421210476e+00 -2.129638044417745846e+00 1.543063145242326151e+01 1.534766394236529052e+01 1.590224036665874685e+01 1.315363541802705072e+01
5.208590182248052488e-06 -1.410491450715987298e+02 1.789798466332059590e+01 -6.871662344989361237e+00 6.108050693095869121e+00 -9.252036017140611079e+00 8.459803322466385112e+00 -8.860016176386512399e+00 1.527300194156604185e+01 1.535274758435855524e+01 1.612257051746858849e+01 1.298252079035038342e+01
5.207898915863475679e-06 -1.410467777970072802e+02 1.707178017101862011e+01 -9.265961707365301336e+00 8.227916316097825700e+00 -9.991420417483816152e+00 9.178228657657825806e+00 -8.662774022954959463e+00 1.476540725095537177e+01 1.521132981938328754e+01 1.594625981686501603e+01 1.271198702865809338e+01
5.245315036997597613e-06 -1.410371189880330860e+02 1.523350035736028119e+01 -4.118093822516532221e+00 5.300690832006294428e+00 -6.496829963963761223e+00 7.524588190452767833e+00 -5.559003699290484768e+00 1.505250178349566070e+01 1.520594260586513791e+01 1.611747840773447038e+01 1.341664366350525661e+01
5.337355055684495840e-06 -1.410172240699864119e+02 1.827589380029273514e+01 -8.025883071781956701e+00 5.690169784299127897e+00 -8.325340608305172196e+00 6.403952683488483899e+00 -7.407520151057481961e+00 1.483293573333850546e+01 1.519732527455233750e+01 1.581830530039976068e+01 1.368637465846305012e+01
5.334738445323221368e-06 -1.410152144349580965e+02 1.210023615084921644e+01 -2.878251006272090962e+00 6.477981528561631563e+00 -5.338855034610704209e+00 8.429657617762707389e+00 -3.610979254680994011e+00 1.469500667675321282e+01 1.492509950706281074e+01 1.594626985731364677e+01 1.295056556268247050e+01
5.339621172987610580e-06 -1.410117995832612223e+02 1.335562404169463591e+01 -3.105655643903730834e+00 5.822826644851096134e+00 -6.229274363660446845e+00 9.028315444375078158e+00 -5.604394790759977596e+00 1.467611985617106285e+01 1.495524554431820263e+01 1.595998950243957282e+01 1.244778269277744620e+01
5.339547093727201418e-06 -1.410093134568623441e+02 1.406611811036784232e+01 -5.231843285142725009e+00 7.938158682185893156e+00 -7.291487149680878410e+00 8.294845824700857406e+00 -5.161803145830728745e+00 1.547373577793267785e+01 1.521381880977013523e+01 1.582385398122663567e+01 1.303502768561253689e+01
5.328906611753068484e-06 -1.410088082137026788e+02 1.178430406767929739e+01 -3.222207443447978825e+00 7.337946900742458922e+00 -5.531668292242507334e+00 9.768430188481637799e+00 -4.834550452580974600e+00 1.508106320550455237e+01 1.553781434482906576e+01 1.622259239299012279e+01 1.220641242311479324e+01
5.453705286163872807e-06 -1.409831590456389847e+02 1.020447656005260306e+01 4.610626843081497839e-01 4.636338111760284875e+00 -2.586687237295921094e+00 8.108637685685629037e+00 -2.258583240011083682e+00 1.462385239384856561e+01 1.510473994767340855e+01 1.600689122195074177e+01 1.256562036834054297e+01
5.476260352698789207e-06 -1.409765318417123297e+02 1.681506346193283008e+01 -7.830584398630782594e+00 7.773035351648186264e+00 -8.897602599079402097e+00 7.683636684133531958e+00 -7.035515414059078765e+00 1.540365014861846760e+01 1.528049852090378913e+01 1.579975157222494353e+01 1.331947346141294020e+01
5.478833340576393412e-06 -1.409735621080894248e+02 1.162720097276188902e+01 -1.816851567806681444e+00 6.172609539454487759e+00 -4.451137748916451642e+00 8.364426408798298240e+00 -3.866836701628506567e+00 1.508712815848673827e+01 1.522401766603284301e+01 1.576170931315215107e+01 1.229921136320907671e+01
5.488478554242606302e-06 -1.409693032055898243e+02 1.637615213923324120e+01 -6.267578950383425607e+00 6.446907142739210173e+00 -8.351800091902791934e+00 9.157864752453907187e+00 -8.468763181116239380e+00 1.510126042611927311e+01 1.549477760334895571e+01 1.613469704426460538e+01 1.240113760763448880e+01
5.686154634913282200e-06 -1.409314200837411022e+02 1.265184921412502028e+01 -4.585662655100295027e+00 8.672543932516326493e+00 -7.215215685117088995e+00 8.947848647120192567e+00 -3.809373427110102739e+00 1.533543993656248539e+01 1.498779727876293322e+01 1.603570563287334494e+01 1.338795201368207444e+01
5.737919914179522463e-06 -1.409198575319636575e+02 1.588699581062857646e+01 -5.480470890361171854e+00 6.587744869289799965e+00 -7.949189984250902619e+00 8.085608243112940130e+00 -6.794523530560020674e+00 1.534802735326495693e+01 1.517640452315652055e+01 1.586076155461609538e+01 1.299218044570225317e+01
5.807684744967179521e-06 -1.409052722957272863e+02 1.182249059278434444e+01 -4.987746032554984055e+00 8.439326809498343351e+00 -5.443774840239135493e+00 7.764288611601667611e+00 -2.632778313626427114e+00 1.495631483871064660e+01 1.517537948283283455e+01 1.577483192244829446e+01 1.325433581299227548e+01
5.794801238320427084e-06 -1.409049931149483257e+02 1.541877185938435701e+01 -5.321020570644043879e+00 5.853397103830149106e+00 -6.469220405089449955e+00 6.553478365728750532e+00 -5.022996859050278928e+00 1.495214272212406925e+01 1.507479128916681610e+01 1.573492806217754314e+01 1.355838714568880832e+01
5.798401817190981751e-06 -1.409018719615071120e+02 1.488763504608142796e+01 -5.688492138183514513e+00 6.818303037720330195e+00 -7.750692489549944497e+00 9.001451920366754678e+00 -6.344044146768929693e+00 1.470239864626137560e+01 1.510368226157338789e+01 1.619976058927791129e+01 1.302814153591221213e+01
5.828473436995405977e-06 -1.408941991723955027e+02 1.469589477925793730e+01 -3.131179690907270441e+00 4.701717237283569162e+00 -6.314358483056647486e+00 8.413512159577130944e+00 -6.360829292514424083e+00 1.473658613708647103e+01 1.505172131030588645e+01 1.602304090499577427e+01 1.263474404037534526e+01
5.823633708263261559e-06 -1.408925298769110270e+02 1.606138640817508900e+01 -4.838921465160883173e+00 4.718809782386848894e+00 -6.464652314816276224e+00 6.706449614726128772e+00 -5.886939851021627312e+00 1.476645339237715859e+01 1.507491673369552387e+01 1.586108257468788452e+01 1.341801627847719480e+01
5.842490503072356445e-06 -1.408867971303896240e+02 1.226011356327840573e+01 -3.584186801460846006e+00 7.649645811149937913e+00 -6.108830296180061126e+00 8.432079964381273385e+00 -3.748115926956253396e+00 1.513016744298618832e+01 1.491302374452203594e+01 1.570910369593076084e+01 1.288334990960160908e+01
5.836106503371199794e-06 -1.408853904124565588e+02 1.000932437197360514e+01 -2.437040596309620000e+00 8.209330946378084803e+00 -4.700161228301322325e+00 9.011562250847649835e+00 -2.648028303701273956e+00 1.507988897953205232e+01 1.506597361556574377e+01 1.564792343154546117e+01 1.228136710725237180e+01
5.895403286641890651e-06 -1.408727813490353356e+02 1.802583559049291750e+01 -6.621670892735377123e+00 5.410839300941043817e+00 -9.193358218595012232e+00 8.235074895513967874e+00 -8.523269363391335673e+00 1.486418607477091847e+01 1.505949793269126680e+01 1.617395002113754288e+01 1.331109356979577285e+01
5.959306516644723553e-06 -1.408595001742891100e+02 1.382345138539690055e+01 -5.474417874337447643e+00 8.718454852560078905e+00 -8.425405465132937977e+00 9.286304217328769539e+00 -5.135001046539725778e+00 1.531095712060260716e+01 1.488265560225787532e+01 1.600405256287129063e+01 1.327564074924828219e+01
6.006310387730747264e-06 -1.408491436444941485e+02 1.886178974420750620e+01 -6.533343990998987216e+00 4.785803633797476309e+00 -9.287062210138595120e+00 7.988474961177011835e+00 -9.628864358298928394e+00 1.502618746858309962e+01 1.513540211295038063e+01 1.595228447927001447e+01 1.287228696282032736e+01
6.062007097936368197e-06 -1.408374133428036714e+02 1.746171117448058396e+01 -5.393808529853366451e+00 4.013111020511308524e+00 -7.051991660722278787e+00 6.679913595339119325e+00 -7.175759483928514371e+00 1.475037530590552493e+01 1.519426074102645607e+01 1.599525319816226876e+01 1.342591301682102944e+01
6.155009896291961083e-06 -1.408196879248476989e+02 1.385519793085461870e+01 -4.841988509664362006e+00 6.994295248934751186e+00 -6.523412555069422858e+00 8.970251877534490603e+00 -6.149378283695149605e+00 1.510170713058169767e+01 1.552725293827920083e+01 1.603179891551602410e+01 1.233977984593749255e+01
6.197568563504731008e-06 -1.408102972443720660e+02 1.577023720305323451e+01 -3.729579922000006320e+00 4.294012407814610910e+00 -6.123241754118291524e+00 7.187958644048183743e+00 -6.175566299903964662e+00 1.499239125395888017e+01 1.527064715638120518e+01 1.603829117940677307e+01 1.317214857868306410e+01
6.370724423053807792e-06 -1.407802411050265619e+02 1.505220949112099937e+01 -6.559888028343131339e+00 7.567975648399507094e+00 -7.130023468937121578e+00 7.223683507947534110e+00 -5.226471363535370784e+00 1.523639248894254017e+01 1.529867052189907639e+01 1.573264039109906065e+01 1.332405192356685220e+01
6.374623119431550191e-06 -1.407771293215524224e+02 1.367553414853214555e+01 -5.069851286091538789e+00 7.418311319131611015e+00 -7.058810914112578772e+00 8.974071233933244685e+00 -5.055650756477877650e+00 1.489578524741989263e+01 1.518886815174782257e+01 1.624945125646420152e+01 1.318833581263317534e+01
6.414489351114833285e-06 -1.407683948997500067e+02 1.032588194230397427e+01 -1.015341780137278604e+00 6.532606364729659276e+00 -3.793821939154127243e+00 8.679298795942411715e+00 -2.210476299986416926e+00 1.509164225098539802e+01 1.532197987219496405e+01 1.623620247047237797e+01 1.293845859244857088e+01
6.461539882239238875e-06 -1.407585866310766960e+02 1.777475328564108992e+01 -8.758356938656104873e+00 7.722654330557084279e+00 -9.509142296550436413e+00 7.348675076378839321e+00 -7.504362220314892973e+00 1.532877834271669570e+01 1.520591465344908322e+01 1.575206729763390712e+01 1.352351818016458473e+01
6.479264841968155902e-06 -1.407533472387141273e+02 1.935024763192080144e+01 -7.768330551782596238e+00 5.305218724293405685e+00 -9.190813084008526701e+00 6.667404233554240278e+00 -8.625679444411527896e+00 1.517573817594960772e+01 1.520250946280743598e+01 1.584308781992397641e+01 1.358104165582014922e+01
6.470540169397299587e-06 -1.407521946989860453e+02 1.615025187362108738e+01 -6.230694569149306972e+00 6.254873452844769588e+00 -7.558274789133030858e+00 8.143888035761200683e+00 -7.225856909123327121e+00 1.506357601940730184e+01 1.550412118351700919e+01 1.610439906311079739e+01 1.290840669044732714e+01
6.607426754899204146e-06 -1.407287600100397071e+02 1.960236695556790920e+01 -7.176270373746608477e+00 4.183030500430877652e+00 -9.141988050479477934e+00 7.345497146917526976e+00 -9.798444506422468336e+00 1.477312745938150940e+01 1.515550653838156592e+01 1.594630150332881868e+01 1.306602003825575764e+01
6.621007865764829092e-06 -1.407242066883842426e+02 1.018811934333070646e+01 -3.230230745057846242e+00 8.158039134588733532e+00 -4.282555468167315027e+00 7.960438023943176233e+00 -1.235218000201896871e+00 1.485302940190164023e+01 1.507758168897245987e+01 1.587004450012940460e+01 1.329111421894219092e+01
6.669374006455024389e-06 -1.407144282889113356e+02 1.136892805360590941e+01 -2.820036797352434732e+00 7.341368895271624950e+00 -5.034924668617200005e+00 8.728483777760715157e+00 -2.922024924242344390e+00 1.509483304842701656e+01 1.530375817879369826e+01 1.623349640527589344e+01 1.314020242196618327e+01
6.689608917371614875e-06 -1.407088988776893643e+02 1.131465416889952813e+01 -9.674668072701955168e-01 6.068316889754143517e+00 -4.334677188896599809e+00 8.418376183217784359e+00 -3.135374597033684374e+00 1.527153062237084136e+01 1.521134128308066202e+01 1.601272471394105068e+01 1.276573642924710228e+01
6.709354956661146651e-06 -1.407034514776112815e+02 1.484198351445834696e+01 -6.003476504596918062e+00 6.832423958454523216e+00 -6.349110216096393700e+00 6.555689736162907622e+00 -4.353640142249810552e+00 1.502103645403919607e+01 1.521149141495036794e+01 1.576410244693698282e+01 1.367919899545637996e+01
6.715122392613169058e-06 -1.407000922357716490e+02 1.931810992348951928e+01 -7.535984464484796419e+00 4.577292325618975255e+00 -9.120045956216117133e+00 7.310989051897468727e+00 -9.315354791361048825e+00 1.467895965979566597e+01 1.512809034292171795e+01 1.598321512590844229e+01 1.325115122575978432e+01
6.745512055113452698e-06 -1.406930768892995047e+02 1.119135418845720054e+01 -4.578274776985091776e+00 9.272314539906222564e+00 -5.882300320826225892e+00 8.542984036227544209e+00 -2.195512423388960244e+00 1.525078643763199970e+01 1.519784625664376421e+01 1.603890840776931270e+01 1.348281099851135778e+01
6.732609652174578991e-06 -1.406924914597656766e+02 1.107232335049348926e+01 -1.236172640066527606e+00 5.973064553642316810e+00 -4.210089196816407586e+00 9.172314989409251496e+00 -3.633694290539547289e+00 1.494303426897595521e+01 1.538930637914418575e+01 1.628177691225225843e+01 1.249808577139659249e+01
