weight logl A T phi m0 m_100 m_200 m_300 m_400
4.776103619328763429e-21 -5.383903760071656563e+01 1.402896523651958161e+00 1.071954803412448598e+02 2.286926314462128129e+00 1.479333601521394037e+01 1.613588624504196289e+01 1.618486543425136404e+01 1.598996724879835618e+01 1.558534925455577458e+01
4.821767400738892226e-21 -5.382702213090806254e+01 1.787739142125956748e+00 9.789852501223089121e+01 3.822635213213101957e-01 1.514125902516395783e+01 1.602510637450440001e+01 1.622603477933169103e+01 1.640725995507099100e+01 1.656549023416762623e+01
5.063769031527259032e-21 -5.377555159849713817e+01 9.072255606599309852e-01 1.047038090782671134e+02 1.930008888842932979e+00 1.529473236840435924e+01 1.619927390089668862e+01 1.618290043474411632e+01 1.609622883925155534e+01 1.594611913479234389e+01
5.156227221657384224e-21 -5.375495751893774354e+01 1.414359745934733681e+00 9.705362934610590742e+01 1.866068189099007735e-01 1.483937722681236515e+01 1.536051340809481403e+01 1.560034589311731956e+01 1.581257510843554570e+01 1.598950268152911214e+01
5.144973583186765916e-21 -5.375464243760126237e+01 8.874618708026111857e-01 1.025928335485207157e+02 1.653638679704956704e+00 1.535682563737793238e+01 1.624172892528174472e+01 1.621994705345455046e+01 1.617644646957207755e+01 1.611232177821484157e+01
5.403097699616169950e-21 -5.370319023523674673e+01 1.543767847709641483e+00 9.886174309183036257e+01 1.340596406852530675e+00 1.529174094663012262e+01 1.681631408953791151e+01 1.682986752853043555e+01 1.683537484825858144e+01 1.683280723929152600e+01
5.532464748655917830e-21 -5.367702925117252732e+01 8.382164134540857070e-01 1.017937383126878785e+02 9.754165417538519511e-01 1.501607429932318283e+01 1.565387295702104709e+01 1.558987199046191918e+01 1.551884433250245721e+01 1.544165978349403723e+01
6.464399809766782696e-21 -5.351885250134634475e+01 1.434063490622062398e+00 1.070931897913674646e+02 1.855354885177247004e+00 1.460239821505099300e+01 1.602406152202450684e+01 1.582664845089228223e+01 1.542025168103480048e+01 1.487424452979225364e+01
6.610938374117942449e-21 -5.349393706582154095e+01 1.429319379565116677e+00 1.024241928965825537e+02 1.187514201442383177e+00 1.455324582039663284e+01 1.578502972160255879e+01 1.566401160961430961e+01 1.551847403431239947e+01 1.535162964707034128e+01
7.082982569051101391e-21 -5.342246758659807426e+01 1.006581622204364201e+00 1.084579031141223453e+02 1.887893043331325238e+00 1.506109067995444484e+01 1.605266646978310163e+01 1.585450778579748743e+01 1.546964324992891804e+01 1.498863866987135829e+01
7.287857500862267777e-21 -5.339145306521541556e+01 1.499514470855812354e+00 1.027647970094196666e+02 1.608105521197823240e+00 1.548261732802439106e+01 1.696913935074419300e+01 1.691481301544095217e+01 1.681965799198100697e+01 1.668638693675169904e+01
7.522087524984515620e-21 -5.335731897656436473e+01 1.947099048164741220e+00 1.026448932302370167e+02 1.107979917949050153e+00 1.494620910128682922e+01 1.652555601435448196e+01 1.632133380851769999e+01 1.608114540196837794e+01 1.581127288999094027e+01
8.668894005876490357e-21 -5.321292145539846530e+01 8.525459997772403264e-01 1.042514662572929325e+02 1.882129887809224966e+00 1.509336100515109891e+01 1.594461317488694263e+01 1.592872022764575135e+01 1.585828055611194287e+01 1.573789368254965915e+01
9.467878289123405085e-21 -5.312225783581394012e+01 1.577580488517142943e+00 1.000522164295619945e+02 1.031432500511898054e+00 1.554549004013819413e+01 1.689644610909892108e+01 1.689376745012015135e+01 1.689107429342756106e+01 1.688836666798003350e+01
9.464881193800985598e-21 -5.312007443998885492e+01 1.107740643038901851e+00 1.098324238497555569e+02 2.285326428276826416e+00 1.485112422467976856e+01 1.594608507173557754e+01 1.586686310286838086e+01 1.547465791029413573e+01 1.489032107128577564e+01
1.086351769832430630e-20 -5.297975249706414047e+01 2.050163535249855062e+00 9.813662244695009917e+01 1.019631034661779845e+00 1.499687160980840517e+01 1.685880478885466260e+01 1.694770353909053995e+01 1.700886883774880687e+01 1.704143114562257111e+01
1.113568912846260874e-20 -5.295250748511520555e+01 1.521011315477884374e+00 1.043822576904599657e+02 2.057233449686023619e+00 1.509322693307315433e+01 1.657669266221827087e+01 1.661295164426253379e+01 1.654407561526305415e+01 1.637482943955099302e+01
1.166732714595372913e-20 -5.290337028868168545e+01 1.215077962545119350e+00 1.050766650880484860e+02 1.281513160280374874e+00 1.486237468613904156e+01 1.587010268604038643e+01 1.562108781807728874e+01 1.530269137569533910e+01 1.494402956307224350e+01
1.225676314293299703e-20 -5.285158479446693036e+01 1.274090106041476655e+00 9.448585119870548965e+01 6.274241091077208843e+00 1.485043316466618535e+01 1.529656562270216114e+01 1.569477719038250285e+01 1.598072722912526444e+01 1.611639665243097852e+01
1.244958187063121371e-20 -5.283347563475240349e+01 9.859990244027246886e-01 9.670015490099220301e+01 8.868150565698221799e-01 1.511554461086768519e+01 1.599482170748831500e+01 1.606961985253110470e+01 1.610072511333957124e+01 1.608671299161396107e+01
1.279460658774384315e-20 -5.280363895061503854e+01 1.284853006133906739e+00 1.022790240782951088e+02 1.367939713965541149e+00 1.553279452907793612e+01 1.674286477446369403e+01 1.667074764298000744e+01 1.657636158551464689e+01 1.646155366949219356e+01
1.353320072846476570e-20 -5.274501669290862083e+01 1.118542570556124049e+00 9.854099414189370520e+01 4.304151267987053608e-01 1.532295135539310138e+01 1.588207316233556021e+01 1.596964979612902624e+01 1.605163364001855086e+01 1.612731567974724811e+01
1.390509963789768856e-20 -5.271540701913411908e+01 1.233611218100608919e+00 1.074902683369161878e+02 1.756117003808041144e+00 1.474638942514356366e+01 1.594088024731684960e+01 1.569753656727835356e+01 1.527475463673257039e+01 1.475229419694619359e+01
1.444048780020121372e-20 -5.267512675833940961e+01 1.249774374628863427e+00 1.096133929294327771e+02 2.272791259647021000e+00 1.475552865976026062e+01 1.599109284553049370e+01 1.590659355694515398e+01 1.548131907805701069e+01 1.484117281520610732e+01
1.509549888378332215e-20 -5.262826606019348219e+01 9.775050788235922772e-01 9.527156514313921321e+01 5.990923291657841432e-01 1.529049748353810045e+01 1.606280133250832165e+01 1.620940064576927853e+01 1.626736288171294831e+01 1.623109702335300142e+01
1.686682065790302343e-20 -5.251481425491205357e+01 1.298482018481787792e+00 9.916891757265861429e+01 4.724306635162753287e-01 1.481280759801280666e+01 1.546372111755245271e+01 1.552195338978195593e+01 1.557821989532121698e+01 1.563236466226200072e+01
1.695957915160434845e-20 -5.250682985652927925e+01 1.502418273787106573e+00 1.098231656763807678e+02 2.221101286368941441e+00 1.477191066966313571e+01 1.626847517827146206e+01 1.610889393661383551e+01 1.553803073523975797e+01 1.473149415654129868e+01
1.738128394855586707e-20 -5.247976868024151287e+01 1.644652320035091764e+00 1.079962981756345926e+02 1.945824627531641537e+00 1.468220316260878633e+01 1.632017051445156852e+01 1.607963400351630412e+01 1.554206552071721958e+01 1.482172834247803195e+01
2.054144665886765683e-20 -5.231021803909231949e+01 8.422510132028382390e-01 1.063480352059764726e+02 1.826214430832123314e+00 1.502223564977351700e+01 1.585846673953786024e+01 1.576351703883849531e+01 1.556551311210279387e+01 1.529198180908431937e+01
2.111331679764981065e-20 -5.228025870315558876e+01 1.496641745001930923e+00 1.007612292137230270e+02 1.043651884897000226e+00 1.454426207043033870e+01 1.580054756933838611e+01 1.576053457763639898e+01 1.571778157019028477e+01 1.567238486087117089e+01
2.191597701119406665e-20 -5.224044675768607249e+01 1.063090249636322149e+00 1.000380834696366605e+02 1.076442682816094454e+00 1.553852151877017462e+01 1.647312472478697387e+01 1.647191021282265666e+01 1.647069036057430580e+01 1.646946517502117402e+01
2.264221223040778962e-20 -5.220534671049231434e+01 1.224766755163230192e+00 9.746658906938809253e+01 2.608336482384512878e-01 1.528616770570868866e+01 1.579021590054658297e+01 1.596499954487925876e+01 1.612171743198553742e+01 1.625619882746828893e+01
2.638085206704113275e-20 -5.205002422590713707e+01 1.399802666105219640e+00 9.740884856737706343e+01 1.080451198249178235e+00 1.542359095854649809e+01 1.675091403586166905e+01 1.680638014393193913e+01 1.682330789062470799e+01 1.680122549931180487e+01
2.678423104013187137e-20 -5.203234935209070500e+01 1.326821582708451519e+00 1.050916584958476392e+02 1.482019741222831088e+00 1.535629967326733158e+01 1.658187103290981668e+01 1.637314590087349586e+01 1.607091452577073198e+01 1.570296923219833474e+01
2.713707885148992823e-20 -5.201676165638761518e+01 1.335584431927599347e+00 1.013356975160351396e+02 8.313233540297301216e-01 1.470925811098545921e+01 1.561818244757741247e+01 1.553411457698149611e+01 1.544439237588162506e+01 1.534963088337789827e+01
2.748964682091816150e-20 -5.200135321786380160e+01 8.287730125440526674e-01 1.003745457536341377e+02 1.306680124663915699e+00 1.505114187323990649e+01 1.584588400532152086e+01 1.584015514406828018e+01 1.583399258551352951e+01 1.582739971703377257e+01
2.818882378646828964e-20 -5.197373709265099251e+01 1.767452157904359833e+00 1.077024389011444470e+02 1.897034076139894943e+00 1.491646037416429849e+01 1.667053561896124236e+01 1.640213139768270878e+01 1.583876385681912069e+01 1.509228330331532852e+01
3.097325772362174660e-20 -5.187703849430261727e+01 8.044082878775139500e-01 1.011467017796434362e+02 1.222936994038764213e+00 1.533744322908403390e+01 1.607223709775717779e+01 1.604707621652595151e+01 1.601831612345307576e+01 1.598610268783914812e+01
3.355185093004997960e-20 -5.179457064121393728e+01 1.347597989653374073e+00 1.039518106564734410e+02 1.544102883386159641e+00 1.457354525265059664e+01 1.587390633132092432e+01 1.575331046864129902e+01 1.556572342727012703e+01 1.532179705287838622e+01
3.617225378076836536e-20 -5.171687031761210562e+01 1.215729313868216810e+00 1.021835879464127999e+02 1.749743050355462959e+00 1.490766145405586585e+01 1.612217750519292636e+01 1.611851537285144431e+01 1.609305717878143227e+01 1.604626118500842580e+01
3.709573487067020198e-20 -5.168916067246097867e+01 1.838462309926826910e+00 9.890015988441777495e+01 1.233760408035118550e+00 1.529832288127026629e+01 1.707156369003471497e+01 1.710112192701402378e+01 1.712188193062190678e+01 1.713374238543057970e+01
3.861770215089896945e-20 -5.164645189612164700e+01 8.494862389367867639e-01 1.052036175787807650e+02 1.739856982438701127e+00 1.526517981999639240e+01 1.610614949897695780e+01 1.602917055376546784e+01 1.587899366444998783e+01 1.567000727720392916e+01
3.994184525697014353e-20 -5.161023814476510552e+01 9.687102459044272251e-01 9.521268043742600184e+01 5.264230897947010934e-01 1.534558691053842239e+01 1.606844351503865909e+01 1.623303043392392198e+01 1.630977972069170079e+01 1.629109486306967725e+01
4.122886130660188837e-20 -5.157602414415249825e+01 1.800909028911238607e+00 1.024864188369294169e+02 1.044447002724402607e+00 1.473603729688692354e+01 1.613774937465106518e+01 1.594980289103240167e+01 1.573370699274655493e+01 1.549447333367304580e+01
4.179423579751755750e-20 -5.155990424197012345e+01 1.338224226136419448e+00 1.103693618562545424e+02 2.249126530380122890e+00 1.486996012200898321e+01 1.620300422642080562e+01 1.604288455291262494e+01 1.548576685038494283e+01 1.472021793866686856e+01
4.425425878663913773e-20 -5.150021106182224173e+01 1.692936087304135473e+00 9.928936849068759329e+01 5.148976172681108965e-01 1.490998386278864984e+01 1.580905806122694379e+01 1.587263520821569784e+01 1.593426592429807442e+01 1.599382559537455606e+01
4.493572391367047385e-20 -5.148242956118953373e+01 1.325268609928501373e+00 9.647999470283572521e+01 2.186419631437094835e-01 1.476206381930056821e+01 1.533597834280513617e+01 1.559240934218625618e+01 1.580539652216200786e+01 1.596379635714273881e+01
4.606271361851466041e-20 -5.145515886489239676e+01 1.669837325994050881e+00 1.071648817693112079e+02 2.170348833278679557e+00 1.476064673193456578e+01 1.640366438813018135e+01 1.638237832122568349e+01 1.607908798574204567e+01 1.554653279292954693e+01
5.169418204443935141e-20 -5.133731743021839122e+01 1.136605738399421694e+00 1.007634183580673550e+02 6.455575082921086727e-01 1.507161235743551941e+01 1.571146751348386772e+01 1.566604111512913811e+01 1.561926793587615414e+01 1.557125394843158439e+01
5.568192876093731255e-20 -5.126050701688164679e+01 2.022897434556686136e+00 9.651126177750550994e+01 5.137269924626352013e-01 1.532185500110042931e+01 1.668714668945072432e+01 1.698820376478815319e+01 1.720366776693909472e+01 1.732247124921589077e+01
5.616801580595375953e-20 -5.124931519129103918e+01 1.357445367730108376e+00 9.879814234459257705e+01 4.508667949703901168e-01 1.528723307695381450e+01 1.597030261915708493e+01 1.605788233229947082e+01 1.614096203452039902e+01 1.621905660296435769e+01
5.644758194654694204e-20 -5.124185021804629514e+01 1.793642171941859154e+00 9.406994608309602768e+01 8.863803942430052360e-03 1.496769978162195969e+01 1.567434287369266599e+01 1.625566933920332957e+01 1.663756345285293037e+01 1.676089179739668467e+01
5.822292274783668528e-20 -5.120838353356997175e+01 9.422170769068549667e-01 9.746885170272311427e+01 9.544635100602899547e-01 1.506510844013242156e+01 1.591222326309581803e+01 1.596798235669965393e+01 1.599975717615997439e+01 1.600670364350884611e+01
5.823159260601078347e-20 -5.120573463666950431e+01 1.292852241094573307e+00 1.016666262985085893e+02 7.659018988977736031e-01 1.509373768865726717e+01 1.588936708285793209e+01 1.578037421496573423e+01 1.566410317557324561e+01 1.554178640794964039e+01
5.829998856350605645e-20 -5.120206077522075105e+01 8.153713193449032559e-01 1.050962233411249542e+02 1.785991710650765008e+00 1.516447796116646529e+01 1.597658705667476653e+01 1.591732593828203157e+01 1.578871784454474714e+01 1.560260923394671018e+01
5.817980644675296839e-20 -5.120162434614977087e+01 1.471380885914800540e+00 1.091852014375945856e+02 2.341260127510927713e+00 1.476394552800416804e+01 1.619248970753390537e+01 1.617527563857727202e+01 1.577284666953205772e+01 1.509504360514135612e+01
6.166553751583611869e-20 -5.114093744672234010e+01 1.639079455391759366e+00 9.946200099463651156e+01 1.393073644026551205e+00 1.527626565006917048e+01 1.689844242951014763e+01 1.690548359522869504e+01 1.691064308133649163e+01 1.691391492883963110e+01
6.271882391318554164e-20 -5.112150104792871730e+01 1.525967103172170880e+00 9.648914462729267427e+01 7.855703971382018702e-01 1.485011275207481596e+01 1.614573992356752896e+01 1.629473530104493406e+01 1.636855269774102695e+01 1.636335066535908567e+01
6.398598082329059885e-20 -5.109899866268219171e+01 1.778201591612207366e+00 9.949857654048827271e+01 1.334509193042204167e+00 1.531452867826461350e+01 1.705563282426663108e+01 1.706619926441755908e+01 1.707500959564197984e+01 1.708205498528526789e+01
6.808871654899782758e-20 -5.103435116242547309e+01 1.579685999410334274e+00 1.033390554337883742e+02 1.906971072440803994e+00 1.517216452658773918e+01 1.673786715975131045e+01 1.674799672959770547e+01 1.669339776414370746e+01 1.657631295842753616e+01
8.223916453156084362e-20 -5.084303102966177335e+01 1.787269660896418921e+00 9.907499709249917430e+01 1.256150825086540079e+00 1.494252940410301278e+01 1.667156054967920653e+01 1.669511764169271473e+01 1.671264534696669912e+01 1.672408336536249607e+01
1.006214771636425528e-19 -5.063879694683888033e+01 1.473012655695848494e+00 1.007717144909781268e+02 1.616520121142093869e+00 1.522564027364819239e+01 1.669864871131528261e+01 1.669677430527120521e+01 1.669149453004421702e+01 1.668282160721540208e+01
1.037048850079423535e-19 -5.060611345116880955e+01 2.108504990876723717e+00 9.719665136374162273e+01 5.851921334281393605e-01 1.483135601735015285e+01 1.629371990318523444e+01 1.654353725769885841e+01 1.673727923264117123e+01 1.686860061494257224e+01
1.185928852963652379e-19 -5.046946617671612501e+01 2.164382666232179453e+00 9.893042202286328290e+01 7.812658331906308096e-01 1.501762006354244505e+01 1.664252929607625830e+01 1.673583097531677311e+01 1.682120701387112049e+01 1.689826359524090904e+01
1.402596190433047859e-19 -5.029916754538093926e+01 1.528352566392492395e+00 1.098281685459660082e+02 2.297913252170429743e+00 1.490935754303854033e+01 1.641698896755838533e+01 1.631860198681930285e+01 1.578631261191148916e+01 1.498401124182311506e+01
1.647625731097627756e-19 -5.013565718564424856e+01 1.858754376075221870e+00 9.803445903074279499e+01 5.165988128388238065e-01 1.526144938087682768e+01 1.637532213646436574e+01 1.655345505240498127e+01 1.671111143523005893e+01 1.684579264564185053e+01
1.711367019492705570e-19 -5.009520000867557599e+01 1.537211451625562830e+00 1.002362746760015000e+02 9.171918842428631313e-01 1.456448576816903717e+01 1.577089689144295548e+01 1.575665541087629684e+01 1.574215242869524545e+01 1.572739112611925449e+01
1.739510570396162370e-19 -5.007638869414492433e+01 1.532048629949174234e+00 1.037271475857546648e+02 1.161749049789461585e+00 1.473082702006547606e+01 1.596440308722986146e+01 1.572971358700056044e+01 1.544432516630071284e+01 1.512272283806695228e+01
1.746245194762529229e-19 -5.007002460658415544e+01 1.178184434335423525e+00 1.054516607433130417e+02 2.068250392820396577e+00 1.482713812932226816e+01 1.598781158227126475e+01 1.599170183041783133e+01 1.587379083121051870e+01 1.564641084845480634e+01
1.848544688368426676e-19 -5.001059381184393260e+01 1.551156188119600099e+00 1.046628141720146061e+02 1.793613624161128461e+00 1.537046436932884141e+01 1.691909220909031575e+01 1.683435666321289048e+01 1.663566369521892696e+01 1.633848065780908598e+01
1.923658034319951104e-19 -4.996826388681631670e+01 1.660429874836151898e+00 1.001055961722412349e+02 8.001097865548756349e-01 1.536687129461852130e+01 1.655042527439572098e+01 1.654268078173393519e+01 1.653488463854651158e+01 1.652703718729955540e+01
1.925282028297730320e-19 -4.996492002120773890e+01 1.989779834756977950e+00 9.951865984917141361e+01 7.051167110092900758e-01 1.502734396267496031e+01 1.636241220032802701e+01 1.640662604039390615e+01 1.644956615876240136e+01 1.649119290164453844e+01
2.112808967031217293e-19 -4.986947416028525026e+01 1.615373916465470350e+00 9.883996138256183883e+01 5.773468227200357905e-01 1.465751123664297140e+01 1.563651424305411197e+01 1.572852035120144620e+01 1.581470494668327120e+01 1.589459956970093124e+01
2.146809964473756831e-19 -4.985100948356574690e+01 1.820473536001046000e+00 1.031785398517758665e+02 1.437908840656059617e+00 1.530580289762298207e+01 1.703013208516440358e+01 1.688563592997503449e+01 1.668213445977146492e+01 1.642722826785013623e+01
2.247045346445337153e-19 -4.980287631253971625e+01 1.535714454736765600e+00 9.591098350332964628e+01 6.718698390422336297e-01 1.487174406699321061e+01 1.611169055891826218e+01 1.630728743292045380e+01 1.640048934624232757e+01 1.638464835882409076e+01
2.305000602115698022e-19 -4.977491154875267654e+01 1.365453269816367055e+00 1.070894184243217779e+02 1.642294935800431288e+00 1.479727373942698421e+01 1.608252021127813336e+01 1.578662074794989145e+01 1.532200160295699121e+01 1.476789725476168691e+01
2.363767294254226545e-19 -4.974723582901094687e+01 1.108115147277852541e+00 9.732500357725591300e+01 8.108233591225720849e-01 1.483889348061589608e+01 1.576134591311751798e+01 1.585313357383784094e+01 1.591474823739316413e+01 1.594435690676315787e+01
2.709275561343198258e-19 -4.960831120780527925e+01 1.595776831775760352e+00 1.078866770429830098e+02 1.892531495640242589e+00 1.471815054702670089e+01 1.629884963263646469e+01 1.603800211310387525e+01 1.550357183058852151e+01 1.480633708552214856e+01
2.905695061817525611e-19 -4.953581986077328025e+01 1.894688441716116056e+00 9.983361381093918396e+01 1.257271119379118618e+00 1.535739696293595813e+01 1.716574385816445414e+01 1.717156579355522439e+01 1.717718879246371344e+01 1.718261223828821116e+01
2.959931992617486932e-19 -4.951482619381786066e+01 1.160399483826755951e+00 9.346611213814202301e+01 1.332452401817434962e-01 1.508540043498175542e+01 1.571401072883118921e+01 1.606912135336264313e+01 1.623747661075481474e+01 1.618711494837970122e+01
3.291288657361005589e-19 -4.940621330916823695e+01 1.974760463388956833e+00 1.051088341583613186e+02 1.689999288322603377e+00 1.491319501916013124e+01 1.685382414084550362e+01 1.665411322161987329e+01 1.629329129018574207e+01 1.580475014319286231e+01
3.366980058259785951e-19 -4.938097626896419001e+01 1.019225371767411792e+00 1.090266347832513816e+02 2.230041952731541599e+00 1.508182155386005974e+01 1.609121056891214607e+01 1.602790053974912610e+01 1.571429231290566264e+01 1.523335525471105711e+01
3.768077638889763085e-19 -4.926592752512009099e+01 1.010316592750358344e+00 1.086954090972500353e+02 2.182708455014100490e+00 1.494354871867102830e+01 1.594783972881687539e+01 1.587669928642780093e+01 1.557472148309878435e+01 1.511660783173839029e+01
3.882300526541833640e-19 -4.923356458928297741e+01 1.223758379991879197e+00 9.729818361246886127e+01 5.273248139924056055e-01 1.471334216820683238e+01 1.550339143627252803e+01 1.565362778425559753e+01 1.577531323618565828e+01 1.586475292676868598e+01
4.241140490638500756e-19 -4.914266026970742018e+01 2.044151410460979257e+00 1.035783277883704017e+02 1.559388057634379043e+00 1.481119068816611950e+01 1.680222109204911618e+01 1.665578851397085813e+01 1.642278383206948789e+01 1.611414260380401942e+01
4.458505812393302669e-19 -4.909017879616521896e+01 1.743910250418109431e+00 1.042761266733014622e+02 1.266007539177795405e+00 1.490293304266368679e+01 1.637819788238909169e+01 1.609252909587413782e+01 1.572832108776258409e+01 1.530961951067672366e+01
4.498432949128848475e-19 -4.907876338382084214e+01 1.921556970789507712e+00 9.866005423380224215e+01 1.051476601436355685e+00 1.538935650046177628e+01 1.713277995576503088e+01 1.719530235705052945e+01 1.724468181475729267e+01 1.728055896516230661e+01
5.536113454552405056e-19 -4.886869977435928547e+01 1.534544810778587287e+00 1.050636765167949136e+02 2.029372500468808571e+00 1.480029710169417179e+01 1.631626693540279049e+01 1.631827468905470013e+01 1.618213895671113534e+01 1.592024876492365770e+01
5.584265515581636361e-19 -4.885753957274117454e+01 1.424575633389153051e+00 1.076874743231241354e+02 2.135242372571942049e+00 1.468066784147501735e+01 1.609568467720987073e+01 1.602715885551369723e+01 1.569224986726238136e+01 1.515721446119617966e+01
5.707535366124733309e-19 -4.883320519059011389e+01 2.158331965417075615e+00 1.005769836183619788e+02 1.148508044283706564e+00 1.486488693095006042e+01 1.680046004235652291e+01 1.676478863936061359e+01 1.672664907470965900e+01 1.668609089549896041e+01
5.726829329158260437e-19 -4.882733045454504150e+01 1.858558282568672837e+00 1.042529802300588244e+02 1.399696919288949459e+00 1.508199072568326748e+01 1.677334928182052209e+01 1.652277166500224226e+01 1.617805097457186747e+01 1.576171184591924579e+01
5.915886052086910685e-19 -4.879235120273223458e+01 2.049614090995264259e+00 1.004042176716069434e+02 8.757112318414693730e-01 1.490202761674632370e+01 1.644242475801377523e+01 1.640773431667392046e+01 1.637208048199077481e+01 1.633548606628696476e+01
6.431712157531614430e-19 -4.870625170717509889e+01 1.084093581855407384e+00 9.914590075242298894e+01 1.304599811152643341e+00 1.537847766032070496e+01 1.643828472315358979e+01 1.644907749489221516e+01 1.645673446899149539e+01 1.646123321809759688e+01
7.445693661126763780e-19 -4.855735665321981287e+01 2.069056356394022078e+00 9.979421937170612011e+01 1.058266541703489549e+00 1.473727316606013993e+01 1.655346380406604112e+01 1.656615302802575229e+01 1.657853525292487262e+01 1.659060840026088712e+01
7.721687196413982143e-19 -4.851845959750615833e+01 1.984122595348644102e+00 1.019266460923378474e+02 1.200298581859557068e+00 1.518596436284349593e+01 1.693730745212430833e+01 1.681448161738853386e+01 1.666871173846188370e+01 1.650205155504805177e+01
8.366730564311353235e-19 -4.843572929181367215e+01 1.482301238827649525e+00 1.043075620266491654e+02 1.807630089361684345e+00 1.465177207258288661e+01 1.613369339297630844e+01 1.607547560393712160e+01 1.592194028836312469e+01 1.568336669765319513e+01
8.352775928976290565e-19 -4.843489855622419782e+01 1.840908527283622753e+00 1.041107585854403652e+02 1.827215359509750003e+00 1.511420595789670784e+01 1.695505060453837842e+01 1.690245637853513117e+01 1.674036264564272258e+01 1.647869485232921960e+01
9.273886536965336826e-19 -4.832778993505877452e+01 1.865862436905290300e+00 1.058095786238131950e+02 1.641114892181073870e+00 1.490257476640275058e+01 1.669849697786763798e+01 1.642153900221355300e+01 1.596558844464258442e+01 1.538437386939740570e+01
9.331699303200286972e-19 -4.831907535490020678e+01 1.708024224956062209e+00 1.044780519910149650e+02 1.957254975207797676e+00 1.490626478081770578e+01 1.660258104912210086e+01 1.659455686275695285e+01 1.646482748767592952e+01 1.622274482349707370e+01
9.324708862304767335e-19 -4.831732474258090093e+01 1.974197592759654007e+00 9.606599668664641456e+01 6.374466799911945314e-01 1.528966426117851185e+01 1.682964201755730826e+01 1.709329223480243698e+01 1.723819087130647532e+01 1.725479774340421457e+01
9.539737502247357987e-19 -4.829202651682889780e+01 1.975120123849757992e+00 9.855601512635543315e+01 5.820085680699890185e-01 1.484114731417261268e+01 1.607395399345012876e+01 1.621059121220851651e+01 1.633563114753553336e+01 1.644801488524543132e+01
9.578397774207895305e-19 -4.828548215537854560e+01 1.103289102703574054e+00 9.561675764566953717e+01 8.730981406506838072e-02 1.526705136705408350e+01 1.567150715434863528e+01 1.594643392640629820e+01 1.616538590813127740e+01 1.631032349709152740e+01
1.095490251508771024e-18 -4.814870541208338750e+01 1.794856361529487909e+00 1.054445439198966596e+02 1.797565210467120034e+00 1.465039413788453260e+01 1.643669839492059737e+01 1.628772773518659633e+01 1.596792905212670100e+01 1.551066792070949063e+01
1.209553338782575720e-18 -4.804715624347164038e+01 2.107569122200168898e+00 9.907196801770413686e+01 8.606447742470424433e-01 1.477303828240590633e+01 1.644918628745699252e+01 1.652143785500863515e+01 1.658763462868336447e+01 1.664754736579192240e+01
1.442790828476674051e-18 -4.786832808015481788e+01 1.643186169659430096e+00 1.021956966713004817e+02 1.733382299305200824e+00 1.497580606302761197e+01 1.661836685201653907e+01 1.660952353992859543e+01 1.657095285572066956e+01 1.650335663743916115e+01
1.485626140372123557e-18 -4.783657106669247128e+01 1.650639425826297080e+00 9.681289958932603668e+01 2.809186952658940806e-01 1.476664092940700002e+01 1.554021381764106025e+01 1.582318702497908447e+01 1.606111754904055289e+01 1.624386193344242102e+01
1.499113946479261268e-18 -4.782503316220115153e+01 1.045812271182102293e+00 1.002385065014616998e+02 1.396616174126033894e+00 1.494943450871733681e+01 1.597659797480375587e+01 1.597354383354934804e+01 1.597026080102028089e+01 1.596674961098343282e+01
1.640224707138199129e-18 -4.773257414443091307e+01 1.083687412089376911e+00 9.649164629920777259e+01 7.539546198018800549e-01 1.496731944858863983e+01 1.586876865898000943e+01 1.598156225537070796e+01 1.604165236569406972e+01 1.604591650461321706e+01
1.655135257481893947e-18 -4.772102466136403365e+01 8.705640209554921238e-01 1.038865473734866214e+02 1.637445086411950301e+00 1.528959092608838688e+01 1.614783802251315947e+01 1.609024972030894673e+01 1.598862460667511698e+01 1.584855213619320580e+01
1.775740953718321603e-18 -4.764818961889015725e+01 1.251803576318589517e+00 1.035508646327497502e+02 1.142542282151395083e+00 1.526512978185552249e+01 1.626641507347905957e+01 1.608264263857573440e+01 1.586106649602460372e+01 1.561193284519229252e+01
1.834258840139063885e-18 -4.761326689534413958e+01 1.877699861118412139e+00 9.908425786798603951e+01 6.527497059916448352e-01 1.519828576094707806e+01 1.642340012137434613e+01 1.650392006192431538e+01 1.658003854697679813e+01 1.665149897165841963e+01
1.872834086315924695e-18 -4.758995455567585253e+01 9.713723593448179150e-01 9.710479884350030488e+01 3.794607993149423097e-01 1.532523055959858205e+01 1.584679078089250126e+01 1.599028527244456299e+01 1.611050835179139895e+01 1.620325320589640228e+01
2.002300283445132807e-18 -4.752061073205256037e+01 1.965966943883184159e+00 1.040706910594031172e+02 1.420675668148408066e+00 1.486213618386072355e+01 1.667604638615734913e+01 1.643709041286600225e+01 1.610348456949877161e+01 1.569527753375672141e+01
2.071926807333663105e-18 -4.748392839430139389e+01 1.502165571796159504e+00 1.048884216616348795e+02 1.954281763651665615e+00 1.473288556509089986e+01 1.622888315437047524e+01 1.620445319112883098e+01 1.605473319934196397e+01 1.579247041652235239e+01
2.076789968452038638e-18 -4.747908397620363985e+01 1.231735752940642525e+00 1.015167698934654084e+02 1.702378646485155356e+00 1.508036273752508194e+01 1.631122304613743168e+01 1.631015570254126601e+01 1.629825815630391972e+01 1.627563518346521931e+01
