weight logl A w B x0 k f sigma_v
2.196011670323457323e-07 -1.868065008349167329e+02 4.527278376284343153e+01 5.579437510929024846e+00 6.428173769052548892e+01 -1.202197642173445047e+00 8.930327332891629943e-01 2.525966679505871326e+01 5.579437510929025024e+01
2.195904038806546784e-07 -1.868040498483878764e+02 4.702541485421830458e+01 7.473681635869527717e+00 5.449035344565275807e+01 9.804870961109202199e-01 4.452105850126351072e-01 3.514529794151174258e+01 7.473681635869527895e+01
2.219262385896615772e-07 -1.867909687908359047e+02 3.556738857734737991e+01 4.709681506075551027e+00 6.583969460775443849e+01 -3.208402251735797961e-02 6.595555932177377123e-01 1.675110722021357645e+01 4.709681506075551027e+01
2.254202286277970732e-07 -1.867728475158492074e+02 6.509031195895251187e+01 4.332182711077439130e+00 6.313016091277403774e+01 -1.214159322122618789e-01 8.824291336292504617e-01 2.819831241272111555e+01 4.332182711077439308e+01
2.275925174714768953e-07 -1.867607570329655573e+02 5.895941927687209727e+01 3.325428236234933443e+00 5.933099778499942545e+01 -8.565676355312312751e-01 6.368399821086472290e-01 1.960653176553247334e+01 3.325428236234933621e+01
2.272984142181602122e-07 -1.867595501046616846e+02 3.727757246872680241e+01 5.688197941254207635e+00 5.941541315923048927e+01 1.028604738018790599e+00 5.975385554048766590e-01 2.120422109715663339e+01 5.688197941254207990e+01
2.326700188141331460e-07 -1.867336926373918686e+02 5.637755190923734716e+01 3.960120974838812202e+00 6.150471619755138875e+01 8.517490204402307086e-01 2.828733007454589110e-01 2.232619258258347372e+01 3.960120974838812202e+01
2.329194361272320144e-07 -1.867301212328129623e+02 4.248142438547738209e+01 5.556664014726040435e+00 5.824584128243226644e+01 -1.379868388731880557e+00 9.019356039411228210e-01 2.360550021770874451e+01 5.556664014726040079e+01
2.335524925807322577e-07 -1.867249069994231832e+02 5.618206524659018442e+01 5.615425626401867376e+00 5.699902345690099992e+01 8.600168238483902883e-01 8.032141864289752409e-01 3.154862089298842420e+01 5.615425626401867021e+01
2.338988307362917945e-07 -1.867209251843050879e+02 3.444902411692979172e+01 4.855940512097166817e+00 6.289673619635851765e+01 4.048104727353329935e-01 5.699830037698041529e-01 1.672824118116117020e+01 4.855940512097166817e+01
2.405300423575072397e-07 -1.866904688609010918e+02 4.901755751222375324e+01 5.208950641438243601e+00 6.389519136455020742e+01 1.242792510758764735e+00 6.317374855147332990e-01 2.553300376450339115e+01 5.208950641438243423e+01
2.413466858425203984e-07 -1.866845794286291493e+02 6.009221066543722145e+01 3.574256128191232396e+00 6.465167336515398233e+01 6.608699705759484289e-01 7.537032574447024569e-01 2.147849522274974987e+01 3.574256128191232307e+01
2.435984899762798077e-07 -1.866727925218601740e+02 4.238027548672154410e+01 6.418282863595816679e+00 5.791779824622955886e+01 8.303864157113505229e-01 3.167487102359216600e-01 2.720085959108947549e+01 6.418282863595817389e+01
2.566738733907161305e-07 -1.866180075549618778e+02 5.677713418633681641e+01 3.911455448102963306e+00 5.837117936783754146e+01 -1.922036524642001254e+00 6.474011799552716884e-01 2.220812308408201474e+01 3.911455448102963572e+01
2.627775208178720164e-07 -1.865920061131637340e+02 4.615985426350164289e+01 5.699586255086924957e+00 5.413557404438156340e+01 3.517762671164170740e-01 4.396806822570322737e-01 2.630920708970695543e+01 5.699586255086924780e+01
2.628942680336878412e-07 -1.865890619302335836e+02 7.265840851998996186e+01 4.436653223566675130e+00 5.489300693813063958e+01 -7.180291750023410913e-01 7.322562378552757156e-01 3.223601623794378668e+01 4.436653223566675308e+01
2.635172298720805850e-07 -1.865841951045404130e+02 5.207170866459749448e+01 5.420590005915991938e+00 6.405634531022097633e+01 -1.113935007907727481e+00 8.497498857355547663e-01 2.822593835782863536e+01 5.420590005915991583e+01
2.662509857242947678e-07 -1.865713744396252878e+02 5.484405285349581760e+01 6.566709737958715820e+00 5.640584350563050720e+01 7.337867526111452321e-02 3.159160673434082689e-01 3.601449759421734598e+01 6.566709737958716175e+01
2.709074420087279536e-07 -1.865515366387553513e+02 4.960429976293463028e+01 5.313887323515578132e+00 6.475171103605460132e+01 7.415812400241605928e-02 8.111414572970876424e-01 2.635916597021251206e+01 5.313887323515578487e+01
2.728180035982324633e-07 -1.865420089395065588e+02 4.561389985083349785e+01 6.051986231629328472e+00 5.520523580766325722e+01 -2.208468243513448392e+00 6.306039724400163138e-01 2.760546938681633833e+01 6.051986231629328472e+01
2.723212836021256406e-07 -1.865413312999389746e+02 3.616586753910392105e+01 5.747771194175092191e+00 6.399071422029425094e+01 -1.208691829234894044e+00 8.056895893269289122e-01 2.078731316536135409e+01 5.747771194175092546e+01
2.753673040014378096e-07 -1.865277080015002866e+02 4.416840920686384209e+01 7.004031487310882653e+00 5.434375138616454848e+01 6.799520056649974720e-01 6.141711424861431290e-01 3.093569288293062414e+01 7.004031487310882653e+01
2.747472040818764453e-07 -1.865274624418871099e+02 4.095424723220465779e+01 5.365729365569165132e+00 6.323507221761048669e+01 6.493588655007247468e-01 8.303724224758219918e-01 2.197494070186202464e+01 5.365729365569165310e+01
2.804564934825958522e-07 -1.865043952494088444e+02 6.634699812363034255e+01 4.931057216431991463e+00 5.463021176550048352e+01 -1.861886217010159328e+00 6.545249121068399401e-01 3.271608438861272106e+01 4.931057216431991463e+01
2.800056669553536701e-07 -1.865035040168022533e+02 4.260692489059929500e+01 6.834382836817307627e+00 5.411025956052787222e+01 -1.229120926910640677e+00 5.592009024961637209e-01 2.911920362018759789e+01 6.834382836817307805e+01
2.811417642599292467e-07 -1.864969548176304670e+02 6.638504122306265742e+01 4.604438976666000549e+00 6.115005049175275786e+01 1.023551546396269885e+00 4.541481596439234103e-01 3.056658712750488505e+01 4.604438976666000372e+01
2.872546579475905152e-07 -1.864729447266381612e+02 6.069607491888402251e+01 6.796273721050729577e+00 5.288281754773205279e+01 -3.615419036961000643e-01 6.624916357150081314e-01 4.125071389421377432e+01 6.796273721050729932e+01
2.911314969972282611e-07 -1.864570388140728028e+02 4.683867000689407689e+01 6.167145820663876066e+00 5.799568910913254172e+01 -2.748053013693086299e+00 7.241878016395988382e-01 2.888609079784712463e+01 6.167145820663876066e+01
2.915311581931391117e-07 -1.864531669696443714e+02 5.206128064245552878e+01 4.299375668650237792e+00 6.567214329874398970e+01 9.119644428001194569e-01 6.847739515758257678e-01 2.238310032729449262e+01 4.299375668650237969e+01
2.944354128249224374e-07 -1.864407541911441513e+02 5.459997344071522463e+01 5.595933143167109769e+00 5.909219189068012668e+01 -2.490793469283446804e+00 8.452594158484021403e-01 3.055378009929422589e+01 5.595933143167109591e+01
2.949035493873500032e-07 -1.864366655072426511e+02 5.031239653031830272e+01 6.219919302726529153e+00 5.968523337080377900e+01 9.000544018954812486e-01 7.617075947243252543e-01 3.129390463453580651e+01 6.219919302726529509e+01
2.963960154447493967e-07 -1.864291174087302352e+02 4.523950492085420194e+01 7.626304538219486950e+00 5.350016723700742460e+01 -1.297695536717380804e+00 5.905202533677267329e-01 3.450102416847131792e+01 7.626304538219487483e+01
2.956958633796935389e-07 -1.864289824213792599e+02 6.026668917571590356e+01 5.313819584593187706e+00 5.697606147302525414e+01 -3.740867757050594378e-01 9.207664826783230616e-01 3.202463132405094370e+01 5.313819584593187528e+01
2.989726976005719550e-07 -1.864154616020441608e+02 5.626120660726597578e+01 5.225312725905765454e+00 5.616326441621615118e+01 -2.451026103098924658e+00 5.960939204176116668e-01 2.939823988597604654e+01 5.225312725905765632e+01
3.031392544120802521e-07 -1.863991215734422440e+02 4.454305193261136253e+01 5.905640756364143762e+00 5.510659401580324612e+01 -5.355347442722724338e-01 3.646201250815783723e-01 2.630552629060742831e+01 5.905640756364143584e+01
3.095184283154400955e-07 -1.863757962263262016e+02 5.254114539011860074e+01 7.073226686381151929e+00 5.214063619036791408e+01 -1.967056551212635895e-01 4.080242982574417976e-01 3.716354317064188706e+01 7.073226686381151751e+01
3.093523630216392528e-07 -1.863738328982781240e+02 6.806647561614039432e+01 5.304439943359775533e+00 5.752173785721924304e+01 6.673718567381712319e-01 6.632595017787716873e-01 3.610545320619792875e+01 5.304439943359775356e+01
3.092877298484932382e-07 -1.863715418507017603e+02 5.330963701132760235e+01 3.621017155102778773e+00 6.050312023469155065e+01 -5.719163069718788961e-01 8.513665995846044776e-01 1.930351101503192623e+01 3.621017155102778418e+01
3.105710781780157270e-07 -1.863649010684894165e+02 4.138970040218114832e+01 4.802515165705315781e+00 6.350850418466272629e+01 9.304073953924358875e-01 7.843048409841382185e-01 1.987746638854743964e+01 4.802515165705315781e+01
3.207126862322177026e-07 -1.863302681950335682e+02 3.994269159111362910e+01 6.238264076646562017e+00 5.566758019949335790e+01 2.142652907495836700e-01 5.815759194207117400e-01 2.491730580774168757e+01 6.238264076646562017e+01
3.226978963262194289e-07 -1.863215972788329964e+02 7.184786033773306713e+01 5.152463708071162607e+00 5.409146152725107015e+01 -2.388267518956546098e-01 4.120371367135962082e-01 3.701934928927351365e+01 5.152463708071162785e+01
3.253966790971811081e-07 -1.863107688697618869e+02 5.942551039182376371e+01 3.275492822731587594e+00 6.159870189500329474e+01 6.535704311219774354e-01 5.386690972111307651e-01 1.946478327755800919e+01 3.275492822731587239e+01
3.256113106896192353e-07 -1.863076094873777038e+02 5.791500170528868097e+01 4.687168192733986771e+00 6.295638050583692547e+01 7.228321872723562080e-01 3.324871061705028108e-01 2.714573538751637471e+01 4.687168192733986416e+01
3.344622461989507676e-07 -1.862782898520654271e+02 6.215917456334138080e+01 6.202706672099982832e+00 5.499983362646803187e+01 8.839344325963303106e-01 5.502684327753064597e-01 3.855551267962651707e+01 6.202706672099982654e+01
3.585248532898114614e-07 -1.862063158754826873e+02 4.562895783899281099e+01 3.618241525844077877e+00 6.445016224153744133e+01 1.721176190715016929e-01 4.382193013173720786e-01 1.650965900340324666e+01 3.618241525844077700e+01
3.610312758485375064e-07 -1.861968492676132882e+02 5.239656389735274189e+01 7.187802064256738177e+00 5.215376813105946496e+01 -9.352286830215970070e-01 4.834569484516468840e-01 3.766161301413521301e+01 7.187802064256737822e+01
3.632095500237558232e-07 -1.861883339183932549e+02 4.542403728136952878e+01 6.380680524315334168e+00 5.417793053311292795e+01 -1.099472588438388243e-02 3.721001592450678963e-01 2.898362700170081752e+01 6.380680524315334168e+01
3.641226606871924518e-07 -1.861833230681113491e+02 6.057766783720248327e+01 4.462102295620252512e+00 6.096713333902326326e+01 -1.666083910814025515e+00 9.485424169900260605e-01 2.703037507197023359e+01 4.462102295620252335e+01
3.657653931956232016e-07 -1.861763217332190834e+02 4.590946196860587492e+01 6.381363571671832879e+00 6.100863294265766967e+01 5.553127195926155224e-01 7.774371056486921727e-01 2.929649682015149637e+01 6.381363571671833057e+01
3.649546987577860530e-07 -1.861760406260054879e+02 4.130988329599527020e+01 4.114428465929846013e+00 6.135317041028663709e+01 -1.395097284596815257e+00 5.245371309762041356e-01 1.699665597572828091e+01 4.114428465929846368e+01
3.814238486595377766e-07 -1.861294026384221070e+02 5.757267695736882018e+01 4.534606136802342036e+00 5.834989745779665071e+01 -2.217194995408112490e+00 8.371233440546423932e-01 2.610694142430234521e+01 4.534606136802342036e+01
3.812598559031028399e-07 -1.861273326797563641e+02 4.638323114926843971e+01 7.778628188526434784e+00 5.608118442212393262e+01 -7.559717689936249485e-01 7.074737104307704527e-01 3.607979092926368736e+01 7.778628188526434428e+01
3.943240651376823753e-07 -1.860911407873136341e+02 3.561583468258941565e+01 6.412800384082726346e+00 5.997987290906468871e+01 6.297014462188457173e-01 5.690977006798425553e-01 2.283972383319362720e+01 6.412800384082726168e+01
3.970524178208982797e-07 -1.860817455521082593e+02 5.592433760779618268e+01 4.421778099394220618e+00 5.735229037445165545e+01 -1.115184546382996800e+00 8.930122137810405647e-01 2.472850112572817594e+01 4.421778099394220618e+01
4.003701690874990944e-07 -1.860709243170058471e+02 5.731126916494875445e+01 4.282160724808367291e+00 5.776013778423748590e+01 1.060923084692825924e+00 3.354642030204724179e-01 2.454160659070644002e+01 4.282160724808367291e+01
4.000054058969071480e-07 -1.860693357971340447e+02 4.706080341630313058e+01 6.303173193975685429e+00 5.464626343594019886e+01 -4.682029624618309072e-01 8.070344553072594795e-01 2.966323945806012574e+01 6.303173193975685251e+01
4.066946882099165320e-07 -1.860502511067734304e+02 4.362335042004493602e+01 4.980259769134230297e+00 6.581139479283950777e+01 1.636784174521821456e-01 4.689488183599046511e-01 2.172556170917946261e+01 4.980259769134229941e+01
4.084212718792545622e-07 -1.860435146880645334e+02 6.395648610373338983e+01 4.973095511598113916e+00 5.594791077864205420e+01 2.457079416743326306e-01 8.204005985402991197e-01 3.180617139800636295e+01 4.973095511598113916e+01
4.076433262370147054e-07 -1.860429212672243011e+02 6.506415541127577740e+01 5.871753368385232541e+00 5.820270473469080486e+01 -3.006870666970939965e-02 5.987904048140451074e-01 3.820406736972988426e+01 5.871753368385232363e+01
4.159720593013685950e-07 -1.860201957660283369e+02 4.955696853425798309e+01 7.509265169482837621e+00 5.678768121550527326e+01 -2.270063583627681680e-01 5.470208775038607474e-01 3.721364177194604395e+01 7.509265169482837621e+01
4.193336371941673690e-07 -1.860096469856725889e+02 4.954217652587335152e+01 4.836274845789034771e+00 6.587396702173326446e+01 -9.704946138935284239e-01 5.278609018775577422e-01 2.395995821377212920e+01 4.836274845789034771e+01
4.265223462766273257e-07 -1.859901490987813304e+02 4.404220827970664232e+01 5.277463577380514081e+00 5.944806743526155657e+01 -2.624131728247887096e+00 7.151404165718715511e-01 2.324311500635582917e+01 5.277463577380514437e+01
4.282156803558633748e-07 -1.859836868641741603e+02 5.232613946721041742e+01 6.174901751148247797e+00 5.551045942406375389e+01 -1.723463801185674882e+00 8.812323997172406553e-01 3.231087702269050510e+01 6.174901751148247797e+01
4.314899493254801737e-07 -1.859735696410498349e+02 4.172201325116069626e+01 7.139124992608318898e+00 5.784271577609706583e+01 7.043777900092749178e-01 4.207491324622563145e-01 2.978586675432968178e+01 7.139124992608319076e+01
4.310541146330620285e-07 -1.859720802206775261e+02 5.112781070179298837e+01 5.857134945387735492e+00 6.229277966187405013e+01 -4.426305903949483422e-01 8.676147835218197546e-01 2.994624867426407633e+01 5.857134945387735314e+01
4.359753316241180368e-07 -1.859582281959883403e+02 5.129963982058385596e+01 3.869334990131438889e+00 6.182799479425754896e+01 1.252612468114051580e+00 4.518054154932493738e-01 1.984954913389251985e+01 3.869334990131439156e+01
4.451025472997761930e-07 -1.859350091599044390e+02 6.214236197516926552e+01 5.058466181046633814e+00 6.270033064344397644e+01 -1.330524562822740009e+00 6.743068360854356236e-01 3.143450364617520520e+01 5.058466181046633636e+01
4.523469990376373435e-07 -1.859163642766034172e+02 4.618578909514837250e+01 5.942052137043883242e+00 5.985108518714588399e+01 1.296983056035806214e+00 7.254577326446756125e-01 2.744383667938844695e+01 5.942052137043883420e+01
4.517776125362823994e-07 -1.859151238077993185e+02 3.905634316269240003e+01 4.269779451666922299e+00 6.381933639336697439e+01 -7.584892104049529848e-01 4.431197708209979602e-01 1.667619714933159258e+01 4.269779451666921943e+01
4.732722621169202476e-07 -1.858661430289866985e+02 4.277334574704529757e+01 6.325533616738630016e+00 5.877700907409756326e+01 -1.853615068703790669e+00 8.903380559671605354e-01 2.705642364233193575e+01 6.325533616738630371e+01
4.809659342254989301e-07 -1.858475174141112802e+02 6.489781681695698978e+01 3.820597597128316814e+00 6.545825530897214151e+01 -6.472418517201727894e-01 5.956598079105921428e-01 2.479484429897395259e+01 3.820597597128316636e+01
4.862443955503057648e-07 -1.858341024898873002e+02 6.941193211215960446e+01 4.694130557480441723e+00 5.924298736271028787e+01 -1.158019841566495955e+00 8.622649860776250286e-01 3.258286715814463008e+01 4.694130557480441723e+01
4.928591623985092668e-07 -1.858180904003111209e+02 7.161097157655132150e+01 5.250624539283565539e+00 5.373458304432688948e+01 -2.007222685862330991e-02 6.090499627966785567e-01 3.760023246417782872e+01 5.250624539283565184e+01
4.942839463729594826e-07 -1.858127037166050286e+02 5.753933240761652002e+01 4.375134247738979631e+00 5.817855267843307843e+01 1.287974456807496892e-01 8.835039310810772761e-01 2.517423038086003828e+01 4.375134247738979809e+01
5.085882632679484724e-07 -1.857816750827187207e+02 6.823964197549527455e+01 4.936734331278173293e+00 6.113003628063259498e+01 -1.153157723756486064e-01 4.918128118830353834e-01 3.368809832945586180e+01 4.936734331278173471e+01
5.085826517820267155e-07 -1.857791861162349960e+02 3.643725676546024062e+01 5.736755804875903308e+00 6.135961496085997879e+01 -1.961169964040225366e+00 6.281022023760454154e-01 2.090316442630078342e+01 5.736755804875903664e+01
5.109977648512779571e-07 -1.857719486427668016e+02 5.809084121205777507e+01 3.576863418547921558e+00 5.777469939783902220e+01 -1.788141025940852558e-01 5.493915936270090672e-01 2.077830048840854715e+01 3.576863418547921469e+01
5.143211815549948980e-07 -1.857629659217473090e+02 7.348421974167374060e+01 4.085239719546775561e+00 5.518970768821516515e+01 -6.389226401422476442e-01 5.656065165259982486e-01 3.002006532485888712e+01 4.085239719546775916e+01
5.142260104916327439e-07 -1.857606509809538693e+02 7.806236674018154531e+01 4.203364384094008699e+00 5.625325777239728353e+01 -4.526916802096039305e-01 6.075036313593800141e-01 3.281245720937638310e+01 4.203364384094008699e+01
5.231384543579389328e-07 -1.857409676987772400e+02 3.860281873844494527e+01 5.747973855358564421e+00 6.421474372443969969e+01 -1.947977237994198418e-01 4.817725004737940520e-01 2.218879928517272404e+01 5.747973855358564776e+01
5.530711091765318982e-07 -1.856828272776147060e+02 5.373010681034413949e+01 5.653217167233248297e+00 5.817044086125699209e+01 1.699245986446243251e+00 4.399029742651248132e-01 3.037479622175135319e+01 5.653217167233248119e+01
5.556708581724156617e-07 -1.856756377216370311e+02 6.739830432117827286e+01 4.242237785090833491e+00 6.298622567342082590e+01 -7.617790061285809600e-01 4.464496477437049915e-01 2.859196332423532638e+01 4.242237785090833313e+01
5.557125202714736629e-07 -1.856730627482302225e+02 5.324428998784368616e+01 4.092911051965382185e+00 6.635591023996826721e+01 -3.492406230172413473e-01 4.683077886636599629e-01 2.179241429452951451e+01 4.092911051965381830e+01
5.547269569817191407e-07 -1.856723378356055036e+02 5.454880044464777455e+01 4.717483177535736871e+00 5.735984691314575912e+01 -1.347963700304918078e+00 3.239983796433898444e-01 2.573330484523797779e+01 4.717483177535736871e+01
5.657588802014370001e-07 -1.856501458781676774e+02 4.594943655340246380e+01 5.863085762197671968e+00 5.600911613141033030e+01 8.173936156204337777e-01 7.078905898238223582e-01 2.694054872372592513e+01 5.863085762197671613e+01
5.663529752330001070e-07 -1.856465963439131883e+02 4.859295590849107782e+01 4.733430411890974909e+00 6.150537823498645196e+01 2.702492150300006557e-01 9.319451284314437256e-01 2.300113753009289042e+01 4.733430411890974909e+01
5.694796234399785559e-07 -1.856385908563825069e+02 4.850604683309611431e+01 4.766229743893038773e+00 5.546914794621703493e+01 -1.221257129154242449e+00 6.399658286987952582e-01 2.311909631745714222e+01 4.766229743893038773e+01
5.684227576960557822e-07 -1.856379484253011469e+02 4.452700987421243894e+01 6.224325487550450120e+00 5.966158531314739122e+01 1.099792133779642356e+00 3.487044199771867081e-01 2.771506024444710192e+01 6.224325487550450475e+01
5.700103186069346777e-07 -1.856326593954090640e+02 5.792472948692475399e+01 5.631492692852587467e+00 5.541618997283402592e+01 1.470634263693405330e+00 4.729760861016201190e-01 3.262026908410796011e+01 5.631492692852587822e+01
5.765715411262912481e-07 -1.856187144312607415e+02 3.399135553940408982e+01 6.164283617054017839e+00 6.095932342284962857e+01 -1.045669824411110227e+00 6.544943266894365230e-01 2.095323560730069801e+01 6.164283617054017839e+01
5.799674921182944832e-07 -1.856103418049951870e+02 5.950494875947455142e+01 5.887334616601632931e+00 5.213829832889340565e+01 -1.108332390282750879e+00 4.711550094202143768e-01 3.503255446907608928e+01 5.887334616601633286e+01
5.863234770471637856e-07 -1.855969422130037856e+02 6.634037272104255578e+01 5.453062348956996708e+00 5.656265601089884854e+01 5.542434746437674420e-01 3.624101170012876683e-01 3.617581887008909547e+01 5.453062348956996885e+01
5.867604394540920325e-07 -1.855936972323233931e+02 3.961443494952057165e+01 6.294698424264320025e+00 5.928359387736743713e+01 -1.855314421188422713e+00 5.119210847265145414e-01 2.493609212548685505e+01 6.294698424264319669e+01
5.892235518411221347e-07 -1.855870082025285228e+02 6.540350444956854403e+01 5.543424399666174729e+00 5.909220069319628266e+01 -1.562056007854693007e-01 4.535519038299209438e-01 3.625593823894134715e+01 5.543424399666174907e+01
5.884535590671076127e-07 -1.855858158493811061e+02 4.772341320216273886e+01 4.255884780999414474e+00 6.522475416203872101e+01 1.091152026584257584e+00 5.665266914953215327e-01 2.031053479444309318e+01 4.255884780999414829e+01
6.111558653024289416e-07 -1.855454618335588748e+02 3.898462807055869916e+01 4.806404708110138202e+00 6.335631638992526149e+01 2.457600012847329651e-01 3.793364641677441362e-01 1.873758999022559735e+01 4.806404708110137847e+01
6.174584563766671696e-07 -1.855327020697768603e+02 7.686461632590784632e+01 3.781871535725186195e+00 5.937533320331521480e+01 -5.213209340165825267e-02 4.576908241783486098e-01 2.906921045873883003e+01 3.781871535725186106e+01
6.261321414662327091e-07 -1.855162524214647419e+02 7.086303138354172404e+01 4.846027158272408819e+00 5.938783108601614202e+01 -1.106816626928889491e+00 7.725777445240404884e-01 3.434041746021532049e+01 4.846027158272408997e+01
6.376291763808962124e-07 -1.854955569727699185e+02 4.801855388271347636e+01 6.620541170760086302e+00 5.418966819789196165e+01 -5.090327566005790061e-01 3.591246275855852765e-01 3.179088129408661345e+01 6.620541170760085947e+01
6.407063708780829372e-07 -1.854882425866762787e+02 6.847664027768701089e+01 4.884438883324549785e+00 5.387103540434397075e+01 -1.253872241146725131e+00 5.095022278632770352e-01 3.344699643717624582e+01 4.884438883324549607e+01
6.594959065461893649e-07 -1.854568380936598260e+02 4.539868433026549610e+01 4.084581326681030689e+00 6.002351058214485846e+01 7.634558797603290259e-01 4.615014042458558396e-01 1.854346182712891533e+01 4.084581326681031044e+01
6.600377534914592905e-07 -1.854535168232487194e+02 6.025072705944118923e+01 5.114257900215289254e+00 5.639085367743781063e+01 1.356837423551503718e+00 6.034200766906514524e-01 3.081377568574621861e+01 5.114257900215289254e+01
6.605061555234208913e-07 -1.854503074154836213e+02 5.209819712618326548e+01 7.278560725958167943e+00 5.463397010374716700e+01 -1.577853171262685095e+00 7.088771653623024971e-01 3.791998914958642075e+01 7.278560725958168121e+01
6.701101678403781073e-07 -1.854333717304125457e+02 5.525451064736979134e+01 3.999922126745266482e+00 6.404014737646379274e+01 -1.064963358283160133e+00 3.774137982727301388e-01 2.210137397408963267e+01 3.999922126745266837e+01
6.750282724547554278e-07 -1.854235592837794684e+02 4.967074639168876615e+01 4.989803268056654417e+00 6.595487326476599321e+01 -6.463401731460542976e-01 7.440216432510777800e-01 2.478472526720618774e+01 4.989803268056654417e+01
6.741255600161754734e-07 -1.854223974745054875e+02 7.266184509309896100e+01 3.321897753358712624e+00 6.045214902350719655e+01 2.217018366401646290e-02 5.419759394033976108e-01 2.413752199696642364e+01 3.321897753358712890e+01
6.990392639031086639e-07 -1.853836069467015477e+02 7.679499039392516124e+01 4.631712904471917192e+00 5.656957962146609020e+01 -4.999321311823337055e-01 6.427112589171888324e-01 3.556923480063400689e+01 4.631712904471917369e+01
7.154547117889007654e-07 -1.853578955577922898e+02 4.058795586391092058e+01 5.795749101920640634e+00 6.219495664950016334e+01 -2.275456458481527555e+00 7.411590976553910082e-01 2.352376087470563348e+01 5.795749101920640811e+01
7.227930505122246214e-07 -1.853451909148971026e+02 4.481728354166934736e+01 6.499073719493785539e+00 5.818134331512162305e+01 -1.490783530235908927e+00 4.179263154378747291e-01 2.912708296447646106e+01 6.499073719493785006e+01
7.215388659398289535e-07 -1.853444276138834539e+02 6.085053843552032049e+01 5.019795706706347005e+00 5.720247046412825398e+01 1.098713782758586888e-01 8.776116423393596211e-01 3.054572715893944590e+01 5.019795706706347005e+01
7.213995113839516845e-07 -1.853421207677401981e+02 5.281184697118296612e+01 6.529661030212419170e+00 5.163272959789208016e+01 -8.725912637017145812e-01 5.826551476485899439e-01 3.448434591012751582e+01 6.529661030212419348e+01
7.285934739142572274e-07 -1.853296979313799966e+02 6.014107523588441495e+01 3.713803507780758295e+00 6.494575008484883938e+01 -3.073744887159435280e-01 8.634076365066993830e-01 2.233521361727340349e+01 3.713803507780758650e+01
7.331641659675532976e-07 -1.853209442175975710e+02 7.501617140235019576e+01 3.842579334928668544e+00 5.940504168143021246e+01 -1.223017052270279237e+00 5.974531051836036166e-01 2.882555900161378304e+01 3.842579334928668544e+01
7.392440050231339689e-07 -1.853101858097325021e+02 5.949240506709105603e+01 5.494096308725834987e+00 6.209586493342113300e+01 -9.945106175559139672e-01 6.202036180374537189e-01 3.268570030763271461e+01 5.494096308725835343e+01
7.495906020474000604e-07 -1.852937866653373931e+02 6.732431609445028187e+01 4.449901766731184871e+00 6.259352330782985518e+01 4.178672115961532540e-01 4.870740270513966852e-01 2.995865931326630260e+01 4.449901766731184694e+01
7.538776969327256607e-07 -1.852855837097013136e+02 4.091701426815865972e+01 5.193651787853944768e+00 6.527078063179956757e+01 -1.089834185495153207e+00 8.314406901053494892e-01 2.125087243074676024e+01 5.193651787853944768e+01
7.638446490927242391e-07 -1.852699494292864983e+02 4.711150315617636863e+01 5.214436546506721726e+00 6.503023244664558433e+01 4.392132699858102285e-01 7.280684318492749441e-01 2.456599438184328221e+01 5.214436546506721726e+01
7.711960238755343319e-07 -1.852578712713730056e+02 5.984687944039546181e+01 5.172931329251656329e+00 5.493140336158595005e+01 -1.793340056776511204e+00 7.947307419666000960e-01 3.095837976151685211e+01 5.172931329251656507e+01
7.721180561691835522e-07 -1.852541763980607357e+02 5.691888888522170475e+01 3.574993447454182238e+00 5.851335259368283204e+01 1.446178751150721808e-01 4.913629208264220782e-01 2.034846548010402856e+01 3.574993447454182416e+01
7.866340830356485312e-07 -1.852330506702692219e+02 5.336325905823299109e+01 6.118499864699970203e+00 5.813423894292198923e+01 9.068982758332655436e-01 7.445798903664719859e-01 3.265030933277479619e+01 6.118499864699970203e+01
8.002833368169301322e-07 -1.852133480229076667e+02 5.881783015073729359e+01 4.002391276615183457e+00 5.695987235883917776e+01 -1.437482225830944316e+00 5.260526949142492192e-01 2.354119703047444645e+01 4.002391276615183813e+01
7.997240294271837764e-07 -1.852115471539545979e+02 6.103350418774143549e+01 4.765612220037440672e+00 5.926927912810951682e+01 4.067804034866853158e-01 2.395149684713484550e-01 2.908620133888068793e+01 4.765612220037440494e+01
8.400605779890774558e-07 -1.851598398530022678e+02 6.846137557902106607e+01 4.307263252900106032e+00 6.283730838433061194e+01 -7.934782330249419147e-01 5.044544395058452313e-01 2.948811672745101831e+01 4.307263252900106210e+01
8.419509042469604387e-07 -1.851550921548459883e+02 4.999972227563991112e+01 4.501133886952098706e+00 6.121732036909344998e+01 -2.360068849110858125e+00 5.649810078600701058e-01 2.250554442730765103e+01 4.501133886952098351e+01
8.473146508382491246e-07 -1.851462417446327891e+02 5.439409500523601793e+01 5.689902418942471840e+00 5.291319023733755955e+01 6.471533957634854062e-01 4.814861933787009107e-01 3.094970927464790478e+01 5.689902418942472195e+01
8.609169403995521378e-07 -1.851278158278764749e+02 5.466766380080459697e+01 4.418630420785653712e+00 6.626840813571175204e+01 -8.131145950024407654e-01 6.277921710881249062e-01 2.415562023035178640e+01 4.418630420785653712e+01
8.755586744423334634e-07 -1.851084516912032996e+02 5.398547184252304731e+01 3.578510157923446400e+00 5.892808772035116505e+01 -5.777288105312798905e-01 5.053242351108435670e-01 1.931875593687589188e+01 3.578510157923446400e+01
