weight logl A w B x0 k f sigma_v
1.525373589351008612e-10 -1.951636595952058997e+02 4.372248103177203693e-01 1.957378756346986048e-01 5.497849705489337158e-01 4.376366851103426492e-01 7.777945423623839893e-01 4.620932294400656448e-01 2.750822356104347666e-01
1.542122790137231917e-10 -1.951502390494770225e+02 4.533594776993986608e-01 2.266125190688753066e-01 5.968692177096945883e-01 4.863679307506505456e-01 5.610928043529623821e-01 3.325463487689187536e-01 1.011267269342673858e-01
1.562162443971543643e-10 -1.951348279084559181e+02 3.681658141377961990e-01 3.532359052368678198e-01 5.801340800970115064e-01 4.473800369072289951e-01 6.862069718565901866e-01 8.454736974627851120e-01 3.730771919650395230e-01
1.561309684358751444e-10 -1.951328739415876043e+02 6.592819421637046151e-01 2.754630630026901339e-01 5.618676689113981659e-01 5.159985468266204967e-01 6.560899086573663830e-01 5.933068352052536243e-01 1.680657503322611213e-01
1.560975555615119649e-10 -1.951305879699157231e+02 5.701064234369892514e-01 2.809025296560529461e-01 5.382245835351644470e-01 4.915193268846640984e-01 9.593943565301085163e-01 1.745284968281048954e-01 6.275665234949936444e-01
1.726999046419314512e-10 -1.950270137048828474e+02 3.996722447722726446e-01 1.659744277208967667e-01 5.815880538769229169e-01 5.093511705009632351e-01 7.250119378943188364e-01 1.799714211855856227e-01 8.461066566727797333e-01
1.733562836976963341e-10 -1.950207202177844010e+02 5.612627519960036171e-01 2.488158838895394853e-01 6.300382594349767107e-01 5.293141992956179598e-01 6.728318453759505324e-01 2.579158204834208212e-01 7.563395055783683762e-01
1.805987262592586472e-10 -1.949772915497451322e+02 4.605589833279748468e-01 1.219873611806976399e-01 6.587325811919997332e-01 5.555974228190688757e-01 8.720291557669926918e-01 3.046024957221082907e-02 7.006417050391496870e-01
1.814267365051457747e-10 -1.949702172212801088e+02 3.384500391955159171e-01 2.049917039627046356e-01 6.047075382437075985e-01 3.971841316298902469e-01 8.864784742891087532e-01 3.377232846555447421e-01 8.102813082696960212e-01
1.814543026577728271e-10 -1.949675652918613196e+02 4.418374420718144124e-01 3.045914938989022769e-01 6.087285403214244273e-01 4.694783528608044154e-01 6.406221013827040345e-01 8.964371470446144130e-01 5.703492023736421723e-01
1.815075389793998259e-10 -1.949647719479562511e+02 4.834287114729045598e-01 3.846974515409732343e-01 5.376963992910850365e-01 4.200812495519682388e-01 7.313656201698252035e-01 9.058992876597438126e-01 1.411176066311470856e-01
1.815876903103224299e-10 -1.949618304586401791e+02 5.491421916671483938e-01 2.572407936172225185e-01 6.389495113198875309e-01 5.118952502731163312e-01 8.806929589623714305e-01 2.126217192465132966e-01 4.383051871808698041e-01
1.885748866835488330e-10 -1.949215739330447832e+02 5.325462598714992835e-01 3.049272860100578630e-01 5.793308895278331816e-01 4.657142178763540308e-01 6.367794445513162982e-01 8.010807211855818233e-01 3.800039193552284811e-02
1.881367402354954135e-10 -1.949214000977517571e+02 5.783146791861334401e-01 2.993914933888872087e-01 5.068779614690860358e-01 4.582329853508479989e-01 6.594375275074219056e-01 1.645533963916379627e-01 8.891764690418741957e-01
1.888721056013021020e-10 -1.949149990418136440e+02 4.295874065314099211e-01 3.750929625094884257e-01 5.364110522826216476e-01 5.190127790970139321e-01 8.884478790738857823e-01 8.298261076198336639e-01 1.515085205834701410e-01
1.908575857300022927e-10 -1.949020416123948962e+02 5.016038078894896612e-01 2.454979352825729655e-01 5.843915802144179494e-01 5.341974759202163803e-01 9.858349225559528417e-01 3.193341371159045261e-01 1.572705471938277699e-01
2.025792196907232456e-10 -1.948399381194813031e+02 4.323942334903509987e-01 3.487575609820681155e-01 5.639216523680583570e-01 3.429187751242784299e-01 9.246970860230638856e-01 9.414199408892798271e-02 8.946360630952098214e-01
2.021229653717212620e-10 -1.948396928862166533e+02 5.695321514185338607e-01 1.352429820135433447e-01 6.853879359434468244e-01 4.646274439699270564e-01 7.539289599651692875e-01 9.872495474505198487e-01 6.470963291295911413e-01
2.195488076248059612e-10 -1.947544945718782401e+02 4.941692668721466841e-01 2.726879705477393001e-01 5.531283811256491045e-01 3.403423006714789700e-01 8.043789415023469003e-01 4.174791282861619601e-01 6.374041901981963854e-02
2.244317837307547170e-10 -1.947299973355275142e+02 7.448045944742934799e-01 1.227079264462403174e-01 6.045834935659148979e-01 4.841316033079592906e-01 6.400769299195109285e-01 3.061293561796210594e-01 4.464204470176344475e-01
2.243958037656470693e-10 -1.947276576641979773e+02 4.526269448321330047e-01 3.382969046675535774e-01 5.523160388059499271e-01 3.752620403583797337e-01 7.389555296817232888e-01 8.115289834533327973e-01 8.527642530925609865e-01
2.252877886592470970e-10 -1.947211904922642134e+02 4.699384985183551189e-01 3.051545928013837949e-01 5.862498493722759774e-01 5.564671728957230057e-01 9.251694575505771123e-01 6.499373145611558877e-02 2.206999443322834598e-01
2.341635983816832795e-10 -1.946800491284175223e+02 4.673792567708633938e-01 2.475365280226664577e-01 5.740820159008623857e-01 5.959991106465389876e-01 8.653141816673648457e-01 5.755638431307732450e-01 2.954218396771851052e-01
2.383934182409488581e-10 -1.946596468111147260e+02 3.475946944545080242e-01 1.716453049951597032e-01 6.184011179437118866e-01 4.160305370221670240e-01 8.958351694631591089e-01 2.021642390979696557e-01 3.751645757451594343e-01
2.485871256121743274e-10 -1.946152757477011619e+02 6.715157982048334251e-01 1.490301796982012872e-01 5.816844443605810877e-01 5.600811156592828688e-01 6.324144419179078547e-01 9.604551082219858760e-01 3.994563621778911555e-01
2.568621728980667007e-10 -1.945800294890614168e+02 3.811023157787392091e-01 3.223618089071182968e-01 6.300647523287918883e-01 3.964527501595775938e-01 8.753970356362332783e-01 9.728158903672714519e-01 3.257480573962474035e-01
2.627619559236430067e-10 -1.945548206261137238e+02 4.177549585519642616e-01 1.707954551197214677e-01 5.920010964722804969e-01 5.721197379136809813e-01 7.893677217879704333e-01 4.402782889133433630e-01 4.961328513649911343e-01
2.664329631772079518e-10 -1.945384464712133195e+02 6.834497155901241294e-01 2.114521335820819525e-01 5.897368884261879884e-01 3.749129745917367806e-01 8.711283305775712194e-01 3.791939376423374419e-01 1.083896330038497946e-01
2.682572742608561911e-10 -1.945291226392637327e+02 6.416681009526666868e-01 1.812138556749169349e-01 6.165455976253255699e-01 3.832568287206335467e-01 9.772140442242307490e-01 3.901466274649935118e-01 9.566605697088039761e-01
2.752884816223971454e-10 -1.945007495659683627e+02 5.349159856422509574e-01 3.536980470095750784e-01 5.454943564322954908e-01 3.804571923177089698e-01 9.047836964690643136e-01 6.256361920959881973e-01 7.177821799418526716e-01
2.780390577034200937e-10 -1.944883075387169811e+02 2.871115202270708711e-01 2.005594759179988584e-01 6.540311892853110098e-01 4.877408483978066256e-01 8.175512617136376781e-01 3.748177717600397196e-01 4.074705528905463447e-01
2.822475296374692170e-10 -1.944707846872752270e+02 3.489394179588358180e-01 3.813957661878170091e-01 5.849148205118863686e-01 5.426153375771993748e-01 7.578753663154921272e-01 2.189120835535655063e-01 6.468846829100189932e-01
2.849831782908805377e-10 -1.944586389828891697e+02 5.704208401131999340e-01 2.666143798773598639e-01 5.432612003363679332e-01 3.753482313107212587e-01 7.250230857588587652e-01 7.962846871668798343e-01 2.409840645113763835e-01
2.873295732046201435e-10 -1.944479392422599631e+02 3.633455787173203722e-01 1.413377016545653841e-01 6.674571528067765325e-01 4.466326113157338407e-01 7.601646087012038366e-01 2.480518274838723614e-01 9.449723668938581067e-01
2.995508805046923661e-10 -1.944037848499247048e+02 4.817872771394305920e-01 1.149652119045750098e-01 6.321201402107787803e-01 4.054575208560171617e-01 7.898458266853097820e-01 7.768697873181829028e-01 4.780021602832836836e-01
3.005389815127005314e-10 -1.943979916701409820e+02 7.281348783497261223e-01 2.165610519590095984e-01 5.934774083430173208e-01 5.339376306163621244e-01 7.026153528394915027e-01 7.604109581857920741e-01 3.300056226577452456e-01
3.006266907349767175e-10 -1.943951998729644401e+02 3.708618711951885416e-01 3.627711779796875535e-01 5.832720695605958516e-01 4.262935875686192366e-01 7.267854036915813998e-01 8.441761280169890469e-02 4.051480715671235133e-02
3.008056920442923043e-10 -1.943921046229588683e+02 4.514658384719250073e-01 3.618488830310429005e-01 5.724150109190769831e-01 5.214370415458696728e-01 6.553205604124647810e-01 4.570909937817485558e-02 9.982704761197465082e-01
3.031709282639561423e-10 -1.943817723717384069e+02 3.383306256844667015e-01 2.078459279904411872e-01 6.791042265051138171e-01 4.325506918859843841e-01 8.457633823422250341e-01 4.647253881223392113e-01 3.545341507048690444e-01
3.047773434767038551e-10 -1.943739876492509211e+02 4.360923023714037838e-01 2.702150509008000578e-01 5.945977803592195077e-01 3.380952262699175037e-01 9.598747306289814318e-01 9.382727659476670645e-01 8.365555384545604323e-01
3.166549411448095620e-10 -1.943332564705979166e+02 4.877227141878802685e-01 3.070207154234651514e-01 5.752713091785828237e-01 5.858203063402191990e-01 6.205636764082126389e-01 9.638739854461706447e-01 8.907535383044009603e-01
3.172328237098381997e-10 -1.943289331739288173e+02 4.372955778517632619e-01 1.633069026817425273e-01 5.767280956194176245e-01 4.304443540125894030e-01 8.717883034428066669e-01 6.526495478574936282e-01 9.766833244864238095e-01
3.298812045729941102e-10 -1.942873365343675687e+02 5.512733104979992138e-01 1.759512632193414583e-01 6.249527688504270539e-01 3.496067905775170903e-01 9.078737120397341043e-01 5.529834893519517403e-01 2.954596582173719677e-01
3.578055191664437655e-10 -1.942035795416359178e+02 4.705800783406981491e-01 2.920648685908639464e-01 5.164723777192428145e-01 4.217106880380145917e-01 8.680655616668746521e-01 6.229167932498193005e-01 7.239533756313663027e-01
3.604876634271560317e-10 -1.941936114024647395e+02 5.638797956861729688e-01 3.439841022978770146e-01 5.563871710747072541e-01 4.522697486021863278e-01 9.015213310524728962e-01 1.567686762304479342e-01 3.713564879717146106e-01
3.665687625656554193e-10 -1.941743830145951506e+02 4.509859971255811839e-01 2.222197092391645090e-01 6.330042467683935081e-01 4.386055276272379788e-01 6.202060447262247589e-01 8.828358502363063964e-01 5.595151793970902787e-01
3.708520216470806080e-10 -1.941602660183198168e+02 4.619385492654013992e-01 2.381817891856755631e-01 5.805843523533321671e-01 3.611113039178876494e-01 7.165449348397159302e-01 5.638359313123774141e-01 7.344883898919862819e-02
3.717777115435085968e-10 -1.941552730118200998e+02 5.638788455808981803e-01 3.043046630455760737e-01 6.012490193148531947e-01 4.720107260565260532e-01 8.656292270193515215e-01 7.222234594236165428e-02 5.886142194321124510e-01
3.736089513877377956e-10 -1.941478594719901594e+02 3.859580221808014966e-01 2.750024780799429913e-01 6.478744587920661768e-01 5.463119577271803307e-01 7.189597938722438464e-01 8.791044936189760239e-01 6.267088631002951660e-01
3.730731882538399543e-10 -1.941467945223212155e+02 7.568626527183399677e-01 1.369011191700094665e-01 6.117040960775119718e-01 5.324377380946877514e-01 6.524606344899266386e-01 1.341653604478220130e-01 2.163849302533097374e-01
3.826479310628280311e-10 -1.941189538114995230e+02 6.338693040305793946e-01 2.872783695882916710e-01 5.398796982968374625e-01 4.151925710082275955e-01 9.335849109530984791e-01 1.783115855131520711e-01 3.091400639265968753e-01
3.873661544222292437e-10 -1.941041987566914031e+02 5.807253517209253202e-01 2.560943148544632675e-01 6.079741886294799391e-01 5.771198345949356545e-01 8.053675801687830704e-01 3.610321643864099483e-01 4.974083834648749813e-01
3.906715071591266254e-10 -1.940932020661439310e+02 3.784665918610097268e-01 3.193097812304745986e-01 6.375851510932138977e-01 4.924561008161996711e-01 7.719519071192481041e-01 9.064184125648120371e-01 9.139419447455916501e-01
3.917709237859642490e-10 -1.940878918469970813e+02 3.043138566677907053e-01 3.094011289259878117e-01 6.230934465347863771e-01 4.362218940588242777e-01 8.962377474043223824e-01 9.145437436420216226e-01 4.725807085507999772e-01
3.917074438458084495e-10 -1.940855538934374636e+02 4.740955341088239905e-01 3.242322379101966745e-01 5.453860849578905379e-01 3.867982630949450829e-01 9.695244135803700036e-01 3.309759035196178090e-01 4.638180531907189486e-01
3.924624543787105192e-10 -1.940811282628619665e+02 8.322136211898520930e-01 1.267406492439705490e-01 6.152537011857112104e-01 5.157792667063285652e-01 7.617196594599796589e-01 9.603268173948658060e-01 4.433342513230503767e-01
4.038591852848928709e-10 -1.940500028719470720e+02 7.432809929007037075e-01 1.508161648505004226e-01 6.058063834694613625e-01 4.069266090389602741e-01 7.469984282774005946e-01 2.201612507633400329e-01 3.718213169857986777e-01
4.150435360284018357e-10 -1.940201857170541189e+02 3.057629394814176949e-01 2.145998920546393629e-01 6.307492621861293669e-01 4.100391504931388820e-01 8.814042701861107831e-01 5.732651881796829718e-01 3.163747298152299603e-01
4.172064908226508966e-10 -1.940124878568094573e+02 5.403287444250846061e-01 1.133667916274756771e-01 6.230438165815582741e-01 4.104676669344933249e-01 7.520414124790177901e-01 8.377446354938441475e-01 4.410407346077400148e-01
4.471677405211772743e-10 -1.939406353552167275e+02 4.891393262037428968e-01 2.699036137614460040e-01 5.124202027989114283e-01 4.817371935526295057e-01 8.358380323779943666e-01 3.338867293194801578e-01 5.848183759008895866e-01
4.494371679583284191e-10 -1.939330730758065329e+02 4.053957525204343604e-01 3.433002676501380468e-01 5.449631127012564136e-01 4.668131581272310648e-01 6.680681727412285387e-01 5.411808135730762359e-01 6.126075853857574360e-01
4.663800814626176996e-10 -1.938935682107348839e+02 4.725516696740689193e-01 1.395767545901493711e-01 6.113664083305728747e-01 4.628697953971601109e-01 6.363049457391339869e-01 3.634089626021936303e-01 6.837014177888541822e-01
4.741445970689944770e-10 -1.938745568055928743e+02 4.350349077939613673e-01 3.745353771027138956e-01 5.276200380935638368e-01 5.312808555302892533e-01 8.482357017562647261e-01 8.501445010660629853e-02 1.039196129681713709e-01
4.747285973392224358e-10 -1.938708258711594681e+02 6.949392512761329854e-01 2.397398907920897659e-01 5.100753316783998015e-01 4.318892722091218217e-01 8.347451394130305236e-01 4.151887816298722167e-01 6.756298872739534556e-01
4.872028010342341522e-10 -1.938423886722466705e+02 4.373038020232953293e-01 2.955521019440751629e-01 5.679522924442508280e-01 4.402401324786608394e-01 9.962871751140389698e-01 1.019791025847271992e-02 2.961172177461474098e-02
4.950675958575204250e-10 -1.938238748273415695e+02 6.015622034391219231e-01 3.535465067763398084e-01 5.214104354289814669e-01 4.592712767317512212e-01 7.843346270986428781e-01 2.277656843194969527e-02 9.566566426332036022e-01
5.141020626168968011e-10 -1.937836473267288966e+02 7.253833563664081607e-01 2.492573064088928203e-01 5.259867236011119829e-01 4.724267870771338140e-01 8.692587867136224444e-01 1.031804458081534426e-01 2.766283619680558470e-01
5.171258334896380030e-10 -1.937752829013188602e+02 4.817418971357706470e-01 2.683296477127854462e-01 5.242137962616608693e-01 4.205359050487921801e-01 7.100070923749134399e-01 4.179237031047843276e-01 3.858305615365675845e-02
5.215483195980153326e-10 -1.937642672126967227e+02 6.549853463312192980e-01 2.514155655666687750e-01 5.238560165466155105e-01 4.302349798634221290e-01 6.823458289795578668e-01 3.704813300800469111e-02 8.235400561702329592e-01
5.252641279241455820e-10 -1.937546679009883519e+02 5.601379745126802145e-01 1.644358613160344373e-01 6.501060318805985672e-01 5.708896895208299682e-01 8.959414159516514431e-01 5.646244235612385420e-03 6.979799307879959169e-01
5.260756646000385599e-10 -1.937506240864331630e+02 3.390039298251551481e-01 1.652303640054555989e-01 6.391330552015871413e-01 5.423834722466375213e-01 8.319973213907779774e-01 4.988291058932292077e-01 5.979329449579039446e-01
5.432819089539052509e-10 -1.937159407833187288e+02 4.892432949950562548e-01 3.189396514100760749e-01 5.261158000030662363e-01 3.950491640625792833e-01 7.263477299140408405e-01 6.594347383996199685e-01 2.894586920842379119e-02
5.447049684947654838e-10 -1.937108248320018902e+02 5.108992709409408972e-01 3.994780280563355879e-01 5.108735697431618927e-01 5.423337485624617482e-01 7.787056289734821668e-01 3.201918614759079462e-01 4.499125767942598886e-01
5.608972207200169030e-10 -1.936790314564095752e+02 4.193180412330115292e-01 4.276798231159558705e-01 5.295407703294663371e-01 5.219024458453082049e-01 7.828406255514204215e-01 1.386180719835018449e-01 2.576332914630887760e-01
5.881179118177859830e-10 -1.936291416797776037e+02 5.638693858742228615e-01 1.366295162555918874e-01 6.807417161016384721e-01 4.564293358009714474e-01 7.462713224016654934e-01 2.782406276018510871e-01 6.950049387189998207e-01
5.940605380198695523e-10 -1.936165879078471335e+02 4.536910301603912510e-01 3.232572719769065683e-01 5.337938396250496709e-01 3.934588916702971284e-01 7.310609312025651008e-01 9.268858396654048315e-01 2.980573792813745460e-01
6.095870272769923185e-10 -1.935882874144426751e+02 3.560651981237560326e-01 2.125912706411823838e-01 6.274616001549960798e-01 4.624642837859740396e-01 9.899240166384484230e-01 1.631785008479935128e-01 2.552134310432097042e-02
6.198779790372836014e-10 -1.935690464872095617e+02 4.666310842263167169e-01 2.069190319852939053e-01 5.532948809500954912e-01 3.881763176297646778e-01 7.904291932645254315e-01 3.557171989389931732e-01 1.906810801098571262e-01
6.228974469588706884e-10 -1.935616872442606109e+02 3.840391485547529626e-01 2.063329539958205505e-01 6.799995609180617961e-01 4.291973358229526081e-01 8.090574528329532722e-01 7.555378884317527355e-01 7.523485153950508764e-01
6.252596500258123384e-10 -1.935554021343687054e+02 6.141886082396129654e-01 2.485682502093117252e-01 5.805522586598621526e-01 5.808263021145086968e-01 6.529671818147902984e-01 9.056781530742219477e-01 2.648334547061358402e-01
6.445390542165421467e-10 -1.935225337211850274e+02 4.139423131048253213e-01 3.267300672710570231e-01 6.239885031527329096e-01 4.335388257149111468e-01 7.913580426337782914e-01 9.279524665846532461e-01 2.487769433822269727e-01
6.464717779694152265e-10 -1.935170395941822790e+02 6.688005634012561540e-01 2.481712192535082406e-01 5.491905312115193949e-01 5.403021444045179589e-01 6.240636271319779382e-01 5.001318074427620886e-01 8.240074103851559029e-01
6.627098489272175041e-10 -1.934897318770726997e+02 3.155669545508119622e-01 2.846382238454536751e-01 6.171226997569354555e-01 3.859016971528115292e-01 8.294665962015401739e-01 9.138193692470368834e-01 5.107271647504302292e-01
6.617121230969214240e-10 -1.934887385358870233e+02 7.507880134903286429e-01 1.953590472206653550e-01 5.370505511035714719e-01 4.688935900120084210e-01 6.636427204458459350e-01 7.256716344426468179e-01 1.202445254162305410e-01
7.308119219459474102e-10 -1.933869129999493452e+02 4.513583078424446282e-01 1.530133901062058210e-01 6.780040071912711852e-01 5.550659073056495307e-01 8.196536469586730433e-01 1.656903731995109652e-01 7.952030911384398992e-01
7.334622037299134572e-10 -1.933807930702769227e+02 5.229603734763766942e-01 1.533195453329299629e-01 6.674849879767582594e-01 4.012554244819043214e-01 9.516616316839687784e-01 2.399637579231184148e-02 3.792643333061490041e-01
7.462648005895675486e-10 -1.933609886400790856e+02 3.773167784985751450e-01 2.673414756265795056e-01 6.099926881135647738e-01 3.485669855369512016e-01 8.075922093247280831e-01 7.634968069856780115e-01 7.048609527376176187e-01
7.657745519476163319e-10 -1.933326813300609501e+02 5.647212876098846035e-01 1.717739535382041827e-01 6.410385221739474115e-01 5.374438037534609025e-01 6.055296919962593893e-01 4.654828950342699279e-01 4.277107150185310847e-01
8.309285543194293118e-10 -1.932485253222639585e+02 3.315975785480993476e-01 2.179498873572632556e-01 6.365305653066098968e-01 5.703573810293556257e-01 8.160369183853626307e-01 8.886937439655862025e-02 1.075297973568455356e-01
8.609218977400900886e-10 -1.932105653486651136e+02 4.695845431587204466e-01 2.127810885381613559e-01 5.378035425808957992e-01 5.257631657867950503e-01 7.356854126579117636e-01 6.022092236606207960e-02 1.795028049227553879e-01
9.125626175892115606e-10 -1.931498124327572441e+02 7.396870153839482098e-01 1.879864372484379986e-01 5.964451564102943859e-01 5.117245263184819759e-01 6.402915585296744538e-01 4.671723133907756398e-01 6.049099993172197820e-01
9.240949867910154303e-10 -1.931347542719595367e+02 4.736628350444668234e-01 2.229891936530772334e-01 5.852627694157906957e-01 3.509207254862628522e-01 9.487995658671809496e-01 6.661235224114315789e-01 5.780344582353125205e-02
9.494552171296937728e-10 -1.931051807734220347e+02 5.650237628372550835e-01 9.568298170391345558e-02 6.387921571931621800e-01 4.741221748361963417e-01 7.334552319528495623e-01 5.391959299294122321e-01 9.607505792588009186e-01
9.744448183011165680e-10 -1.930767012461838021e+02 4.211847676557710085e-01 2.318073560202661698e-01 6.185040072476652995e-01 3.412174939137025964e-01 9.269821673790077377e-01 8.430576495848486340e-01 4.619688683385040351e-01
9.961355590157976628e-10 -1.930521857861222088e+02 7.197797427491663402e-01 2.302263978880663142e-01 5.380040173518433333e-01 4.077910325481995946e-01 7.890505772485842950e-01 9.207321992344041917e-02 8.551434111172256936e-01
9.996144115356678632e-10 -1.930461995217156073e+02 3.618026277222312626e-01 1.873791287319374332e-01 6.632616879095976081e-01 5.365470679332524639e-01 9.084838450427216161e-01 3.063908997245667898e-01 1.115248868192432741e-01
1.025102055017791063e-09 -1.930185216853878956e+02 3.238756886425527837e-01 2.619651472887095101e-01 6.467252218112443662e-01 4.170726548927859434e-01 9.187337856447637119e-01 7.092178892746076047e-01 3.789119573415992703e-01
1.024110421379201148e-09 -1.930169895047110913e+02 4.862528675875084638e-01 3.145793845211475315e-01 5.290306870754631907e-01 5.696583613070279606e-01 6.442894725914934950e-01 2.518611316357899366e-01 9.785606252182330600e-01
1.028085338122791186e-09 -1.930106156815672875e+02 7.230373617818124377e-01 2.316933116934447867e-01 5.467399288493398624e-01 4.480752460957817540e-01 6.852639532484738893e-01 5.261594258621876685e-02 3.732948085361857959e-01
1.053632616973862814e-09 -1.929835700302810437e+02 4.870111581654673616e-01 3.120970828509589401e-01 5.618161917191966115e-01 5.037064862872456805e-01 9.582185035308272703e-01 9.373695713420482356e-02 6.145400625306484121e-01
1.068124939109136729e-09 -1.929674091410124674e+02 6.427285046150703618e-01 2.958005658909207414e-01 4.978332404139873546e-01 4.461878952231329576e-01 7.802641300959215487e-01 8.322614853513203848e-01 6.877157397741131550e-01
1.082487982462058786e-09 -1.929515517797117354e+02 3.186640266394313303e-01 2.553348141181807640e-01 6.014650526489891957e-01 4.158486738015503836e-01 7.660160279443394282e-01 3.068069026489903539e-01 3.403137932143492916e-01
1.097758955070421339e-09 -1.929350430708072963e+02 3.484473515031689672e-01 2.029715059365768404e-01 6.630403481078114281e-01 5.556240188155985305e-01 8.179601379915397708e-01 6.698817585849414780e-02 4.152276551567080087e-03
1.099664545106465576e-09 -1.929308086845921935e+02 5.284983527970703587e-01 2.841784477582601776e-01 5.716618223934852860e-01 4.671647742187268748e-01 6.086458941524568456e-01 9.441710111855297072e-01 5.623088920929497636e-01
1.100708102202467882e-09 -1.929273601569184393e+02 3.181986896550507149e-01 3.173152036727717173e-01 5.836615308065356000e-01 4.952806356671066723e-01 8.306797119027005127e-01 5.882930188641724012e-01 5.973979644112388243e-01
1.137492809547484305e-09 -1.928919873083468701e+02 5.730756234608012090e-01 2.917898222665630814e-01 6.057032927412276946e-01 4.914914070072715635e-01 7.932580156211677114e-01 3.733517118834446258e-01 7.420233493829809790e-01
1.147408220232003898e-09 -1.928808081815077458e+02 3.653169267937124709e-01 2.940542186873416064e-01 5.899360289896489196e-01 4.194012223627047176e-01 6.907507959164393974e-01 3.976056403398995909e-01 3.594103654798512792e-01
1.149369217833477875e-09 -1.928766005732341000e+02 5.043683323811982699e-01 3.112355519881729871e-01 5.938345305725560852e-01 3.881395723153495680e-01 9.416556814667551567e-01 4.756766918934377530e-01 5.342725104026923022e-01
1.164750944841379542e-09 -1.928608065759817691e+02 7.180978521228108535e-01 1.719926100681938297e-01 6.340884055937837660e-01 5.387975218640754793e-01 7.834161744620523615e-01 4.781423101232402662e-01 2.902448271517456546e-01
1.170590230671554830e-09 -1.928533057666263630e+02 5.948675358990738182e-01 3.151033361557132317e-01 4.908989942147649610e-01 4.580099034204287989e-01 7.610544331920747751e-01 8.922164507054342053e-01 2.097978267099173677e-01
1.175877230221972618e-09 -1.928462994109358988e+02 4.093493849243227678e-01 1.743740675811698004e-01 6.512115759958385652e-01 3.961206531618391424e-01 9.740344829835678730e-01 8.012368269638483476e-01 8.828915904649408120e-01
1.198927831074939575e-09 -1.928243861755890975e+02 4.907348542308118122e-01 2.808101007773577407e-01 6.014119331659945056e-01 4.212415805287403336e-01 6.697393192543029672e-01 1.121421509954628748e-02 5.867014816587350357e-01
1.201380843485370241e-09 -1.928198422607456450e+02 8.254610664245953799e-01 1.427200247848494641e-01 6.184084592333103370e-01 4.657913707188157670e-01 7.957856344044474950e-01 4.958871403037894976e-01 8.885140345773001602e-01
1.226409358955365547e-09 -1.927967231791044469e+02 3.746855099297768388e-01 1.503552576363166027e-01 6.260872857561082805e-01 4.171376910950332362e-01 8.679213091774515831e-01 8.536025760940957330e-02 8.620739237644392539e-03
1.259834486538291453e-09 -1.927673335064482671e+02 3.921338291265454856e-01 3.348113381952277923e-01 5.359998222011554958e-01 4.538572674975321353e-01 8.536613723313504210e-01 4.799410198770200364e-01 3.028935667238119578e-02
1.270183163840138086e-09 -1.927566527453254821e+02 6.889653984845268697e-01 1.763848186546819741e-01 6.016470931888489027e-01 3.881006327665142974e-01 7.641365841190559394e-01 3.808711132675475231e-01 1.895555431119705925e-01
1.303078439764305732e-09 -1.927285843632034812e+02 3.364882196703798956e-01 3.300935305947480525e-01 6.155294112226202818e-01 4.284308769167232134e-01 7.768661379597843197e-01 5.778768395748812292e-01 6.749497823117711626e-01
1.333478787531914341e-09 -1.927030227017421566e+02 6.549373545584707967e-01 1.315443552671629046e-01 6.369998060259199901e-01 5.691286397578548817e-01 7.498331032091092307e-01 8.539130120303637383e-01 8.484511266776588734e-01
1.354306940494691505e-09 -1.926850240184430731e+02 5.637866007728219442e-01 1.154911420009659684e-01 6.082133456914267100e-01 4.497066074142256897e-01 6.921441576722697775e-01 5.369146175822208100e-01 8.751812813707036121e-01
1.391931998499968537e-09 -1.926551211498263001e+02 5.633865739142578377e-01 3.283653752654769331e-01 5.061780951159710051e-01 4.814619203749818666e-01 8.740961591402810482e-01 7.395074977926082704e-01 5.008635535202305977e-01
1.402508416278052590e-09 -1.926450514995849517e+02 7.449031481488804785e-01 2.311821487303242217e-01 5.150370367535159755e-01 4.694681536561406965e-01 7.855474350527974492e-01 2.234554961006930962e-01 4.049797867223652315e-01
1.444233837378272999e-09 -1.926132348942901444e+02 3.509174647423893290e-01 3.170996836299954103e-01 5.672267892106366283e-01 5.429500671204273710e-01 7.383237588731824674e-01 4.001726885515288767e-01 3.608600813258127649e-01
1.530565461388279824e-09 -1.925526766091606987e+02 3.879517301808085850e-01 3.913903568610495043e-01 5.781309554893970803e-01 4.409373074502804801e-01 7.942649580014138344e-01 9.476738785159730671e-01 1.746115356667163332e-01
1.536651779591054035e-09 -1.925462079785011156e+02 5.636907950703855530e-01 3.567208017736216985e-01 5.228439455507387645e-01 4.162903392828217197e-01 8.019519006461127697e-01 6.832523125077470949e-01 3.753025490097910977e-02
1.534563880446423213e-09 -1.925450676351956645e+02 6.797496998197457563e-01 2.847086915412939123e-01 5.303353575903733130e-01 4.345648309714590374e-01 7.964389931248773147e-01 3.887647786733928745e-01 2.677742397442673949e-01
1.564715015266448910e-09 -1.925231101503541140e+02 5.240157117723494018e-01 3.492043968256181019e-01 5.559788228885823580e-01 4.543834115160159670e-01 9.270622557703886990e-01 8.045078362257573890e-01 6.936260579747869359e-01
1.589950448001028522e-09 -1.925046110079256323e+02 6.338126399625216845e-01 1.303851851916654758e-01 5.606742044078817377e-01 4.763774616332923095e-01 7.810854333995123078e-01 9.964329674250846924e-01 7.431555321103997525e-01
1.592853592818479593e-09 -1.925002867387684091e+02 5.140044962162770847e-01 2.362126548234541046e-01 5.197339045985376327e-01 4.635373693614342483e-01 8.452353924968177834e-01 3.026977683080767090e-02 2.071048027014133486e-01
