weight logl C sigma mu1 a1 W lam0
1.835323350106234401e-04 -2.282186359965391205e+02 1.733589084365933672e+02 5.544701389265938030e-01 1.216886413670407137e+03 1.808984248741881231e+02 1.043490793208082357e+00 1.216886413670407137e+03
1.831581968830205717e-04 -2.282181766178526914e+02 1.746801889824865270e+02 1.513478585970470525e-01 1.216668450861390056e+03 2.928061736304171063e+02 1.676241452084608730e+00 1.216668450861390056e+03
1.827904905080543973e-04 -2.282176862247259237e+02 1.766074104212001430e+02 6.390023677892547882e-01 1.216164723036173882e+03 1.779678019586446851e+02 1.007702913112196619e+00 1.216164723036173882e+03
1.823435453358341197e-04 -2.282176343415902409e+02 1.729359254474322825e+02 2.277907570233949297e+00 1.216600027831622583e+03 2.696481930718560989e+02 1.559237575270741916e+00 1.216600027831622583e+03
1.819050631566762870e-04 -2.282175419411293547e+02 1.726018224968975119e+02 1.903297584957168720e-01 1.214578848516933704e+03 1.451001828063207313e+02 8.406642566530772021e-01 1.214578848516933704e+03
1.815013970994571130e-04 -2.282172635099091451e+02 1.727575687323878242e+02 8.041483001425615562e-01 1.217054177070698188e+03 2.667735481129517439e+02 1.544207585638117441e+00 1.217054177070698188e+03
1.811745017607478431e-04 -2.282165661961547016e+02 1.717752667051847197e+02 1.581013403885482171e+00 1.214653095994206524e+03 2.520006742044629675e+02 1.467037013174707472e+00 1.214653095994206524e+03
1.807632130577813687e-04 -2.282163389014471306e+02 1.749446359398764343e+02 2.375477321732378577e+00 1.216574147239688273e+03 3.842294666838969306e+02 2.196291784653207735e+00 1.216574147239688273e+03
1.803274481217973565e-04 -2.282162525066403873e+02 1.737483037701184116e+02 2.146917207312241782e+00 1.216421999513457649e+03 2.111468601311536872e+02 1.215245591177202433e+00 1.216421999513457649e+03
1.798811742903140955e-04 -2.282162303710337028e+02 1.718459377258668610e+02 1.533019234661604946e+00 1.216551109053920300e+03 2.302271900199284289e+02 1.339730185459448331e+00 1.216551109053920300e+03
1.794423404287909317e-04 -2.282161729280149132e+02 1.735266473335938144e+02 1.280083297714873725e+00 1.217238419837238553e+03 2.911101344573945084e+02 1.677610551062823196e+00 1.217238419837238553e+03
1.790249963481803505e-04 -2.282160014206074550e+02 1.720719844211846521e+02 2.137370753116362376e+00 1.216516773121230472e+03 3.376998582550652941e+02 1.962549914159584574e+00 1.216516773121230472e+03
1.787119180562851987e-04 -2.282152517480644178e+02 1.759152284595399465e+02 1.530758501649839731e+00 1.216074084305035740e+03 2.631404544294402967e+02 1.495836697787434222e+00 1.216074084305035740e+03
1.782917233311186254e-04 -2.282151057572144168e+02 1.748964642736267479e+02 1.108958828294112298e+00 1.216925859563088125e+03 2.296406703426198419e+02 1.313009221177538599e+00 1.216925859563088352e+03
1.778705871611257941e-04 -2.282149706136512464e+02 1.742410211661589301e+02 1.164906815882464919e+00 1.216601579622012650e+03 1.240290026621382822e+02 7.118243558952878081e-01 1.216601579622012650e+03
1.775227397076183176e-04 -2.282144281493633002e+02 1.746125411719806380e+02 2.478107371240021450e+00 1.215467906683938281e+03 3.013201869338790289e+02 1.725650316474694579e+00 1.215467906683938281e+03
1.771322288142116483e-04 -2.282141303519877624e+02 1.720430344594076359e+02 2.236630718795419082e+00 1.214481826601219836e+03 3.871960596530746557e+02 2.250576786614577607e+00 1.214481826601219836e+03
1.767514190560692258e-04 -2.282137825277518743e+02 1.742034144600345940e+02 1.422431765096307643e+00 1.214172786650961143e+03 2.335963188331525942e+02 1.340939955495211056e+00 1.214172786650961143e+03
1.763199730727180821e-04 -2.282137264878558085e+02 1.719390847816999042e+02 1.917305235982850187e+00 1.215803582314931646e+03 2.427761682090704767e+02 1.411989417748197972e+00 1.215803582314931646e+03
1.760908336013423351e-04 -2.282125268991901237e+02 1.725571030972094491e+02 2.118864119209074470e+00 1.216243326658729075e+03 2.432051467449732627e+02 1.409418345461933786e+00 1.216243326658729075e+03
1.758448052725557827e-04 -2.282114250432919675e+02 1.725108308748551735e+02 1.575155758468607115e+00 1.213990786862690811e+03 3.518439631273761847e+02 2.039547090133806861e+00 1.213990786862690811e+03
1.754157528899449414e-04 -2.282113679739656220e+02 1.721892971650591448e+02 1.738588901035887035e+00 1.214393590481966385e+03 2.781931653436785723e+02 1.615624024976448192e+00 1.214393590481966385e+03
1.749899277724502973e-04 -2.282112984444209474e+02 1.717581848455139948e+02 1.588769996949674246e+00 1.215429949079652943e+03 1.968318092895456743e+02 1.145982122869916742e+00 1.215429949079652943e+03
1.745869497031350204e-04 -2.282111039644583457e+02 1.704501165241685499e+02 2.006709849243327459e-01 1.214639005298667371e+03 3.829439383734333546e+02 2.246662813628143240e+00 1.214639005298667371e+03
1.743023587391822260e-04 -2.282102353760274980e+02 1.755400805544058471e+02 1.854985901913445423e-01 1.215387850624110342e+03 7.157652487362858551e+01 4.077503248692231352e-01 1.215387850624110342e+03
1.738794191847195623e-04 -2.282101647953095949e+02 1.733789726690536668e+02 1.507521527016246754e+00 1.214451160822239217e+03 1.667635107201817561e+02 9.618439200150324941e-01 1.214451160822239217e+03
1.735891568555512335e-04 -2.282093355213360724e+02 1.731545581657811113e+02 2.829638219057400761e+00 1.215453469405769056e+03 3.419749424146525030e+02 1.974969333970636232e+00 1.215453469405769056e+03
1.732679558322402136e-04 -2.282086875872351186e+02 1.782083479082395741e+02 8.969621731782740914e-01 1.215411419222024733e+03 3.797059658319250843e+02 2.130685628865364389e+00 1.215411419222024733e+03
1.730087628096412932e-04 -2.282076846158082333e+02 1.780222032856499652e+02 6.184241988331633522e-01 1.215023781482547747e+03 3.723299452445558018e+02 2.091480379259909039e+00 1.215023781482547747e+03
1.726108918273868309e-04 -2.282074869799977250e+02 1.742273867227575863e+02 3.096252276574373852e-01 1.216001280820388274e+03 4.345641854154560235e+01 2.494235800637726319e-01 1.216001280820388274e+03
1.723071764202555088e-04 -2.282067480677086166e+02 1.743919600480730310e+02 4.226691355415401752e-01 1.214429918609725291e+03 3.652955182766582993e+02 2.094680959924761776e+00 1.214429918609725291e+03
1.719653860774819122e-04 -2.282062336482764238e+02 1.761270284401276172e+02 9.035497761798993999e-01 1.216817988758593629e+03 3.433700894366279499e+02 1.949559317940532388e+00 1.216817988758593629e+03
1.718131339724632398e-04 -2.282046194052745705e+02 1.747544068137583508e+02 1.122590450987627442e+00 1.214946775644807985e+03 1.328737225882305495e+02 7.603454757500824890e-01 1.214946775644807985e+03
1.714548918153696827e-04 -2.282042066505770208e+02 1.736845378635261454e+02 3.084924960453386822e-01 1.216417916134761754e+03 7.402295731209699170e+01 4.261919812934704122e-01 1.216417916134761754e+03
1.710944436190336775e-04 -2.282038111551962629e+02 1.722650322987072684e+02 1.516533535562174961e+00 1.214093601000290164e+03 3.558979469865851115e+02 2.065990655430631318e+00 1.214093601000290164e+03
1.707454628954974379e-04 -2.282033529346264800e+02 1.732075841793022164e+02 1.970066574857605834e+00 1.215099960679241121e+03 1.806697697871313437e+02 1.043082326003140770e+00 1.215099960679241121e+03
1.703784987122544908e-04 -2.282030044359345027e+02 1.741883652712983803e+02 1.723439492189693167e+00 1.215178435142421222e+03 1.578260755381965907e+02 9.060655417047084326e-01 1.215178435142421222e+03
1.702034718696384254e-04 -2.282015322464068277e+02 1.736822815078708118e+02 2.990031630496270409e+00 1.215387600565330786e+03 3.941520128218720629e+02 2.269385278682040763e+00 1.215387600565330786e+03
1.698742614649478443e-04 -2.282009683361607699e+02 1.745023912108827346e+02 2.066286781460366928e+00 1.215616471164755922e+03 2.259364757460843975e+02 1.294747161791293566e+00 1.215616471164755922e+03
1.694980797655834840e-04 -2.282006852631623701e+02 1.748712139229359934e+02 1.317047772768868752e+00 1.214767549253979951e+03 1.800595357819510696e+02 1.029669387789013291e+00 1.214767549253979951e+03
1.691038715067535742e-04 -2.282005137106828556e+02 1.669273380744589588e+02 2.942906956884017156e-01 1.215547480608682918e+03 3.849378052788854347e+02 2.306020150559050741e+00 1.215547480608682918e+03
1.687099152974173811e-04 -2.282003460985445713e+02 1.759728932244067323e+02 1.749857850989900987e-01 1.215308948608238325e+03 1.015320773987553196e+02 5.769756667538453732e-01 1.215308948608238325e+03
1.683503855199236553e-04 -2.281999794255069958e+02 1.763278778966112554e+02 2.008737994147469785e-01 1.216436038348855618e+03 2.372624115948310077e+02 1.345575154791736061e+00 1.216436038348855618e+03
1.679997992129324627e-04 -2.281995640768606393e+02 1.729069325736936094e+02 2.634119870680741826e+00 1.215396082761909156e+03 3.332505412627725150e+02 1.927340542697672632e+00 1.215396082761909156e+03
1.675995243343626230e-04 -2.281994495111585763e+02 1.705810020581948265e+02 1.567393359303482114e+00 1.215957327101779811e+03 3.699048261004995197e+02 2.168499549406469384e+00 1.215957327101779811e+03
1.672187550992289501e-04 -2.281992239950961334e+02 1.735898593593324222e+02 1.546239158713811124e+00 1.215974380503627117e+03 1.235692279933645636e+02 7.118458903614597322e-01 1.215974380503627117e+03
1.668404738411911599e-04 -2.281989887516839133e+02 1.749680769988232782e+02 2.465567471294121571e+00 1.215004457066512714e+03 3.877759858443004646e+02 2.216267061373192071e+00 1.215004457066512714e+03
1.666732188644625724e-04 -2.281974917389339623e+02 1.748348838167053145e+02 2.324335201986069688e+00 1.215661158562157198e+03 3.212939059848154670e+02 1.837699084821401874e+00 1.215661158562157198e+03
1.663040204486922310e-04 -2.281972092993163415e+02 1.734263892107109086e+02 2.174239544326255213e+00 1.214153260311139093e+03 3.172250687235931537e+02 1.829162621486448925e+00 1.214153260311139093e+03
1.659330961854373803e-04 -2.281969421890134697e+02 1.726769917267082519e+02 1.279048459418973716e+00 1.214080065800034617e+03 3.348109331608429216e+02 1.938943514204487517e+00 1.214080065800034617e+03
1.657230989422976860e-04 -2.281957085441986806e+02 1.757943624889979333e+02 6.728668061740964434e-01 1.215468304572203579e+03 1.182220584238692993e+02 6.725019889717351873e-01 1.215468304572203579e+03
1.654398068967818122e-04 -2.281949194369926772e+02 1.748268295306362461e+02 2.523002880297969597e+00 1.215505160609628319e+03 3.772106031812398328e+02 2.157624228466251015e+00 1.215505160609628319e+03
1.650507558952339930e-04 -2.281947738230179539e+02 1.728093661257566396e+02 1.143487638425060710e-01 1.217246732235679019e+03 2.734172250681334617e+02 1.582189849994372288e+00 1.217246732235679019e+03
1.646538905736726793e-04 -2.281946812232015986e+02 1.724450718516333723e+02 2.241862528497275520e+00 1.215773087810653124e+03 2.895016997524695057e+02 1.678805295181460266e+00 1.215773087810653124e+03
1.642668110711498740e-04 -2.281945348584655164e+02 1.733799211509717111e+02 2.009681153717330915e+00 1.215949669032496104e+03 1.931241892128287247e+02 1.113878630990174257e+00 1.215949669032496104e+03
1.638902722051491592e-04 -2.281943297291261956e+02 1.763159615140594383e+02 8.118840080480762555e-01 1.216203781095730392e+03 1.935874977405478887e+02 1.097957871075167624e+00 1.216203781095730392e+03
1.635316320627850761e-04 -2.281940204212034189e+02 1.747555277917243473e+02 2.079496002770928609e+00 1.214664101536362068e+03 3.045668443846709579e+02 1.742816654976758306e+00 1.214664101536362068e+03
1.632128373641181576e-04 -2.281934717613462738e+02 1.744065817950670407e+02 2.003959542065177235e+00 1.216185887946759294e+03 2.362269169247128389e+02 1.354461021444056223e+00 1.216185887946759294e+03
1.629090477583548422e-04 -2.281928348052417732e+02 1.712655096107968120e+02 1.338133408488351384e+00 1.214741267866251292e+03 2.896044123181562782e+02 1.690967509899023113e+00 1.214741267866251292e+03
1.625362672518061789e-04 -2.281926257011458858e+02 1.744518001919646792e+02 1.994119894665323356e+00 1.214890520675171729e+03 2.419417333383087509e+02 1.386868654104336906e+00 1.214890520675171729e+03
1.621847179051769334e-04 -2.281922909414601577e+02 1.747501206318827371e+02 1.924777921829843530e+00 1.217034730292845325e+03 3.981054236566043301e+02 2.278141052018083368e+00 1.217034730292845325e+03
1.617936592778337424e-04 -2.281922050458869080e+02 1.684718753351854446e+02 7.902632595294262208e-01 1.215930890609839253e+03 3.965176566587746265e+02 2.353613360508261199e+00 1.215930890609839253e+03
1.613925187520163888e-04 -2.281921874585585215e+02 1.725304457049814175e+02 1.242437802817967674e+00 1.216591119904593370e+03 1.603810154875170610e+02 9.295809492184394784e-01 1.216591119904593370e+03
1.611015613305616780e-04 -2.281914918792804485e+02 1.723613159004578392e+02 1.375661378824053926e+00 1.216784035828573906e+03 2.259563662648874072e+02 1.310945934036508609e+00 1.216784035828573906e+03
1.607136300728479448e-04 -2.281914027750738967e+02 1.747860604823040944e+02 1.210739875676969612e+00 1.216343629692143168e+03 1.496945669714980056e+02 8.564445388747323751e-01 1.216343629692143168e+03
1.604473091777820130e-04 -2.281905612641587311e+02 1.755285299519657087e+02 1.734573563220120462e+00 1.214377688046096182e+03 3.976888461555125218e+02 2.265664996250706942e+00 1.214377688046096182e+03
1.601659044433665366e-04 -2.281898166803095478e+02 1.722897843733070147e+02 1.755443785446794691e-01 1.214522978929619512e+03 2.405972938339718041e+02 1.396468715246983239e+00 1.214522978929619512e+03
1.598369451030948846e-04 -2.281893726586023377e+02 1.739772893975628563e+02 9.870426667221153805e-01 1.214477615614518982e+03 1.762481707316831034e+02 1.013052745803683319e+00 1.214477615614518982e+03
1.594777382181045296e-04 -2.281891225209185734e+02 1.732874880736409011e+02 1.926365987087132359e+00 1.215104900205543800e+03 1.911181632883817372e+02 1.102896495372842178e+00 1.215104900205543800e+03
1.592032645703565764e-04 -2.281883450818068297e+02 1.740445629654683444e+02 2.380330209541660302e+00 1.216305163025235970e+03 3.125719315728164815e+02 1.795930457390001456e+00 1.216305163025235970e+03
1.588271610162823139e-04 -2.281882102877692091e+02 1.743189094305392643e+02 1.516130765934628144e+00 1.214869980078862454e+03 1.701269961906491801e+02 9.759526189465954626e-01 1.214869980078862454e+03
1.584586773086457125e-04 -2.281880330127622187e+02 1.709481499812158063e+02 1.066928810775347181e+00 1.216414987181202150e+03 2.470930704007992347e+02 1.445426993085040301e+00 1.216414987181202150e+03
1.581707549093390452e-04 -2.281873516843661207e+02 1.745903782923720655e+02 7.879164761366235226e-01 1.214549923421663152e+03 1.955574566179565181e+02 1.120092977234247167e+00 1.214549923421663152e+03
1.579189798855440722e-04 -2.281864447451291085e+02 1.739419977189867268e+02 1.353285722155756376e+00 1.215984367098131088e+03 1.180757054411111397e+02 6.788222912782064800e-01 1.215984367098131088e+03
1.575840651902510933e-04 -2.281860677979890681e+02 1.729247974047858349e+02 1.135305066974727911e-01 1.217264736761134827e+03 3.870097088955856179e+02 2.238023202592891003e+00 1.217264736761134827e+03
1.572375580321680401e-04 -2.281857690908638006e+02 1.729852857176597354e+02 2.171543542392658566e+00 1.216302150616752442e+03 2.724008910747460277e+02 1.574705559173101177e+00 1.216302150616752442e+03
1.570777125499483941e-04 -2.281842861938235387e+02 1.702837397217366515e+02 4.243149246621867876e-01 1.215689235620445061e+03 1.320392222473888069e+02 7.754071085304808930e-01 1.215689235620445061e+03
1.567165980688966479e-04 -2.281840877947655883e+02 1.732117032111873982e+02 2.271543082156479265e+00 1.214459964867809731e+03 3.200355370924540352e+02 1.847655390249540508e+00 1.214459964867809731e+03
1.563866922154126516e-04 -2.281836951247477998e+02 1.745747042965493847e+02 1.598473621368104336e+00 1.216077662855929248e+03 1.809522920084048110e+02 1.036532140996910156e+00 1.216077662855929248e+03
1.560529047304236110e-04 -2.281833317784577559e+02 1.732681849320627521e+02 2.786653553098540126e+00 1.215317387010135917e+03 3.924770985328375446e+02 2.265142320771265982e+00 1.215317387010135917e+03
1.556679696580019084e-04 -2.281833015217422940e+02 1.735572520538924266e+02 2.506914633537869364e+00 1.214632585361901874e+03 3.466574204224810387e+02 1.997366380949832765e+00 1.214632585361901874e+03
1.552962837771008561e-04 -2.281831920605505388e+02 1.742287292181396481e+02 1.144857248155596530e+00 1.214241391589670229e+03 2.703898583969950664e+02 1.551924643027492667e+00 1.214241391589670229e+03
1.549113517357693977e-04 -2.281831738320792624e+02 1.786926876773403023e+02 5.047708565864063024e-01 1.216079695368104922e+03 3.508928399904106072e+02 1.963666474276813290e+00 1.216079695368104922e+03
1.545470021504793620e-04 -2.281830285899914088e+02 1.773748384714970712e+02 5.915551381121930685e-01 1.215096927046029123e+03 2.800529052876086666e+02 1.578876168124664803e+00 1.215096927046029123e+03
1.541862177844984742e-04 -2.281828657827967959e+02 1.721608086614323838e+02 1.948837868466000822e+00 1.215207609299270644e+03 2.705296281233938771e+02 1.571377540723634780e+00 1.215207609299270644e+03
1.539262690312955082e-04 -2.281820531458606354e+02 1.719360155670270842e+02 1.317296629300244992e-01 1.214724500389271498e+03 1.645419999243961797e+02 9.569955391937738920e-01 1.214724500389271498e+03
1.535514667743393487e-04 -2.281819910618392271e+02 1.777215205799649880e+02 6.584464682795881929e-01 1.215642855676046565e+03 2.558451692754954934e+02 1.439584629034158736e+00 1.215642855676046565e+03
1.532398856960628247e-04 -2.281815222871843787e+02 1.727477222625023217e+02 1.828852766608764835e+00 1.215867264888815043e+03 1.965302976604833987e+02 1.137672295104660058e+00 1.215867264888815043e+03
1.531123272287827604e-04 -2.281798550441828297e+02 1.750823937328181046e+02 2.105257353334581527e+00 1.214835573571429450e+03 3.541330312344065305e+02 2.022665007509698576e+00 1.214835573571429450e+03
1.529009724155908426e-04 -2.281787363883730677e+02 1.710631176681405634e+02 1.558807027634522280e+00 1.216305893392232292e+03 3.495289320756757547e+02 2.043274651136405051e+00 1.216305893392232292e+03
1.526159652514086026e-04 -2.281781021261552951e+02 1.713862578188604289e+02 8.242884193202693055e-01 1.216809762260832940e+03 3.128498453656652032e+02 1.825407995641744163e+00 1.216809762260832940e+03
1.522868619142691085e-04 -2.281777608694375772e+02 1.726224342693348035e+02 8.844644722016021809e-01 1.216039833140597921e+03 8.876894482637619888e+01 5.142375914353873867e-01 1.216039833140597921e+03
1.520001212761266278e-04 -2.281771455423868531e+02 1.739523657357684954e+02 2.221333538142989728e+00 1.214195564559825925e+03 3.698400176945580142e+02 2.126099384335712106e+00 1.214195564559825925e+03
1.516755442327247640e-04 -2.281767831991296589e+02 1.740476872149276062e+02 9.647861856697460547e-01 1.217041325261209067e+03 2.760441358318803395e+02 1.586025877442425180e+00 1.217041325261209067e+03
1.513101591801402194e-04 -2.281766950966257923e+02 1.733152195391921282e+02 7.122401361484462790e-01 1.216908516829227210e+03 2.202998942564695710e+02 1.271093761079953532e+00 1.216908516829227210e+03
1.509396402930931493e-04 -2.281766468373600389e+02 1.728771964739072757e+02 2.355815296058025421e+00 1.215963869629090141e+03 3.187622279194693533e+02 1.843865092800604399e+00 1.215963869629090141e+03
1.506003640250031222e-04 -2.281763971285744788e+02 1.744509869167325178e+02 1.739461630448635887e+00 1.214170360415197592e+03 3.372901338216893805e+02 1.933437808423989379e+00 1.214170360415197592e+03
1.502608219178976892e-04 -2.281761542642046265e+02 1.740823477363692007e+02 8.001150216842954910e-01 1.214247992470413465e+03 3.868050573066198012e+02 2.221965996761477768e+00 1.214247992470413465e+03
1.499658053839799711e-04 -2.281756195571003616e+02 1.775861900698427007e+02 7.631347330742149770e-01 1.215442758966290967e+03 2.812590859579820517e+02 1.583789177792293001e+00 1.215442758966290967e+03
1.497598989763525474e-04 -2.281744935229432940e+02 1.769562570806042459e+02 1.183116195495106382e+00 1.216082161252954393e+03 3.370231782596962944e+02 1.904556435696879380e+00 1.216082161252954393e+03
1.494163038065518632e-04 -2.281742904657995155e+02 1.701384424904946400e+02 1.114956668920012550e+00 1.216462992520192074e+03 3.970654370547772487e+02 2.333778487933205525e+00 1.216462992520192074e+03
1.490460116908635642e-04 -2.281742717995321357e+02 1.741515727025090428e+02 1.298067740973683160e+00 1.215945498871913060e+03 1.250091224166427963e+02 7.178179357024075946e-01 1.215945498871913060e+03
1.487043041608648885e-04 -2.281740670627901295e+02 1.759155268336844529e+02 9.001491750544637904e-01 1.215913661349870608e+03 1.644128982470843425e+02 9.346127724275582471e-01 1.215913661349870608e+03
1.483670781140293213e-04 -2.281738374005729497e+02 1.732761258477093804e+02 1.588156431271795954e+00 1.214460476971847584e+03 2.238459547167076380e+02 1.291845334269785983e+00 1.214460476971847811e+03
1.481601733690086204e-04 -2.281727329200576833e+02 1.756576991099481120e+02 1.313815456832222450e+00 1.216916071724959465e+03 3.982227399727533452e+02 2.267038347823836286e+00 1.216916071724959465e+03
1.479243414109519068e-04 -2.281718259247313938e+02 1.741304718533231153e+02 1.749516349357483902e+00 1.214630464909099601e+03 2.349743295307149538e+02 1.349415337992324382e+00 1.214630464909099828e+03
1.476946256202064912e-04 -2.281708800593614228e+02 1.733491278796055326e+02 1.257192602130552117e-01 1.214493113203062194e+03 2.232628714606712208e+02 1.287937667709132095e+00 1.214493113203062194e+03
1.473387533546903212e-04 -2.281707924808938230e+02 1.717558701104800321e+02 4.935800821694872331e-01 1.215798562674784989e+03 7.914225608945857005e+01 4.607834133328380655e-01 1.215798562674784989e+03
1.469826942846112034e-04 -2.281707120072085786e+02 1.768816507830383671e+02 1.002188639717978225e+00 1.216228832122804761e+03 3.020977815965242144e+02 1.707909103398604911e+00 1.216228832122804761e+03
1.466170953345139469e-04 -2.281707024663436982e+02 1.742206179872105167e+02 2.897906429512372428e-01 1.215931321338086263e+03 5.124416151156548693e+01 2.941337374622750023e-01 1.215931321338086263e+03
1.462632666587319527e-04 -2.281706186669077283e+02 1.733696292691601570e+02 2.098500211145573946e+00 1.214550129094478052e+03 2.931951904234466042e+02 1.691156586418343322e+00 1.214550129094478052e+03
1.460116436849289345e-04 -2.281698404913070419e+02 1.725648632352088612e+02 1.077350936511699109e+00 1.214686527991031653e+03 1.718041619789435401e+02 9.955917952125139525e-01 1.214686527991031653e+03
1.458957592932046707e-04 -2.281681344718408013e+02 1.735635739088555169e+02 2.269075710458909878e+00 1.214892613690816916e+03 2.983635027231457570e+02 1.719044474619007223e+00 1.214892613690816916e+03
1.455659622608088827e-04 -2.281678975283505224e+02 1.723042389316481149e+02 1.692147995750892031e+00 1.215135291279807234e+03 2.238631695709332234e+02 1.299231933926699112e+00 1.215135291279807234e+03
1.453048434672594058e-04 -2.281671929568263408e+02 1.723413664894865178e+02 2.219558232593637825e+00 1.215456657922781460e+03 3.390619426826020231e+02 1.967385715856477812e+00 1.215456657922781460e+03
1.449705378144717659e-04 -2.281669963268132619e+02 1.743264110634421797e+02 1.484332644949877489e+00 1.215603922097305258e+03 1.564015101528105731e+02 8.971762178703476254e-01 1.215603922097305258e+03
1.446482482230177034e-04 -2.281667219402059459e+02 1.759425753466427693e+02 3.580875135988639268e-01 1.215226530640157080e+03 1.316834286773514009e+02 7.484454994358709090e-01 1.215226530640157080e+03
1.444278372781408943e-04 -2.281657468742882884e+02 1.694434497610251356e+02 4.665516919038711352e-01 1.216347434344729663e+03 3.213843119267231714e+02 1.896705434054772210e+00 1.216347434344729663e+03
1.440739474502458772e-04 -2.281657001693743041e+02 1.738841379882887850e+02 1.760120597650507879e+00 1.215028382732664795e+03 2.005760377615987693e+02 1.153503937058984130e+00 1.215028382732664795e+03
1.438514010559823852e-04 -2.281647460314509601e+02 1.737887784631111003e+02 2.568973824509866333e+00 1.215302804428010177e+03 3.659016128887171249e+02 2.105438660220426250e+00 1.215302804428010177e+03
1.436494556267361349e-04 -2.281636508652646000e+02 1.741830085407015645e+02 2.605228769585850923e+00 1.215296313418438558e+03 3.980654822215922195e+02 2.285329008590271105e+00 1.215296313418438558e+03
1.433381725870915794e-04 -2.281633201794169565e+02 1.748989180298385975e+02 1.155924380753146075e-01 1.216628012989368244e+03 3.986550385506027965e+02 2.279345367262879840e+00 1.216628012989368244e+03
1.430643115684083458e-04 -2.281627326006933174e+02 1.731339153149033336e+02 1.506119325024606992e+00 1.214222971349199725e+03 2.947547666126790205e+02 1.702466937668258185e+00 1.214222971349199725e+03
1.427830690606924182e-04 -2.281622003822265867e+02 1.691629260506600190e+02 3.018671578811211731e-01 1.215131928522549970e+03 3.103701313241019761e+02 1.834740853508019631e+00 1.215131928522549970e+03
1.424359499734956203e-04 -2.281621344363072126e+02 1.689482580155159326e+02 3.132802203028625110e-01 1.216338065232787130e+03 3.728044910311944022e+02 2.206619324816931016e+00 1.216338065232787130e+03
1.421277784570074631e-04 -2.281618003598327675e+02 1.712720529994218168e+02 9.035677771989216733e-01 1.214561960343724650e+03 3.380003133923244150e+02 1.973470320890387431e+00 1.214561960343724650e+03
1.418464168490118753e-04 -2.281612819603071500e+02 1.727185355947355845e+02 7.503385394232645611e-01 1.215047476394663136e+03 1.025260472919061812e+02 5.936018791432547959e-01 1.215047476394663136e+03
1.415252320623822070e-04 -2.281610488414535212e+02 1.733349220977542302e+02 2.225795435086753038e+00 1.214672623188616399e+03 3.243034223767454023e+02 1.870964133781712668e+00 1.214672623188616399e+03
1.412276387483078354e-04 -2.281606538133542870e+02 1.738461219433402789e+02 1.026638304171148208e+00 1.216902721664591581e+03 2.212996039314288339e+02 1.272962557102967907e+00 1.216902721664591581e+03
1.409216688272971359e-04 -2.281603226653254524e+02 1.732937205060803194e+02 2.174632470312244159e+00 1.214895504769525587e+03 2.937373106540442222e+02 1.695025704314184534e+00 1.214895504769525587e+03
1.409188350388064341e-04 -2.281578427744896942e+02 1.701244343382213913e+02 4.578859526534659885e-01 1.216317521235386494e+03 2.377116095019124202e+02 1.397280822279309831e+00 1.216317521235386266e+03
1.405716568106410110e-04 -2.281578094894534843e+02 1.756306155820861363e+02 2.325693712592647178e-01 1.216542412576105335e+03 2.768343832232571344e+02 1.576230785878390606e+00 1.216542412576105335e+03
1.402277363659836895e-04 -2.281577590717886892e+02 1.733644915161465860e+02 1.529067613361772882e+00 1.217139033270294476e+03 3.697184471297911159e+02 2.132607686247888878e+00 1.217139033270294476e+03
1.398813475730764514e-04 -2.281577323151737744e+02 1.750525120916837807e+02 5.695759311839861949e-01 1.214790099149744947e+03 1.779742586820985935e+02 1.016690686443188829e+00 1.214790099149744947e+03
1.396623612082951050e-04 -2.281567990569940889e+02 1.735757489635349202e+02 1.340910603060222750e-01 1.214461691754455615e+03 3.358426252945228612e+02 1.934847623011422213e+00 1.214461691754455615e+03
1.394164154149981716e-04 -2.281560616120686404e+02 1.758516597638018197e+02 1.197112959356619877e+00 1.216413515514882420e+03 2.701356396778202225e+02 1.536156326534862115e+00 1.216413515514882420e+03
1.391072285924152010e-04 -2.281557817966471475e+02 1.734263681830960877e+02 1.328654388300316791e+00 1.214064101934696737e+03 3.743635269900797198e+02 2.158630956250221722e+00 1.214064101934696737e+03
1.388031009511739940e-04 -2.281554704721321229e+02 1.731538315300232114e+02 6.549560634609542520e-01 1.216312531604469314e+03 9.168141066850928667e+01 5.294795376942762477e-01 1.216312531604469314e+03
1.385139842804679962e-04 -2.281550555710376500e+02 1.739189529228139008e+02 9.785665471400089022e-01 1.214342836898139922e+03 2.701552894745947810e+02 1.553340133058937145e+00 1.214342836898139922e+03
1.382487450660880852e-04 -2.281544722980204369e+02 1.707050503586093271e+02 8.733520999024343423e-01 1.215023961738936805e+03 2.457972455678516610e+02 1.439894397098926415e+00 1.215023961738936805e+03
1.379216063815912302e-04 -2.281543414070561653e+02 1.726672947931285762e+02 2.308309997919195222e+00 1.214828064122999876e+03 3.870216105558005211e+02 2.241429745103079796e+00 1.214828064122999876e+03
1.378267583987362180e-04 -2.281525293385089697e+02 1.736789922437131963e+02 1.035453388417330700e+00 1.214309395140457127e+03 2.778923034610052127e+02 1.600034062099207732e+00 1.214309395140457127e+03
1.374989673854989404e-04 -2.281524104539472546e+02 1.783674887990234765e+02 2.046575943167375233e-01 1.215925824782266773e+03 2.392145171724203578e+02 1.341132954122354670e+00 1.215925824782266773e+03
1.372261884114521610e-04 -2.281518962863905813e+02 1.730811383291134575e+02 7.952413853764441765e-01 1.216879255636682274e+03 2.311578013221099752e+02 1.335545880698819188e+00 1.216879255636682274e+03
