C sigma mu1 a1 W lam0
1.719538272719157419e+02 1.988432763921281321e+00 1.214280557528659301e+03 5.614707569355386063e+00 3.265241407204435425e-02 1.214280557528659301e+03
1.731017467955399809e+02 2.756325761091447113e+00 1.219886998634517795e+03 1.636159483480650465e+02 9.452010241197673635e-01 1.219886998634517795e+03
1.794489355588782757e+02 2.411181497788622341e+00 1.213587761963861794e+03 7.726352117351970605e+01 4.305599302268866557e-01 1.213587761963861794e+03
1.753214009244398426e+02 2.599101485216988028e+00 1.219634720786291382e+03 3.381614255033423433e+02 1.928808597925152579e+00 1.219634720786291382e+03
1.754817065120540747e+02 1.104193886910032507e+00 1.218149228246990788e+03 2.449827119215844675e+02 1.396058408542751872e+00 1.218149228246990788e+03
1.827553534142348042e+02 5.732313192757735321e-01 1.217668090010124160e+03 2.399295376754588105e+01 1.312845469055193837e-01 1.217668090010124160e+03
1.731349824493404981e+02 2.990931628833160438e+00 1.219637213403151691e+03 1.813901480005999645e+02 1.047680517446408777e+00 1.219637213403151691e+03
1.771229615963960100e+02 2.173011904905217118e-01 1.214601879373275779e+03 2.619075591991715442e+02 1.478676490267655241e+00 1.214601879373275779e+03
1.709233527466100213e+02 4.456441073865738955e-01 1.212498307145309127e+03 1.379544131259371795e+02 8.071127257283061684e-01 1.212498307145309127e+03
1.730698501085373664e+02 2.364772051508775286e-01 1.215922484086498343e+03 3.468339726816653865e+02 2.004011515952404565e+00 1.215922484086498343e+03
1.699222771862089871e+02 1.488940119283198138e+00 1.212349748930701708e+03 2.688293074704055741e+01 1.582072179834369263e-01 1.212349748930701708e+03
1.624272238505835730e+02 3.515289523762255008e-01 1.215503697761417243e+03 3.100834201440297875e+02 1.909060641393925506e+00 1.215503697761417243e+03
1.790389109835888917e+02 1.323671602971087102e+00 1.214620066962768760e+03 2.879213234056778674e+02 1.608149434242645670e+00 1.214620066962768760e+03
1.779139737023605221e+02 9.527264092208921342e-01 1.216708936148055727e+03 2.036240247866644779e+02 1.144508329218228537e+00 1.216708936148055727e+03
1.682190656351143332e+02 8.674770859432067160e-01 1.215516845017749574e+03 3.812748790650430237e+02 2.266537848284511547e+00 1.215516845017749574e+03
1.707296927081808917e+02 2.404270412062944118e+00 1.213390497881674719e+03 1.162375095569683481e+02 6.808277325002094482e-01 1.213390497881674719e+03
1.747512956314245685e+02 1.257512952460056344e+00 1.211959293871028649e+03 2.931933369532356437e+02 1.677774896568562601e+00 1.211959293871028649e+03
1.754995868116450310e+02 2.835424424322873449e+00 1.219536988285406551e+03 1.030218456771517168e+02 5.870204457388263908e-01 1.219536988285406551e+03
1.719880294833345715e+02 2.797240333031748794e+00 1.210374073058038448e+03 2.997133844716661883e+02 1.742640958048234712e+00 1.210374073058038448e+03
1.783256086190242513e+02 1.640223210580176394e+00 1.216279246075947185e+03 2.027552447479867510e+02 1.136994547884337292e+00 1.216279246075947185e+03
1.725085047907539320e+02 2.981455847624767674e+00 1.210552800979606445e+03 1.483002932104517413e+02 8.596694602989817247e-01 1.210552800979606445e+03
1.759640431901387387e+02 1.125261939560534691e-01 1.213952671173073668e+03 2.033013152167767714e+02 1.155357148716448901e+00 1.213952671173073668e+03
1.723600691074136932e+02 1.668521103230235836e+00 1.210582276502186687e+03 1.165922749861814793e+02 6.764459749289257751e-01 1.210582276502186687e+03
1.767557217305653126e+02 2.073206298546253212e-01 1.218087992145428871e+03 3.474560923167890678e+02 1.965741696590892040e+00 1.218087992145428871e+03
1.768185095855162103e+02 1.853375382578768882e+00 1.211620847515637934e+03 2.169720109474175445e+02 1.227088789833292726e+00 1.211620847515637934e+03
1.718459377258668610e+02 1.533019234661604946e+00 1.216551109053920300e+03 2.302271900199284289e+02 1.339730185459448331e+00 1.216551109053920300e+03
1.766834486460222706e+02 1.145243282181385380e+00 1.212509800368282185e+03 2.484906884502794924e+02 1.406417467819070843e+00 1.212509800368282185e+03
1.681284683133009423e+02 6.683956650128187738e-01 1.210041890171815112e+03 2.912260276162480181e+02 1.732163687315342093e+00 1.210041890171815112e+03
1.756941392034974854e+02 1.816781107692326147e+00 1.219948731623162530e+03 2.643600044992324456e+02 1.504660347224433314e+00 1.219948731623162530e+03
1.780724035166863075e+02 3.436175969702956468e-01 1.214289727923465080e+03 5.597145127966049216e+01 3.143185028915256862e-01 1.214289727923465080e+03
1.652742838793199951e+02 1.784800012348227272e+00 1.215165185232547401e+03 2.113309845379556293e+02 1.278668281462743028e+00 1.215165185232547401e+03
1.708689823330769570e+02 1.367532071002242944e+00 1.216312642051152579e+03 3.835564999413919622e+02 2.244740354300938545e+00 1.216312642051152579e+03
1.746382810321491945e+02 4.524698989342251787e-01 1.217438464662812748e+03 1.390260104290251491e+02 7.960798148455883183e-01 1.217438464662812748e+03
1.760289116975791899e+02 4.413329042885304476e-01 1.215956574131475008e+03 3.488366902834876555e+02 1.981701113296634453e+00 1.215956574131475008e+03
1.778015014174936255e+02 2.987268935605195797e+00 1.217035622422946972e+03 3.958650195524474498e+02 2.226443626158821854e+00 1.217035622422946972e+03
1.676863251725976340e+02 1.386000158403537519e+00 1.211257700337376718e+03 1.015477713127532411e+01 6.055817086350438749e-02 1.211257700337376718e+03
1.708395934708721597e+02 1.348411312110634475e+00 1.214066524776302685e+03 1.902881756087770952e+02 1.113841187179018144e+00 1.214066524776302685e+03
1.683296307944204955e+02 1.048208527572115134e+00 1.219961313185253630e+03 3.774983146478621165e+02 2.242613572347803341e+00 1.219961313185253630e+03
1.726099661194193686e+02 2.858144996761021739e-01 1.210916306474336352e+03 1.556370526692216743e+02 9.016689833630170403e-01 1.210916306474336352e+03
1.686044917409994071e+02 2.375106388637577837e+00 1.212418373874877489e+03 1.293589172059540147e+02 7.672329240472892664e-01 1.212418373874877489e+03
1.738434829251107772e+02 7.949137689042389265e-01 1.219159004022271120e+03 1.810891108252633614e+02 1.041679030920439564e+00 1.219159004022271120e+03
1.664627168371347921e+02 2.997783398512986697e+00 1.216438284318801152e+03 1.756806536643527039e+01 1.055375383763780817e-01 1.216438284318801152e+03
1.722617075376471973e+02 2.893701931727169274e+00 1.219710896013684760e+03 4.109013113692572006e+01 2.385331698163134506e-01 1.219710896013684760e+03
1.753156683349410514e+02 9.758951315872781418e-01 1.211538385541953858e+03 3.582683377700889764e+02 2.043561429350492453e+00 1.211538385541953858e+03
1.762244599211225875e+02 9.118140939376405685e-01 1.216744248623680278e+03 2.395763682113218920e+02 1.359495545161865548e+00 1.216744248623680278e+03
1.733965174851373092e+02 6.330080266363109498e-01 1.216580860744043548e+03 2.492673769429074184e+02 1.437556996865714920e+00 1.216580860744043548e+03
1.658165500016013425e+02 4.571627393790427263e-01 1.216645641723907374e+03 2.945986080360476080e+02 1.776653826371388023e+00 1.216645641723907374e+03
1.701902838695976072e+02 2.151002708845792366e+00 1.218929680983186245e+03 1.335332439410848622e+02 7.846114414110741953e-01 1.218929680983186245e+03
1.667777827136873441e+02 1.228778370549999055e+00 1.217154042518089909e+03 2.011950599992977970e+02 1.206366080215226733e+00 1.217154042518089909e+03
1.719113543435517499e+02 1.996495814903713528e+00 1.218297332759165784e+03 3.130992457742984811e+02 1.821283108203507473e+00 1.218297332759165784e+03
1.679834008455048036e+02 2.401476040400954304e+00 1.219518525837789639e+03 3.065633195415052228e+02 1.824961978376977045e+00 1.219518525837789639e+03
1.665558179435407737e+02 2.420755794978382003e+00 1.211651343907216187e+03 6.324852879196946986e+01 3.797437374022533674e-01 1.211651343907216187e+03
1.765037776014791575e+02 2.077767189767901979e+00 1.212728087957602384e+03 2.198283992917132537e+02 1.245460025156260642e+00 1.212728087957602384e+03
1.733155518083245852e+02 1.596218589935698873e+00 1.213065382480045855e+03 2.853655735047275357e+02 1.646508755430803994e+00 1.213065382480045855e+03
1.689896139608486010e+02 2.955156983708389529e+00 1.215866981543068960e+03 3.396193993068320083e+02 2.009705752600362771e+00 1.215866981543068960e+03
1.703856925899532939e+02 1.030171445661787422e+00 1.217675697189512221e+03 7.239109112437672877e+01 4.248660202860555790e-01 1.217675697189512221e+03
1.731015963426979738e+02 1.042460749093016892e+00 1.210756226686478158e+03 3.168533986424006343e+02 1.830447583020031521e+00 1.210756226686478158e+03
1.699874782915140372e+02 6.052894767578549384e-01 1.215533898009801078e+03 2.658699010002516729e+02 1.564055797947113913e+00 1.215533898009801078e+03
1.751140323021067218e+02 2.175382051828403385e-01 1.218944395996931462e+03 3.483928513407471996e+02 1.989519896039512403e+00 1.218944395996931462e+03
1.738941640120250725e+02 3.906641994886767000e-01 1.218470632109536837e+03 3.502683283232318701e+01 2.014261549910382476e-01 1.218470632109536837e+03
1.751740801274508499e+02 7.284652604031875978e-01 1.213080596461340292e+03 3.596513638284848184e+02 2.053108334102935917e+00 1.213080596461340292e+03
1.676387465915250345e+02 3.782898935558941522e-01 1.216274116226305068e+03 2.663677490969449764e+02 1.588939040125292745e+00 1.216274116226305068e+03
1.762827089929235740e+02 2.837536891330421529e+00 1.214443153635595991e+03 3.745854321376009466e+02 2.124913068772035452e+00 1.214443153635595991e+03
1.715738278404638493e+02 1.929280225188924724e+00 1.217301412046534551e+03 3.221686000451562677e+02 1.877725781957382267e+00 1.217301412046534551e+03
1.651206855729328140e+02 1.293356851166570731e+00 1.210444103484794596e+03 7.691800990691479001e+01 4.658290367437977197e-01 1.210444103484794596e+03
1.756273139072307572e+02 2.602984435224170223e+00 1.214246695798305382e+03 3.751610801007105067e+01 2.136120354826338552e-01 1.214246695798305382e+03
1.735812252837440610e+02 9.581291174255487375e-01 1.215324355570154239e+03 3.324126883439056428e+02 1.915026742094533496e+00 1.215324355570154239e+03
1.706484942645910508e+02 2.549691118756411523e+00 1.219519922192782133e+03 6.627013141548316355e+01 3.883429015947313934e-01 1.219519922192782133e+03
1.702471748595486361e+02 1.465079084650709129e+00 1.216083048239240952e+03 1.788733707599114098e+02 1.050668658128860233e+00 1.216083048239240952e+03
1.714358652317339420e+02 2.995069424759175813e-01 1.210790421783590091e+03 2.770510735233831383e+02 1.616062503309249720e+00 1.210790421783590091e+03
1.754313005259635361e+02 2.463419598031231672e+00 1.216894853509656741e+03 1.801231072370034667e+02 1.026744410472779645e+00 1.216894853509656741e+03
1.686499041286685951e+02 2.444894391022730318e+00 1.214975456229421525e+03 2.136840985105790196e+02 1.267027690377768190e+00 1.214975456229421525e+03
1.693887719154247407e+02 2.702341948821266993e+00 1.217670238373807251e+03 1.171638381215355018e+01 6.916859765654066738e-02 1.217670238373807251e+03
1.760648403421963906e+02 1.069947421584753089e+00 1.216407421003431637e+03 2.980264415945893575e+02 1.692708442045275152e+00 1.216407421003431637e+03
1.745195595373144499e+02 1.578713799234482185e+00 1.212859149533200480e+03 3.852295032804002517e+02 2.207371507822499357e+00 1.212859149533200480e+03
1.782193038906306128e+02 7.164187700049322594e-01 1.215173112642916294e+03 3.111070911619273147e+02 1.745641938725375653e+00 1.215173112642916294e+03
1.693584154604895389e+02 2.923356527128782467e+00 1.219676786073019002e+03 2.203804405283668189e+02 1.301266547216724856e+00 1.219676786073019002e+03
1.788607031146909776e+02 2.329479017957047482e+00 1.217719916909560652e+03 1.780859546914159353e+02 9.956684257090376855e-01 1.217719916909560652e+03
1.774583019765713630e+02 2.936931092944201183e+00 1.212696951266042106e+03 2.135145118687290164e+02 1.203181307893489871e+00 1.212696951266042106e+03
1.653036275351460631e+02 2.898284858052402324e-01 1.219445652703190717e+03 3.582206377815196561e+02 2.167046441284880665e+00 1.219445652703190717e+03
1.763598635797058591e+02 9.198512728210140876e-01 1.217943997878887558e+03 2.038862495158079753e+02 1.156080784921119875e+00 1.217943997878887558e+03
1.795670909555723256e+02 2.945436656734970349e+00 1.214118979887507066e+03 7.180720538822835408e+01 3.998906759924877874e-01 1.214118979887507066e+03
1.808291195040751518e+02 1.521213866942060955e+00 1.213907522801325513e+03 3.414980832506424946e+01 1.888512669791252985e-01 1.213907522801325513e+03
1.701384424904946400e+02 1.114956668920012550e+00 1.216462992520192074e+03 3.970654370547772487e+02 2.333778487933205525e+00 1.216462992520192074e+03
1.652255229882677554e+02 6.103607806589247398e-01 1.215288444492085318e+03 2.621384208372982130e+02 1.586549197098997777e+00 1.215288444492085318e+03
1.777019211103883549e+02 5.338297777415093037e-01 1.216086548271822039e+03 5.139970237157458399e+01 2.892467456198468123e-01 1.216086548271822039e+03
1.649146062148263923e+02 1.062079787945195530e+00 1.214324921994856822e+03 3.164506723480487267e+02 1.918875954115450089e+00 1.214324921994856822e+03
1.704232028030242532e+02 4.642177214261459239e-01 1.216218368996144136e+03 2.783888667388642375e+02 1.633515050533506763e+00 1.216218368996144136e+03
1.673118988101959417e+02 2.701777036482530647e+00 1.210002122030781265e+03 2.225571992909702317e+02 1.330193494148592226e+00 1.210002122030781493e+03
1.714304340391574613e+02 2.931450038961993521e+00 1.210396053965539068e+03 2.287297457920744037e+01 1.334242353605829823e-01 1.210396053965539068e+03
1.732052270330718216e+02 2.621265268152988437e+00 1.218990935582511156e+03 1.870339699721725992e+02 1.079840217157305160e+00 1.218990935582511156e+03
1.831349031003884420e+02 1.910866914039588860e+00 1.211730379663702479e+03 3.109005488495353120e+02 1.697658630802398205e+00 1.211730379663702479e+03
1.721846039563273223e+02 1.623518239534985197e+00 1.217795654018711275e+03 3.445391147909550966e+01 2.000986771606731718e-01 1.217795654018711275e+03
1.809994443088053515e+02 2.788422011593582717e+00 1.213291235402840584e+03 1.971572753876637591e+02 1.089270059035603033e+00 1.213291235402840584e+03
1.748123309947922621e+02 2.387646337102030447e+00 1.213471993206196657e+03 3.628908971069919858e+02 2.075888440145579050e+00 1.213471993206196657e+03
1.805606143196281721e+02 1.376732250002775437e+00 1.214355305806262777e+03 3.225892642404571120e+02 1.786598176219150513e+00 1.214355305806262777e+03
1.773718221082809805e+02 1.095816656260549582e+00 1.219082883488936886e+03 1.915671252645551306e+02 1.080031331851618814e+00 1.219082883488936886e+03
1.785548955305735035e+02 1.643100992867934984e+00 1.216122735984209612e+03 3.664730571036159290e+02 2.052439144917567848e+00 1.216122735984209612e+03
1.700696713930825865e+02 1.835536622301304766e-01 1.217438851654950895e+03 2.606572381898527624e+02 1.532649743218441607e+00 1.217438851654950895e+03
1.697242155530908008e+02 9.427991394894312815e-01 1.215528821936697113e+03 4.643719506141737696e+01 2.736038278927354073e-01 1.215528821936697113e+03
1.722430397284044830e+02 9.217058475880390844e-01 1.217461708838951381e+03 1.620365190989756172e+02 9.407434945091385226e-01 1.217461708838951381e+03
1.770438776073458769e+02 1.520229674051987168e+00 1.215241735405423015e+03 3.918849265186983075e+02 2.213490417261614773e+00 1.215241735405423015e+03
1.773226595594662172e+02 3.569799699351151601e-01 1.216027116407643689e+03 3.169320863703189772e+00 1.787318592884255125e-02 1.216027116407643689e+03
1.700467858373311003e+02 1.509173610266524856e-01 1.216302584857507100e+03 3.969308337579581689e+02 2.334244847989465743e+00 1.216302584857507100e+03
1.752804514989177846e+02 1.506611533399178304e+00 1.216239737323366398e+03 8.609503375435632222e+01 4.911844590660920939e-01 1.216239737323366398e+03
1.717968044209812319e+02 2.646155050082171112e+00 1.210216739391504007e+03 2.499437893066353809e+02 1.454880317180743843e+00 1.210216739391504007e+03
