weight logl H0 sigma
9.829022638651405033e-22 -4.265558363939861692e+02 1.394337659129443185e-01 5.589698759716816845e-01
1.170142535804163002e-21 -4.263789652369615055e+02 8.012937202484029520e-01 9.525009374463185852e-01
1.174599801798146353e-21 -4.263726633084583000e+02 3.520604610139330681e-01 1.475924757622290029e-01
1.243693640638691085e-21 -4.263130051094200894e+02 1.536366175015637658e-01 5.104617354453283573e-01
1.310849085991745905e-21 -4.262579157193292190e+02 8.102001620747341093e-01 8.775169903285691131e-01
1.312931986613402499e-21 -4.262538280098355017e+02 7.593549474214886796e-01 4.739414424073823406e-01
1.625929682919701811e-21 -4.260375110390710347e+02 8.117785146381309991e-01 7.888822962364224756e-01
2.152035445090357294e-21 -4.257546766908939162e+02 7.795150162091358803e-01 5.512820880104400967e-01
2.267312405791369150e-21 -4.256999956359748012e+02 8.036401824265744231e-01 8.863010267782236440e-01
2.355309142137515670e-21 -4.256594188144248392e+02 1.289908643186997717e-01 9.370686638750836961e-01
2.473372328007119125e-21 -4.256080082693972031e+02 8.028657433604066140e-01 8.847602483825841579e-01
2.928661499581202097e-21 -4.254365453112540649e+02 7.802152990362863916e-01 9.918865478381515555e-01
2.987677383706186611e-21 -4.254140945130305909e+02 7.995912994317894151e-01 6.704701483397350614e-01
3.108166508833610423e-21 -4.253720577984835813e+02 2.603485875805439109e-01 2.688980921188850459e-01
3.900331152629953576e-21 -4.251425293433630941e+02 3.953164077867687975e-01 1.153835524909830879e-01
4.209834993889658253e-21 -4.250636673507489718e+02 1.209774027567888099e-01 7.953832669214840889e-01
5.104120070001220626e-21 -4.248685427333721805e+02 1.288699060188474022e-01 8.799960910972489669e-01
7.144518336517525839e-21 -4.245297454073789822e+02 1.353615951146334151e-01 8.995645007698471751e-01
8.937513353675552029e-21 -4.243033334016881781e+02 7.907219907180097485e-01 8.732974839544627166e-01
1.098143901609483647e-20 -4.240948843183985559e+02 1.345310689834395834e-01 8.613133091192941571e-01
1.196705970433588324e-20 -4.240064329531645058e+02 7.798539750713927576e-01 9.179992215492045471e-01
1.289571750286617055e-20 -4.239291955240955190e+02 7.922662884582104548e-01 8.230822541146669558e-01
1.442291959834075980e-20 -4.238147722237836774e+02 7.828086822925134358e-01 6.179997829342482873e-01
1.573007304029842976e-20 -4.237255164433897221e+02 1.726966661183327867e-01 4.822091156645100796e-01
1.609972682484474521e-20 -4.236997884993791672e+02 6.864252905365558766e-01 3.164120417301328203e-01
1.625573734450665533e-20 -4.236876448900083005e+02 7.705237265492231868e-01 5.553303426176185997e-01
