H0 sigma
7.376441083220427686e+01 5.093627582689227893e+02
7.317225265683546809e+01 4.954600489795544149e+02
7.283268407026579894e+01 4.455689908185321997e+02
7.351776367472547236e+01 5.469215773570450665e+02
7.261317215251231971e+01 5.612583805017245595e+02
7.318857715153792753e+01 5.115362645663556691e+02
7.267826365715390580e+01 6.761798567704183824e+02
7.361394676789664970e+01 4.715972947929744805e+02
7.185709594405308565e+01 4.547240118231508177e+02
7.235591113158861276e+01 4.381067576618070234e+02
7.237645194864991538e+01 5.120485513047555060e+02
7.317116745057970206e+01 4.298719424343079822e+02
7.392575537141253506e+01 5.022754026165630989e+02
7.245726229969926635e+01 5.204579778829206589e+02
7.391844284003113330e+01 4.676941073106332851e+02
7.279914360005140850e+01 5.427986652723589032e+02
7.435157925485242458e+01 4.766903257209364710e+02
7.339210414500257684e+01 4.695934322412343818e+02
7.348428523340119511e+01 4.134934774164929081e+02
7.419237201887442268e+01 5.356378538894643953e+02
7.331665495925560094e+01 5.405432171988239816e+02
7.252682433129122330e+01 4.673952248503622400e+02
7.286665568802446558e+01 4.353602554539818357e+02
7.431761251674788582e+01 4.936527561207222448e+02
7.585958379738956125e+01 5.016635417935024748e+02
7.268976536800943222e+01 4.346534404602794552e+02
7.251640397372281654e+01 4.835142093810635515e+02
7.375908109194882911e+01 6.182789077228813994e+02
7.453902675393008792e+01 4.366126468449077720e+02
7.431887390187502263e+01 6.583456793928194202e+02
7.237844497757998852e+01 5.533672693940467298e+02
7.332005940500636143e+01 4.314297207344644107e+02
7.375625967741012801e+01 5.677596643146833912e+02
7.368108330673865680e+01 4.999518452000865523e+02
7.500447736204263549e+01 4.689126116234725146e+02
7.146705797255533810e+01 5.744218676080893147e+02
7.225625308318826967e+01 4.194984794518663307e+02
7.244413360633296861e+01 4.761089975933161895e+02
7.177069978454551347e+01 4.902097755952566445e+02
7.332738817539674869e+01 4.751554370315913616e+02
7.398902003508962366e+01 5.177807208348963286e+02
7.438105166994219530e+01 4.685273883258464025e+02
7.252528105476234543e+01 4.545364899673812715e+02
7.386763865215075953e+01 4.811579681751976523e+02
7.216944075293633887e+01 5.482887475152740535e+02
7.215911516745131848e+01 4.330081818022981679e+02
7.120436266964190963e+01 5.644959449428529297e+02
7.271975678477343763e+01 5.947621784139915917e+02
7.440270311806702352e+01 5.246908493831174383e+02
7.264292015829776972e+01 4.599205043656871794e+02
7.360104474021198939e+01 5.036580077927262664e+02
7.291777058668731115e+01 3.985595355915729101e+02
7.237844497757998852e+01 5.533672693940467298e+02
7.409783782605897784e+01 5.052372842946257379e+02
7.387308722533258276e+01 5.256018054012226912e+02
7.279656343905872973e+01 6.919262753353940525e+02
7.583725403284584843e+01 4.859108993275724515e+02
7.178899197155135425e+01 4.907273740182149595e+02
7.444500697650052246e+01 5.361001624870409614e+02
7.199696672202601633e+01 4.540073575455876949e+02
7.357179292995965625e+01 4.950542414567477749e+02
7.298464828696609175e+01 5.027495109637436599e+02
7.369036564859430882e+01 5.067215181984058745e+02
7.142906882459693918e+01 4.597969853901407760e+02
7.448144997323863947e+01 4.687553217299416133e+02
7.391282349190851164e+01 4.949307989032055843e+02
7.293073481492479004e+01 4.798491371601332958e+02
7.363189835162692987e+01 4.569941734227019765e+02
7.519428599045446049e+01 4.842737436245271283e+02
7.187572176793639755e+01 4.632333102174204669e+02
7.326380285064719544e+01 5.130437472254116074e+02
7.452693686155780028e+01 5.230286908096313709e+02
7.390019116806723787e+01 5.180341494499800774e+02
7.526167382169553832e+01 6.199584498955149456e+02
7.276708769773586027e+01 5.056049003601865479e+02
7.294414622187794350e+01 4.430587614876591260e+02
7.179751846096785073e+01 5.041455963097895392e+02
7.291787899305766985e+01 4.729323930891112013e+02
7.519550330302192265e+01 4.670253020538167448e+02
7.385201211379492747e+01 4.726375022011816895e+02
7.254024420148337526e+01 4.844827478329999053e+02
7.403273680074509855e+01 4.861321066102446480e+02
7.260510111095393881e+01 4.655648043717641258e+02
7.291426586674852217e+01 4.949975317438203319e+02
7.270605217330921732e+01 4.447635253388636443e+02
7.276318018049157388e+01 4.525673198195497662e+02
7.275527982826264406e+01 5.133207644046915448e+02
7.345439679886116835e+01 4.657574074843672065e+02
7.416542339600390221e+01 4.746088256157934779e+02
7.167201083345821644e+01 6.034503883658178438e+02
7.183934083794181902e+01 5.460138732665770931e+02
7.312200876057517007e+01 4.646678358250133556e+02
7.351369016225939390e+01 4.769161473483324585e+02
7.306603899206980657e+01 5.450816696975238074e+02
7.267733549705621954e+01 4.387142158492785029e+02
7.230587343300172165e+01 4.883111914845732144e+02
7.304046605339051723e+01 5.220269792559870439e+02
7.201401132079213596e+01 5.188529460012432537e+02
7.305371560243098372e+01 5.226827050159677128e+02
7.467298607059080950e+01 5.758500440332917378e+02
7.296977982921319494e+01 6.001829982348731392e+02
7.337695704885251757e+01 4.826312972807970709e+02
7.266785886484504431e+01 5.345102864469636188e+02
7.234646783568723549e+01 4.555606458900487041e+02
7.262728184176692992e+01 4.190150381860305515e+02
7.376335693379098757e+01 4.755169228732424358e+02
7.454670869717929804e+01 4.694150991821604180e+02
7.321327723793692144e+01 4.977090588763498999e+02
7.211562865677628054e+01 4.471444254994719358e+02
7.306968372962177227e+01 4.769728355120408878e+02
7.291877964504577392e+01 4.292863899474362483e+02
7.206782345439548010e+01 5.080294191318014327e+02
7.446314649086109227e+01 4.834651214847748406e+02
7.343424669121981196e+01 5.166349783053494775e+02
7.394327008766671838e+01 4.959004242586024702e+02
7.324338446202239084e+01 5.209804993443140120e+02
7.301099678062377052e+01 5.241361441150392011e+02
7.095683861902976730e+01 5.002721001129849583e+02
7.210198957652741569e+01 4.846822351264925715e+02
7.312897368137453213e+01 4.832098910355707631e+02
7.196437790941244828e+01 4.957673063440078636e+02
7.390019116806723787e+01 5.180341494499800774e+02
7.380309076188753181e+01 4.742252374760362841e+02
7.250571470671285113e+01 4.467748358702767746e+02
7.125044360405817656e+01 4.551746380401750685e+02
7.434835044535081749e+01 5.012100239240420478e+02
7.419877393643055541e+01 5.025002226823654041e+02
7.184757645753710165e+01 4.895520078439921576e+02
7.391951915234272974e+01 6.157345394553594815e+02
7.166218099695663568e+01 4.419249394111081983e+02
7.246146059957584384e+01 4.899565726093773037e+02
7.423489153481074254e+01 4.959178988534771406e+02
7.438105166994219530e+01 4.685273883258464025e+02
7.299674516773632149e+01 4.457832232612704502e+02
7.338802184612532642e+01 4.583220965050120981e+02
7.138900184789717684e+01 5.270307168347768538e+02
7.191059847150518181e+01 4.788657922509909781e+02
7.369036564859430882e+01 5.067215181984058745e+02
7.356990433454298284e+01 4.832668041638556247e+02
7.322806540747264137e+01 4.426783797416247239e+02
7.619900706730959428e+01 4.500240760059818967e+02
7.297342458525184838e+01 5.049790116279925201e+02
7.397233545975780089e+01 4.829409448934373472e+02
7.234646783568723549e+01 4.555606458900487041e+02
7.301728305445450928e+01 5.471292556251676160e+02
7.589323382103265203e+01 5.609392284435615466e+02
6.978675072490443654e+01 5.391288430278389114e+02
7.413823995990740912e+01 4.576489794342326718e+02
7.371728200010709031e+01 5.160731111516090550e+02
7.352164035557210298e+01 4.572923129107138607e+02
7.232886292514587012e+01 4.522761533151228264e+02
7.451447178401681981e+01 4.785124757060067395e+02
7.342887388955496419e+01 4.863197861201495016e+02
7.439909308138440736e+01 4.652261177869158359e+02
7.171810328179468286e+01 5.155499749626687844e+02
7.389397892739916074e+01 5.401875608527609529e+02
7.395130459109660137e+01 4.910908619634390675e+02
7.513195578093842641e+01 5.086307331300045007e+02
7.377962222337623643e+01 4.124743849390242758e+02
7.395864945883465680e+01 5.352799699904342106e+02
7.076876211004069717e+01 5.307979459390118109e+02
7.348459715464358055e+01 4.287108224102634608e+02
7.405275633049934925e+01 5.091813677623454737e+02
7.488720001306211316e+01 4.992312023788310853e+02
7.289974881212275193e+01 5.090288411877196495e+02
7.224709137239509005e+01 5.002341333642207815e+02
7.275306748182121908e+01 5.017198076694119209e+02
7.493941778378103891e+01 4.574289274273611454e+02
7.351556111269027838e+01 4.964878878004085436e+02
7.314290507308979272e+01 5.223495896400468155e+02
7.212113824139834151e+01 4.961349841490619497e+02
7.302413311775356419e+01 4.395893622708586577e+02
7.123799809602695632e+01 5.008413593429211232e+02
7.417093272843364105e+01 4.523883651179880303e+02
7.315540232691141398e+01 4.199506921091836489e+02
7.258195262001112269e+01 4.520262599473573459e+02
7.312023763595664150e+01 4.510060286609114542e+02
7.417758472409984449e+01 5.198436045215871673e+02
7.331161361561635204e+01 4.810955678936326763e+02
7.188961688834454833e+01 4.618208196335254456e+02
7.494731571972168638e+01 4.953962558413471129e+02
7.450415913742858720e+01 5.085840641847518668e+02
7.346459108785093406e+01 5.407061804950992610e+02
7.347250226302963938e+01 4.804697802292060942e+02
7.322242348465073292e+01 4.080639651046407153e+02
7.320135993464664637e+01 4.639378904160836328e+02
7.413990429888040978e+01 3.898545992140136605e+02
7.268274362521503917e+01 4.567098951103817512e+02
7.293537936697197210e+01 4.971251836173204879e+02
7.150583664061140610e+01 4.937295007090253876e+02
7.247978226795149226e+01 4.659901942350572881e+02
7.345000070919641644e+01 5.044554430488934713e+02
7.250463511110336867e+01 5.013939317286157689e+02
7.295587382877531013e+01 5.235583291688747067e+02
7.319918877922629008e+01 4.463469770467487479e+02
7.139584635562232506e+01 5.265015822311872853e+02
7.243709857388243734e+01 4.653735683488286554e+02
7.322242348465073292e+01 4.080639651046407153e+02
7.192554125534233833e+01 4.888603805042225758e+02
7.117975934292462625e+01 5.419028586004432100e+02
7.360539188139225075e+01 4.445488097068461570e+02
7.451447178401681981e+01 4.785124757060067395e+02
7.315540232691141398e+01 4.199506921091836489e+02
7.484340277504108485e+01 5.199416967176646267e+02
7.229082331934812089e+01 4.695671991935176948e+02
7.386836007796132719e+01 4.658859867338367167e+02
7.238254930746165883e+01 5.002782959257503990e+02
7.284896814651690988e+01 5.081724933114130067e+02
7.443641372043423132e+01 5.784456529103143794e+02
7.305863991257434975e+01 3.622395065852653033e+02
7.284265869618489830e+01 4.809845178175299907e+02
7.387356315825039133e+01 5.040426944148333064e+02
7.484799092137876642e+01 5.430278877441202212e+02
7.306647849988624444e+01 5.309805065921073037e+02
7.252269861616014168e+01 4.732306556312570365e+02
7.374734146713225869e+01 5.558314747556426028e+02
7.273135839710315054e+01 5.015474756833614833e+02
7.292746468425467299e+01 4.657489622037285812e+02
7.232397884076615924e+01 4.528044637002113291e+02
7.155474216015365130e+01 5.574728621155004475e+02
7.418076360931948443e+01 4.967139959384474537e+02
7.381518259510986013e+01 5.125505029569787894e+02
7.229853071541677423e+01 5.364583603681236355e+02
7.533065331407914300e+01 4.877308427116402072e+02
7.452693686155780028e+01 5.230286908096313709e+02
7.209180064782178476e+01 4.400142182799612556e+02
7.353497529802453414e+01 4.405929903741845806e+02
7.434835044535081749e+01 5.012100239240420478e+02
7.426911167069201269e+01 5.188520203070114576e+02
7.296831894342611236e+01 4.377579908387851333e+02
7.178365635087584451e+01 4.550654483155282151e+02
7.244287214811843967e+01 6.633154259339795544e+02
7.313671857752133576e+01 4.904639689578650064e+02
7.313474679017390656e+01 4.903682042751307222e+02
7.343646409672760456e+01 4.475916354291619541e+02
7.366470145403957304e+01 5.188922552812839513e+02
7.307182204020635652e+01 4.620697636774036141e+02
7.348675221244859301e+01 5.000808316507743712e+02
7.247289664955997068e+01 4.357156799825906432e+02
7.285871727800125086e+01 4.352848982990556124e+02
7.187371155124381517e+01 4.575377728189420736e+02
7.347496886407618888e+01 5.853040908194759595e+02
7.456148397627998747e+01 4.637859121476988662e+02
7.210981470774019897e+01 4.426995455563126711e+02
7.178602845153918111e+01 4.452377418991340505e+02
7.326933701503006091e+01 5.152911444467500814e+02
7.250571470671285113e+01 4.467748358702767746e+02
6.981182137107556684e+01 5.842491330765540170e+02
7.256601684607448988e+01 4.929002617494430751e+02
7.234080832856975007e+01 4.962106571707351463e+02
7.387308722533258276e+01 5.256018054012226912e+02
7.390482126582554656e+01 4.608485061288859583e+02
7.324172863867349292e+01 4.330106698637471254e+02
7.216944075293633887e+01 5.482887475152740535e+02
7.413043316640658986e+01 4.552199974451997377e+02
7.289631044386784708e+01 5.135368642295165955e+02
7.340694564946829814e+01 5.580256813745334057e+02
7.337229474121168948e+01 4.573837902180399055e+02
7.224709137239509005e+01 5.002341333642207815e+02
7.163497898004379749e+01 4.917919571349966077e+02
7.213936143770041554e+01 4.537893103331965108e+02
7.440292039719389550e+01 4.855060996159148772e+02
7.418231241051559266e+01 5.207848875612098709e+02
7.226146241125118763e+01 4.809564172996833236e+02
7.351832940566315244e+01 4.826848511788653582e+02
7.310382858218576985e+01 4.687272485534007842e+02
7.349335304526195500e+01 5.447043119517902596e+02
7.347496886407618888e+01 5.853040908194759595e+02
7.270086736464247679e+01 4.172369332167025391e+02
7.338771814694554507e+01 5.115183664454980317e+02
7.221870508590410509e+01 4.983378810841086874e+02
6.930667449485136444e+01 6.081080336809118307e+02
7.375298191736020215e+01 5.010164185897265270e+02
7.334978447875472796e+01 4.723557565602349086e+02
7.219196338173509275e+01 6.354196630058055462e+02
7.237844497757998852e+01 5.533672693940467298e+02
7.451212270360736056e+01 4.609087492993942305e+02
7.066856848437538474e+01 4.679242131266474303e+02
7.322053521517372587e+01 4.678941678890450930e+02
7.163497898004379749e+01 4.917919571349966077e+02
7.336602697426789632e+01 5.008284549135785255e+02
7.494731571972168638e+01 4.953962558413471129e+02
7.268884262111171779e+01 4.750246840960029999e+02
7.398232001205755637e+01 4.930386022056302977e+02
7.607649137916573068e+01 6.009743379330665221e+02
7.186631526402923953e+01 5.140949305264027771e+02
7.329037043876661528e+01 5.556052245733844757e+02
7.411714977386577630e+01 5.413774277137812305e+02
7.448704647645750754e+01 3.962969491227182175e+02
7.371400026982783515e+01 5.150270398818536250e+02
7.246698293982331052e+01 4.343259629212556661e+02
7.393025388394583786e+01 4.552525004002594642e+02
7.232886292514587012e+01 4.522761533151228264e+02
7.164344995045009057e+01 5.040010830169491669e+02
7.319784543590526482e+01 6.140863271779265915e+02
7.215827328223889481e+01 5.011201528971766379e+02
7.287125097460504719e+01 5.165424101693478178e+02
7.534269100669823160e+01 6.187516437392846456e+02
7.190148631145984837e+01 6.333575366259243538e+02
7.416054909501370673e+01 4.969983726387450815e+02
7.253589598920427761e+01 5.461326881885197508e+02
7.213936143770041554e+01 4.537893103331965108e+02
7.351186629113647086e+01 5.014032457983615245e+02
7.374187373101690923e+01 4.135874381149611736e+02
7.220499193902632840e+01 5.011638687215506707e+02
7.347496886407618888e+01 5.853040908194759595e+02
7.370217513721294722e+01 5.019232386891084161e+02
7.156311325866690254e+01 4.669992761890000565e+02
7.284053369084672624e+01 5.254518155160942570e+02
7.363077312936808028e+01 6.163865446058227917e+02
7.274343746950695788e+01 4.183239087385192647e+02
7.281589076381966663e+01 5.960819888029743652e+02
7.632654458231809258e+01 4.572975859239219290e+02
7.548373850177290478e+01 5.271066705639530028e+02
7.242486338339746510e+01 4.874202291245761103e+02
7.427287149641152553e+01 6.000785125517820688e+02
7.297780165022882670e+01 4.371960073506157300e+02
7.156134058202582082e+01 4.942754997213579600e+02
7.387376250472277661e+01 5.201656131940194427e+02
7.319968733146197337e+01 4.945898118042158558e+02
7.570396413955035086e+01 4.438879460042625738e+02
7.277960107193186445e+01 4.721347147907621888e+02
7.351386290811025503e+01 5.117747403216227440e+02
7.116165375220572287e+01 5.047649541601405190e+02
7.140657118954860039e+01 4.464142435786253031e+02
7.242120936212435822e+01 4.553189827667663394e+02
7.123799809602695632e+01 5.008413593429211232e+02
7.292400793356193844e+01 4.227727610432186225e+02
7.296790233204427523e+01 4.771685285664727871e+02
7.324172863867349292e+01 4.330106698637471254e+02
7.315104534433663730e+01 4.174653483415378901e+02
7.346459108785093406e+01 5.407061804950992610e+02
7.245206871232825563e+01 4.553758664844728514e+02
7.352244379487171955e+01 5.566686413217983045e+02
7.191956575756165648e+01 4.812874978261556862e+02
7.377732933938364113e+01 4.717440034067091688e+02
7.076589856968922732e+01 5.489366374881275306e+02
7.385110820381601116e+01 4.664904853692059419e+02
7.187419842324423769e+01 4.323878859049370931e+02
7.250571470671285113e+01 4.467748358702767746e+02
7.185731392779835858e+01 4.317747861966417986e+02
7.191059847150518181e+01 4.788657922509909781e+02
7.183934083794181902e+01 5.460138732665770931e+02
7.144772426317905456e+01 4.198651578391073826e+02
7.303279991889449718e+01 4.274709397698089788e+02
7.355921588659438726e+01 5.603559291269223195e+02
7.225625308318826967e+01 4.194984794518663307e+02
7.303279991889449718e+01 4.274709397698089788e+02
7.372339170274069886e+01 4.618701649682839161e+02
7.348436828764974393e+01 4.706649604929594943e+02
7.235572909039892409e+01 4.456750248079971470e+02
7.360202560748899714e+01 4.855191565570119110e+02
7.317116745057970206e+01 4.298719424343079822e+02
7.263700044533872813e+01 4.475365565956813612e+02
7.377962222337623643e+01 4.124743849390242758e+02
7.395885298477361403e+01 4.717602525356403476e+02
7.115370140677771360e+01 3.950179481482169308e+02
7.448144997323863947e+01 4.687553217299416133e+02
7.079252327925183863e+01 5.883324453920445194e+02
7.387838162831255318e+01 4.572766043178205564e+02
7.262734861368882378e+01 5.240786778407989459e+02
7.376990874842013568e+01 6.435048141972666826e+02
7.296835613007367272e+01 5.310732628874868624e+02
7.184431212623475460e+01 4.949902987059286943e+02
7.391282349190851164e+01 4.949307989032055843e+02
7.290148388479643415e+01 4.125528500789611144e+02
7.237977931060424908e+01 4.901207981848026520e+02
7.333739712430183033e+01 4.195337889960705411e+02
7.159533892200909122e+01 4.960332574164362427e+02
7.173430991365741249e+01 5.846801582532802968e+02
7.231787324065012967e+01 5.182228580629815724e+02
7.437207908689734381e+01 4.874100204886471488e+02
7.462181325879448934e+01 4.835155044544993075e+02
7.242665612464598723e+01 4.501631979723338191e+02
7.359926619131496750e+01 4.040673717250624009e+02
7.385753010118624218e+01 5.629558324439030912e+02
7.317317477849238117e+01 4.985009217493432629e+02
7.138678107811314533e+01 5.846068925523045436e+02
7.326971490708154988e+01 4.900032760030571239e+02
7.517154066812206281e+01 4.548103485974538671e+02
7.268155478895596389e+01 4.405290498303616573e+02
7.429272264900045286e+01 5.707961597503117446e+02
7.531822381806856015e+01 7.438038943909882619e+02
7.135913254992482280e+01 5.527114952747414236e+02
7.194322017155622007e+01 4.765506842269288086e+02
7.179126419997351150e+01 4.757016763928013461e+02
7.185709594405308565e+01 4.547240118231508177e+02
7.363027297676929095e+01 5.165710423522641577e+02
7.145325689411549774e+01 5.105391064606443479e+02
7.381315335113643528e+01 4.392688289604836314e+02
7.187371155124381517e+01 4.575377728189420736e+02
7.275150483749496289e+01 5.014357723899141206e+02
7.016382322584277631e+01 5.117642017025938230e+02
7.200689802647944759e+01 5.181056890909954973e+02
7.483334236377635307e+01 4.526873323367459534e+02
7.398020663695351118e+01 4.661466017960001977e+02
7.267508750630622671e+01 4.222368504700999665e+02
7.226361153142599392e+01 5.668005745368120643e+02
7.285871727800125086e+01 4.352848982990556124e+02
7.248409916952405752e+01 4.376541235963841814e+02
7.300177434263289911e+01 5.757241931324768984e+02
7.204143749171574029e+01 4.436983710341133929e+02
7.175675778235209634e+01 4.859916213827521005e+02
7.294589267615369010e+01 5.108080254273546075e+02
7.245206871232825563e+01 4.553758664844728514e+02
7.368902236457508081e+01 5.013983857799535713e+02
7.348013221163455455e+01 4.596774890064545502e+02
7.232064352111999028e+01 4.999937927760310004e+02
7.265188280716218117e+01 4.472038023047012985e+02
7.259007631861426546e+01 4.784979492163930672e+02
7.454670869717929804e+01 4.694150991821604180e+02
7.355153747852561708e+01 5.176613492481916410e+02
7.275306748182121908e+01 5.017198076694119209e+02
7.212483395918064843e+01 4.925485948105607577e+02
7.265050393746142277e+01 4.541300981448157472e+02
7.322867841776842113e+01 4.968750933695876029e+02
7.188961688834454833e+01 4.618208196335254456e+02
7.298814888223674302e+01 4.988489535578198115e+02
7.324452920181224158e+01 5.696355525958160797e+02
7.305372783604312303e+01 4.964264521333067250e+02
7.402430809302278192e+01 5.059243527745356346e+02
7.321230189219068052e+01 4.463583752543813716e+02
7.369187212837756817e+01 4.215873052173632232e+02
7.321359006419805837e+01 4.940423534699629045e+02
7.398902003508962366e+01 5.177807208348963286e+02
7.222039667835284149e+01 4.713424212850446793e+02
7.283416182978220377e+01 4.797753223426691420e+02
7.222420539163630337e+01 6.468866465019435736e+02
7.307791696723111841e+01 4.901723955815803606e+02
7.502994230813777676e+01 5.532580291897561438e+02
7.358319493401010902e+01 4.064563592589842642e+02
7.142099982429701299e+01 4.996103818571675106e+02
7.291877964504577392e+01 4.292863899474362483e+02
7.065408835901206430e+01 5.183583147944813163e+02
7.243793109992134305e+01 4.985448408680297234e+02
7.416974499823597000e+01 4.449313210602875870e+02
7.274889352343643623e+01 4.765435974727343478e+02
7.455803230839219964e+01 4.654461176273943011e+02
7.201401132079213596e+01 5.188529460012432537e+02
7.199050579358737423e+01 4.280221099753115368e+02
7.327523177504723151e+01 4.111834734703169261e+02
7.322684315494177554e+01 5.484358079852748915e+02
7.361113228305168832e+01 4.631899541231957755e+02
7.290016374670010180e+01 4.390079709075082519e+02
7.372086928698311681e+01 5.196977637146992492e+02
7.335568786852812195e+01 4.291957172634355970e+02
7.326679200373689582e+01 4.727162522172971535e+02
7.282102657625816278e+01 5.201440874563836587e+02
7.260238789710064111e+01 5.020760517126533387e+02
7.228908347755651675e+01 4.729586886680916109e+02
7.231833853416122793e+01 4.401296578025913959e+02
7.288906662288329130e+01 5.277423689531750597e+02
7.385872275714983459e+01 5.197747191073425483e+02
7.289465065725525506e+01 4.723495768035542142e+02
7.159553424476810335e+01 5.058315963398387112e+02
7.211562865677628054e+01 4.471444254994719358e+02
7.293226384509360116e+01 4.569049574763591863e+02
7.157833463100377003e+01 5.119811262572345072e+02
7.390944425268239115e+01 7.131909894754085144e+02
7.245987250680406078e+01 5.438239136238374840e+02
7.300969991259152891e+01 6.239728068607164460e+02
7.143606429912782119e+01 4.281301408749544066e+02
7.453722633418081500e+01 4.621393685369021682e+02
7.390482126582554656e+01 4.608485061288859583e+02
7.193905337331568717e+01 6.001723782435764178e+02
7.155474216015365130e+01 5.574728621155004475e+02
7.240083577414667104e+01 5.578688170728373734e+02
7.105650446916826013e+01 4.342652862060429015e+02
7.161693952620245796e+01 5.191698730248049287e+02
7.449185960556600605e+01 4.717336730745950604e+02
7.303761896266496478e+01 4.965826346378725589e+02
7.361390106552974544e+01 5.032433653537563032e+02
7.357364108642136102e+01 4.888708397075299672e+02
7.168205204764363714e+01 5.450450798484578172e+02
7.183251119359042036e+01 4.860687054636084099e+02
7.002816804779399718e+01 5.318271223088105444e+02
7.423489153481074254e+01 4.959178988534771406e+02
7.109533022414768766e+01 4.931476873953268978e+02
7.348875638533019128e+01 4.811990586837088131e+02
7.262051421270322749e+01 4.936309678288974965e+02
7.295691624913632722e+01 5.300360096942508790e+02
7.259446215689136750e+01 4.444687475290836574e+02
7.313395498136249273e+01 4.394443586258748269e+02
7.294547440845138908e+01 4.697274556697524872e+02
7.178902578742983565e+01 5.848926237545314279e+02
7.151556746905362161e+01 5.095891192657850297e+02
7.488720001306211316e+01 4.992312023788310853e+02
7.523502222124238870e+01 5.677039497783745219e+02
7.357873153034984171e+01 5.010523070747785823e+02
7.384976072500289490e+01 5.660939021232051118e+02
7.114802246383115403e+01 4.835598577945668239e+02
7.168246015584067266e+01 4.915778493441604269e+02
7.271975678477343763e+01 5.947621784139915917e+02
7.592744293402397204e+01 4.754872266298816612e+02
7.245184241386780855e+01 4.587715548317147523e+02
7.240083577414667104e+01 5.578688170728373734e+02
6.974222953539606351e+01 5.343414005743552480e+02
7.390792581562303099e+01 5.544368261429915492e+02
7.350806328479816898e+01 4.453082919431003575e+02
7.455803230839219964e+01 4.654461176273943011e+02
7.204507885147924640e+01 5.983319768781176435e+02
7.358229730150158332e+01 4.527710784056910143e+02
7.239256037434068958e+01 5.025024560272751728e+02
7.395827385554510158e+01 4.590057619162268452e+02
7.440270311806702352e+01 5.246908493831174383e+02
7.326380285064719544e+01 5.130437472254116074e+02
7.460458374534078985e+01 4.752035626437152587e+02
7.168205204764363714e+01 5.450450798484578172e+02
7.390792581562303099e+01 5.544368261429915492e+02
7.348321422452281126e+01 5.138716199340937010e+02
7.343133757959273566e+01 4.685368981525969616e+02
7.404683426337311403e+01 4.959922095621537323e+02
7.152794209020066774e+01 5.316393484204736524e+02
7.255715510897829290e+01 5.476444050232887548e+02
7.099466581424600520e+01 6.540308867710758705e+02
7.495211963909430608e+01 4.569459144312538115e+02
7.193893097836323136e+01 5.904278908766857512e+02
7.309823687877386078e+01 4.074803277885313832e+02
7.519550330302192265e+01 4.670253020538167448e+02
7.233623426881752039e+01 4.675954055214838263e+02
7.166602719285920386e+01 4.887011153026290913e+02
7.379176123249780517e+01 4.739204732187741911e+02
7.212681706215559529e+01 5.100287525131382722e+02
7.062252604347182228e+01 5.821500017908616655e+02
7.373520468946509254e+01 6.480385643570083403e+02
7.508629422916882845e+01 4.950046125851600891e+02
7.350394050952732528e+01 4.545679954190305239e+02
7.378608529831011253e+01 5.506919976891558690e+02
7.320777503712861289e+01 4.616133866563573065e+02
7.331996198856771230e+01 5.476540910012109862e+02
7.158857539943085158e+01 5.449077540809910261e+02
7.419877393643055541e+01 5.025002226823654041e+02
7.181219073003711628e+01 5.078795975649073853e+02
7.350311910590063746e+01 5.865961762329586691e+02
7.297780165022882670e+01 4.371960073506157300e+02
7.443145788093565329e+01 5.385717181102518225e+02
7.166218099695663568e+01 4.419249394111081983e+02
7.013547747467006843e+01 5.385357368495533592e+02
7.223985198577067024e+01 3.861378890581800079e+02
7.327220896353995272e+01 4.543579107757320230e+02
7.387996702133446547e+01 5.235300279411274005e+02
7.297570739365986014e+01 4.288706584333390310e+02
7.277411296699135335e+01 4.572447143951681028e+02
7.316754119848266669e+01 4.989081556604512002e+02
7.206382799170431497e+01 5.066018852980172937e+02
7.333516901089731732e+01 5.479944947669387147e+02
7.254627730292672538e+01 5.001420922648185297e+02
7.279455285901542538e+01 4.618237757018088701e+02
7.395885298477361403e+01 4.717602525356403476e+02
7.239256037434068958e+01 5.025024560272751728e+02
7.423489153481074254e+01 4.959178988534771406e+02
7.255970325838393364e+01 5.054304443966893245e+02
7.292809213841222515e+01 4.721805755481186679e+02
7.186855888839770046e+01 4.337458217157511626e+02
7.250467482842880429e+01 5.493002950321199478e+02
7.381448434126980374e+01 5.447242173878557878e+02
7.280831050321910425e+01 5.046665987157777522e+02
7.307923887750067138e+01 4.391798816064377320e+02
7.210981470774019897e+01 4.426995455563126711e+02
7.234646783568723549e+01 4.555606458900487041e+02
7.323517767962678704e+01 5.440315996773812230e+02
7.484487458530836079e+01 4.838657208216145023e+02
7.364345703971451940e+01 4.946828895573370346e+02
7.287604834917863172e+01 4.844777116017997969e+02
7.512677892734421903e+01 5.503664308016908535e+02
7.383478048144947081e+01 4.776607772931052409e+02
7.286093918313690665e+01 4.875530641973368802e+02
7.191956575756165648e+01 4.812874978261556862e+02
7.294796322589479587e+01 4.562799742323485361e+02
7.306603899206980657e+01 5.450816696975238074e+02
7.271914188707422966e+01 4.711068094722518254e+02
7.429176411981057981e+01 4.843819129950417732e+02
7.392055213476803033e+01 5.476192006001176651e+02
7.411284780430931107e+01 4.773144619290183073e+02
7.431761251674788582e+01 4.936527561207222448e+02
7.443145788093565329e+01 5.385717181102518225e+02
7.115442566921345247e+01 4.545754283485682095e+02
7.215642925945236641e+01 5.809351676296679443e+02
7.260761924638192966e+01 4.895270504720743361e+02
7.355921588659438726e+01 5.603559291269223195e+02
7.255409638726875698e+01 3.806614758049813645e+02
7.323517767962678704e+01 5.440315996773812230e+02
7.368719215786532573e+01 6.303954928074347208e+02
