weight logl H0 sigma
3.384712184462586603e-29 -4.440100026717744868e+02 9.696242594899317169e+01 1.221549566103553389e+03
4.847259700839113158e-29 -4.436483580126423476e+02 5.392245575657130274e+01 8.434622900393869713e+02
9.266181613665821034e-29 -4.429979001609676175e+02 9.607521922339326181e+01 1.157963326620935732e+03
9.248742321830773975e-29 -4.429972839707043590e+02 9.777524670375927940e+01 1.378912656279535213e+03
1.108178490696730925e-28 -4.428139687867454199e+02 5.565689255508585376e+01 7.459373485437049567e+02
1.108296405502971716e-28 -4.428113623882416050e+02 5.328738141865336786e+01 8.970926334970414473e+02
2.139151521362639475e-28 -4.421512771897149037e+02 5.669696173128917849e+01 6.930000819560285663e+02
2.180052097474240372e-28 -4.421298376803435985e+02 5.689186292078549201e+01 6.825855128952739506e+02
2.584721053518781485e-28 -4.419570688623091996e+02 9.787902400879825393e+01 1.495235797920028517e+03
2.578472788637489937e-28 -4.419569891735051215e+02 7.179485483815200553e+01 2.159431764180132234e+02
3.973123784353175164e-28 -4.415221338220419511e+02 6.657000733301511275e+01 3.036097255430213409e+02
4.141781379185983333e-28 -4.414780604746642325e+02 9.330694176366486658e+01 9.444467554923186299e+02
5.510502676262339660e-28 -4.411900306059677064e+02 5.409331041022525710e+01 8.628331689114753544e+02
6.413240193363963762e-28 -4.410358218211832764e+02 9.258655760294684001e+01 8.970582708758798844e+02
9.485387212107637034e-28 -4.406419340286017245e+02 8.963500192270996081e+01 7.110130283172330792e+02
1.278605781827289330e-27 -4.403408311104502104e+02 9.601078892541052312e+01 1.250042978444437949e+03
1.427016631242763547e-27 -4.402285153686721060e+02 9.474381690272566914e+01 1.100006599639531032e+03
2.331205012864729682e-27 -4.397352160549958739e+02 5.155367647073060056e+01 1.107521325935619188e+03
2.589621724383286808e-27 -4.396275895491058918e+02 5.028203133025225213e+01 1.278368447703015363e+03
3.622900022318210131e-27 -4.392893265455319352e+02 5.252910565487618300e+01 1.021252015821541363e+03
5.351389239043969863e-27 -4.388967451637403769e+02 5.171379536433206425e+01 1.116062601526663911e+03
8.693239417864522161e-27 -4.384090557166167628e+02 5.010327727917196228e+01 1.429761031752430881e+03
9.795598330128404207e-27 -4.382871682269974372e+02 7.992577341053393525e+01 3.167842447863646385e+02
1.060789576932786141e-26 -4.382050027540604447e+02 5.008890948885256478e+01 1.484328052896271174e+03
