weight logl H0 sigma epsilon tau
3.465689691692547844e-04 -4.039588622692830882e+02 4.050488585791267582e-01 2.932115665462392551e-01 3.927087628937031560e-01 5.910585785710907869e-01
3.462123289189521723e-04 -4.039573918590909898e+02 4.744261369362709480e-01 3.178944258104720033e-01 9.177597270876758362e-01 9.582702773504825355e-01
3.457334844018447855e-04 -4.039562759113804304e+02 5.050528406714848151e-01 2.984139567808062332e-01 8.080768378443250466e-01 8.999772009679780638e-01
3.484400537803689296e-04 -4.039459779100308765e+02 3.838717000687893455e-01 2.748754420129639331e-01 6.133480034537278636e-01 7.150333310414856980e-01
3.487016632203456478e-04 -4.039427273898830322e+02 4.493356451087706094e-01 3.338483450934889851e-01 8.977738524292846467e-01 3.554032804222559960e-01
3.480524313440900653e-04 -4.039420909801201560e+02 4.536352177613848791e-01 2.785546811954492386e-01 2.329592779233824462e-01 6.138555512824175331e-01
3.474924388871757064e-04 -4.039412012071576328e+02 4.749247022050835931e-01 3.711079843046202753e-01 7.665119153237108796e-01 9.727782573512734343e-01
3.501562171352330926e-04 -4.039310647237498415e+02 5.009983046119230732e-01 3.583382587406701569e-01 7.864586086848599500e-01 5.083880321685425585e-01
3.511236010549304964e-04 -4.039258058120908572e+02 5.046005023739875694e-01 3.297796757181963856e-01 6.408232724420753756e-01 8.836233372371156136e-01
3.528617179650021698e-04 -4.039183678669523374e+02 4.034499739911593386e-01 2.670941289679792385e-01 8.027298809484708642e-01 3.904702990478506885e-01
3.537127552473862818e-04 -4.039134589554329295e+02 5.063107919045313210e-01 2.227721441078823195e-01 8.670935495952689642e-01 5.402170548356383106e-01
3.529108155573847084e-04 -4.039132287354613027e+02 4.627035441983945452e-01 3.981335626930468941e-01 7.581674922244496795e-01 6.693191274082639364e-01
3.521862591183103509e-04 -4.039127839324551132e+02 3.909155409288498362e-01 2.881601033770833653e-01 5.590398724742843273e-01 5.807491661728072518e-01
3.550047372270195216e-04 -4.039023129796398734e+02 3.949774459368532442e-01 3.505896539069180973e-01 7.743697307004187014e-01 6.454695117119465531e-01
3.549881829823455675e-04 -4.038998596117800162e+02 4.611232034895423881e-01 3.830311393830800881e-01 7.188222716734369300e-01 4.634383146276047638e-01
3.554724388571278986e-04 -4.038959963949179155e+02 4.487118282905272482e-01 2.994824796205480255e-01 8.744300811729195377e-01 3.289723016005491329e-01
3.595244700243009021e-04 -4.038821618716560806e+02 3.848207654594996141e-01 2.594642251667373944e-01 6.453270236767405521e-01 6.230160846174498390e-01
3.591533770672619306e-04 -4.038806945819073349e+02 4.480547678149588431e-01 2.112332621554316447e-01 3.326110417711839462e-01 6.497319069048763662e-01
3.612235932026573314e-04 -4.038724469749738546e+02 4.998577582294821964e-01 3.068519929584447858e-01 4.308549098983242009e-01 6.193609191348453669e-01
3.622341707242178184e-04 -4.038671532301852380e+02 4.043308466280057245e-01 3.656738810575337340e-01 7.431786984631524318e-01 6.096171523899726052e-01
3.629143442941410369e-04 -4.038627772730390575e+02 5.104404116706803274e-01 2.864612253614575721e-01 7.205111502726988526e-01 7.916101383285165660e-01
3.683246524926073141e-04 -4.038454793562150371e+02 4.376421759611018869e-01 3.289371124746763297e-01 9.748351713141758523e-01 5.072879510460694963e-01
3.726268626947193516e-04 -4.038313665624966688e+02 4.288991697352670385e-01 2.732825250740338885e-01 3.018786985799966072e-01 5.418180815708922848e-01
3.720821019107682149e-04 -4.038303295793448910e+02 4.532818303345532152e-01 2.638064590464830883e-01 2.264581414312578644e-01 8.196099309657266518e-01
3.776799501585683208e-04 -4.038128969690570216e+02 4.424703855503706040e-01 2.467471230466413701e-01 3.328652423489242840e-01 4.857780181881339310e-01
3.780736455202693825e-04 -4.038093551072661853e+02 4.880978770847465564e-01 3.439745279419550994e-01 4.747036333109553308e-01 9.917392434698406589e-01
3.774901085739646171e-04 -4.038083997474349758e+02 4.185174182169138501e-01 2.142859532046058613e-01 5.199014528270213820e-01 4.686715898524282942e-01
3.807697026169282206e-04 -4.037972493760312886e+02 5.082304606446497175e-01 3.053871627497795616e-01 8.725088444083470840e-01 6.641540904376341814e-01
3.807737850172052065e-04 -4.037947386546467783e+02 4.755156910345806343e-01 2.088161771736943284e-01 9.707721593291712692e-01 7.349734422273888068e-01
3.800344881307447689e-04 -4.037941821064867440e+02 3.994512218775861379e-01 3.160193536645032886e-01 7.543012782694032969e-01 4.597209333436053091e-01
3.811237822216575945e-04 -4.037888199032447005e+02 4.476356828396017007e-01 3.590249960263808826e-01 9.032605123022851012e-01 8.019271551071225357e-01
3.811241728083363716e-04 -4.037863188784162958e+02 4.461950733689785120e-01 3.620691791317678376e-01 6.059135839469760310e-01 4.468691380852095607e-01
3.829313526397546742e-04 -4.037790883761392706e+02 4.328751772293739086e-01 2.963250548003018570e-01 2.473158748633015325e-01 8.876055779862029871e-01
3.835853835884015829e-04 -4.037748818743071411e+02 4.654472556881652512e-01 1.807216961048829507e-01 6.400686617418746005e-01 4.945419403066200759e-01
3.841014256556309417e-04 -4.037710374663044490e+02 4.275895225954865486e-01 3.410240119518721524e-01 9.104229176216791508e-01 4.063451745577364993e-01
3.846785388452415985e-04 -4.037670360918548909e+02 4.264900096113181105e-01 2.417853565032027641e-01 9.889105037161602940e-01 3.509487486726293737e-01
3.851787045179125052e-04 -4.037632367191533831e+02 4.069977199196035955e-01 3.604287945913259850e-01 5.584664728896633346e-01 7.450810932318535640e-01
3.888164609434085497e-04 -4.037513367038202432e+02 4.857210352994500435e-01 3.431173812551929769e-01 4.340491209533064998e-01 9.354234282297766434e-01
3.897319341546508090e-04 -4.037464849588575930e+02 4.234682490552132972e-01 2.913564113578568371e-01 5.067160632486531480e-01 4.260926552660166400e-01
3.917632248816280724e-04 -4.037387864741888279e+02 4.531837199395591376e-01 1.987659406843780840e-01 9.527821865218935038e-01 9.512445115955667774e-01
3.925028404683420890e-04 -4.037344003392694276e+02 4.285220987062571818e-01 1.843468777737065079e-01 6.246996481542625990e-01 9.974673825779619696e-01
3.920464506618891068e-04 -4.037330637839709198e+02 3.941666767345990419e-01 2.322909323712746277e-01 9.068482101396659889e-01 9.125662694820821930e-01
3.912118093143457159e-04 -4.037326949882137797e+02 4.882760573213009714e-01 3.646350062061994302e-01 5.191671780456035279e-01 7.063918840430257751e-01
3.907022490065529944e-04 -4.037314983549316594e+02 4.432864538978362745e-01 3.917151253430776192e-01 5.840255971889705133e-01 6.596704237587820430e-01
3.897604450437062691e-04 -4.037314118064064701e+02 4.793360174631152715e-01 3.346368784768444238e-01 8.645973338876720149e-01 9.697960195174871734e-01
3.913543029139430682e-04 -4.037248308180843992e+02 4.216850950760436811e-01 2.156888044628711976e-01 9.787542703238732988e-01 7.980449664145645716e-01
3.909896093820163171e-04 -4.037232631281659678e+02 4.310352871186745038e-01 3.741069720481187688e-01 7.406511575655725377e-01 4.838160533257742646e-01
3.947540063245302366e-04 -4.037111813112262553e+02 4.972000562611253449e-01 3.469122855511356796e-01 6.207292809361789621e-01 8.593126827659929301e-01
3.937825905798737606e-04 -4.037111451568864027e+02 4.879636799333625929e-01 3.659999724069298854e-01 6.825999257670278819e-01 8.545369961306745754e-01
3.928482538607534942e-04 -4.037110206985146306e+02 4.986618417241961421e-01 2.083952758175429687e-01 8.698581307597437196e-01 4.464083753712555502e-01
3.930211088725943879e-04 -4.037080807907568669e+02 4.439634584048896548e-01 3.853928636643806360e-01 8.352356886578717887e-01 5.386445124993639588e-01
3.931215329830970210e-04 -4.037053253050327726e+02 3.880570282562072482e-01 2.518731801541151394e-01 7.787773394241290781e-01 9.516365263605583991e-01
3.923300617821273532e-04 -4.037048406334734523e+02 4.280679848504667095e-01 1.800211147294316638e-01 5.844457940458547274e-01 5.339800345928793490e-01
3.984124486060265733e-04 -4.036869563416043434e+02 4.724577626751522152e-01 3.730950875735793981e-01 5.319816274059375738e-01 9.296793004513355108e-01
3.993648395440743226e-04 -4.036820687294107302e+02 4.449546128829614533e-01 2.401240256851854271e-01 9.602170809952771391e-01 9.980294214113665241e-01
3.992071933614192172e-04 -4.036799635496103065e+02 4.618082175996574001e-01 2.907762909651964711e-01 3.308199563969705936e-01 4.861919881475850747e-01
4.066237873567965142e-04 -4.036590557107537052e+02 4.237621201981319752e-01 2.992543507945797376e-01 9.302430018392754407e-01 9.962610964329046137e-01
4.066710219576285287e-04 -4.036564395545939874e+02 5.113543209666281397e-01 2.955154968370594104e-01 7.162395405801318393e-01 6.796886485542176226e-01
4.067130795509184857e-04 -4.036538361407376101e+02 4.780065288288032344e-01 2.832059801602491156e-01 4.075047074331216157e-01 4.574783694364621400e-01
4.062135051354748391e-04 -4.036525652172317109e+02 4.873817463128222727e-01 1.820705973220252405e-01 9.422546157587382565e-01 5.474745376178623557e-01
4.060939657898198114e-04 -4.036503595376726707e+02 3.958700767872486148e-01 2.900246324306915424e-01 4.778204618872000653e-01 6.806180307940185026e-01
4.054649316065452903e-04 -4.036494097253701057e+02 5.111108762070123435e-01 2.919021491626927478e-01 6.726276546519657229e-01 5.779786885707977051e-01
4.081544467354058657e-04 -4.036402984646338155e+02 4.318009681256804178e-01 3.726795978492740691e-01 7.728996577413954627e-01 9.351143741662294451e-01
4.084936594614294817e-04 -4.036369677206623123e+02 4.662532393875123971e-01 2.725645882983785406e-01 7.915040087873259633e-01 3.320352068815096702e-01
4.077331940137837382e-04 -4.036363310890737921e+02 4.350608342103899906e-01 3.425666942249898650e-01 4.001378284575283217e-01 5.497400573523332223e-01
4.078618109261374688e-04 -4.036335156950053147e+02 4.650916016276783749e-01 2.945291908827322724e-01 2.562125240101996715e-01 6.935604398847061702e-01
4.089631188857388534e-04 -4.036283191352242739e+02 4.001708516516317982e-01 2.993446845411310564e-01 9.506817792852266802e-01 6.443720593222667103e-01
4.097460494479453078e-04 -4.036239065371219112e+02 4.118688539708005303e-01 3.535985734627972721e-01 5.201537728391367743e-01 6.380735445521665827e-01
4.087863481150338279e-04 -4.036237514700177371e+02 4.183961856261435575e-01 3.692885539153611396e-01 5.356213833473714159e-01 7.700135013167721532e-01
4.086985272506627083e-04 -4.036214663262612135e+02 4.579680021453736427e-01 3.770875160820704175e-01 8.758587486303535119e-01 6.300033374871558678e-01
4.078208107686711486e-04 -4.036211162246878530e+02 4.383346845578256490e-01 3.873973972121231846e-01 7.776908630452364912e-01 7.186621622681546029e-01
4.073729535103070361e-04 -4.036197149997841507e+02 5.016928950069977633e-01 2.932582785039338225e-01 9.454298158117083739e-01 4.304006030338420885e-01
4.095882663663245687e-04 -4.036117916865792949e+02 4.847821517324313323e-01 3.657704294799896116e-01 6.020708808318131489e-01 8.642652836974515917e-01
4.114927754204532806e-04 -4.036046526500585969e+02 4.070979804403886959e-01 3.311270890885523177e-01 8.377542754633645616e-01 9.740410383686430862e-01
4.126122122566956989e-04 -4.035994359148331228e+02 4.108342016407005026e-01 2.552767158187012608e-01 3.553727554350377682e-01 7.519403505082018491e-01
4.136193838170389679e-04 -4.035944979251362952e+02 4.586694861250170674e-01 2.795167315670691877e-01 2.800940839918944492e-01 5.553569373947477850e-01
4.146687556363350059e-04 -4.035894640910011617e+02 4.828077059749426025e-01 2.052243596963384265e-01 9.617045533393195900e-01 6.765169816917345758e-01
4.168972454129484299e-04 -4.035816043357716012e+02 4.980628113477866825e-01 2.736656974787184948e-01 4.709027448508677494e-01 8.165272125200506714e-01
4.178023761631498864e-04 -4.035769355768993591e+02 4.771959867780328768e-01 3.527478186185437625e-01 4.233733930204579554e-01 8.643214343513194731e-01
4.235417303950537267e-04 -4.035607920671477586e+02 4.937346985556652079e-01 2.240376344153564014e-01 8.813563909625521386e-01 7.874732249660514327e-01
4.237655902977164072e-04 -4.035577636640467745e+02 4.543708788766544493e-01 1.812645339206143125e-01 8.797610993368084609e-01 9.707720588925419225e-01
4.248740091232069624e-04 -4.035526514374748785e+02 4.883807478117551115e-01 2.107650907060017453e-01 7.961428940796779763e-01 8.483520062820874008e-01
4.240012060002439033e-04 -4.035522078137595940e+02 4.548419883370904970e-01 2.123740136552383917e-01 6.371401789559363316e-01 3.807526072836004416e-01
4.232989722188349640e-04 -4.035513653938244261e+02 3.894551158346957198e-01 3.087063211559363807e-01 7.892794639709104221e-01 8.383647653979511283e-01
4.276538956561327627e-04 -4.035386298998927259e+02 4.106994414854648889e-01 2.361049938779869184e-01 4.178257169486628841e-01 6.284895889106579814e-01
4.268499452593165454e-04 -4.035380115781147197e+02 4.021378316433330546e-01 3.478689273508661639e-01 8.163839128930492350e-01 7.271157642266284915e-01
4.258265292431944338e-04 -4.035379120583394297e+02 4.483563816193124607e-01 2.256410190624058565e-01 6.267860088223240478e-01 3.719449465613103856e-01
4.260110380148458939e-04 -4.035349788565609970e+02 3.884752555780576766e-01 3.155501597313749573e-01 8.106685225123759775e-01 6.452341827568166543e-01
4.270111292461223037e-04 -4.035301340366304430e+02 4.900724495589858787e-01 2.912367421877521401e-01 3.976511876295730774e-01 9.252106014259373623e-01
4.264948019287142698e-04 -4.035288439342106130e+02 4.272282227546630451e-01 3.817749392091349669e-01 7.000189456330627724e-01 7.678046697977884971e-01
4.283875678862233602e-04 -4.035219157950485851e+02 4.030334094098150244e-01 1.658496887003758635e-01 9.011814023984866528e-01 6.126984560597640295e-01
4.293134407399248767e-04 -4.035172568300852163e+02 4.158684609141314326e-01 2.016910992418816662e-01 5.402998010545106977e-01 9.025033840936718121e-01
4.361560156004119565e-04 -4.034989441000400348e+02 4.666280668307156709e-01 3.732849846689310636e-01 6.563623686913750976e-01 4.936728996295065564e-01
4.360667408247025090e-04 -4.034966488064074497e+02 4.904347215570250551e-01 3.463998052505599112e-01 8.765228615780238375e-01 4.606941400320064828e-01
4.354862629195801072e-04 -4.034954808607712380e+02 4.806596182462125055e-01 3.000244294053519001e-01 3.781206541676824240e-01 5.224160284363923434e-01
4.363867651994301111e-04 -4.034909151870526784e+02 5.002801782343123671e-01 2.181747360794405455e-01 8.129096609860474443e-01 5.250096463370601541e-01
4.358806150237347745e-04 -4.034895757262267466e+02 4.728122049435450336e-01 3.535556620325744914e-01 8.391383477965114190e-01 8.875729586807057370e-01
4.367594275783461531e-04 -4.034850615787918287e+02 4.994470402885758387e-01 3.465198915766349863e-01 6.533985260065771072e-01 6.844552211090133564e-01
4.358990172201978783e-04 -4.034845335086851037e+02 3.906032278368073984e-01 2.793729340802885708e-01 8.518572870752845194e-01 8.875081695962635520e-01
4.391503960229951810e-04 -4.034746021711706021e+02 4.822193735913140600e-01 2.033071801578189008e-01 6.463659586215071418e-01 7.841245018938188815e-01
4.402955169221541140e-04 -4.034694979824889174e+02 4.001402724587928006e-01 1.968293223315999985e-01 8.599346729924732813e-01 8.615014618052346806e-01
4.431895747954108953e-04 -4.034604465007448084e+02 4.359245259000625317e-01 3.375428904108485062e-01 9.265993222526995865e-01 7.780090227594385066e-01
4.435558644147526586e-04 -4.034571203569069553e+02 3.941127574547940160e-01 2.700210430162461872e-01 5.216171605601709338e-01 7.363802994080091979e-01
4.439622199438776205e-04 -4.034537046447323405e+02 4.675418745964569078e-01 3.545795691691120410e-01 4.421465148715424398e-01 9.864759063872587941e-01
4.444566260956052937e-04 -4.034500916422223895e+02 4.458013178100636020e-01 2.204624325302418641e-01 3.655710795227695153e-01 5.484548344983563029e-01
4.458474639982684933e-04 -4.034444672287784783e+02 3.968168865945082557e-01 3.048516323670983352e-01 5.219203644149905674e-01 8.901410260663842333e-01
4.452493297242860609e-04 -4.034433096965508412e+02 4.069683990617086744e-01 3.531254671988003357e-01 6.320501449430856455e-01 8.494625138473641535e-01
4.441639106399355519e-04 -4.034432504509132400e+02 4.471195354254899890e-01 3.407317062762872384e-01 9.563460050587421213e-01 5.194585623491003723e-01
4.434899226282539974e-04 -4.034422690342076407e+02 4.091824849476869419e-01 3.216910352030986076e-01 8.673095821565011132e-01 9.483562613767503313e-01
4.427388804229407445e-04 -4.034414639517786441e+02 3.970614257484520460e-01 3.306344728929345167e-01 7.161088695333421850e-01 8.828880119265209991e-01
4.475743062411686622e-04 -4.034281015419308005e+02 4.948847909995709449e-01 3.547375200124673889e-01 6.572527236810081774e-01 6.897859432443046446e-01
4.480518492040516795e-04 -4.034245351527789580e+02 4.161163728840351905e-01 3.626147975142370861e-01 5.560225886435756770e-01 7.380835197773248924e-01
4.470200853985672996e-04 -4.034243405859460267e+02 4.358984990860204634e-01 1.858699199781369271e-01 5.181709472815767548e-01 6.474267582805538490e-01
4.463987618250555992e-04 -4.034232314759537985e+02 4.605914334741381677e-01 3.869418537040679174e-01 6.616499639332944493e-01 7.016892244171498705e-01
4.477683122353027980e-04 -4.034176681748751889e+02 4.479535819059144997e-01 3.740159143456817104e-01 8.737650212188075027e-01 5.743792683615565053e-01
4.499573619594719048e-04 -4.034102912862536527e+02 4.265027305619231712e-01 1.621645898404883712e-01 7.580033782363422290e-01 5.204638256280539332e-01
4.498324976218737192e-04 -4.034080688273641044e+02 4.385741682559196608e-01 2.698015567534773340e-01 2.610885183308541135e-01 9.149742161148266550e-01
4.580841410455423657e-04 -4.033873912320136128e+02 4.786210404543350672e-01 3.437251155756274046e-01 6.966914972844607812e-01 4.248790175578456285e-01
4.575560372187552805e-04 -4.033860447503888054e+02 4.953774056949758475e-01 3.128178991620419458e-01 5.117095933897456428e-01 9.119103285840071127e-01
4.579565271549469502e-04 -4.033826698525942334e+02 4.615456609554714484e-01 2.923814374487064827e-01 9.413908068458489709e-01 9.140883425229217041e-01
4.574839087127082274e-04 -4.033812024014433177e+02 4.844506029570585515e-01 2.191760156363980194e-01 7.080009949553837112e-01 4.104928431038041836e-01
4.600460992968672573e-04 -4.033731174130030581e+02 4.053263769661561433e-01 3.423756396251086409e-01 7.769964592890221677e-01 8.755606111234990330e-01
4.680324037475424052e-04 -4.033534065810301286e+02 4.730501882588450391e-01 3.435121719234289772e-01 4.363894053914340043e-01 9.943011952426645816e-01
4.670718180977868352e-04 -4.033529610814060220e+02 4.128443513057130088e-01 1.735341390851892207e-01 8.546458604148642335e-01 8.020984480320277887e-01
4.662894201626898447e-04 -4.033521375986777571e+02 4.720478278511456849e-01 3.742943131337813645e-01 7.387532252495262464e-01 7.851275104052050091e-01
4.668306306686911540e-04 -4.033484775966689995e+02 4.156848702955502350e-01 2.498372849676761265e-01 3.964012158578995026e-01 5.799363401898049997e-01
4.672379395306546770e-04 -4.033451054789235286e+02 4.132818501356263496e-01 3.237733958630650832e-01 8.982553895923715004e-01 8.480311892885367131e-01
4.671278461753296360e-04 -4.033428411325775755e+02 4.347880381736520250e-01 2.854783782031459216e-01 4.429547796774433999e-01 4.462047965003417271e-01
4.711224275605906445e-04 -4.033318261219609440e+02 4.806269062358159982e-01 2.796704601688113634e-01 4.805789871352432741e-01 4.431990230827512756e-01
4.702905835067518669e-04 -4.033310933468889061e+02 4.454014198683813319e-01 3.672980843582404065e-01 4.563258585731366779e-01 7.084054053864662359e-01
4.707638576678370521e-04 -4.033275875087986151e+02 5.082403498200037673e-01 2.937350086390515536e-01 6.961388320479644509e-01 6.437954782686133859e-01
4.697723327033134950e-04 -4.033271959344859852e+02 4.303634256128179847e-01 3.469737328639329044e-01 9.143618506340942531e-01 7.007277799195248402e-01
4.714842146544035600e-04 -4.033210584908084115e+02 4.548248437467175553e-01 3.472910307510087002e-01 4.517622495193046039e-01 5.254236215935987886e-01
4.705270276097230911e-04 -4.033205907115105902e+02 4.475950289044238750e-01 2.550918371928064809e-01 2.929705294633434542e-01 5.826367854164532512e-01
4.709575654969369129e-04 -4.033171761178563202e+02 4.115032125114981842e-01 3.372057780656546599e-01 8.579417766502432929e-01 8.427001127232571775e-01
4.698648551798456792e-04 -4.033169990021422677e+02 4.172006802674773640e-01 2.364435352446438432e-01 4.020475458106532729e-01 9.610996178427384518e-01
4.689676799904415427e-04 -4.033164102598562977e+02 5.009592852421697051e-01 2.423128978550545543e-01 6.663565932831917449e-01 5.561924207491674155e-01
4.722765568369176564e-04 -4.033068793738274849e+02 4.494572037276616250e-01 2.313382544200331958e-01 3.862509437351598907e-01 4.949451093490826459e-01
4.726459483298517113e-04 -4.033035975287349402e+02 4.920088691830922234e-01 2.922606946686002183e-01 9.568685772594291983e-01 5.486569723679677324e-01
4.736360547997451893e-04 -4.032990049034331150e+02 4.845868084662430242e-01 2.381577969017869556e-01 9.389186217956834168e-01 7.917515982971730093e-01
4.746465738547772368e-04 -4.032943736412819362e+02 4.503130225716401314e-01 1.567983624099283935e-01 9.176942972892245809e-01 3.825880636731260331e-01
4.786056238560407769e-04 -4.032835671872829835e+02 4.633777228213293853e-01 1.833162208451665220e-01 7.189268268882150759e-01 8.436614991234155925e-01
4.820535249353819201e-04 -4.032738889578586168e+02 4.923978106945646194e-01 2.467712958269963619e-01 5.393496171389106086e-01 8.581057978517330209e-01
4.810357155507708621e-04 -4.032735025932742019e+02 4.975952530912958194e-01 2.748395628043263650e-01 7.063501947655714819e-01 4.223526055865447493e-01
4.799414184940674756e-04 -4.032732800616778377e+02 4.008944761589063321e-01 3.385636354627703515e-01 7.741746925502340781e-01 7.717344593043851120e-01
4.885411069895670508e-04 -4.032530204959695084e+02 4.313284465744393614e-01 2.044199523082519399e-01 9.436391071560985555e-01 9.759604602714255783e-01
4.880665116847091424e-04 -4.032514924223258959e+02 4.379938561383528994e-01 3.484326015294733625e-01 7.162134518325563581e-01 4.370995297314705930e-01
4.876535144193996029e-04 -4.032498389710876268e+02 4.849990967734729153e-01 3.427457999526112298e-01 4.796712554654841698e-01 6.311952795629974799e-01
4.866952769656715766e-04 -4.032493059007356919e+02 4.940448913768712980e-01 3.501870942639819795e-01 6.688074267663353112e-01 5.899463197698572303e-01
4.864054335456300900e-04 -4.032474016117972155e+02 4.374867701109039775e-01 3.648326279947799455e-01 4.746521851231302880e-01 8.010633896349148575e-01
4.861165244434760926e-04 -4.032454957559361333e+02 4.730320204140447959e-01 1.953637689584752646e-01 8.730695522642382134e-01 8.695864949905801611e-01
4.862635712478937853e-04 -4.032426933087630800e+02 4.050937321984581230e-01 2.227323815901923187e-01 9.229207860756509785e-01 9.174713144525393771e-01
4.879903659425874254e-04 -4.032366484495902910e+02 5.015407895999332011e-01 2.501280251985854575e-01 6.795821609222792992e-01 7.154062513496791675e-01
4.938341067929022821e-04 -4.032222444687473057e+02 4.700133938256259025e-01 1.842528999701785186e-01 9.529494062705727853e-01 6.931605347090872282e-01
4.943553184711857625e-04 -4.032186895865287966e+02 4.273851354206035791e-01 2.051182344757692677e-01 5.073585193768214152e-01 9.896559481018347704e-01
4.939010696794653632e-04 -4.032171088800019447e+02 4.505735230207777442e-01 3.146903773230689261e-01 3.026483692810731929e-01 6.612897710635342596e-01
4.954165775449957025e-04 -4.032115451338831349e+02 4.312009165782624276e-01 3.754778333167351767e-01 7.660191873445465482e-01 6.729669834473011036e-01
4.960309808376775226e-04 -4.032078057271870648e+02 3.921232109297714818e-01 2.757414001749146637e-01 9.321369023498211615e-01 6.034599581485512454e-01
4.951893802956362821e-04 -4.032070038374706655e+02 3.909541678576952117e-01 2.833783133938537757e-01 9.056826153259294188e-01 6.605264904088634648e-01
4.943771396089265786e-04 -4.032061454469082946e+02 4.107997510829461962e-01 1.666271680197603522e-01 8.309651679871545848e-01 5.816418992059568804e-01
4.970592661481059403e-04 -4.031982348465575683e+02 4.184750504788302128e-01 2.625537978610394396e-01 9.274161407277017322e-01 3.653513928271211464e-01
4.968436594020828089e-04 -4.031961687053255901e+02 4.317570007463709114e-01 3.621782282558061450e-01 5.305699293717121012e-01 9.256481858536004248e-01
5.002118286492963960e-04 -4.031869124473242891e+02 3.987056110956322397e-01 3.062396017699610673e-01 5.387498682424811669e-01 8.481307720075739187e-01
4.996572748280087971e-04 -4.031855217002779455e+02 4.031332047831390764e-01 3.411825891105293440e-01 7.654974834680647877e-01 7.608879808107035236e-01
4.988005809088859712e-04 -4.031847377349096178e+02 4.411851076993942855e-01 3.332548955066426677e-01 8.136664925017516037e-01 3.966366381893915438e-01
4.992426619893215430e-04 -4.031813518392082187e+02 4.446155839805618903e-01 3.090210039085444782e-01 9.752352523549581154e-01 4.457731771360295969e-01
5.000805685171133465e-04 -4.031771748908524273e+02 4.036984401665180133e-01 3.276192147523419029e-01 5.723368519740945626e-01 6.336029901605655379e-01
4.999009066289640231e-04 -4.031750342212891383e+02 4.840548100824805799e-01 3.440427258549599299e-01 7.634244394865058458e-01 8.916929828181320294e-01
5.012993837996750643e-04 -4.031697406182636882e+02 4.311517195100715294e-01 3.629323636111516094e-01 5.148112407054368234e-01 8.425017090173599899e-01
5.041408835694617717e-04 -4.031615883534259979e+02 4.187774461537221438e-01 2.564450995735734762e-01 9.355350738586358794e-01 9.831588123088008668e-01
5.039490125138429985e-04 -4.031594690160209780e+02 4.057333680078044624e-01 2.957860172730391590e-01 4.325745412808436607e-01 8.106483699463187254e-01
5.062221489411058333e-04 -4.031524685108575454e+02 4.690639255383481365e-01 2.673365675177902245e-01 6.348978205336097691e-01 3.757833343702883799e-01
5.065158870619730549e-04 -4.031493884237695511e+02 4.115445952965940957e-01 2.312211036025916544e-01 9.812824349769482257e-01 3.977903457017665234e-01
5.095392243970460174e-04 -4.031409372775691509e+02 4.051815775895983851e-01 2.510630122771242423e-01 7.753463313769747289e-01 4.207531548235833863e-01
5.089121137862020680e-04 -4.031396687761525186e+02 4.774471728448898555e-01 2.748317438162681814e-01 3.449001923277330017e-01 8.956215978658754739e-01
5.080447418673298592e-04 -4.031388745950854968e+02 4.889323756541580357e-01 2.435568447125172620e-01 8.583533768679376674e-01 9.203463711654225055e-01
5.150246197535674701e-04 -4.031227294084598043e+02 3.998401873018581631e-01 2.393830789051547003e-01 7.492771401463711456e-01 4.591333658448687460e-01
5.152854011121767684e-04 -4.031197231892463719e+02 4.440563053781632075e-01 2.607206535014371940e-01 3.337374209634174638e-01 5.326110579118957800e-01
5.145124932889479476e-04 -4.031187242759597211e+02 4.232461638562028949e-01 2.139137417573720723e-01 6.492537251079928406e-01 4.231524553559365964e-01
5.152526620999989650e-04 -4.031147867269522749e+02 4.469914963597729773e-01 3.747717686534551285e-01 6.987471777658940120e-01 8.312259615911083976e-01
5.186378175733469828e-04 -4.031057383204495750e+02 4.965996989990119070e-01 2.574883044734148640e-01 5.791752241618385311e-01 7.991913247993053249e-01
5.183280894514631382e-04 -4.031038356942474934e+02 4.269866093919265637e-01 3.614571735251207452e-01 5.387276831710062774e-01 8.047052869318511714e-01
5.187631568807399458e-04 -4.031004966794426991e+02 4.668426299241653088e-01 3.581651994013811957e-01 5.435734816224901955e-01 9.498724179888716757e-01
5.204837058811285838e-04 -4.030946855305058989e+02 4.253435966004680546e-01 3.216886228743329745e-01 3.649400769069722772e-01 7.306418103139382669e-01
5.201759444514465194e-04 -4.030927770042669067e+02 4.396287360804272959e-01 2.894725261152321094e-01 5.328279156309311260e-01 4.166451182658078012e-01
5.208318634593942908e-04 -4.030890168425471529e+02 4.418516687494802309e-01 2.709187533243713197e-01 2.822144854424541993e-01 6.705713715472599867e-01
5.201671507039798761e-04 -4.030877939097426292e+02 4.503969547419868769e-01 3.559214945242488715e-01 4.350614934241995857e-01 8.196141998955567276e-01
5.202855777750612981e-04 -4.030850662644717772e+02 4.893851983196071398e-01 3.238445083632082167e-01 8.720369896495603346e-01 7.354254514746300098e-01
5.259354512216578553e-04 -4.030717656244288492e+02 4.583979888052507334e-01 3.253724378610081680e-01 3.339826182797778209e-01 8.236845805299888301e-01
5.267362662948829339e-04 -4.030677441335131448e+02 4.652946292778163961e-01 3.702721943889314971e-01 6.062970581145582516e-01 8.035310134003391669e-01
5.312403458947403566e-04 -4.030567295656875331e+02 4.379447094422320164e-01 3.526057395985844889e-01 4.573751736620758068e-01 6.408314441037086251e-01
