weight logl H0 sigma epsilon tau
7.188114838581000435e-04 -4.016518449821153922e+02 7.211995309070053395e+01 4.761520746106085085e+02 2.799785619137848958e-01 3.406293422135367166e+01
7.182340067854574989e-04 -4.016501486826349492e+02 7.258714583984095725e+01 5.706910447892566935e+02 1.417705022362771849e-01 3.515455988671868681e+01
7.172105223487798163e-04 -4.016490747002752641e+02 7.276682484452265953e+01 4.570966605049736131e+02 2.564130069488336772e-01 3.924851561194533645e+01
7.162314533576076472e-04 -4.016479407397243904e+02 7.346510910270527006e+01 4.175028538167989041e+02 1.149234397504846905e-01 4.421434528882731030e+01
7.144858653120924339e-04 -4.016478808987815228e+02 7.198028998089600350e+01 5.201435981105175870e+02 7.401298411500405183e-02 2.928522727273495008e+01
7.134014215135135555e-04 -4.016468998478149501e+02 7.283346379831851891e+01 4.798229031584789368e+02 6.719506687758863839e-02 4.910222060143652101e+01
7.160651835482598117e-04 -4.016406729120353702e+02 7.127415132292971123e+01 4.017804055824008174e+02 1.286846500878592037e-01 4.657059925852472304e+01
7.146243998892784499e-04 -4.016401870234997773e+02 7.339794490418191231e+01 4.771493745296181714e+02 7.248394057178261796e-02 4.471622158839146977e+01
7.140895097827684073e-04 -4.016384357950038293e+02 7.173933674915934944e+01 4.220056811424625494e+02 7.166548017330603981e-02 3.630965725255028786e+01
7.196712273176043709e-04 -4.016281496343295316e+02 7.408183628635023865e+01 4.775241526241913448e+02 1.736799939138790050e-01 3.918377455700509415e+01
7.187086488669742340e-04 -4.016269880548820765e+02 7.031869332245410931e+01 4.477648852759865008e+02 1.285191711768010336e-01 3.130179827913304180e+01
7.177953051728325554e-04 -4.016257596752137147e+02 7.384045779794973896e+01 4.307663889073580776e+02 2.313955292001965702e-01 3.420053335341574297e+01
7.207896703605990623e-04 -4.016190967379342851e+02 7.324557680735617282e+01 3.985943163723542284e+02 1.022877250843511332e-01 3.515278762036195559e+01
7.197370844138099508e-04 -4.016180581285410653e+02 7.385111155094671176e+01 3.972969893859013837e+02 2.533445596189890514e-01 2.514544551136471640e+01
7.191676563477876916e-04 -4.016163496028890449e+02 7.409663984984382523e+01 4.957457057682267987e+02 1.540909729320249499e-01 2.358905784068521427e+01
7.185075120774844304e-04 -4.016147679526403635e+02 7.291042191575488118e+01 4.796687374311539998e+02 6.391760773884606894e-02 2.988862140947050605e+01
7.210644541794255071e-04 -4.016087155845048642e+02 7.101890525676236621e+01 4.029058609045947605e+02 2.454321583946677265e-01 2.130678554559877114e+01
7.206274929106379215e-04 -4.016068217629371588e+02 7.150925691713354126e+01 5.436614954478084201e+02 9.545891033512986235e-02 4.145559401030024560e+01
7.193123945650690401e-04 -4.016061483651761250e+02 7.340194292350044236e+01 4.850451528026858909e+02 2.723779137998834643e-01 2.875056231554364672e+01
7.182390698711871432e-04 -4.016051416333058341e+02 7.084376466267985961e+01 5.341796242233901921e+02 1.474407626801370053e-01 3.475681019975858277e+01
7.173501611923274518e-04 -4.016038800220778171e+02 7.154606932645846484e+01 5.037547267631220507e+02 1.686419328226382019e-01 4.965439137747576837e+01
7.173568119595560627e-04 -4.016013707508226389e+02 7.277286232221965179e+01 5.053204027234492060e+02 6.311826584438895438e-02 3.234738528814485647e+01
7.179601162055012937e-04 -4.015980300942824215e+02 7.364810909659900062e+01 4.598349546180289735e+02 7.826847069214047659e-02 3.015809916951945979e+01
7.162953394646052281e-04 -4.015978515461297320e+02 7.428810374191974120e+01 4.429302349304325617e+02 1.806275198482528710e-01 2.460965940214389747e+01
7.146443309002903062e-04 -4.015976591336977322e+02 7.378530648134135106e+01 5.196855812348734389e+02 8.724539732047738305e-02 3.208162332119820803e+01
7.129007037090362821e-04 -4.015976019680967397e+02 7.432892231946262029e+01 4.760597674978736222e+02 1.211556459244170214e-01 2.870854878432991697e+01
7.128329723800157485e-04 -4.015951969806930038e+02 7.298065982496993342e+01 4.721963744668918253e+02 7.686468701706382356e-02 2.584221872710579149e+01
7.119136654340363227e-04 -4.015939874656805273e+02 7.389674713507088200e+01 5.198306023437615977e+02 9.283973743887671826e-02 3.230550317126071747e+01
7.102284300214005723e-04 -4.015938574626123341e+02 7.137828304856662953e+01 4.906108353705417926e+02 7.858564277158920641e-02 2.906550560753410295e+01
7.127271475280828709e-04 -4.015878454484434883e+02 7.390353316015924179e+01 4.442323371987944256e+02 1.947444092671246352e-01 2.134073777056824284e+01
7.113300101279389958e-04 -4.015873076419424024e+02 7.265186672659925193e+01 3.714032110352368932e+02 1.278456475188008701e-01 2.820439768966079797e+01
7.099549649501235484e-04 -4.015867425749515291e+02 7.043515927803909449e+01 4.473637506426785535e+02 2.435515178919559487e-01 2.673086334964389721e+01
7.086306861112238488e-04 -4.015861096165680806e+02 7.288855098382251185e+01 5.315335044640543174e+02 1.514690173644761828e-01 4.699099340851788043e+01
7.071907732853087349e-04 -4.015856436489141856e+02 7.185399083638615991e+01 4.892657380220134087e+02 2.881085997848290003e-01 2.489079098674960733e+01
7.085640414615097500e-04 -4.015812036680748633e+02 7.214059259017692227e+01 3.876533429504137871e+02 1.878317826364497289e-01 2.041029798796502703e+01
7.075619292815596862e-04 -4.015801189550873573e+02 7.248316488413030356e+01 4.191505915141023024e+02 2.769579536227289029e-01 3.683523625265911505e+01
7.106832300226035432e-04 -4.015732173101953890e+02 7.059083808920655656e+01 5.049893443744850288e+02 1.919218325336469744e-01 3.134588525543172821e+01
7.103155313375660593e-04 -4.015712348316785096e+02 7.417573274943882211e+01 4.692728666109042024e+02 1.915433806903098501e-01 2.314711480225147966e+01
7.094719934489958487e-04 -4.015699230911512814e+02 7.322056571849945783e+01 5.066129668227053457e+02 8.462416558038518555e-02 4.909661655871704511e+01
7.078600167798752753e-04 -4.015696977555948024e+02 7.296341110135489316e+01 3.627797666808307895e+02 2.666253801967731207e-01 2.898456282775272896e+01
7.061480183327047957e-04 -4.015696192401142639e+02 7.228210056256574489e+01 5.061885152586651202e+02 2.261106756007512653e-01 3.945185457068391344e+01
7.051026401005738766e-04 -4.015686007323170656e+02 7.073603613989078553e+01 5.062085741748230703e+02 1.088625236677715352e-01 3.095822654869850155e+01
7.056253789007945094e-04 -4.015653596414517779e+02 7.071304041068354707e+01 4.274065401219098135e+02 1.492339044525955172e-01 2.453002108100637457e+01
7.039465394712707139e-04 -4.015652416983039075e+02 7.403595055004797132e+01 4.113604319744972031e+02 1.869860144723466400e-01 3.090370013519270032e+01
7.035871189716291904e-04 -4.015632524079488235e+02 7.245163439284608842e+01 5.000828404117627883e+02 1.196550252649949131e-01 2.217525071210832976e+01
7.070032068883008638e-04 -4.015559089115312759e+02 7.176265051197573541e+01 3.941577401518813417e+02 1.425211826876136012e-01 4.739184019891553135e+01
7.052538592078817954e-04 -4.015558862913470648e+02 7.427383843382764894e+01 4.609239344446605742e+02 1.959180678537863485e-01 3.159994141699193904e+01
7.045811797458351004e-04 -4.015543405583279650e+02 7.103060453172268751e+01 4.320003139736372759e+02 1.528977653456069785e-01 2.267966128943042037e+01
7.039617902092227273e-04 -4.015527200339133742e+02 7.207602865493234390e+01 5.572540145190922658e+02 1.068327440582832744e-01 3.016213217401668700e+01
7.027417581669052329e-04 -4.015519546315827029e+02 7.110531983087621200e+01 4.106312879970545282e+02 9.977830371511357821e-02 3.855479373233961837e+01
7.010706227174648680e-04 -4.015518354856934025e+02 7.326823888693671449e+01 4.228188712756975178e+02 8.855165378841946267e-02 4.105721887007995008e+01
7.003761106010732802e-04 -4.015503266217197620e+02 7.270436913740624618e+01 4.564862548090787868e+02 1.659994101220388374e-01 1.988889735028124051e+01
7.019894639372682450e-04 -4.015455257180506123e+02 7.046319939485996997e+01 4.013294586089009499e+02 2.074812421807637752e-01 3.395733721884587908e+01
7.014426689473674805e-04 -4.015438049435005041e+02 7.423529791008490974e+01 4.540947298009450037e+02 1.365709175619750360e-01 3.555663016730829185e+01
7.010783703024467449e-04 -4.015418244346780625e+02 7.080274478079901712e+01 3.879225848511108552e+02 1.506771309818093207e-01 2.730962226529711856e+01
6.994065442635371979e-04 -4.015417119317737615e+02 7.249679765101626572e+01 5.179051968384347902e+02 7.001747543943322161e-02 4.449890282663236718e+01
6.989031201184233051e-04 -4.015399319785269086e+02 7.115685439842242488e+01 5.249863679161062464e+02 9.071150227674688871e-02 3.521005454675562873e+01
6.972119854173344181e-04 -4.015398546090414129e+02 7.156239713879459430e+01 3.595804612332389070e+02 1.669772625756900941e-01 3.391436712050887792e+01
6.961442433385451635e-04 -4.015388872282894681e+02 7.371991408409067503e+01 4.466931760762201975e+02 1.318078905850207927e-01 4.578718027387316170e+01
6.945992968558270921e-04 -4.015386089853188309e+02 7.256006851914710865e+01 4.531727509789811847e+02 6.103979781705697050e-02 3.708734319473172292e+01
6.944021881011116148e-04 -4.015363927989189960e+02 7.243770472053685694e+01 4.423542110462778396e+02 7.472553377961073384e-02 2.697199181570114490e+01
6.930973671578510463e-04 -4.015357736230575938e+02 7.346397363091149657e+01 4.528612775371076395e+02 2.609831072733308499e-01 3.313411908855803745e+01
6.918269302059104403e-04 -4.015351082898487221e+02 7.342656767866790801e+01 4.079669431368195092e+02 1.396046560482533117e-01 4.198539605837011379e+01
6.901599618048072154e-04 -4.015350207139016447e+02 7.059076983117424220e+01 4.581165727356822117e+02 1.028613333965584103e-01 3.420805933575421420e+01
6.889033927799169225e-04 -4.015343430658167563e+02 7.086469222164545556e+01 4.473143027767027888e+02 1.726813572505858652e-01 4.628700405920079675e+01
6.885906172265691093e-04 -4.015322971883849164e+02 7.352186239687914338e+01 4.368421242020529007e+02 9.321364505436852133e-02 2.667961383447767076e+01
6.891945910965257454e-04 -4.015289204567942534e+02 7.333050796017326434e+01 5.027330575814589224e+02 2.578892676671962758e-01 2.654824733506925227e+01
6.892104278719035941e-04 -4.015263974783878211e+02 7.240137552908929308e+01 3.681858618130344212e+02 2.095926345175226913e-01 3.719665455910312346e+01
6.902916432778741056e-04 -4.015223299336193463e+02 7.383252481632109721e+01 4.537640967922924347e+02 2.698279512202109709e-01 2.513259442634364760e+01
6.901330978089173247e-04 -4.015200596389628345e+02 7.101208381383705159e+01 5.143323937248239872e+02 1.625593043510604740e-01 4.211353629020459266e+01
6.910887835400929095e-04 -4.015161758122271181e+02 7.402251670173059495e+01 4.531601455120807032e+02 1.882763788769272750e-01 2.230138731225357418e+01
6.906039283381895525e-04 -4.015143776400902880e+02 7.342937147453659463e+01 5.501027010268467166e+02 1.355335757542190933e-01 2.792563631670696012e+01
6.888853856559956114e-04 -4.015143692049814490e+02 7.161473993406855243e+01 5.184871012416235772e+02 7.578653001448709681e-02 3.320171036543603549e+01
6.880305360012944123e-04 -4.015131108926561865e+02 7.162580029416777450e+01 3.528940363958411126e+02 1.744968882059815818e-01 2.915951438979571719e+01
6.881732402244384716e-04 -4.015104035044392390e+02 7.051640514293129058e+01 4.128608200351460482e+02 1.374526058340195256e-01 3.097369077280579930e+01
6.871499742604951586e-04 -4.015093915417849075e+02 7.038223782832919539e+01 4.539397106889100542e+02 1.372498164965604561e-01 2.953786818442820561e+01
6.869667836264457513e-04 -4.015071581721626899e+02 7.265927530004138646e+01 4.617740011227226660e+02 1.588845894980862317e-01 2.018209081537685989e+01
6.865402722898355592e-04 -4.015052792266355937e+02 7.283368639959880397e+01 5.317392167893824535e+02 1.409994027792772775e-01 4.733061857748777612e+01
6.868644903740585544e-04 -4.015023070889249084e+02 7.179524230693280629e+01 3.832255987192412476e+02 1.894035850221754691e-01 4.282529674071985681e+01
6.852167094564731633e-04 -4.015022089609277600e+02 7.350695764733748661e+01 4.901988733649687333e+02 8.132919316169122392e-02 4.387954052070399769e+01
6.835569816875758332e-04 -4.015021340931363625e+02 7.076338283086266756e+01 4.224934448609988635e+02 1.073459068446011300e-01 3.320037279711412737e+01
6.819896359411121945e-04 -4.015019296521667229e+02 7.341851779797201516e+01 5.305191849420787094e+02 9.415747855283207457e-02 4.163814571431782952e+01
6.832429110880751302e-04 -4.014975936638558096e+02 7.184683720502042092e+01 3.976347675195088414e+02 9.364849064480632035e-02 2.957812125665751424e+01
6.825360829677710800e-04 -4.014961287188485812e+02 7.161532199481753480e+01 5.356707949321078104e+02 1.937038167587518400e-01 2.633416136731202428e+01
6.814873637888140033e-04 -4.014951664041253139e+02 7.285692478285217533e+01 4.991334584147743385e+02 8.978419552188193764e-02 2.482890479615230817e+01
6.808931496436776724e-04 -4.014935387216268623e+02 7.349649357853118659e+01 5.471635022864028315e+02 1.310492021241468630e-01 3.679233776326367433e+01
6.810643914324258572e-04 -4.014907872574152634e+02 7.110128967247970877e+01 4.028823608640103089e+02 1.162870008620869311e-01 4.018042271018714473e+01
6.797693248850530945e-04 -4.014901906008183801e+02 7.317991453689212733e+01 5.237394005495095826e+02 7.526627015116145458e-02 3.707571160279122324e+01
6.785741226887532932e-04 -4.014894503950837930e+02 7.062620917855439018e+01 4.828083454545948143e+02 2.187207744478522897e-01 3.208980196722163214e+01
6.779384827340082572e-04 -4.014878875629342474e+02 7.169648566053660943e+01 4.311929952660011054e+02 8.814251910862438977e-02 4.860508846962174090e+01
6.768543614607233942e-04 -4.014869879869538067e+02 7.069115591839336332e+01 5.120933366103749904e+02 1.391120400777199617e-01 3.013489111858259051e+01
6.757900393633399592e-04 -4.014860616781861609e+02 7.226687419244714761e+01 5.605884542559595047e+02 1.242397711088976953e-01 2.966185997952459630e+01
6.741539354670711371e-04 -4.014859856375916252e+02 7.315263426853434225e+01 3.708202667439372817e+02 2.168313661248759405e-01 3.134017739096425359e+01
6.724868305248365378e-04 -4.014859615849058514e+02 7.207632698882018474e+01 4.410977948975522054e+02 8.776205811193418804e-02 2.497403063342290963e+01
6.710966911103330651e-04 -4.014855308867217332e+02 7.279046210163465958e+01 5.274690921769383749e+02 8.515187278433034024e-02 4.646783899155101238e+01
6.696515604349667205e-04 -4.014851865952722960e+02 7.125271278349180193e+01 5.260825500887385715e+02 1.085943033128448920e-01 4.420505244690380664e+01
6.722837704803147222e-04 -4.014787635844378428e+02 7.053874250073945973e+01 3.997890315653778543e+02 1.941830303243461675e-01 3.477201528146846243e+01
6.712162677534043876e-04 -4.014778527216483894e+02 7.236910303894545393e+01 3.668854139684702318e+02 2.632723399765180550e-01 3.286250452113142728e+01
6.743656521815662511e-04 -4.014706716388656673e+02 7.027829447763073745e+01 4.569506612567631123e+02 1.757959757356430119e-01 3.304104039897750056e+01
6.752904647165283280e-04 -4.014668011969166059e+02 7.070164897337298271e+01 4.942072954950381245e+02 1.729980674772957916e-01 3.929103498598846045e+01
6.743942370132250536e-04 -4.014656292520303396e+02 7.118489289100166673e+01 4.703994179010824155e+02 1.851827655049231025e-01 4.650960592182762099e+01
6.729586337245571821e-04 -4.014652602510627730e+02 7.327043202965330693e+01 5.060758737205680404e+02 2.257534426203215427e-01 2.260296840508036453e+01
6.721504739625560991e-04 -4.014639618782833850e+02 7.153739427465387735e+01 4.566729483564324141e+02 6.951758231497721929e-02 3.879104664048208662e+01
6.709016705221896443e-04 -4.014633215287897201e+02 7.254950954780258598e+01 5.347263333779666254e+02 9.709314980857898514e-02 4.742200004603919439e+01
6.719273116331613395e-04 -4.014592939458673300e+02 7.240370666966161650e+01 5.474257256067362505e+02 8.738918434709670724e-02 3.810392421070635294e+01
6.713073705636392373e-04 -4.014577170029053264e+02 7.134457508702101336e+01 5.245526778679511608e+02 1.304036743812083121e-01 4.572344833638769757e+01
6.717177648998316850e-04 -4.014546058537345061e+02 7.397447426322042929e+01 4.957197746425482592e+02 1.047604900658210547e-01 2.808682400518184252e+01
6.706436301358677026e-04 -4.014537062200698188e+02 7.281626415257734664e+01 3.893484352146376182e+02 1.585509175224643075e-01 4.219557240808964593e+01
6.711476432760447126e-04 -4.014504549658712449e+02 7.363821690262818720e+01 4.996470165877088903e+02 8.231514701249559307e-02 3.104194138205659925e+01
6.722282480821240459e-04 -4.014463461755898379e+02 7.232907070087853185e+01 4.628170248882431679e+02 2.499173038494605092e-01 2.021616045754417001e+01
6.720404099562966079e-04 -4.014441256407487231e+02 7.146220094199783546e+01 5.156512726204687169e+02 9.488353190359796741e-02 2.839735411582223890e+01
6.719417879476576516e-04 -4.014417724016343527e+02 7.206735336543508197e+01 5.317243455989165568e+02 1.226683248630309198e-01 2.503253659462471603e+01
6.714680578817245216e-04 -4.014399776668027471e+02 7.301875414666895381e+01 4.839169320649775727e+02 8.101997189196848137e-02 2.627383794396370575e+01
6.707597488880958974e-04 -4.014385330898178381e+02 7.231599934696683363e+01 4.033385236200295481e+02 1.777918280977892063e-01 2.043018660003911791e+01
6.696929444323878157e-04 -4.014376247978821652e+02 7.145536927677787276e+01 4.789742057454644169e+02 2.706266446056392327e-01 2.410071942811317669e+01
6.685395378161749537e-04 -4.014368485744562918e+02 7.304715633777766470e+01 4.118399597040615845e+02 8.832000799046037243e-02 3.588556300096871610e+01
6.681074893247576120e-04 -4.014349950405729146e+02 7.115889603200297131e+01 3.999113525361360644e+02 1.340000161512854837e-01 2.523760731411991998e+01
6.693664084007785965e-04 -4.014306125074633655e+02 7.102306072848809038e+01 4.796587466088051883e+02 1.554570862756723126e-01 4.738646753344604434e+01
6.694520202720845347e-04 -4.014279846157797920e+02 7.185015249539922877e+01 5.535562558077423319e+02 1.273875541798792366e-01 3.855736275007022584e+01
6.684105988678259135e-04 -4.014270414596585397e+02 7.174681400701092571e+01 5.025963269709148449e+02 8.248688488289093734e-02 4.890927082481296395e+01
6.667827373926603742e-04 -4.014269798515191496e+02 7.105689815850891478e+01 3.715487844238908792e+02 1.691767354876596574e-01 2.714646720965678384e+01
6.655545474959144404e-04 -4.014263235141690984e+02 7.125847573264675816e+01 3.712171327276490160e+02 2.373743257228197456e-01 3.424711979737652712e+01
6.645842345244886611e-04 -4.014252824794389767e+02 7.163622460104306811e+01 5.163205425941534941e+02 8.783082156607208146e-02 4.653403294516854771e+01
6.629803716620405246e-04 -4.014251987289160866e+02 7.143825955582506992e+01 4.886877408571914430e+02 8.118567965991761726e-02 4.650383464123731869e+01
6.614871909586333368e-04 -4.014249534935900670e+02 7.094983561652969684e+01 4.196130118782929799e+02 1.091199893638122725e-01 3.963776198417486540e+01
6.603910407397639657e-04 -4.014241119677881215e+02 7.313468839330717230e+01 4.518203115188809420e+02 1.649863887246831584e-01 4.985241620158624443e+01
6.627417730984147158e-04 -4.014180586815157312e+02 7.242789666980131358e+01 3.840332049446710130e+02 1.526317372351977675e-01 4.229565628119439680e+01
6.619264233644286564e-04 -4.014167897065212856e+02 7.240120021154351093e+01 4.875142970013994272e+02 2.802719310250937346e-01 2.379773565372867239e+01
6.615780882282867783e-04 -4.014148160895311435e+02 7.272221244603696277e+01 5.264793602644308521e+02 7.759987209957903975e-02 4.173378218818661622e+01
6.628789411284641058e-04 -4.014103517323800361e+02 7.178123013906100880e+01 3.798676479966908914e+02 1.312114141836114301e-01 3.893302927488478105e+01
6.612816697160462916e-04 -4.014102642375913206e+02 7.206122792375765584e+01 5.563988431866109750e+02 1.473317041294215923e-01 3.582551638816310913e+01
6.598911404370919834e-04 -4.014098692306425278e+02 7.199548961714620532e+01 5.326246240985360600e+02 1.501387131547864684e-01 2.449877790061167460e+01
6.583308820825129826e-04 -4.014097364480862211e+02 7.136953371975735649e+01 4.818658114429982788e+02 1.860453401654308114e-01 4.604097061478248065e+01
6.594172894863446505e-04 -4.014055875630057244e+02 7.049227011871339243e+01 4.447393533871468776e+02 2.350474435379822091e-01 2.807671349483871737e+01
6.582039392631502213e-04 -4.014049292919331151e+02 7.354071601233118827e+01 4.412339490910414952e+02 2.026574601974769629e-01 3.997006369478015841e+01
6.576762102058988533e-04 -4.014032313848679792e+02 7.273361353429460507e+01 3.745263131641673908e+02 2.445668740702519883e-01 3.350051326254682493e+01
6.562404326744896528e-04 -4.014029168783095542e+02 7.060321495514220658e+01 4.836882157495506931e+02 1.134490535864445676e-01 3.535875007896502353e+01
6.554765083297101362e-04 -4.014015816485542132e+02 7.204080764474646514e+01 5.545011959587016008e+02 1.271791250870190626e-01 2.954274420786999045e+01
6.540986080703772377e-04 -4.014011859963698612e+02 7.247030598550118441e+01 4.243578320466792775e+02 7.476084316554781894e-02 3.142650374392746926e+01
6.525340116133600916e-04 -4.014010808504110628e+02 7.318553957194662019e+01 5.324310460991143827e+02 9.101702315071218130e-02 4.061295646788148161e+01
6.546841874191164628e-04 -4.013952911505790553e+02 7.133425619473213430e+01 4.519751568115229929e+02 2.138878778022400562e-01 4.336116929253807939e+01
6.530873514539086225e-04 -4.013952332235426184e+02 7.144672208846841954e+01 5.167389359197934482e+02 1.717721001153388327e-01 4.263924044252728862e+01
6.518217142004663648e-04 -4.013946730332713173e+02 7.110151150478912996e+01 4.713719862230548188e+02 1.148145220893190543e-01 4.944804852378874926e+01
6.515304546399680249e-04 -4.013926199724368189e+02 7.381886721921244998e+01 4.645476798404371834e+02 1.225073668813252692e-01 2.429145831269396538e+01
6.513208371882146320e-04 -4.013904417550606354e+02 7.217660067173780192e+01 3.993338830627122320e+02 1.878060316092409754e-01 4.546527565646730551e+01
6.499205548630914656e-04 -4.013900939811951503e+02 7.111982741588775525e+01 4.546255724524019115e+02 1.820668776833663793e-01 2.229291367405221536e+01
6.490853225628137905e-04 -4.013888799375251324e+02 7.073639419903491898e+01 4.466308017076532337e+02 1.037027381432879258e-01 3.331607731142952389e+01
6.510192677379847458e-04 -4.013834048744170673e+02 7.192133035683241360e+01 5.419161497838105106e+02 1.020378542273297356e-01 2.984298597595784841e+01
6.498731440929043056e-04 -4.013826669324184877e+02 7.254346268097383188e+01 4.110521633688636598e+02 1.828331070190052365e-01 2.026007294752357879e+01
6.493531200115142642e-04 -4.013809674459603229e+02 7.293794536550983310e+01 4.053752963758647070e+02 1.802749352941109551e-01 4.369121397676821772e+01
6.486152785161389267e-04 -4.013796043635858837e+02 7.163255525816660452e+01 4.786540731917663720e+02 8.056037760703661788e-02 4.841548767812932397e+01
6.476852022756315235e-04 -4.013785393339710481e+02 7.303021375437599261e+01 5.354243768574256137e+02 9.081936409770963170e-02 4.051083957469839447e+01
6.501550419051986291e-04 -4.013722332528725474e+02 7.195453197836584991e+01 4.331593493790061871e+02 8.489458921833362148e-02 4.749561752018468042e+01
6.507613062693635205e-04 -4.013688011953902901e+02 7.341427969345559745e+01 4.373925645972864800e+02 1.626738989248656120e-01 4.531098950813527182e+01
6.507965807304444536e-04 -4.013662469919446494e+02 7.191028818217989738e+01 3.939819182977710170e+02 1.960530505477195984e-01 2.078080494027301484e+01
6.496734778994023686e-04 -4.013654742183468329e+02 7.325493468964197064e+01 5.032310057109844479e+02 1.108545960062792823e-01 4.919629386626602496e+01
6.482824095618958159e-04 -4.013651176946907526e+02 7.196975921859694836e+01 3.750163567442884300e+02 2.723573895143947543e-01 3.307494680044826652e+01
6.501745517034315282e-04 -4.013597032454061946e+02 7.386381222031739924e+01 4.362904512376087496e+02 1.371904249848860669e-01 3.863985226865895584e+01
6.493579079021126856e-04 -4.013584600726640019e+02 7.310593516105517153e+01 4.699944410511790807e+02 7.992449899942308256e-02 4.654734353994632556e+01
6.479559349611503562e-04 -4.013581214208904839e+02 7.138302876315719914e+01 5.082359875260915487e+02 1.874493866391243324e-01 4.077965269546652394e+01
6.464138394625216100e-04 -4.013580041962900964e+02 7.252916322880544442e+01 5.556487132065834658e+02 1.178418409754833779e-01 3.734396238173884086e+01
6.450776845895264287e-04 -4.013575733625600037e+02 7.073388161400194463e+01 4.387617425753835505e+02 1.368726935168814995e-01 4.250911419201563746e+01
6.444060546896986617e-04 -4.013561150662125669e+02 7.354546547945807333e+01 4.119479544008144671e+02 2.429229244617023276e-01 3.182973197199922666e+01
6.431309005008995459e-04 -4.013555958320470154e+02 7.252093444400827593e+01 4.563515433819926557e+02 1.049243520024216586e-01 2.298742882197675996e+01
6.420922709390080229e-04 -4.013547120957607035e+02 7.278550917584789204e+01 4.613306397503135940e+02 2.880143542896095865e-01 2.979781769420451454e+01
6.418261440076101620e-04 -4.013526266500378483e+02 7.353095899223457366e+01 3.949662086914636348e+02 1.674028346613831431e-01 3.350615511935463076e+01
6.405010630653179679e-04 -4.013521933322491009e+02 7.398493227416517470e+01 4.327372891825630177e+02 1.871173444141677189e-01 2.371943463678226749e+01
6.404254078242558332e-04 -4.013498114580633001e+02 7.262895081150320209e+01 4.435179260225466464e+02 9.496594855648851641e-02 2.424286212980912225e+01
6.390603831351146687e-04 -4.013494451671152774e+02 7.224897740196979612e+01 5.457763402194063929e+02 9.657934524621583638e-02 3.932367796934929061e+01
6.394480358088502773e-04 -4.013463387531411968e+02 7.364606837576312159e+01 4.541412223587144581e+02 2.316073239824058272e-01 3.398981324200425291e+01
6.387138943693620530e-04 -4.013449874988562556e+02 7.405868982116714960e+01 4.479539950372343924e+02 1.350544001639972236e-01 3.555637238965076108e+01
6.377128449060466249e-04 -4.013440560176560439e+02 7.092784461088153591e+01 4.995754182913524915e+02 1.444193179052251086e-01 4.286742073742851744e+01
6.364506826810507889e-04 -4.013435371803726071e+02 7.311928296674548733e+01 5.522783982609023496e+02 1.320158625349656389e-01 3.437124954844129832e+01
6.359246755035732760e-04 -4.013418639917440487e+02 7.350676236970689104e+01 3.994540153538302434e+02 1.637430212863496826e-01 3.552129833701588524e+01
6.359563107516097956e-04 -4.013393142461335970e+02 7.136163073625840525e+01 4.140799587581885817e+02 1.579733638644775506e-01 4.697209275583820443e+01
6.364142414682027148e-04 -4.013360944389428937e+02 7.363494949028641656e+01 4.633707431149953777e+02 1.624690382543064748e-01 4.357101706428368004e+01
6.353599409117571990e-04 -4.013352524389441101e+02 7.119376569282377432e+01 4.160294373145168834e+02 1.089359721298503308e-01 4.157583364103827250e+01
6.340279395290010457e-04 -4.013348510912034612e+02 7.268483913148111242e+01 4.794170850665075250e+02 6.475795466400652289e-02 3.793571513424843289e+01
6.326533120781571012e-04 -4.013345215314601546e+02 7.194284498102649650e+01 4.245203135003185366e+02 1.841231556530616709e-01 2.046244789789099627e+01
6.319125314849429603e-04 -4.013331931283077552e+02 7.245497045886331478e+01 4.797129849185801049e+02 6.563463788719828274e-02 4.126275804222255772e+01
6.312640572391751840e-04 -4.013317198640920083e+02 7.269635739823920062e+01 3.721109843319568995e+02 1.903933926874563642e-01 2.267913612445475025e+01
6.321022971617578203e-04 -4.013278928696811363e+02 7.397342736012154774e+01 4.463110231952119875e+02 1.434474495046792197e-01 2.482970448052119039e+01
6.310317601612809232e-04 -4.013270879189921629e+02 7.107599890677127519e+01 3.848451454188943899e+02 2.455560080372254372e-01 2.284801551022704658e+01
6.312228420557139700e-04 -4.013242851561493012e+02 7.329206888080656768e+01 3.743739395185011745e+02 2.326991493145356693e-01 2.541064874826206577e+01
6.313040383542818396e-04 -4.013216565310880242e+02 7.069766948304815912e+01 4.076134991687911224e+02 1.394795021590928552e-01 3.064242968824744651e+01
6.310424365101215127e-04 -4.013195710002581222e+02 7.342721009962477297e+01 4.806139279037490155e+02 1.230144294545028050e-01 4.854078473197008492e+01
6.312458282467095028e-04 -4.013167487414777383e+02 7.080157092446754064e+01 5.035181180927982041e+02 1.406529505812303682e-01 2.907010681710677602e+01
6.297301833607670029e-04 -4.013166526660597810e+02 7.345406954192173998e+01 4.271025677595227990e+02 9.393289267273108312e-02 3.411473471402675273e+01
6.324851029654295987e-04 -4.013097874456269096e+02 7.106836904079098360e+01 4.584319755830224494e+02 1.829010658943036050e-01 4.439800293916271556e+01
6.326702168494438908e-04 -4.013069948113828218e+02 7.302226457714024832e+01 4.103589786745681067e+02 9.764223324853686659e-02 3.803751666921468910e+01
6.332799085900881961e-04 -4.013035315952567998e+02 7.097347860893043503e+01 4.984895408219248907e+02 1.197429326205093486e-01 2.829028636975940003e+01
