m0 c1 c2 c3 m_100 m_200 m_300 m_400
1.143513989824661969e+01 -4.323002918918597004e-01 3.704480873303593214e+00 1.243170610187895875e+00 1.472642753198482168e+01 1.563143848064770047e+01 1.566107965109351063e+01 1.486668625396572097e+01
1.052833562424762448e+01 7.508229811919093777e-01 3.205437004074319418e+00 2.224754769970576973e+00 1.474199493240265468e+01 1.553855176476076139e+01 1.556421957867589967e+01 1.479889905578685116e+01
1.129878585595966456e+01 7.627434358090763311e-01 2.275398364494556347e+00 2.210337410487861476e+00 1.469752807834975528e+01 1.537744890753769766e+01 1.550506032159136005e+01 1.499244823649554448e+01
1.282339654995099387e+01 1.402575493487923097e-01 1.304125833456296846e+00 1.627332119020740819e+00 1.462637779907272062e+01 1.519961971106469889e+01 1.545593407253068108e+01 1.526070276625346267e+01
1.134706753828144876e+01 6.746611881700559366e-02 3.274269751283934937e+00 1.385142070903558675e+00 1.474582888386206037e+01 1.550238869318057056e+01 1.548088708116499035e+01 1.472728514780734699e+01
1.093265655157334315e+01 3.542789142510009981e-01 3.656875173911258159e+00 1.473343682407939781e+00 1.495081227192664741e+01 1.569804086474186455e+01 1.557507632550074561e+01 1.467195358290534912e+01
1.575453126634227274e+01 -4.142991651423316490e+00 3.922128791307004647e+00 -2.549281085591966978e+00 1.473199008196624860e+01 1.561759145949052652e+01 1.562103265247653816e+01 1.502344859542736089e+01
1.058236512693514797e+01 1.217595439915601929e+00 2.612262802145714602e+00 2.562256929424979290e+00 1.479404619703619161e+01 1.548722428027336662e+01 1.554415812622203319e+01 1.489382316081692537e+01
1.022196744859954265e+01 1.039592901988722673e+00 3.132698473461445587e+00 2.599189006851203132e+00 1.474783478831967898e+01 1.556169871378006420e+01 1.561784679661774256e+01 1.486192772708149157e+01
1.127291367533498878e+01 5.747740596488526421e-01 2.577593499543741729e+00 2.194906966970336271e+00 1.476745024457956745e+01 1.553040363514763200e+01 1.567123237125577440e+01 1.510899733821422153e+01
1.061856202873533839e+01 9.153432673987520474e-01 3.123315064409524666e+00 1.926003296047520408e+00 1.480794721935575353e+01 1.546524089874415431e+01 1.537173829224306765e+01 1.456282991164171037e+01
1.147802315273388452e+01 -2.662145745007897801e-01 3.489226851672027507e+00 1.244704334450650762e+00 1.472641783764066048e+01 1.556073404403035809e+01 1.556927554307733352e+01 1.480302232657442651e+01
1.279900386012838176e+01 -3.546812980003650750e-01 1.976263899154782067e+00 1.285681782651153071e+00 1.464744524590760477e+01 1.533994809743118815e+01 1.556251266219963547e+01 1.523534939537653798e+01
1.064809798004076491e+01 -9.404514529221152941e-02 4.146955522046605225e+00 1.461282031922090496e+00 1.469918765114941195e+01 1.562432459291843756e+01 1.556681826191455542e+01 1.461190805417358085e+01
1.022141879317842239e+01 1.657849321330953529e+00 2.423702836676964623e+00 2.979628511056535700e+00 1.479071967828367207e+01 1.545789411893608367e+01 1.552806684386994363e+01 1.489546289217796904e+01
1.122963158950902951e+01 2.498711203050856255e-01 2.708255553904258761e+00 2.158912556906342317e+00 1.454106550536221398e+01 1.539888829625735767e+01 1.560601364738654340e+01 1.506500055303446395e+01
1.066488340765336673e+01 1.900091898362054721e+00 1.573966359296775863e+00 3.413728709033412301e+00 1.483900450771545287e+01 1.546184488554830239e+01 1.568337837950207181e+01 1.529042044619696661e+01
1.007491265439849570e+01 1.261179562427301448e+00 3.037822682726975643e+00 2.774523457684486161e+00 1.476952470623225544e+01 1.556051295231814180e+01 1.561373517678508627e+01 1.486265080122070259e+01
1.031558365623874529e+01 6.885269376979046285e-01 3.516132924409120619e+00 2.240889342981430943e+00 1.475369321524592081e+01 1.560849736994123305e+01 1.561966994448776447e+01 1.478229740962873429e+01
1.006674390771932437e+01 1.834066152245075187e+00 2.291956807389485817e+00 3.392177152088235559e+00 1.480922507173181657e+01 1.552857751430482658e+01 1.567840862245912348e+01 1.509727699641513787e+01
1.081988258333573150e+01 6.261302758658242595e-01 3.177018186233091512e+00 1.963139204749404954e+00 1.481348730779719602e+01 1.556737209582016490e+01 1.555933029862270445e+01 1.479471824272744662e+01
1.053869858579063390e+01 1.486245899342826249e+00 2.274554756024508961e+00 2.868416938673998828e+00 1.478883215194342249e+01 1.545448986578357520e+01 1.555986857476519347e+01 1.498784423093550089e+01
1.051994337149275971e+01 8.892625434198571099e-01 3.284119959824771229e+00 2.118067447227744537e+00 1.489057632668077780e+01 1.562810117451860847e+01 1.557605830424873083e+01 1.475027886271388766e+01
1.013956236186936977e+01 1.631095083984959615e+00 2.473468872604961177e+00 3.082620860534570184e+00 1.476260780832321373e+01 1.547204447600172017e+01 1.557233338535887057e+01 1.494316264466064226e+01
1.330451066659010628e+01 -2.040102526367367552e+00 3.739517006667977483e+00 -2.587183110656727791e-01 1.472024514362454894e+01 1.564972235416867363e+01 1.571398041513047161e+01 1.503782621934771768e+01
1.185298290616363381e+01 7.151253912582884453e-01 1.957499146579550597e+00 1.962723145580726580e+00 1.484876869453123760e+01 1.543467929240266301e+01 1.554473415918076995e+01 1.509977099788180510e+01
1.259519546206843188e+01 -7.907964676355909717e-01 2.987733111975103384e+00 5.608501887258281471e-01 1.471606664346088245e+01 1.544345910579793113e+01 1.547007520910426237e+01 1.486117472231582326e+01
1.073122307941464371e+01 8.660786429130489239e-01 2.841852119765606588e+00 2.300421979501415137e+00 1.475029816408720684e+01 1.549365491067375977e+01 1.555043861260687343e+01 1.487252649836705665e+01
1.187231772402006236e+01 -6.116738033049173850e-02 2.657192088614401371e+00 1.587256519565148238e+00 1.467860823352114252e+01 1.545512966503474495e+01 1.559817233297187045e+01 1.506296460933382519e+01
1.072080112574896482e+01 6.600691997597003535e-01 3.090209831236585103e+00 2.182381453217971057e+00 1.473892627793546062e+01 1.553504442673670383e+01 1.558813969720388215e+01 1.486682023866257119e+01
1.003794988302062308e+01 9.703934546393675475e-01 3.581973915159036181e+00 2.263344328621791135e+00 1.479020030706348798e+01 1.558128490919871822e+01 1.551146575713549325e+01 1.460519968651184186e+01
1.349403816726445271e+01 -1.638916247562955064e+00 3.197060438580637154e+00 -2.844889049594705455e-01 1.477673556468656990e+01 1.552449440979098583e+01 1.553229532067619623e+01 1.492686124469343767e+01
1.187628791994435495e+01 -5.754800337303258573e-01 3.564708462038135295e+00 9.049858749009569436e-01 1.480807864625486658e+01 1.564085177720687980e+01 1.563394831492699488e+01 1.486549601664659903e+01
1.423408278319451625e+01 -2.980043956782798986e+00 4.191663627248802371e+00 -1.601818633402276149e+00 1.478329901789670409e+01 1.564670627090572985e+01 1.555213434503242098e+01 1.477133156197215058e+01
1.508835987834111947e+01 -2.878847970419524671e+00 3.137367657357550854e+00 -1.600365654555201189e+00 1.479694004289416043e+01 1.550894714074893344e+01 1.551013428833423724e+01 1.500129419329219971e+01
1.046608243399810689e+01 1.327204628860087610e+00 2.626749062797816947e+00 2.561159088352075841e+00 1.478692093717989664e+01 1.545124330739928453e+01 1.547527556573011331e+01 1.480006297866820830e+01
1.141538171309514027e+01 -7.313027303574273219e-01 4.035306092508626818e+00 9.279335985447563218e-01 1.463241037863492977e+01 1.556995045580529613e+01 1.555800613143823874e+01 1.469188111592693247e+01
1.253650349130046493e+01 -7.271425559437609820e-01 3.086977782951144889e+00 6.002591226366860155e-01 1.481392637496285580e+01 1.554652258174126622e+01 1.555441001466893525e+01 1.491070124138670749e+01
1.083592681079833930e+01 1.040150111790008935e+00 2.347913464693613506e+00 2.635322373914020133e+00 1.468144633378067354e+01 1.541312702700165005e+01 1.557130430343381455e+01 1.503609969738884722e+01
1.312226984644934014e+01 -2.161502094171403598e-01 1.862140216715440388e+00 1.107804798538737145e+00 1.493450249077230652e+01 1.552522590934049873e+01 1.567306342445041167e+01 1.533026702929679885e+01
1.045489096352112846e+01 1.471024696020471367e+00 2.150662067951042644e+00 3.024237215293494430e+00 1.463284438867959381e+01 1.533206720412250412e+01 1.549929534927978736e+01 1.498265220559188826e+01
1.173686932604221234e+01 -4.594799391990846971e-01 3.423579848472259712e+00 1.055355460086106589e+00 1.469530206898413027e+01 1.552186594730468627e+01 1.554034456675910292e+01 1.480654708248802720e+01
1.110927803585351370e+01 8.355334907459717186e-01 2.432547532947387126e+00 2.107766810141836089e+00 1.467764111218698275e+01 1.532702744203077572e+01 1.538734938972137911e+01 1.480553666756004816e+01
1.017258578430566374e+01 1.815477867559746272e+00 2.290668834279244948e+00 3.031451151524457543e+00 1.478041562625525174e+01 1.540306567411035843e+01 1.545873955609874884e+01 1.483909602648468073e+01
1.140245939670029607e+01 4.889994292559656230e-01 2.563359646096714073e+00 1.995801870510545584e+00 1.474409882789467474e+01 1.547292721439920093e+01 1.558466018473386328e+01 1.501919636069952269e+01
1.010719548624543229e+01 1.741241354192002433e+00 2.361789994277680549e+00 3.186789451924935790e+00 1.476270700099641786e+01 1.545798725644140070e+01 1.556909796316861971e+01 1.496213437335518393e+01
1.058897937880137619e+01 1.252704855378834026e+00 2.502780520704915190e+00 2.602776143788519292e+00 1.474818128795942229e+01 1.543022733344079001e+01 1.550131104335749299e+01 1.487930380934355057e+01
1.171558851032178694e+01 6.310357894811797763e-01 2.046272614244919907e+00 2.171549599549223331e+00 1.478330381935846916e+01 1.546171508947630358e+01 1.564267087569410819e+01 1.521366659584275105e+01
1.088337034572483830e+01 1.386909733716867876e+00 1.851519844687100402e+00 3.011039583088132687e+00 1.471881584786789787e+01 1.540238129091640218e+01 1.562482764642449773e+01 1.520511130331825811e+01
1.277750452466400688e+01 -9.299658520295999153e-01 2.665038142367645690e+00 8.323808122256366460e-01 1.457893493111849281e+01 1.538335434846127114e+01 1.556205021071281180e+01 1.510045548755442013e+01
1.185298290616363381e+01 7.151253912582884453e-01 1.957499146579550597e+00 1.962723145580726580e+00 1.484876869453123760e+01 1.543467929240266301e+01 1.554473415918076995e+01 1.509977099788180510e+01
1.051994337149275971e+01 8.892625434198571099e-01 3.284119959824771229e+00 2.118067447227744537e+00 1.489057632668077780e+01 1.562810117451860847e+01 1.557605830424873083e+01 1.475027886271388766e+01
1.157962552980344384e+01 4.854960660178182508e-01 2.518050037743893910e+00 1.824219594835096103e+00 1.482248305560984747e+01 1.549858893107305668e+01 1.556928252646700983e+01 1.499682442282554717e+01
1.142855339442504281e+01 8.058447208423658026e-01 2.124654710933180368e+00 2.275212813884330387e+00 1.475336351978576133e+01 1.542196396450858487e+01 1.557304233378822111e+01 1.510149365533315979e+01
1.087717130013277966e+01 5.972118899554619276e-01 2.706960770582087505e+00 2.464469477211341797e+00 1.459318953516787332e+01 1.544113569017242682e+01 1.563482878935255194e+01 1.506431931962088910e+01
1.601570859873949004e+01 -3.862311854711512282e+00 3.047525111259304254e+00 -2.087751813524906019e+00 1.461886804388319661e+01 1.545433766797118835e+01 1.560879648783400242e+01 1.525366713263199614e+01
1.140014500827880717e+01 1.063777317682808032e+00 1.856458165048909592e+00 2.360441501541735931e+00 1.474356693413775155e+01 1.533349687275239503e+01 1.546690383346063591e+01 1.503055190998584933e+01
1.013425293699700092e+01 1.174236877877778085e+00 3.111816020625266077e+00 2.633399536750324899e+00 1.477162100138599321e+01 1.555551718413249773e+01 1.558560677072797596e+01 1.481397997809597555e+01
1.332130146071724930e+01 -1.177400861104921148e+00 2.707088240050286032e+00 2.169477388690133068e-01 1.474167845327092152e+01 1.544584543491473205e+01 1.551950806053188714e+01 1.502083733670360743e+01
1.061365805334334311e+01 2.405627464357280587e+00 1.089234694334578535e+00 3.354668024664281489e+00 1.478696433472444127e+01 1.519668857077387614e+01 1.531638133009569991e+01 1.495454658999483222e+01
1.008878308104186416e+01 4.643089470955068521e-01 3.960949901564394082e+00 2.058326323189305640e+00 1.466230102757134901e+01 1.557978861730646258e+01 1.555151475047921572e+01 1.461238434398017638e+01
1.065621509962801383e+01 9.686937954474661439e-01 2.913348163827251369e+00 2.339734070326196402e+00 1.484170554328517966e+01 1.557622619949462361e+01 1.560653273109734229e+01 1.489408260290937491e+01
1.084621652473582998e+01 6.928429736023176133e-01 2.986883193206447018e+00 2.059220599902127802e+00 1.476209451789741856e+01 1.550231065275103504e+01 1.552432067314641273e+01 1.481083945836900817e+01
1.153038431241554740e+01 3.073044693407940287e-01 2.813498895889274820e+00 1.480260552925660278e+00 1.476505385664721715e+01 1.542809620053932207e+01 1.541938088063980494e+01 1.475870734416380969e+01
1.053876602109541594e+01 1.023787319609708035e+00 2.693871440029123931e+00 2.621953571937954308e+00 1.467081205777186881e+01 1.544389108921626885e+01 1.556234020819956498e+01 1.493318976160868949e+01
1.193075138178120476e+01 -7.072844120029859738e-01 3.589623159590942691e+00 8.655027520237155159e-01 1.475539400267707890e+01 1.561633881552355874e+01 1.563276456992464425e+01 1.487775010068409642e+01
1.056563565223419232e+01 1.370833789039519246e+00 2.231739971051718285e+00 3.030698776897606805e+00 1.472881967258699021e+01 1.546704007425039507e+01 1.565476611929050321e+01 1.513547532519083383e+01
1.125492853045801134e+01 -1.481751743764334606e-01 3.435181190429402065e+00 1.558492317220323997e+00 1.466166953454629862e+01 1.554551030794055499e+01 1.561372449751508285e+01 1.487691023214904007e+01
1.116654215901695757e+01 4.568774137640581046e-01 2.870538658036114299e+00 1.991656228481550883e+00 1.474957264469697193e+01 1.552219154241287846e+01 1.560574046579025875e+01 1.496109972768394059e+01
1.024199009701179186e+01 1.378624651662427425e+00 2.662561556437402999e+00 2.867549488928970547e+00 1.473928142528044383e+01 1.547998645619681923e+01 1.556986986021972896e+01 1.491104136100194744e+01
1.221577665057278850e+01 7.572009417807041842e-01 1.464268502915679449e+00 2.134029346816967987e+00 1.486903444756292458e+01 1.543366496781276176e+01 1.563709051157383101e+01 1.534040574238255417e+01
1.041975618467070497e+01 8.253549918193652246e-01 3.206739008704641236e+00 2.334025172522691705e+00 1.473581368219906018e+01 1.554275612873674106e+01 1.557741694709618585e+01 1.481046653525788415e+01
1.003454679272247319e+01 1.152310163523079467e+00 3.155113895207135144e+00 2.633219981963586420e+00 1.469071654691204287e+01 1.548570078443369624e+01 1.551683384820098865e+01 1.473738830937136335e+01
1.386421986423224872e+01 -1.746038716506859600e+00 2.972441598310457067e+00 -4.771966441602799591e-01 1.479159354080298527e+01 1.548820105254081092e+01 1.549941003004246198e+01 1.495359953941193787e+01
1.146854455091345848e+01 1.072399568265968384e+00 1.823661452383703363e+00 2.375587773677818149e+00 1.479554986348360757e+01 1.538351604048713561e+01 1.552252615192508678e+01 1.509537240771215849e+01
1.025514491916963422e+01 1.590888567199348458e+00 2.486027075071282511e+00 2.941272875855238667e+00 1.480790184189274505e+01 1.549006686422097623e+01 1.556120621389327496e+01 1.491957279177113804e+01
1.382972886758137321e+01 -1.386307683881897290e+00 2.539492151331847580e+00 -1.114576388680905694e-01 1.481122559075015843e+01 1.546078042961096521e+01 1.552239359410904029e+01 1.507093473554439456e+01
1.673643380246991441e+01 -4.189783812031633303e+00 3.176928059851583441e+00 -3.128904933805715771e+00 1.482678503151629101e+01 1.547435274907734382e+01 1.541859041018368082e+01 1.496740756176408027e+01
1.043063602357809039e+01 -5.794616099585141455e-01 4.548244161574171329e+00 1.585562456385929408e+00 1.444783109602715321e+01 1.558911119527332190e+01 1.565557772356829958e+01 1.469642641070925571e+01
1.085800888003022102e+01 2.035792705902146338e-01 3.487001170305582320e+00 1.806401566071492937e+00 1.470138741332515053e+01 1.556412505320598072e+01 1.559551291151593766e+01 1.480693502459231325e+01
1.104134690677606478e+01 4.997410479391746208e-01 3.044296360092955567e+00 1.954146171375780838e+00 1.480336731812437812e+01 1.557400110086052081e+01 1.561469912279802941e+01 1.490958475406760542e+01
1.282657877063395624e+01 -2.429297668957072887e+00 4.681280045094450060e+00 -7.087396924881090854e-01 1.458385215236922683e+01 1.560454294468816805e+01 1.554365584502656716e+01 1.462840926410222231e+01
1.014993246924415793e+01 1.455370313296278084e+00 2.832782971831546703e+00 2.845361161084841939e+00 1.485796798264923346e+01 1.559124093947897194e+01 1.563336664210349625e+01 1.491042630862081175e+01
1.108068911178151872e+01 5.998564194099529345e-01 2.600620560416453841e+00 2.241724922586707081e+00 1.463288166052810269e+01 1.540481587818631581e+01 1.554878886839850161e+01 1.498095187696200270e+01
1.037282817453432493e+01 9.271622694292407374e-01 2.987998731460665525e+00 2.538810914083653003e+00 1.465217685835323636e+01 1.546304590753736186e+01 1.555122608631362269e+01 1.484942969877083385e+01
1.125836710816723141e+01 9.219608835743269282e-01 2.335895168922128562e+00 2.332635844297621830e+00 1.489071096586157950e+01 1.556827497754411027e+01 1.567764814261407302e+01 1.513256882760235555e+01
1.094114701968466363e+01 3.084899298513903432e-01 3.294212373688111484e+00 1.883009811091593377e+00 1.473184442472352629e+01 1.556457117700698767e+01 1.561018157862646305e+01 1.486394720705490791e+01
1.075482152080988563e+01 8.140834612667617876e-01 2.807201324380502072e+00 2.421507154124689976e+00 1.473674239983279222e+01 1.552450775570376962e+01 1.563343476194441095e+01 1.498915656196603940e+01
1.072981540006077061e+01 -1.529514810797927282e-02 3.885637668206321393e+00 1.723566952836389277e+00 1.470494094988466038e+01 1.565157229295750518e+01 1.567495549652229414e+01 1.480807075799726036e+01
1.112570498939132690e+01 5.486616868611911002e-01 2.708096180948128762e+00 2.076113043907405142e+00 1.467379894242045602e+01 1.542580751938958272e+01 1.552587918202746309e+01 1.491861468128690049e+01
1.211057763225898221e+01 4.945299179832218783e-03 2.669485981500578475e+00 1.121483738528514351e+00 1.483484741645034610e+01 1.546327736112027118e+01 1.545770217155720516e+01 1.485185573770586132e+01
1.050836846719522910e+01 1.059343852069112302e-01 3.744295907835509141e+00 1.927097625396649860e+00 1.453182177396798380e+01 1.548576062163901668e+01 1.554774755314642931e+01 1.472083301975713709e+01
1.041188339170327204e+01 4.448707149971138364e-01 3.777868613094989669e+00 1.751453795627986310e+00 1.470705156538148195e+01 1.552189015917073078e+01 1.543592166607217919e+01 1.451493703375722255e+01
1.291610976012746015e+01 -1.513380959874343290e+00 3.536815939814886178e+00 -1.907245904495447064e-02 1.469559294161877716e+01 1.552344571678634466e+01 1.552918462331772531e+01 1.483741076549109472e+01
1.119735611704687273e+01 4.683535845945900888e-01 2.765488762490255326e+00 2.062166284886057355e+00 1.472069934428760618e+01 1.549768276538915224e+01 1.560979888993811926e+01 1.500026089050001055e+01
1.178647831895773379e+01 -1.208394061554059817e+00 4.321277397789087260e+00 3.364606178963036598e-01 1.464282099106129742e+01 1.557890134993957432e+01 1.550460957722590827e+01 1.458038781515448434e+01
1.298613131257157960e+01 -1.328148194966191298e+00 3.285642497883678459e+00 9.944606355640672746e-02 1.474589938162591629e+01 1.552652829610096319e+01 1.554227489450368616e+01 1.489867497580329392e+01
1.176652856580439632e+01 6.594742308493124483e-01 2.227078668801446781e+00 1.805628618232324456e+00 1.490010434493474634e+01 1.548876769191882019e+01 1.553948019184650597e+01 1.501219881007603441e+01
1.037365883885567008e+01 1.171814069437019157e+00 2.516410538815719633e+00 2.901856512158907719e+00 1.457060050826727959e+01 1.536087548297871486e+01 1.553569505764490621e+01 1.496038328421820651e+01
1.394298094835824564e+01 -2.227586647130884501e+00 3.225131511963354569e+00 -5.007503010392930776e-01 1.466074138099922664e+01 1.551329245122958866e+01 1.562404742721284379e+01 1.509690072110653425e+01
1.234985359011098538e+01 -1.308427000315681710e-01 2.519600129557506563e+00 1.183117372628700537e+00 1.484202659689200132e+01 1.550769057103772575e+01 1.557501191153500564e+01 1.504347805766402146e+01
1.410052534281758341e+01 -2.608671728419722058e+00 3.773399293602190951e+00 -1.287273739271125095e+00 1.471047721582602996e+01 1.551091426169680076e+01 1.544761173079172600e+01 1.474888863921715298e+01
1.164067075864650569e+01 -7.012773979866793184e-02 3.007329607045585718e+00 1.347024190827648127e+00 1.467005703590118060e+01 1.542247721251941961e+01 1.546060735427120214e+01 1.480224180248045229e+01
1.070156334745350435e+01 8.221318049846555454e-01 2.839031795440520867e+00 2.405157127119025517e+00 1.471336908038789915e+01 1.549804482796615090e+01 1.559645094716279345e+01 1.493994374309163753e+01
1.012102684407125430e+01 1.154809747774507400e+00 3.297699354663294002e+00 2.346809868617009798e+00 1.481224994996976818e+01 1.554256585472719365e+01 1.547720058417077027e+01 1.462427898210558119e+01
1.014490543297250902e+01 1.767661130932403069e+00 2.202615816673533899e+00 3.252203781361263424e+00 1.470449852360886034e+01 1.539222322656782183e+01 1.553264238000662090e+01 1.497229015853534051e+01
1.176851454148767928e+01 -1.955157837386582997e-01 3.234785088343812731e+00 1.124546106800117684e+00 1.481574695715304912e+01 1.556678500457099901e+01 1.555213613694434471e+01 1.482859679798005814e+01
1.028847721151437078e+01 1.059359588994597701e+00 3.324586024387997440e+00 2.268126074336830555e+00 1.489364836273709614e+01 1.563128531046710989e+01 1.556795202007324619e+01 1.471643537052066009e+01
1.107004296192225468e+01 1.901069358289948497e-01 3.541602143952612636e+00 1.354797399634415811e+00 1.480310298473832376e+01 1.554867695165639674e+01 1.545281907873325267e+01 1.459865882237358647e+01
1.098277989354310513e+01 7.515981693910553929e-01 2.917060497391537055e+00 1.848703877373939264e+00 1.482054607882327169e+01 1.547700330681112568e+01 1.543256039287647496e+01 1.470248814995625430e+01
1.350834948061169527e+01 -2.564463069312817645e+00 4.104354685055939811e+00 -8.546777499224837982e-01 1.458982582151237217e+01 1.553889042892645378e+01 1.554362004736579905e+01 1.479602634967554486e+01
1.218295955671293740e+01 -7.567637906077990806e-01 3.145429899886407199e+00 8.365837107339579859e-01 1.456254896530169063e+01 1.537680268541167372e+01 1.545138900230683099e+01 1.482492609775972170e+01
1.087387100059526013e+01 8.557542991764108820e-01 2.724091788176799867e+00 2.346232988810809772e+00 1.479478441322903670e+01 1.554006625094641514e+01 1.562623965606489307e+01 1.498816292926670002e+01
1.045456002907304160e+01 8.870317965475145172e-01 3.100844501806108156e+00 2.442142559081695197e+00 1.476669611770734214e+01 1.557465084909731523e+01 1.563420600274747940e+01 1.489750654892712767e+01
1.015028341532004497e+01 1.208822718482494452e+00 2.959171358405153995e+00 2.715944856147254782e+00 1.471026347692176017e+01 1.548994663998413301e+01 1.555100317462433068e+01 1.482465279267218783e+01
1.003678505520476349e+01 4.655925231245010565e-01 3.768633789842226633e+00 2.440396469425770931e+00 1.456575739637177413e+01 1.556799026581615841e+01 1.566739078847876776e+01 1.482598455938876469e+01
1.096703447640433282e+01 1.574384781826356772e+00 1.516389766037312015e+00 3.206081950075587272e+00 1.473549585712643406e+01 1.538292388307642788e+01 1.564572904240868922e+01 1.530592312202789884e+01
1.039736419624654751e+01 3.239208451700452684e-01 3.468930876696829202e+00 2.426719148307899587e+00 1.453238445184062755e+01 1.553464256281950817e+01 1.570541878364926980e+01 1.497193419702222883e+01
1.080144929128920772e+01 1.135668200567891972e-01 3.367565702345547862e+00 2.056144725336048751e+00 1.454107041812197565e+01 1.548501156864799100e+01 1.562472669257546798e+01 1.491549546145320626e+01
1.072839416733845574e+01 4.255338272152453527e-01 3.157367234520782162e+00 2.238353732837566668e+00 1.461698031877404702e+01 1.550149088105834672e+01 1.562825181519282580e+01 1.493937767291789953e+01
1.153326376200168468e+01 -2.347094079026650348e-01 3.258463587273205064e+00 1.466268371936280346e+00 1.467774510423203438e+01 1.553870562020520651e+01 1.562662609315868423e+01 1.494412573897957230e+01
1.292712622700435254e+01 -1.049761933992757079e+00 2.905415095577962958e+00 3.665626858909920571e-01 1.468373987479062315e+01 1.541816003191597773e+01 1.547382868246669929e+01 1.491384241888736639e+01
1.010495026109841987e+01 9.635402204788423575e-01 3.387418127888675912e+00 2.410565423430746534e+00 1.472725353925285852e+01 1.553886691112769824e+01 1.553446849635170679e+01 1.470048962500839096e+01
1.088284264508282462e+01 -4.672966584338826834e-01 4.058416977299435402e+00 1.501871004513811059e+00 1.453958133055965263e+01 1.556876068303188632e+01 1.563807055336249441e+01 1.478302625060234199e+01
1.052297227836996996e+01 1.586599434080062210e+00 2.141420410816213149e+00 3.047461361984826311e+00 1.480230409461244712e+01 1.547509264097187121e+01 1.561723779172800519e+01 1.508399365864352681e+01
1.026432943729652436e+01 1.305463953077188322e+00 2.857017990750369663e+00 2.612199122773301241e+00 1.478576375022831968e+01 1.549753019797431719e+01 1.551471869295771988e+01 1.478607290065539814e+01
1.087190339578738651e+01 1.131994088517057406e+00 2.185428287006230264e+00 2.867265275180956863e+00 1.473038311290993363e+01 1.548300510301930011e+01 1.569839448799883463e+01 1.521789667223250930e+01
1.230590745486324877e+01 -3.121057215182236888e-01 2.609940227651517120e+00 1.281647950665282920e+00 1.474982945864613981e+01 1.550390477037858972e+01 1.563889607579510432e+01 1.512832525739511169e+01
1.003278159580415263e+01 1.519616808655568363e+00 2.724836097254780043e+00 2.918485398616168069e+00 1.472599162404627648e+01 1.544946275270755365e+01 1.550634268256858128e+01 1.480962140130757909e+01
1.162252311518054171e+01 1.681393689224996990e-02 2.822364273849377270e+00 1.650323686989981553e+00 1.466387074896692866e+01 1.545605747187496171e+01 1.557511507294676179e+01 1.498697278604938887e+01
1.064364001005853666e+01 5.207748498566893147e-01 3.290720986267878345e+00 2.134829555331684503e+00 1.470035096218051152e+01 1.554506648814109582e+01 1.560074239778047378e+01 1.484487194792934517e+01
1.195961733007607997e+01 -4.647485109867517394e-01 3.082342789025993568e+00 1.185096355728141759e+00 1.465438062861340107e+01 1.547887317259564277e+01 1.557473740649689020e+01 1.495135221972445017e+01
1.259290333753985891e+01 -1.195716863675713171e-01 2.061690271514731165e+00 1.358793181357354385e+00 1.474795253234157144e+01 1.540621943994081988e+01 1.557265014703590467e+01 1.518599261136052725e+01
1.419313810356565320e+01 -1.328245255461483865e+00 1.983868178326941845e+00 3.698248234212897501e-02 1.478372975639928733e+01 1.539381582025014872e+01 1.554531445274954926e+01 1.525363901303575531e+01
1.349403816726445271e+01 -1.638916247562955064e+00 3.197060438580637154e+00 -2.844889049594705455e-01 1.477673556468656990e+01 1.552449440979098583e+01 1.553229532067619623e+01 1.492686124469343767e+01
1.160023143336233886e+01 -5.413805099160740042e-02 3.074386263588746004e+00 1.405856274105394377e+00 1.472200583415550668e+01 1.549447624256187872e+01 1.553645554387276739e+01 1.486347044766884551e+01
1.249757870645784763e+01 -1.493103799599639459e+00 3.845150423974413201e+00 1.702187190466464273e-01 1.462851449433220985e+01 1.554035876980045394e+01 1.555638970534554488e+01 1.479792942323152793e+01
1.398625937539930142e+01 -1.845100771021789043e+00 3.095845587431774959e+00 -6.808616203630251107e-01 1.486899439682439272e+01 1.555003132717514447e+01 1.551845872829191464e+01 1.493341578610338871e+01
1.117010334050217324e+01 1.272182803326435518e+00 1.829734891273254505e+00 2.747520918092146047e+00 1.479952554323604197e+01 1.543791178177676748e+01 1.562253470063527416e+01 1.519958578931444038e+01
1.059252188997186117e+01 1.279367351011753584e+00 2.419517870979554175e+00 2.676888057506925378e+00 1.472583495410684762e+01 1.541162996387192408e+01 1.550543410333862937e+01 1.491006526076337124e+01
1.135792839952484812e+01 -7.519595783109522813e-02 3.401766980000914486e+00 1.339012565398714827e+00 1.472833075599791108e+01 1.552623890026953291e+01 1.551723911093118780e+01 1.475004026924085032e+01
1.030810543224907150e+01 3.647844477187298651e-01 4.031932351901922118e+00 1.726465210778325599e+00 1.474869557994348845e+01 1.560844481914303117e+01 1.550830161617091285e+01 1.452942943889550520e+01
1.090250908832559773e+01 9.770488974958979611e-01 2.394108020528518566e+00 2.493063651937960756e+00 1.468692389249185304e+01 1.540134676273932257e+01 1.553262428697824049e+01 1.497990184665665581e+01
1.266609063087345888e+01 -4.151087709671390513e-01 2.586991501292361662e+00 7.087146887860207300e-01 1.481285638552992800e+01 1.543116312319603978e+01 1.543977504872993478e+01 1.488771611851647236e+01
