weight logl m0 c1 c2 c3 m_100 m_200 m_300 m_400
1.906142293571362905e-09 -1.845967603303782312e+02 1.368197439168263330e+01 -2.985409886732912632e+00 5.311465307820311565e+00 -2.341921051561477896e+00 1.497440064828447603e+01 1.576225015099172566e+01 1.533336731411507969e+01 1.415758860471579084e+01
2.032536892366026163e-09 -1.845300570749217854e+02 1.737670913906759296e+01 -5.212723153047740254e+00 4.384297943445595536e+00 -4.751886521729779211e+00 1.510291477368424751e+01 1.571716580269148977e+01 1.535998992401338015e+01 1.457856837700084895e+01
2.038999494502098498e-09 -1.845243825447448103e+02 1.125062242266267099e+01 -1.010341170158152835e+00 5.276731947937047806e+00 -3.246109262923209116e-01 1.491031333111574675e+01 1.571766499485485014e+01 1.529284413172263868e+01 1.398977639745037216e+01
2.165957370736753128e-09 -1.844614793211376593e+02 1.348049617306900494e+01 -9.183125594298680028e-01 1.341323212134344800e+00 1.533622212145120400e+00 1.435169599900947723e+01 1.519502355479228228e+01 1.571949416687032119e+01 1.570339194762765800e+01
2.178343332512501857e-09 -1.844532771397361159e+02 1.206796813525973100e+01 -7.434722182975601612e-01 3.682333940768998559e+00 9.253829224057881220e-01 1.496193235147552336e+01 1.586063649540028209e+01 1.589289390491559928e+01 1.512618146880050674e+01
2.183546605315577309e-09 -1.844483913503900681e+02 1.315136508914950220e+01 -4.282938510643337970e+00 6.265656641764781654e+00 -1.978489976712722864e+00 1.425878604597894395e+01 1.561927337973473584e+01 1.554430983689741907e+01 1.439355527247630384e+01
2.182512755459032831e-09 -1.844463649352822472e+02 1.327212065173009670e+01 -4.677307661696729291e+00 7.017859280159065349e+00 -2.711284895596472566e+00 1.445742487429565060e+01 1.580857201376626264e+01 1.555415973389278861e+01 1.418437781791842411e+01
2.232342135996160651e-09 -1.844212904689139805e+02 1.452681234979224278e+01 -3.225700420763622844e+00 3.792850967744147539e+00 -1.005742996785524923e+00 1.470080400536691378e+01 1.575316314995362532e+01 1.593919490077228573e+01 1.538499867258376952e+01
2.292828994434058743e-09 -1.843920553645479288e+02 1.151425160746010512e+01 -1.868511689316033397e+00 4.822486531329674975e+00 2.863848467041840706e-01 1.421410080294652012e+01 1.537712970119134859e+01 1.541619784405371085e+01 1.447274683276245888e+01
2.319280133604646147e-09 -1.843780849381326732e+02 1.068857152085324458e+01 1.327874843087908374e+00 1.636772247293967197e+00 3.173383237848842242e+00 1.433511009341293807e+01 1.505549480151460173e+01 1.536461668159364713e+01 1.503441562764470163e+01
2.315500407344694485e-09 -1.843772159655629821e+02 1.744666631874828866e+01 -3.249767885952486779e+00 1.625788986279834702e+00 -2.520426587758132442e+00 1.519524725941317023e+01 1.557265544421822945e+01 1.560210624399157631e+01 1.547252234009337002e+01
2.457582302456936953e-09 -1.843151637256258937e+02 1.498856414034194984e+01 -5.922305279920654364e+00 6.860258776803156877e+00 -4.162350127624987906e+00 1.446498795716635399e+01 1.573217021983187180e+01 1.544676914512224997e+01 1.418567443193901667e+01
2.662243120663777641e-09 -1.842326727425433432e+02 1.844289868382415065e+01 -5.377353665758476176e+00 3.165680633189344562e+00 -4.262785510309998749e+00 1.510718024931044923e+01 1.576153934283108171e+01 1.572893589250776358e+01 1.537244985498313099e+01
2.703798039934979122e-09 -1.842146843224043096e+02 1.774420085692688076e+01 -2.632430767969288432e+00 -3.881331934154808039e-02 -1.585123868680419434e+00 1.487222184879194131e+01 1.514731134144410873e+01 1.545645617453429210e+01 1.577927475647669731e+01
2.752601094201478926e-09 -1.841942954713436507e+02 1.910859383013854185e+01 -9.616550499715836864e+00 7.065229917911842961e+00 -7.548452532767681689e+00 1.440643757969577621e+01 1.576272313478880349e+01 1.556011452206051615e+01 1.454396127486513279e+01
2.785593410704623243e-09 -1.841798808638786227e+02 1.421106437258595712e+01 -4.225076762564029309e+00 4.930274657400468996e+00 -1.522480804962290435e+00 1.433912218065155741e+01 1.565526914681834825e+01 1.584675029626463427e+01 1.510714434778321724e+01
2.819253910133489171e-09 -1.841653695093521605e+02 1.861888156417362694e+01 -4.244516566329510354e+00 5.619756945667724324e-01 -2.421132400189794254e+00 1.458302404367897509e+01 1.513793679366461298e+01 1.560018875403966376e+01 1.596417180104518252e+01
2.832429165469493046e-09 -1.841582070825929236e+02 1.378940746795278649e+01 -4.921885968549481127e+00 6.791080839955338178e+00 -2.801656840497914303e+00 1.452940134633642089e+01 1.589592279261784213e+01 1.571215936682458292e+01 1.444064453786285362e+01
3.362055857696802886e-09 -1.839842891391490696e+02 1.177988752484118962e+01 1.818903565834524727e+00 1.824364040004251564e-01 3.191857447768278178e+00 1.458230824511337786e+01 1.500150411208446677e+01 1.534820292797239460e+01 1.532856007434574686e+01
3.533636925905142863e-09 -1.839320141572376883e+02 1.698943838793777417e+01 -5.594050006519249330e+00 3.677464872350540759e+00 -3.339787753358740119e+00 1.421378760891309412e+01 1.524825675002388259e+01 1.547131526237926025e+01 1.512307348760378467e+01
3.532181459425429580e-09 -1.839299261311721807e+02 1.265838093192061820e+01 -8.720401939061872554e-01 2.559008276771246315e+00 1.488796372376919308e+00 1.463046645549443348e+01 1.559147074050155979e+01 1.594744599647410155e+01 1.558127647598168508e+01
3.576658218895268305e-09 -1.839149128823626143e+02 1.220889701899618451e+01 2.440507646935811792e+00 -8.318392871656641319e-01 3.833497426778292194e+00 1.487309626199463963e+01 1.518243416823074554e+01 1.565016785900679963e+01 1.586814520779417670e+01
3.575070222335148539e-09 -1.839128569698581828e+02 1.034745305952713323e+01 -1.380011641708620118e+00 5.508272116101371907e+00 1.236024070998279711e+00 1.439190840560505258e+01 1.576839229937514375e+01 1.585124937029172187e+01 1.473764878458062277e+01
3.605065128445701428e-09 -1.839020019517056994e+02 1.511974446276391326e+01 -2.022586340739616517e+00 2.072330228628358029e+00 -1.251833659726210968e+00 1.475723240339589637e+01 1.520603856833349177e+01 1.518719249743493371e+01 1.485111532845559346e+01
3.823010748702624126e-09 -1.838408035221237071e+02 1.401602293350732786e+01 3.713589409018087650e-01 -3.983183299862780302e-02 1.863668823756011506e+00 1.491363926132593676e+01 1.533180396508265986e+01 1.574611602510928421e+01 1.590579049676651380e+01
3.851808412761388111e-09 -1.838307990328052028e+02 1.389518270806527944e+01 -1.052458999494582770e+00 2.778927141837828074e+00 -5.142154622255610263e-01 1.525184417752883093e+01 1.572387375508105478e+01 1.555210033959084548e+01 1.492403692168043783e+01
3.884248347476186745e-09 -1.838199122988747831e+02 1.839356321456767063e+01 -8.713028869339677129e+00 6.590681314088200793e+00 -6.703835113531251721e+00 1.434418146047879006e+01 1.563344384642523011e+01 1.546499901644784103e+01 1.450799815654519165e+01
4.028145638548343528e-09 -1.837810356576785011e+02 1.465969069476783204e+01 -4.390562796491713549e+00 4.627939964560495056e+00 -1.678175581786859993e+00 1.432435146704519724e+01 1.560675476712764720e+01 1.583744158094711452e+01 1.519430453316497065e+01
4.061882465879654219e-09 -1.837701952607199019e+02 1.295535641562798190e+01 -3.220393727503120473e+00 5.211576471097632890e+00 -7.072834733357673542e-01 1.448294769458979481e+01 1.578467624296253469e+01 1.588487226498707017e+01 1.497322096020485382e+01
4.077896942629973368e-09 -1.837637603881368591e+02 1.988830292834925473e+01 -9.861777399238043529e+00 7.017025396179505492e+00 -8.279230644895719138e+00 1.468994544033451533e+01 1.590225074766811986e+01 1.557276034072973658e+01 1.453046688867628689e+01
4.075578316598065528e-09 -1.837618291336154925e+02 1.014749725486454857e+01 3.463637126614667494e+00 -2.295115334595827505e-01 4.887678200309137466e+00 1.458839986077745898e+01 1.498331451611228893e+01 1.538279324927152558e+01 1.536472198493203045e+01
4.165601417939110818e-09 -1.837374811251634412e+02 1.233426066873151328e+01 -3.836016404172406524e+00 6.880353236225985825e+00 -1.751289696456236555e+00 1.445231797242922411e+01 1.582574144972678809e+01 1.561527116529622106e+01 1.423696779314041017e+01
4.160815411540334103e-09 -1.837361307209677079e+02 1.341239000733939690e+01 -1.374082548919490776e+00 2.380043553018378333e+00 2.650168825628451685e-01 1.438618586239319974e+01 1.511975123007784738e+01 1.530054835902812371e+01 1.493501442531077394e+01
4.323299792405993619e-09 -1.836953228369096678e+02 1.146888794749644269e+01 1.099297484931982538e+00 1.658109401235671854e+00 2.986731129962789666e+00 1.487194061438324333e+01 1.560529898012893923e+01 1.592483497012246829e+01 1.561008700295099061e+01
4.455643246924706195e-09 -1.836626703502851683e+02 1.650365772963272093e+01 -6.754444371866678232e+00 5.965110946499329714e+00 -4.282156451319528045e+00 1.441686076910418635e+01 1.577473189785992780e+01 1.579601282785848149e+01 1.492540931377996039e+01
4.483917559161390076e-09 -1.836538446689388024e+02 1.769330151856386379e+01 -3.181003139618677977e+00 5.912448759776900431e-01 -2.082979974601842699e+00 1.473160328424530974e+01 1.509177924355721956e+01 1.534412939659946318e+01 1.553842772776363645e+01
4.528811216893826220e-09 -1.836413823078936218e+02 1.722761080692655256e+01 -7.067793176648803133e+00 6.323444093689829515e+00 -5.455686862545798377e+00 1.479952284571354681e+01 1.595518029054568387e+01 1.569882738202900185e+01 1.465076487076283840e+01
4.567341963200410710e-09 -1.836304103800355847e+02 1.610812178651379156e+01 -2.038749130483300753e+00 1.496195187327597154e+00 -1.318111189748824685e+00 1.520139156218921883e+01 1.556827826924783587e+01 1.560339542724084794e+01 1.542158415977128527e+01
4.640464720551051444e-09 -1.836120272719083459e+02 1.199524838870611632e+01 -7.987145121365966105e-01 3.924471570236613971e+00 7.414829633699291378e-01 1.499444358427354729e+01 1.588500726991290790e+01 1.585363417513437412e+01 1.500894942786993447e+01
4.755125429963248375e-09 -1.835851187142318395e+02 1.510943867087995685e+01 -5.862395572216616557e+00 6.466217440012190565e+00 -3.577543719806666189e+00 1.448085120320479291e+01 1.585004350445405663e+01 1.575544309438806323e+01 1.466046511559822108e+01
5.086972807684568197e-09 -1.835151588680483314e+02 1.966334504153859797e+01 -7.363507506697032134e+00 4.154705739391594932e+00 -5.823114105195792867e+00 1.494109905892254986e+01 1.581996047528796723e+01 1.580039894600924555e+01 1.536364497533408624e+01
5.208649231023060168e-09 -1.834890212309509536e+02 1.260834770101483215e+01 1.026480862916756109e+00 1.031757008897614014e+00 1.552507646813825914e+00 1.492876168580413676e+01 1.520434031211063797e+01 1.522220279998107628e+01 1.492556668541826248e+01
5.394570780551500831e-09 -1.834514487516258896e+02 1.435483410861769826e+01 -2.594704911397691660e-01 2.003099791858709011e-01 1.051235323079740880e+00 1.464391128147515353e+01 1.503537373365738183e+01 1.537508122615619399e+01 1.549244806311012468e+01
5.548097511692606513e-09 -1.834208867101162923e+02 1.667036940761974506e+01 -4.933469587289435410e+00 3.797703512792852010e+00 -3.618746953333497274e+00 1.449322423767061352e+01 1.528089138002327374e+01 1.522663494288892672e+01 1.468737356735845090e+01
5.642717443574229127e-09 -1.834014760227121030e+02 1.442463475914478011e+01 -2.415386180207481637e+00 2.913810958892330660e+00 -3.239017046782528553e-01 1.475933759490020059e+01 1.567698363007454176e+01 1.592606057093626504e+01 1.554116176481721467e+01
5.716917097030496925e-09 -1.833859120973773997e+02 1.128287043724327532e+01 -5.360644251749420164e-01 3.067140540221338085e+00 2.220169057441820470e+00 1.423732063142871951e+01 1.537147207109854463e+01 1.577487014189073733e+01 1.529080583916278435e+01
5.736739675013969925e-09 -1.833799507403332427e+02 1.099785819139283305e+01 -1.225054504002734745e+00 5.466705160446775125e+00 -1.780317676260736448e-01 1.468330330492264224e+01 1.561354850987484788e+01 1.526737911196571851e+01 1.396975761290750029e+01
5.783123835537581789e-09 -1.833693977957565551e+02 1.708694042499571353e+01 -6.640945440947981560e+00 4.998448153290965479e+00 -4.004317065279200172e+00 1.433743024080675887e+01 1.562871048757054382e+01 1.580825870793320398e+01 1.521558118346188948e+01
6.123320667838869666e-09 -1.833097372462643477e+02 1.327064631218517654e+01 -4.120104745707364735e+00 6.082795158531759228e+00 -2.106293108437603756e+00 1.431890126760102966e+01 1.557694027260906289e+01 1.544229488304582176e+01 1.429615942142383389e+01
6.277565077714549462e-09 -1.832823596096062602e+02 1.537754487832026662e+01 -2.914669650665013378e+00 3.007731808729211309e+00 -1.412579250714490087e+00 1.500107460547609151e+01 1.576066755615499915e+01 1.583900737629525679e+01 1.539478954307906911e+01
6.340509712455726573e-09 -1.832698826269185304e+02 1.332176059389988865e+01 -4.145524932205759683e+00 5.881383554802335212e+00 -1.586058742718909897e+00 1.433873256746715263e+01 1.572676292115200525e+01 1.576651653842211509e+01 1.474190550783376530e+01
6.388737252500569429e-09 -1.832598051526282461e+02 1.357220970741251520e+01 -4.312312090610801008e+00 5.894058307841111954e+00 -2.150693288874966136e+00 1.426986796202886332e+01 1.554625709870782657e+01 1.547571498165762449e+01 1.441283551418966447e+01
6.389047105893337075e-09 -1.832572566538613046e+02 1.442014434630840825e+01 1.432728365451563235e-01 -3.870448118637401791e-01 1.687892571972993139e+00 1.475299482127969242e+01 1.514375749771613577e+01 1.561465234522874823e+01 1.589267224311728732e+01
6.403157975212242777e-09 -1.832525504861282570e+02 1.160428205379548139e+01 -2.029415949429827393e+00 5.633981999534951157e+00 -7.128811379768578149e-01 1.455386180779742844e+01 1.557497679177762251e+01 1.528828342614810154e+01 1.403393215248467385e+01
6.409362037970602810e-09 -1.832490820485005543e+02 1.228440185174103583e+01 -1.867113783625374168e+00 5.122804029975291940e+00 -5.189411653717588280e-01 1.498906288016795685e+01 1.595999039939050235e+01 1.574113347298513510e+01 1.461991202150680458e+01
6.405850350930406000e-09 -1.832471300982747664e+02 1.172022298202220547e+01 1.881601537026693194e+00 5.150823259218988426e-01 3.458115288093406292e+00 1.495797472823797492e+01 1.547400727656284758e+01 1.583742415132819659e+01 1.574539857001529164e+01
6.391433943275910985e-09 -1.832468831409393601e+02 1.711831285937775249e+01 -6.950589477996413912e+00 5.693485495748621616e+00 -4.595095262855938500e+00 1.451711347398446961e+01 1.580898657242311245e+01 1.583111281410819871e+01 1.503583111465647093e+01
6.613809770218057986e-09 -1.832101819359610886e+02 1.753850462805912258e+01 -5.623225796035115742e+00 4.538429675839406485e+00 -4.610166331904760106e+00 1.508447353746534958e+01 1.587006822544108608e+01 1.564960312208375015e+01 1.492001418569079085e+01
6.798449490523797474e-09 -1.831801472183394708e+02 1.668590030106580002e+01 -4.962618300092169754e+00 4.568290193431391089e+00 -4.365551235580481304e+00 1.492061998832511982e+01 1.559636967211436875e+01 1.525369052771983469e+01 1.441953977702784329e+01
6.965248416815990853e-09 -1.831534085153779188e+02 1.448422496741301302e+01 -4.048584669159652094e+00 4.354044734875461842e+00 -1.724053724436553026e+00 1.419407423377382216e+01 1.533698752913809216e+01 1.549080088579881220e+01 1.485311651553066170e+01
7.098711918640761987e-09 -1.831319284407435362e+02 1.246270137398391675e+01 1.813418526030030620e-01 2.528906010765620493e+00 5.269750025563872953e-01 1.502557045345934839e+01 1.542122327419493999e+01 1.521837998279056237e+01 1.454807735858589979e+01
7.118677931772137011e-09 -1.831266197639797895e+02 1.113819178672453347e+01 -8.577255687392764116e-01 4.924962716856740030e+00 6.789030331197807300e-01 1.494792351681460296e+01 1.595469315308049474e+01 1.580512323137116404e+01 1.468815517277494109e+01
7.877958519385633914e-09 -1.830227729892613411e+02 1.614898637154784211e+01 -5.571518829197554368e+00 5.679475835505396475e+00 -4.124205176081439106e+00 1.490532470891990258e+01 1.594770832973975416e+01 1.571270057633769568e+01 1.471553434198987986e+01
8.024354891488184335e-09 -1.830018605099911042e+02 1.896628158999646985e+01 -8.325665281018977737e+00 5.996291829475516977e+00 -7.090061436961157426e+00 1.460881079481485045e+01 1.561246252326582606e+01 1.529808552336666416e+01 1.438639872325663482e+01
8.031433999204242613e-09 -1.829984786961826444e+02 1.722542764725697850e+01 -4.226378459397994725e+00 1.846590436167510063e+00 -1.906507389202914737e+00 1.450631976000650702e+01 1.535223478373030481e+01 1.580044692695718744e+01 1.586695584765403666e+01
8.162340540124238483e-09 -1.829798108296769783e+02 1.176038736739854507e+01 -2.739844144653016400e-01 3.560698571846213412e+00 1.159102666306395690e+00 1.503720797150615240e+01 1.585793729645762973e+01 1.583664762470926846e+01 1.504208312919057633e+01
8.143325288510366986e-09 -1.829796431797243486e+02 1.889354626474339582e+01 -3.859981080869302694e+00 2.871928259044338461e-01 -2.630077220305043539e+00 1.488671063723125521e+01 1.524431974766310027e+01 1.557280566171030323e+01 1.591526866573149057e+01
8.290700348616524739e-09 -1.829592073417076961e+02 1.403439180135276843e+01 -1.689957228280329460e+00 3.342966222252783837e+00 -9.134347003737968151e-01 1.519661828923084990e+01 1.579832099962841951e+01 1.562979706025132565e+01 1.491985776901192295e+01
8.520879547064381819e-09 -1.829293222196859006e+02 1.541176848056309190e+01 -5.078060728995045459e+00 5.722084206976987275e+00 -3.470285917896127614e+00 1.485348031939000002e+01 1.594901835634889764e+01 1.575036855085846099e+01 1.472486128460469246e+01
8.591710356281779564e-09 -1.829185439620852378e+02 1.677851266987264012e+01 -7.167339509658257057e+00 6.531376055764795296e+00 -5.077653716480660329e+00 1.456880408420791895e+01 1.588292490601067009e+01 1.573452367530338414e+01 1.469234485873373330e+01
8.732095355178016459e-09 -1.828998364295953536e+02 1.599816148790274895e+01 -2.406208441899956085e+00 1.499443424598181807e+00 -1.473412273632456859e+00 1.471959723869101211e+01 1.514449600047425726e+01 1.523995239035940230e+01 1.510856272278273771e+01
8.748300290959699829e-09 -1.828954823593841184e+02 1.794290478105146747e+01 -7.895371940881985573e+00 6.571717117674186426e+00 -6.566550028987415466e+00 1.464293683053661788e+01 1.574302282562813815e+01 1.538421273949370338e+01 1.429378027301411436e+01
9.264901239270297525e-09 -1.828356085882918194e+02 1.541374937685007396e+01 -5.845686283306897657e+00 5.880629784381545377e+00 -3.635670490670721122e+00 1.426425751301572120e+01 1.554364558214012781e+01 1.549710252469993144e+01 1.455373353996233199e+01
9.527276818233957920e-09 -1.828051828599391797e+02 1.728612997725021216e+01 -7.918276393576054062e+00 6.862829518639919968e+00 -5.824037378828553102e+00 1.446391327425253692e+01 1.581382485753555756e+01 1.563217285466312667e+01 1.455298693538726518e+01
1.000970191420966184e-08 -1.827532869743389483e+02 1.340357492370604042e+01 1.394434007505690687e+00 -6.416284227143123076e-01 2.543920594815936909e+00 1.489381361840353080e+01 1.515067931612015073e+01 1.553504831450176127e+01 1.574704432936323606e+01
1.007826053973685133e-08 -1.827439611061726623e+02 1.234729978326762101e+01 -2.958090494911703061e+00 6.335699749664012614e+00 -1.769377016666306091e+00 1.475359687457972591e+01 1.581564554436418213e+01 1.541671407349735468e+01 1.402038490053778830e+01
1.018391613572567105e-08 -1.827310321621064304e+02 1.864265409091211012e+01 -6.567893383625435177e+00 4.397761479668027107e+00 -5.855143754027828606e+00 1.482663254098672212e+01 1.550546265984475802e+01 1.522423595556731435e+01 1.456601979706531402e+01
1.024622630404200209e-08 -1.827224323160868948e+02 1.369585441132521453e+01 -3.224231409056664610e+00 4.145759655983303205e+00 -9.415276570429895742e-01 1.420343095793705324e+01 1.531495347274321084e+01 1.547682454326795387e+01 1.483250482247073165e+01
1.078289805527277788e-08 -1.826688804227754304e+02 1.138470761154269262e+01 1.901758385613433688e+00 1.287827278696308753e+00 2.355239456319990765e+00 1.496414138153829221e+01 1.525453459970213821e+01 1.521711327331238550e+01 1.477842880657087932e+01
1.117675294293600620e-08 -1.826305057973219732e+02 1.087441934914069464e+01 3.055350345510188248e+00 -8.427365149812260370e-02 4.528136923156599991e+00 1.496645615358685788e+01 1.538976323362939524e+01 1.578804195020281753e+01 1.576493842325444916e+01
1.141254551263443450e-08 -1.826071285545457386e+02 1.759638977521427705e+01 -5.319687641927853150e+00 3.863537418458850681e+00 -3.979692116367985477e+00 1.501932484839957738e+01 1.581956825395564259e+01 1.576683389556121639e+01 1.524011012433796886e+01
1.165562908764384352e-08 -1.825835525416175642e+02 1.205827589257609134e+01 2.684774887388101661e+00 -7.122098224319142190e-01 3.708901528887999177e+00 1.500316248508915251e+01 1.522402684489722624e+01 1.557446583301681464e+01 1.569854509782185836e+01
1.166452967315994246e-08 -1.825802892032509703e+02 1.720065419402020623e+01 -2.262965160330417724e+00 3.371750314089503320e-01 -1.430576831591315212e+00 1.503671007209721111e+01 1.529758276439255305e+01 1.550105326923159410e+01 1.566832532574008496e+01
1.186021816439591311e-08 -1.825611520000476844e+02 1.943026392146643033e+01 -5.773982279317247723e+00 2.183583186482419336e+00 -4.175368335186720792e+00 1.490620421084885905e+01 1.557926091602146279e+01 1.579798210365715327e+01 1.579788220973972379e+01
1.233166419547098399e-08 -1.825196715091073543e+02 1.382722504937259700e+01 -2.782988820944289010e+00 4.760968417853828072e+00 -1.618908650077457878e+00 1.504720322934537080e+01 1.591830769014023161e+01 1.569657887482064851e+01 1.471935313432021175e+01
1.270897252939336115e-08 -1.824870335460329613e+02 1.512610983637125983e+01 -1.762031109297224063e+00 1.086315810004307991e+00 -1.360095610606091299e-01 1.448563733813358567e+01 1.506120578642202190e+01 1.539270441037534631e+01 1.541051914096036413e+01
1.273886426691060055e-08 -1.824821842892765460e+02 1.293249574238383559e+01 -2.071490131642088173e+00 3.499855119029318118e+00 1.080132977040921816e-01 1.422809020312049633e+01 1.524144196199426737e+01 1.544391406273778244e+01 1.488293277064378728e+01
1.281825866355009352e-08 -1.824734711758318895e+02 1.890247481632200888e+01 -9.074799788564845926e+00 6.836511271873838780e+00 -7.405976421620563244e+00 1.452282361477464967e+01 1.574289002085581757e+01 1.545376744340004294e+01 1.441491148686296242e+01
1.292226605065189883e-08 -1.824628899145298533e+02 1.357089501493643269e+01 -1.072373719379827506e+00 1.709552170415300054e+00 1.285106024632980848e+00 1.455041586608306403e+01 1.540947585079911697e+01 1.586552282243920331e+01 1.574776684425680173e+01
1.293215092767526106e-08 -1.824596252577585744e+02 1.646044324107605306e+01 -1.739914201747261302e+00 5.789746396019772590e-01 -1.006607001524045586e+00 1.510912022668995114e+01 1.537356856334314870e+01 1.551819156764581109e+01 1.556953032836580775e+01
1.305749243327040913e-08 -1.824474796865872861e+02 1.117325375105783714e+01 -2.204375609544225512e+00 6.500864655502866185e+00 -8.399330490423331241e-01 1.469220568931756610e+01 1.582765186749931630e+01 1.545335237887939783e+01 1.397796463274265122e+01
1.333389298100716828e-08 -1.824240326502819585e+02 1.045157418341918643e+01 1.104622806098106480e+00 2.385868196421354170e+00 3.440899559830324250e+00 1.464901821367318391e+01 1.559444105918564105e+01 1.595229719989113981e+01 1.548907039474525504e+01
1.353376686450766922e-08 -1.824066539766727146e+02 1.599522501220722148e+01 -1.210979656453689657e+00 1.742157940481359191e-01 -1.732850094013667075e-01 1.502402670906431048e+01 1.532984184525740190e+01 1.560289889338651115e+01 1.576371894850229438e+01
1.384442317447587544e-08 -1.823814592957605498e+02 1.246888694406758091e+01 -1.495159256642464740e+00 3.232608429416503171e+00 6.997035883420306135e-01 1.422934095381356912e+01 1.521902712221766762e+01 1.545373297797301504e+01 1.492691885421467290e+01
1.398093524452846954e-08 -1.823691471551041445e+02 1.369563358255545182e+01 -8.861792685730609520e-01 2.672733880661395389e+00 -1.671612849463812722e-01 1.521799317041699595e+01 1.572948412238863014e+01 1.561909335141073463e+01 1.502963601917218384e+01
1.406911251187901297e-08 -1.823603599959110682e+02 1.182529482540396693e+01 2.143847581942770475e+00 2.205696743232330448e-01 2.910943368073056092e+00 1.485693067726162475e+01 1.511175018934974901e+01 1.528485079283990800e+01 1.516015868327524529e+01
1.477498301447880847e-08 -1.823089063747432022e+02 1.817291721345958777e+01 -3.321727332491120066e+00 5.828965349256947093e-01 -2.511240657459980596e+00 1.494062704232981531e+01 1.521793982535756840e+01 1.539275252382095971e+01 1.556567426649481334e+01
1.527689165544171465e-08 -1.822730004510688673e+02 1.680720484882667165e+01 -6.878390698146233717e+00 6.355968053879543334e+00 -5.061846962340998957e+00 1.470282737770689074e+01 1.592105267736526208e+01 1.571617619207093597e+01 1.466955842997195170e+01
1.548215019650943761e-08 -1.822571540283234981e+02 1.809208385834671518e+01 -4.002848677379197362e+00 1.685573186728321460e+00 -2.948088972571661692e+00 1.508999105647478700e+01 1.556170024662895912e+01 1.567838288830254712e+01 1.562462004320889442e+01
1.591213272687233012e-08 -1.822272599055988564e+02 1.181730855422548032e+01 -2.364633521715324704e+00 6.124512274629346109e+00 -9.011154900330815565e-01 1.484284054055166635e+01 1.596104392630318536e+01 1.565925593037887431e+01 1.431087918712932527e+01
1.596339414826144285e-08 -1.822215435530798118e+02 1.506228654510807630e+01 -5.330502846215649626e+00 5.779549739962829946e+00 -2.968885897677661312e+00 1.449471290596873452e+01 1.580800255502569129e+01 1.581212777884663900e+01 1.487746965156588352e+01
1.609563288524434967e-08 -1.822107938025905014e+02 1.668112332720437863e+01 -3.615509384470090737e+00 2.007348798602638595e+00 -2.255667250384421507e+00 1.452961865294099653e+01 1.512742348817931060e+01 1.528819902022686961e+01 1.515366868131788713e+01
1.610040676768809772e-08 -1.822079972516773978e+02 1.754076532979608771e+01 -3.084672551321428813e+00 4.734907773456757951e-01 -1.724286581976137711e+00 1.467661160890568794e+01 1.509747495149169616e+01 1.543549535166482123e+01 1.568620038794598059e+01
1.616350084169196226e-08 -1.822015861225484059e+02 1.469159203786333023e+01 -5.351560674590424505e+00 6.743849595026841115e+00 -3.837867371285811124e+00 1.467430958616927583e+01 1.586177177784308157e+01 1.551871497205698702e+01 1.421982123079831162e+01
1.643097702338426619e-08 -1.821826733923236077e+02 1.823502738054536820e+01 -8.410164216753797106e+00 6.669830006213910423e+00 -6.469856470439488305e+00 1.459873296369934792e+01 1.587966862281830238e+01 1.568112284260716116e+01 1.467243534760511992e+01
1.701144306623032491e-08 -1.821454555492679503e+02 1.123497826445052716e+01 -1.718882999261005295e+00 4.829504434323311557e+00 6.715244292398523385e-01 1.419810410885038721e+01 1.542922761434322965e+01 1.553157959076306938e+01 1.460311968677000038e+01
1.711674836188151846e-08 -1.821367843678813188e+02 1.232072575859683283e+01 1.968432125815379408e+00 -5.204622869097903504e-01 3.571283640724004727e+00 1.475798070206448998e+01 1.516027093018665184e+01 1.565212250015022377e+01 1.584273138436516959e+01
1.792379342243182718e-08 -1.820882127167584486e+02 1.927717601377376866e+01 -8.795368683382273289e+00 6.109668332980700001e+00 -6.869518467908337200e+00 1.467684765310382566e+01 1.588561000855822058e+01 1.575117247888522698e+01 1.492303499855762716e+01
1.836924413614630778e-08 -1.820611640366861366e+02 1.257131025906733157e+01 1.366927628375673720e+00 9.445257023241087069e-01 1.903685848223757304e+00 1.522919697157975172e+01 1.549956331101832241e+01 1.552862455758395122e+01 1.523287344238744190e+01
1.858094539034990771e-08 -1.820472051741810446e+02 1.756070620750389466e+01 -5.895599846774771891e+00 4.704899686479979692e+00 -4.635565524242888813e+00 1.500496921909000392e+01 1.587813121395769222e+01 1.570787235410848659e+01 1.498092391887047725e+01
1.859877174257690684e-08 -1.820437462452290447e+02 1.587321634754018440e+01 -4.989873546268205118e+00 4.397310051514754292e+00 -2.553738343032641467e+00 1.452120344478239033e+01 1.569509450322123101e+01 1.588018791136610908e+01 1.531127542131469177e+01
1.865439543044929900e-08 -1.820382599901839171e+02 1.442284136462139088e+01 -1.105183525802942768e+00 2.213249724637336158e+00 -7.710579654230969027e-01 1.515038048200051257e+01 1.549809309980518179e+01 1.533677056652526005e+01 1.484461688929840228e+01
1.967292184105576811e-08 -1.819825986240404063e+02 1.602292746482917352e+01 -6.037307512939417364e+00 5.532114286979947337e+00 -3.971841985789352769e+00 1.428762770706921970e+01 1.548418570318278498e+01 1.543983615754152794e+01 1.458942168487726754e+01
