m0 p a1 a2 b1 b2 m_100 m_200 m_300 m_400
1.506317959620151825e+01 1.996587001524600566e+02 -1.253568988934521400e-01 1.090105048066124738e+00 4.306274985613001149e-02 7.624420751755849324e-01 1.628653451294593424e+01 1.604452286665200234e+01 1.630192863851834417e+01 1.606062195520593860e+01
1.500659403525413538e+01 1.992484493925128106e+02 -1.173048674831242977e-01 1.425271576580849242e+00 -5.593815157844694852e-02 7.352406644000311076e-01 1.656684819910247342e+01 1.634650425101120774e+01 1.659971455670913087e+01 1.637523814305841086e+01
1.506236363851437510e+01 1.977700476945290688e+02 -3.084314503765028803e-02 1.244740011574867466e+00 -7.899233381649040098e-02 1.024495008221018466e+00 1.641012314827261420e+01 1.640294946572890566e+01 1.653425149653198289e+01 1.650222273521482919e+01
1.509396439525596989e+01 1.980636851398905094e+02 -1.036383698791585317e-01 1.148932616232121617e+00 -1.395215870273176506e-01 7.753383632188679542e-01 1.639619994376533185e+01 1.621724218989255206e+01 1.648155036249221794e+01 1.627702808075263619e+01
1.500039904486882492e+01 1.981898287787919060e+02 -1.804177334171228608e-01 1.221209187296881993e+00 -2.015758166409788998e-01 8.055392982225164644e-01 1.645192711459265311e+01 1.611414411217861442e+01 1.653863460037706190e+01 1.617055084178923963e+01
1.505491945217079497e+01 9.828414788493725496e+01 1.125584096796048428e+00 -1.339312141374229270e-01 9.600131400021183481e-01 -6.184040360085774068e-02 1.613465425413175325e+01 1.621493581239420223e+01 1.628657183789270491e+01 1.634856709878874170e+01
1.497771247947263618e+01 1.986030048521116100e+02 -1.433189383361366254e-02 1.321086037860277784e+00 -9.177704562720556680e-02 9.392387793396128615e-01 1.635536246504817015e+01 1.635818227023073845e+01 1.643175238242588065e+01 1.642101125175817344e+01
1.510769087881837258e+01 1.993862393452747312e+02 -6.285629222826294438e-02 1.241015408534938302e+00 -1.012198664656533964e-01 6.808247889902503402e-01 1.642547352582721132e+01 1.630930517828301163e+01 1.645186555659139316e+01 1.633088986111529906e+01
1.496575189610388001e+01 1.991077809354256658e+02 -2.684710073061715718e-01 1.253257104190792504e+00 -6.836775431253627744e-02 9.321010176046726770e-01 1.651415941778578045e+01 1.599919304931113828e+01 1.656429677509729359e+01 1.604392941647435222e+01
1.509903741535954325e+01 1.992441908358048863e+02 -5.107357850417137968e-02 1.225003724309502218e+00 -1.529119820041540123e-01 8.928426987288666794e-01 1.639786386338201041e+01 1.631049111421820186e+01 1.644120458760165349e+01 1.634516915151585081e+01
1.509321575849835284e+01 1.999961351557810474e+02 -5.957978980755385123e-02 1.361247748149999381e+00 -2.259463306662787829e-01 6.812251302527521091e-01 1.651413971787530599e+01 1.639502167145787936e+01 1.651433249984436458e+01 1.639515954666947550e+01
1.509517370053451657e+01 1.985765067598875930e+02 -1.306483222645749009e-01 1.150876257907135880e+00 1.821127077241158077e-02 9.430185093774507976e-01 1.641754795091389951e+01 1.619652176547365130e+01 1.649171621378803465e+01 1.626792210990538479e+01
1.507334790170831340e+01 1.984055961961715866e+02 -1.328323370670858594e-01 1.264402028002624689e+00 4.198721850198872119e-02 9.605648436661606837e-01 1.651634903058075565e+01 1.629760167051370701e+01 1.659749352445176740e+01 1.637681421062322684e+01
1.503287652439687783e+01 1.999822642188725865e+02 2.002885316425562223e-04 1.345547246918449957e+00 -9.062306049142065945e-02 8.279372766702159936e-01 1.637870987902213216e+01 1.637949543757277837e+01 1.637968141754232931e+01 1.638036514287671253e+01
1.502142435478079818e+01 1.988676731244179621e+02 -5.993346724333648012e-02 1.167410137842253448e+00 -1.102564867500639423e-01 8.718721793743782200e-01 1.628116864994760249e+01 1.618433903119094097e+01 1.634127412669731427e+01 1.623358094264456497e+01
1.505635722415319577e+01 9.755389699608981857e+01 9.010243871836198792e-01 -1.043621392401892223e-01 1.141420637187806619e+00 6.816529323049280720e-02 1.604720758854143270e+01 1.622260817798214561e+01 1.637237442880109484e+01 1.648997413824183056e+01
1.499569096790344958e+01 9.989672354834107182e+01 1.300443157336916400e+00 6.695341870128146411e-02 8.747416501484472917e-01 2.043829815582753895e-02 1.636900204633182554e+01 1.637485009419304305e+01 1.638063140930978534e+01 1.638634571772359649e+01
1.495881942564812483e+01 1.006860447013952751e+02 1.361741295756623060e+00 5.136061106043143809e-02 7.034673228758450136e-01 -1.694545176292372446e-02 1.634182712183564590e+01 1.630890933702261236e+01 1.627322349204796126e+01 1.623483232719224034e+01
1.497803021784545763e+01 9.939753379694937507e+01 1.210606876095006612e+00 5.602438735964199168e-02 9.724452143776840529e-01 -1.447853513812979998e-02 1.627954470460792180e+01 1.631230237868060584e+01 1.634289387690308004e+01 1.637128305489126845e+01
1.501562248095060426e+01 1.996905961999544843e+02 -1.356053070010432293e-02 1.150971970759686158e+00 -1.108990411439307877e-01 6.282406447757598045e-01 1.618675608829550683e+01 1.616396819680775110e+01 1.619962774849913600e+01 1.617446298425809914e+01
1.511838375081633501e+01 9.848764695149313297e+01 1.102292082766119563e+00 -9.019245911336959409e-02 8.671325894517636357e-01 4.822749143564308838e-02 1.621981327210091806e+01 1.630110311513902488e+01 1.637321105185971604e+01 1.643501309845996161e+01
1.500847644653710766e+01 1.967403170881918584e+02 -9.864413501800051165e-02 1.002594239216351824e+00 2.553385479779457512e-02 1.163109108553859627e+00 1.622368909011681737e+01 1.613438104723552868e+01 1.641341705833796283e+01 1.630461473927128679e+01
1.498684213420088440e+01 1.984982797732076563e+02 -7.949443778630893576e-02 1.168949553436352318e+00 -1.921244011219176429e-01 8.849821891400910800e-01 1.628056079515767962e+01 1.614598754140670778e+01 1.636268083838642795e+01 1.620460949873091039e+01
1.509237825190589177e+01 9.965406059362513247e+01 1.388334572515574905e+00 8.416143729782632477e-02 8.365988459920910003e-01 -1.233146177574173663e-01 1.657733232897855302e+01 1.658897166665006750e+01 1.659979473913618975e+01 1.660980459760861905e+01
1.501934861584293657e+01 1.013386925203774069e+02 1.306300464489725144e+00 1.803421801825582094e-01 5.990933694604372306e-01 9.183815408080064913e-02 1.643417102307790856e+01 1.634925660523992264e+01 1.625228867909616426e+01 1.614447055012082544e+01
1.512676234745598869e+01 1.977403867933395816e+02 2.517963038912185425e-02 1.163426109562459843e+00 -4.510578388357444624e-03 9.140943974648969572e-01 1.632776416048424650e+01 1.643381661476033884e+01 1.643412894117164669e+01 1.652574201631194484e+01
1.503271450703336143e+01 1.990085215057719665e+02 -1.168345963671342247e-01 1.187965228062710210e+00 -6.624512402702364966e-02 8.054585230479744951e-01 1.636316430141719636e+01 1.614989584061175876e+01 1.641079003912564716e+01 1.619121981244940756e+01
1.506660111317338213e+01 1.016385985215417236e+02 1.391113497756515827e+00 4.125445915313008527e-02 6.222075648992664298e-01 3.723822701380008482e-02 1.642058206117918928e+01 1.632730481395440947e+01 1.622039041758705125e+01 1.610126090289685052e+01
1.500307105421492082e+01 1.019130759538462598e+02 1.382173342130075255e+00 1.899364904277778265e-01 4.834634455841779754e-01 -7.782066408470633689e-02 1.652161528820073144e+01 1.643853214811652919e+01 1.632701573467991096e+01 1.618901549397829598e+01
1.491886709658112053e+01 1.018734165595949008e+02 1.323367864220255541e+00 1.874468833884144203e-01 4.718075099394862804e-01 6.239707536501626350e-02 1.634718931330488445e+01 1.623895046357483452e+01 1.610753257748208611e+01 1.595610842439098320e+01
1.506411960854954302e+01 1.987765033941961121e+02 -2.048337212349320424e-01 1.069019751901354454e+00 -4.405080495951096964e-02 8.379871539695429306e-01 1.637038731724703311e+01 1.598831120455790433e+01 1.643000216538377956e+01 1.604186492334157421e+01
1.505438908799465736e+01 1.991521919398663272e+02 -5.490178927317046487e-02 1.288236829714680454e+00 -5.537786542028477754e-02 8.160156573357362220e-01 1.641962682220705361e+01 1.632805262800693313e+01 1.646096972755405830e+01 1.636461604092905731e+01
1.517507330668932752e+01 1.976696508023514127e+02 -1.383979053239769996e-02 1.122970710317979126e+00 7.258435408052932303e-03 1.065565776102740614e+00 1.638738384809433057e+01 1.642976160762431448e+01 1.651822601140803570e+01 1.654761440980330534e+01
1.504747288227425628e+01 1.993670926314455869e+02 4.065393947496076521e-02 1.284013092141904622e+00 -9.089820856896579926e-02 8.141237091441411167e-01 1.630772300597355340e+01 1.640176647219030315e+01 1.633995895701773193e+01 1.642928436812571391e+01
1.518965177919914211e+01 1.964599554898794622e+02 7.675156062887822372e-03 9.720285284206475751e-01 2.020618017591679916e-02 9.355039597793606276e-01 1.625234053188406236e+01 1.635680175238127276e+01 1.640684141115046302e+01 1.648503898034740089e+01
1.503372045178561045e+01 1.999925789292946661e+02 -9.024939545616561531e-02 1.302904533599614112e+00 1.437751839218037730e-02 6.973196900550320265e-01 1.642703524778082524e+01 1.624670396084747992e+01 1.642735676547443902e+01 1.624703205330663991e+01
1.499823976991841157e+01 9.991204622106869238e+01 1.267865530606929525e+00 1.953932919229188769e-01 8.212168006091236094e-01 1.669553860969674730e-01 1.646785638155345310e+01 1.647415110802183236e+01 1.648038241308020702e+01 1.648654994213119451e+01
1.510610959953627841e+01 1.973623788732709841e+02 -1.845479921994659378e-01 1.184387421016605657e+00 -1.172575242997382361e-01 8.848721706878759363e-01 1.654984694809465751e+01 1.622801058074048797e+01 1.667149106882298071e+01 1.631441792617508568e+01
1.501017263709357685e+01 1.984269842558725543e+02 -1.225272340258367620e-01 1.131285725967750011e+00 -8.635067252876815758e-02 8.690677309652734550e-01 1.630796479230539120e+01 1.609560755607695270e+01 1.638686345685745493e+01 1.616057923115455353e+01
1.502906110724484989e+01 1.982878919232197461e+02 -1.041375251780038980e-01 1.112685209412035192e+00 -4.755255389381396469e-02 8.727816225756850343e-01 1.629282504354035055e+01 1.612315441019962492e+01 1.637612382936338307e+01 1.619489204978558305e+01
1.511449780803763510e+01 1.972961089166522299e+02 -2.242895935746300751e-01 1.134138455501133791e+00 -3.827636970114944859e-02 7.921524532583177347e-01 1.653829085465218895e+01 1.614085861883664919e+01 1.664072207952725790e+01 1.622197619657213963e+01
1.501886551496345668e+01 1.005516308746078806e+02 1.422253171291140816e+00 1.392614400519516238e-01 7.818863102740554183e-01 2.104035668676207393e-01 1.653776463781153439e+01 1.649290128012030010e+01 1.644589827528633919e+01 1.639686823265900983e+01
1.507213628219475687e+01 1.966918497773022523e+02 -1.372684435209787779e-01 1.112332396100445209e+00 -3.722719311556943467e-02 9.957216619905011612e-01 1.642233513798889177e+01 1.622817319479105436e+01 1.658087203299611190e+01 1.635301485978991565e+01
1.490843883979068707e+01 1.022060824197913860e+02 1.381498606674679053e+00 2.110830123714499962e-01 4.009482618247854901e-01 7.206540878683931339e-02 1.640709921892258549e+01 1.627557712001369339e+01 1.611108631346929698e+01 1.591943926487507710e+01
1.501033651651557399e+01 1.972046599136396594e+02 -7.415294961717400213e-02 1.154652900566981444e+00 -7.493440362006253963e-02 8.313898824978753765e-01 1.631177646856266250e+01 1.621350604385336069e+01 1.642699658725518219e+01 1.629619135650696293e+01
1.501486497126118813e+01 1.012734879259925549e+02 1.206982517850105907e+00 8.874435598214347465e-02 5.563063790564690692e-01 -9.920483332575003033e-03 1.626337422123557985e+01 1.620670069891685117e+01 1.614095788805495957e+01 1.606662967860670932e+01
1.510661873951778666e+01 1.968369773641410347e+02 -2.785411301507920712e-01 1.208278425798113176e+00 -6.040122409779691282e-02 9.611405608896923525e-01 1.668685571992228134e+01 1.619990416017749268e+01 1.683105352875869798e+01 1.631039857032362761e+01
1.504092820066619041e+01 1.996691024427786658e+02 -1.560605109911872290e-01 1.383323212768409860e+00 9.354005857151292957e-03 8.084334675467541587e-01 1.658860392512715265e+01 1.628483150410747271e+01 1.660472168787790892e+01 1.630088192439626837e+01
1.510222574164490084e+01 1.979538832594720645e+02 -2.200141145573599744e-01 1.144232625500832157e+00 -4.010101607445371030e-02 8.274627605893254412e-01 1.651894805066722327e+01 1.612184398271299557e+01 1.660788116744497245e+01 1.619725935022859176e+01
1.503047042076633844e+01 1.996546188986308437e+02 -1.011429837762758410e-01 1.257655230020075621e+00 -1.186692255023480413e-01 7.253048573316167591e-01 1.639772112608248378e+01 1.620116745465887220e+01 1.641416766385953352e+01 1.621476273756274011e+01
1.504410661878358368e+01 1.004960005146681965e+02 1.307034072896872345e+00 -5.214921949633577469e-02 6.066129123794379296e-01 6.893475026592099653e-03 1.627922750489938508e+01 1.625842718699122358e+01 1.623661088099493099e+01 1.621379934307809023e+01
1.507771841959324632e+01 1.979794324627070239e+02 -1.068336922818140522e-01 1.086912732002112136e+00 -1.577066948495779997e-01 1.009530568101492776e+00 1.633892426298253397e+01 1.616810346750894922e+01 1.645908165371168153e+01 1.625906140755920859e+01
1.507623252615856302e+01 9.963619030935589649e+01 1.136024631602538193e+00 7.154064315455599399e-02 8.312673284163114573e-01 -7.213710328530353877e-03 1.630216217574849580e+01 1.631976901160243543e+01 1.633660991916977423e+01 1.635267714681831208e+01
1.502866650887374078e+01 1.988098053784119941e+02 -1.803810138911714489e-01 1.078154004615836214e+00 -5.025880364250845389e-02 8.066856521556768911e-01 1.631768842543966613e+01 1.598225716972269694e+01 1.637372856722641856e+01 1.603190783452697943e+01
1.510075819880276349e+01 1.000121112642461867e+02 1.252033113321889601e+00 -4.122629937273103451e-02 8.730541232715687272e-01 2.138018098801897082e-01 1.631057505245621542e+01 1.630958446391689165e+01 1.630859324827227397e+01 1.630760140666088631e+01
1.502366737243105987e+01 1.998663148538014127e+02 -1.288912306109875061e-01 1.403817778714213205e+00 -8.831219594897987690e-02 5.766401184972060889e-01 1.655897268302069492e+01 1.630302110380286962e+01 1.656408902122711524e+01 1.630735105327810786e+01
1.506729238949458427e+01 1.932799877314168953e+02 -1.933938453022445714e-01 7.259126610173254335e-01 -1.363388267690339717e-01 1.138875944565286957e+00 1.622987585650616538e+01 1.598857692779789552e+01 1.656388581195292886e+01 1.617361463707302249e+01
1.507967604583166832e+01 1.002936077211848414e+02 1.252933023021345349e+00 -1.677926542934748966e-02 5.581894280155825783e-01 5.082877835281784940e-02 1.630349303983535592e+01 1.629076114102231898e+01 1.627764027465362062e+01 1.626413671188440446e+01
1.491630459951078791e+01 1.037554461904776133e+02 1.375876828809106556e+00 2.510509578812847309e-01 1.451957706598250297e-01 -4.254304959078325510e-02 1.646823423069847081e+01 1.627623298161981324e+01 1.598569424466856148e+01 1.562595410570625809e+01
1.495138936955991227e+01 1.016206703103360383e+02 1.192698238777920139e+00 2.669051025924353837e-01 5.205230029891048105e-01 1.116948250188087854e-01 1.632535999160334228e+01 1.621876324260146163e+01 1.609338657912254078e+01 1.595184530106665477e+01
1.506892936101203517e+01 1.002149597375595107e+02 1.153939583435088068e+00 6.740701313673547190e-02 6.673087065288978437e-01 1.494872870745567184e-02 1.628075050413005442e+01 1.627096844458344194e+01 1.626093181510063701e+01 1.625064272440336666e+01
1.516554814372575954e+01 1.988887545096892211e+02 -1.645155552235291196e-01 1.163473943277944400e+00 -6.484472246276062890e-02 7.351983727800686097e-01 1.651973805589258859e+01 1.621104247788434805e+01 1.656756238111847068e+01 1.625181060048425508e+01
1.506689628627496802e+01 1.977171735433880997e+02 -7.976317555541712068e-02 1.156767410871646362e+00 -9.195555507718111699e-02 1.050369272402305043e+00 1.637979893265347897e+01 1.627715517228277164e+01 1.651245171333200901e+01 1.638361882271292913e+01
1.512026768830986434e+01 9.863437819764037329e+01 1.075530131650324961e+00 -2.468638491603769580e-02 9.542520002938594814e-01 5.077164869499561917e-02 1.625911420226760740e+01 1.633885530090115878e+01 1.640951370175976365e+01 1.647033303965869422e+01
1.506352344575969049e+01 1.993055866545962544e+02 -1.637416836974079359e-01 1.087891691716233566e+00 -1.443483942619128158e-01 7.816045205227446502e-01 1.633357556459780113e+01 1.601772064083890967e+01 1.636875736935743575e+01 1.604569909064159461e+01
1.496879737675413580e+01 1.010788958737588530e+02 1.407304667743108695e+00 1.993351471992106383e-01 6.687416834653436837e-01 5.534270168128507805e-02 1.651826627912367940e+01 1.645156794717506088e+01 1.637581187129081073e+01 1.629155140494021481e+01
1.509599997160907847e+01 1.968538899224582792e+02 -1.609567662057305171e-01 1.014288373922276776e+00 -3.780694387109306831e-02 1.023712397276931085e+00 1.637045617892881921e+01 1.613018355389663938e+01 1.653317055962054738e+01 1.626452356078450379e+01
1.502181453236961595e+01 1.972770205111213784e+02 -5.339268544844344433e-03 9.612496431040646883e-01 -1.538386990198503668e-01 8.388967809146379295e-01 1.606411726923717254e+01 1.609477564513958114e+01 1.619177077411504584e+01 1.617920742022343461e+01
1.504963243775400272e+01 1.983050417857012917e+02 -6.824963696889696507e-02 1.224093492734827038e+00 -2.982501228834877338e-02 8.588946672341020161e-01 1.638709069525927475e+01 1.628899427409394463e+01 1.646608160844928648e+01 1.635762543234650224e+01
1.509657163892432052e+01 9.996441665044176261e+01 1.091859238884220318e+00 1.907898425233867101e-03 8.318832211006750299e-01 6.109341695214709489e-02 1.619246986221739704e+01 1.619459543355090148e+01 1.619671547550168711e+01 1.619882997336556230e+01
1.513009902803644557e+01 1.975931361360074447e+02 -4.620137287283654359e-02 1.029026940142898638e+00 2.373569674702480370e-02 9.361920310794111799e-01 1.627295453152909843e+01 1.624558674426337745e+01 1.638836935438114040e+01 1.635138787825163575e+01
1.510456711518807182e+01 1.025165283387709110e+02 1.352889621739004511e+00 1.518234323458855783e-01 3.168507574247563241e-01 1.945166091072536574e-03 1.653678671885576534e+01 1.642010972221641651e+01 1.626352845486226784e+01 1.607308815476094566e+01
1.505497171261518830e+01 1.004515149123246545e+02 1.305251295719367377e+00 4.089415348305891484e-02 7.126199480893937732e-01 1.270328285300355020e-01 1.637323679089412209e+01 1.634422451776428886e+01 1.631412104869703228e+01 1.628296816101397226e+01
1.497013553129735897e+01 1.997177072889363671e+02 -2.288340803708059923e-01 1.202026582280897316e+00 6.915946598794420197e-02 7.922601243922340331e-01 1.640767541969646359e+01 1.595783306711965643e+01 1.642073374299881650e+01 1.597197250335507235e+01
1.509035414673891395e+01 9.912714812302378675e+01 1.125419749387575052e+00 -2.283146625629406401e-02 9.673598531259592903e-01 1.285206427069862656e-01 1.625904476131188403e+01 1.632164865970467815e+01 1.638043015594571017e+01 1.643507764395890192e+01
1.497477166476547161e+01 1.008908053418534791e+02 1.370211615389582249e+00 1.661033589411697875e-01 5.683980679081024334e-01 3.036685571626662750e-02 1.647307816307443318e+01 1.642896833017898572e+01 1.637895162413845185e+01 1.632325832018084100e+01
1.498391101889486876e+01 1.999385539654275874e+02 -1.068398777138668265e-02 1.385259223950775720e+00 -1.800284283432560528e-01 6.691335416140589132e-01 1.638131753934976231e+01 1.636071247106211146e+01 1.638422861154256083e+01 1.636291802910321991e+01
1.507147079367839204e+01 1.019551516570793268e+02 1.288229159164057336e+00 1.761152751457366605e-01 2.658402719047572305e-01 5.759810483674954185e-02 1.647568674172110192e+01 1.638838794941651145e+01 1.627639357178202673e+01 1.614286004609939340e+01
1.502837523693705712e+01 1.011008379757933255e+02 1.271343161776245623e+00 1.280963696683627973e-01 6.088597314141512840e-01 -2.524964901680881724e-02 1.638546511662264393e+01 1.633493934527034952e+01 1.627647650831328363e+01 1.621038689133953525e+01
1.509651591454237085e+01 1.997196967510985530e+02 -4.513380317254700458e-02 1.352319038085706637e+00 -5.903838345968637213e-02 6.274067469390445240e-01 1.649970866431905492e+01 1.641403677938376049e+01 1.651086865251582836e+01 1.642395195135688724e+01
1.505261367187251054e+01 1.999902052910549344e+02 -3.902807966219867808e-02 1.296705072373944390e+00 -1.868563437660775151e-02 7.058942183975442930e-01 1.638856685831233406e+01 1.631071911328102075e+01 1.638900655589234390e+01 1.631114707434559463e+01
1.495211310140947170e+01 1.015350078258360895e+02 1.489578884535747605e+00 9.533929244143735104e-02 5.587158866056114448e-01 1.429440544155333725e-01 1.644861530008671480e+01 1.634490973561589655e+01 1.622768846151167210e+01 1.609888168655812990e+01
1.515551360023064831e+01 1.011570090227575491e+02 1.308967737569577849e+00 1.197378790009029359e-01 4.972897364133039844e-01 1.111101004139314341e-02 1.654230706610097457e+01 1.649142815819166685e+01 1.643192612347256443e+01 1.636422471560309333e+01
1.496192366953801667e+01 1.974517571552122206e+02 -5.732591805418785214e-02 1.024512331481236771e+00 -1.836863996344622052e-01 8.875846573880163959e-01 1.611968790830793097e+01 1.604429211834851898e+01 1.624925604123061973e+01 1.612965195092798254e+01
1.504594388614295219e+01 1.011731991959529608e+02 1.410835031220269542e+00 8.782006838517375513e-03 4.609844441136772275e-01 1.150834664150579556e-02 1.642649635344416126e+01 1.637999483726703431e+01 1.632633351638527586e+01 1.626582924202402580e+01
1.507423450074796634e+01 1.993986607113947684e+02 -1.127602913530640905e-01 1.292704588485174000e+00 7.354121820652537167e-03 7.086322147230195156e-01 1.649281936753470745e+01 1.628025895768383791e+01 1.651761782971841086e+01 1.630448596492147928e+01
1.506272481009088970e+01 1.009879086792481218e+02 1.297219152738017911e+00 8.187067857969054785e-02 6.372398651296879990e-01 9.244986225286311310e-02 1.638826770084800089e+01 1.632892334598618334e+01 1.626415291835920485e+01 1.619435797154083545e+01
1.504126868419599994e+01 1.972571599556197839e+02 -1.596261501307782993e-01 1.112760203894072930e+00 -3.466463125123553368e-02 9.306714750632600897e-01 1.639197900559915766e+01 1.613683640335425906e+01 1.651995948168964290e+01 1.624220641444627944e+01
1.495667619076497346e+01 1.992612028339726464e+02 -2.024281610624498740e-01 1.193174499819463108e+00 -2.374524818777068447e-02 8.572059810734344865e-01 1.637218565113481716e+01 1.598555406720443095e+01 1.640993189212473169e+01 1.602112218241574482e+01
1.505176270621270795e+01 1.991225828797865915e+02 -5.205909368916472602e-02 1.209993281959890865e+00 -1.722267260980281378e-02 8.579373237620764314e-01 1.633733488711842696e+01 1.625486755383933613e+01 1.638149140036096085e+01 1.629622954991997830e+01
1.507218221669455716e+01 9.979319784112347236e+01 1.157757158496949046e+00 1.134850140413981023e-01 7.102825900050540042e-01 1.638750282785377266e-01 1.635680292811787595e+01 1.636990381090546265e+01 1.638272270655785690e+01 1.639525537387151033e+01
1.497896052194672123e+01 1.984483576824306965e+02 -2.520566391630278957e-01 1.160468736371797149e+00 2.790839840496772695e-02 9.334772272485825084e-01 1.643516516280717710e+01 1.597502131311995299e+01 1.651324676461566909e+01 1.605125068428421287e+01
1.506736860350747875e+01 9.985740112376687705e+01 1.144549044506721458e+00 -1.598506500821450516e-02 8.007226722703624233e-01 -1.545916755235587914e-02 1.620279610879811472e+01 1.620957215276202845e+01 1.621626023449471887e+01 1.622285987938915142e+01
1.505360971734078923e+01 1.015557310430525035e+02 1.309073906424053746e+00 1.680796459318489866e-01 5.541182246848919135e-01 8.334100834053792539e-02 1.645240202070145585e+01 1.635696563800784631e+01 1.624601744072777265e+01 1.612139166223050424e+01
1.495871221952102204e+01 9.922064677666880073e+01 1.073467476759915940e+00 3.583950971948191011e-02 9.446349468503711932e-01 9.138948778592492772e-02 1.612214521556783708e+01 1.617311193793579704e+01 1.622073396512108445e+01 1.626483780526476508e+01
1.509477356471335519e+01 1.003575822906349799e+02 1.286435843818507507e+00 7.037274332859411174e-02 4.919410894124336409e-01 -2.860740902254832463e-02 1.644145731016517686e+01 1.643054992898385791e+01 1.641886387168482742e+01 1.640640361080565057e+01
1.494439043573813208e+01 1.983811955536136225e+02 -2.288106370710565329e-01 1.158242598513783861e+00 -1.290331950833749630e-01 8.790877888283699093e-01 1.637820611728934139e+01 1.595141211338205700e+01 1.646169005617456094e+01 1.601657011611499826e+01
1.501022516699092968e+01 1.974194603798499088e+02 -1.307028115958868142e-01 1.159943542193301980e+00 -1.262419331081403584e-01 9.346978100923912791e-01 1.637871431628042984e+01 1.616678021912536778e+01 1.650833936331733298e+01 1.626012186968491946e+01
1.511328864819967244e+01 1.984115751205303297e+02 -9.269610583550758065e-02 1.114793953778306701e+00 -7.190228801332132491e-02 8.409442275848562076e-01 1.636343033382300760e+01 1.621071049053216484e+01 1.643968678606631428e+01 1.627420754540742109e+01
1.499906824446211751e+01 1.999533539018767669e+02 -1.848335488831551743e-01 1.307960398454866890e+00 -1.438982981714858056e-01 9.640694585980966735e-01 1.649337930390744944e+01 1.612480495874132913e+01 1.649640478752373696e+01 1.612740395623181300e+01
1.504237743978832320e+01 9.949962812083082042e+01 1.230028066859967240e+00 1.036254267243652549e-01 8.569240953582575315e-01 1.030648062805248344e-01 1.640879099810236497e+01 1.643985783907926290e+01 1.646918288806433495e+01 1.649672069966531751e+01
1.501595785080400525e+01 1.979162922554867237e+02 -1.749237037065327627e-01 1.121865696848967531e+00 -1.282827544201108338e-01 8.947014254806475719e-01 1.637358216432788893e+01 1.606302393493464464e+01 1.647896843580071646e+01 1.614244891506724500e+01
1.496915959215937875e+01 1.963253019888021811e+02 -1.999259957840688884e-01 9.566933373820916131e-01 -6.614502451576420583e-02 1.039866354360603040e+00 1.624472390487473206e+01 1.593554243762021372e+01 1.643467143372951256e+01 1.608342922574199463e+01
1.501589182025830382e+01 1.016539551846141762e+02 1.392603530186676153e+00 1.638100108830364832e-01 3.694510569726734417e-01 7.134753733375021056e-02 1.650943294537971795e+01 1.642641020795072393e+01 1.632485254489901294e+01 1.620672746197931957e+01
1.503931061386912305e+01 1.986072429095984546e+02 -2.231537156906888697e-01 1.137609144016888507e+00 6.993054160951928111e-02 9.268006606547647408e-01 1.643819780691963928e+01 1.603421552896083213e+01 1.650719607601191541e+01 1.610566441587279130e+01
1.507692210117775211e+01 1.977777164841828039e+02 -3.095195124566672007e-01 9.792739173056510538e-01 1.296256405852140858e-01 9.211241573547006567e-01 1.642348536840519557e+01 1.587647585691073893e+01 1.652203500500421995e+01 1.598589016280105213e+01
1.497589393763079890e+01 1.978380670884301651e+02 -9.910789747292803042e-02 1.113734034361826275e+00 -7.080501555098628330e-02 9.302630004735501501e-01 1.625230644749115427e+01 1.610275629039131573e+01 1.636221316131403469e+01 1.619231183871578139e+01
1.491900669987069428e+01 1.994658057664484829e+02 2.746358224340283982e-02 1.149976374023911063e+00 -3.519503406004176327e-02 9.205434196894284327e-01 1.605714316318852752e+01 1.612617378632308629e+01 1.608740215418436748e+01 1.615455661360845241e+01
1.502116963455266330e+01 1.979876509619305978e+02 -2.432237704023787472e-01 1.110766006613717494e+00 -3.348710142096855691e-02 8.243614549129514302e-01 1.642645012556508988e+01 1.598302789558811199e+01 1.651389646712055992e+01 1.605868297062676220e+01
1.502348217860573598e+01 1.969514223916546598e+02 -1.670475669723501255e-01 9.371312905065813936e-01 -1.267695405873094927e-01 1.050256109069756860e+00 1.623118026653486368e+01 1.596737553919587249e+01 1.640681135178997252e+01 1.610053807321245856e+01
1.511207734952473558e+01 1.981705167484744550e+02 -1.126436165530169120e-01 1.154069228648499035e+00 -1.131184186092841770e-01 8.366930455528418520e-01 1.642858773644520909e+01 1.623622528685319466e+01 1.651562904398573650e+01 1.630263554909659618e+01
1.510395845933751779e+01 1.993238347923459628e+02 -1.650818222447174577e-01 1.197249399189272978e+00 -2.059271912822779882e-02 7.825170948764110790e-01 1.648290544809273328e+01 1.616798466738714879e+01 1.651441939570871398e+01 1.619768452773420719e+01
1.509052658926279733e+01 9.898332187749673494e+01 1.172230634874772193e+00 -3.951171316316504090e-04 1.022512426565336696e+00 -1.349021913161116970e-01 1.630850433507625397e+01 1.634979705562635388e+01 1.638628120141446942e+01 1.641801049991036265e+01
1.496532877369245895e+01 1.995767220489484259e+02 -1.919059894344528061e-01 1.272142075181101006e+00 6.371176116664045708e-03 8.202954128545858481e-01 1.644014800494773354e+01 1.606707472788874824e+01 1.646097943804284114e+01 1.608769988203468060e+01
1.518180606669782406e+01 1.005479995195187257e+02 1.249912873532796453e+00 2.338885928860907626e-01 6.770072466070153894e-01 4.460387548343369701e-02 1.663809493462746047e+01 1.660806501275524028e+01 1.657556943717246867e+01 1.654066648827132369e+01
