weight logl m0 p a1 a2 b1 b2 m_100 m_200 m_300 m_400
4.926454958559412494e-16 -4.300560325119185023e+01 1.524057550388188176e+01 9.759457511059213175e+01 5.063400194713434388e-01 -1.287822100533180247e-01 1.019383254559871332e+00 -2.165896250560432890e-01 1.570941973747051534e+01 1.580292370581609873e+01 1.589939417422453616e+01 1.599794591545904510e+01
5.116040569629839542e-16 -4.296534209160859774e+01 1.509814219065985341e+01 1.001406265742411819e+02 1.059350615089746483e+00 1.888931746835353920e-01 1.315136989847879079e+00 -8.582145666762919234e-02 1.633622587634077306e+01 1.632592492171745846e+01 1.631548358554154277e+01 1.630490236166995999e+01
5.301790952799828418e-16 -4.292717822614478962e+01 1.530665019892788514e+01 1.946249050881608866e+02 -3.821237755821265125e-01 1.145415039364007015e+00 -2.611909860764765057e-01 1.328947803852262410e+00 1.706763611717848406e+01 1.641430657160777784e+01 1.739780312170137222e+01 1.658899289968162805e+01
5.312403723910097568e-16 -4.292267849371663146e+01 1.508996027824471931e+01 1.991076772436844635e+02 -7.855925511346129042e-02 1.776168705464097997e+00 1.721048526468500484e-01 5.936016116461289016e-01 1.695826615895906997e+01 1.682304305566055547e+01 1.698110278445686916e+01 1.685284585869210972e+01
5.375460989018886005e-16 -4.290837856950989959e+01 1.513300198437284294e+01 1.002566913463165861e+02 1.427608519021298150e+00 -3.383726219417653169e-01 7.392540054311087516e-01 4.772046534439624565e-01 1.619498531244224537e+01 1.616773237355979020e+01 1.614049761454267085e+01 1.611329928443279158e+01
5.607303734887244107e-16 -4.286365291891108598e+01 1.498188960424300475e+01 1.963421607400458129e+02 6.466566465338097203e-02 1.564778347544264037e+00 -5.072843562039448528e-01 1.114926252644190541e+00 1.663128835145953133e+01 1.676759902725994777e+01 1.685964170483045521e+01 1.682664341820446907e+01
5.869883777508131924e-16 -4.281538807100321264e+01 1.478177204890205942e+01 1.047906322648525759e+02 1.802025219427445535e+00 2.650281571926615953e-01 2.497674919457644194e-01 -1.379192688780186415e-01 1.673663335236450322e+01 1.639313418987886450e+01 1.586156123918147465e+01 1.521854922964950063e+01
5.922844249697403055e-16 -4.280390612414289109e+01 1.498691009213712633e+01 9.625669414633752297e+01 4.670678884961443345e-01 1.344492965919776850e-01 1.160012254537679866e+00 3.092087332888748819e-01 1.598461188403525668e+01 1.627542686124802174e+01 1.643177683269333755e+01 1.644611321156334327e+01
6.033707471364251952e-16 -4.278286124573548932e+01 1.521715431462486734e+01 1.969796675865440818e+02 -6.141494701581606819e-02 8.724314558911210327e-01 -5.455834678838762386e-01 1.090358560656003561e+00 1.627803909158078000e+01 1.616862524197067685e+01 1.650351444883781582e+01 1.627071254775756159e+01
6.614403419239650828e-16 -4.268847329780091115e+01 1.526808330580264439e+01 1.036866273623815431e+02 1.207636493034273784e+00 -2.464660624472276851e-01 2.554481766315337410e-01 -3.235558713379802498e-01 1.630664772124036688e+01 1.634451642123516990e+01 1.631455597223481746e+01 1.619464701582214161e+01
7.265302996838773433e-16 -4.259211290271392159e+01 1.500936164148957808e+01 1.922265027126586574e+02 1.710882500532129313e-02 2.109786475964785524e-01 -2.279940776921876022e-01 1.521959293887768183e+00 1.560804582408785812e+01 1.589349037974495715e+01 1.628188646332300848e+01 1.631840220080458437e+01
7.250216197456546778e-16 -4.259169161648402735e+01 1.520140395284023072e+01 1.010684896337302376e+02 7.233688223957717156e-01 3.991159560674972795e-01 5.216258559582858112e-01 1.242897056444256521e-01 1.626768933530465944e+01 1.620177745433473859e+01 1.612679608413897014e+01 1.604351029784192306e+01
7.328865073754858011e-16 -4.257840223438260097e+01 1.539241766802785349e+01 1.928371231611809549e+02 -5.271329542632585685e-02 1.168922261159321963e+00 -3.100683281179641426e-01 1.179265128309852528e+00 1.689083796975722152e+01 1.684397760299097868e+01 1.720204732826837812e+01 1.684912052851501940e+01
7.703285666907644916e-16 -4.252607595741201152e+01 1.503796002295306344e+01 1.984963300977374274e+02 5.760075492603888847e-02 1.583449604325901205e+00 -5.072867358960326811e-01 1.137066851549889179e+00 1.662820399677503147e+01 1.675571841036811449e+01 1.674583941299108503e+01 1.681709879864777335e+01
8.199636963933575635e-16 -4.246113302464571859e+01 1.478667667108873474e+01 1.980967678626120403e+02 3.427607203080498266e-01 1.266517806627101450e+00 -3.533290594960547537e-03 1.157425515932992255e+00 1.577821657546935974e+01 1.652529796832368802e+01 1.589990980253014463e+01 1.663306109212394190e+01
9.248950033216881820e-16 -4.233821287008574075e+01 1.474516384878633701e+01 1.940861704854514187e+02 -2.547809723294047757e-01 7.550557470760423939e-01 -3.971275806906859884e-02 1.620956804705183885e+00 1.605227354143568874e+01 1.579346724402796909e+01 1.651530987313204335e+01 1.616176718508944532e+01
9.664092423254254737e-16 -4.229180570043354237e+01 1.514933219609790882e+01 1.962231231911835039e+02 1.612683354484900633e-01 1.008011206290992945e+00 -3.466247823833583652e-01 5.231420271705395919e-01 1.607306808627609129e+01 1.637157824254104455e+01 1.618130390470071234e+01 1.635854448441463660e+01
9.942187634943607857e-16 -4.226093582479292365e+01 1.521893768814084602e+01 9.698884526759287894e+01 1.321973718346425741e+00 1.153450711956374164e-01 1.295899828731641890e+00 1.041887121280851147e-01 1.691333273170669926e+01 1.708969925971021553e+01 1.717765833077111637e+01 1.717548760089651338e+01
1.028100444150192293e-15 -4.222492494167364896e+01 1.473594564670298723e+01 1.013298141219683828e+02 1.007567695774278960e+00 3.285998417870139576e-02 6.657289422293111159e-01 2.589001357972229300e-01 1.567516786587324518e+01 1.556778514815947112e+01 1.545582292737080010e+01 1.534088095365672366e+01
1.048210686457028658e-15 -4.220305320986145858e+01 1.513944425776771219e+01 1.084889069505940142e+02 9.808521349061027905e-01 -1.207149048700202343e-01 -8.009929610290349444e-01 -2.951196979127672648e-01 1.656097217692522250e+01 1.666865420445895296e+01 1.620540568550256211e+01 1.537527586119058043e+01
1.123499766279414115e-15 -4.213118920763655240e+01 1.491378584471746294e+01 1.966685283248349947e+02 2.921844131355850749e-01 9.060723141644189127e-01 2.117413613988539112e-01 1.260518221822042761e+00 1.564560625680865691e+01 1.637873476815147811e+01 1.584761262140801463e+01 1.658988403271573020e+01
1.165053410018157848e-15 -4.209237088077483691e+01 1.515758556391024925e+01 9.958257097974177441e+01 1.647097170819213474e+00 -7.681979039822017796e-02 5.705347595716503406e-01 -5.497297259135383030e-01 1.671347920103713491e+01 1.669823604272582429e+01 1.668220342714671034e+01 1.666545108513335194e+01
1.203544288319019892e-15 -4.205736703508652852e+01 1.530753185581168729e+01 1.941919778171725852e+02 2.705717470385433643e-01 8.462144376346163455e-01 -4.912175577477704280e-01 1.027831451927809780e+00 1.610757442000395301e+01 1.664599219687603338e+01 1.644878460567398903e+01 1.669898149357747030e+01
1.247911357446894821e-15 -4.201866657251289894e+01 1.500970192862135733e+01 1.999290327148106314e+02 -3.885253757138364961e-01 1.007259735039191639e+00 4.613117203228362939e-01 1.059530810503142462e+00 1.640733292595108850e+01 1.563418220932508085e+01 1.641100817429900971e+01 1.563990992308758621e+01
1.254408512680579014e-15 -4.201097365540294959e+01 1.520818411771276502e+01 1.905744225319291445e+02 5.040166873230766953e-02 9.510982062457422614e-01 -1.770850457398847055e-01 1.201261364768038575e+00 1.645865973271114768e+01 1.667471906798910553e+01 1.677419799230055375e+01 1.658954383375655794e+01
1.261143342758484680e-15 -4.200311908785170800e+01 1.499378298451417280e+01 1.976949772373612859e+02 2.084505165182655162e-01 1.314924358961121698e+00 -5.888580126617952715e-01 6.325107853549027936e-01 1.616472991601304088e+01 1.655175224068932849e+01 1.627235807388262501e+01 1.655560819781821991e+01
1.296840622385482515e-15 -4.197270679620530132e+01 1.519708165637359087e+01 1.021676195720777400e+02 1.597034656289933352e+00 1.351617229281814048e-01 6.939087360577733676e-01 2.854180715328169526e-01 1.674290757216101255e+01 1.652618722338908341e+01 1.628740086609211346e+01 1.603511666361450949e+01
1.294827705019759781e-15 -4.197176017226750133e+01 1.506702010813457093e+01 9.686862961366912828e+01 1.073422698357482830e+00 4.267533951744084675e-01 1.167250057015678522e+00 -1.403029363775232241e-02 1.674031161989002214e+01 1.679762087358477629e+01 1.674931872793494847e+01 1.661555095584793307e+01
1.506920491152471500e-15 -4.181756965368472834e+01 1.531663881512811543e+01 9.841470613306086079e+01 1.535311800288937434e+00 -2.383101404931640133e-01 1.143199953851103956e+00 1.531039376644365291e-01 1.675693725110242838e+01 1.689169412359877143e+01 1.701518782439758226e+01 1.712461200488763780e+01
1.509040819322587799e-15 -4.181366358225266566e+01 1.469565571369453849e+01 1.972947863007139517e+02 -1.337472772769476848e-01 8.161655482943270812e-01 -7.530055926889112072e-02 8.419427806908057477e-01 1.571810556520831526e+01 1.550435873800695852e+01 1.584223963845198924e+01 1.560359176040024032e+01
1.568912177573015871e-15 -4.177225531356994281e+01 1.540710601282158621e+01 1.974104234719094961e+02 2.095692110324876012e-01 9.636589117198202104e-01 -4.821768486720046099e-02 1.187844641706485405e+00 1.625788151149837191e+01 1.675751134927140740e+01 1.643015921452188266e+01 1.690224081521088451e+01
1.575376833036202119e-15 -4.176564330952045623e+01 1.504788532828187186e+01 1.048913161842252748e+02 1.439439827718674181e+00 -7.537593740709702672e-02 -6.362885495271779490e-01 9.011322270470145668e-02 1.649711927505831710e+01 1.648674597481226556e+01 1.638163290319380039e+01 1.618134826940900695e+01
1.641258735558123430e-15 -4.172217434312701556e+01 1.491882830938085469e+01 1.979849197737607938e+02 -4.503377345696613077e-02 8.344943446333381587e-01 2.255950406478195447e-01 6.475174651828670136e-01 1.583079593381855332e+01 1.579857349334770333e+01 1.588469753431243170e+01 1.587411264709710146e+01
1.674682375522242283e-15 -4.169951429150900424e+01 1.512662762308043440e+01 1.991475348383962398e+02 4.265570628499464334e-01 1.604765022314829537e+00 -3.551286473492005769e-01 9.059658455843067060e-01 1.633343289905484141e+01 1.719463358079533322e+01 1.638730516443229135e+01 1.722623947437517700e+01
1.693436889193578193e-15 -4.168587768616279732e+01 1.517439466128005066e+01 1.881749262890123759e+02 -9.956423868381136799e-02 -3.996144846281879381e-02 -1.200292708056025504e-01 1.601866536870787172e+00 1.587485671660560982e+01 1.614571677496576640e+01 1.679279078327477137e+01 1.662120813328270685e+01
1.769230701797137978e-15 -4.163959299189781404e+01 1.496738412937057383e+01 1.991074914698565976e+02 -1.122251759732471044e-01 1.710771921438045240e+00 7.187721140046576807e-02 1.227941763665921115e+00 1.682325944535023865e+01 1.663441866843479744e+01 1.688477253540545320e+01 1.669735631169096024e+01
1.804068219734813434e-15 -4.161759357550779725e+01 1.484302629724615485e+01 1.917248883888730973e+02 -5.299999117221183553e-01 5.380909707728740443e-01 -3.511289635688292776e-01 1.328733329355834769e+00 1.628999205278217843e+01 1.538506376761734451e+01 1.680397411602231728e+01 1.563405699277379313e+01
1.811430626674487254e-15 -4.161102087769814517e+01 1.499740078953014688e+01 1.927142116496709434e+02 3.379268486430060392e-01 4.030205328196352355e-01 -1.189361041411771680e-01 1.233274367266400162e+00 1.535785968051840911e+01 1.622035671907012500e+01 1.583347733654523992e+01 1.648116218969069635e+01
1.817104650554967034e-15 -4.160539342925312667e+01 1.476570801041181724e+01 9.631038469836633453e+01 5.807485454906355926e-01 1.147369821398331879e-01 1.507686534715800164e+00 -6.380717509423305955e-02 1.576128046596168630e+01 1.599172132103910116e+01 1.614923628814360512e+01 1.623525819069093146e+01
1.849598314422557197e-15 -4.158516932407522404e+01 1.525202245223057851e+01 1.990829698049844296e+02 9.649167886898979418e-02 1.739812457343926866e+00 8.395762680575202808e-02 9.962349372108079137e-01 1.692223886635482444e+01 1.714543585666458370e+01 1.697162713674907053e+01 1.719645127437198795e+01
1.858280873364541987e-15 -4.157798601355075618e+01 1.482854101891511256e+01 1.043240239993508567e+02 1.562121663056487364e+00 2.558064952344807352e-01 -3.301663486608088505e-01 -3.831347906889686072e-01 1.683554433853032606e+01 1.680768137857806721e+01 1.655539994066845111e+01 1.611047415916538839e+01
1.882695783799387992e-15 -4.156243313494840663e+01 1.518198718833080640e+01 1.971415895090093215e+02 -7.927209570829774066e-02 6.197576593395393019e-01 -2.601269215892596520e-01 5.709524533115057920e-01 1.594215233883082838e+01 1.579233209329778376e+01 1.604682025860618921e+01 1.583943919679488133e+01
1.914772580105810387e-15 -4.154303895379523226e+01 1.516462019148324991e+01 1.013501636526855805e+02 1.281931361255539414e+00 2.333557075834278294e-01 -1.736192208704601114e-02 -9.772744513337272565e-02 1.668989231751264057e+01 1.668403380585511542e+01 1.666224421496021435e+01 1.662469554609128508e+01
1.987660521573741557e-15 -4.150317948239406007e+01 1.507067341794558146e+01 1.001952825123032369e+02 1.109089462850469943e+00 -4.002146067320939693e-01 4.411628174138613190e-01 2.765974528859498349e-01 1.576740900349844310e+01 1.575534828524400055e+01 1.574337081149240269e+01 1.573148115043028916e+01
2.003999395830704784e-15 -4.149249293050985443e+01 1.495069093147081674e+01 1.085431123435343750e+02 1.141897057284610995e+00 -6.633970864269755907e-02 -6.851236028174341186e-01 1.022850057081789998e-01 1.615903935010118175e+01 1.608292617396774915e+01 1.578024612716735220e+01 1.524731607833222924e+01
2.007259972868071658e-15 -4.148836721775692382e+01 1.515065026303216911e+01 9.894975031965547885e+01 1.293201262326126866e+00 -1.588006947880966635e-01 6.100398796063277729e-01 4.985205289156553476e-01 1.639053494629534669e+01 1.649171990776945407e+01 1.658723262275342236e+01 1.667572006649930216e+01
2.258487933905154662e-15 -4.136794227867844143e+01 1.512413581966767318e+01 1.992565213566437876e+02 -2.599975240369349905e-01 1.290003186278054770e+00 -3.740969298689318379e-01 2.006981814435366829e-01 1.668285405730809856e+01 1.615343250652854223e+01 1.669804338602753191e+01 1.615001806062138101e+01
2.275880602403537798e-15 -4.135777075676360681e+01 1.524181112620368594e+01 9.998815454537290748e+01 1.554205064061102703e+00 2.850096411997817825e-01 4.860849516898575473e-01 -2.590717084389542180e-01 1.708100122213105365e+01 1.708097512064835044e+01 1.708094752767359381e+01 1.708091844386577662e+01
2.304449265164643099e-15 -4.134279609486482343e+01 1.482030221485049104e+01 1.032753147039280464e+02 1.531263542152395019e+00 -1.111854260969362684e-01 5.205675556417865835e-01 1.385031412466553036e-01 1.606199725093302533e+01 1.585277568690986350e+01 1.562340346638813493e+01 1.538211971284151147e+01
2.346730249755649277e-15 -4.132211483604963576e+01 1.499025244074060126e+01 1.929301091339390268e+02 -2.492504081124629067e-01 8.032616041779316873e-01 -1.386005511071495278e-01 1.790893160594766442e+00 1.644455036310719365e+01 1.623139137115176567e+01 1.703183171961806153e+01 1.661728074485688822e+01
2.428241260262024449e-15 -4.128547057814891730e+01 1.507577638460379532e+01 1.014827903462621919e+02 1.698009457831657798e+00 1.775838096466149096e-01 2.390185068028927162e-02 2.284329695390994175e-01 1.689733545515180069e+01 1.682461127100669174e+01 1.673504823201134428e+01 1.663071021580518050e+01
2.478898952897909626e-15 -4.126232332126365776e+01 1.512381509967829984e+01 9.581917360121434513e+01 9.570595247923829874e-01 4.154970593844016236e-01 1.358187582283793660e+00 -4.648864479402057270e-01 1.652510820181479545e+01 1.642465296130055918e+01 1.627595174962398872e+01 1.614921374120035225e+01
2.573032523459165978e-15 -4.122255263874373554e+01 1.496508017482366526e+01 1.982582635918421374e+02 -2.430442638874747985e-01 1.053073677243068218e+00 9.630219952849827791e-02 3.623074517179585285e-01 1.627683293390897035e+01 1.581429888610353629e+01 1.629771817773708165e+01 1.584098175176487366e+01
2.672121876572536804e-15 -4.118226494512683189e+01 1.509271397044033947e+01 1.021661654416589045e+02 1.829816770300915607e+00 4.589009775600221275e-01 2.693065903391644866e-01 1.693177010003772409e-01 1.726867523299586082e+01 1.709631812834934905e+01 1.687211132842380223e+01 1.660587797081265649e+01
2.694495768517607567e-15 -4.117142672427524275e+01 1.483128934923670883e+01 1.009007523900242802e+02 1.752079920394111312e+00 3.893139033617423195e-01 8.963353714667157135e-01 8.073643596800472721e-02 1.690819273739042572e+01 1.683360826665773402e+01 1.674931738899158873e+01 1.665578111153925533e+01
2.734125285209826132e-15 -4.115432625012331869e+01 1.463062380611994939e+01 1.045664606275569213e+02 1.284666938988362261e+00 2.868438872280165697e-01 3.596140008426118584e-02 -2.190652173280653869e-01 1.621648716706925342e+01 1.603361866384616619e+01 1.567449333202525175e+01 1.519419789763872686e+01
2.777814472876482341e-15 -4.113597335457046711e+01 1.502444065040227983e+01 9.629350483532863336e+01 1.049358347461637919e+00 3.912943395359143040e-01 1.506096103052483315e+00 -2.174700509965337147e-01 1.664923691936317596e+01 1.669680802494353244e+01 1.663967804665240635e+01 1.651750085629300813e+01
2.810423826382528555e-15 -4.112180251238432049e+01 1.481861424996458432e+01 1.070954813760716036e+02 1.420005625391617343e+00 -2.792190418296858212e-01 -4.890397433344730871e-01 5.045412604455279393e-02 1.608987149512873316e+01 1.611204401647932016e+01 1.592485458735447601e+01 1.545543722670906739e+01
2.827859910001498225e-15 -4.111311760221796874e+01 1.516490586182726119e+01 1.963035501452661720e+02 -3.491960646354925757e-01 7.418425802035955030e-01 -1.771585489891087661e-01 4.736097737215523296e-01 1.631652562671622064e+01 1.562943637853523349e+01 1.640009049695814625e+01 1.566008095061367733e+01
3.278422160654729838e-15 -4.096277555417653105e+01 1.521789661780530878e+01 1.935263860647232264e+02 -4.727001725155766110e-02 6.261918374359947137e-01 -5.088070313020160995e-01 1.345474502439804709e+00 1.621140041482454919e+01 1.618625836952554664e+01 1.671964460039354350e+01 1.638726983536803772e+01
3.276044366873397808e-15 -4.096100110334995748e+01 1.535607462473217666e+01 1.934228064461811698e+02 1.139998271624502735e-01 1.014074490434468956e+00 -4.765070633068919648e-01 1.113706150532610906e+00 1.652069143997206879e+01 1.675088653795819837e+01 1.687675250776602809e+01 1.676818577980449732e+01
3.273590946188894872e-15 -4.095925028118413280e+01 1.522184942354263271e+01 9.581685213405664570e+01 1.096486388602080808e+00 3.729581676691644532e-01 1.220510991564388803e+00 -2.502344768032838118e-01 1.679568101783796052e+01 1.674132263098905327e+01 1.658485233567764183e+01 1.638716168248904026e+01
3.352486470738757998e-15 -4.093293551165899657e+01 1.480819285030333354e+01 1.047565838098372097e+02 1.562924453649433332e+00 6.286852493913528406e-01 -9.991601956877360635e-02 -1.530913222588559108e-02 1.687342191287515192e+01 1.645327047760967076e+01 1.583504504108960731e+01 1.515107535822358287e+01
3.450309884681933918e-15 -4.090167376359423201e+01 1.473521755616411966e+01 1.978038635113275348e+02 -1.459360294127201030e-01 1.620166337698380588e+00 -1.844248078616264053e-01 1.056584841080665527e+00 1.657736920650113532e+01 1.632814083694144003e+01 1.670394460433224992e+01 1.641356843412710020e+01
3.444070198847543179e-15 -4.090098384295232847e+01 1.516062989845406150e+01 1.005490604247512749e+02 1.225153220215787542e+00 3.319627264964513103e-01 1.168520630219285650e+00 -1.809459449754537985e-01 1.668856615605789884e+01 1.665637517899771325e+01 1.662117547740189138e+01 1.658297903096873682e+01
3.482320558551144584e-15 -4.088743891352491744e+01 1.497242372441606051e+01 1.074933206224682749e+02 1.167464073538555525e+00 2.252554117429657055e-01 -7.986530801870195262e-01 -7.637792225828121673e-02 1.657130061344847505e+01 1.636791643082716163e+01 1.588274073525797370e+01 1.530991293016277943e+01
3.502884983068964474e-15 -4.087905090241141437e+01 1.489862616478669111e+01 1.919430613147659699e+02 -3.633082752919509772e-01 4.087027895548818179e-01 1.902133224520348165e-01 1.251270066050551577e+00 1.595453817086993631e+01 1.558045693446754854e+01 1.633779828503801212e+01 1.597049946607307724e+01
3.539461668305168066e-15 -4.086616316776925828e+01 1.471108882537392759e+01 9.942560986908257803e+01 1.135712315512558135e+00 -1.470436974024629251e-01 8.079388724748159945e-01 -2.552955598052726316e-01 1.571019975369432231e+01 1.571997833032917313e+01 1.572914847745791533e+01 1.573776250397064480e+01
3.553221844122143992e-15 -4.085978305862398230e+01 1.490208634894113437e+01 1.051226398190943883e+02 1.553053344187166118e+00 6.211267287349855337e-01 -1.596318830184895177e-01 -7.062382968707581199e-02 1.697988453371448614e+01 1.654182366407755467e+01 1.587630586509679276e+01 1.514594261645026485e+01
3.726111802222681655e-15 -4.080977253455727549e+01 1.512497315198691261e+01 9.923413730872010774e+01 1.588052689438942622e+00 5.052339448660525534e-02 7.939022492695801958e-01 -5.769540299748978640e-01 1.674406025634525719e+01 1.672080412505284386e+01 1.669423054766290804e+01 1.666479294674991962e+01
3.904542849636519339e-15 -4.076049710376684487e+01 1.463278705671524094e+01 1.974950268498799062e+02 -1.210114515899594068e-01 1.112619497622519660e+00 -3.343087145266583349e-01 1.207648653858548471e+00 1.597224907563030705e+01 1.577573317999928193e+01 1.615976026202790905e+01 1.589529845630951499e+01
4.028730375533259936e-15 -4.072668652922068588e+01 1.535548748000151065e+01 1.971180830454946999e+02 -2.624123354333747216e-01 9.654519491088713323e-01 2.528850756137064337e-01 1.238049349798746590e+00 1.668096273369964067e+01 1.629276438113796033e+01 1.684658459292515431e+01 1.648944667097383032e+01
4.091052928669351349e-15 -4.070883543555547135e+01 1.506869308469124036e+01 1.893109670418965038e+02 -6.785110040902786466e-02 7.690401970729503489e-01 -4.028005555950056049e-01 1.417794295342007516e+00 1.642020684049247947e+01 1.637225456009183233e+01 1.694440098096586311e+01 1.627254542412502758e+01
4.263664912288137054e-15 -4.066500871377343174e+01 1.534009817554029809e+01 1.950366839827158572e+02 4.307375615129238611e-01 9.262144967651444460e-01 -1.616455295718211005e-01 1.107024429855936631e+00 1.601430016361888065e+01 1.696687417754412053e+01 1.629266334049167853e+01 1.710206400450088182e+01
4.319747913778273381e-15 -4.064944076498937164e+01 1.530062558148375018e+01 1.971081345118206798e+02 6.176056671147733823e-04 1.206370254822864752e+00 -3.887680515817386606e-01 4.638718340163379139e-01 1.656187024305079802e+01 1.653641756821063780e+01 1.664078661583776508e+01 1.652244097238427400e+01
4.585390102014096125e-15 -4.058726262793383910e+01 1.514038794350490313e+01 1.974354969136233819e+02 -1.672233007093595347e-01 6.387826221525862991e-01 -1.090237217705514183e-02 1.284102006690506670e+00 1.604925601225157905e+01 1.581179320834444191e+01 1.623868847644179070e+01 1.599045209131360679e+01
4.994261161731928154e-15 -4.049934832665995543e+01 1.542259518131383800e+01 1.960624079294240687e+02 -3.739931040405028995e-01 9.478346129791610508e-01 3.606409717641767543e-02 1.127230950462667636e+00 1.687573376285504523e+01 1.625539822311556293e+01 1.708045581035415239e+01 1.644420605080488329e+01
5.354524448511133186e-15 -4.042719591742770291e+01 1.539762145557455675e+01 1.927183418331000553e+02 8.274823347869642021e-02 6.562330054086285003e-01 -3.358976936745090569e-01 9.625432678459073799e-01 1.621943117181714555e+01 1.642273639601602397e+01 1.656291309341749596e+01 1.648231198484992888e+01
5.362847026053517928e-15 -4.042314281660721775e+01 1.490529399322668347e+01 1.979765731042634513e+02 -2.111628138514909381e-02 9.353112822418694350e-01 -4.351411794639368225e-01 1.307927645009778317e+00 1.595768638254491023e+01 1.595142669615585618e+01 1.613659083254605875e+01 1.606552642109137707e+01
5.425000807407059416e-15 -4.040911976399338812e+01 1.480360776805476775e+01 1.038720701538926789e+02 1.404244276170064865e+00 5.323707622645450499e-01 -2.197895386227326497e-01 1.453340555664990319e-01 1.662992250000852934e+01 1.635403938888738296e+01 1.596160537640997212e+01 1.551488651437673028e+01
5.572884304209685185e-15 -4.037972506393447958e+01 1.499557031730416234e+01 1.028923484736971830e+02 1.198306803310609681e+00 -3.897481605062669274e-01 1.969573985430486118e-01 -2.576131215789718709e-01 1.586406503222655218e+01 1.592252592763554375e+01 1.596408215470222558e+01 1.597235606419799758e+01
6.192201377345218458e-15 -4.027184715431102546e+01 1.515443518768018194e+01 1.020493901661451730e+02 1.144791423164711830e+00 -3.668312072937922608e-01 4.253523352035397664e-01 -5.960029295462732080e-02 1.589626587982236217e+01 1.586448910680922531e+01 1.583528993177645106e+01 1.580597369834171317e+01
6.634783746597550837e-15 -4.020031173782398071e+01 1.491516126060070135e+01 1.086917042025651483e+02 1.030295010293723834e+00 -3.650020485133786963e-02 -9.122095983406950381e-01 -6.159502207950318109e-02 1.628983413741143238e+01 1.630885303545348819e+01 1.593487848249543681e+01 1.527890346346105055e+01
6.697949204624319242e-15 -4.018833642157056829e+01 1.496744207865598320e+01 1.955317633054795294e+02 -1.837482592468830944e-02 8.571051009579768731e-01 1.270746262116730918e-01 7.121646069427178816e-01 1.592684273323524557e+01 1.599115527180088847e+01 1.603441062658205141e+01 1.609229840653528498e+01
6.758301791565607926e-15 -4.017686616802085098e+01 1.477408943344716619e+01 1.024130614390445828e+02 1.121956941408869923e+00 5.871972620746657157e-01 6.960283185466380473e-01 8.796943201801354917e-03 1.634018488332761976e+01 1.612643859799118218e+01 1.585168312395058621e+01 1.552966631655349339e+01
6.770057362653941757e-15 -4.017262825229683187e+01 1.492387093594876113e+01 1.955869618974687683e+02 -9.022324352109656331e-02 5.264391852464616051e-01 -2.519069604105759197e-01 7.765481430365710480e-01 1.566258777072082431e+01 1.552162052022150185e+01 1.586516969918719688e+01 1.562795215362596224e+01
7.180478582224273527e-15 -4.011127177650600828e+01 1.497800877691048171e+01 9.466590397511393462e+01 3.631473470855866026e-01 -2.504230380913661236e-01 1.797670905709392031e+00 -3.598785635380643555e-01 1.551758166454797205e+01 1.602885521539023728e+01 1.655039127201671789e+01 1.693915554759074027e+01
7.229127891334216596e-15 -4.010201940696084932e+01 1.512474147769853872e+01 1.994556224913765732e+02 -3.261675140098549974e-01 9.385772433505419343e-01 -1.702943742320695009e-01 1.135822430311321796e+00 1.641027343184101639e+01 1.577267533096697605e+01 1.645092476233824996e+01 1.580714709067598278e+01
7.272835709804581056e-15 -4.009349154038820018e+01 1.521594333511425390e+01 1.005899689424886674e+02 9.103080663582634457e-01 1.433931329644533292e-01 3.056117639029327648e-01 -2.320155078306598284e-01 1.627446225238820077e+01 1.627719078954002896e+01 1.627776200003116358e+01 1.627611455656360562e+01
7.358733711631644090e-15 -4.007924994436226029e+01 1.508946028625444313e+01 1.990169782986569089e+02 -6.075824725712859475e-01 1.501959094462145927e+00 -1.596330378026422636e-02 5.628826699033986358e-01 1.721591944098829430e+01 1.601565755827871840e+01 1.724491288861104721e+01 1.604215548176514616e+01
7.473983626207517426e-15 -4.006120967195678872e+01 1.464491378017271295e+01 1.013946732082621054e+02 1.566923165912569971e+00 6.005737701753943725e-02 6.234569325354897273e-01 3.120649680258864578e-01 1.615766429403178606e+01 1.603201960642709167e+01 1.589712071000293747e+01 1.575516435261856785e+01
7.468919265917749754e-15 -4.005938750015659622e+01 1.493960660287883613e+01 1.075812022247491200e+02 1.158443405088014799e+00 2.080059507814020492e-01 -7.884579876018396050e-01 -6.369999513748325626e-02 1.650511058255714758e+01 1.630426011526059327e+01 1.582882216441683454e+01 1.526543767570567312e+01
7.660029504457775708e-15 -4.003162197674870981e+01 1.490795479834129367e+01 1.958904415621750843e+02 1.062719527664430785e-01 1.543226759025040806e+00 -1.985955915712622755e-01 1.276007200268036712e+00 1.651254142504619082e+01 1.680962096213340118e+01 1.675843360546263483e+01 1.693448764254102201e+01
8.565124200356067224e-15 -3.991743917966250876e+01 1.505987073332391368e+01 9.925471067012655624e+01 9.104749785617514135e-01 -2.192961076523260999e-01 5.451549983155761225e-01 -3.283963086905341555e-01 1.574578142824746685e+01 1.574064971940718216e+01 1.573585101986440726e+01 1.573156468823929899e+01
8.754969885069100636e-15 -3.989301628625960916e+01 1.528559318465235428e+01 9.868927124222875591e+01 1.036601494593082151e+00 4.144390827553117163e-01 1.145781838095491167e+00 -1.659515001058213812e-01 1.679520287337114226e+01 1.683532662063625907e+01 1.685764061487832421e+01 1.686309961938886204e+01
